wavelength,Back_DigGlsf,Belly_DigGlsf,Breast_DigGlsf,Crissum_DigGlsf,Crown_DigGlsf,DorTail_DigGlsf,Patch10_DigGlsf,Rump_DigGlsf,Throat_DigGlsf,WingTip_DigGlsf
773.50,7.70319444445,30.2978333333,36.1713333333,27.3088333334,7.99033333334,11.2585,14.2008333334,8.02516666668,8.14341666665,13.9101666666
773.81,7.29336111111,30.8661666667,36.1446666666,27.2361666667,7.69883333333,11.3285,13.7958333334,7.21233333333,8.05252777777,13.9976666666
774.12,7.25566666667,31.5261666666,36.839,27.0985,7.4355,11.3051666667,14.1798333334,6.914,8.26447222223,13.94975
774.43,6.84663888888,31.7023333333,36.9531666666,26.5135,7.19083333334,10.9708333334,14.1091666667,6.79516666667,8.1642777778,13.61525
774.74,5.71205555555,30.954,36.4515,26.058,6.7365,10.4431666667,13.4108333333,6.37366666667,7.04349999999,12.6346666667
775.05,5.64852777779,30.9811666666,36.419,26.3783333333,6.76533333333,10.6601666666,13.1891666666,6.2595,6.56716666666,11.7919166666
775.36,5.46666666666,30.4371666667,36.1408333334,25.9653333333,6.415,11.0516666667,12.6018333333,5.80566666667,5.84772222221,11.4010833333
775.67,4.94536111111,30.3125,36.1495,25.2431666667,6.00366666667,11.2135,11.943,5.6965,5.17769444445,11.0278333333
775.98,5.21511111112,30.3575,36.2833333334,25.0958333333,5.87483333333,11.2386666666,12.0435,6.11733333333,5.42558333334,11.49425
776.30,5.01758333334,30.8575,36.243,25.1146666667,5.55133333334,10.8218333333,11.8428333334,6.35533333334,5.38319444445,11.9895
776.61,5.07963888889,30.6835,36.8406666667,25.2945,6.46433333334,10.6246666667,11.8663333333,6.69483333334,5.46608333333,12.372
776.92,4.533,30.0208333333,36.2596666666,25.1996666666,6.2,10.3245,11.1368333334,6.40633333333,4.76713888888,12.252
777.23,5.03766666667,30.0336666666,36.0531666667,25.3158333333,6.65133333333,10.531,11.4076666667,7.012,4.68780555555,12.3420833334
777.54,4.80027777779,29.4481666667,36.053,25.3043333333,6.74683333333,10.0495,10.891,6.475,3.58736111111,11.5190833334
777.85,5.00255555555,29.495,35.8705,25.553,6.72666666667,10.4868333333,10.1875,6.219,3.40208333333,11.33875
778.16,5.74955555555,30.56,36.9438333333,26.3603333333,7.45683333334,11.7476666667,11.2766666667,7.06433333334,4.28888888889,12.559
778.47,6.77,31.057,37.9906666667,27.25,8.55583333334,12.0358333333,12.2841666667,7.73149999999,5.13705555555,13.7100833333
778.78,6.35133333334,31.4876666667,38.1355,27.7288333333,8.53416666667,11.6506666667,12.3461666667,7.43683333331,5.268,13.6501666666
779.09,6.56011111112,31.302,38.149,28.1408333333,8.757,10.6535,12.779,7.33116666665,5.10961111112,13.3645833333
779.40,6.16330555555,31.7783333334,38.6595,28.7916666667,9.01466666667,10.4736666667,12.4138333333,7.0465,4.93855555555,12.84775
779.71,6.28925,31.7276666667,38.4135,29.2083333334,9.62066666669,9.92516666665,12.777,7.47516666667,5.65030555555,12.7698333334
780.02,5.57916666667,31.1598333333,37.3835,28.3515,8.24166666667,8.69316666667,12.1226666667,6.19533333334,4.24547222222,11.4378333333
780.33,6.36480555555,32.0545,38.6206666667,29.138,8.72133333333,9.29583333335,12.9455,6.86783333333,4.80608333333,11.9898333333
780.64,5.89030555555,31.4541666667,38.5806666667,28.7366666667,8.13833333333,9.15016666665,12.4746666667,6.4325,4.29802777778,11.43425
780.95,5.60175,31.6578333333,37.9518333333,28.38,7.26966666667,8.93066666667,12.1791666666,6.55583333334,4.77633333335,11.2833333334
781.26,6.84036111112,32.1828333333,38.2228333333,28.6598333334,8.03866666666,9.28966666666,13.7333333334,7.53516666669,6.0587222222,12.1081666666
781.57,7.03902777778,31.7771666667,37.7836666667,28.5196666667,7.7225,9.031,13.467,7.25716666667,6.31655555557,11.6563333334
781.88,7.06963888889,31.5665,37.5295,28.5041666667,7.75916666667,9.26083333334,13.6338333333,7.553,6.32855555553,11.7491666666
782.19,7.10763888888,31.4328333333,37.3245,28.3333333333,8.23083333333,9.69333333333,13.9035,8.1285,6.91277777778,12.1856666667
782.50,6.84897222222,31.822,37.3091666667,28.037,8.30416666667,10.5781666666,13.7618333333,8.18666666665,7.87358333333,12.9546666667
782.81,7.26652777779,32.3271666667,37.5035,28.5068333334,8.7635,10.6443333333,14.9168333333,8.50099999998,8.03683333332,13.6629166667
783.12,7.18702777778,32.6203333333,38.2945,28.6098333334,8.43716666667,10.918,15.0326666667,8.49683333335,7.7688611111,13.2425833333
783.43,8.37291666669,33.7475,39.7128333333,29.84,10.1243333333,12.5521666667,16.0745,10.4055,9.15491666669,14.3355833333
783.74,7.5933888889,32.6523333334,38.4695,28.5968333333,9.62083333333,12.0043333334,15.6603333333,9.71,8.6516388889,13.6251666666
784.05,8.52713888887,33.0053333333,38.894,29.2486666666,10.4203333334,12.4031666666,16.786,10.45,9.1532777778,14.3931666666
784.36,8.89358333334,32.6913333333,39.0978333333,29.376,11.2008333333,13.3066666667,16.831,10.2598333333,9.1622222222,14.7775
784.67,8.43549999998,32.63,39.633,29.4188333334,11.0701666666,13.792,16.529,10.1225,8.7564722222,14.587
784.98,8.78116666665,33.1958333334,40.1403333333,29.4413333333,11.5231666666,13.5223333334,16.4836666666,10.5158333333,8.54422222223,14.6215
785.29,8.42780555554,33.3026666667,39.7825,29.1053333333,10.8303333334,12.7601666667,15.6556666667,9.72716666666,7.77444444443,14.3305
785.60,8.8078888889,33.3486666667,40.0756666666,29.2728333334,10.6363333333,12.197,15.424,9.65150000001,7.5704722222,13.9319166667
785.91,9.4514722222,33.6521666666,40.5585,29.4473333334,11.02,12.022,15.5738333334,9.50216666665,7.17455555555,13.0995
786.22,9.4815,33.2735,39.937,28.6761666666,10.6618333333,12.3991666667,15.0943333334,9.40416666665,6.98038888888,12.4815
786.53,9.96483333331,33.3038333333,40.4321666667,29.0858333333,11.1991666667,13.1101666666,15.6965,9.37666666665,7.35619444447,13.4185833333
786.84,9.34566666667,33.5096666667,40.2876666666,29.1813333333,10.8566666667,12.9106666667,16.0945,8.55350000001,6.88783333335,13.0720833334
787.14,10.35225,34.6078333333,40.9363333334,29.7825,11.7841666667,13.5883333334,17.0821666667,9.03483333333,7.4958888889,13.8816666667
787.45,10.1140277778,34.934,41.1401666667,29.6966666666,11.6961666667,13.5356666667,16.835,8.84583333335,7.9890277778,14.0621666667
787.76,9.51980555555,33.885,40.287,28.8081666667,11.079,12.8036666666,16.3355,8.31966666665,7.43674999999,13.1484166667
788.07,8.7637222222,33.2105,39.959,28.4151666667,10.7786666667,11.9395,15.5191666667,7.67766666667,6.88302777779,12.30875
788.38,7.8382222222,32.4746666667,39.575,27.6505,10.4525,11.3655,15.304,6.78666666667,6.30741666666,11.8561666667
788.69,8.39894444444,32.5593333333,40.0108333333,27.8365,11.2105,11.5091666667,16.2595,7.65483333334,6.7275,12.2421666667
789.00,8.96933333331,32.5428333334,40.5288333334,27.8551666666,11.3518333333,12.0878333333,16.8983333334,8.13566666668,6.84088888886,12.926
789.31,8.07141666666,31.7485,39.9315,27.418,10.8605,11.5986666667,16.3661666667,8.30599999998,6.4938611111,12.8690833333
789.62,7.7198611111,31.836,40.4141666667,27.6516666667,11.0833333333,11.2508333333,16.5408333334,8.20049999999,6.54433333331,13.3150833333
789.92,7.18791666665,31.637,39.4926666667,26.8176666666,10.593,10.7501666667,15.3835,7.72733333334,5.92633333333,12.4321666667
790.23,6.53158333331,30.7031666666,38.6806666666,25.632,9.45966666667,9.32883333333,13.7025,7.10533333334,5.17319444445,11.6825833333
790.54,5.46988888888,30.214,38.0498333333,25.4218333334,8.28833333333,7.82116666667,12.9446666667,6.25366666667,4.44288888889,10.5484166666
790.85,5.63544444445,30.3648333333,37.8786666667,25.572,8.44166666667,7.45233333333,12.9871666667,6.58633333334,4.47847222222,10.4511666666
791.16,6.80825,32.4293333334,39.8508333333,26.895,9.51483333331,8.32516666666,14.1611666667,8.48399999999,5.71916666668,11.8298333333
791.47,6.6275,32.4468333333,39.6035,26.886,9.04266666665,8.67183333333,14.6198333334,8.72033333335,5.93994444445,12.19375
791.78,7.11586111111,33.136,39.6346666667,27.6735,8.358,8.55533333333,14.5936666666,9.41100000002,6.6525,12.4715
792.08,7.1479722222,33.5508333333,39.7925,28.0958333333,7.59716666667,8.986,14.324,9.10316666667,6.75491666665,12.0396666666
792.39,6.16811111111,33.592,39.2856666667,27.8121666667,7.1775,8.247,13.4405,7.971,6.47308333333,10.9475
792.70,6.07130555555,33.5591666667,39.3813333333,27.459,6.552,8.72466666666,13.3993333333,7.45583333335,6.21886111111,10.7751666667
793.01,5.47333333333,32.5421666666,38.801,26.3185,5.39733333333,8.15766666666,12.7285,6.68066666667,4.88747222222,9.90683333335
793.32,5.68744444445,32.7346666666,39.0355,26.575,5.42066666667,7.98983333334,13.4285,6.65266666666,4.881,9.407
793.62,6.04433333334,32.8793333333,39.3368333334,26.6491666667,6.05583333334,9.2845,14.4328333333,7.05066666667,5.08708333333,9.61608333335
793.93,6.26080555555,33.612,39.7596666667,26.9243333333,6.7745,10.6408333333,14.7333333334,7.88916666668,5.22455555555,9.596
794.24,4.80655555555,33.0198333334,39.2546666667,25.8795,5.71233333333,10.188,13.445,6.33916666666,3.52936111111,8.36825
794.55,4.3555,32.2948333333,38.2658333334,25.2681666666,5.53816666667,10.0036666667,13.188,5.74583333333,3.13833333333,7.77075
794.86,5.58391666666,33.3673333333,39.0765,26.2441666667,7.27666666666,11.486,14.3148333333,6.39049999998,4.13827777778,8.28183333335
795.16,4.90725,32.2601666667,38.3466666666,25.4023333333,7.19333333333,10.8483333333,14.0173333334,5.38233333333,3.38711111111,7.30216666665
795.47,4.01538888888,31.9848333334,38.1785,24.8581666666,6.94316666667,10.6228333333,14.1525,5.11133333333,3.32994444444,7.25125
795.78,3.38130555555,31.4321666666,37.3348333333,24.1568333333,6.13416666666,10.8465,13.6906666667,4.7455,2.47191666666,7.15125
796.09,4.42908333333,31.5541666667,37.6591666666,25.3836666667,7.23166666667,11.2633333333,14.3978333333,5.56650000002,3.52869444445,8.16208333333
796.40,5.48486111112,32.7148333333,38.4438333333,26.9043333333,8.268,12.0768333333,15.3481666667,6.41283333333,5.0565,9.16325
796.70,3.95616666667,31.7478333334,36.9013333333,25.5863333333,7.06966666667,10.7366666667,14.1725,5.03816666667,3.25383333334,8.34191666665
797.01,4.436,32.2223333334,37.33,26.3846666666,7.61216666666,9.73466666666,14.2951666667,5.2735,3.60441666667,9.07966666665
797.32,3.80952777778,30.8838333333,37.4213333334,26.0013333333,7.18333333333,8.85483333333,13.704,4.48533333334,2.88794444444,9.05316666665
797.63,4.59475,31.2396666667,37.5373333334,26.4871666667,7.52733333333,8.89,14.1908333333,5.71616666666,3.40372222222,9.96183333335
797.93,4.41772222222,30.7526666667,36.8631666667,25.8408333333,6.77666666667,7.75883333333,13.986,5.29466666667,3.022,9.6155
798.24,3.38586111112,29.905,35.6586666666,24.3041666667,5.12566666666,5.0405,12.4576666666,4.36183333333,1.75925,8.99525
798.55,2.99558333333,29.341,35.2336666667,23.7798333333,4.27133333333,5.05566666667,11.6285,4.30616666667,0.72925,8.84758333335
798.85,2.25341666667,27.7483333334,34.005,22.4638333333,3.14616666667,4.1885,9.703,2.61566666667,-0.15327777778,7.803
799.16,3.05925,28.1068333334,34.6443333333,23.6171666667,3.95116666667,3.897,9.94983333335,3.19683333333,0.137722222225,8.31516666665
799.47,1.73283333333,27.6088333333,33.9715,22.4661666667,2.36483333333,2.30816666667,8.74633333335,1.82033333333,-2.193,6.52191666665
799.78,0.142694444445,26.1796666667,32.7243333333,21.0805,0.627833333332,1.56,7.13466666666,0.68466666667,-4.67408333334,4.98475
800.08,1.71452777778,26.6705,34.2015,22.3291666666,1.7555,2.60466666667,8.32399999999,2.0385,-3.30955555555,6.059
800.39,0.195194444445,26.613,32.9493333333,20.9103333333,0.384,2.1315,7.06583333334,1.24816666667,-3.97130555556,4.90608333334
800.70,0.878805555555,27.1743333333,33.7858333333,21.4873333334,1.0035,2.26283333334,7.438,2.20383333333,-3.33844444444,5.99166666667
801.00,0.85,26.6865,33.5715,21.2105,1.44866666667,2.97616666666,7.95633333333,1.68666666667,-3.64388888888,5.55583333334
801.31,1.03583333333,26.5891666667,33.8836666667,21.903,2.0985,3.44316666667,7.74233333333,1.83366666667,-3.88141666666,5.57266666667
801.62,1.94438888889,26.6871666667,34.9588333333,22.9628333333,3.47733333334,5.473,8.4155,2.428,-3.50133333334,6.14191666667
801.92,3.49797222222,28.7841666667,37.283,25.0826666666,5.64516666667,7.258,10.1323333333,3.82566666666,-1.34405555556,7.5065
802.23,3.38205555555,30.3223333334,38.1891666667,26.548,6.128,8.01533333334,10.7081666667,4.89833333333,-0.915333333335,7.94108333335
802.54,3.44597222221,30.2631666667,37.2181666667,26.107,6.11933333333,7.79016666666,11.5706666667,5.11683333333,0.16352777778,7.81116666667
802.84,3.77919444445,30.3703333334,37.4486666666,26.3785,5.9055,8.41583333333,11.7491666666,5.72016666666,1.29983333334,8.48766666665
803.15,5.04627777778,30.4786666666,38.1585,27.4023333334,7.45866666666,9.40883333334,12.9876666667,7.077,3.64222222222,9.65
803.46,5.24202777778,30.8386666667,38.4665,27.9346666666,7.38216666667,9.54983333334,12.638,7.42333333333,3.62277777778,10.08175
803.76,6.14477777778,29.9631666667,39.2928333334,28.7915,7.953,10.3575,13.1113333333,7.62433333334,2.76388888889,10.3265
804.07,5.47358333334,29.9223333333,37.0098333334,28.4108333333,7.10766666666,10.4776666667,12.4591666667,6.31133333333,1.78733333333,9.24216666665
804.38,6.41161111112,30.5623333334,37.9046666667,29.733,7.4635,11.2051666667,12.7428333333,7.64566666665,2.83830555555,9.84008333335
804.68,5.94816666667,30.9781666667,37.7616666667,30.2536666667,7.16583333333,11.6548333333,12.7616666667,7.97083333331,3.22047222222,10.0244166667
804.99,4.69744444445,30.6675,37.1186666667,30.1995,5.92183333333,10.8055,11.8641666667,7.16333333331,1.85536111112,9.52383333335
805.30,3.53538888888,29.4141666666,35.3335,29.1716666666,5.21216666667,9.19216666667,11.212,6.66666666666,0.740638888886,9.64616666665
805.60,3.44283333333,28.4526666667,34.5685,28.2505,4.3945,8.80916666666,10.6925,6.39950000002,-0.438694444445,9.11291666665
805.91,3.18947222222,28.8683333333,36.1113333334,28.251,4.5885,8.80666666667,10.3498333334,6.95483333331,-1.24477777778,9.1565
806.21,3.36591666667,29.7201666667,36.0066666667,28.4041666666,5.2005,8.6465,10.8396666667,7.33066666666,-1.74761111111,8.876
806.52,4.40194444445,31.5103333333,36.4148333333,29.1233333334,5.946,9.0495,11.6536666667,7.24833333334,-1.40338888889,9.34258333335
806.83,4.40438888889,32.3465,36.6666666667,29.364,6.557,9.95616666667,12.5655,7.76316666665,-0.361833333335,9.60533333335
807.13,4.33155555555,32.6818333333,36.3433333334,29.1106666666,6.15483333333,9.68083333334,12.781,7.25499999999,0.149555555555,9.5915
807.44,4.78575,33.2428333333,37.1603333333,28.374,6.182,8.85433333333,12.9305,7.90299999998,0.702111111115,9.23925
807.74,1.72036111112,31.3685,35.7956666666,25.8051666667,4.59266666667,5.30283333334,11.6003333334,4.948,-1.48352777778,6.84191666666
808.05,1.33002777778,29.8401666667,35.0558333334,23.872,3.29966666666,2.79,10.4078333334,3.12966666667,-3.34788888889,5.14316666666
808.35,1.13475,29.478,34.3583333333,22.2791666667,3.07466666667,2.29383333333,10.1025,2.782,-2.55827777778,4.45325
808.66,1.10252777778,29.491,34.7328333333,21.3485,2.06116666667,1.247,9.36366666667,1.19583333334,-2.82466666667,3.24441666666
808.97,2.11194444445,29.3131666667,36.2341666666,22.0865,4.27466666667,1.70483333333,10.916,1.883,-1.36125,4.68208333334
809.27,1.05255555556,28.856,34.964,22.2568333334,3.7525,1.29366666667,10.1706666667,0.673,-1.68672222222,3.57141666666
809.58,0.330333333333,27.6996666667,34.7418333334,22.0135,4.5645,0.443166666665,9.75466666666,-0.70416666667,-1.84325,2.86908333334
809.88,-1.00713888889,26.472,33.3076666667,20.9678333334,3.32833333334,-0.256333333335,8.7815,-0.512,-3.30272222222,2.32975
810.19,-2.41475,25.2201666667,32.1668333333,19.6215,1.65883333334,-2.25466666666,7.28366666666,-1.633,-4.4885,1.27
810.49,-1.84763888889,26.4208333334,33.1796666667,20.2763333333,2.2785,-0.921666666665,7.373,0.691333333335,-3.18738888888,2.63691666666
810.80,-1.71319444445,26.6871666667,34.338,20.9426666666,2.49866666667,0.257833333335,7.10966666666,1.54566666667,-2.58897222222,2.75641666666
811.10,0.254055555555,27.3628333333,33.9938333333,22.4086666667,3.20133333334,2.48966666667,7.57133333333,3.5315,-1.63441666667,4.57291666666
811.41,0.649166666665,28.582,34.9675,23.7806666666,4.09766666666,4.75066666667,8.59750000001,5.02766666667,-1.30719444444,6.09616666666
811.71,2.17913888888,29.6916666667,35.5591666667,25.468,5.2605,4.27433333333,10.1923333333,6.4745,-0.577361111115,6.46175
812.02,3.46591666667,30.8458333333,35.7711666666,26.7163333334,6.54233333333,5.59683333333,11.6418333334,7.86083333335,0.94525,7.54991666665
812.32,3.58983333334,31.734,35.1325,26.9365,5.84716666667,5.822,11.4441666667,7.84583333335,0.470583333335,6.67158333335
812.63,4.53133333333,31.8906666667,35.9948333333,27.3383333334,6.94033333333,6.144,12.5375,8.53216666667,1.06138888889,7.8235
812.93,4.61272222221,32.6988333333,36.3521666667,27.651,5.9105,7.43266666666,11.7958333334,9.36049999999,1.36955555556,8.70108333335
813.24,3.51069444445,32.777,36.0625,27.7158333333,5.061,5.88216666667,10.8373333333,8.55833333331,1.10386111111,7.07458333335
813.54,3.80991666667,33.0445,36.0891666667,28.2151666666,4.9345,5.98433333333,10.9188333333,8.08399999999,1.56141666667,6.74566666665
813.85,3.11552777779,32.043,34.8866666667,28.12,4.5815,4.79183333334,10.8213333333,6.872,0.811944444445,5.77925
814.15,1.85183333334,32.0323333334,33.7668333333,28.3466666667,3.90233333334,3.008,11.1381666667,5.88083333333,-0.117444444445,6.28725
814.46,2.08777777778,33.9088333334,35.3345,29.8246666666,4.63266666667,3.01533333334,12.747,6.771,1.76372222222,7.19558333335
814.76,2.87975,35.5316666666,36.7278333334,31.2743333334,5.84316666667,2.421,13.0773333333,7.95766666665,3.93241666667,8.88983333335
815.07,3.89347222222,35.1761666667,37.4255,31.599,6.69366666667,2.84583333333,13.1978333334,8.53666666665,4.6025,10.4335833334
815.37,2.70502777778,35.8116666667,37.5271666667,31.6995,6.209,2.75083333334,12.2548333333,8.44250000002,3.39069444444,9.9265
815.68,2.51325,35.43,36.5861666667,31.1828333334,6.80116666666,1.12933333334,11.8278333333,8.09133333333,3.55755555556,10.2420833334
815.98,2.08330555555,34.6073333333,35.032,30.1221666666,6.10383333334,0.583833333335,11.067,7.56366666667,3.28627777778,9.7665
816.29,3.31075,35.3615,34.2435,30.577,7.22816666666,0.78,12.1946666667,7.98216666666,3.93038888889,10.2573333334
816.59,2.63941666667,34.4755,34.4755,29.7246666667,6.38633333333,-0.2335,11.2151666667,6.51616666667,2.15902777777,9.55341666665
816.89,4.53933333333,35.7365,35.7621666667,30.7233333333,8.68216666667,1.318,12.2996666667,8.16533333333,3.18272222222,11.266
817.20,6.22888888889,36.941,36.7123333333,31.1993333333,10.1371666667,2.515,13.1603333333,8.63833333335,4.16683333333,13.1860833334
817.50,7.93058333333,37.4015,37.3275,31.1638333333,11.0206666667,4.19116666666,13.0916666667,9.344,4.37627777778,13.3383333334
817.81,7.85844444445,36.7576666666,37.1168333334,30.723,10.3685,5.4115,11.3265,9.07566666669,3.51222222222,12.7755833333
818.11,6.88677777779,35.7965,35.7273333333,30.2488333333,9.43833333333,5.29483333334,10.3591666667,7.873,2.65880555555,11.625
818.41,6.17205555555,35.9973333333,35.2268333334,29.3925,8.71883333333,6.27466666667,10.0618333333,7.63966666667,2.21633333333,11.6689166666
818.72,5.85386111112,35.1226666667,35.0186666667,28.4853333333,8.5935,6.32566666667,9.92516666665,7.657,2.45861111112,11.3606666666
819.02,6.974,36.71,37.0063333333,29.6406666666,9.36016666667,8.274,11.3546666667,9.24166666667,3.80122222222,12.658
819.33,7.76958333333,38.2201666667,39.4463333333,30.9178333333,9.7175,10.1263333334,11.5756666667,9.88466666666,4.61411111112,13.6381666667
819.63,7.62727777778,37.4551666667,39.736,30.4823333333,9.53066666666,10.378,12.0231666666,10.3291666667,4.92569444445,14.00275
819.93,9.00436111114,37.387,40.0848333333,31.5118333333,10.4901666667,12.1338333334,13.3661666667,11.4765,7.04141666667,15.3178333333
820.24,8.64733333335,37.1716666666,40.3816666667,31.391,9.87466666665,11.9798333334,13.9566666667,11.4795,7.33888888887,14.98025
820.54,8.26908333333,36.0388333333,39.8323333333,31.2825,9.37800000001,11.7368333333,13.9321666667,11.2361666667,7.5905,14.5195833333
820.85,8.03827777778,35.9191666666,40.168,31.5626666666,9.37933333331,11.619,14.575,11.1085,8.06580555556,14.6080833333
821.15,8.70680555555,36.2885,40.4058333334,31.6735,9.75516666668,12.066,15.385,11.5546666667,8.57274999998,15.0455833333
821.45,8.93749999999,36.5938333333,40.8393333333,31.7461666666,9.91133333335,12.4521666667,15.8731666667,11.8311666667,8.71783333331,15.4298333334
821.76,9.2867777778,37.1873333333,41.2308333333,32.3615,10.1263333333,12.9186666667,16.3426666667,12.1871666667,9.09375000001,15.80925
822.06,9.35347222224,37.1833333334,41.2496666667,32.5098333334,10.2326666667,12.8731666667,16.6151666667,12.1885,9.22288888887,15.9431666667
822.36,9.32830555555,37.102,41.2065,32.5398333333,10.152,12.8738333333,16.579,12.08,9.14088888886,15.9435
822.67,9.64094444444,37.1046666667,40.8995,32.5475,10.2726666667,13.0251666666,16.9598333333,12.1838333333,9.45491666668,16.08075
822.97,9.81011111114,37.4411666666,41.323,32.937,10.4011666667,13.2825,17.1971666666,12.4111666667,9.75019444447,16.1985
823.27,9.91780555554,37.8936666666,41.511,32.8876666666,10.4858333333,13.379,17.3028333334,12.5568333333,9.85405555557,16.1675
823.58,10.3440833333,38.1925,41.581,33.1525,11.0128333333,13.8873333333,17.6186666667,12.9308333334,10.0951111111,16.5953333333
823.88,10.6359444445,38.9025,41.9851666667,33.4495,11.2843333333,14.322,17.9501666666,13.1998333333,10.2241944444,16.7701666666
824.18,10.9935277778,38.9316666667,41.8765,33.4033333334,11.4396666666,14.664,17.6733333333,13.3666666666,10.3734166667,17.00575
824.49,11.1080277778,39.0443333333,42.0741666667,33.7528333333,11.7528333334,14.6878333333,17.8361666667,13.3415,10.58925,17.2425833334
824.79,11.1616111112,38.607,41.5761666667,33.572,11.7995,14.7046666667,17.7961666667,13.3295,10.8335,17.0185
825.09,10.9043333333,37.9023333334,41.1268333333,33.0895,11.7913333333,14.6191666666,17.5025,13.2258333333,10.9378888889,16.7641666666
825.39,11.2382777777,38.1005,41.386,33.3333333333,11.9368333333,15.2225,17.49,13.5161666667,11.1296388889,16.9923333334
825.70,11.28375,38.0736666667,41.4043333333,33.4743333334,11.9103333333,15.5538333333,17.7558333333,13.5321666666,11.307,16.9293333334
826.00,11.0387777778,38.1561666667,41.7361666667,33.6031666666,11.9421666666,15.3911666667,17.6475,13.8141666666,11.2228888889,16.78125
826.30,11.0699444445,37.9388333333,41.3906666666,33.2756666666,11.8551666666,15.2581666666,17.392,13.5686666666,11.2689444444,16.6379166666
826.61,11.0043055555,37.6311666667,41.5063333333,33.6203333334,11.8965,14.9443333333,17.3166666667,13.5343333333,11.1434722222,16.91575
826.91,11.1011388889,37.4893333333,41.637,33.8635,11.8265,14.9223333334,17.171,13.648,11.3221111111,16.9788333333
827.21,11.2465277778,37.823,42.0423333334,34.4076666667,11.766,14.535,17.2255,13.8626666667,11.3221388889,17.1865
827.51,11.4003611111,38.1833333333,42.2311666667,34.9558333333,11.9575,15.0883333334,18.1215,14.4003333333,11.8018055556,17.7293333333
827.82,11.0901388888,38.014,42.0093333333,35.083,11.7785,15.2596666667,17.9201666667,14.7728333334,11.7560833333,17.6090833334
828.12,11.6661944444,39.0198333333,42.7423333334,35.5593333333,11.8313333333,15.395,18.2285,14.8803333334,11.7909166667,17.9340833333
828.42,12.2662777778,39.8893333333,43.4043333333,36.0288333334,11.957,15.5016666666,18.681,15.3138333334,11.842,18.1676666666
828.72,12.6633333333,39.8651666666,43.5948333333,36.2831666667,12.1363333333,15.4026666666,19.0685,15.6555,12.1715555555,18.247
829.02,12.9681111111,40.2116666667,43.8266666666,36.4825,12.608,15.8595,19.1906666666,16.6666666667,12.7083333333,18.6675
829.33,12.9755,39.9801666667,43.2663333334,36.4088333333,12.5743333334,15.9225,18.626,17.0635,12.3449444444,18.626
829.63,13.8909722222,40.4156666666,43.328,36.7788333333,13.4265,16.6118333333,19.62,18.2798333333,12.8773888889,19.3053333333
