wavelength,Back_PhrPatm,Belly_PhrPatm,Breast_PhrPatm,Crissum_PhrPatm,Crown_PhrPatm,DorTail_PhrPatm,Rump_PhrPatm,Throat_PhrPatm,WingTip_PhrPatm
616.28,12.2791333333,36.7769333333,25.5419333333,34.2852666667,11.5632666667,12.7230666667,17.1758380952,17.7761333333,13.3018
616.61,12.3350666667,36.8324,25.6110666667,34.3438666667,11.6553333333,12.7811333333,17.1980666667,17.8228333333,13.3892
616.95,12.433,36.9575333333,25.7308,34.4093333333,11.7504,12.8685333333,17.2632761905,17.9427333333,13.4572666667
617.28,12.4482,36.9468666667,25.7488,34.4418,11.7854666667,12.8899333333,17.2271238095,17.9412,13.4864
617.62,12.5003333333,37.0251333333,25.8096,34.501,11.8566,12.9468666667,17.2817523809,17.9626333333,13.5123333333
617.95,12.5023333333,36.9782,25.8006,34.4641333333,11.8218,12.9667333333,17.2278190476,17.9201,13.5146
618.28,12.4826,36.9608,25.7562,34.4866666667,11.7752,12.8840666667,17.1692095238,17.8284666667,13.5196666667
618.62,12.5964666667,36.9927333333,25.8329333333,34.4932666667,11.9431333333,12.9577333333,17.2363619048,17.9151,13.6322
618.95,12.5974,36.9209333333,25.8027333333,34.4460666667,11.9094666667,12.9458666667,17.2314666667,17.8885333333,13.6262666667
619.28,12.5364,36.8857333333,25.8124666667,34.3801333333,11.869,12.9088666667,17.2242952381,17.8253333333,13.5662666667
619.62,12.5559333333,36.9020666667,25.8293333333,34.3718,11.8471333333,12.8975333333,17.2000857143,17.7502333333,13.5679333333
619.95,12.6839333333,36.9685333333,25.8880666667,34.4468,11.9369333333,12.9779333333,17.2755333333,17.8098333333,13.646
620.28,12.758,36.983,25.9559333333,34.4598666667,11.9798,13.013,17.3537333333,17.7902,13.7014
620.62,12.72,36.9732666666,25.8925333333,34.4066,11.9172,12.9846,17.3670761905,17.7022666667,13.6776666667
620.95,12.6690666667,36.9846,25.8713333333,34.3784,11.8981333333,12.9605333333,17.3589238095,17.6694,13.6361333333
621.28,12.6782666667,37.0244,25.9038,34.3898666667,11.886,12.9311333333,17.3600476191,17.6459,13.6477333333
621.62,12.7668,37.0876666667,25.9568,34.4378,11.9798,12.9976666667,17.4585428571,17.6902666667,13.7604666667
621.95,12.9262,37.2281333333,26.1130666667,34.5405333333,12.1465333333,13.121,17.6159238095,17.8313333333,13.8928666667
622.28,12.888,37.2274666667,26.0636666667,34.5473333333,12.0421333333,13.0695333333,17.5944571429,17.8001333333,13.8484666667
622.62,12.9794,37.31,26.1532666667,34.6543333333,12.0932,13.097,17.6262380952,17.8429333333,13.9043333333
622.95,13.1361333333,37.4073333333,26.2376666666,34.8102,12.2202,13.1439333333,17.7689428572,17.9753333333,14.0459333333
623.28,13.1852666667,37.4324,26.2909333333,34.8667333333,12.3052666667,13.174,17.8420571428,18.0706,14.1100666667
623.62,13.1980666667,37.4593333333,26.2923333333,34.8462666667,12.3100666667,13.1986,17.8511428571,18.1022666667,14.0884666667
623.95,13.2788666667,37.542,26.3313333333,34.8492,12.3648,13.3031333333,17.9081428571,18.1728,14.1436666667
624.28,13.326,37.5482666667,26.3601333333,34.8404666667,12.4260666667,13.3322,17.9390666667,18.1883666667,14.1593333334
624.62,13.3526666667,37.5135333333,26.3324,34.7988666667,12.4039333333,13.2661333333,17.9426571429,18.1619666667,14.183
624.95,13.3758666667,37.4778,26.3278666667,34.7655333333,12.4192666667,13.319,17.9826952381,18.1997,14.2142666667
625.28,13.3425333333,37.4867333333,26.3206,34.7370666667,12.3439333333,13.2338666667,17.9162857143,18.1222,14.1567333333
625.61,13.2629333333,37.4156666667,26.3055333333,34.7083333334,12.2571333333,13.1803333333,17.8654190476,18.0527666667,14.0834666667
625.95,13.3464666667,37.5166,26.4154,34.8411333333,12.3496666667,13.2913333333,17.9358571428,18.1635333333,14.1797333333
626.28,13.3484,37.5771333333,26.4541333333,34.8142,12.346,13.2813333333,17.9962190476,18.1706,14.1644666666
626.61,13.3589333333,37.5829333334,26.526,34.8041333333,12.3948,13.3294666667,17.9900285714,18.1596333333,14.1723333333
626.94,13.3819333333,37.6571333333,26.5576666667,34.8272666667,12.4012666667,13.4036,18.0189809524,18.1534,14.2066
627.28,13.3808666667,37.684,26.5858666667,34.8103333333,12.4046,13.3936666667,18.0280571428,18.1478,14.2074
627.61,13.3412,37.6560666667,26.587,34.8285333333,12.3651333333,13.2894666667,17.9822761905,18.1175666667,14.1850666667
627.94,13.3594666667,37.6575333333,26.5895333333,34.8810666667,12.3800666667,13.3095333333,17.9539904762,18.1364666667,14.236
628.27,13.4604,37.7770666667,26.7193333333,34.9749333333,12.4583333333,13.4132,18.0507333333,18.2597666667,14.3378666667
628.61,13.5005333333,37.7971333333,26.7437333333,35.0183333333,12.4864666667,13.4053333333,18.0716,18.2889333333,14.3525333333
628.94,13.5540666666,37.8241333333,26.7898,35.0654,12.5492666667,13.4420666667,18.1302380952,18.3618,14.3974666667
629.27,13.6348,37.9209333333,26.8258666667,35.1049333333,12.6229333333,13.5153333333,18.1981142857,18.4333,14.5146666667
629.60,13.6193333333,37.8960666667,26.8147333333,35.0166666667,12.6050666667,13.4478,18.1777904762,18.3836,14.5512
629.94,13.6473333333,37.8731333333,26.8208666667,35.0200666667,12.6391333333,13.4419333333,18.1317428571,18.3566333333,14.6166
630.27,13.6268666667,37.8934666667,26.794,35.053,12.5864666667,13.3724666666,18.0933428572,18.3766,14.6101333333
630.60,13.6109333333,37.9025333333,26.8295333333,35.0592666667,12.5644666667,13.3422,18.0980952381,18.3787333333,14.6092
630.93,13.7018666667,37.9688,26.9546,35.1698666667,12.6082666667,13.3868666667,18.1708571428,18.4470666667,14.7139333333
631.26,13.7627333333,38.0692666667,27.0051333333,35.2370666667,12.6918666667,13.49,18.2622952381,18.5097,14.771
631.60,13.8294,38.1570666667,27.1243333333,35.2679333333,12.7497333333,13.5494666666,18.3640666667,18.5739666667,14.8194666667
631.93,13.8236,38.2004666667,27.1590666667,35.3193333333,12.7845333333,13.5822666667,18.4002476191,18.5839333333,14.8368
632.26,13.8457333333,38.2766,27.22,35.3552,12.7985333333,13.6172,18.3905428571,18.5787666667,14.8557333333
632.59,13.9818,38.4092666667,27.3522666667,35.4976,12.8966666667,13.7176666667,18.4976476191,18.6870666667,14.9944
632.92,14.0036,38.4213333333,27.4176,35.4464666667,12.9269333333,13.707,18.5100190476,18.7241333333,15.0114666667
633.26,13.9982,38.4795333333,27.4866666667,35.4925333333,12.9578666667,13.7524,18.5816190476,18.7590666667,15.0271333333
633.59,14.0094666667,38.5198,27.525,35.4960666667,12.9655333333,13.8399333333,18.6328285714,18.8162,15.0494666667
633.92,14.0248,38.4812,27.5168666667,35.4112666666,12.9691333333,13.848,18.6542857143,18.824,15.0678
634.25,14.0602666667,38.5218,27.5348,35.3972666667,13.0296,13.8313333333,18.6454,18.8389333333,15.0925333333
634.58,13.9952,38.4512666667,27.4039333333,35.2738,12.9868,13.7346666667,18.5802952381,18.7608666667,15.0154666667
634.91,14.0524666667,38.5088666667,27.4848,35.3454666667,13.0466666667,13.7802666666,18.6398666667,18.8193333333,15.0952666667
635.25,13.9977333333,38.5032666667,27.4519333333,35.3482,12.95,13.6858,18.5929523809,18.7819,15.0132
635.58,14.0294666667,38.5472666667,27.4808,35.3520666667,12.9666666667,13.6764,18.6051238095,18.8017,15.0388666667
635.91,14.0550666667,38.6214666667,27.5155333333,35.3857333333,13.0079333333,13.6716,18.6416,18.8131666667,15.0512666667
636.24,13.8954666667,38.4438666667,27.3878,35.2270666667,12.8658,13.4939333333,18.5047904762,18.6641333333,14.9321333333
636.57,13.9415333333,38.4502,27.4540666667,35.3282,12.8720666667,13.548,18.5595619048,18.6906333333,14.9518
636.90,13.9464666667,38.3944,27.3577333333,35.2958666667,12.8261333333,13.5100666667,18.5095809524,18.6209,14.8777333334
637.23,13.8927333333,38.3333333333,27.3422666666,35.2687333333,12.7887333333,13.4492666667,18.4840095238,18.5744333333,14.8518666667
637.56,13.9321333333,38.3945333334,27.4168,35.3839333333,12.8440666667,13.5192,18.5374285714,18.5793,14.885
637.90,13.9629333333,38.4012666667,27.4537333333,35.4178666667,12.8256666667,13.5641333333,18.6161904762,18.6359333333,14.9241333333
638.23,14.0411333333,38.5083333333,27.5818666667,35.5212,12.8896,13.6477333333,18.7152857143,18.7137333333,15.0388
638.56,14.1028666667,38.5424,27.5766666667,35.5406666667,12.8819333333,13.6270666667,18.7074666667,18.7629666667,15.0686666667
638.89,14.1757333333,38.6094,27.6495333333,35.5568666667,12.9653333333,13.6792,18.7613047619,18.7355,15.1528666667
639.22,14.2711333333,38.6524,27.7722,35.6304666667,13.0466666667,13.7912666667,18.8180857143,18.7871,15.2508
639.55,14.2668,38.5964,27.8220666667,35.5562666667,13.0162,13.8198,18.8046857143,18.7628333333,15.2572666667
639.88,14.4274,38.7353333333,27.9972666667,35.6263333333,13.1596666667,14.0034666667,18.9482666667,18.9381,15.3272
640.21,14.3929333333,38.7408,27.9374666667,35.5488,13.1244,13.9182,18.9094285714,18.8845666667,15.2727333333
640.54,14.4333333333,38.7642666667,28.0533333333,35.5549333333,13.1625333333,13.9328666667,18.9129809524,18.9462,15.3409333333
640.87,14.5192666667,38.8723333333,28.1303333333,35.6380666667,13.1940666667,13.9041333333,18.9753714286,19.0106,15.3646666667
641.20,14.5026,38.946,28.1594,35.6470666667,13.1777333333,13.8774666666,18.9646190476,19.0223666667,15.3298666667
641.53,14.5353333333,38.9602,28.2016666667,35.6282,13.2306,13.8592666667,18.9383428571,19.0324,15.3510666667
641.87,14.5528666667,38.9184,28.1545333333,35.5562,13.2127333333,13.8336666667,18.9053523809,19.0189666667,15.3281333333
642.20,14.3658666667,38.893,28.1634,35.478,13.1401333333,13.7176,18.8011809524,18.8877,15.1416
642.53,14.2512666667,38.778,28.0965333333,35.4094666667,13.0603333333,13.6289333333,18.7024190476,18.8687,15.0902
642.86,14.1912,38.6984,28.0065333333,35.3562666667,12.9610666667,13.5108,18.6403142857,18.8517333333,15.0110666667
643.19,14.1204666666,38.7449333333,27.9780666667,35.3636666667,12.9116666667,13.3982666667,18.609,18.8822,14.9962666667
643.52,14.0130666667,38.7502,27.8228666667,35.3486,12.7988666667,13.2622,18.537952381,18.7238666667,14.9174
643.85,13.9197333333,38.7054,27.7928666667,35.3646666667,12.7149333333,13.2447333333,18.4778857143,18.7318,14.8472666667
644.18,13.9722,38.8369333333,27.8294,35.5010666666,12.7736,13.288,18.5532571428,18.7797,14.9434
644.51,13.9146,38.7767333333,27.8229333334,35.4506666667,12.7275333333,13.2648,18.4802190476,18.7417,14.9301333333
644.84,13.9330666667,38.7895333333,27.7466666667,35.4073333333,12.6457333333,13.2625333333,18.4693428571,18.7322333333,14.9274666667
645.17,13.8622666667,38.7767333333,27.6900666667,35.4034666667,12.5449333333,13.2042666667,18.4350952381,18.6400666667,14.9090666666
645.50,13.7662666667,38.7965333333,27.7238666667,35.4314666667,12.5146,13.1674666667,18.3683428571,18.5943666667,14.8068666667
645.83,13.8650666667,38.7838666667,27.7556666667,35.4554666667,12.5374666667,13.2486666667,18.4459142857,18.6465333333,14.9234
646.16,13.9129333333,38.873,27.6998666666,35.4703333333,12.5653333333,13.2089333333,18.4535333333,18.6774666667,14.9154
646.49,13.8078666667,38.8598666667,27.6600666667,35.4324666667,12.5276666667,13.1378,18.3859428571,18.5765333333,14.8542666667
646.82,13.9054,38.922,27.7128,35.5202,12.6209333333,13.2976666667,18.4831047619,18.6307333333,14.9261333333
647.15,13.9418666667,38.9816,27.8487333333,35.5656666666,12.6628666667,13.4032666667,18.5205619047,18.7744,14.9354666667
647.48,13.9736,39.0156666666,27.8858666667,35.6762,12.6936,13.4166666667,18.5555238095,18.7655666667,15.0164
647.81,13.9068,38.9241333333,27.844,35.5412,12.6112,13.3624666667,18.455647619,18.7107,14.8931333333
648.14,13.8777333333,38.9504666667,27.8118,35.5762666667,12.5984666667,13.4136666667,18.4823619047,18.7059666667,14.8746666666
648.47,13.8618,38.8033333334,27.8052666667,35.5588,12.6526666667,13.3812666667,18.4786095238,18.6998,14.9276
648.80,13.7935333333,38.7474,27.7698666667,35.5930666667,12.7156666667,13.3241333333,18.4613809524,18.7416333333,14.8990666667
649.13,13.7378666667,38.6963333333,27.7147333333,35.5207333333,12.6568,13.2950666667,18.4025333333,18.6907333333,14.8758666667
649.46,13.6964666667,38.6414666667,27.6788,35.471,12.5691333333,13.289,18.3469238095,18.6542666667,14.8015333333
649.79,13.6275333333,38.6622666667,27.7492666667,35.4177333333,12.486,13.3557333333,18.3493619048,18.6641,14.754
650.11,13.5982666667,38.6329333333,27.6983333333,35.3212,12.4659333333,13.3472,18.3620190476,18.6569,14.6798666667
650.44,13.4840666666,38.4817333333,27.6026,35.2125333333,12.2924666667,13.2283333333,18.2383333333,18.5836666667,14.5466
650.77,13.4980666667,38.4764666667,27.6088666667,35.229,12.3644,13.1670666667,18.2360380952,18.5275,14.6255333333
651.10,13.5151333333,38.4929333334,27.5875333333,35.1394,12.3914666667,13.1929333333,18.195847619,18.4878666667,14.6369333333
651.43,13.5553333333,38.5621333333,27.6599333333,35.1855333333,12.4182666667,13.2685333333,18.2845238095,18.5153666667,14.6782
651.76,13.5472,38.5054,27.6703333333,35.1096666667,12.3950666667,13.2578,18.2918095238,18.5314333333,14.661
652.09,13.5536,38.6279333333,27.8016,35.1852,12.3459333333,13.2867333333,18.2821809524,18.5344333333,14.6330666667
652.42,13.6022666667,38.6492666667,27.7958666667,35.1327333333,12.2777333333,13.3583333333,18.2849142857,18.467,14.6003333333
652.75,13.6476666667,38.6195333333,27.8947333333,35.1377333333,12.3134666667,13.369,18.3529428571,18.4680666667,14.6383333333
653.08,13.6710666667,38.5991333333,27.8942,35.0893333333,12.3733333333,13.3503333333,18.3537238095,18.4948333333,14.7086666667
653.41,13.7346,38.5044,27.9467333333,35.1456,12.4544666667,13.3809333333,18.3868571429,18.5379666667,14.8161333333
653.74,13.7502666667,38.4782,27.9327333334,35.1478666667,12.4212666667,13.3952666667,18.3515142857,18.5287,14.8558
654.06,13.7990666667,38.5568666667,27.9656,35.1950666667,12.4958666667,13.4398,18.4141333333,18.4931666667,14.8762666667
654.39,13.7667333333,38.5183333333,27.9173333333,35.1507333333,12.4452,13.5422666667,18.4601809524,18.5131333333,14.8598
654.72,13.7454,38.5102,27.9223333333,35.1294666667,12.3979333333,13.5222666667,18.4943619048,18.5011666667,14.7945333333
655.05,13.7264666667,38.4884,27.872,35.1399333333,12.3512,13.4982666667,18.4385047619,18.4778666667,14.847
655.38,13.7222,38.4294,27.8157333334,35.1477333333,12.3421333333,13.4238666667,18.3725333333,18.4608,14.8356666666
655.71,13.7156,38.4055333333,27.7726666667,35.0652,12.3480666667,13.4606,18.4179809524,18.3930333333,14.8781333334
656.04,13.7406666667,38.4072666667,27.8412666667,35.0670666667,12.3212,13.4789333333,18.3746571429,18.4411333333,14.9150666667
656.37,13.7356666667,38.4588,27.7804,35.1223333333,12.2078,13.5492666667,18.3892190476,18.4721333333,14.9192666667
656.69,13.7448,38.5172,27.8226666667,35.1351333333,12.2034,13.6375333333,18.4742666667,18.4393,14.9169333333
657.02,13.8454,38.6719333334,27.8995333334,35.2015333333,12.2364,13.7001333333,18.5542571429,18.4168666667,14.9545333334
657.35,13.9429333333,38.7556666667,28.1044666667,35.2886,12.3399333333,13.8552666667,18.6511238095,18.4817333333,15.0375333333
657.68,13.9996666667,38.8215333333,28.165,35.3507333334,12.3734,13.9062666667,18.7008666667,18.5376333333,15.1274
658.01,14.0341333333,38.7929333333,28.1677333333,35.3229333333,12.4045333333,13.8911333333,18.6575238095,18.5083,15.1588666667
658.34,14.0713333333,38.8233333333,28.2257333333,35.345,12.4362,14.0063333333,18.6762380952,18.5511666667,15.2386666667
658.66,14.0702666667,38.7449333333,28.237,35.3041333333,12.4112,14.0128,18.6950190476,18.5091666667,15.1997333333
658.99,14.1969333333,38.9022666667,28.3624,35.356,12.5180666667,14.1350666667,18.7410285714,18.5767666667,15.2992666667
659.32,14.2468,38.9334,28.4564,35.4734666667,12.5730666667,14.1943333333,18.7920761905,18.6569,15.3305333333
659.65,14.3040666667,38.9767333333,28.5221333333,35.4249333333,12.6698,14.279,18.9239428571,18.6839,15.4415333334
659.98,14.3956666667,39.0314,28.5972666667,35.4332666667,12.8276666667,14.3740666667,18.9930095238,18.7299333333,15.5193333333
660.31,14.3972,39.0038666666,28.5956666667,35.3933333334,12.8118,14.3552,18.9687809524,18.7698,15.5029333333
660.63,14.4538,38.9470666667,28.6368,35.3962666667,12.8862666667,14.4450666667,18.9904,18.8302,15.5929333333
660.96,14.4822666667,38.9528666667,28.5874,35.3936666667,12.8808666666,14.4559333333,19.0092285714,18.8315,15.6058666667
661.29,14.4372,38.8306,28.5578666667,35.3058,12.8252666667,14.4530666667,18.9254761905,18.7764,15.5812
661.62,14.4724666667,38.907,28.6472,35.2854,12.8103333333,14.5294,18.9668380952,18.8322333333,15.5876666667
661.94,14.5074666667,38.9092,28.6465333333,35.2182,12.8038,14.5384,18.9557142857,18.8693666667,15.5701333333
662.27,14.6371333333,38.9865333333,28.7263333333,35.2454,12.9604,14.6854666667,19.0320571428,19.0081,15.6454666667
662.60,14.5493333334,38.8812666667,28.6236,35.2021333333,12.8956,14.6582666667,19.0198666667,18.8957333333,15.6114666667
662.93,14.5483333333,38.9050666667,28.5852666667,35.1298,12.9054666667,14.6936,19.0081333333,18.9322333333,15.6044666667
663.26,14.5408666666,38.9883333333,28.6284666667,35.3026,12.8958666667,14.711,18.9912285714,18.9825333333,15.5693333334
663.58,14.4796,39.0228666667,28.6326666667,35.3402,12.7668,14.6516,18.9052571428,18.8833666667,15.5636666667
663.91,14.5130666667,39.0584,28.612,35.3610666667,12.7268666667,14.6729333333,18.8753428571,18.8362333333,15.5955333333
664.24,14.4483333333,39.1029333333,28.5237333333,35.3284,12.6436,14.6050666667,18.8253047619,18.7782666667,15.5245333333
664.57,14.5028,39.0636666667,28.5312,35.3171333334,12.6184,14.5789333333,18.8197047619,18.7448,15.4981333333
664.89,14.5295333333,39.1396666667,28.5376,35.3226666667,12.6831333333,14.6284666667,18.8905714286,18.7856,15.5309333333
665.22,14.3958666667,39.0197333333,28.3432666667,35.2732,12.5282666667,14.4508,18.7965619048,18.6450666667,15.3842666667
665.55,14.3928666667,39.0027333333,28.3706666667,35.3239333333,12.5228,14.4147333333,18.8532857143,18.6665666667,15.4105333333
665.87,14.3342666667,38.9462,28.3104,35.2626666667,12.4925333333,14.3344,18.7916190476,18.5778,15.3847333333
666.20,14.4857333333,39.0406,28.5014666667,35.4287333333,12.5474,14.4640666667,18.9087047619,18.6935666667,15.4089333333
666.53,14.4780666667,38.9617333333,28.5173333333,35.2684666667,12.509,14.4075333333,18.8802761905,18.5903,15.4337333333
666.86,14.5851333333,38.8635333333,28.4891333334,35.2113333333,12.537,14.4511333333,18.8726666666,18.4911,15.4078
667.18,14.638,38.7685333333,28.5435333333,35.1490666667,12.6124,14.4592,18.9542571429,18.5944,15.4400666667
667.51,14.6352,38.7308666667,28.6168666667,35.2904666667,12.6717333333,14.517,19.0010095238,18.5772,15.4846
667.84,14.7094,38.7972666667,28.7370666667,35.3584666667,12.7253333333,14.5682666667,19.0993809524,18.6052333333,15.5204666667
668.16,14.7811333333,39.0450666667,28.9022666667,35.4912,12.8385333333,14.6688666667,19.2426857143,18.7417666667,15.6356666667
668.49,14.8923333333,39.1734666666,29.0154,35.5976666667,12.8552666667,14.7114666667,19.3845904762,18.8276666667,15.6921333333
668.82,14.9959333333,39.1888,29.1648666667,35.6021333333,12.9287333333,14.8049333333,19.4119047619,18.8521666667,15.791
