wavelength,Back_DacNigf,Belly_DacNigf,Breast_DacNigf,Crissum_DacNigf,Crown_DacNigf,DorTail_DacNigf,Rump_DacNigf,Throat_DacNigf,WingTip_DacNigf
787.14,23.1436666667,49.517,36.4633333333,35.764,16.051,18.6813333333,21.4116666667,33.8996666667,14.4856666667
787.45,23.1186666667,48.863,36.6956666667,36.6636666667,16.1066666667,18.7,21.1656666667,33.9416666667,14.6973333333
787.76,21.884,48.1446666667,35.9656666667,36.283,15.6676666667,17.5073333333,19.41,32.382,13.5106666667
788.07,21.6166666667,47.556,34.8683333333,36.8103333333,16.04,17.9196666667,19.361,31.4223333333,13.4713333333
788.38,20.0626666667,46.5103333333,33.9593333333,36.526,15.712,16.62,18.4353333333,30.4536666667,13.396
788.69,19.6113333333,46.315,34.1043333333,36.1086666667,15.5723333333,16.4353333333,18.44,30.2806666667,13.1666666667
789.00,18.8393333333,46.9586666667,33.8296666667,35.785,16.2943333333,17.008,18.0013333333,29.9813333333,12.663
789.31,18.6153333333,46.3673333333,33.8323333333,36.6386666667,16.8383333333,17.7113333333,18.054,29.9033333333,12.816
789.62,17.124,44.5913333333,33.2386666667,35.2886666667,15.6416666667,16.9663333333,17.8176666667,28.666,11.889
789.92,16.5553333333,45.1223333333,33.1106666667,36.67,16.3963333333,17.6676666667,18.5253333333,27.868,11.821
790.23,15.4736666667,44.52,33.2043333333,36.4283333333,16.7956666667,17.7626666667,19.0843333333,27.2406666667,11.863
790.54,15.2296666667,44.037,31.979,36.3066666667,16.8483333333,17.8393333333,19.6563333333,26.5606666667,11.232
790.85,15.3106666667,43.6316666667,31.6513333333,35.3933333333,16.272,17.7483333333,19.6703333333,25.4723333333,10.745
791.16,16.7013333333,43.6246666667,32.467,36.9026666667,18.018,18.7803333333,21.102,26.0913333333,12.5436666667
791.47,16.4556666667,43.46,32.9116666667,37.025,18.1436666667,18.3543333333,21.6246666667,25.8083333333,12.271
791.78,14.515,42.4506666667,32.1296666667,36.1053333333,16.3386666667,17.396,20.3496666667,24.617,9.263
792.08,14.307,41.556,30.863,35.9513333333,15.4496666667,17.0353333333,20.317,23.82,9.329
792.39,15.2636666667,41.9003333333,30.9016666667,37.4113333333,15.4506666667,17.5836666667,20.8753333333,23.831,9.95166666667
792.70,15.9926666667,42.472,30.6366666667,36.105,14.644,17.5656666667,21.086,22.959,10.2993333333
793.01,17.115,43.6096666667,30.4183333333,36.2856666667,14.462,18.1613333333,21.1136666667,23.5053333333,10.8743333333
793.32,17.6536666667,43.4633333333,30.838,34.7116666667,13.9293333333,17.393,20.4843333333,24.432,11.322
793.62,18.968,44.729,31.663,35.3003333333,14.4023333333,18.1143333333,20.119,25.6866666667,12.1383333333
793.93,18.3793333333,44.4933333333,32.0076666667,35.212,14.77,17.7533333333,19.6316666667,25.5983333333,12.818
794.24,18.7703333333,45.701,32.3453333333,35.5653333333,16.2823333333,18.002,19.356,26.2716666667,13.2086666667
794.55,18.7293333333,45.9656666667,31.6176666667,35.0856666667,15.334,18.182,18.5103333333,26.652,12.0846666667
794.86,18.304,46.5426666667,31.1136666667,34.8613333333,14.9926666667,17.831,17.5036666667,26.856,11.9356666667
795.16,20.1196666667,47.569,32.1706666667,36.082,16.103,18.358,18.217,28.1183333333,14.2
795.47,19.8943333333,49.277,32.8043333333,36.6493333333,16.8606666667,18.166,17.6366666667,28.289,13.6506666667
795.78,18.918,47.609,32.8796666667,36.2656666667,16.3003333333,17.5216666667,17.1726666667,27.993,13.368
796.09,18.5416666667,48.7556666667,32.7373333333,36.9433333333,16.9996666667,18.1916666667,17.6306666667,28.321,12.8983333333
796.40,17.7686666667,48.4086666667,32.214,36.796,17.104,17.8733333333,17.1736666667,27.632,12.8016666667
796.70,16.684,48.0153333333,31.4013333333,36.389,16.5786666667,17.738,17.0003333333,26.6946666667,12.9606666667
797.01,14.4586666667,47.1156666667,30.4843333333,34.7576666667,14.779,15.883,15.8476666667,25.5696666667,11.7163333333
797.32,15.0073333333,48.9176666667,31.0966666667,34.957,14.9353333333,15.981,16.1256666667,25.9743333333,11.616
797.63,16.04,48.6933333333,31.6506666667,36.019,14.9303333333,17.329,16.8993333333,26.1726666667,12.1373333333
797.93,15.8453333333,50.0913333333,32.165,35.7066666667,15.0786666667,16.9403333333,17.3783333333,26.0313333333,12.4863333333
798.24,16.4096666667,49.2653333333,31.9016666667,36.16,14.9776666667,16.6666666667,18.245,26.028,12.4083333333
798.55,16.9803333333,49.1693333333,32.3733333333,35.7696666667,15.6143333333,17.571,19.269,26.2086666667,11.5543333333
798.85,17.5883333333,47.6403333333,33.2226666667,35.878,16.1873333333,18.621,19.8006666667,27.2123333333,12.0943333333
799.16,17.9573333333,49.3453333333,33.109,35.8026666667,15.8623333333,18.9676666667,19.3043333333,26.9733333333,12.3086666667
799.47,18.924,48.4953333333,32.957,35.8913333333,15.3496666667,17.7203333333,19.5636666667,26.787,12.9793333333
799.78,18.464,48.203,33.409,36.2843333333,15.1343333333,17.6693333333,20.242,27.1663333333,13.734
800.08,19.6896666667,49.031,33.9926666667,36.938,15.0386666667,19.0696666667,20.349,28.1396666667,14.0696666667
800.39,20.618,49.061,33.4116666667,37.1673333333,16.0796666667,20.501,20.4616666667,27.895,14.8276666667
800.70,19.7643333333,46.0,32.784,36.353,14.8233333333,19.843,19.294,26.5096666667,13.8433333333
801.00,19.5683333333,46.1173333333,32.7453333333,35.804,15.3333333333,19.804,19.294,27.3726666667,15.3726666667
801.31,20.5096666667,45.3726666667,33.0586666667,36.51,16.157,21.1763333333,19.5686666667,27.647,17.608
801.62,19.929,45.4723333333,32.7403333333,35.8636666667,14.986,21.194,17.6353333333,27.323,17.0816666667
801.92,21.0633333333,47.4416666667,32.8936666667,36.9706666667,15.2276666667,21.7826666667,18.2653333333,27.698,17.546
802.23,21.4166666667,50.246,32.76,37.6736666667,14.66,22.7683333333,19.615,28.829,19.2056666667
802.54,22.0313333333,50.6553333333,32.678,39.558,15.2333333333,23.3003333333,20.3113333333,30.098,19.2056666667
802.84,21.2803333333,51.3303333333,32.4603333333,40.441,15.8766666667,23.9816666667,19.7006666667,30.4653333333,19.5346666667
803.15,22.2776666667,52.0653333333,32.374,40.968,16.771,24.28,19.3996666667,30.705,19.4826666667
803.46,21.6646666667,51.4846666667,31.6603333333,41.238,17.3566666667,23.7976666667,19.7406666667,30.4476666667,18.862
803.76,21.727,50.3513333333,31.64,41.718,17.5546666667,22.14,20.446,29.8636666667,19.496
804.07,22.4573333333,53.383,32.4203333333,41.7596666667,18.7216666667,22.4993333333,21.3366666667,31.4236666667,20.4236666667
804.38,21.1546666667,51.6226666667,31.479,41.7193333333,17.2353333333,21.1546666667,20.691,29.8356666667,18.4573333333
804.68,19.796,51.767,31.375,41.3366666667,16.6026666667,19.0293333333,19.9236666667,29.757,16.0496666667
804.99,20.7793333333,54.3723333333,32.6836666667,41.2553333333,18.5713333333,19.9563333333,21.4716666667,30.736,17.143
805.30,19.1613333333,52.1853333333,32.318,40.0,17.7923333333,18.6756666667,19.2053333333,30.2426666667,17.13
805.60,18.1376666667,48.7046666667,31.928,38.691,18.2696666667,17.8306666667,18.533,28.107,16.2496666667
805.91,19.222,48.8016666667,33.3333333333,37.901,20.0363333333,17.594,19.6743333333,29.082,18.3176666667
806.21,19.301,47.866,33.969,37.8746666667,19.8,17.03,19.255,28.4286666667,17.666
806.52,18.8706666667,47.0613333333,33.9303333333,36.639,19.5593333333,16.483,18.4113333333,27.594,17.2636666667
806.83,20.0733333333,47.9743333333,34.6223333333,35.82,20.6263333333,16.16,19.429,27.7166666667,17.5413333333
807.13,20.898,49.1253333333,36.2646666667,35.9336666667,21.0403333333,17.305,18.676,29.0306666667,16.454
807.44,20.3296666667,47.5496666667,34.789,35.8083333333,19.6506666667,17.1763333333,17.273,27.899,15.429
807.74,21.691,49.71,36.8116666667,37.198,21.401,18.3093333333,18.6473333333,29.4683333333,18.3573333333
808.05,23.275,49.3193333333,36.8806666667,38.581,22.9836666667,20.6996666667,20.1166666667,30.5636666667,18.9993333333
808.35,24.0116666667,48.707,37.189,39.483,23.8653333333,21.5716666667,21.1813333333,32.5036666667,20.7906666667
808.66,25.158,49.5376666667,37.3233333333,39.562,25.5473333333,21.8003333333,22.6763333333,33.2363333333,20.5353333333
808.97,27.0986666667,52.1353333333,38.046,42.4646666667,26.5586666667,22.8276666667,24.595,35.837,21.649
809.27,27.0983333333,51.7983333333,38.1296666667,43.933,27.1463333333,24.3646666667,25.4673333333,35.6833333333,21.583
809.58,30.3246666667,53.3906666667,39.9713333333,46.0843333333,29.465,26.8386666667,27.9366666667,37.9656666667,24.6416666667
809.88,30.98,55.6673333333,41.0663333333,48.079,30.0673333333,28.7223333333,29.7793333333,39.529,25.2163333333
810.19,30.5193333333,56.5256666667,42.5523333333,49.9756666667,30.1793333333,30.5193333333,29.7913333333,40.3203333333,26.104
810.49,30.3073333333,57.3486666667,41.7866666667,50.3363333333,30.884,32.853,30.884,40.394,26.5126666667
810.80,30.5716666667,57.0,42.4763333333,50.7616666667,32.2856666667,32.7143333333,31.381,39.6666666667,26.619
811.10,30.932,57.3966666667,41.979,51.2966666667,32.5166666667,33.6216666667,32.5646666667,40.0096666667,25.8406666667
811.41,28.9726666667,55.3776666667,39.971,49.4673333333,30.4746666667,31.88,31.056,37.9846666667,24.7096666667
811.71,28.393,54.2916666667,39.8206666667,51.4966666667,29.6906666667,31.038,29.6406666667,36.976,21.6566666667
812.02,27.4926666667,53.9276666667,39.376,52.8196666667,28.097,31.8226666667,29.5066666667,37.261,22.6086666667
812.32,26.3953333333,53.092,39.1653333333,51.3323333333,27.9536666667,30.769,28.557,35.9476666667,22.1216666667
812.63,25.6813333333,53.8783333333,39.2556666667,50.367,26.6246666667,28.9833333333,27.149,35.587,21.6456666667
812.93,22.7343333333,52.6233333333,38.421,47.536,24.5896666667,27.239,25.1723333333,34.3403333333,18.389
813.24,23.242,52.711,37.9496666667,48.47,25.6036666667,26.57,26.248,34.6213333333,18.1426666667
813.54,21.122,50.66,34.5983333333,48.405,24.2573333333,23.9823333333,24.5323333333,32.6183333333,15.8963333333
813.85,20.5473333333,49.5256666667,35.1196666667,47.8506666667,23.953,20.8263333333,25.0696666667,32.663,16.5266666667
814.15,21.5556666667,50.667,35.5556666667,48.6663333333,25.0553333333,21.4446666667,26.278,34.8333333333,18.8336666667
814.46,20.7746666667,50.9393333333,36.0913333333,48.709,24.8826666667,19.8356666667,24.061,35.1523333333,17.1363333333
814.76,23.234,54.232,38.9376666667,50.7883333333,27.3203333333,22.7086666667,25.6276666667,36.6606666667,19.4393333333
815.07,22.2596666667,55.4243333333,38.8983333333,47.836,28.1056666667,23.946,26.5316666667,36.3686666667,21.6973333333
815.37,22.2223333333,56.071,39.4616666667,45.5323333333,28.1213333333,23.1956666667,25.8303333333,34.2496666667,20.4466666667
815.68,23.0993333333,57.0763333333,40.0583333333,46.608,28.3623333333,23.3916666667,26.3743333333,34.5613333333,21.5786666667
815.98,22.631,54.2366666667,39.409,46.544,28.8183333333,24.5816666667,27.4806666667,34.6156666667,21.8506666667
816.29,22.441,54.5706666667,38.8066666667,47.7286666667,28.9,24.0833333333,28.079,35.249,23.0436666667
816.59,23.4973333333,55.082,40.328,46.9943333333,28.9616666667,25.0273333333,28.907,36.3386666667,24.6996666667
816.89,25.9373333333,54.375,42.448,46.5103333333,28.9583333333,26.875,29.7393333333,38.0206666667,26.9786666667
817.20,26.677,54.128,42.4663333333,48.2456666667,28.0186666667,28.1216666667,29.618,37.616,26.832
817.50,26.5336666667,54.1413333333,41.1043333333,48.3643333333,26.585,26.8913333333,28.681,37.014,25.7156666667
817.81,26.521,54.307,39.5133333333,46.959,25.7906666667,27.0073333333,29.3433333333,35.8636666667,26.2286666667
818.11,25.5616666667,52.341,39.8406666667,46.3016666667,23.8296666667,25.234,29.1666666667,36.4233333333,25.5153333333
818.41,25.941,50.068,39.184,46.5303333333,21.6776666667,24.807,28.9343333333,36.4623333333,24.0366666667
818.72,25.106,48.3886666667,38.083,46.48,21.035,24.7666666667,28.541,36.4293333333,24.682
819.02,24.99,47.1856666667,37.5646666667,44.95,20.4393333333,24.6706666667,26.467,35.968,23.3533333333
819.33,25.085,49.262,37.949,45.781,19.6366666667,24.215,25.4633333333,35.6413333333,22.361
819.63,24.8023333333,48.8133333333,38.2183333333,44.9603333333,19.9176666667,24.699,25.077,34.95,22.0503333333
819.93,22.9743333333,46.7796666667,36.213,44.049,18.4326666667,23.0036666667,23.2116666667,33.3633333333,20.154
820.24,22.113,47.201,35.6783333333,43.7213333333,18.6836666667,22.441,23.3736666667,32.8293333333,18.911
820.54,21.942,47.604,35.7923333333,43.1483333333,19.4203333333,22.72,23.4763333333,32.955,18.495
820.85,21.6503333333,47.0703333333,36.1736666667,42.4793333333,19.132,23.026,23.848,32.6363333333,18.4886666667
821.15,21.6153333333,46.8406666667,36.4236666667,42.099,19.336,22.6253333333,23.4973333333,32.186,18.082
821.45,21.652,47.3206666667,36.7926666667,42.6266666667,19.4003333333,22.914,23.8096666667,32.1126666667,18.3963333333
821.76,21.5916666667,47.7483333333,37.0683333333,42.3046666667,19.5166666667,22.971,23.9593333333,32.064,18.9433333333
822.06,21.774,47.9613333333,37.3766666667,42.1596666667,19.691,22.6816666667,24.1823333333,32.5493333333,18.94
822.36,21.8983333333,48.2946666667,37.2673333333,42.1426666667,19.7006666667,22.693,24.4406666667,32.5593333333,19.261
822.67,21.5886666667,47.6623333333,36.953,41.77,19.5676666667,22.5843333333,24.203,32.348,18.9746666667
822.97,21.442,47.5356666667,36.5333333333,41.6393333333,19.1113333333,22.252,23.9703333333,32.3063333333,18.5873333333
823.27,21.4606666667,47.5903333333,36.7413333333,41.5296666667,19.245,22.3046666667,23.9443333333,32.449,18.6786666667
823.58,21.33,47.3896666667,36.8576666667,41.128,19.1436666667,22.219,24.0576666667,32.3013333333,18.8986666667
823.88,21.2573333333,47.408,36.682,40.657,18.9783333333,21.9266666667,23.9686666667,32.318,19.2483333333
824.18,21.337,47.5423333333,36.7343333333,40.8336666667,18.903,21.5233333333,23.6896666667,32.5996666667,19.0773333333
824.49,21.219,46.8696666667,36.597,40.965,18.705,21.359,23.6826666667,32.9396666667,18.895
824.79,21.004,46.6696666667,36.0916666667,40.1186666667,18.701,20.9213333333,23.5003333333,32.8643333333,18.3286666667
825.09,21.3483333333,46.1276666667,35.6853333333,40.1046666667,18.6966666667,20.2846666667,23.5356666667,33.0936666667,18.262
825.39,21.016,45.894,35.2483333333,40.1493333333,18.5326666667,20.383,23.3853333333,32.376,18.192
825.70,20.5873333333,44.9223333333,34.922,39.827,17.8236666667,19.5853333333,22.9706666667,31.8826666667,17.202
826.00,21.287,45.326,34.6736666667,39.9103333333,17.909,19.714,23.6993333333,31.8676666667,17.6226666667
826.30,21.4,45.011,34.3203333333,39.547,17.9276666667,19.682,23.5193333333,31.3413333333,17.855
826.61,21.9956666667,44.763,34.105,39.5443333333,18.063,19.9923333333,24.4763333333,31.1836666667,18.265
826.91,21.823,44.563,33.7266666667,39.809,17.5743333333,19.652,23.732,30.8253333333,17.556
827.21,21.6773333333,43.9556666667,33.653,40.083,17.5033333333,19.816,23.5383333333,30.7576666667,17.447
827.51,21.6476666667,44.0343333333,33.6173333333,39.6026666667,17.9546666667,20.4923333333,23.9013333333,30.2273333333,18.5226666667
827.82,21.9173333333,44.9433333333,33.7416666667,39.1673333333,17.756,20.9256666667,23.9593333333,30.3966666667,19.4283333333
828.12,21.934,44.873,33.9366666667,38.7416666667,18.1143333333,20.969,23.623,30.3776666667,19.8233333333
828.42,21.65,45.25,33.885,38.4223333333,18.3416666667,20.9073333333,23.5583333333,30.301,19.5716666667
828.72,22.421,46.0106666667,33.746,38.904,18.1336666667,20.6326666667,23.315,30.6743333333,19.624
829.02,22.795,46.7116666667,33.8566666667,39.013,18.9586666667,21.2756666667,23.717,31.7886666667,20.2793333333
829.33,22.9083333333,47.0506666667,34.6503333333,39.1766666667,19.808,21.8933333333,23.8406666667,32.6473333333,20.8506666667
829.63,23.0043333333,46.923,34.8873333333,38.97,20.323,22.1813333333,24.3753333333,33.1506666667,21.0543333333
829.93,23.2416666667,48.896,35.474,39.6196666667,20.7613333333,22.596,23.5473333333,33.843,21.1013333333
830.23,23.525,50.545,36.1893333333,39.9096666667,21.6083333333,23.8256666667,24.051,35.0243333333,22.473
830.54,23.4083333333,51.4656666667,36.516,39.0706666667,21.3986666667,23.5343333333,23.4506666667,34.464,21.4823333333
830.84,22.3583333333,50.3853333333,34.7393333333,37.6866666667,18.821,21.3603333333,22.1316666667,34.6486666667,18.5033333333
831.14,21.4553333333,50.6103333333,33.4273333333,38.263,18.4976666667,20.845,22.2533333333,33.8496666667,18.7793333333
831.44,20.8923333333,49.7153333333,31.3863333333,37.037,17.2363333333,19.7053333333,21.9373333333,33.9506666667,19.088
831.74,18.64,47.2183333333,29.4816666667,36.139,15.2163333333,17.594,20.114,31.146,16.643
832.04,16.5553333333,44.712,28.6476666667,33.5116666667,13.61,17.4026666667,19.5893333333,29.9866666667,15.886
832.35,16.3786666667,43.5803333333,28.2303333333,33.3743333333,13.3333333333,16.461,18.9713333333,27.2426666667,15.926
832.65,16.8543333333,43.5433333333,28.341,32.3576666667,13.4383333333,16.1036666667,18.4686666667,27.14,16.1413333333
832.95,17.689,44.206,29.448,33.6063333333,14.4173333333,16.6326666667,19.7,27.5393333333,16.36
833.25,17.4926666667,43.667,29.057,32.7176666667,14.221,16.8446666667,19.825,27.5996666667,16.1973333333
833.55,18.2206666667,43.632,28.9153333333,33.2113333333,14.3206666667,16.6663333333,20.3533333333,27.7576666667,16.1186666667
833.85,20.017,44.9813333333,29.9396666667,34.771,15.4153333333,17.5726666667,22.2893333333,29.163,17.9463333333
834.16,20.8956666667,45.495,31.896,36.125,17.1643333333,18.9053333333,23.8253333333,30.4036666667,19.652
834.46,20.8906666667,44.2816666667,32.1376666667,35.588,17.1963333333,19.0706666667,24.015,30.372,19.0166666667
834.76,21.4656666667,44.8183333333,32.677,37.1886666667,17.665,19.9893333333,24.2003333333,30.2706666667,19.2506666667
835.06,23.444,46.0606666667,34.27,38.1816666667,18.898,21.68,25.4546666667,32.011,20.909
835.36,24.0213333333,46.4153333333,34.6473333333,38.7033333333,19.966,21.6223333333,25.9353333333,32.1336666667,20.6223333333
835.66,23.4646666667,46.4406666667,34.9523333333,39.1996666667,20.104,22.0896666667,25.97,32.9666666667,19.6763333333
835.96,23.0716666667,46.4743333333,35.1206666667,40.0203333333,20.159,21.9463333333,26.3486666667,33.5316666667,19.53
836.26,22.2223333333,45.941,35.129,40.6656666667,18.855,21.0996666667,24.729,33.7073333333,20.0146666667
836.57,22.9116666667,45.5796666667,35.8066666667,42.2543333333,19.5456666667,20.884,24.8176666667,34.1036666667,20.5186666667
836.87,23.1346666667,45.3423333333,36.159,41.5453333333,20.2206666667,19.7793333333,24.5033333333,33.6863333333,20.044
837.17,22.19,45.161,35.5326666667,40.1756666667,19.1593333333,18.426,22.5316666667,31.5736666667,18.8663333333
837.47,20.5803333333,44.3893333333,32.7313333333,38.916,17.0223333333,16.0373333333,19.321,28.7903333333,16.7486666667
837.77,21.779,45.7956666667,32.91,39.383,16.939,16.7576666667,18.6933333333,27.7073333333,16.2126666667
838.07,21.259,45.729,30.8283333333,38.0863333333,15.093,15.5426666667,17.919,26.6536666667,16.8913333333
838.37,17.663,44.6733333333,27.354,36.7696666667,13.0583333333,12.5773333333,15.5326666667,22.4056666667,15.2576666667
838.67,18.0383333333,44.5816666667,26.3373333333,36.42,12.414,11.797,14.7463333333,23.114,15.6376666667
838.97,20.4166666667,46.25,26.736,37.639,13.6803333333,13.9583333333,17.1526666667,25.9026666667,19.4446666667
