wavelength,Back_ThrGlaf,Belly_ThrGlaf,Breast_ThrGlaf,Crissum_ThrGlaf,Crown_ThrGlaf,DorTail_ThrGlaf,Patch10_ThrGlaf,Patch11_ThrGlaf,Rump_ThrGlaf,Throat_ThrGlaf,WingTip_ThrGlaf
776.61,23.6711666667,48.6795,34.2356666667,42.0449432871,19.7835,20.3413333334,20.8335,18.6515,23.0151666666,39.7146666667,20.0049166667
776.92,23.8788333334,49.2136666666,34.3875,42.2615798611,19.846,20.1136666666,20.5655,18.9761666667,23.5775,40.0433333333,19.9546666666
777.23,23.0538333333,49.2515,33.6993333333,41.6792118055,19.7438333334,19.4775,20.193,19.112,23.0041666667,38.5893333333,19.8185
777.54,22.5008333334,49.9148333334,33.2481666667,40.763537037,18.6796666667,17.9633333334,18.8331666667,17.8608333333,21.4431666667,38.0586666666,18.45775
777.85,22.279,49.51525,32.7211666666,40.6973831019,18.4863333333,18.2821666667,18.9968333334,17.534,21.2753333333,38.6226666666,18.5374166666
778.16,21.2661666667,47.7343333333,31.8738333333,40.0322048611,17.6678333333,17.1925,18.5675,16.4631666667,20.3156666667,37.8478333333,17.0908333334
778.47,20.6166666667,47.5834166666,31.9818333333,40.1407835648,17.2211666666,16.7705,18.0526666667,16.095,19.7678333333,38.0803333333,16.3893333333
778.78,20.3876666667,46.733,30.7128333333,39.4246157407,16.8936666666,16.3171666667,17.9768333334,15.8978333334,20.0735,36.9148333334,15.7144166666
779.09,21.2425,48.2838333334,31.2211666666,40.918056713,18.4088333333,17.1241666667,18.3561666666,16.5786666667,20.996,37.3106666667,16.9481666666
779.40,23.2168333333,49.8938333334,32.5391666667,41.5357673611,19.8798333333,18.8206666666,20.0033333333,17.7613333333,23.164,39.0715,18.83825
779.71,23.0551666667,50.21425,32.691,41.9019131945,20.4318333333,18.3796666666,20.3068333333,18.0228333334,23.7151666666,40.0965,19.59325
780.02,23.7416666667,50.9151666666,32.7701666666,42.8149340277,21.2425,19.0073333333,21.841,19.3065,24.6391666666,39.4581666667,20.4595
780.33,24.159,51.34625,33.1385,43.3025416667,21.9976666666,19.536,22.4583333333,19.6951666666,24.8318333333,39.1783333333,21.2808333334
780.64,24.6065,51.1534166667,33.5478333333,44.0985358796,22.3355,20.0106666666,23.1403333333,20.3685,25.5541666666,40.5041666667,21.182
780.95,25.3033333334,50.8475833334,33.9758333333,44.6385231481,22.9656666667,21.2886666667,24.6965,21.4668333333,26.7666666666,40.5603333334,21.70775
781.26,25.7675,51.3799166667,34.4845,45.3186747685,23.9216666667,21.8566666667,24.7258333333,22.058,26.9005,40.7528333333,21.8568333334
781.57,27.5746666667,52.6855833333,35.1238333333,46.3767141204,25.5446666667,23.3296666666,25.932,23.0156666666,27.6485,41.7311666666,23.5049166666
781.88,28.437,53.2955833333,35.2163333333,46.9070034722,25.8006666666,23.3335,26.2713333334,23.3146666666,28.1546666667,40.5083333334,24.3220833334
782.19,28.577,53.8336666667,35.5403333334,46.372193287,25.133,23.63,25.7038333333,23.8013333334,27.4163333333,40.4108333333,24.3625
782.50,27.6931666667,52.8396666667,35.0896666667,45.5513101852,23.751,22.3068333333,25.1563333333,22.5605,26.2293333333,39.2465,22.9799166666
782.81,25.6653333333,50.6059166667,34.1078333334,44.8727638889,22.8246666666,20.5008333334,23.5996666667,21.176,24.434,38.3395,22.0003333333
783.12,24.8265,49.7144166666,32.9458333333,44.227474537,21.6646666667,19.8286666667,22.4195,20.4813333334,23.1336666667,36.4956666666,20.3081666667
783.43,24.3966666666,49.8835,33.2911666666,43.6639131945,21.1776666666,19.4196666667,21.1565,19.0386666667,22.6596666667,36.7428333333,19.1233333333
783.74,24.1488333333,48.9595,32.787,43.2310127315,20.4918333333,18.306,19.9453333333,18.3271666667,21.6266666667,36.1286666666,18.1379166666
784.05,24.9155,49.7045,33.3755,42.6206238426,20.7383333333,19.2616666667,19.4515,18.6708333333,22.4895,36.2021666667,19.5993333334
784.36,24.4796666666,49.6815,33.3121666667,43.0240590277,19.894,19.002,18.4715,18.3655,22.1233333333,36.0088333333,20.15925
784.67,24.1091666667,49.23475,32.6833333333,42.823400463,19.1405,18.8468333333,17.9873333334,17.9873333333,22.2223333334,35.8281666666,20.3879166666
784.98,22.9533333333,47.8695833334,32.1846666667,41.3909814814,18.5465,17.7526666667,16.959,17.0218333333,21.8671666667,34.9203333334,19.5486666666
785.29,23.105,47.6468333334,31.9276666667,41.2651180556,19.2135,18.0928333334,16.7685,16.9926666667,22.127,35.982,19.7941666666
785.60,21.9123333333,46.3031666667,31.6811666667,40.8256180555,18.7938333334,16.6046666666,16.2743333333,15.2621666667,21.5611666667,34.7586666667,18.21575
785.91,22.5465,46.9586666667,31.914,41.1159861111,19.2011666666,16.9101666667,16.5046666667,15.6935,22.5261666666,35.9486666666,18.83625
786.22,22.5356666667,48.0981666667,31.6563333333,40.9995231482,18.8343333333,17.0345,16.0531666667,15.8283333333,22.3721666666,35.4806666667,18.6500833334
786.53,23.0121666667,48.404,32.6675,40.5907986111,19.7218333333,18.253,17.3715,16.4316666667,23.0905,36.9565,19.5749166667
786.84,23.55,49.07175,33.2175,42.1015300926,20.5338333333,19.625,18.2328333334,18.078,23.0473333334,38.0511666666,20.9300833333
787.14,23.4761666667,49.1994166667,33.2368333333,42.3900497685,20.6596666667,20.081,18.7308333333,18.5765,23.5723333334,38.3681666666,21.3640833333
787.45,22.2725,48.20675,31.729,41.3889409722,19.8755,18.8751666667,18.4031666667,17.5163333333,22.2538333333,37.0518333334,19.6114166667
787.76,23.0133333333,48.65375,32.1843333333,41.9014583333,20.4331666667,19.4161666666,18.9265,18.0978333333,22.9755,37.8341666667,19.68925
788.07,22.9493333333,49.22875,32.2231666667,41.9542997686,20.899,20.1841666667,19.1121666666,18.0775,23.1,38.2805,20.2689166667
788.38,23.28,50.76025,32.7443333333,43.0374606482,20.6005,20.3723333333,20.0873333333,18.1488333333,24.0211666667,39.2623333333,20.5909166666
788.69,23.5031666666,51.3904166666,32.8698333334,43.4624236111,20.5678333333,21.1665,21.4175,18.4048333333,24.3725,39.8611666666,20.3841666666
789.00,25.0663333333,52.1995,33.4283333333,44.5398599537,21.5396666666,22.6203333333,22.4686666667,19.5678333333,25.9763333333,41.316,21.9473333334
789.31,26.1658333333,52.58025,34.2698333333,45.8435497685,22.0948333334,23.7001666667,24.0828333333,20.2405,27.2171666667,42.1256666667,23.2704166667
789.62,27.027,51.9146666666,34.6846666667,45.8528009259,22.4473333333,24.418,24.9248333333,20.777,27.5525,42.5488333334,23.6955833334
789.92,28.6543333333,52.7935833333,34.6095,47.5771979167,23.144,24.9806666666,25.522,21.9066666666,28.0548333333,43.0006666666,24.5845
790.23,29.2631666667,51.9773333334,33.8346666667,47.0574456019,23.2831666667,24.7296666667,25.8488333333,22.3381666667,28.7038333333,42.5538333333,24.585
790.54,30.0001666667,52.7518333333,34.6155,47.5106701389,24.1023333333,25.8578333334,26.6075,22.9781666667,29.369,42.8601666667,24.72375
790.85,31.268,54.03875,35.8691666667,48.8359918981,24.8668333334,26.8713333334,27.5461666667,23.5786666667,29.9591666666,44.8468333333,26.17575
791.16,30.831,53.2156666667,35.3805,48.0507615741,24.4415,26.0545,26.5921666667,23.2631666667,28.9906666667,44.396,25.5996666667
791.47,31.7191666667,52.8723333333,36.2471666667,48.5741944445,24.3608333334,25.933,27.2956666666,23.7526666667,29.6855,45.283,25.4928333333
791.78,32.1145,53.41525,36.8223333334,47.9476018519,24.7163333333,26.923,27.6166666666,24.275,29.5503333333,44.6405,25.8090833334
792.08,31.0703333333,51.9353333334,36.104,46.6181909722,24.6191666667,24.9575,26.6286666667,23.5405,28.6168333333,43.4856666666,24.1010833333
792.39,29.4871666667,51.2394166667,36.6026666666,46.5098900463,25.3206666666,24.658,26.218,23.782,27.6068333333,43.8888333334,23.7714166667
792.70,28.553,51.3350833333,35.5081666666,44.5535925926,24.4831666667,24.2893333334,24.4401666667,23.8588333333,26.2918333333,42.5925,22.55575
793.01,27.2235,50.7555833334,34.2616666667,44.8176967593,23.532,24.2011666667,24.1148333333,23.8988333333,26.209,42.379,21.8050833333
793.32,26.2055,50.0105833333,34.5911666666,44.0160023148,23.1445,23.7525,24.151,23.2913333333,26.2055,41.7608333333,21.66675
793.62,26.7411666666,50.8185833333,35.8208333333,44.0522766203,23.466,24.171,24.5855,23.0513333334,26.5341666667,42.2261666667,22.31525
793.93,26.9938333333,50.9408333333,35.9918333334,44.1235150463,23.1081666666,24.1101666666,24.7441666666,23.2311666666,27.321,43.1901666667,23.20025
794.24,26.4871666667,50.3463333334,36.1451666666,43.4087129629,22.8201666667,23.8795,24.4091666667,23.1255,27.3023333333,43.154,22.4735833333
794.55,27.073,51.8391666667,36.8496666666,43.5349976852,22.8863333333,25.0205,24.9591666666,23.6178333333,27.7641666666,43.1096666666,22.9371666667
794.86,27.4846666666,52.60725,36.1961666667,44.0177824074,23.4355,25.4806666667,25.2965,24.3763333333,28.0575,42.413,23.1799166667
795.16,27.6558333333,52.1469166667,36.3045,44.8204976852,23.6671666667,25.295,25.3356666666,24.2368333333,28.7545,42.9588333334,23.3821666667
795.47,28.4503333333,52.6735833333,36.6826666667,45.8049386574,24.0111666666,26.4121666667,25.9081666666,24.5358333333,29.419,44.4913333333,25.2421666667
795.78,28.1925,51.8463333334,35.4141666667,44.6707488426,21.5625,25.3775,24.0106666666,22.8271666667,28.8248333333,42.6765,24.1839166666
796.09,27.6078333334,51.7115,35.921,45.0960717593,21.9031666667,25.8556666667,24.4091666667,22.2085,28.7491666666,43.6025,24.1441666667
796.40,28.5046666666,52.93375,36.736,45.1454085648,22.6775,26.1206666667,24.3888333333,21.8826666666,29.299,43.8876666667,24.9188333334
796.70,27.841,53.36925,36.1008333333,45.617837963,22.1586666666,26.0666666667,23.4261666667,21.3348333333,28.179,43.3883333333,24.0175
797.01,27.5496666667,54.6138333334,35.916,46.5517476852,21.9205,26.9095,22.9361666666,20.7285,28.3223333334,43.1788333333,23.5983333333
797.32,26.6396666667,53.9381666667,35.9436666667,46.0252094908,21.5528333334,26.9078333333,22.2225,19.5226666667,27.2866666666,42.2578333333,22.6126666667
797.63,27.9556666667,54.3331666667,36.5333333334,47.4267280092,21.9335,27.1778333334,23.2666666666,19.689,27.8666666667,41.4221666666,23.9889166666
797.93,28.2618333333,54.1445833333,36.3493333333,48.5120289351,22.7658333334,26.9883333333,24.553,19.4816666666,28.7533333333,42.0911666666,24.1060833333
798.24,27.7703333334,53.4880833334,37.214,47.9990833334,22.5213333333,26.3123333334,23.912,19.246,27.748,42.6871666667,24.2935833333
798.55,26.769,53.3869166666,37.1041666667,47.8644293982,21.8341666666,26.0243333334,22.7886666667,19.3436666667,26.4666666666,42.3648333333,24.0339166667
798.85,26.6048333334,53.7445,37.7318333333,47.9025763889,21.4455,27.5083333334,22.2541666667,19.3295,26.676,42.1543333333,24.04875
799.16,27.7621666667,55.2683333334,38.9045,48.6578101852,24.2425,29.93,24.5453333334,21.0023333334,28.0651666667,43.753,26.7714166666
799.47,29.5283333334,54.5285833333,38.8888333334,48.7643194445,24.8833333333,29.622,25.817,21.8486666667,28.8748333334,43.464,27.591
799.78,31.2173333333,55.5396666666,41.2743333333,50.6411666666,27.1041666667,31.2646666667,27.746,24.2273333333,30.409,44.8646666666,29.16075
800.08,30.864,54.1548333333,42.0461666667,49.9092256945,26.9466666667,30.7928333333,27.659,24.4778333333,31.244,45.5603333334,28.7748333333
800.39,30.5635,52.8174166666,42.1203333333,49.0241134259,26.3135,29.0593333334,26.982,25.4536666667,30.8261666667,44.7228333333,28.4145833334
800.70,30.255,52.8499166667,41.5826666666,49.9444305555,26.383,28.6196666667,26.5513333334,26.2866666666,30.0383333334,45.2863333334,29.32925
801.00,30.3948333334,53.721,41.5945,49.9497662037,27.5286666667,29.0945,27.264,27.0233333333,30.949,45.8813333333,28.9499166667
801.31,29.6691666667,52.8958333333,41.0638333333,47.8329444444,27.0921666667,28.6996666666,25.9101666666,26.8085,30.1653333334,44.8701666667,29.09
801.62,30.2355,54.1545833334,41.3783333333,48.0877719907,26.633,29.2986666666,26.345,26.1768333334,30.8836666667,44.9088333334,28.5664166666
801.92,30.7428333333,53.3243333333,40.0963333333,46.3914826389,26.6848333333,28.8628333333,26.089,25.9511666666,31.0638333333,44.0621666667,27.6365
802.23,30.1676666667,53.29375,39.9441666667,45.7689421296,25.6283333333,26.9323333333,25.9543333334,25.3956666667,30.5868333333,43.3423333333,26.6526666666
802.54,28.9001666667,52.3983333333,38.6385,45.605625,23.4498333333,24.8061666667,24.5883333334,23.3285,29.7238333334,42.1028333333,24.30975
802.84,27.5591666667,53.0635,38.4013333334,45.0207974537,21.4826666666,24.357,22.3398333334,21.9615,28.6181666666,41.7295,23.1340833333
803.15,25.2425,51.1995833333,35.9621666666,42.9446956019,18.4533333334,22.154,19.2955,19.27,25.5488333334,38.591,20.7248333333
803.46,26.1068333334,52.1119166667,35.6231666667,42.8354606482,18.168,22.1121666667,19.5928333334,19.1348333333,24.733,38.4223333333,21.6158333334
803.76,25.0626666667,50.8270833334,34.2356666667,41.6840972222,17.0426666667,20.8773333333,18.5465,17.945,23.4838333333,38.3708333333,20.6515
804.07,25.2253333334,50.5631666666,34.1341666667,40.3326550926,16.917,21.1713333333,19.094,17.5675,24.2241666666,38.163,19.9949166666
804.38,26.2086666667,52.1759166666,35.3691666667,41.6221423611,17.3283333333,22.7736666667,18.7531666667,18.8551666667,24.4275,38.3971666666,21.5394166666
804.68,26.024,52.2033333334,35.381,42.3067094908,16.3815,22.3431666666,18.3255,19.2588333333,24.5723333334,37.4285,21.0730833333
804.99,24.6778333334,50.90175,34.0803333333,41.3773229167,16.0485,21.4838333333,17.5425,18.9591666666,23.3386666666,36.3986666667,19.8609166666
805.30,22.9623333334,48.8374166667,33.6208333333,41.2059548611,15.1775,20.8725,17.006,17.111,21.6823333333,34.953,19.0176666667
805.60,25.1413333333,48.99825,34.566,42.0747604167,18.002,23.318,18.7466666667,19.2605,22.8298333334,36.261,21.1865
805.91,26.3196666667,49.1330833334,35.7215,42.755837963,19.633,24.309,19.5826666666,21.1663333333,23.3285,37.9086666666,22.788
806.21,27.7695,50.41325,36.391,43.9375497685,21.1278333333,24.787,21.4033333333,23.258,24.7618333333,40.1501666667,24.67425
806.52,28.9023333334,51.97625,37.6636666667,44.8045671296,22.2556666667,26.0825,23.7161666667,24.6475,26.4853333333,42.271,26.1705833334
806.83,29.5025,52.0151666667,37.6866666666,45.2597708334,23.806,27.2885,24.6018333334,26.0448333333,27.6118333333,42.363,27.3755833334
807.13,32.2123333333,55.2443333333,40.7325,47.6646643518,27.0801666667,31.1161666667,27.5535,28.7243333333,29.9201666667,44.4945,30.0575
807.44,33.3081666667,56.7221666666,41.3143333333,49.4492002314,28.852,31.4701666667,28.5246666667,29.3806666667,31.5963333333,45.5691666666,30.7024166666
807.74,30.846,54.5148333333,40.6716666667,48.4559201389,28.4823333333,29.5525,28.831,28.1341666666,30.2985,45.2986666666,29.1416666666
808.05,31.231,53.9513333334,41.6161666667,48.6324050926,29.9391666667,31.5353333334,29.5846666667,28.2671666666,30.2431666666,47.4418333334,29.7744166666
808.35,30.3198333334,53.79975,40.6708333334,48.4505277778,29.2976666667,31.499,29.1405,27.7516666666,30.5291666666,47.5366666666,30.3851666667
808.66,33.253,56.9553333333,42.9375,50.8074293981,30.979,32.718,31.862,30.3636666666,33.1193333333,50.6155,32.6911666666
808.97,32.6365,56.9399166667,43.1405,50.3189548612,29.9571666667,31.3773333334,31.029,29.5283333333,33.4941666667,50.4018333333,32.6766666667
809.27,31.7803333334,57.02975,41.2921666667,48.8376840278,29.867,31.1148333333,30.1996666666,29.2566666666,33.555,48.9463333333,30.6431666666
809.58,29.317,54.0710833334,40.0546666667,46.7827152778,29.5628333333,30.601,28.4696666666,27.377,31.6668333333,46.4756666666,28.989
809.88,27.7145,52.6329166667,38.6808333334,45.6415798611,28.7731666667,29.6145,27.253,26.0586666667,30.3475,45.6571666666,27.94525
810.19,27.3255,52.035,39.258,45.165462963,27.6853333333,29.4846666667,25.7475,25.3321666667,29.956,45.847,26.64725
810.49,24.972,49.12225,35.8416666666,43.0266203704,24.7213333333,26.6441666667,23.5508333333,23.1883333334,28.038,42.8931666667,23.9545833334
810.80,24.0771666667,47.7909166666,35.934,41.2065636574,23.8533333334,27.0415,23.434,23.0423333333,26.7898333333,41.4708333334,22.9305
811.10,23.913,47.1739166667,34.6958333333,39.1182916666,21.8838333333,26.6955,21.8263333333,22.174,26.8696666667,41.0725,21.71
811.41,22.3293333333,47.00825,32.8371666667,38.2779201388,21.3368333334,24.11,20.6365,21.4535,26.8243333333,39.1416666666,20.1108333334
811.71,23.907,47.5155,35.0651666667,39.3972314814,23.5095,24.8438333333,21.976,23.1971666666,27.967,39.4096666666,20.6275833333
812.02,22.1168333333,46.5003333333,33.5341666666,38.8048761574,22.9486666666,23.6661666666,20.0515,22.3465,27.1658333334,37.2058333334,19.6214166666
812.32,22.2898333333,46.5941666666,32.4056666666,38.6214525463,22.4058333333,23.971,20.0578333334,22.6665,27.0145,36.0003333333,18.8548333334
812.63,21.4243333333,46.5410833334,33.2751666667,39.4933460649,21.2201666667,23.847,20.1691666666,22.913,26.445,36.4276666666,19.0601666666
812.93,20.7795,47.0226666666,32.75,40.4791226852,19.6438333333,22.4678333333,19.4291666666,22.6518333333,25.9668333333,36.2491666666,17.5721666667
813.24,21.6761666666,46.5975833334,33.0181666667,40.6251932871,19.8486666667,21.235,19.25,22.6843333334,26.4965,35.003,17.34425
813.54,22.157,48.9543333334,33.9215,41.3250694445,20.4575,21.1111666666,20.7843333333,22.5816666667,27.8103333334,36.0783333334,17.8105
813.85,21.494,49.5108333333,34.4748333333,41.2754131944,21.3306666666,21.559,21.7873333333,22.0156666666,28.9301666667,37.3448333334,18.7375833334
814.15,20.4771666666,49.8179166666,33.5985,42.160900463,20.2783333333,19.748,20.676,20.709,28.2306666666,37.2098333333,18.8869166667
814.46,21.871,49.6965833333,33.2056666667,43.1720370371,20.9133333333,21.5518333334,22.2861666667,21.1685,28.7995,38.5376666666,20.2746666666
814.76,23.3016666667,51.4763333333,34.3491666666,44.0434745371,21.143,22.857,23.619,21.6826666667,28.984,39.27,21.4285
815.07,23.7355,50.7943333333,33.0091666667,44.0578229167,20.7846666666,21.7576666667,24.0598333333,19.8445,28.3075,39.1376666667,22.2765
815.37,26.2263333333,52.5471666666,35.0943333333,45.2578090278,22.264,24.4025,25.7546666667,21.1003333334,30.0628333333,42.1385,24.4025
815.68,24.4423333333,51.8585,33.829,45.5130150463,22.4288333333,24.6595,25.6196666666,21.0038333334,28.9651666666,42.906,23.4046666667
815.98,27.2161666667,51.92075,35.7565,46.0192581018,25.7388333333,27.6596666667,29.61,22.5766666666,30.9398333333,44.0013333334,26.5955833333
816.29,28.0911666667,52.9915,37.094,46.6254270834,26.8946666667,29.943,30.5413333333,23.9601666667,32.6208333333,43.846,28.3619166666
816.59,27.5286666667,54.16675,36.753,47.41740625,26.839,31.7241666666,30.8333333333,24.1956666667,32.5286666666,45.8043333334,27.8878333334
816.89,28.0716666666,52.7410833333,36.5565,48.1417013888,27.934,32.7823333333,31.6803333333,25.7301666666,33.1955,46.584,28.8289166666
817.20,29.1528333333,53.4978333334,37.8483333333,50.288113426,29.3478333333,32.7478333334,32.358,26.6441666667,33.835,48.3835,30.4348333333
