wavelength,Back_TanCyvm,Belly_TanCyvm,Breast_TanCyvm,Crissum_TanCyvm,Crown_TanCyvm,DorTail_TanCyvm,Patch10_TanCyvm,Patch11_TanCyvm,Rump_TanCyvm,Throat_TanCyvm,WingTip_TanCyvm
607.92,19.0471111111,41.4541111111,29.9605555555,29.0885555556,29.3352222222,9.95566666666,19.2346666667,9.57577777779,32.1528888889,8.08466666667,11.18
608.25,19.093,41.1307777778,29.7442222222,29.0412222222,29.3591111111,9.94677777779,19.1112222222,9.60255555556,32.1628888889,8.11766666667,11.2072222222
608.59,19.0775555556,40.825,29.5051111111,28.9636666667,29.3568888889,9.86722222221,18.9368888889,9.51677777777,32.0935555556,8.05,11.1282222222
608.92,19.0371111111,40.5292222222,29.2628888889,28.9106666667,29.3787777778,9.77088888888,18.768,9.49855555556,32.0402222222,8.00255555556,11.098
609.26,19.0342222222,40.2146666667,29.061,28.8764444445,29.3934444445,9.79233333333,18.6643333333,9.57522222222,32.0426666667,8.04022222222,11.1228888889
609.59,19.061,39.9102222222,28.8741111111,28.8173333333,29.4187777778,9.79255555554,18.5695555555,9.54555555558,32.0292222222,8.05133333333,11.1808888889
609.93,18.9758888889,39.5588888889,28.6562222222,28.7347777778,29.3827777778,9.73188888888,18.3934444445,9.51088888889,31.9091111111,7.98766666667,11.1455555555
610.26,18.9616666667,39.3008888889,28.4863333333,28.7371111111,29.371,9.75122222222,18.2826666667,9.49244444443,31.9005555556,7.972,11.1522222222
610.60,19.02,39.0636666667,28.3235555556,28.7377777778,29.4185555555,9.83433333334,18.2026666667,9.55455555557,31.8742222222,8.02544444444,11.2154444444
610.93,18.9977777778,38.7294444445,28.0785555556,28.6586666667,29.3845555555,9.85322222222,18.0935555555,9.52744444446,31.7505555556,8.01455555555,11.2111111111
611.27,19.0198888889,38.4798888889,27.9197777778,28.6413333334,29.3585555556,9.90655555554,17.9995555556,9.53822222223,31.754,8.03644444445,11.1641111111
611.60,19.2191111111,38.2876666667,27.79,28.7063333333,29.4961111111,10.0686666667,18.0216666667,9.68566666666,31.8717777778,8.14388888889,11.2756666667
611.93,19.1345555556,38.0257777778,27.5938888889,28.6332222222,29.5038888889,10.0143333333,17.849,9.61499999999,31.8147777778,8.08833333333,11.176
612.27,19.1378888889,37.7451111111,27.4161111111,28.5968888889,29.5062222222,10.0373333333,17.758,9.68255555554,31.7862222222,8.11544444445,11.2453333333
612.60,19.151,37.5427777778,27.3177777778,28.604,29.5658888889,10.0642222222,17.7072222222,9.70644444444,31.8092222222,8.14777777778,11.2914444445
612.94,19.1946666666,37.2772222222,27.1542222222,28.5525555556,29.5721111111,10.0828888889,17.5517777778,9.65799999999,31.8031111111,8.131,11.2702222222
613.27,19.1795555556,37.0316666667,26.944,28.5024444445,29.5472222222,10.0452222222,17.411,9.65822222222,31.7083333333,8.11844444445,11.2527777778
613.61,19.3041111111,36.8607777778,26.8294444445,28.5384444444,29.6156666667,10.1156666667,17.3583333333,9.69300000002,31.8243333333,8.18566666667,11.3235555555
613.94,19.3215555556,36.538,26.6606666667,28.4592222222,29.6007777778,10.1111111111,17.2374444445,9.71600000001,31.7476666667,8.22655555556,11.3745555556
614.28,19.3126666667,36.2576666667,26.5278888889,28.4884444444,29.679,10.1157777778,17.1884444444,9.78211111112,31.7373333333,8.26544444445,11.4166666667
614.61,19.4313333333,36.074,26.4438888889,28.5204444445,29.7992222222,10.185,17.1517777778,9.87499999998,31.7708888889,8.36344444444,11.483
614.94,19.3896666667,35.7565555555,26.2002222222,28.3821111111,29.8003333334,10.1133333333,16.971,9.85888888888,31.684,8.27522222222,11.4757777778
615.28,19.3002222222,35.506,26.0332222222,28.3064444445,29.783,10.018,16.7951111111,9.85555555557,31.6058888889,8.21566666666,11.4362222222
615.61,19.4207777778,35.3105555556,25.8806666667,28.3852222222,29.8617777778,10.1042222222,16.7953333333,9.97766666668,31.6573333333,8.32722222222,11.5878888889
615.95,19.4243333333,35.0378888889,25.7147777778,28.3986666667,29.9216666667,10.1226666667,16.7121111111,10.0142222222,31.6538888889,8.38355555555,11.6395555555
616.28,19.3794444445,34.7391111111,25.4561111111,28.322,29.9158888889,10.1376666667,16.5663333333,10.0128888889,31.5496666667,8.39233333333,11.6406666667
616.61,19.4278888889,34.5755555556,25.3224444444,28.378,30.0335555556,10.1637777778,16.5605555555,10.0683333333,31.588,8.47544444445,11.7772222222
616.95,19.4665555556,34.3188888889,25.1725555555,28.3263333333,30.0678888889,10.1398888889,16.4822222222,10.105,31.5987777778,8.49111111111,11.7618888889
617.28,19.4191111111,34.0516666667,24.973,28.2521111111,30.0702222222,10.1316666667,16.4198888889,10.1165555556,31.5186666667,8.55122222222,11.7537777778
617.62,19.4815555556,33.9703333333,24.9522222222,28.3568888889,30.2346666666,10.2203333333,16.4534444445,10.2294444445,31.5984444445,8.64866666667,11.8323333333
617.95,19.467,33.7233333333,24.7684444444,28.2306666667,30.1701111111,10.1686666667,16.3116666667,10.1311111111,31.542,8.62888888889,11.7776666667
618.28,19.3595555555,33.4244444445,24.5042222222,28.1084444444,30.0924444445,10.0646666667,16.1613333334,10.0947777778,31.492,8.57744444444,11.7257777778
618.62,19.4904444445,33.3406666667,24.475,28.2155555556,30.2182222222,10.1532222222,16.1947777778,10.206,31.5924444445,8.711,11.828
618.95,19.4584444445,33.0544444444,24.2938888889,28.1332222222,30.1437777778,10.1138888889,16.0822222222,10.1085555555,31.5016666667,8.71688888889,11.8095555555
619.28,19.4891111111,32.8802222222,24.2411111111,28.1397777778,30.2261111111,10.1537777778,16.0336666666,10.1625555556,31.5046666666,8.76733333333,11.8135555556
619.62,19.543,32.7964444444,24.1752222222,28.1724444445,30.268,10.2025555556,15.9634444444,10.2171111111,31.5453333333,8.78288888889,11.8263333333
619.95,19.7625555555,32.7264444444,24.2566666667,28.2753333333,30.404,10.2967777778,16.0523333333,10.3294444444,31.7131111111,8.901,11.9577777778
620.28,19.7207777778,32.4294444444,24.0845555556,28.1417777778,30.3058888889,10.2886666667,15.9671111111,10.2796666667,31.6115555556,8.85511111111,11.8934444445
620.62,19.8604444444,32.435,24.1101111111,28.2903333333,30.4933333334,10.4304444445,16.0721111111,10.4113333333,31.7917777778,8.98555555556,12.0494444444
620.95,19.9212222222,32.2647777778,24.045,28.3308888889,30.5831111111,10.413,15.9992222222,10.4567777778,31.8231111111,9.02255555556,12.1108888889
621.28,19.9436666667,31.9713333333,23.8378888889,28.2388888889,30.5734444444,10.3964444444,15.8978888889,10.4471111111,31.8235555555,9.04088888889,12.0837777778
621.62,20.1101111111,31.9047777778,23.8025555556,28.3346666667,30.7373333333,10.5222222222,15.9265555555,10.5378888889,31.9112222222,9.16922222222,12.2176666667
621.95,20.2193333333,31.8193333333,23.8563333334,28.45,30.876,10.6307777778,15.9105555555,10.6012222222,32.0637777778,9.27066666667,12.3447777778
622.28,20.2194444444,31.6104444444,23.7411111111,28.3953333333,30.9155555556,10.5677777778,15.8328888889,10.5881111111,32.0454444445,9.28011111111,12.3564444444
622.62,20.2154444444,31.4751111111,23.6498888889,28.3918888889,30.9912222222,10.5796666667,15.7884444444,10.604,32.0842222222,9.30177777778,12.3623333333
622.95,20.1733333333,31.2493333333,23.4718888889,28.2966666667,30.9296666667,10.5248888889,15.6638888889,10.5636666667,32.0034444445,9.24577777778,12.3644444444
623.28,20.1895555555,31.0014444444,23.3452222222,28.2608888889,30.972,10.4987777778,15.625,10.5198888889,31.9485555555,9.24855555555,12.3631111111
623.62,20.1756666667,30.854,23.2281111111,28.2332222222,31.0018888889,10.5694444445,15.5807777778,10.5668888889,31.9308888889,9.28855555556,12.4084444445
623.95,20.2228888889,30.7802222222,23.1272222222,28.2458888889,31.1286666666,10.5203333333,15.4651111111,10.5913333333,31.985,9.323,12.412
624.28,20.0384444445,30.3912222222,22.8452222222,28.0538888889,31.0064444444,10.313,15.1731111111,10.3856666667,31.7706666667,9.12388888889,12.2347777778
624.62,20.0036666666,30.2291111111,22.7097777778,27.9697777778,30.9617777778,10.3092222222,15.078,10.3386666667,31.7257777778,9.10177777778,12.2155555555
624.95,20.0094444445,30.1406666667,22.616,27.9235555555,30.9941111111,10.2188888889,14.9788888889,10.2838888889,31.7032222222,9.05277777778,12.2327777778
625.28,19.9681111111,29.9992222222,22.5371111111,27.9231111111,31.0492222222,10.1428888889,14.9012222222,10.3126666667,31.7371111111,9.03988888889,12.2367777778
625.61,19.9772222222,29.9007777778,22.4392222222,27.8811111111,31.1223333333,10.129,14.8287777778,10.2841111111,31.6765555556,8.99944444444,12.1852222222
625.95,19.9408888889,29.7862222222,22.3511111111,27.8587777778,31.1091111111,10.1624444445,14.761,10.302,31.6807777778,9.04277777778,12.2365555555
626.28,19.846,29.5096666667,22.0981111111,27.715,30.9991111111,9.98866666668,14.5644444444,10.1862222222,31.5031111111,8.88666666667,12.1053333333
626.61,19.8271111111,29.3687777778,22.0213333333,27.6851111111,31.0004444444,9.91699999999,14.5164444444,10.1653333334,31.4823333334,8.85566666667,12.0897777778
626.94,19.8443333333,29.2243333333,21.9168888889,27.6454444444,31.0151111111,9.86255555556,14.43,10.1805555556,31.4691111111,8.86566666667,12.0894444444
627.28,19.7925555556,29.0562222222,21.7654444444,27.5536666667,30.9872222222,9.7711111111,14.3102222222,10.1393333333,31.4088888889,8.82222222222,12.0404444445
627.61,19.7051111111,28.8671111111,21.6558888889,27.5026666667,30.934,9.70511111112,14.2451111111,10.0848888889,31.3184444444,8.75333333333,11.9868888889
627.94,19.8281111111,28.851,21.7118888889,27.5522222222,31.061,9.82033333332,14.2713333333,10.2296666666,31.4315555556,8.846,12.103
628.27,19.8987777778,28.8173333333,21.7058888889,27.5648888889,31.1552222222,9.8408888889,14.2627777778,10.2704444444,31.496,8.84088888889,12.1298888889
628.61,19.9184444445,28.6733333334,21.6175555556,27.5864444444,31.2008888889,9.90411111111,14.2292222222,10.3531111111,31.4865555556,8.86277777778,12.1442222222
628.94,19.8501111111,28.4375555556,21.4563333333,27.4794444445,31.1095555556,9.79988888888,14.1024444444,10.2845555556,31.3808888889,8.77688888889,12.0497777778
629.27,19.8108888889,28.2323333333,21.3467777778,27.3908888889,31.0443333333,9.77633333333,14.025,10.322,31.3523333333,8.80322222222,12.0602222222
629.60,19.7484444445,27.971,21.15,27.2464444445,30.9473333333,9.67033333334,13.8867777778,10.2511111111,31.1994444445,8.72588888889,11.9328888889
629.94,19.8408888889,27.9724444444,21.1923333333,27.2892222222,31.0454444444,9.766,13.916,10.3847777778,31.2654444445,8.83577777778,12.044
630.27,19.8605555556,27.8381111111,21.0701111111,27.2622222222,31.0345555555,9.81500000001,13.8236666666,10.4086666667,31.2657777778,8.83733333333,12.0488888889
630.60,19.8803333333,27.771,21.0267777778,27.2581111111,31.1085555555,9.90311111111,13.8396666667,10.4783333333,31.3188888889,8.88922222222,12.1366666667
630.93,19.8108888889,27.4996666667,20.7852222222,27.1853333333,31.0193333333,9.83833333332,13.6941111111,10.394,31.203,8.81622222222,12.0524444445
631.26,19.939,27.4448888889,20.7206666666,27.2446666667,31.1342222222,9.94855555557,13.7382222222,10.4931111111,31.264,8.90455555556,12.1791111111
631.60,19.8853333333,27.2936666667,20.536,27.2218888889,31.071,9.87311111112,13.6804444444,10.4481111111,31.2345555555,8.86755555556,12.0793333333
631.93,19.8735555556,27.1266666667,20.4445555556,27.2204444445,31.1647777778,9.896,13.6706666667,10.5571111111,31.2292222222,8.95555555556,12.1126666666
632.26,19.9152222222,27.0895555556,20.4317777778,27.2602222222,31.2645555556,9.93644444446,13.7241111111,10.5472222222,31.2692222222,9.01488888889,12.17
632.59,19.9731111111,27.0397777778,20.3603333333,27.249,31.3178888889,9.99799999998,13.7115555556,10.6044444445,31.2687777778,9.03333333333,12.2433333333
632.92,19.9628888889,26.9464444444,20.2247777778,27.2678888889,31.3322222222,9.96622222221,13.7082222222,10.6031111111,31.1932222222,8.99344444444,12.2255555556
633.26,20.2067777778,27.1096666667,20.3255555556,27.5094444445,31.5988888889,10.1775555555,13.8652222222,10.7758888889,31.4298888889,9.12611111111,12.4065555556
633.59,20.2806666667,27.031,20.2796666667,27.561,31.6424444445,10.2322222222,13.8181111111,10.7964444444,31.5023333333,9.18366666667,12.4483333333
633.92,20.2536666667,26.8788888889,20.1878888889,27.4757777778,31.6455555555,10.1936666667,13.7345555555,10.7684444444,31.4661111111,9.16555555556,12.403
634.25,20.2602222222,26.8031111111,20.1104444445,27.473,31.7004444445,10.1434444445,13.628,10.7281111111,31.4855555555,9.11622222222,12.358
634.58,20.2955555556,26.7947777778,20.1437777778,27.5428888889,31.8057777778,10.1772222222,13.6698888889,10.7844444445,31.5913333333,9.166,12.3618888889
634.91,20.2403333333,26.662,20.0257777778,27.4812222222,31.7913333333,10.0791111111,13.53,10.7493333333,31.5592222222,9.07755555555,12.2794444445
635.25,20.1788888889,26.5145555556,19.8983333334,27.338,31.7504444445,10.0506666667,13.3955555555,10.6908888889,31.4337777778,9.04822222222,12.265
635.58,20.0776666667,26.3145555556,19.7166666667,27.2522222222,31.6318888889,9.9561111111,13.2255555556,10.5295555556,31.3036666667,8.85211111111,12.1524444445
635.91,19.9716666667,26.045,19.5447777778,27.0742222222,31.5065555556,9.87188888889,13.0094444444,10.4895555556,31.1463333333,8.72944444445,12.0364444444
636.24,19.8966666667,25.8848888889,19.4396666667,27.0816666667,31.4625555555,9.84177777778,12.9174444445,10.4554444444,31.1531111111,8.73411111111,11.9656666667
636.57,19.9726666667,25.7938888889,19.3822222222,27.0564444444,31.5174444444,9.81800000001,12.8656666667,10.4885555555,31.1904444445,8.77733333333,12.0105555556
636.90,19.715,25.3403333333,19.0914444445,26.7796666667,31.2366666667,9.57622222222,12.5683333333,10.2912222222,30.8461111111,8.55788888889,11.8124444445
637.23,19.6987777778,25.2266666667,19.0371111111,26.7575555555,31.2566666667,9.58344444443,12.6195555555,10.3227777778,30.8396666667,8.576,11.8441111111
637.56,19.6955555556,25.1428888889,18.9841111111,26.7695555555,31.3203333333,9.58277777779,12.6146666667,10.2876666667,30.8615555556,8.525,11.8622222222
637.90,19.5658888889,24.8731111111,18.7933333333,26.6481111111,31.1372222222,9.49422222221,12.5195555556,10.2208888889,30.6823333333,8.43722222222,11.7373333333
638.23,19.5485555555,24.691,18.6925555556,26.5926666667,31.0905555556,9.41322222221,12.4023333333,10.1531111111,30.5822222222,8.34766666667,11.7246666667
638.56,19.6935555556,24.6776666667,18.7682222222,26.6565555555,31.1445555555,9.52277777778,12.4718888889,10.2743333334,30.6758888889,8.44577777778,11.8357777778
638.89,19.7168888889,24.5772222222,18.7265555556,26.7412222222,31.2385555556,9.50088888889,12.4382222222,10.2957777778,30.6803333333,8.45377777778,11.8582222222
639.22,19.7848888889,24.5424444444,18.6448888889,26.7717777778,31.2476666667,9.58166666666,12.4624444444,10.4136666667,30.6432222222,8.53933333333,11.9247777778
639.55,19.7652222222,24.3691111111,18.5133333333,26.7434444444,31.1771111111,9.5201111111,12.365,10.3942222222,30.613,8.45488888889,11.8173333333
639.88,19.8623333334,24.2908888889,18.4194444444,26.7015555556,31.2316666666,9.51044444445,12.3311111111,10.3977777778,30.5715555555,8.41177777778,11.7723333333
640.21,19.8944444444,24.2013333333,18.3342222222,26.715,31.2267777778,9.57477777778,12.2417777778,10.4113333333,30.5603333333,8.38677777778,11.8204444444
640.54,20.0658888889,24.2917777778,18.3873333333,26.8233333333,31.4168888889,9.67988888889,12.3275555555,10.5752222222,30.7812222222,8.53355555555,11.9508888889
640.87,20.0553333333,24.2185555556,18.3173333333,26.8118888889,31.4333333333,9.66677777777,12.2006666667,10.6078888889,30.7643333333,8.47144444445,11.9007777778
641.20,20.0936666667,24.1267777778,18.2151111111,26.7714444445,31.4462222222,9.63033333332,12.1446666667,10.6848888889,30.7537777778,8.47633333333,11.8835555556
641.53,20.0671111111,24.0295555556,18.1477777778,26.7345555555,31.4138888889,9.58711111112,12.0352222222,10.5997777778,30.7392222222,8.41722222222,11.8282222222
641.87,20.0796666666,24.0044444444,18.0504444444,26.6927777778,31.4657777778,9.62144444446,11.9645555555,10.629,30.7252222222,8.46055555556,11.8878888889
642.20,19.9277777778,23.8374444444,17.8935555556,26.6015555555,31.4568888889,9.61222222221,11.8825555555,10.5681111111,30.5881111111,8.48333333333,11.8358888889
642.53,20.1112222222,23.9435555555,18.0344444444,26.7285555556,31.5257777778,9.86311111112,12.0785555555,10.7784444444,30.7298888889,8.70566666666,12.0657777778
642.86,20.107,23.841,17.9482222222,26.6267777778,31.5175555556,9.73155555556,11.984,10.7157777778,30.7164444445,8.65677777778,11.9787777778
643.19,20.0991111111,23.8732222222,17.8963333333,26.7046666666,31.4912222222,9.81911111109,11.9835555556,10.8147777778,30.665,8.76977777778,12.1156666667
643.52,19.9466666667,23.7114444444,17.8231111111,26.6124444444,31.4535555555,9.74944444446,11.8615555556,10.7423333334,30.564,8.73744444444,12.1076666666
643.85,19.8207777778,23.6082222222,17.7086666667,26.457,31.3637777778,9.66922222223,11.7892222222,10.5716666667,30.4507777778,8.62655555556,12.0017777778
644.18,19.6146666667,23.3916666666,17.5567777778,26.3187777778,31.2298888889,9.51944444444,11.6244444445,10.3901111111,30.2827777778,8.462,11.8478888889
644.51,19.4616666667,23.0568888889,17.2743333333,26.1563333333,31.0557777778,9.31233333333,11.4536666667,10.1167777778,30.0953333334,8.24988888889,11.6646666667
644.84,19.6001111111,23.0538888889,17.3245555556,26.2226666667,31.1387777778,9.50777777778,11.574,10.2388888889,30.1293333333,8.40522222222,11.8161111111
645.17,19.6997777778,23.0512222222,17.3213333333,26.2222222222,31.2084444444,9.60722222222,11.6131111111,10.4022222222,30.1452222222,8.49333333333,11.8695555555
645.50,19.6027777778,22.9587777778,17.2423333333,26.1005555556,31.0984444445,9.6051111111,11.539,10.3534444444,30.0347777778,8.42766666666,11.8778888889
645.83,19.6266666667,22.8382222222,17.1671111111,26.0534444444,30.9668888889,9.59755555556,11.4492222222,10.3197777778,30.0014444445,8.366,11.8987777778
646.16,19.478,22.5324444444,16.9823333333,25.8621111111,30.8115555556,9.44566666667,11.2603333333,10.1658888889,29.789,8.17822222222,11.7395555555
646.49,19.6272222222,22.5477777778,17.1993333333,26.0934444444,30.9841111111,9.72255555553,11.4171111111,10.3411111111,29.8793333333,8.41944444444,12.0104444444
