wavelength,Back_LoxNocf,Belly_LoxNocf,Breast_LoxNocf,Crissum_LoxNocf,Crown_LoxNocf,DorTail_LoxNocf,Rump_LoxNocf,Throat_LoxNocf,WingTip_LoxNocf
600.87,9.55826666667,27.8707333333,19.5283333333,25.3942,10.3082,12.5613333334,10.9895333333,15.0285333333,13.4575333333
601.21,9.49780000001,27.8615333333,19.5314,25.4532666667,10.2956,12.5580666667,10.9602666667,15.0022666667,13.455
601.54,9.50199999999,27.8658666667,19.5754,25.4956666667,10.3188,12.5812,10.9668666667,15.0042666667,13.5015333333
601.88,9.49646666667,27.8433333333,19.5575333333,25.5078666667,10.2939333333,12.5710666667,10.9621333333,14.999,13.4937333333
602.21,9.50813333333,27.8428,19.5503333333,25.5572666667,10.3120666667,12.5968666667,10.9703333334,14.9945333333,13.5222666667
602.55,9.55,27.8708666667,19.6097333333,25.6442,10.3732,12.6520666667,11.0300666667,15.0465333333,13.5864666667
602.88,9.54733333333,27.8724666667,19.6276666667,25.6916666667,10.3799333333,12.6682,11.039,15.0694,13.5818
603.22,9.56720000001,27.8574,19.6089333333,25.7108,10.3808,12.6718,11.0428,15.1101333333,13.6028
603.56,9.5714,27.8676666667,19.6053333333,25.7268666667,10.3875333333,12.6732666667,11.047,15.1171333334,13.5992666667
603.89,9.60733333333,27.8882,19.6265333333,25.7816,10.4116,12.6785333333,11.0633333333,15.1295333333,13.6412
604.23,9.62173333333,27.9088666667,19.6567333333,25.8344,10.4478666666,12.6865333333,11.0687333333,15.1536,13.6626
604.56,9.66853333333,27.9483333333,19.7082666667,25.9125333333,10.5007333333,12.7068666667,11.0994,15.1737333333,13.6906666667
604.90,9.67660000001,27.9486666667,19.7020666667,25.9114666666,10.509,12.6980666667,11.0888,15.1728666667,13.6845333333
605.23,9.70246666666,27.9586,19.6924666667,25.931,10.5405333333,12.7149333333,11.1064666667,15.1883333333,13.6906666667
605.57,9.73106666667,28.0042,19.703,25.9687333333,10.5684,12.7248666667,11.1248666667,15.201,13.7034
605.90,9.71086666667,28.0104,19.7152,25.9900666667,10.5576666667,12.6812,11.1207333333,15.1722,13.6958
606.24,9.6668,27.9805333333,19.6576,25.9655333333,10.5084666667,12.6326666667,11.0601333333,15.1326,13.6785333333
606.58,9.69033333333,27.9628666667,19.6573333333,25.9918,10.5127333333,12.6474666667,11.0708,15.1313333333,13.6816666667
606.91,9.70406666667,28.024,19.7187333333,26.0919333333,10.5506,12.7035333333,11.1198,15.1512666667,13.7284
607.25,9.74906666667,28.0963333333,19.7908666667,26.1836,10.5994666667,12.7788666667,11.1786,15.2296666667,13.7976666667
607.58,9.75539999999,28.1037333333,19.8097333333,26.2229333333,10.6076,12.8407333333,11.2165333333,15.2375333333,13.8156
607.92,9.76606666666,28.1163333333,19.8028666667,26.2682666666,10.6187333333,12.8936666667,11.2565333333,15.2335333333,13.8404
608.25,9.77073333334,28.1154,19.7930666667,26.2722666667,10.612,12.9128,11.2580666667,15.2185333333,13.8595333333
608.59,9.828,28.1880666667,19.8525333333,26.3692,10.6608666667,12.9750666667,11.3161333333,15.283,13.9486666667
608.92,9.83813333335,28.2174666667,19.8710666667,26.4262,10.6756,12.9890666667,11.3245333333,15.2725333333,13.9607333333
609.26,9.79640000001,28.1488,19.8250666667,26.3977333333,10.6422666667,12.9672666667,11.2902,15.2357333333,13.9307333333
609.59,9.78380000001,28.1258666667,19.8008666667,26.4204,10.6395333333,12.9641333333,11.2602,15.2180666667,13.9049333333
609.93,9.80060000001,28.1360666667,19.8407333333,26.5059333333,10.6721333333,13.0014666667,11.2908,15.2194,13.9094
610.26,9.77833333334,28.1188,19.8008666667,26.5245333333,10.6483333333,12.9811333333,11.273,15.1950666667,13.9132
610.60,9.75586666667,28.0584666667,19.7630666667,26.5162,10.6138666667,12.9462,11.1982,15.1418666667,13.8597333334
610.93,9.69893333334,28.0105333333,19.6964,26.5196666667,10.5405333333,12.8776666667,11.1081333333,15.0383333333,13.7914
611.27,9.72713333332,28.0568,19.7340666667,26.6139333333,10.5871333333,12.9074666667,11.1354666667,15.0735333333,13.8162666667
611.60,9.70686666667,28.0376,19.7261333333,26.6164666667,10.5572,12.8654666667,11.0849333333,15.0539333333,13.7963333333
611.93,9.70593333335,28.0478,19.7424666667,26.6961333333,10.5550666667,12.8752666667,11.0734666667,15.0823333333,13.8010666667
612.27,9.70493333334,28.0428666666,19.7304,26.7109333333,10.5480666667,12.8882,11.071,15.0630666667,13.7822666667
612.60,9.72186666667,28.0603333333,19.7517333333,26.7812,10.5558,12.9182,11.0964,15.0925333333,13.8146666667
612.94,9.70713333334,28.053,19.732,26.8210666667,10.5216,12.9050666667,11.0623333333,15.0594666667,13.7768
613.27,9.76380000001,28.092,19.788,26.8961333333,10.5713333333,12.9631333333,11.1243333333,15.1222,13.8288666667
613.61,9.79746666667,28.0885333333,19.7990666667,26.8982666667,10.5930666667,12.9623333334,11.1438666667,15.1382666667,13.8548666667
613.94,9.83399999999,28.1233333333,19.8504,26.9392,10.6512,12.9992666667,11.1923333333,15.1768,13.8615333333
614.28,9.89060000001,28.2202,19.8888666667,27.0202666667,10.7129333333,13.0498,11.2795333333,15.2388,13.9538
614.61,9.93246666667,28.2523333333,19.9120666667,27.0632666667,10.7724666667,13.1088666667,11.3487333333,15.3080666667,14.0117333333
614.94,9.86793333335,28.1874666667,19.8183333333,27.0153333333,10.7006666667,13.044,11.2425333333,15.2302,13.9286666667
615.28,9.90413333333,28.2258,19.8746666667,27.0889333333,10.7278,13.0980666667,11.2803333333,15.2798666667,13.9524666667
615.61,9.92726666665,28.2296,19.8936,27.1023333333,10.7632,13.1119333333,11.3214,15.2660666667,13.9616
615.95,9.92380000001,28.2105333334,19.9106,27.1582,10.7634,13.1124666667,11.3212666667,15.2668666667,13.9654666667
616.28,9.90566666667,28.2055333333,19.8845333333,27.142,10.7422666667,13.1080666667,11.3032666667,15.2379333333,13.9582666667
616.61,9.95013333332,28.2894666666,19.9561333333,27.2648666667,10.8540666667,13.1655333333,11.358,15.33,14.0521333333
616.95,9.94239999999,28.3266666667,19.9368666667,27.3031333333,10.8391333333,13.1534,11.3314,15.3146,14.0725333333
617.28,9.90826666667,28.3314,19.9050666667,27.3292,10.8068666667,13.1250666667,11.3064666667,15.3062666667,14.0532
617.62,9.84006666666,28.3033333333,19.8593333333,27.3281333333,10.7393333333,13.0754,11.2554,15.2566,14.0236
617.95,9.80086666667,28.2844666667,19.8543333333,27.3159333333,10.7055333333,13.0496,11.237,15.2541333333,13.9749333333
618.28,9.77839999999,28.2076,19.8234,27.2866666667,10.6550666667,13.0064666666,11.1886,15.1908,13.9251333333
618.62,9.84599999999,28.2542666667,19.8998666667,27.3642666666,10.704,13.0508,11.2698,15.2364666667,13.9912666666
618.95,9.87366666666,28.2576,19.91,27.4118666667,10.7293333333,13.0650666667,11.3044,15.2484666667,14.032
619.28,9.92426666665,28.314,19.9584,27.5251333333,10.7808666667,13.1308666667,11.3627333333,15.3201333333,14.1126
619.62,9.88,28.2518,19.8908666667,27.4486,10.7399333333,13.1084,11.3075333333,15.2774,14.0650666667
619.95,9.94046666666,28.2784,19.9606,27.5082,10.7903333333,13.1756,11.3510666667,15.3375333333,14.1060666667
620.28,10.0469333333,28.3404,20.0498666667,27.6002666667,10.8488,13.2810666667,11.4545333334,15.4239333333,14.2006
620.62,10.0584,28.3400666667,20.0872666666,27.6397333333,10.8886666667,13.3388666667,11.5089333333,15.4480666667,14.2273333333
620.95,10.0765333333,28.3596666667,20.1,27.6714,10.9026,13.3855333333,11.5248,15.4746,14.2229333333
621.28,10.1384666667,28.4129333333,20.1653333333,27.7368666667,10.9587333333,13.4788666667,11.5735333333,15.53,14.3052
621.62,10.1450666667,28.4091333333,20.1586666667,27.7658666667,10.9737333333,13.4828,11.5707333333,15.5106666666,14.2988666667
621.95,10.2104,28.5325333333,20.2296666667,27.9073333333,11.0538666667,13.5917333333,11.6570666667,15.6046,14.3858666667
622.28,10.1855333333,28.5434666667,20.2342666666,27.9332,11.032,13.5860666667,11.6412666666,15.6230666667,14.3845333333
622.62,10.2483333333,28.5978666667,20.2833333333,27.9973333333,11.1094666667,13.6828666666,11.7038666667,15.6640666667,14.4468
622.95,10.2032,28.5776666667,20.2406,27.9803333333,11.0436666667,13.6590666667,11.6414666667,15.5848,14.4163333334
623.28,10.2693333333,28.6690666667,20.3412666667,28.1283333333,11.1225333333,13.7389333333,11.7046,15.6501333333,14.5120666667
623.62,10.2702,28.7151333333,20.3522,28.2024666666,11.1536666667,13.7594666667,11.7397333333,15.6632,14.5274666667
623.95,10.1782666667,28.6738666667,20.3134666667,28.1665333333,11.0814,13.6643333333,11.6500666667,15.5628,14.4714
624.28,10.1591333333,28.6798666667,20.3046666667,28.1922,11.0636,13.6304,11.594,15.5399333333,14.4827333333
624.62,10.1352666667,28.7174,20.3412,28.2416,11.0478,13.641,11.5848,15.5087333334,14.5176666666
624.95,10.1792666667,28.7406,20.3589333333,28.3108,11.0888666667,13.6462,11.6088,15.5324666667,14.5576
625.28,10.2154666667,28.7798,20.4070666667,28.3874666667,11.1132,13.7242,11.6494666667,15.5711333333,14.6114666667
625.61,10.2298666667,28.7705333333,20.4290666667,28.373,11.1345333333,13.7661333333,11.6727333333,15.5910666667,14.6314
625.95,10.2349333333,28.7253333333,20.3812666666,28.3775333333,11.1416666667,13.7647333333,11.6763333333,15.5752666667,14.6445333333
626.28,10.1868666667,28.7267333333,20.3484,28.3937333333,11.098,13.721,11.6357333333,15.5492666667,14.6322666667
626.61,10.2046,28.7759333333,20.3945333333,28.448,11.1198666667,13.7223333333,11.6622666667,15.6018666667,14.6484
626.94,10.2079333333,28.7945333333,20.3914,28.4706666667,11.1324666667,13.7449333333,11.6842,15.6302,14.6566666667
627.28,10.1596,28.7212666667,20.3436,28.4268,11.0885333333,13.6824666667,11.6410666667,15.5897333333,14.6266666666
627.61,10.1680666667,28.7130666667,20.3461333333,28.4625333333,11.0893333333,13.707,11.664,15.6058666667,14.6267333333
627.94,10.234,28.7714666667,20.408,28.5484666667,11.1297333333,13.7870666666,11.7172666667,15.6731333333,14.6473333333
628.27,10.2961333333,28.7913333333,20.4458666667,28.6077333333,11.2129333333,13.8599333333,11.7780666667,15.7236,14.7068
628.61,10.2721333333,28.7572666667,20.4032666667,28.61,11.1936,13.8717333333,11.7649333333,15.7044,14.6702666667
628.94,10.2546,28.7134,20.377,28.6105333333,11.1880666667,13.8200666667,11.7454666667,15.6662,14.6808
629.27,10.2736666667,28.7502,20.3822666667,28.6973333334,11.2196666667,13.8047333333,11.7460666667,15.6562666667,14.6976
629.60,10.2765333333,28.7860666667,20.426,28.7621333333,11.253,13.8591333333,11.7578666666,15.6862,14.7298666667
629.94,10.2860666667,28.7732,20.4576666667,28.7802666667,11.2816666667,13.8864666667,11.7735333333,15.6893333333,14.7274
630.27,10.2956666667,28.7678666667,20.4585333333,28.7987333333,11.2944,13.9014666667,11.7658666667,15.6853333334,14.7346
630.60,10.2507333333,28.7315333333,20.4389333333,28.8112,11.2488,13.87,11.7236666667,15.6294,14.7042666666
630.93,10.2267333333,28.7475333333,20.4254,28.8357333333,11.1907333333,13.8374,11.6904,15.6004,14.6946666667
631.26,10.2176666667,28.748,20.4212666667,28.861,11.1982,13.8390666667,11.678,15.5793333333,14.6873333333
631.60,10.1567333333,28.6898,20.3974666667,28.8109333333,11.1699333333,13.7972666667,11.6426666667,15.5352,14.6696
631.93,10.1732,28.6837333333,20.3864,28.8065333333,11.1678666667,13.7906,11.6346666667,15.5567333333,14.6688
632.26,10.1958666667,28.739,20.4398,28.8692,11.1856,13.8266,11.6518,15.5742666667,14.6992
632.59,10.2155333333,28.7982666667,20.4538,28.9264666667,11.2048666667,13.8728666667,11.6504,15.5986666667,14.6804
632.92,10.1766666667,28.7417333333,20.4502,28.9336666667,11.167,13.8576666667,11.657,15.5772666666,14.6507333333
633.26,10.199,28.7616,20.4634,28.9541333333,11.1513333333,13.8652,11.6654666667,15.5643333333,14.644
633.59,10.2277333333,28.7430666666,20.4372,28.98,11.1544,13.8754,11.6662666667,15.5835333333,14.6713333333
633.92,10.3172666667,28.8218666666,20.513,29.0534666667,11.2534666667,13.9731333334,11.7558,15.6670666667,14.7452
634.25,10.4114,28.8781333333,20.5597333333,29.1205333333,11.3474,14.0362666667,11.8587333333,15.7586666667,14.8318
634.58,10.4602,28.9508666667,20.6018666667,29.2026666667,11.4306,14.134,11.9206,15.8216666667,14.8937333333
634.91,10.5072,28.961,20.6098666667,29.2343333333,11.4661333333,14.1673333333,11.9648666667,15.8546,14.9084666667
635.25,10.556,29.0023333333,20.6310666667,29.3153333333,11.4880666667,14.2061333333,12.0294,15.8720666667,14.9628
635.58,10.5782,29.072,20.6877333333,29.4331333333,11.5399333333,14.2676,12.0999333333,15.9171333333,15.0135333333
635.91,10.613,29.1154666667,20.75,29.5214666666,11.5926,14.2938666667,12.1795333333,15.9912666667,15.0988
636.24,10.6789333334,29.1457333333,20.8356,29.6016666667,11.6718,14.3703333333,12.2697333333,16.0700666666,15.1911333333
636.57,10.6968666667,29.1672666667,20.8507333334,29.6462,11.6730666667,14.3642,12.258,16.1113333333,15.2465333333
636.90,10.726,29.1856666667,20.8508,29.6882,11.6925333333,14.3746,12.2823333333,16.1228,15.2646
637.23,10.7439333333,29.2449333333,20.8799333333,29.7358666667,11.7202666667,14.3805333333,12.3239333333,16.1574,15.2849333333
637.56,10.6614,29.1805333333,20.8334,29.7573333333,11.65,14.3262666667,12.2874,16.1202666667,15.2389333333
637.90,10.6882666667,29.2232,20.8745333333,29.7934,11.6554666667,14.3481333333,12.2752666666,16.1722,15.2588
638.23,10.7681333333,29.2349333333,20.9284666667,29.8768666667,11.7016666667,14.4171333333,12.3282666667,16.1972,15.3019333333
638.56,10.81,29.2626,20.9632666666,29.9315333333,11.7146,14.4486,12.3556666667,16.2070666667,15.3388
638.89,10.8702666666,29.3328666667,21.0351333333,30.0338,11.7914666667,14.4858,12.4297333333,16.2962666667,15.4106666667
639.22,10.8818666667,29.3498666667,21.0182666667,30.0520666667,11.7485333333,14.4539333333,12.3985333333,16.2688666667,15.4078666667
639.55,10.8802666667,29.3156,20.9867333333,29.9854,11.7200666667,14.4542666667,12.342,16.2235333333,15.3568
639.88,10.8294,29.2837333333,20.9249333333,29.9473333333,11.6454666667,14.3928,12.2967333333,16.1547333333,15.334
640.21,10.8497333333,29.3298666667,20.9594666667,30.006,11.701,14.4624666667,12.3266,16.1440666667,15.3568666667
640.54,10.8580666667,29.3534,21.0172,30.0685333333,11.7782666667,14.5088,12.3712,16.172,15.4093333333
640.87,10.9198666667,29.4044666667,21.0847333333,30.147,11.8485333333,14.5712666667,12.4308,16.1967333333,15.4703333333
641.20,10.9418666667,29.4,21.09,30.1347333333,11.886,14.5595333333,12.4024,16.1740666667,15.4951333333
641.53,10.8704666667,29.3690666667,21.0176,30.1154666667,11.8222,14.4974,12.3278666667,16.0512666667,15.4473333333
641.87,10.8204,29.3486666667,20.9872,30.0975333333,11.7948666667,14.4444,12.3042,16.031,15.4043333334
642.20,10.8340666667,29.3793333333,20.9822,30.1175333333,11.8244666667,14.5178666667,12.3256,16.0821333334,15.4523333333
642.53,10.8533333333,29.3553333333,20.9490666667,30.1136,11.8076666667,14.5321333333,12.2904666667,16.0502,15.4218666667
642.86,10.8847333333,29.2670666667,20.9694666667,30.1223333333,11.8465333333,14.6,12.3312666667,16.0678,15.4351333333
643.19,10.8887333333,29.3067333333,20.9974666667,30.1973333333,11.8567333334,14.6341333333,12.3125333333,16.0858,15.4411333333
643.52,10.8349333333,29.2435333333,20.9618,30.1852666667,11.8215333333,14.5854,12.2506666667,16.0652666667,15.3944
643.85,10.9149333333,29.3066,20.9891333333,30.2042666666,11.8586666667,14.623,12.3054666667,16.128,15.4245333333
644.18,10.9396666667,29.3799333333,21.0020666667,30.2463333333,11.8756,14.6460666667,12.312,16.1806,15.438
644.51,10.9336,29.4102,21.029,30.2793333333,11.8638666667,14.6698666667,12.3174666667,16.1940666667,15.4528
644.84,11.0218666667,29.4998,21.0831333333,30.4185333333,11.9305333333,14.8042,12.424,16.284,15.5310666667
645.17,11.0762,29.4996666667,21.1112666667,30.496,11.957,14.8336666667,12.4793333333,16.3226,15.5578666667
645.50,11.0873333333,29.537,21.1468,30.5810666667,11.9740666667,14.8936666667,12.4967333333,16.3444666667,15.6360666667
645.83,11.0911333333,29.5784,21.1919333333,30.6529333333,11.9768666667,14.8786,12.482,16.3569333333,15.6698666667
646.16,11.0302,29.5460666667,21.1552,30.64,11.9372,14.8831333333,12.4358666667,16.344,15.6592666667
646.49,11.0532,29.6188666667,21.1912,30.6652,11.9662666666,14.8840666667,12.4371333333,16.3604666667,15.6942
646.82,11.0993333333,29.6498666667,21.2245333333,30.7619333333,12.032,14.8962,12.5121333333,16.391,15.7634666667
647.15,11.1668666667,29.7752666667,21.3006666666,30.8964666667,12.1140666667,14.9674,12.5888666667,16.4810666666,15.8304
647.48,11.0495333333,29.7000666667,21.2445333333,30.87,12.0482,14.8668,12.4844,16.3912,15.7716
647.81,10.9979333333,29.5825333334,21.2157333333,30.8654666667,11.9731333333,14.8196,12.4276,16.3356666667,15.7276
648.14,10.9722666666,29.5139333333,21.1654,30.8746,11.9503333333,14.823,12.4008,16.3092,15.6748
648.47,10.9318,29.4955333333,21.1579333333,30.82,11.9247333333,14.8174666667,12.3722,16.2618,15.6369333333
648.80,10.9004,29.4783333333,21.1586666667,30.8258,11.9135333333,14.837,12.4002666667,16.2441333333,15.6449333333
649.13,10.9478,29.507,21.1823333333,30.869,11.9722666667,14.8707333333,12.4149333334,16.3221333333,15.6771333333
649.46,10.9486,29.4738,21.1898666667,30.8986666667,11.9622,14.8719333333,12.411,16.3179333333,15.6768666667
649.79,10.8853333333,29.421,21.1458666667,30.8647333333,11.9111333333,14.8331333333,12.3888666667,16.239,15.6444
650.11,10.7744666667,29.3228,21.0278666667,30.7912,11.8232,14.7508,12.3112666667,16.1596,15.5669333333
650.44,10.7047333333,29.2645333334,20.9995333333,30.7563333333,11.7741333333,14.7271333333,12.2935333333,16.1231333333,15.5234
650.77,10.679,29.1837333334,20.9554,30.7012666667,11.6902666666,14.7072666667,12.2396,16.0503333333,15.4702
651.10,10.6533333333,29.1707333333,20.9088666667,30.6981333333,11.6417333333,14.7210666667,12.2286666667,16.0228,15.4183333333
651.43,10.6714666666,29.2393333333,20.9000666667,30.7429333333,11.6445333333,14.6938,12.2386,16.0417333333,15.4596
651.76,10.6736,29.2843333334,20.9503333333,30.8030666667,11.649,14.6648666667,12.2390666667,16.0622,15.5001333333
652.09,10.6478666667,29.2404,20.9248666667,30.8344666667,11.6127333333,14.6286666667,12.2167333333,16.0281333333,15.5181333333
652.42,10.7689333333,29.3577333333,21.0318,30.9244666667,11.7333333334,14.7342666667,12.3211333333,16.1646,15.6266666667
652.75,10.8035333333,29.3855333333,21.1112666667,30.9346,11.7471333333,14.7850666667,12.3498666667,16.1844,15.6304
653.08,10.7952,29.4202666667,21.1020666667,30.9698,11.7627333333,14.802,12.3802666667,16.1770666666,15.6082666667
653.41,10.8791333333,29.5060666667,21.1570666667,31.0208,11.8476,14.8593333333,12.4476,16.2966,15.6638666667
653.74,10.9658,29.6236,21.2398666667,31.1108,11.926,14.9352,12.5137333333,16.3882666666,15.7370666667
654.06,11.0062666667,29.6523333333,21.2732,31.1693333333,11.9464666667,14.9733333333,12.4977333333,16.4153333333,15.7588666667
654.39,11.0383333333,29.6721333333,21.2868,31.2028666667,12.0034,15.0291333333,12.544,16.448,15.8023333333
654.72,11.176,29.7459333333,21.3952,31.3350666667,12.1232,15.1113333333,12.6932,16.5761333333,15.9331333333
655.05,11.3138666667,29.8100666667,21.5206666667,31.4303333333,12.2638666667,15.2728666667,12.8197333333,16.6901333333,16.0312666666
655.38,11.3152,29.8116666667,21.5255333333,31.4058666667,12.2600666667,15.2908,12.831,16.6979333333,16.061
