wavelength,Back_WetStem,Belly_WetStem,Breast_WetStem,Crissum_WetStem,Crown_WetStem,DorTail_WetStem,Patch10_WetStem,Rump_WetStem,Throat_WetStem,WingTip_WetStem
623.62,5.07183333334,61.3773333333,40.9273333333,55.2863333334,3.7625,5.48383333333,16.1803333333,4.31083333333,49.093,7.13116666666
623.95,5.07,61.2881666666,40.8928333333,55.1463333334,3.72716666667,5.47016666666,16.1295,4.29633333334,48.9558333334,7.079
624.28,5.06366666667,61.2606666666,41.023,55.2588333333,3.79866666667,5.46466666666,16.2166666667,4.34533333334,49.0508333333,7.08583333333
624.62,5.06483333334,61.3983333333,41.2346666666,55.4733333333,3.91516666666,5.50433333333,16.3451666667,4.44966666667,49.2751666667,7.14433333333
624.95,5.11416666666,61.4893333334,41.3085,55.529,3.98116666667,5.487,16.4333333333,4.4665,49.3428333334,7.19233333333
625.28,5.116,61.574,41.456,55.6053333334,4.04966666666,5.5645,16.5323333333,4.48933333333,49.4593333333,7.27033333333
625.61,5.07966666667,61.6846666667,41.5606666667,55.7363333333,4.0705,5.5365,16.5385,4.458,49.5668333333,7.24666666666
625.95,5.0405,61.6763333333,41.5091666667,55.6776666667,4.0565,5.45633333333,16.46,4.39616666666,49.5313333333,7.2595
626.28,5.073,61.6311666667,41.4665,55.7206666666,4.09133333334,5.4805,16.4746666667,4.40683333333,49.5006666667,7.28966666667
626.61,5.02633333333,61.5996666667,41.5205,55.7638333334,4.03366666666,5.43083333334,16.4596666667,4.32233333334,49.4158333333,7.28566666666
626.94,5.02116666667,61.9193333333,41.7,56.0093333333,4.02866666666,5.47783333333,16.4956666667,4.32383333334,49.707,7.31633333333
627.28,5.05416666667,61.8418333333,41.617,55.9016666667,4.00633333334,5.52516666667,16.4156666666,4.34683333333,49.6271666666,7.38883333333
627.61,5.09733333333,61.8576666667,41.585,55.8496666666,3.981,5.55516666667,16.3938333333,4.30066666667,49.6286666666,7.38633333334
627.94,5.10166666667,61.773,41.6708333333,55.9346666667,3.97183333333,5.57,16.3735,4.31216666667,49.7081666667,7.41716666667
628.27,5.10283333333,61.7056666667,41.6703333334,55.8501666666,3.9975,5.585,16.3483333333,4.27633333333,49.7201666667,7.48733333334
628.61,5.17666666666,61.7218333334,41.7541666667,55.8483333333,4.059,5.69683333334,16.4258333333,4.34466666666,49.8785,7.589
628.94,5.21783333333,61.741,41.8025,55.8615,4.13,5.82083333333,16.4638333333,4.39316666666,49.9641666667,7.64833333333
629.27,5.31983333333,61.9131666666,41.9981666667,55.9441666666,4.20066666667,5.88433333334,16.5051666667,4.45216666667,50.2165,7.72916666667
629.60,5.34266666667,61.9343333333,41.9976666667,55.9493333333,4.24933333334,5.91316666667,16.461,4.46666666667,50.3705,7.74466666667
629.94,5.34816666667,61.8098333333,42.0155,55.9193333333,4.29383333333,5.87066666667,16.4236666667,4.49216666667,50.3928333333,7.78316666667
630.27,5.361,62.0498333334,42.2638333334,56.0753333333,4.30566666667,5.87433333333,16.5045,4.50533333333,50.6438333334,7.7885
630.60,5.39616666666,62.1128333333,42.4451666667,56.2228333333,4.34966666666,5.96833333333,16.5645,4.58333333334,50.775,7.82466666667
630.93,5.42466666667,62.2831666667,42.4265,56.3136666667,4.3905,6.06583333333,16.566,4.63516666667,50.8421666667,7.82816666667
631.26,5.44116666667,62.3855,42.5231666667,56.4281666667,4.39016666667,5.98733333334,16.5276666666,4.67233333334,50.9393333333,7.7605
631.60,5.44816666667,62.3731666667,42.538,56.4891666667,4.39566666667,5.91616666666,16.4833333333,4.66,50.9368333334,7.73633333333
631.93,5.43616666667,62.3995,42.5773333333,56.591,4.383,5.8795,16.4751666667,4.6335,50.9895,7.74
632.26,5.33533333333,62.356,42.5631666666,56.5715,4.33083333333,5.80183333333,16.4188333334,4.56133333333,50.9075,7.71233333333
632.59,5.29766666667,62.3591666666,42.6936666667,56.5595,4.25666666666,5.77383333334,16.3886666667,4.568,50.8553333334,7.73783333333
632.92,5.30616666667,62.527,42.7816666666,56.6865,4.21766666667,5.79016666666,16.4266666667,4.527,51.029,7.73566666667
633.26,5.221,62.483,42.7193333333,56.7163333334,4.1215,5.79283333334,16.2958333333,4.44933333333,50.9811666666,7.67433333333
633.59,5.17383333333,62.5335,42.757,56.7186666667,4.14033333333,5.80616666667,16.2026666666,4.417,51.078,7.72866666667
633.92,5.17416666667,62.4343333333,42.8378333334,56.722,4.19483333333,5.7585,16.2586666667,4.43566666666,51.1076666667,7.80833333333
634.25,5.15083333334,62.4941666667,42.884,56.8021666667,4.21583333334,5.828,16.2485,4.4575,51.2635,7.83533333333
634.58,5.1565,62.6186666667,43.03,56.8883333333,4.227,5.84966666666,16.2603333333,4.51116666667,51.4028333333,7.8875
634.91,5.17316666667,62.6453333333,43.066,56.8491666666,4.23683333333,5.83916666666,16.2235,4.564,51.3855,7.844
635.25,5.1295,62.7356666666,42.9993333334,56.8178333333,4.16433333333,5.75,16.1776666667,4.514,51.5571666666,7.8185
635.58,5.23633333334,62.9678333334,43.0873333334,57.0391666666,4.29433333334,5.83766666667,16.2688333333,4.57483333334,51.7755,7.91966666667
635.91,5.28566666666,62.8963333333,43.1608333333,56.99,4.40133333333,5.9035,16.2778333333,4.70333333334,51.7518333333,8.05433333334
636.24,5.421,63.0476666667,43.3901666667,57.15,4.53083333333,5.921,16.3756666666,4.78,51.9783333333,8.17466666667
636.57,5.449,62.9663333333,43.3356666667,57.113,4.50783333334,5.8505,16.4705,4.86383333334,51.9841666666,8.17183333334
636.90,5.49733333333,63.015,43.4496666667,57.0331666667,4.51266666666,5.97233333333,16.4398333334,4.897,52.0553333333,8.14183333334
637.23,5.52216666667,63.0081666666,43.4716666666,56.98,4.49533333333,5.9445,16.428,4.87583333333,52.0218333334,8.14733333334
637.56,5.49816666667,63.0286666666,43.4355,56.9606666667,4.4685,5.921,16.349,4.78116666667,52.0253333333,8.092
637.90,5.49333333334,63.1151666666,43.4931666667,57.1075,4.4315,5.90933333334,16.3288333333,4.748,52.27,8.1095
638.23,5.48633333333,63.1698333333,43.618,57.244,4.38416666667,5.8715,16.2863333333,4.7275,52.3321666666,8.04516666667
638.56,5.50466666666,63.3148333333,43.7525,57.2628333333,4.43433333333,5.89566666667,16.2156666667,4.74983333333,52.501,8.04516666667
638.89,5.4575,63.2506666667,43.6918333333,57.3046666667,4.388,5.84533333334,16.129,4.67683333333,52.5303333334,7.9325
639.22,5.4325,63.1276666667,43.5145,57.1501666667,4.35833333333,5.828,16.1235,4.68366666667,52.442,7.90083333333
639.55,5.40383333333,63.0416666667,43.5275,57.1061666666,4.338,5.747,15.9233333334,4.56966666667,52.3623333334,7.83166666666
639.88,5.41683333334,63.1288333333,43.4385,57.1911666666,4.33483333334,5.613,15.8751666666,4.517,52.4558333334,7.82933333333
640.21,5.37183333333,63.1533333333,43.5028333333,57.198,4.29583333334,5.52133333333,15.8148333333,4.46916666667,52.5153333334,7.74883333333
640.54,5.28983333333,62.927,43.408,56.9778333334,4.217,5.41266666667,15.7391666667,4.47233333333,52.454,7.6905
640.87,5.36933333333,63.1616666667,43.5778333333,57.1033333333,4.24216666666,5.37483333334,15.77,4.5245,52.5693333333,7.70666666667
641.20,5.429,63.1435,43.7106666667,57.0748333333,4.3685,5.5415,15.8436666666,4.63433333334,52.6596666666,7.761
641.53,5.39983333333,63.0251666667,43.687,56.9063333333,4.32866666666,5.511,15.8815,4.62416666666,52.649,7.77983333333
641.87,5.459,62.817,43.7098333333,56.773,4.3325,5.55183333334,15.8941666667,4.67516666666,52.5713333333,7.786
642.20,5.405,62.831,43.7981666666,56.7966666666,4.34666666666,5.5405,15.8431666667,4.6425,52.6253333333,7.746
642.53,5.3955,63.119,43.9413333334,57.018,4.299,5.61916666667,15.9575,4.64016666666,52.9638333333,7.79083333333
642.86,5.40666666667,63.2265,44.0573333334,57.154,4.2845,5.67866666667,16.0338333333,4.68066666667,53.147,7.85283333333
643.19,5.523,63.299,44.2135,57.2743333333,4.32033333334,5.81216666667,16.1256666667,4.79283333334,53.3498333333,7.9515
643.52,5.68933333334,63.621,44.4818333333,57.6698333333,4.4805,5.94516666667,16.263,4.8805,53.6221666667,8.06366666667
643.85,5.576,63.3378333334,44.3746666667,57.6411666667,4.43266666666,5.91033333334,16.2136666666,4.74133333333,53.501,8.009
644.18,5.58416666667,63.4968333333,44.416,57.8493333333,4.42266666667,5.88633333333,16.1295,4.68716666667,53.6033333333,8.1075
644.51,5.60933333333,63.5515,44.4643333333,58.012,4.39933333333,5.90283333333,16.0895,4.72083333333,53.7003333333,8.10183333333
644.84,5.63783333334,63.901,44.633,58.1146666667,4.4225,5.87033333334,16.087,4.78533333334,53.955,8.187
645.17,5.6645,63.966,44.7328333333,58.241,4.42983333333,5.92966666667,16.1506666667,4.8175,54.0581666666,8.19883333333
645.50,5.6875,63.9516666666,44.8631666667,58.1435,4.534,5.866,16.0478333333,4.78916666667,54.0035,8.21383333333
645.83,5.6085,64.0456666666,44.9933333334,58.1593333334,4.58183333333,5.85233333333,15.982,4.73666666667,54.0908333334,8.18333333333
646.16,5.59916666667,64.0103333333,44.9746666667,58.2818333334,4.63916666667,5.87066666667,15.9298333334,4.72766666667,54.0795,8.19966666666
646.49,5.469,64.0835,45.0755,58.3161666666,4.57933333333,5.92266666667,15.874,4.6985,54.1603333333,8.15083333334
646.82,5.53483333333,64.2228333333,45.2011666666,58.3978333333,4.69016666667,6.00433333333,15.9266666667,4.837,54.3875,8.2385
647.15,5.60833333333,64.1601666666,45.265,58.3726666667,4.77116666666,6.06533333333,16.0263333334,4.9565,54.5053333333,8.25583333333
647.48,5.61216666667,64.2086666667,45.3681666666,58.4715,4.83766666667,6.10816666667,16.0698333333,4.9485,54.5655,8.2155
647.81,5.67116666667,64.2355,45.5081666666,58.6248333333,4.99566666666,6.30616666666,16.235,5.028,54.6673333334,8.28583333333
648.14,5.8085,64.291,45.564,58.7208333333,5.104,6.39566666666,16.3356666666,5.189,54.763,8.46866666666
648.47,5.85116666667,64.377,45.6551666666,58.9176666667,5.0375,6.47883333334,16.4305,5.24933333334,54.9646666667,8.512
648.80,5.84983333333,64.3233333334,45.6231666667,58.9248333333,4.951,6.47016666667,16.4373333333,5.2435,54.981,8.44533333334
649.13,5.8415,64.396,45.6353333334,58.8216666667,4.9355,6.52266666667,16.4876666667,5.25683333333,55.0658333333,8.452
649.46,5.88366666667,64.293,45.6078333334,58.8023333333,4.82933333334,6.46083333333,16.4,5.14,55.0315,8.44366666666
649.79,5.859,64.269,45.5863333333,58.7056666667,4.69916666667,6.44983333334,16.2873333333,5.0445,54.9586666667,8.452
650.11,5.893,64.3676666666,45.6808333334,58.7538333333,4.66766666667,6.43866666667,16.3221666666,5.06616666666,54.9405,8.51466666667
650.44,5.8475,64.2025,45.5926666667,58.67,4.52216666667,6.30716666666,16.2745,5.0075,54.8253333333,8.49766666667
650.77,5.73966666667,64.2125,45.4756666666,58.7045,4.33633333334,6.1375,16.1736666666,4.81933333334,54.8113333333,8.4255
651.10,5.64366666667,64.1066666667,45.3701666667,58.5478333333,4.179,6.03533333334,16.0263333333,4.66316666667,54.7383333333,8.27116666667
651.43,5.55616666666,63.935,45.2273333334,58.3313333334,4.1055,5.92916666667,15.9165,4.5555,54.5258333334,8.16933333334
651.76,5.463,63.944,45.3811666667,58.376,4.0245,5.80983333333,15.8621666666,4.5455,54.484,8.144
652.09,5.25783333334,63.7955,45.3536666666,58.2686666667,3.87116666667,5.61483333333,15.6923333333,4.42316666667,54.3416666667,8.0195
652.42,5.323,63.9093333333,45.4168333333,58.2701666667,4.015,5.735,15.8386666666,4.607,54.463,8.16033333333
652.75,5.38033333334,63.9623333334,45.573,58.2153333334,4.13883333334,5.75116666667,15.9553333333,4.72933333334,54.5478333333,8.21133333333
653.08,5.37116666667,63.9536666667,45.593,58.2025,4.20166666666,5.78966666667,15.8586666667,4.73783333334,54.6281666667,8.21266666667
653.41,5.4365,64.1155,45.7253333334,58.2585,4.2875,5.92683333333,15.8478333333,4.81683333333,54.8206666666,8.20083333333
653.74,5.4375,64.0628333333,45.7505,58.0455,4.34666666666,5.94066666666,15.7495,4.85583333334,54.711,8.16766666667
654.06,5.4755,64.4048333333,46.1366666667,58.3281666667,4.49616666667,6.0265,15.9161666667,4.95766666667,55.0515,8.24866666667
654.39,5.61266666666,64.6785,46.3626666667,58.6466666666,4.66433333333,6.25866666667,16.0698333334,5.1745,55.3691666667,8.39483333333
654.72,5.69983333334,64.5993333334,46.3615,58.6208333333,4.831,6.4215,16.0748333333,5.2525,55.4911666667,8.48883333334
655.05,5.8815,64.8155,46.4476666667,58.72,4.94566666666,6.476,16.2176666667,5.37083333333,55.6551666667,8.65183333334
655.38,5.77233333334,64.6683333334,46.3805,58.6903333333,4.835,6.27166666667,16.105,5.23816666667,55.446,8.4995
655.71,5.82633333334,64.5793333333,46.2953333333,58.7788333334,4.775,6.307,16.0556666667,5.21483333334,55.371,8.49033333333
656.04,5.64133333333,64.461,46.1288333333,58.6308333333,4.57433333333,6.1365,16.0313333333,4.9975,55.1633333333,8.31216666667
656.37,5.5305,64.3621666667,46.1151666666,58.6095,4.41583333333,5.95466666667,15.9656666666,4.84833333333,55.0958333334,8.23166666666
656.69,5.52366666667,64.4975,46.2596666667,58.8106666667,4.3385,5.95083333333,16.0108333333,4.78366666666,55.2866666666,8.1385
657.02,5.5175,64.3495,46.0746666667,58.7518333333,4.28983333333,5.9,15.8395,4.71016666666,55.029,8.08883333333
657.35,5.33533333333,64.386,46.0546666667,58.735,4.16766666666,5.6765,15.7428333333,4.52633333333,54.9785,7.97666666667
657.68,5.35383333334,64.461,45.9808333333,58.7358333334,4.16616666667,5.72516666667,15.8203333333,4.51866666667,54.9616666667,8.0665
658.01,5.38983333333,64.4695,45.9945,58.84,4.21916666667,5.7825,15.8338333334,4.51333333333,54.9206666666,8.12783333333
658.34,5.405,64.5898333334,46.0048333333,58.833,4.24933333334,5.8,15.7276666667,4.51783333334,55.0265,8.10383333333
658.66,5.19616666667,64.9001666666,46.1065,59.0108333333,4.1405,5.6215,15.625,4.36633333333,55.2223333334,7.97433333334
658.99,5.24166666666,64.9891666666,46.2308333333,59.104,4.19366666666,5.64366666667,15.6501666666,4.43016666667,55.3036666667,8.04783333333
659.32,5.4315,65.084,46.276,59.2,4.409,5.865,15.807,4.59066666667,55.473,8.29566666666
659.65,5.58666666666,65.2805,46.4595,59.3845,4.5765,5.978,15.9193333333,4.74116666667,55.6826666667,8.48466666667
659.98,5.59083333334,65.2206666667,46.4695,59.288,4.558,5.98466666667,15.882,4.742,55.7921666667,8.52783333333
660.31,5.76533333334,65.2305,46.5856666666,59.3383333334,4.65483333333,6.151,16.0525,4.89466666666,55.9945,8.70633333333
660.63,5.689,65.1175,46.5628333333,59.2503333333,4.50516666666,6.02733333334,15.937,4.79166666666,56.0113333333,8.5875
660.96,5.6275,65.0271666667,46.6056666667,59.2015,4.42716666667,5.9575,15.8248333333,4.72766666667,56.1316666666,8.42983333334
661.29,5.705,64.99,46.6888333334,59.2546666666,4.43466666667,6.06166666666,15.913,4.78566666666,56.3268333334,8.501
661.62,5.825,64.8558333334,46.7221666666,59.191,4.52233333333,6.21183333333,16.026,4.95,56.3935,8.58333333333
661.94,5.88583333334,64.9028333333,46.9233333333,59.2705,4.5465,6.246,16.0655,5.05966666667,56.6261666667,8.58866666666
662.27,5.71116666667,64.8021666666,46.9801666666,59.1881666667,4.35516666667,6.034,15.9558333334,4.897,56.6001666666,8.36533333334
662.60,5.62016666666,64.589,46.9266666667,59.0108333333,4.22316666666,5.988,15.8401666666,4.855,56.5356666667,8.27533333333
662.93,5.63333333333,64.7046666666,47.005,59.082,4.33466666667,6.02433333333,15.9643333333,4.98283333333,56.7503333333,8.343
663.26,5.663,64.69,47.0661666667,59.1131666667,4.36566666667,6.09516666666,15.8966666667,5.0495,56.7725,8.308
663.58,5.87583333333,64.9788333333,47.3805,59.3528333333,4.59083333334,6.26716666667,16.0791666666,5.29966666666,57.0146666667,8.4525
663.91,5.96883333334,65.1283333333,47.4915,59.5566666667,4.70183333333,6.40916666666,16.1393333333,5.40933333334,57.2583333333,8.59366666667
664.24,6.04466666667,65.1691666667,47.6063333333,59.7025,4.6975,6.43733333334,16.2161666667,5.423,57.4378333333,8.60933333333
664.57,6.1325,65.151,47.6481666667,59.5325,4.76883333333,6.464,16.1808333333,5.34766666667,57.419,8.596
664.89,6.237,65.2285,47.5913333334,59.5576666667,4.83166666666,6.49116666667,16.1613333334,5.34416666667,57.5743333333,8.58
665.22,6.353,65.4233333333,47.6368333333,59.6591666667,4.93016666667,6.69533333334,16.2106666666,5.46666666667,57.738,8.71633333333
665.55,6.35066666667,65.3496666666,47.6033333334,59.6586666667,4.90516666667,6.60683333334,16.1873333333,5.399,57.7058333333,8.66933333333
665.87,6.28133333334,65.3796666666,47.7868333334,59.7908333334,4.69616666667,6.48933333334,16.0626666667,5.21666666667,57.8235,8.51366666666
666.20,6.1415,65.3551666667,47.7283333334,59.6961666667,4.59366666667,6.359,15.9453333333,5.09516666667,57.804,8.37283333333
666.53,6.1125,65.2961666667,47.7278333333,59.6836666666,4.55866666667,6.3575,15.9148333333,5.07733333333,57.9516666666,8.37
666.86,6.06933333333,65.348,47.7563333333,59.5228333333,4.50866666667,6.33266666667,15.9385,5.0875,57.9716666667,8.37683333334
667.18,5.98533333333,65.2545,47.7853333333,59.5221666667,4.51666666666,6.32033333334,15.8473333333,5.022,57.9661666666,8.384
667.51,5.982,65.1691666666,47.7085,59.5576666667,4.51033333333,6.30083333334,15.8326666666,5.04016666666,58.0768333333,8.38833333333
667.84,5.7645,65.1335,47.6698333333,59.5553333333,4.43633333333,6.27,15.667,4.96283333334,57.9106666667,8.32966666667
668.16,5.745,65.0955,47.6108333334,59.5408333334,4.46783333333,6.1365,15.5706666667,4.90583333333,57.9395,8.23366666667
668.49,5.78033333333,65.1753333333,47.7031666667,59.61,4.53366666666,6.1705,15.6531666667,4.98166666666,57.9778333333,8.29633333333
668.82,5.72366666667,64.9928333333,47.505,59.3881666666,4.55883333334,6.14566666666,15.6116666666,4.974,57.6796666667,8.27833333334
669.14,5.81783333333,65.1646666666,47.5465,59.4065,4.63916666667,6.19633333333,15.6623333333,4.98516666667,57.792,8.425
669.47,5.85833333334,65.1923333334,47.5113333333,59.5155,4.6785,6.132,15.6246666667,4.9315,57.795,8.453
669.80,5.843,65.0711666667,47.4865,59.5621666667,4.704,6.13816666666,15.6015,4.94366666666,57.6761666667,8.48783333333
670.13,5.83566666667,65.171,47.536,59.5211666667,4.7815,6.22816666667,15.7166666666,5.095,57.6935,8.5715
670.45,5.74533333333,65.1096666667,47.6246666667,59.5045,4.6785,6.24716666667,15.6958333333,5.117,57.7835,8.56183333333
670.78,5.825,65.0333333334,47.7115,59.4608333333,4.61716666666,6.29083333333,15.8036666666,5.0685,57.806,8.53433333333
671.10,5.7395,64.755,47.7078333333,59.2868333333,4.51516666666,6.28633333333,15.7655,5.09516666666,57.5988333333,8.52816666667
671.43,5.8495,65.0241666667,47.8751666667,59.5206666667,4.598,6.512,15.824,5.20816666666,57.8996666666,8.71416666667
671.76,5.96566666666,65.1333333334,47.9678333334,59.6788333333,4.5875,6.615,15.8743333333,5.29,58.0463333333,8.79716666667
672.08,5.822,65.0388333333,47.9858333333,59.5835,4.42866666667,6.45966666667,15.7646666667,5.1155,58.1,8.59116666666
672.41,5.65716666667,64.8981666667,47.9098333333,59.231,4.24,6.36183333334,15.5563333333,4.98166666666,57.9341666667,8.35183333333
672.74,5.80333333333,65.1545,48.1878333333,59.4946666667,4.35066666667,6.43066666667,15.6726666666,5.09466666667,58.3518333334,8.46083333333
673.06,5.86116666666,65.1348333334,48.1766666667,59.4953333333,4.34166666666,6.3445,15.6603333333,5.104,58.2623333333,8.35433333333
673.39,6.02366666667,65.3498333334,48.3175,59.6586666666,4.5515,6.40933333334,15.8405,5.17233333333,58.4098333334,8.46233333333
673.72,6.30733333334,65.6066666666,48.3423333333,59.8443333334,4.833,6.63883333334,16.1541666667,5.43583333334,58.7111666667,8.827
