wavelength,Back_NeoFasf,Belly_NeoFasf,Breast_NeoFasf,Crissum_NeoFasf,Crown_NeoFasf,DorTail_NeoFasf,Patch10_NeoFasf,Rump_NeoFasf,Throat_NeoFasf,WingTip_NeoFasf
803.46,21.1385555556,67.2697777778,45.8204444444,65.6017777778,21.2608888889,14.2117777778,12.7225555556,20.6954444445,61.0874444445,25.4641111111
803.76,21.6523333334,67.6198888889,46.2852222222,66.0686666667,22.7735555556,15.1575555556,13.1576666667,21.6052222222,61.312,25.979
804.07,21.1737777778,67.3593333333,46.0357777778,65.6652222222,22.9711111111,15.239,12.9551111111,21.1924444444,60.9097777778,25.6387777778
804.38,20.5287777778,66.9207777778,45.8274444444,65.0863333333,22.5891111111,14.6861111111,12.0517777778,20.6322222222,60.2878888889,24.8848888889
804.68,19.9358888889,66.4681111111,45.0871111111,64.7297777778,21.8631111111,14.1723333333,11.7534444445,20.2664444445,60.2984444445,24.1308888889
804.99,19.4038888889,66.5805555556,44.8075555555,64.8705555555,21.4864444444,13.9008888889,11.627,19.9578888889,60.7434444445,23.3686666666
805.30,20.2643333333,66.7996666667,45.3378888889,65.336,21.7755555555,14.2666666667,12.5367777778,20.2643333333,61.3248888889,23.971
805.60,20.4072222222,67.7475555556,45.5834444445,65.9234444445,21.6526666667,14.4897777778,12.8197777778,20.5618888889,62.313,24.0564444444
805.91,20.1796666667,68.2257777778,45.8062222222,66.943,21.6793333333,14.1897777778,12.848,20.4164444445,63.2821111111,23.8996666667
806.21,19.8058888889,67.7757777778,45.9893333333,66.4686666667,21.2517777778,14.0424444444,12.6262222222,19.9346666667,63.8244444444,23.4204444444
806.52,19.2914444444,66.6468888889,45.6877777778,65.7785555556,20.9196666667,13.8837777778,12.5123333333,19.9132222222,63.1636666667,23.4655555555
806.83,19.4984444445,66.1847777778,45.6047777778,65.9783333333,20.9438888889,14.1691111111,12.7924444445,20.4327777778,63.2743333333,23.7563333333
807.13,19.6044444445,66.5966666667,45.2037777778,66.0071111111,20.3237777778,13.759,12.6597777778,20.5036666667,63.5291111111,23.671
807.44,19.4522222222,67.0771111111,45.6756666667,66.9333333333,20.1393333333,13.081,12.4655555556,20.6525555556,64.3481111111,23.6277777778
807.74,19.5327777778,67.7154444445,45.6802222222,67.8192222222,20.3738888889,13.4371111111,12.8971111111,21.1005555556,64.5275555556,24.1121111111
808.05,20.0081111111,68.0697777778,46.2323333333,67.5085555556,20.8918888889,14.0005555556,13.3455555556,21.7647777778,64.0476666667,24.9036666667
808.35,20.9038888889,69.1044444444,47.1018888889,68.3405555556,21.9187777778,15.1496666667,14.2707777778,22.7141111111,64.7625555556,26.3336666667
808.66,20.7854444444,69.817,47.318,68.8484444445,22.7118888889,15.7833333333,14.4208888889,23.3931111111,65.1342222222,26.6283333333
808.97,21.4156666667,69.1818888889,47.4795555556,68.7361111111,23.1985555555,16.449,14.9633333333,23.9094444444,64.8414444444,26.8598888889
809.27,21.2398888889,68.5678888889,47.201,67.744,23.1198888889,16.7194444444,14.924,23.838,64.3324444445,27.1967777778
809.58,21.7124444444,68.8442222222,46.8131111111,67.9625555556,23.7518888889,16.9321111111,15.3495555555,23.8687777778,64.2022222222,27.6821111111
809.88,22.6796666667,70.6208888889,47.756,69.1393333333,24.5423333333,18.0067777778,16.1327777778,24.4118888889,65.3813333333,28.4752222222
810.19,22.741,70.5396666667,47.6775555555,68.8845555556,24.4291111111,17.8748888889,16.1867777778,24.2304444445,65.0334444444,28.6218888889
810.49,23.0888888889,70.6444444444,48.5222222222,69.2444444444,24.8222222222,18.6444444444,16.9666666666,24.6555555556,64.8111111111,29.5555555556
810.80,23.9698888889,70.5902222222,49.0604444444,68.9965555556,25.1565555556,19.6503333333,17.8592222222,25.6074444445,64.04,30.3441111111
811.10,24.0868888889,70.2528888889,48.9463333333,68.4431111111,25.1793333333,19.5741111111,17.6652222222,25.5324444444,64.3934444444,30.0894444444
811.41,24.6475555555,71.3254444444,50.028,69.4978888889,26.0801111111,20.0563333333,17.8342222222,25.6513333333,65.719,30.7501111111
811.71,25.2564444444,71.6525555556,50.5695555556,69.5657777778,26.8924444444,20.8346666667,18.5786666667,26.3621111111,65.9561111111,31.3706666667
812.02,26.0266666667,71.366,50.7777777778,69.2177777778,27.2911111111,21.4724444444,18.7311111111,26.6421111111,65.7826666667,31.6215555556
812.32,26.6621111111,71.9322222222,51.0597777778,69.344,27.51,22.0661111111,19.3886666667,27.2312222222,66.1423333333,32.0504444444
812.63,26.4538888889,71.6903333333,50.2602222222,68.8391111111,27.0083333333,21.6224444445,18.6127777778,26.9291111111,65.5465555556,31.1155555556
812.93,25.2953333333,70.7486666667,49.4781111111,68.0655555555,25.3868888889,20.6054444445,17.2227777778,26.1781111111,65.0496666667,29.9048888889
813.24,24.502,69.4991111111,48.3705555556,67.0812222222,24.168,19.2056666667,15.7513333333,25.3655555556,63.7766666667,28.5664444444
813.54,24.6335555556,69.2742222222,48.275,66.2398888889,23.5722222222,18.6453333333,14.8956666667,24.8067777778,63.7361111111,27.9681111111
813.85,24.253,68.9627777778,47.8483333333,65.8358888889,23.6066666667,18.3572222222,14.2954444444,24.1952222222,63.84,27.2527777778
814.15,22.3995555556,68.8201111111,46.4087777778,64.7971111111,22.1985555556,16.8855555556,12.2825555556,22.2457777778,63.7322222222,25.5826666667
814.46,22.3052222222,68.9291111111,46.2568888889,64.4753333333,22.1275555555,16.939,12.3194444444,21.855,63.1012222222,25.6336666667
814.76,21.835,67.8516666667,45.336,63.2641111111,21.1781111111,16.4144444444,12.2608888889,21.53,61.7741111111,24.7801111111
815.07,20.5275555556,66.9531111111,44.182,62.573,19.859,14.3335555556,9.91744444446,19.7278888889,60.938,23.1174444445
815.37,19.399,66.1066666667,43.3125555555,62.0176666667,18.0843333333,12.8148888889,8.62844444445,18.8512222222,60.5206666667,22.0517777778
815.68,18.441,64.9165555556,42.4007777778,60.8297777778,17.1195555556,11.6127777778,6.95077777779,17.5965555556,59.6548888889,21.2922222222
815.98,19.1235555555,65.541,43.5365555556,61.7768888889,17.4898888889,12.2851111111,7.52833333332,17.8407777778,60.4212222222,22.0164444445
816.29,19.6184444444,65.8266666667,43.7245555556,61.5431111111,18.2386666667,12.6828888889,7.95544444445,17.7706666667,60.4631111111,22.3903333333
816.59,19.709,66.9433333333,44.3721111111,62.2294444444,18.6387777778,12.7825555556,8.634,17.881,61.2434444444,23.0157777778
816.89,19.9445555556,68.2934444444,44.9025555555,63.461,19.4625555555,13.1476666667,9.24322222221,18.6551111111,62.4246666666,23.4153333333
817.20,20.0834444444,68.5424444444,45.2927777778,64.2652222222,19.3547777778,12.8195555555,9.60566666667,18.7216666667,62.4851111111,23.6082222222
817.50,21.7796666667,69.1124444444,46.11,65.7697777778,20.2538888889,14.0461111111,11.1111111111,19.7181111111,63.5453333333,24.6215555556
817.81,21.4086666667,67.9485555556,46.0048888889,65.2623333333,19.9153333333,14.0645555556,11.1334444445,20.0044444444,62.7437777778,23.8158888889
818.11,20.6025555555,67.444,45.6106666667,65.7056666667,19.2095555556,13.5405555556,10.1932222222,19.3824444444,62.7362222222,23.0754444444
818.41,20.8216666667,67.4126666667,45.7424444444,65.9102222222,19.5847777778,14.4228888889,11.2134444445,19.9834444445,62.8437777778,23.7861111111
818.72,21.2573333333,67.6602222222,46.0876666667,65.9215555556,20.3113333333,15.1618888889,11.799,20.3975555556,62.5775555555,24.2477777778
819.02,21.0152222222,67.7404444444,46.1661111111,66.4004444444,20.545,15.4064444444,12.4246666667,20.8021111111,62.2382222222,24.0061111111
819.33,21.3055555555,67.2153333333,45.6746666667,65.6402222222,20.8274444444,15.9143333333,12.7957777778,21.3836666666,61.2051111111,24.0087777778
819.63,21.3815555556,67.5207777778,45.9224444444,66.0633333333,20.8325555555,16.2496666667,13.1042222222,21.8154444444,61.4873333333,24.046
819.93,21.5258888889,66.9923333333,45.7304444444,65.6672222222,20.8861111111,16.5458888889,13.1324444444,21.8012222222,61.1418888889,23.9627777778
820.24,21.4402222222,66.6246666667,45.6314444445,65.3401111111,20.5045555556,16.4411111111,13.1358888889,21.6452222222,60.3638888889,24.126
820.54,21.2987777778,66.0577777778,45.1737777778,64.6801111111,20.3483333333,16.3484444444,12.9422222222,21.5394444445,59.9357777778,23.8983333333
820.85,21.1701111111,65.9695555556,45.2443333333,64.6356666667,20.357,16.3382222222,12.8602222222,21.4588888889,59.9562222222,24.0144444444
821.15,21.2633333334,66.1885555556,45.2817777778,64.6443333334,20.4114444444,16.3812222222,12.835,21.498,60.087,24.2822222222
821.45,21.3591111111,66.3515555556,45.4366666667,64.7132222222,20.5786666667,16.4884444445,12.8577777778,21.6485555556,60.1007777778,24.4651111111
821.76,21.4074444444,66.1814444444,45.5113333333,64.5401111111,20.6044444444,16.6171111111,12.9786666667,21.7746666667,60.1055555556,24.476
822.06,21.3981111111,66.376,45.5153333333,64.54,20.6971111111,16.6533333333,13.035,21.7243333333,60.3376666667,24.5537777778
822.36,21.4105555556,66.2042222222,45.5442222222,64.3263333333,20.6935555555,16.6667777778,13.0036666667,21.6585555556,60.3942222222,24.6256666667
822.67,21.4604444444,66.3734444444,45.8357777778,64.4743333333,20.7667777778,16.6563333333,13.0764444444,21.6606666666,60.7332222222,24.8111111111
822.97,21.5351111111,66.3263333333,45.9036666667,64.3244444445,20.9322222222,16.7388888889,13.1417777778,21.7268888889,60.7828888889,24.9401111111
823.27,21.5264444444,66.3461111111,45.9337777778,64.2075555555,20.9364444444,16.8373333333,13.1711111111,21.7745555555,60.8068888889,25.0248888889
823.58,21.4811111111,66.2948888889,45.9622222222,64.2397777778,21.0333333333,16.878,13.1192222222,21.7587777778,60.9711111111,24.9355555555
823.88,21.4333333333,66.342,46.116,64.1631111111,21.0943333333,16.9648888889,13.189,21.799,61.0438888889,25.1034444444
824.18,21.5246666667,66.3192222222,46.2524444444,63.9573333333,21.1902222222,16.9945555556,13.2794444444,21.867,61.0341111111,25.2135555556
824.49,21.6155555555,66.2382222222,46.4228888889,64.0325555556,21.3076666667,17.0405555556,13.2793333333,21.7794444445,61.1167777778,25.2617777778
824.79,21.6244444444,66.0436666667,46.3792222222,63.7693333333,21.3571111111,17.0472222222,13.4077777778,21.7564444444,61.0703333333,25.2957777778
825.09,21.8411111111,66.4847777778,46.5155555556,64.0974444444,21.4905555556,17.0531111111,13.3916666667,21.9063333334,61.3052222222,25.4508888889
825.39,21.9107777778,66.2636666667,46.6021111111,64.0838888889,21.4054444445,17.0566666667,13.606,22.1197777778,61.0982222222,25.5302222222
825.70,22.1765555556,66.743,46.8271111111,64.4215555556,21.7601111111,17.3424444444,13.9518888889,22.3977777778,61.1988888889,25.9337777778
826.00,22.2848888889,66.7525555556,46.8035555555,64.4758888889,21.9717777778,17.5313333333,14.1158888889,22.6408888889,61.0013333333,25.9351111111
826.30,22.451,66.3468888889,46.5396666667,64.1807777778,21.8354444444,17.4282222222,14.1651111111,22.6365555555,60.5468888889,25.8563333333
826.61,22.6122222222,66.404,46.666,64.3416666667,22.1465555555,17.5563333334,14.2841111111,22.8831111111,60.5597777778,26.0678888889
826.91,22.4537777778,66.1596666667,46.3814444444,63.8667777778,22.0025555556,17.4174444445,14.2582222222,22.8013333333,60.5001111111,26.0324444445
827.21,22.6238888889,66.5366666667,46.4491111111,64.0614444444,22.1532222222,17.5594444444,14.2196666667,22.9567777778,60.9895555556,26.1301111111
827.51,22.5542222222,66.5048888889,46.261,63.8507777778,21.9815555556,17.2617777778,14.0225555556,22.8815555556,61.055,25.8346666667
827.82,22.8424444444,66.3608888889,46.1774444444,63.583,22.1797777778,17.567,14.4072222222,23.2967777778,61.0728888889,26.1466666667
828.12,23.3097777778,66.5548888889,46.5028888889,63.9055555556,22.3522222222,17.8502222222,14.691,23.69,61.5341111111,26.5137777778
828.42,23.3225555555,66.4096666666,46.5826666666,63.9901111111,22.4222222222,17.931,14.8021111111,23.5606666667,61.6896666667,26.5894444445
828.72,23.5884444444,66.7954444445,46.8472222222,64.4134444444,22.7584444445,18.2471111111,14.8801111111,23.9133333333,62.0674444444,26.6356666667
829.02,23.3983333333,66.322,46.4745555555,63.8788888889,22.4088888889,18.0322222222,14.6507777778,23.8112222222,61.634,26.2085555555
829.33,23.226,66.1397777778,46.1696666667,63.5735555556,22.0027777778,17.8554444444,14.4865555556,23.4328888889,61.5222222222,26.0304444445
829.63,23.1958888889,66.5686666667,46.5041111111,64.2846666666,22.3343333333,18.0958888889,14.7121111111,23.4622222222,61.7135555556,26.2575555555
829.93,22.7981111111,66.091,46.5452222222,64.3634444445,22.0977777778,17.5924444445,14.8147777778,23.2726666667,61.6013333334,26.1673333333
830.23,23.41,66.7676666667,47.3928888889,65.024,23.0815555555,18.6335555556,15.559,24.3197777778,61.7473333333,26.8553333334
830.54,24.4822222222,67.6931111111,48.4513333333,66.1353333333,24.1403333334,19.8452222222,17.117,25.0855555556,62.1463333333,27.8408888889
830.84,25.1747777778,68.3151111111,48.8404444444,66.974,24.8484444445,21.2442222222,17.9845555555,26.0128888889,62.3264444444,28.8442222222
831.14,24.9065555556,69.4276666667,49.3145555555,68.0471111111,25.2325555556,21.0334444444,17.937,25.7022222222,63.1386666667,28.4441111111
831.44,24.8432222222,70.0855555556,49.2403333333,68.2525555555,25.3085555556,20.6932222222,17.8347777778,25.0904444444,63.3048888889,28.0817777778
831.74,24.08,69.0593333333,47.9698888889,66.6756666667,24.0621111111,19.4308888889,16.5218888889,24.044,61.5552222222,26.6993333333
832.04,23.5254444445,68.2237777778,47.2117777778,65.5835555556,23.5931111111,19.0317777778,15.4184444445,23.2546666666,61.0814444445,26.3433333334
832.35,23.5106666666,68.671,47.5544444445,66.1178888889,23.606,19.1601111111,15.3026666667,23.4392222222,61.7831111111,26.4295555556
832.65,23.5627777778,69.1018888889,47.6465555555,66.6072222222,23.7191111111,19.0198888889,15.4752222222,23.6595555555,62.1536666667,26.3033333333
832.95,22.8493333333,68.731,46.9174444444,66.0464444445,22.8141111111,18.312,14.958,23.0747777778,62.1222222222,25.604
833.25,22.5565555556,68.4451111111,46.5302222222,65.6171111111,22.2222222222,18.2576666667,14.6677777778,22.7636666667,62.221,25.2038888889
833.55,22.139,67.5446666666,46.0271111111,64.8405555556,21.6711111111,17.6983333333,14.4111111111,22.1263333333,61.5275555556,24.9647777778
833.85,21.1726666667,66.4368888889,45.2517777778,63.754,20.7687777778,17.0487777778,13.6512222222,21.5576666666,60.7291111111,24.3774444445
834.16,20.9774444444,66.2682222222,45.1986666667,63.3001111111,20.867,16.9242222222,13.8028888889,21.5602222222,60.5528888889,24.2765555555
834.46,20.4762222222,65.513,44.7158888889,62.7243333333,20.0814444445,16.46,13.3444444444,21.3707777778,59.9296666667,24.0607777778
834.76,20.3495555555,64.819,44.3191111111,62.1196666667,19.8672222222,16.5038888889,13.1967777778,21.5272222222,59.5827777778,24.0135555556
835.06,21.0571111111,65.215,45.1082222222,62.9238888889,21.1093333333,17.6333333333,14.1768888889,22.3914444444,60.4048888889,25.0732222222
835.36,20.9476666667,65.191,45.1786666667,62.9953333333,21.0931111111,17.4563333333,14.6995555555,22.2498888889,60.1273333333,25.097
835.66,20.568,64.952,44.9127777778,63.0938888889,20.719,17.1086666666,14.2381111111,21.6707777778,60.1555555555,24.5788888889
835.96,20.0357777778,63.6431111111,44.6476666666,61.9605555555,20.434,16.9553333333,13.9965555555,21.6125555556,59.4977777778,24.5304444444
836.26,20.0465555556,63.5511111111,45.3398888889,61.8142222222,20.6106666667,17.262,13.9134444444,21.7924444444,59.2711111111,24.6485555555
836.57,20.2713333333,64.3393333333,45.7912222222,62.0716666667,21.2023333333,17.4984444445,14.0025555556,22.0637777778,59.1998888889,24.9554444444
836.87,20.9852222222,65.8644444445,47.1302222222,63.4457777778,21.754,17.8757777778,14.3541111111,22.7685555556,60.827,25.5656666666
837.17,21.6848888889,66.1782222222,47.4236666667,64.3103333334,22.3197777778,17.6433333333,13.8827777778,23.2476666667,60.7206666667,25.7143333334
837.47,21.971,65.8597777778,48.1084444444,65.516,22.3412222222,17.4602222222,13.8755555555,23.7168888889,60.2116666666,26.1771111111
837.77,23.6754444444,67.1277777778,49.5036666667,66.5268888889,23.8573333333,18.7561111111,15.0663333333,24.5004444444,60.8805555556,27.3095555556
838.07,24.4266666667,68.7675555555,50.5992222222,67.8354444445,25.0925555556,19.3668888889,15.7715555556,25.2847777778,61.8137777778,28.4657777778
838.37,23.0533333333,68.298,49.2458888889,66.2051111111,23.4687777778,17.8054444445,13.835,24.2073333333,61.1727777778,26.6698888889
838.67,22.8473333333,67.5887777778,48.6637777778,65.9165555556,22.6598888889,17.0805555556,12.6583333333,23.9568888889,61.0564444444,26.129
838.97,23.6567777778,67.384,48.1836666666,65.4608888889,22.8325555556,16.9261111111,12.6681111111,24.5117777778,59.9512222222,26.3888888889
839.27,24.5125555555,68.6938888889,48.0964444444,66.512,22.8875555556,17.1618888889,12.5657777778,24.296,60.6314444444,26.6015555556
839.57,25.1095555555,68.5262222222,47.4225555556,66.2584444444,23.2198888889,17.657,13.1518888889,24.5503333333,60.5288888889,27.4074444444
839.87,24.7548888889,68.0385555556,46.7661111111,65.8674444444,22.192,17.0662222222,13.0861111111,23.9108888889,59.7467777778,26.534
840.17,24.0943333333,67.8442222222,45.5766666667,65.4135555556,21.1804444444,16.5306666667,12.3038888889,22.7806666667,58.8917777778,25.1057777778
840.47,24.6863333333,68.4266666667,46.6787777778,66.2383333333,20.906,17.1563333334,13.4527777778,23.1864444444,59.948,25.4515555556
840.77,23.5505555555,67.7292222222,45.7728888889,64.9946666667,19.3312222222,16.3463333333,11.83,21.9407777778,59.8218888889,24.1601111111
841.07,22.5658888889,67.7794444444,45.5572222222,65.472,18.3438888889,15.1856666667,10.5056666667,21.8785555556,59.6628888889,23.204
841.37,21.0482222222,66.9728888889,45.2441111111,65.2203333333,17.1177777778,14.2931111111,9.52855555555,20.6566666667,59.0778888889,21.5246666667
841.67,21.4803333333,68.2772222222,47.0503333333,67.282,17.0285555556,14.6398888889,10.8398888889,21.4077777778,60.4958888889,22.2944444444
841.97,22.6844444444,69.9403333333,48.4497777778,68.8042222222,17.485,15.8483333333,12.3436666667,22.5687777778,61.6985555556,23.3005555556
