wavelength,Back_PooAltf,Belly_PooAltf,Breast_PooAltf,Crissum_PooAltf,Crown_PooAltf,DorTail_PooAltf,Patch10_PooAltf,Patch11_PooAltf,Patch12_PooAltf,Patch13_PooAltf,Rump_PooAltf,Throat_PooAltf,WingTip_PooAltf
624.28,10.0296666667,47.4423333333,42.3386666667,25.2826666667,9.39,12.9006666667,44.6246666667,7.12266666667,20.1873333333,24.1486666667,14.994,34.1703333333,12.2923333333
624.62,10.0783333333,47.4136666667,42.4426666667,25.429,9.428,12.986,44.69,7.16966666667,20.2496666667,24.2056666667,15.0623333333,34.2356666667,12.29
624.95,10.0423333333,47.3633333333,42.4506666667,25.4313333333,9.39,12.9963333333,44.6676666667,7.165,20.2683333333,24.2353333333,15.035,34.2456666667,12.3233333333
625.28,10.0003333333,47.3256666667,42.426,25.427,9.355,12.9796666667,44.6493333333,7.19066666667,20.2736666667,24.2333333333,15.0613333333,34.2113333333,12.3156666667
625.61,9.98033333333,47.3066666667,42.3616666667,25.404,9.30433333333,12.9726666667,44.606,7.166,20.3026666667,24.21,15.0406666667,34.135,12.2736666667
625.95,9.94566666667,47.2986666667,42.436,25.518,9.30333333333,12.9853333333,44.6056666667,7.20566666667,20.3463333333,24.2336666667,15.0933333333,34.1823333333,12.316
626.28,9.86433333333,47.3673333333,42.4716666667,25.546,9.261,12.9893333333,44.592,7.15866666667,20.305,24.2723333333,15.095,34.0603333333,12.2566666667
626.61,9.85666666667,47.3356666667,42.4713333333,25.5586666667,9.24233333333,12.9733333333,44.6156666667,7.14566666667,20.3363333333,24.275,15.1103333333,34.0296666667,12.2413333333
626.94,9.832,47.299,42.447,25.5723333333,9.30633333333,13.017,44.6006666667,7.129,20.3886666667,24.2696666667,15.122,34.0573333333,12.228
627.28,9.79533333333,47.2866666667,42.45,25.5596666667,9.25333333333,12.9993333333,44.5816666667,7.11766666667,20.4,24.2603333333,15.0996666667,34.0173333333,12.1873333333
627.61,9.82366666667,47.2056666667,42.4393333333,25.5136666667,9.249,12.9793333333,44.5963333333,7.14033333333,20.4393333333,24.2173333333,15.094,34.008,12.1836666667
627.94,9.81866666667,47.2343333333,42.3893333333,25.522,9.25233333333,12.9996666667,44.58,7.15233333333,20.4256666667,24.2956666667,15.1846666667,33.943,12.1566666667
628.27,9.79566666667,47.2066666667,42.355,25.4596666667,9.247,12.9936666667,44.5086666667,7.11466666667,20.4133333333,24.2563333333,15.1326666667,33.9346666667,12.1816666667
628.61,9.84066666667,47.2603333333,42.3996666667,25.5326666667,9.255,12.9963333333,44.593,7.13366666667,20.4303333333,24.2466666667,15.1543333333,33.93,12.1766666667
628.94,9.86066666667,47.314,42.4506666667,25.5896666667,9.28766666667,13.04,44.6626666667,7.18,20.4543333333,24.324,15.2193333333,33.938,12.2086666667
629.27,9.832,47.3456666667,42.4906666667,25.6576666667,9.328,12.9976666667,44.7186666667,7.17033333333,20.5173333333,24.3046666667,15.221,33.984,12.2656666667
629.60,9.77966666667,47.2896666667,42.4153333333,25.5573333333,9.293,12.9576666667,44.6013333333,7.10766666667,20.4193333333,24.3346666667,15.199,33.8896666667,12.239
629.94,9.805,47.2853333333,42.3856666667,25.5973333333,9.301,12.9646666667,44.6633333333,7.07633333333,20.4536666667,24.2693333333,15.164,33.9863333333,12.2946666667
630.27,9.852,47.3943333333,42.3853333333,25.665,9.38466666667,12.993,44.6926666667,7.105,20.5026666667,24.3756666667,15.2103333333,34.0116666667,12.399
630.60,9.92366666667,47.5356666667,42.445,25.803,9.408,13.0476666667,44.7316666667,7.179,20.551,24.4446666667,15.292,34.0973333333,12.4383333333
630.93,10.002,47.6343333333,42.553,25.862,9.518,13.1406666667,44.7416666667,7.213,20.623,24.5736666667,15.3816666667,34.2213333333,12.5126666667
631.26,10.0183333333,47.6446666667,42.5746666667,25.9003333333,9.54433333333,13.1863333333,44.6443333333,7.20366666667,20.593,24.629,15.3696666667,34.2553333333,12.5306666667
631.60,10.0556666667,47.6996666667,42.6176666667,25.9363333333,9.62766666667,13.2306666667,44.62,7.242,20.7543333333,24.6526666667,15.4226666667,34.372,12.5966666667
631.93,10.1186666667,47.6976666667,42.7123333333,25.973,9.70366666667,13.2373333333,44.7376666667,7.35333333333,20.8433333333,24.769,15.4943333333,34.3733333333,12.6436666667
632.26,10.1386666667,47.6726666667,42.7136666667,26.04,9.78166666667,13.3036666667,44.7193333333,7.44366666667,20.9026666667,24.7763333333,15.5353333333,34.4803333333,12.6993333333
632.59,10.184,47.6896666667,42.7413333333,26.1076666667,9.85166666667,13.3416666667,44.6993333333,7.42533333333,20.997,24.7946666667,15.5703333333,34.6196666667,12.792
632.92,10.227,47.772,42.851,26.123,9.893,13.4416666667,44.7943333333,7.42266666667,21.0003333333,24.871,15.6023333333,34.7336666667,12.81
633.26,10.275,47.817,42.8713333333,26.162,9.89133333333,13.4156666667,44.8666666667,7.426,21.0516666667,24.805,15.576,34.7933333333,12.7743333333
633.59,10.311,47.8843333333,42.913,26.1896666667,9.90733333333,13.441,44.8943333333,7.48533333333,21.2043333333,24.9236666667,15.6343333333,34.8523333333,12.77
633.92,10.273,47.8906666667,42.9126666667,26.1923333333,9.84733333333,13.44,44.913,7.49566666667,21.2426666667,24.8973333333,15.6513333333,34.9133333333,12.7023333333
634.25,10.214,47.7953333333,42.8783333333,26.057,9.76133333333,13.4003333333,44.8823333333,7.50333333333,21.2143333333,24.905,15.6476666667,34.8406666667,12.6923333333
634.58,10.1633333333,47.6696666667,42.7836666667,25.9886666667,9.65533333333,13.3296666667,44.846,7.425,21.2073333333,24.7746666667,15.5563333333,34.7613333333,12.6376666667
634.91,10.131,47.6933333333,42.7716666667,25.9656666667,9.632,13.3456666667,44.9336666667,7.411,21.243,24.7406666667,15.5326666667,34.7503333333,12.5986666667
635.25,10.094,47.61,42.7693333333,25.9226666667,9.55,13.264,44.9016666667,7.362,21.093,24.6456666667,15.3633333333,34.6646666667,12.512
635.58,10.0406666667,47.6413333333,42.7276666667,25.948,9.47666666667,13.2633333333,44.8666666667,7.31366666667,21.091,24.5506666667,15.305,34.661,12.4683333333
635.91,9.97233333333,47.6343333333,42.751,25.9323333333,9.41,13.2116666667,44.905,7.25766666667,21.1213333333,24.549,15.2486666667,34.5546666667,12.428
636.24,9.90466666667,47.614,42.7326666667,25.8853333333,9.29333333333,13.13,44.964,7.22266666667,21.0283333333,24.513,15.1893333333,34.4726666667,12.2933333333
636.57,9.93466666667,47.5516666667,42.6726666667,25.866,9.23,13.0896666667,44.9326666667,7.19666666667,21.056,24.4663333333,15.1073333333,34.4163333333,12.2426666667
636.90,9.87833333333,47.4793333333,42.6873333333,25.7996666667,9.28,13.119,44.9343333333,7.16533333333,21.0656666667,24.4453333333,15.1186666667,34.339,12.2713333333
637.23,9.88133333333,47.4233333333,42.676,25.8056666667,9.30733333333,13.1033333333,44.874,7.15833333333,20.9876666667,24.401,15.1613333333,34.2446666667,12.2943333333
637.56,9.88166666667,47.4326666667,42.6776666667,25.7786666667,9.32033333333,13.145,44.8706666667,7.14566666667,20.9753333333,24.3466666667,15.186,34.194,12.314
637.90,9.94033333333,47.5343333333,42.6876666667,25.8783333333,9.41133333333,13.1956666667,44.9906666667,7.12266666667,21.0336666667,24.4046666667,15.2123333333,34.278,12.3276666667
638.23,9.97766666667,47.7076666667,42.7816666667,25.992,9.45233333333,13.2673333333,45.0536666667,7.185,21.0616666667,24.5306666667,15.2986666667,34.362,12.4156666667
638.56,10.0373333333,47.8543333333,42.8943333333,26.1323333333,9.55033333333,13.4046666667,45.0973333333,7.345,21.2286666667,24.636,15.372,34.456,12.4703333333
638.89,10.0946666667,47.955,42.981,26.229,9.59866666667,13.4803333333,45.297,7.39466666667,21.3843333333,24.7593333333,15.5083333333,34.5846666667,12.577
639.22,10.1233333333,47.9083333333,42.9973333333,26.223,9.62933333333,13.5053333333,45.2173333333,7.34233333333,21.3913333333,24.7756666667,15.4856666667,34.5166666667,12.5606666667
639.55,10.23,47.984,42.969,26.2303333333,9.679,13.559,45.2106666667,7.36333333333,21.428,24.7743333333,15.527,34.5286666667,12.561
639.88,10.3416666667,48.0543333333,43.0226666667,26.3343333333,9.80566666667,13.715,45.23,7.49566666667,21.6213333333,24.876,15.5776666667,34.6203333333,12.6893333333
640.21,10.337,48.113,43.02,26.4863333333,9.86633333333,13.8093333333,45.1823333333,7.595,21.7353333333,24.9813333333,15.7143333333,34.672,12.7883333333
640.54,10.4716666667,48.3583333333,43.1823333333,26.6166666667,9.867,13.8916666667,45.3476666667,7.66766666667,21.8473333333,25.1436666667,15.7673333333,34.824,12.8623333333
640.87,10.3956666667,48.3463333333,43.2923333333,26.7043333333,9.777,13.896,45.5246666667,7.59433333333,21.8996666667,25.2043333333,15.703,34.8606666667,12.8353333333
641.20,10.4886666667,48.402,43.3913333333,26.7613333333,9.768,13.8826666667,45.5096666667,7.60766666667,21.995,25.2143333333,15.617,34.869,12.812
641.53,10.481,48.4866666667,43.5556666667,26.8916666667,9.81266666667,13.9663333333,45.5906666667,7.65233333333,22.14,25.2106666667,15.64,34.963,12.9066666667
641.87,10.5166666667,48.4456666667,43.599,26.89,9.85733333333,13.9303333333,45.5543333333,7.651,22.2753333333,25.2153333333,15.6793333333,34.9323333333,12.9033333333
642.20,10.5233333333,48.4433333333,43.5566666667,26.8373333333,9.82466666667,13.8986666667,45.6036666667,7.587,22.2506666667,25.2766666667,15.6693333333,34.9126666667,12.9383333333
642.53,10.529,48.411,43.5723333333,26.8996666667,9.873,13.956,45.6256666667,7.54133333333,22.279,25.3026666667,15.7146666667,34.8923333333,12.9246666667
642.86,10.51,48.486,43.5536666667,26.8536666667,9.77566666667,14.007,45.7086666667,7.50333333333,22.2876666667,25.246,15.6906666667,34.9,12.9376666667
643.19,10.4416666667,48.5013333333,43.635,26.926,9.75933333333,14.0636666667,45.7036666667,7.45366666667,22.3323333333,25.2693333333,15.6983333333,34.9366666667,13.0003333333
643.52,10.3233333333,48.3633333333,43.623,26.8446666667,9.68466666667,13.96,45.6783333333,7.292,22.2183333333,25.2226666667,15.6523333333,34.8466666667,12.9043333333
643.85,10.33,48.459,43.717,26.7923333333,9.70866666667,13.9066666667,45.809,7.19233333333,22.2256666667,25.1463333333,15.6156666667,34.9373333333,12.834
644.18,10.347,48.355,43.5926666667,26.8443333333,9.69133333333,13.927,45.7163333333,7.28666666667,22.2593333333,25.1223333333,15.6923333333,34.9283333333,12.8076666667
644.51,10.3656666667,48.416,43.5693333333,26.789,9.66866666667,13.9083333333,45.6293333333,7.32966666667,22.2436666667,25.0693333333,15.6866666667,34.9116666667,12.817
644.84,10.2806666667,48.2933333333,43.4503333333,26.8693333333,9.65,13.8966666667,45.438,7.26866666667,22.1993333333,25.0626666667,15.6863333333,34.8223333333,12.811
645.17,10.2576666667,48.1916666667,43.3163333333,26.705,9.525,13.857,45.3436666667,7.18433333333,22.1286666667,24.9786666667,15.6323333333,34.6973333333,12.723
645.50,10.2496666667,48.1196666667,43.3086666667,26.702,9.532,13.8946666667,45.4006666667,7.20733333333,22.0793333333,24.8843333333,15.595,34.661,12.7436666667
645.83,10.2113333333,48.0763333333,43.3143333333,26.7453333333,9.51466666667,13.8376666667,45.3873333333,7.16666666667,22.0813333333,24.822,15.614,34.6976666667,12.7556666667
646.16,10.1783333333,48.091,43.303,26.7393333333,9.446,13.785,45.3076666667,7.22533333333,22.081,24.828,15.549,34.699,12.7753333333
646.49,10.225,48.1396666667,43.4723333333,26.8683333333,9.59066666667,13.7636666667,45.3363333333,7.365,22.201,24.9453333333,15.66,34.821,12.866
646.82,10.2993333333,48.1463333333,43.5196666667,26.8813333333,9.631,13.84,45.3133333333,7.46433333333,22.2376666667,25.068,15.7366666667,34.8593333333,12.9013333333
647.15,10.388,48.2676666667,43.525,26.9306666667,9.65566666667,13.8943333333,45.359,7.54133333333,22.3106666667,25.099,15.7703333333,34.9386666667,12.997
647.48,10.49,48.277,43.6193333333,27.051,9.679,14.01,45.4796666667,7.62433333333,22.386,25.2693333333,15.8606666667,34.904,13.0733333333
647.81,10.4436666667,48.2893333333,43.7103333333,27.1116666667,9.74166666667,14.0743333333,45.518,7.57666666667,22.4733333333,25.2863333333,15.7933333333,35.0103333333,13.104
648.14,10.4783333333,48.2796666667,43.63,27.033,9.81433333333,14.081,45.5476666667,7.589,22.4296666667,25.2136666667,15.7433333333,34.9883333333,13.0993333333
648.47,10.4563333333,48.3916666667,43.6666666667,26.9803333333,9.806,14.1096666667,45.7213333333,7.67333333333,22.5193333333,25.2586666667,15.7873333333,35.087,13.1143333333
648.80,10.505,48.428,43.8043333333,27.0243333333,9.85433333333,14.1446666667,45.7493333333,7.73533333333,22.5013333333,25.3423333333,15.8513333333,35.1726666667,13.2013333333
649.13,10.533,48.5423333333,43.7933333333,27.0663333333,9.87866666667,14.1716666667,45.779,7.755,22.5226666667,25.3426666667,15.8586666667,35.2066666667,13.1543333333
649.46,10.5093333333,48.5003333333,43.7523333333,27.0613333333,9.87166666667,14.183,45.7623333333,7.76933333333,22.5286666667,25.3173333333,15.8853333333,35.0893333333,13.101
649.79,10.5686666667,48.5233333333,43.7366666667,27.0176666667,9.875,14.233,45.889,7.752,22.5256666667,25.2863333333,15.8666666667,35.025,13.1036666667
650.11,10.5136666667,48.4816666667,43.543,26.9786666667,9.775,14.191,45.829,7.66633333333,22.494,25.237,15.8116666667,34.956,13.0106666667
650.44,10.5056666667,48.388,43.4246666667,26.9166666667,9.73766666667,14.122,45.8713333333,7.635,22.5083333333,25.192,15.7453333333,34.8813333333,13.0126666667
650.77,10.5626666667,48.404,43.4456666667,26.9573333333,9.77133333333,14.098,45.844,7.65866666667,22.5623333333,25.2026666667,15.8256666667,34.829,13.0576666667
651.10,10.4406666667,48.3393333333,43.3993333333,26.9006666667,9.66966666667,14.0866666667,45.741,7.70033333333,22.488,25.154,15.7413333333,34.8623333333,13.0196666667
651.43,10.4566666667,48.316,43.326,26.8853333333,9.637,14.0783333333,45.6786666667,7.71733333333,22.485,25.1563333333,15.7996666667,34.7063333333,13.0556666667
651.76,10.5,48.4176666667,43.428,27.0246666667,9.65833333333,14.155,45.7203333333,7.81466666667,22.63,25.1986666667,15.8746666667,34.8783333333,13.1266666667
652.09,10.6136666667,48.3863333333,43.4766666667,27.04,9.712,14.1836666667,45.7976666667,7.84433333333,22.642,25.2356666667,15.8643333333,34.9186666667,13.1583333333
652.42,10.5963333333,48.3853333333,43.368,27.085,9.70366666667,14.088,45.7663333333,7.78833333333,22.752,25.219,15.783,34.817,13.073
652.75,10.5426666667,48.345,43.4406666667,27.1426666667,9.69166666667,14.14,45.7813333333,7.78133333333,22.7706666667,25.3016666667,15.8623333333,34.912,13.1306666667
653.08,10.5993333333,48.341,43.5156666667,27.1723333333,9.69833333333,14.1993333333,45.76,7.761,22.7336666667,25.2773333333,15.8163333333,35.0006666667,13.2006666667
653.41,10.59,48.2813333333,43.5483333333,27.239,9.703,14.1993333333,45.6373333333,7.75,22.8213333333,25.2756666667,15.903,35.0723333333,13.2336666667
653.74,10.6333333333,48.3596666667,43.6786666667,27.389,9.73666666667,14.2443333333,45.7823333333,7.801,22.8606666667,25.4023333333,15.9816666667,35.119,13.2513333333
654.06,10.5123333333,48.3616666667,43.6496666667,27.322,9.59433333333,14.0826666667,45.7843333333,7.684,22.7516666667,25.283,15.923,35.192,13.108
654.39,10.461,48.3553333333,43.644,27.3053333333,9.57366666667,14.0903333333,45.8376666667,7.689,22.768,25.198,15.8166666667,35.2386666667,13.0493333333
654.72,10.4723333333,48.3163333333,43.6623333333,27.2146666667,9.62133333333,14.0173333333,45.834,7.64,22.8713333333,25.166,15.8553333333,35.2596666667,13.0463333333
655.05,10.4726666667,48.336,43.751,27.2466666667,9.62633333333,13.999,45.9546666667,7.64533333333,22.8633333333,25.148,15.815,35.343,13.017
655.38,10.3933333333,48.2153333333,43.6426666667,27.1596666667,9.62533333333,13.949,45.883,7.54466666667,22.8773333333,25.225,15.8253333333,35.236,12.977
655.71,10.2703333333,48.1303333333,43.6483333333,27.1293333333,9.54633333333,13.9003333333,45.961,7.524,22.901,25.2503333333,15.8736666667,35.2356666667,12.91
656.04,10.1896666667,48.0976666667,43.6906666667,27.1496666667,9.50666666667,13.8983333333,45.9283333333,7.598,22.8853333333,25.2386666667,15.887,35.2006666667,12.9076666667
656.37,10.1713333333,47.9856666667,43.5043333333,27.1276666667,9.42933333333,13.8446666667,45.928,7.603,22.87,25.1766666667,15.8156666667,35.1316666667,12.8843333333
656.69,10.0693333333,48.0536666667,43.3883333333,27.1763333333,9.42833333333,13.7906666667,45.896,7.59133333333,22.9653333333,25.143,15.7793333333,35.1353333333,12.814
657.02,10.0936666667,48.1516666667,43.4173333333,27.2343333333,9.507,13.8316666667,45.977,7.711,22.9803333333,25.2323333333,15.742,35.2096666667,12.8136666667
657.35,10.1773333333,48.1076666667,43.4213333333,27.2063333333,9.56566666667,13.8776666667,45.947,7.72933333333,23.0476666667,25.239,15.8076666667,35.2633333333,12.8326666667
657.68,10.3446666667,48.2496666667,43.5613333333,27.437,9.817,14.0733333333,46.0483333333,7.90133333333,23.2533333333,25.5143333333,15.9806666667,35.297,13.0346666667
658.01,10.3036666667,48.2186666667,43.548,27.3973333333,9.77033333333,14.0666666667,45.9903333333,7.886,23.205,25.485,15.893,35.1723333333,13.015
658.34,10.316,48.302,43.564,27.434,9.78266666667,14.0876666667,46.0353333333,7.91833333333,23.1876666667,25.5433333333,15.8866666667,35.1583333333,13.0456666667
658.66,10.2606666667,48.2406666667,43.4973333333,27.4423333333,9.803,14.0846666667,45.9106666667,7.89366666667,23.169,25.529,15.8906666667,35.1203333333,13.071
658.99,10.364,48.252,43.5646666667,27.5916666667,9.88533333333,14.151,45.9386666667,7.96833333333,23.237,25.5943333333,15.9243333333,35.1743333333,13.179
659.32,10.477,48.4053333333,43.6323333333,27.7373333333,10.011,14.2483333333,45.884,8.06666666667,23.3663333333,25.597,15.9683333333,35.217,13.3053333333
659.65,10.535,48.422,43.6406666667,27.666,10.046,14.33,45.9183333333,8.03966666667,23.3753333333,25.5803333333,15.9813333333,35.279,13.373
659.98,10.5893333333,48.5423333333,43.708,27.763,10.0826666667,14.4263333333,45.9736666667,8.07566666667,23.465,25.689,15.9873333333,35.3526666667,13.408
660.31,10.6963333333,48.5443333333,43.8183333333,27.7496666667,10.1413333333,14.5456666667,46.0486666667,8.16633333333,23.5286666667,25.8643333333,16.1066666667,35.2933333333,13.494
660.63,10.7683333333,48.607,43.8473333333,27.7936666667,10.1536666667,14.6256666667,46.1163333333,8.16466666667,23.621,25.9506666667,16.1796666667,35.2913333333,13.5216666667
660.96,10.7496666667,48.653,43.9023333333,27.7946666667,10.2086666667,14.6163333333,46.1333333333,8.21166666667,23.6856666667,25.945,16.1103333333,35.2786666667,13.5876666667
661.29,10.725,48.6576666667,43.9553333333,27.7873333333,10.127,14.6686666667,46.1356666667,8.203,23.7456666667,25.8156666667,16.076,35.351,13.5496666667
661.62,10.796,48.7206666667,43.9896666667,27.899,10.2123333333,14.7586666667,46.3126666667,8.242,23.8323333333,25.999,16.2426666667,35.4643333333,13.662
661.94,10.8673333333,48.7236666667,43.994,28.0493333333,10.2643333333,14.8136666667,46.323,8.30166666667,23.9473333333,25.98,16.307,35.529,13.7486666667
662.27,10.972,48.712,44.088,28.1136666667,10.279,14.918,46.4106666667,8.41566666667,24.0646666667,26.0753333333,16.359,35.552,13.7406666667
