wavelength,Back_SicTacm,Belly_SicTacm,Breast_SicTacm,Crissum_SicTacm,Crown_SicTacm,DorTail_SicTacm,Patch10_SicTacm,Rump_SicTacm,Throat_SicTacm,WingTip_SicTacm
658.66,21.0010666667,63.7375333333,41.6743333333,48.4001666667,16.9964666667,21.3753789474,16.6475333333,23.2023333333,60.8127333333,17.6466888889
658.99,21.0119333333,63.7546,41.7232,48.3703333333,17.0086,21.4046361842,16.6928666667,23.2259333333,60.7714,17.6240222222
659.32,21.1112833333,63.9208,41.8325333333,48.4759166667,17.0648666667,21.4857605263,16.7256666667,23.2399333333,60.8298,17.6622888889
659.65,21.1700333333,63.9898666667,41.8552,48.5570833333,17.0787333333,21.5211429824,16.7453333333,23.2798,60.8760666666,17.7531777778
659.98,21.1551166667,64.0419333334,41.8848,48.5966666666,17.1057333333,21.510929386,16.7299333333,23.2985333333,60.9571333333,17.7513888889
660.31,21.05225,63.939,41.7729333333,48.5249166667,16.9741333334,21.4268359649,16.643,23.2004666667,60.8442666667,17.6633333333
660.63,21.1363666666,64.1048,41.8584666667,48.6305,16.9879333333,21.4383116228,16.6502666667,23.2668,61.029,17.7144777778
660.96,21.0802166667,64.0858,41.8190666667,48.6463333334,16.933,21.3535157895,16.5882666667,23.2324666667,60.9996,17.677
661.29,20.9968666667,64.1898,41.8069333333,48.617,16.8482,21.3435565789,16.5154,23.1915333333,61.0439333333,17.6173222222
661.62,21.03925,64.2850666667,41.8903333333,48.7290833333,16.9102666667,21.4018122807,16.5332666667,23.2915333334,61.1662666667,17.6969888889
661.94,21.0059333333,64.3145333333,41.9048666667,48.7845833333,16.8199333333,21.4403638158,16.5278666667,23.3074,61.159,17.6162555555
662.27,21.0643,64.2704666667,41.948,48.8568333333,16.8746,21.4510576754,16.5873333333,23.3345333333,61.1409333333,17.6735222222
662.60,21.08005,64.1697333333,41.9242666667,48.7183333333,16.8945333333,21.4476589912,16.5416,23.3354666667,61.0878,17.6966888889
662.93,21.03975,64.0944666667,41.8502,48.6358333333,16.8875333333,21.3953225877,16.5161333333,23.2863333333,61.0766666667,17.6347888889
663.26,21.0527833333,64.0924666667,41.8645333333,48.5735,16.9546666666,21.4365061404,16.5484666667,23.3311333333,61.0881333333,17.6021777778
663.58,21.12645,64.0945333333,41.9308,48.6163333333,17.0421333333,21.5969589912,16.6389333333,23.4349333333,61.1600666667,17.6691555555
663.91,21.26295,64.3049333333,42.0628,48.74725,17.1565333333,21.6777230263,16.7357333333,23.5483333333,61.2313333333,17.7744666667
664.24,21.2499333333,64.2395333334,42.0621333333,48.7824166667,17.1650666667,21.6778236842,16.7674,23.5532,61.1588666667,17.7892777778
664.57,21.1900166667,64.3074666667,42.0327333333,48.7581666667,17.1416666667,21.6861532895,16.7924,23.5432666667,61.2671333333,17.8205666667
664.89,21.1704833333,64.2317333333,41.9844,48.7645,17.1375333333,21.6148967105,16.7863333333,23.5086666667,61.2096,17.7817333333
665.22,21.1062666667,64.0893333333,41.9102,48.6445,17.0604,21.5694684211,16.7222666666,23.3936,61.0637333333,17.6732777778
665.55,21.12975,64.1359333333,41.9479333333,48.6588333334,17.153,21.579552193,16.7624666667,23.4386,61.0832666667,17.7645111111
665.87,21.0586666666,63.9888666667,41.8541333333,48.4933333333,17.1269333333,21.5311657895,16.7108666667,23.3720666667,60.9214,17.7087444444
666.20,21.0639833333,63.9872666667,41.7960666667,48.6595833333,17.0955333333,21.507506579,16.6834666667,23.3542,61.0053333333,17.6799222222
666.53,21.1456166667,64.1466666667,41.9912666666,48.8420833333,17.0688666667,21.589325,16.7636,23.4671333333,61.2043333333,17.7952444445
666.86,21.1663,64.1307333333,42.0676666666,48.89075,17.0378,21.5561776316,16.7336666667,23.4841333333,61.2249333333,17.8292666667
667.18,21.1009,63.9840666667,41.9362,48.6985833334,16.9491333333,21.4365828947,16.6796,23.3495333333,61.0544,17.7953777778
667.51,21.0089333333,63.8804,41.8357333333,48.5345833333,16.8328666667,21.3871313596,16.5788666667,23.2539333334,61.0198,17.6462666667
667.84,21.1272333333,63.9621333333,41.868,48.6264166667,16.9129333333,21.4699539474,16.6214666667,23.3173333333,61.1012666666,17.7606666667
668.16,21.3173333333,63.881,41.9288,48.6744166667,17.0468666667,21.5545712719,16.7154666667,23.4258666667,61.0400666667,17.8589222222
668.49,21.3548833334,63.7599333333,41.9415333333,48.6885,17.1156,21.6478598684,16.7426666667,23.4588666667,60.9807333333,17.8898
668.82,21.4112333333,63.7511333334,41.9512,48.693,17.1647333333,21.7330131579,16.8144,23.5142666667,60.9427333333,17.9862666667
669.14,21.4738166667,63.7473333333,41.9624666667,48.67625,17.1958,21.7676067982,16.8569333333,23.5174,60.9971333333,18.0457222222
669.47,21.6042,63.8950666667,42.1118,48.8264166666,17.3362,21.9161324561,17.0120666667,23.685,61.1722,18.1827333333
669.80,21.7942,64.017,42.2820666667,48.903,17.5468,22.1222432018,17.2344666667,23.9128666666,61.2405333334,18.3418666667
670.13,21.7912333333,63.8385333333,42.1499333333,48.8093333333,17.5880666667,22.0704383772,17.2186666667,23.8525333334,61.0718666667,18.3135333333
670.45,21.7943666667,63.9678666666,42.1661333333,48.9160833334,17.6254666667,22.1290741228,17.2209333333,23.8286,61.1764,18.2861
670.78,21.8088333333,64.056,42.2356666667,49.0499166667,17.6551333333,22.1513256579,17.2238666666,23.8650666667,61.2136666667,18.2430555556
671.10,21.8412,63.9818,42.2642,49.0226666666,17.7464,22.203456579,17.2993333333,23.9114666667,61.1368666667,18.3784666667
671.43,21.7659333333,63.8607333333,42.2098,48.8816666667,17.6948,22.1109730263,17.2417333333,23.8274666666,61.054,18.3065222222
671.76,21.6765333333,63.9328,42.268,48.8885,17.6526666667,22.118754386,17.2080666667,23.7636666667,61.0764666667,18.3178666667
672.08,21.7231166667,64.0802,42.3582666667,48.9898333333,17.6540666667,22.0944633772,17.2244,23.8190666667,61.2164666667,18.3530111111
672.41,21.7302333333,64.2309333333,42.4164,49.0815833333,17.6419333333,22.0716892544,17.1801333333,23.8276,61.295,18.3269111111
672.74,21.69605,64.2739333334,42.4314,49.13275,17.6006,22.0670528509,17.1960666667,23.8593333333,61.3052666667,18.2872
673.06,21.6667,64.4052,42.4542,49.16125,17.5367333333,22.0389945175,17.1336,23.8147333333,61.3352,18.2811
673.39,21.5856166667,64.4896,42.4611333333,49.2119166666,17.4072,21.9963486842,17.0291333333,23.7164,61.4024,18.2595333333
673.72,21.4943166667,64.546,42.4416,49.2025833333,17.3089333333,21.9806872807,16.9297333333,23.7004666667,61.3802,18.2209333333
674.04,21.5244333333,64.4418666667,42.3706,49.0184166666,17.2606666667,21.9959166667,16.9243333333,23.7496666666,61.2697333334,18.2725666667
674.37,21.4615833333,64.4276,42.3134,49.004,17.1902,21.9760010965,16.8577333333,23.7018666667,61.3182666666,18.2485666667
674.69,21.5239666667,64.6665333333,42.4370666667,49.2435833334,17.2124666667,22.0185506579,16.8969333333,23.7900666667,61.5276,18.2922222222
675.02,21.6196833333,64.7831333333,42.5613333333,49.30975,17.3314,22.1421298246,17.0234666667,23.9449333333,61.6112666667,18.3914
675.35,21.7783833333,64.8401333333,42.609,49.3761666667,17.4146666667,22.2550203947,17.1346,24.0865333333,61.6790666667,18.4444111111
675.67,21.6840166667,64.6389333333,42.3802666667,49.1773333333,17.2672,22.1791210526,17.0353333333,23.9711333333,61.4536666667,18.3283777778
676.00,21.60225,64.5913333333,42.3399333333,49.0930833333,17.2253333333,22.095410307,16.9606666667,23.9188,61.4311333333,18.2596333333
676.32,21.6869333333,64.6058666667,42.4412666667,49.0884166666,17.3054,22.1726333333,16.9754666667,23.8818,61.4140666667,18.3419333333
676.65,21.6767,64.4382666667,42.3618666667,49.0111666667,17.2448666667,22.1440848684,16.9474666667,23.8196666667,61.3083333333,18.2642111111
676.97,21.6274,64.1683333333,42.1854666667,48.8425,17.1764666667,22.0580666667,16.9398666667,23.7552666667,61.1216,18.1482222222
677.30,21.69515,64.1749333333,42.2358666667,48.8161666667,17.2495333333,22.0906346491,17.0333333333,23.8101333333,61.1814,18.2086444444
677.63,21.71745,64.2754,42.3211333333,48.96625,17.3229333333,22.1262142544,17.0495333333,23.8613333333,61.2586666667,18.2678666667
677.95,21.8296333333,64.2319333333,42.4008666667,48.8924166667,17.4660666666,22.1906804825,17.1915333333,23.9934666667,61.2063333333,18.3436555555
678.28,21.9222833333,64.1969333333,42.4397333333,48.8696666666,17.5487333333,22.2818120614,17.2848666667,24.0771333333,61.1996666667,18.3903666667
678.60,21.9907666667,64.1184666667,42.4383333333,48.8624166666,17.5430666667,22.3166342105,17.3244,24.0675333333,61.1764666667,18.4386777778
678.93,21.8887,64.0659333333,42.4165333334,48.7745833333,17.4892666667,22.2283864035,17.2670666667,23.9675333333,61.1428666667,18.3631555555
679.25,21.9236166667,64.111,42.4964666667,48.7964166667,17.5605333333,22.2549138158,17.2949333333,24.0223333333,61.2074,18.4030777778
679.58,22.1069333333,64.1903333333,42.6058666667,48.9091666667,17.7228,22.4614122807,17.4716666667,24.1889333333,61.3246,18.5873666667
679.90,22.1511833333,64.2316666667,42.6192,48.90875,17.7562,22.5070725877,17.4993333333,24.2874,61.4281333333,18.5753111111
680.23,22.1656,64.3194666667,42.6793333334,49.0116666667,17.7493333333,22.5219907895,17.5099333333,24.3042666667,61.5537333333,18.6026666667
680.55,22.1348333333,64.3632666667,42.7831333333,49.0175833333,17.7564666667,22.568239693,17.5109333333,24.2884,61.6258,18.6305333333
680.88,22.1698166667,64.3896666667,42.8014666667,49.0485,17.786,22.627645614,17.5578,24.3350666667,61.6476666667,18.6807
681.20,22.1585333333,64.2807333333,42.7445333333,48.9728333333,17.7676666667,22.6009037281,17.6063333333,24.3050666667,61.5484666667,18.6554222222
681.53,22.0803,64.3370666667,42.727,49.0353333333,17.6755333333,22.5818745614,17.5369333333,24.2522666667,61.5556,18.6064777778
681.85,22.0532166667,64.3457333333,42.7006666667,48.9911666667,17.6708,22.5269837719,17.4924666667,24.2406666667,61.5702,18.5330555555
682.18,22.0630833333,64.5288666667,42.7339333333,49.1018333334,17.7143333333,22.6143611842,17.5253333333,24.2922666667,61.7348,18.5266333333
682.50,21.9874833333,64.3761333333,42.628,49.0695,17.6568666667,22.5616796052,17.4425333333,24.2576666666,61.5816666667,18.4476777778
682.83,22.0934,64.6081333333,42.799,49.2445833334,17.7942,22.7266311404,17.589,24.3592666667,61.7797333333,18.5873777778
683.15,22.10845,64.6601333333,42.8881333333,49.37825,17.8171333333,22.7147107456,17.6383333333,24.3819333333,61.8633333333,18.6169
683.48,22.0444166667,64.6113333333,42.8346,49.3490833333,17.8121333333,22.6514100877,17.6112,24.3256,61.7604,18.6414
683.80,22.0590666667,64.6688666667,42.8512666666,49.2874166667,17.9024666667,22.6765307018,17.6340666667,24.3828,61.8527333333,18.6759
684.13,22.0867333333,64.7602,42.8642,49.35675,17.9549333333,22.6576554825,17.6505333333,24.4252,61.851,18.7008666667
684.45,22.0685,64.6352,42.8164666667,49.1896666667,17.936,22.6344528509,17.6061333333,24.4096,61.7552,18.6347111111
684.78,21.9975666667,64.5428,42.7734,49.1041666667,17.8874,22.5628535088,17.5678,24.3530666667,61.7562666667,18.5651444444
685.10,22.26255,64.805,43.0166,49.2820833333,18.0617333333,22.6911324561,17.6969333333,24.4745333333,62.0017333333,18.7534666667
685.43,22.3684166667,64.7554666667,43.0608666667,49.3828333333,18.1605333333,22.7934776316,17.8451333333,24.5887333333,62.0063333333,18.9634333333
685.75,22.4568333333,64.731,43.1380666667,49.4320833334,18.2298666666,22.803075,17.9314666667,24.6540666667,61.9542,19.0884444444
686.08,22.6228666667,64.917,43.2809333333,49.5281666667,18.3314666667,22.9242006579,18.0555333333,24.7650666666,62.1288,19.2677444445
686.40,22.5278166666,64.7358,43.0711333333,49.3546666666,18.1795333333,22.7586164474,17.9211333333,24.6946,62.0068,19.1503777778
686.72,22.5093666667,64.5459333333,42.9387333333,49.19575,18.132,22.7131907895,17.8631333333,24.6598,61.8262,19.1306888889
687.05,22.4829833333,64.5258,42.9617333333,49.1878333333,18.0979333333,22.724641886,17.8956666667,24.6354,61.811,19.0977555556
687.37,22.4497666667,64.4207333333,42.9295333333,49.1351666667,18.0191333333,22.6693190789,17.8442666666,24.5930666667,61.6502,19.0656222222
687.70,22.5025,64.5422,43.051,49.22625,18.0106666667,22.6719401316,17.8522,24.6210666667,61.7696666666,19.1457222222
688.02,22.6004,64.7661333333,43.2632,49.5119166666,18.1075333333,22.6967778509,17.9079333333,24.6875333333,62.036,19.2328111111
688.34,22.7668666667,64.9867333333,43.4215333333,49.7138333333,18.2282666667,22.8140230263,18.0203333333,24.8442,62.206,19.3721555556
688.67,22.7405166667,64.8328,43.3838666667,49.6333333333,18.2597333333,22.8465945175,18.0958666667,24.9293333333,62.2064666667,19.3673777778
688.99,22.64865,64.7689333333,43.3604,49.4795,18.2070666667,22.7769842105,17.9959333333,24.7606,62.1106,19.2461333333
689.32,22.5203333333,64.7252,43.3198666667,49.3309166666,18.1104666667,22.7192300439,17.8593333333,24.688,62.0731333333,19.1698
689.64,22.5694666667,64.7849333333,43.3633333333,49.3428333334,18.1528666666,22.719491886,17.8648,24.7316666667,62.1295333333,19.1838666667
689.96,22.7527,64.9616666667,43.6304666667,49.5929166667,18.3556,22.9336359649,18.0584666667,24.8849333333,62.3190666667,19.3125222222
690.29,22.7459333333,65.0708666667,43.669,49.5900833333,18.3803333333,22.976564693,18.0658,24.8466,62.3656666667,19.2747222222
