wavelength,Back_CamParf,Belly_CamParf,Breast_CamParf,Crissum_CamParf,Crown_CamParf,DorTail_CamParf,Rump_CamParf,Throat_CamParf,WingTip_CamParf
815.68,25.6992444445,52.6819333333,35.3001333333,46.5906,25.5161333333,26.8782666667,30.4985625,32.4771253334,28.7224
815.98,25.9053111111,53.2828,35.4150333333,46.5907333333,25.2507333333,27.6274,30.78595,32.8705786667,29.3467333333
816.29,25.8998666667,53.3418,35.0503,46.4987333333,24.9454666667,27.5734,30.5184916667,32.9082666667,28.8245333333
816.59,25.2128666667,53.1103333333,34.7047666667,45.2829,24.6674666666,27.1294666667,29.8791125,32.4305866667,27.6001333334
816.89,23.7300888889,52.2414666667,33.2635333333,43.5508666667,24.0558,25.9936,28.4621833334,31.4111306667,26.1824
817.20,23.7482,52.9172,33.7334,44.1289,24.488,26.4791333333,28.423625,31.5886906667,26.3648
817.50,23.0401111111,52.9784,33.3656666667,44.6005333333,23.9386,25.8353333333,28.1830958333,31.698376,26.3116666667
817.81,23.3779333333,52.9176,33.6824666667,44.5685666667,23.9998666666,26.0941333333,28.4215333333,31.7398426667,26.0784
818.11,23.0915333333,51.9925333333,32.8839333333,43.8344,23.9188666667,25.9741333333,28.2155208333,31.0755573333,26.0184666667
818.41,21.0248888889,50.5532,31.2680666667,42.3454666667,22.5502666667,24.4253333333,26.7102541667,29.74396,24.3749333333
818.72,20.2408444444,50.7534,31.0627666667,41.6476,22.1672,24.3480666667,26.3144416666,29.409136,24.1349333334
819.02,20.2558666667,51.0830666667,31.1187666667,41.5968333333,22.3285333333,23.9673333333,26.2731625,29.3225306667,23.961
819.33,19.4565333333,50.2066666667,30.5779666667,40.9458,21.5874,22.8162,25.5379541667,28.602448,22.9135333333
819.63,19.0296444445,50.1261333333,30.4358666667,41.0772,21.0142666667,22.3739333333,25.3040083333,28.1447813333,22.7796
819.93,18.7876888889,49.8480666667,30.0877,41.5315,20.4126,21.7449333333,24.9066833333,27.935128,22.6458
820.24,19.4177777778,50.1319333333,30.4916333333,41.7385666667,20.6354666667,22.2422666667,25.2754791667,28.4926453333,23.1174666667
820.54,19.8063333333,50.1952666667,30.4728,42.1271333333,20.762,22.2657333333,25.693925,28.811552,23.3885333333
820.85,20.0447777778,50.5414,30.6287333333,42.3974333333,20.8487333333,22.2516,25.6718833333,29.022616,23.5376666667
821.15,20.3623111111,50.726,30.5849,42.5912666667,21.0007333333,22.4554,25.6341291667,29.262504,23.8042666667
821.45,20.227,50.5647333333,30.3650666667,42.6525333333,20.8098,22.399,25.338675,29.2802693333,23.4815333333
821.76,20.7409333333,50.6096666667,30.7150333333,42.8090333333,21.1417333333,22.7974666667,25.76635,29.682088,23.9924
822.06,20.8348666667,50.7094666667,30.7671333333,43.0535333333,21.1279333333,22.8886,25.687075,29.8207946667,23.9678666667
822.36,20.8632,50.5509333333,30.6948,43.0337333333,21.027,22.9651333333,25.60015,29.7257733333,23.9530666667
822.67,21.0555333333,50.6192666667,30.6917666667,43.1937333333,21.2214666667,23.154,25.703475,29.8848746667,24.1180666667
822.97,21.4151777778,50.7665333333,30.9218666667,43.3144666667,21.5789333333,23.5061333333,25.9066791666,30.2623093333,24.3726666667
823.27,21.6727777778,51.0238,31.1304,43.4667333333,21.8780666667,23.8066666667,26.215675,30.5096506666,24.6588666667
823.58,21.4976888889,51.0857333333,30.8861666667,43.6736333333,21.8162666667,23.6910666667,26.0966833333,30.4951706667,24.5961333333
823.88,21.4342888889,51.1634,30.8738666667,43.5954,21.831,23.6573333333,25.994925,30.5421066667,24.4900666667
824.18,21.4929777778,51.1153333333,30.8253333333,43.5564,21.8790666667,23.776,26.0686708333,30.5686106667,24.4807333333
824.49,21.5812888889,51.2824666667,30.9605,43.7456333333,22.0371333333,23.8474666666,26.2372916667,30.7843093333,24.5014
824.79,21.8874888889,51.6576,31.3154666667,43.8589,22.2492666667,24.0721333333,26.5282875,30.966408,24.7266666667
825.09,22.0101333333,51.9028666667,31.3868333333,44.1039666667,22.2834,24.2773333333,26.4671,30.8911386667,24.6
825.39,22.2069333333,52.057,31.3768333333,44.2096333333,22.5601333333,24.4198,26.5835625,30.9403893333,24.7588
825.70,22.1706888889,51.9583333333,31.4347333333,44.2474,22.5006666667,24.3422666667,26.4663875,31.0998933333,24.665
826.00,22.3540444445,52.1359333333,31.6552666667,44.3928333333,22.5171333333,24.4084,26.5208458333,31.3613866667,24.8776666667
826.30,21.9530666667,52.3766,31.6405666667,44.5328666667,22.1904666667,24.0382,26.4249125,30.982792,24.6848666667
826.61,22.0509555556,52.3628,31.6085666667,44.7892,22.1768,24.0210666667,26.31575,31.0056133333,24.6046
826.91,21.9682444445,51.7521333333,31.3560666667,44.328,22.0105333333,23.7762,26.1242166667,30.515744,24.1904666667
827.21,22.0458666667,51.8795333333,31.5058666667,44.4291666667,21.9804,23.9945333334,26.0931791667,30.649192,24.2242
827.51,21.826,51.7246666667,31.3046666667,44.3415333333,21.7662,23.7640666667,25.9160208333,30.526224,24.0574
827.82,21.4655333333,51.3729333333,31.1319666667,44.3231333333,21.2992666667,23.4259333333,25.4923791667,30.1001466667,23.7101333333
828.12,20.9711777778,51.1256,30.649,44.3118666667,20.8932,23.0874666667,24.954025,29.8050506667,23.2513333334
828.42,21.2331777778,51.3409333333,30.8675666667,44.6971333333,21.3376666667,23.1011333333,25.3668541667,30.2373893333,23.5374666667
828.72,21.1135111111,51.5828,31.0106333333,44.8627333333,20.8428666667,22.8529333333,25.2383833333,30.1366053333,23.3448666667
829.02,21.0255777778,51.5631333333,31.0690333333,45.0662,20.7776,22.7668,25.2690416667,29.89796,23.0644
829.33,20.9366888889,51.714,31.1298,45.151,21.0374666667,22.8326,25.248375,29.6971333334,22.8009333333
829.63,20.8093111111,51.5232666667,30.7229,45.2005333333,21.0070666667,22.6925333333,24.7794291667,29.7271973333,22.6878
829.93,19.6949555555,51.0718,29.9804333333,44.6099,20.3704,21.8126,23.8625791667,29.2121066667,21.6555333333
830.23,20.3137555555,52.7774,30.9826333333,46.0474333333,20.8530666667,22.6983333334,24.364875,30.5797546667,22.2433333333
830.54,19.2846222222,51.9236,30.1493,45.2953333333,19.7845333333,21.9652,23.2308583333,30.028568,21.0346
830.84,19.8932888889,53.3562,31.0438666667,46.2818666667,20.1446666667,23.4818,23.4438291667,30.7901253333,21.4322
831.14,20.4663777778,53.4250666667,30.9824666667,45.8142,20.6881333333,24.4496,24.004525,31.3074293333,22.11
831.44,21.7191777778,54.1676666667,32.3208,46.6591,21.2286,25.7034666667,25.175025,32.2212906667,23.2916666667
831.74,21.4897333333,53.9805333333,32.0428333333,46.5651333333,20.1129333333,25.538,24.2888625,32.3416373333,22.7916
832.04,20.9631777778,53.0564666666,31.4626,46.1945,20.2840666667,25.7295333333,24.3082166667,32.2107973333,22.7120666667
832.35,21.2285555556,53.8210666666,31.8020333333,46.7444333333,20.5083333333,26.0500666667,24.7501916667,32.6978266667,23.0962
832.65,21.7675555556,54.1221333333,31.7911333333,47.3423,20.1551333333,26.1946,24.6992666667,32.8932,23.065
832.95,22.7608444444,53.9296,32.8622,47.5938,20.954,26.6965333333,25.73125,33.4988453333,23.8042666667
833.25,23.9208888889,54.4822666667,33.8885333333,48.0849,21.6208666666,27.7158,26.8169916667,34.3946906667,24.7906
833.55,24.0573333333,53.7531333333,34.1109666667,47.4339,21.7938,27.3094666667,27.2038708333,33.7434693333,24.9040666667
833.85,24.7568888889,54.221,34.7066333333,48.279,22.786,27.776,27.9306375,33.9764826666,26.0258
834.16,24.7391111111,53.3949333333,34.3216333333,47.9044333333,22.6371333333,27.1038,27.6868125,33.4886133333,25.8066666667
834.46,25.2414444444,53.9296666667,34.9177,48.3703333333,22.9539333333,27.4968666667,28.0314875,33.9961226667,26.3279333333
834.76,24.9767333333,53.5588,34.3933666667,48.1869333333,22.8968,27.2229333333,28.0312041667,33.9034506667,26.379
835.06,25.2142666667,53.8958,34.4313,48.5196666667,23.3407333333,27.5992666667,28.6281916667,34.1526293333,26.7998
835.36,25.6618,53.7736,34.6749333333,48.8267333333,23.6105333333,27.6611333333,28.7467,34.3293226667,27.1535333333
835.66,26.1750666667,54.2069333334,34.7829,49.1681,23.8454,27.9076666667,28.9134458333,34.863264,27.6349333333
835.96,25.4869333333,53.6194666667,34.5248666667,48.6148333333,23.4853333333,27.3876,28.4722541667,34.4476906667,27.2683333333
836.26,24.9951333333,54.0192666667,33.5165,48.8911666667,22.6640666667,27.2528,27.8255875,34.2054186667,26.3338
836.57,25.0299111111,53.6114666667,33.4943666667,48.9461666667,22.4296,26.8790666667,27.6330375,33.8988053333,25.9275333334
836.87,25.2764222222,54.7596666667,34.1873333333,50.3316666667,22.7861333333,27.844,28.01195,35.3173253333,26.3100666666
837.17,25.3832,55.8716666667,33.6014333333,50.7471333333,21.7816,27.3850666667,28.404025,35.720296,25.795
837.47,26.7809555556,57.2563333333,35.0644333333,52.6742666667,23.0653333333,28.2742666667,29.949675,37.2646533333,26.7309333333
837.77,27.5119555556,57.6248,36.2650666667,53.9644,23.8783333333,28.7322,31.3210208333,38.0034266667,26.8732
838.07,28.979,57.9705333333,37.3861,54.6557,25.1906666667,29.8154666667,31.6819625,38.693168,27.4538666667
838.37,28.8108,58.8801333333,38.3203666667,54.9673666667,25.6641333333,29.4400666667,31.3541833333,38.9697546667,27.3566666667
838.67,31.0024222222,61.7482,40.1957333333,57.1037,28.0365333333,31.2589333333,33.8745833333,41.0363786667,29.2367333333
838.97,33.0945777778,63.0989333333,42.3048333333,58.6393333334,29.5182666666,33.1902,35.6006208334,41.752152,30.4948666667
839.27,34.8177777778,64.5991333333,43.9630666667,60.3247333333,31.5838666667,34.6853333333,37.7212083333,43.7275466667,32.3524666667
839.57,34.9162666667,63.861,44.9613333333,59.9807,31.0939333333,34.942,38.2343708333,44.0873546667,33.552
839.87,35.2723777778,63.8561333333,45.3791333333,60.9674,31.3332666667,35.1504,38.413325,44.335776,34.5750666667
840.17,35.474,63.4492,44.9163666667,60.4439666667,30.8365333333,34.5302,37.7733833334,43.5371253333,34.4145333333
840.47,36.1779555556,61.8071333333,45.0627333333,59.4794,31.502,35.3921333334,37.1327083333,44.0172933333,34.7336
840.77,36.3082444444,62.9951333333,45.6400333333,59.9155666667,31.7995333333,37.0288666667,37.8418666667,44.970088,35.7851333333
841.07,35.2913777778,63.7233333334,44.2391333333,59.4151333333,30.4403333333,36.3144,37.5298333333,45.062768,36.1131333333
841.37,35.3310666667,65.4277333333,45.367,60.8013333333,29.9797333333,36.1887333333,38.2778458333,46.2619653333,36.3367333333
841.67,37.9646,67.3085333333,48.1829333333,63.5588,31.7349333333,39.0027333333,40.7854375,47.818656,39.0847333333
841.97,38.1116,66.9958,48.3905,63.1903333333,30.844,38.3691333333,40.582075,47.937672,38.5695333333
842.27,36.7491333333,65.3274666667,47.3653,61.8705,30.1311333333,37.2925333333,39.6678958333,47.6627146667,37.9039333333
842.57,39.5596444444,67.9108,49.1629333333,64.5469,30.8908666667,39.3241333333,41.7896333333,49.59752,41.0138
842.87,43.5248,70.7226,52.3973666667,67.5041333333,34.8111333333,42.1509333333,44.468275,52.4577733333,44.0394
843.17,44.9135777778,72.5796666667,53.2915,68.0234666667,36.9010666667,45.444,46.5536875,54.510952,46.2310666667
843.47,43.6694888889,70.2223333333,51.5214333333,66.3248333333,36.0854,44.6153333333,45.786375,53.1206133333,46.3078
843.77,44.9286,73.6126666667,53.7059,68.4264,37.6349333334,46.3127333333,48.9222916667,54.0998853333,48.4544
844.07,46.3161111111,72.8826666667,54.2817666667,68.7417666667,38.7794,45.6151333333,49.5680916667,54.6276053334,49.4272666667
844.37,51.3429777778,73.0404666667,58.0585666667,71.7858,43.8463333333,48.6628666667,52.6510916667,57.529632,52.1062666667
844.67,52.5162222222,74.4847333333,58.6630666667,72.3211666667,45.5153333333,50.1578,54.3650708333,59.142656,54.3361333333
844.97,49.9068666667,73.4132,56.4969,70.3791666667,42.9143333333,48.7425333333,52.6496541667,58.6675893333,52.2157333333
845.27,50.8152,71.8934666667,56.3707333333,69.6154,44.8718,49.8619333333,53.4283,58.5308586667,53.3925333333
845.57,50.9927777778,71.5151333333,54.8171666667,69.7806333333,43.7826,48.1086,53.2394041667,57.4369706667,52.7272666667
845.87,48.5264444444,68.8216666667,53.2729,66.1934,41.9538,46.9485333333,52.4344708333,55.9290773333,50.5538666667
846.17,47.6710888889,68.7513333333,51.8576,65.0257333333,41.1558,45.8409333333,52.6883541667,55.4766026667,50.5263333333
846.47,45.6855555556,67.3578666667,49.8885,63.8351666667,39.2642666667,40.9363333333,49.9011166667,53.540288,48.0044666667
846.77,47.8548666667,70.4629333333,52.4654,65.3357666667,41.2268666667,42.986,52.4754125,56.0730053333,49.3288
847.07,49.3012222222,70.4466,54.1580666667,66.8156333333,42.1075333333,44.0549333333,52.9797125,57.9664506666,50.0115333333
847.37,49.1540444445,72.3743333333,55.9298,67.2282,43.3216,45.6375333334,54.4226416667,58.6404373333,50.0350666667
847.67,45.7332,73.0112,55.4397666667,65.2167333333,41.4870666667,43.321,53.4881166667,56.8516826667,48.3520666666
847.97,43.8685777778,70.1457333333,54.7689666667,63.1143333333,39.9999333333,42.0681333333,51.528375,53.8688,45.0122
848.26,44.0525777778,67.1864,54.0792,61.2090333333,41.6722,41.9436666667,50.8673208333,53.0032373333,44.9039333333
848.56,44.0187111111,69.7793333333,55.9465333333,62.4738,42.2532,42.2996666667,51.4170208333,54.0116453333,46.3646666667
848.86,42.0721111111,68.3784,54.9661666667,59.2567666667,41.5541333333,42.5675333333,49.6848375,51.9891706667,45.4730666667
849.16,43.8850666667,70.8273333333,57.7540666667,62.9549,45.1300666667,45.1063333333,51.1258041667,52.4293573333,48.1322666667
849.46,42.2068,70.6992666667,57.7738666667,61.9229333333,45.5012,45.0816666667,50.6993583333,52.3206506667,47.5991333333
849.76,43.8888666667,69.6835333333,58.5443666667,61.5611666667,45.8228,47.9536,52.1794291666,53.1062373333,48.3966666667
850.06,43.4297777778,68.9854,57.6087666667,61.0559666667,46.5217333333,48.9234666667,52.2063458333,53.4888986667,47.8675333333
850.36,42.7593555556,68.8016666667,56.1631666667,59.3956,46.9888,49.5468,51.9298,53.756248,47.7744
850.65,40.0475555555,66.8297333333,52.8337666667,56.1264333333,44.7912,47.6656666667,49.1042125,51.7986293333,45.9123333333
850.95,35.9525777778,64.3886666667,48.6207333333,53.8766333333,41.1914,46.4995333333,45.7274291667,48.9227893333,42.9884
851.25,35.6918666667,65.7054666667,47.8731666667,55.0205,41.7791333333,47.5051333333,46.0071166667,49.931368,43.6197333333
851.55,36.2588888889,67.4051333333,48.0696333333,55.8228,42.0042,47.9114666667,46.3713833334,50.5340213333,44.9999333333
851.85,35.7609111111,68.3608666667,46.7326333333,56.8536333333,40.3522,48.1849333333,46.17845,49.6819093334,43.8283333333
852.15,39.4963111111,73.1112,51.8110666667,61.7334,45.1112,51.5110666667,51.7208125,54.0604,48.8222
852.45,39.4279333333,74.0154,52.0681666667,60.7041,45.2145333333,50.9569333333,53.0184541667,55.4261786667,48.8669333333
852.74,43.2115555556,76.4118666667,53.5989,63.5881333333,47.7520666667,53.6434,55.5218458333,57.932144,50.4318
853.04,42.4328444445,78.1754,51.9533,63.2984,47.6725333333,54.152,56.4692583333,56.5735146667,50.4796
853.34,43.0186666667,77.8016666667,52.9272666667,64.4921,47.5986,52.7121333333,57.4538958333,57.4738213333,51.6369333333
853.64,43.1617333333,78.4069333333,52.1936333333,64.6936333333,48.6519333333,52.5979333333,59.1069375,56.8304853333,52.9902
853.94,43.8688222222,76.6668,52.9496,64.3523666667,48.6810666667,51.5588,59.7271583333,55.5818773333,52.9975333333
854.23,45.8016444445,79.1189333333,55.4285,65.1310666667,51.8809333333,53.4524666667,62.2664166667,57.5847306667,55.3334
854.53,45.0527555555,79.4930666667,55.2217666667,63.5488666667,51.5588666667,52.5220666667,62.1989708333,56.6458986667,55.0571333333
854.83,44.7212,77.2242,55.2549333333,62.3369333333,51.6252,52.6927333333,61.4472208333,55.5606186667,53.4757333333
855.13,44.6346888889,74.9771333333,54.6118,59.6459666667,52.0548666666,52.8080666667,61.371275,56.0784266667,54.863
855.43,44.4837555556,74.1814666667,53.0741666667,58.6455333333,50.7891333333,53.1684666667,59.3698666667,56.7387146667,53.6631333333
855.72,39.4973777778,69.4700666667,49.0812666667,54.2757333333,47.4204666667,48.7633333333,55.0896333333,51.4722026667,49.093
856.02,34.1342,66.0542,46.1248666667,50.5654,42.8032,44.9941333333,51.37665,46.5114186667,46.2896666667
856.32,33.0396444445,65.8094,46.7143,50.5713333333,43.2144,43.6668,50.5639458333,45.6380293333,46.238
856.62,35.0330666666,68.7251333333,48.5846666667,51.4501333333,45.8012,45.4033333333,51.6521125,46.2204293333,47.1578666667
856.91,29.0746888889,67.0468666667,44.7908666667,47.275,39.8479333334,40.0506666667,46.4021083333,40.7828266667,42.1292666667
857.21,27.6041333333,69.0624666667,43.6719333333,46.2761,38.8282,39.2448,44.7868333333,41.4968213333,41.1719333333
857.51,25.1908888889,65.5729333333,41.1067333333,43.0467333333,35.7812666667,37.3696666667,41.0775125,39.584344,38.2030666667
857.81,28.5021555555,66.4195333333,41.1358,45.3209666667,37.1852,38.7654666667,42.1402375,40.8532613333,40.3951333333
858.10,26.0419111111,67.7644,38.6346,44.1365,33.8420666667,36.7336,42.1418625,38.6804613333,39.1164666667
858.40,23.4998444445,66.6666666667,36.6532,42.6720666667,31.714,34.4128,38.9861291667,36.2115546667,36.896
858.70,23.2299555556,66.0207333333,36.5375,40.9819,33.23,34.1086666667,40.5668041667,33.936072,38.1137333333
858.99,26.1507333333,66.5668,38.7890666667,41.1235,34.3321333333,36.4046666667,40.6131541667,36.1018586667,38.5016666667
859.29,27.1865111111,66.239,39.5220666667,41.6729666667,36.1257333333,38.2138666666,41.1713541667,37.16428,38.9185333333
859.59,25.8947111111,66.2087333333,38.8169666667,40.7125,35.5979333333,38.9058666667,39.8854666667,38.0132853333,37.6080666667
859.89,24.2801777778,65.6550666667,36.6926333333,39.1311,33.8003333333,39.5070666667,38.9137,35.3212373333,37.9508
860.18,29.7480666667,68.1538,42.1188666667,44.3618666667,40.0495333333,43.99,43.3797416667,40.5005893333,42.5774666667
860.48,29.3698666667,65.0249333333,41.5548,44.2413333333,40.0746,44.3781333333,42.4301083333,39.1502266667,40.4975333333
860.78,32.3108444444,67.0047333333,42.1135,46.7269666667,41.3527333333,44.5894666667,44.7493375,40.0105386667,42.1498666667
861.07,30.7913777778,65.1318666667,42.4220333333,45.5156666667,40.0480666667,43.3812666667,44.3615375,38.6945066667,40.1440666667
861.37,29.8501777778,64.6335333333,40.8511,43.2977666667,40.4018,41.5839333333,42.9137333333,38.5418666667,39.1963333334
861.67,27.3722,63.8686,39.7931,41.8247666667,38.9780666667,39.8054666667,41.8065333333,37.4716133333,35.9124666667
861.96,23.7175111111,60.1003333333,35.2381,39.0099,34.2606666667,37.0929333333,37.26195,35.7493253333,30.4260666667
862.26,21.6105555556,60.6478,31.5519666667,38.2861,32.1726666667,35.9244,34.9191541667,34.5111626667,28.853
862.56,24.7751333333,60.6616666667,33.0662,39.1603333333,32.5954666667,36.3614,36.1181916667,36.6301306666,30.1019333333
