wavelength,Back_OryCraf,Belly_OryCraf,Breast_OryCraf,Crissum_OryCraf,Crown_OryCraf,DorTail_OryCraf,Patch10_OryCraf,Rump_OryCraf,Throat_OryCraf,WingTip_OryCraf
588.74,11.2384814815,28.3434444445,19.7331111111,20.7662222222,12.7688888889,9.443,13.0484444445,11.9445,24.29,10.0447777778
589.08,11.402037037,28.5642222222,19.9473333333,20.9514444444,12.9078888889,9.55122222222,13.2172222222,12.1482777778,24.4807777778,10.1423333333
589.42,11.4525925926,28.6469444445,20.029,21.033,13.0047777778,9.567,13.3043333334,12.2388333333,24.5578888889,10.171
589.76,11.5435185185,28.7297222222,20.1062222222,21.0938888889,13.0904444444,9.64500000001,13.3688888889,12.3162222222,24.6337777778,10.2335555556
590.09,11.601074074,28.8473888889,20.1062222222,21.1805555555,13.1591111111,9.6888888889,13.4477777778,12.3957777778,24.7077777778,10.2944444444
590.43,11.5841111111,28.8642222222,20.1064444444,21.2106666667,13.1724444445,9.66055555556,13.4251111111,12.3788888889,24.7146666667,10.2678888889
590.77,11.6025185185,28.9322222222,20.1454444444,21.2473333333,13.2297777778,9.67766666667,13.471,12.4064444445,24.7114444444,10.2618888889
591.11,11.6978518518,29.0557222222,20.27,21.4315555556,13.3311111111,9.82611111112,13.5501111111,12.4764444444,24.8475555556,10.3805555556
591.44,11.8662222222,29.2192777778,20.432,21.6192222222,13.4391111111,9.96144444443,13.7425555556,12.6480555556,25.0374444445,10.5551111111
591.78,11.9393333333,29.3325,20.517,21.7142222222,13.5085555556,9.9811111111,13.8438888889,12.7262777778,25.1115555556,10.5906666667
592.12,11.9194444444,29.2788888889,20.4988888889,21.6631111111,13.4866666667,9.95622222221,13.8033333333,12.6791666667,25.0677777778,10.5854444444
592.46,11.9242962963,29.2818333333,20.5548888889,21.6855555556,13.5444444445,9.969,13.8617777778,12.6530555556,25.1472222222,10.6004444444
592.79,11.8611111111,29.1633888889,20.4556666667,21.5744444444,13.4735555556,9.88122222221,13.7667777778,12.5498333333,25.0331111111,10.5083333333
593.13,11.8208148148,29.1460555555,20.5001111111,21.5542222222,13.4366666667,9.88077777777,13.7321111111,12.5486666667,25.0661111111,10.5076666667
593.47,11.7177407407,29.1662777778,20.4552222222,21.5315555556,13.3775555556,9.80422222221,13.6634444444,12.4817222222,25.0051111111,10.4591111111
593.80,11.6924814815,29.1284444444,20.5336666667,21.4723333333,13.3831111111,9.78555555557,13.6336666666,12.4392222222,25.0228888889,10.422
594.14,11.688,29.0962222222,20.5381111111,21.5167777778,13.3753333333,9.79533333332,13.6224444444,12.4398888889,25.006,10.4403333334
594.48,11.667074074,29.0573888889,20.5527777778,21.54,13.356,9.81255555554,13.6102222222,12.4398888889,25.0101111111,10.4518888889
594.81,11.623925926,29.0368888889,20.5393333333,21.4625555556,13.3044444445,9.73033333334,13.567,12.4259444444,24.9881111111,10.3663333333
595.15,11.5248888889,28.9694444444,20.4874444444,21.3477777778,13.2648888889,9.64544444443,13.5003333333,12.3507777778,24.8886666667,10.2838888889
595.49,11.4737037037,28.9433333333,20.4523333333,21.308,13.2145555556,9.56266666668,13.4366666667,12.3218333333,24.8914444444,10.1957777778
595.82,11.4648888889,28.9941111111,20.4565555556,21.3371111111,13.222,9.60500000001,13.4434444444,12.3458888889,24.9088888889,10.2194444444
596.16,11.5475925926,29.0462222222,20.5032222222,21.383,13.2751111111,9.66833333334,13.486,12.4567222222,24.9162222222,10.2895555556
596.50,11.5411111111,29.102,20.5147777778,21.4368888889,13.2798888889,9.69599999999,13.5041111111,12.4797222222,24.9806666667,10.3434444444
596.83,11.5084814815,29.0048333333,20.3906666667,21.3708888889,13.202,9.63366666666,13.3986666667,12.3681666667,24.8472222222,10.2554444444
597.17,11.6275555556,29.0406666667,20.5147777778,21.448,13.2961111111,9.70622222223,13.5173333333,12.4676666666,24.9608888889,10.3223333333
597.51,11.5984444444,28.9918333333,20.4526666666,21.4302222222,13.2142222222,9.70866666667,13.4693333333,12.4385555556,24.8932222222,10.266
597.84,11.5999629629,29.0397777778,20.4374444444,21.4063333333,13.2155555555,9.74866666667,13.4768888889,12.4556666666,24.8688888889,10.261
598.18,11.6417407407,29.0925555556,20.4824444445,21.425,13.2413333333,9.81422222221,13.5004444444,12.4565555556,24.8994444445,10.2797777778
598.52,11.7275185185,29.2015555556,20.5621111111,21.5656666667,13.3184444444,9.93955555557,13.5902222222,12.546,24.9917777778,10.3594444445
598.85,11.7701851852,29.2350555556,20.5957777778,21.6628888889,13.3334444444,10.0153333333,13.6085555556,12.5557222222,25.0454444444,10.3955555555
599.19,11.7924074074,29.1920555556,20.5812222222,21.6471111111,13.3652222222,10.103,13.6155555556,12.5658888889,24.9791111111,10.4414444445
599.53,11.7911481481,29.2252222222,20.6301111111,21.6622222222,13.3437777778,10.0923333333,13.6024444444,12.5471111111,25.0165555555,10.4038888889
599.86,11.8663703704,29.3591111111,20.7631111111,21.8101111111,13.425,10.1913333333,13.6903333333,12.5908888889,25.1483333333,10.4623333333
600.20,11.8625555555,29.3702777778,20.7754444444,21.7946666667,13.4127777778,10.1964444444,13.6916666667,12.5648333334,25.097,10.3774444444
600.53,11.9111481481,29.5215,20.9166666667,21.8888888889,13.5127777778,10.2924444444,13.8062222222,12.6790555555,25.2335555556,10.4998888889
600.87,11.9152962963,29.5673333333,20.8628888889,21.9175555556,13.481,10.3424444445,13.8153333333,12.6953333333,25.2484444445,10.5368888889
601.21,12.0163703704,29.742,21.0138888889,22.0788888889,13.5588888889,10.4127777778,13.9057777778,12.7961666667,25.3868888889,10.6424444445
601.54,11.9427037037,29.7103888889,21.016,22.0601111111,13.5015555555,10.3214444444,13.9063333334,12.7587777778,25.44,10.5796666667
601.88,11.9767777778,29.8334444444,21.0772222222,22.1822222222,13.545,10.3181111111,13.9494444444,12.8164444445,25.5312222222,10.6291111111
602.21,11.875925926,29.7554444444,21.0305555556,22.0537777778,13.4323333333,10.1696666667,13.8591111111,12.6777222222,25.462,10.5231111111
602.55,11.8917037037,29.8133888889,21.0064444445,22.0088888889,13.4401111111,10.087,13.8477777778,12.6645555555,25.4688888889,10.5064444445
602.88,11.9206666667,29.8920555556,21.1046666667,22.0301111111,13.4286666667,10.0921111111,13.863,12.6589444444,25.5644444444,10.5453333333
603.22,11.9937777778,29.9415555556,21.1595555556,22.0601111111,13.4794444445,10.1492222222,13.9227777778,12.7206666667,25.6181111111,10.6292222222
603.56,11.9295925926,29.9423333333,21.1151111111,22.0197777778,13.435,10.1312222222,13.9008888889,12.6735555556,25.5765555555,10.5716666667
603.89,11.9702592593,29.9951666667,21.2226666667,22.088,13.4664444444,10.1423333333,13.9244444444,12.7135555556,25.6004444445,10.6288888889
604.23,11.9830740741,30.053,21.2427777778,22.1258888889,13.4742222222,10.1261111111,13.9574444444,12.723,25.6531111111,10.615
604.56,11.9152592593,30.0157222222,21.191,22.0897777778,13.4216666667,10.0413333333,13.873,12.6502777778,25.6255555556,10.5285555556
604.90,11.927,30.0408888889,21.2238888889,22.1111111111,13.4874444445,10.0508888889,13.9208888889,12.6721111111,25.6473333333,10.5694444444
605.23,12.0260740741,30.1266111111,21.2903333333,22.229,13.5555555556,10.1562222222,13.9764444444,12.7535555556,25.7198888889,10.6483333333
605.57,12.0078888889,30.1178888889,21.2976666666,22.2094444445,13.5536666666,10.1113333333,13.9224444445,12.7293333333,25.7488888889,10.6353333333
605.90,12.0401481482,30.1547777778,21.3046666667,22.2697777778,13.6123333333,10.164,13.948,12.7505555556,25.7744444444,10.676
606.24,12.0008888889,30.1426111111,21.3178888889,22.3126666666,13.6037777778,10.1973333333,13.9553333333,12.7855,25.7956666667,10.6541111111
606.58,11.994,30.1998333333,21.2891111111,22.3442222222,13.6216666667,10.1401111111,13.9704444444,12.8140555556,25.7746666666,10.6302222222
606.91,11.8740740741,30.1298333333,21.2021111111,22.3143333333,13.5714444445,10.0733333333,13.8972222222,12.7536666667,25.7066666667,10.5228888889
607.25,11.8848148148,30.1109444444,21.1938888889,22.2804444445,13.5256666667,10.0092222222,13.8531111111,12.7627222222,25.7215555556,10.5345555555
607.58,11.8615555556,30.0955,21.1395555555,22.2396666667,13.5485555555,9.99355555556,13.8325555556,12.7419444444,25.742,10.5001111111
607.92,11.8835185185,30.0678333333,21.1851111111,22.293,13.5625555556,10.0594444444,13.8282222222,12.7682777778,25.7573333333,10.551
608.25,11.9111481481,30.0831666667,21.2626666667,22.3133333333,13.6048888889,10.1192222222,13.8833333333,12.8217222222,25.7688888889,10.612
608.59,11.8349259259,29.9816111111,21.1687777778,22.2528888889,13.5658888889,10.0885555555,13.8262222222,12.7418333333,25.6955555556,10.5321111111
608.92,11.8466296296,29.9846666667,21.2365555556,22.2332222222,13.569,10.1295555556,13.8286666667,12.7348888889,25.7104444444,10.5844444445
609.26,11.8092222222,29.8968888889,21.1865555556,22.1702222222,13.505,10.1293333333,13.8274444445,12.7157777778,25.6082222222,10.5568888889
609.59,11.7917777778,29.8276666667,21.2237777778,22.1348888889,13.4805555556,10.0906666667,13.7824444444,12.7042777778,25.6122222222,10.5862222222
609.93,11.8265185185,29.8305555556,21.2484444444,22.1872222222,13.5228888889,10.1348888889,13.8147777778,12.6941111111,25.6386666667,10.6446666667
610.26,11.8366296296,29.7789444444,21.3035555555,22.2452222222,13.5481111111,10.2087777778,13.8242222222,12.7278333333,25.702,10.7025555556
610.60,11.8668888889,29.8055555555,21.3087777778,22.2558888889,13.5865555556,10.2353333333,13.8347777778,12.7194444444,25.7718888889,10.7478888889
610.93,11.8995555556,29.8288333333,21.3432222222,22.3484444444,13.6183333333,10.2642222222,13.8654444445,12.7532222222,25.805,10.7947777778
611.27,11.8438148148,29.7728333333,21.2991111111,22.2868888889,13.5521111111,10.2495555556,13.8218888889,12.6755,25.761,10.7945555555
611.60,11.8824074074,29.7974444444,21.315,22.2851111111,13.59,10.264,13.8316666667,12.6763333334,25.8063333333,10.8353333333
611.93,11.9041851852,29.8712777778,21.3238888889,22.3032222222,13.6232222222,10.2686666667,13.8464444445,12.6742222222,25.8366666667,10.8751111111
612.27,11.9462962963,29.9200555556,21.3815555556,22.3404444445,13.6525555556,10.2941111111,13.8885555556,12.7244444444,25.8812222222,10.9308888889
612.60,11.8285555556,29.8539444444,21.2425555556,22.2497777778,13.6044444444,10.1837777778,13.8126666667,12.6740555556,25.8226666667,10.8163333333
612.94,11.8382592592,29.9331111111,21.3073333333,22.2694444444,13.6734444444,10.1968888889,13.8566666667,12.6938333333,25.9105555556,10.8578888889
613.27,11.8969259259,30.1022222222,21.3267777778,22.3607777778,13.7474444445,10.252,13.9623333333,12.747,26.0147777778,10.9113333333
613.61,11.8888888889,30.2338888889,21.3927777778,22.3437777778,13.7787777778,10.241,13.9845555556,12.7883888889,26.0594444445,10.907
613.94,11.8756666667,30.2993333333,21.3416666667,22.3442222222,13.8062222222,10.1742222222,14.0014444444,12.7392777778,26.0496666667,10.8722222222
614.28,11.9301481482,30.4073333333,21.4078888889,22.4132222222,13.8423333333,10.175,14.0845555556,12.7902222222,26.0144444444,10.9247777778
614.61,11.9001851852,30.5065,21.4392222222,22.4542222222,13.8555555556,10.199,14.0812222222,12.7640555555,26.0608888889,10.8892222222
614.94,11.9493703704,30.5683333333,21.4621111111,22.5243333333,13.8736666666,10.1941111111,14.1047777778,12.823,26.0854444444,10.9256666667
615.28,11.9427407407,30.6321666667,21.4396666667,22.5997777778,13.8278888889,10.1863333333,14.1321111111,12.8551666667,26.1284444444,10.8651111111
615.61,11.9638148148,30.6537777778,21.5005555556,22.65,13.8998888889,10.1812222222,14.177,12.9233333334,26.2298888889,10.8757777778
615.95,11.9978148148,30.695,21.5262222222,22.7362222222,13.9063333333,10.1795555556,14.1671111111,12.9465,26.2993333334,10.9084444445
616.28,12.1663333333,30.8415555556,21.6645555555,22.9414444444,14.058,10.3551111111,14.3264444445,13.0687222222,26.4901111111,11.0832222222
616.61,12.2373703704,30.9063333333,21.7065555556,23.0868888889,14.1084444444,10.3906666667,14.3874444444,13.1497222222,26.5176666667,11.1345555555
616.95,12.2609259259,30.8932777778,21.7495555556,23.1095555556,14.1321111111,10.3944444444,14.3957777778,13.1935555555,26.509,11.1008888889
617.28,12.3497407407,30.9377222222,21.8412222222,23.2425555556,14.1913333333,10.4754444444,14.421,13.2485555556,26.569,11.1783333333
617.62,12.4304444444,31.0304444444,21.8944444445,23.2727777778,14.2454444445,10.5552222222,14.4902222222,13.3429444444,26.6845555555,11.2416666667
617.95,12.4618888889,31.0512777778,21.9774444444,23.3132222222,14.2347777778,10.5618888889,14.528,13.3997222222,26.761,11.2336666667
618.28,12.4568888889,30.9128888889,21.942,23.2225555556,14.2205555555,10.5246666667,14.5307777778,13.3791666667,26.6867777778,11.2102222222
618.62,12.5024074074,31.0486666667,21.9812222222,23.3174444444,14.2694444444,10.5598888889,14.6328888889,13.4653888889,26.7841111111,11.2242222222
618.95,12.486074074,31.1155,22.0028888889,23.3546666667,14.3348888889,10.5366666667,14.6526666667,13.4575,26.7685555556,11.2676666667
619.28,12.4755185185,31.0831111111,21.9588888889,23.3471111111,14.2636666667,10.529,14.6408888889,13.4196111111,26.698,11.2052222222
619.62,12.3961481482,31.0607222222,21.9268888889,23.2298888889,14.1888888889,10.475,14.5983333333,13.3511111111,26.6351111111,11.0941111111
619.95,12.431,31.0769444444,21.9901111111,23.1875555556,14.1466666667,10.4015555556,14.6254444444,13.3722777778,26.6355555556,11.0768888889
620.28,12.5300740741,31.2017777778,22.0958888889,23.26,14.252,10.5465555556,14.6897777778,13.4387777778,26.7496666667,11.1861111111
620.62,12.5419259259,31.3284444444,22.1371111111,23.2488888889,14.2673333333,10.528,14.7281111111,13.4620555556,26.7644444445,11.222
620.95,12.5044074074,31.2860555555,22.1087777778,23.1843333333,14.2375555556,10.4766666667,14.7458888889,13.3999444444,26.779,11.2023333333
621.28,12.4882962963,31.3213333333,22.1855555555,23.2102222222,14.2164444445,10.5065555556,14.7477777778,13.3865,26.7591111111,11.2213333333
621.62,12.4394814815,31.3442222222,22.1698888889,23.2066666667,14.2312222222,10.5135555556,14.723,13.3490555556,26.7554444444,11.2497777778
621.95,12.5869259259,31.5436111111,22.358,23.3606666667,14.3844444445,10.6664444444,14.8654444445,13.5162777778,26.908,11.3861111111
622.28,12.7455925926,31.6241666667,22.538,23.4991111111,14.5714444444,10.8077777778,14.9718888889,13.6336666667,27.0657777778,11.5322222222
622.62,12.6677777778,31.546,22.553,23.3875555556,14.5415555556,10.783,14.9367777778,13.6129444445,27.0697777778,11.4603333333
622.95,12.6454074074,31.5756111111,22.6243333333,23.3934444444,14.4794444444,10.7498888889,14.8824444445,13.5271666667,27.0945555556,11.4292222222
623.28,12.7148518518,31.6234444444,22.6933333333,23.4853333333,14.5288888889,10.7633333333,14.9503333333,13.5662222222,27.167,11.5111111111
623.62,12.5775925926,31.6032777778,22.6523333333,23.4892222222,14.4823333333,10.6654444445,14.799,13.4884444445,27.1073333333,11.3901111111
623.95,12.4883333333,31.5421666667,22.6393333333,23.4548888889,14.4048888889,10.603,14.7825555555,13.4357777778,27.0801111111,11.2802222222
624.28,12.4683333333,31.5592777778,22.6388888889,23.5364444445,14.3898888889,10.6432222222,14.7588888889,13.4168888889,27.1035555555,11.2842222222
624.62,12.4043333334,31.5086666667,22.5834444445,23.4623333334,14.2877777778,10.566,14.7054444444,13.3903888889,27.0213333333,11.1567777778
624.95,12.4109629629,31.5717777778,22.5852222222,23.521,14.3204444444,10.5396666667,14.7305555555,13.4051111111,27.0252222222,11.1473333333
625.28,12.4579259259,31.6201111111,22.652,23.5875555555,14.3248888889,10.5435555556,14.744,13.4408888889,27.0432222222,11.1325555556
625.61,12.3017037037,31.5341666667,22.5092222222,23.5038888889,14.182,10.4001111111,14.5711111111,13.2594444445,26.9516666667,10.9828888889
625.95,12.1477037037,31.4628888889,22.3902222222,23.3924444444,14.0056666666,10.2921111111,14.4528888889,13.1502222222,26.842,10.8456666667
626.28,12.1817777778,31.5033333333,22.3806666667,23.4442222222,13.9852222222,10.2644444444,14.4307777778,13.1461111111,26.8407777778,10.819
626.61,12.2017777778,31.5672222222,22.3416666667,23.4728888889,14.0557777778,10.2654444444,14.4733333333,13.1771666667,26.8953333333,10.8823333334
626.94,12.2698518519,31.6605,22.4126666666,23.5495555556,14.1374444444,10.3893333333,14.5564444444,13.2978333333,26.9842222222,10.9586666666
627.28,12.3367777778,31.7308333333,22.4691111111,23.6141111111,14.2134444444,10.435,14.6707777778,13.3525,27.0242222222,11.0533333333
627.61,12.3912222222,31.7578888889,22.4412222222,23.6432222222,14.2446666667,10.457,14.6308888889,13.3587777778,27.0321111111,11.1037777778
627.94,12.4082962963,31.7077777778,22.436,23.6094444444,14.245,10.4502222222,14.5985555555,13.3610555556,27.0262222222,11.0635555555
628.27,12.532,31.8265,22.5554444444,23.7934444445,14.3614444444,10.593,14.7054444444,13.4597777778,27.1563333333,11.2044444444
628.61,12.503,31.7191666667,22.5582222222,23.7487777778,14.282,10.5964444445,14.6111111111,13.4158333334,27.141,11.1598888889
628.94,12.5191111111,31.7405555555,22.5485555556,23.7907777778,14.3314444445,10.6684444444,14.6332222222,13.459,27.1588888889,11.2146666667
629.27,12.5924074074,31.8482777778,22.6624444444,23.8365555555,14.4555555555,10.7063333333,14.7785555556,13.5458333333,27.2267777778,11.2571111111
629.60,12.6986666667,31.9406111111,22.745,23.9503333333,14.5796666667,10.7746666667,14.8383333333,13.6208888889,27.3206666667,11.3488888889
629.94,12.7744074074,32.0130555556,22.9007777778,24.0413333334,14.6715555556,10.8611111111,14.9411111111,13.6887777778,27.4173333333,11.4455555556
630.27,12.7528148148,31.9888333333,22.911,24.0118888889,14.6206666667,10.8726666667,14.8971111111,13.6806666667,27.365,11.4316666666
630.60,12.7178148148,31.9912777778,22.8726666667,24.0233333333,14.5767777778,10.7941111111,14.8575555555,13.5987777778,27.3248888889,11.4117777778
630.93,12.7144814815,31.9502222222,22.8417777778,24.0037777778,14.5096666667,10.7564444444,14.832,13.5638888889,27.3378888889,11.3555555556
631.26,12.7581111111,32.047,22.9584444444,24.0248888889,14.5564444445,10.7387777778,14.9364444444,13.5813888889,27.4082222222,11.373
