wavelength,Back_ComGarm,Belly_ComGarm,Breast_ComGarm,Crissum_ComGarm,Crown_ComGarm,DorTail_ComGarm,Patch10_ComGarm,Rump_ComGarm,Throat_ComGarm,WingTip_ComGarm
254.66,5.67388888889,3.30944444444,3.82855555556,3.66507003367,5.06955555555,12.7001111111,4.09744444445,6.38735185185,3.70366666667,5.526
255.03,6.64222222222,4.14288888889,5.39922222222,4.79055353535,5.78622222222,13.7327777778,5.25655555556,7.58618518518,4.80833333333,6.54025
255.41,7.72077777778,5.19955555556,5.93316666667,5.39248754209,6.59544444444,14.0881111111,6.04,8.07216666667,5.59833333333,6.37825
255.78,7.36355555556,5.51188888889,5.69405555556,5.39071178451,6.78044444444,13.2398888889,5.73044444444,7.90314814815,4.97244444444,5.34775
256.15,7.25144444444,6.25722222222,6.17694444445,5.85260673401,6.88588888889,13.07,5.89166666667,8.24077777778,4.82466666667,4.9675
256.53,7.70655555556,7.67811111111,6.98705555555,6.52285050505,7.53577777778,13.6606666667,6.69522222222,9.14524074074,5.62666666667,5.22475
256.90,6.92755555556,7.30433333333,6.06016666667,5.9757016835,6.94111111111,12.2141111111,5.55566666667,8.36688888889,5.97255555556,5.2965
257.28,5.68166666667,6.21233333334,5.10727777778,4.93327474748,5.58077777778,11.4267777778,3.93955555556,7.38635185185,5.44188888889,5.653
257.65,4.89422222222,5.60633333333,4.13683333333,4.46499259259,4.70233333333,10.6928888889,3.04066666667,6.27142592593,4.95088888889,5.239
258.02,5.68622222222,6.71322222222,4.86777777778,5.21821144781,5.00811111111,11.3046666667,4.32033333333,6.83896296296,5.58955555556,6.16825
258.40,6.19466666667,6.81733333333,5.29738888889,5.41544107744,5.22777777778,11.57,5.04755555556,7.05907407407,5.80944444444,6.67425
258.77,5.06044444445,5.88455555556,4.27966666667,4.59223973064,4.28688888889,10.9446666667,4.56855555556,6.11096296296,4.85777777778,6.2945
259.15,4.39977777778,5.12788888889,3.63011111111,4.02958787879,3.56955555556,10.2618888889,4.12511111111,5.32790740741,4.34233333333,5.6755
259.52,3.63611111111,4.45266666667,2.9965,3.52264713805,2.91822222222,9.77944444442,3.63044444444,4.8385,3.74611111111,5.602
259.89,3.38633333333,3.85444444444,2.6215,3.16904040404,2.43366666667,9.67377777777,3.223,4.48062962963,3.59333333333,5.512
260.27,3.14477777778,3.50533333333,2.32994444444,2.84492323232,2.00088888889,9.2411111111,3.02455555556,4.08416666666,3.34333333333,5.489
260.64,3.20433333333,3.42766666667,2.38922222222,2.77586531987,1.86866666666,8.76488888889,3.24988888889,3.85683333333,3.40733333333,5.70175
261.01,3.15955555555,3.30022222222,2.60205555556,2.82261952862,1.88366666667,8.78555555556,3.41066666667,3.87201851852,3.20966666666,5.83175
261.39,3.28422222222,3.42466666667,2.83033333333,2.95861414142,2.05077777778,8.74444444444,3.926,3.91590740741,3.25411111111,6.013
261.76,3.38044444444,3.52344444445,2.84411111111,3.02605656566,2.114,8.79800000001,4.05933333333,4.01181481482,3.31877777778,6.18075
262.13,2.44933333333,2.47111111111,2.14644444445,1.93688888889,1.30822222222,8.19688888889,3.09266666667,3.2042962963,2.42211111111,5.25575
262.51,2.28544444445,2.29133333333,2.20061111111,1.78326262626,1.27166666667,8.22188888889,2.81277777778,3.04348148148,2.56688888889,5.3535
262.88,2.48466666667,2.42122222222,2.60205555556,1.949006734,1.59722222222,8.32855555556,2.57322222222,3.2905,2.94088888889,5.61875
263.25,2.87833333333,2.69477777778,3.2065,2.33711380471,2.08811111111,8.508,2.88522222222,3.7025,3.358,6.1585
263.63,2.95255555556,2.81122222222,3.30188888889,2.53898181818,2.15155555556,8.68455555557,2.86611111111,3.92885185185,3.65155555556,6.2545
264.00,3.22088888889,3.38277777778,3.88111111111,2.97573535353,2.79488888889,9.04922222222,3.54455555555,4.65081481481,4.09,6.6145
264.37,2.96944444444,3.38855555556,3.97727777778,2.71592053872,3.11222222222,9.25622222222,3.21922222222,4.92677777778,3.66511111111,6.60125
264.75,3.376,3.84922222222,4.18605555555,3.17273602694,3.75833333333,9.95544444444,3.07577777778,5.72538888889,3.64011111111,6.96175
265.12,4.06822222222,4.53855555555,4.62888888889,3.67098316499,4.22222222222,10.3244444444,3.67033333333,6.12057407408,4.02311111111,7.1605
265.49,4.35177777778,4.78944444445,5.03011111111,3.92987676768,4.518,10.787,3.76522222222,6.63112962963,4.22922222222,7.6635
265.87,3.51055555556,3.78722222222,4.4315,3.31865252525,3.88266666667,10.0476666667,3.28577777778,6.0527037037,3.41544444444,6.94525
266.24,3.83477777778,3.93533333333,4.18216666667,3.86162491582,4.26188888889,9.99744444443,3.70933333333,6.11657407407,3.58366666667,6.82
266.61,3.49366666667,3.50166666667,3.84561111111,3.69868484848,3.86988888889,9.60555555557,3.52633333333,5.69312962963,3.57555555556,6.204
266.98,4.04055555556,4.15,4.15005555556,4.12675824916,4.22055555556,9.8661111111,4.62744444445,6.12585185185,3.96188888889,6.6595
267.36,4.62211111111,4.93088888889,4.58461111111,4.56966734007,4.93088888889,10.2677777778,5.28466666667,6.7047962963,4.44155555555,7.48675
267.73,5.86955555556,5.90566666667,5.86961111111,5.35001683502,5.80444444444,11.0244444444,6.20877777778,7.6335,5.451,8.33375
268.10,5.90033333333,5.73166666667,5.802,5.18691447812,5.42877777778,10.7873333333,5.957,7.32048148148,5.55566666667,8.6185
268.48,5.64888888889,5.56588888889,5.35838888889,5.20993333333,5.12355555556,10.1363333334,5.65577777778,6.89114814815,5.78022222222,8.712
268.85,5.01066666667,5.02433333334,4.89772222222,4.77314882155,4.45544444444,9.67855555554,5.33966666667,6.15416666667,5.29855555556,8.097
269.22,4.54655555555,4.58077777778,4.27766666667,4.10349292929,3.69466666667,9.2978888889,4.64911111111,5.78725925926,4.77855555556,7.6535
269.59,4.60711111111,4.64755555556,4.08283333333,4.25317104377,3.73955555555,9.16066666666,4.84277777778,5.8212037037,4.87622222222,7.6425
269.97,5.24866666667,5.26822222222,4.83433333333,4.78306060606,4.19122222222,9.56388888889,5.22911111111,6.58157407407,5.47722222222,8.167
270.34,4.92044444445,5.08011111111,4.73877777778,4.51668282828,3.791,9.33688888889,5.04166666667,6.48188888889,5.48844444444,8.1705
270.71,4.83466666666,5.17644444444,4.44966666667,4.39055555555,3.34944444445,9.20966666665,4.71655555556,6.64305555555,5.13911111111,8.27725
271.09,4.43955555555,4.864,3.93916666667,4.08274612795,2.899,8.89111111112,4.16677777778,6.27311111111,4.80955555556,8.13325
271.46,3.65833333334,4.16644444444,3.38066666667,3.39554612795,2.10977777778,8.38644444444,3.53411111111,5.65601851852,4.11344444445,7.686
271.83,2.62244444444,3.35288888889,2.67994444444,2.76156835017,1.69677777778,7.88488888889,3.10566666667,4.86437037037,3.28966666667,7.2335
272.20,2.25244444444,3.21366666667,2.26627777778,2.51103299663,1.72144444444,7.61233333333,3.06288888889,4.52077777778,2.666,6.715
272.58,2.25522222222,3.19877777778,2.42511111111,2.41245454546,1.915,7.71455555556,3.33077777778,4.60885185185,2.54044444444,6.20975
272.95,2.14588888889,2.94733333333,2.34216666667,2.23798316499,2.12955555556,7.77122222222,3.29688888889,4.60994444445,2.646,6.09875
273.32,2.26922222222,2.95966666667,2.56372222222,2.44722491583,2.42477777778,7.97988888888,3.511,4.80437037037,2.88477777778,6.20175
273.69,2.37255555555,2.93988888889,2.65866666667,2.26530841751,2.41033333333,8.03044444443,3.29133333333,4.72775925926,2.88044444444,6.007
274.06,2.61344444445,2.816,2.57516666667,2.34328619528,2.49833333334,8.21266666668,3.36411111111,4.61046296296,2.82177777778,6.27475
274.44,2.62911111111,2.72255555555,2.48011111111,2.30161279461,2.44144444444,7.83177777778,3.25155555556,4.51572222222,2.48555555556,6.2745
274.81,2.67555555555,2.73144444445,2.65038888889,2.55175690236,2.91633333334,7.71322222222,3.41455555556,4.52655555556,2.58622222222,6.41025
275.18,2.94933333333,2.96077777778,3.11666666667,2.64209292929,3.30666666667,7.94044444445,3.48822222222,4.71051851852,2.90955555556,6.38075
275.55,3.41166666666,3.48677777778,3.58461111111,3.09645319865,3.99933333333,8.53511111111,3.97055555556,5.20872222222,3.65366666666,6.53525
275.93,4.38722222222,4.469,4.47183333333,3.83364781145,4.80788888889,9.24188888888,4.69122222222,6.05424074074,4.70277777778,7.216
276.30,4.64655555555,4.70622222222,4.90955555556,4.10131582492,4.95755555555,9.41299999999,4.862,6.43577777778,5.20888888889,7.575
276.67,4.482,4.476,4.54594444444,3.94782154882,4.42133333334,9.21888888888,4.58522222222,6.31777777778,5.04022222222,7.424
277.04,4.814,4.95611111111,4.74911111111,4.2125959596,4.51755555556,9.31277777777,4.91922222222,6.62983333333,5.20955555555,7.7585
277.41,4.93144444445,5.32711111111,4.81722222222,4.40370909091,4.62233333333,9.23255555556,5.11666666667,6.7752037037,5.35788888889,8.2315
277.79,4.58911111111,5.23155555556,4.617,4.42186531987,4.37711111111,9.02233333334,5.007,6.66853703704,4.91944444444,8.38925
278.16,4.37055555555,5.09777777778,4.26394444445,3.92636363636,4.126,8.60933333333,4.85322222222,6.45431481482,4.76555555556,8.23925
278.53,5.11055555556,5.92555555555,4.98494444445,4.67515959596,4.97244444444,9.48711111112,5.55566666667,7.09709259259,5.78111111111,8.705
278.90,4.92011111111,5.77777777778,4.52888888889,4.20105723906,4.57588888889,9.22066666667,5.41477777778,6.8015,5.496,8.465
279.27,5.15766666667,5.84711111111,4.73444444444,4.5732006734,4.932,9.69455555555,5.99111111111,7.01664814815,5.43955555556,8.9115
279.64,4.928,5.21866666667,4.27561111111,4.18367811448,4.39,9.20055555556,5.84944444444,6.47387037037,4.70522222222,8.8065
280.02,4.72722222222,4.76355555556,3.67033333333,3.97844511785,3.86833333334,8.39422222222,5.68322222222,6.05314814815,4.20955555556,8.21
280.39,4.69455555555,4.47433333333,3.41383333333,3.85217104377,3.46155555556,8.23933333333,5.55855555555,5.90981481482,3.962,7.77475
280.76,4.87622222222,4.71933333333,3.669,3.85903501683,3.59322222222,8.53922222222,5.66022222222,5.92516666667,3.93011111111,8.12475
281.13,4.65,4.57177777778,3.80072222222,3.77178451178,3.30333333333,8.52355555556,5.43277777778,5.82285185185,4.00733333333,7.98525
281.50,4.89777777778,4.49022222222,3.84061111111,3.85746464646,3.38111111111,8.62144444444,5.59355555556,5.92874074074,4.11522222222,7.95
281.87,5.21322222222,4.74766666667,3.87983333333,3.8613030303,3.634,8.74255555555,5.94011111111,5.95562962963,4.48622222222,7.8585
282.25,4.91733333333,4.60711111111,3.63077777778,3.75302356902,3.41722222222,8.47188888889,5.76155555556,5.76577777778,4.34777777778,7.6315
282.62,4.83988888889,4.50211111111,3.42144444444,3.63184713805,3.34422222222,8.40788888889,5.76922222222,5.75351851852,4.31811111111,7.70325
282.99,5.45688888889,5.09533333333,4.16111111111,4.37770976431,3.959,9.04988888888,6.50666666667,6.36131481481,4.86444444444,8.1495
283.36,5.364,5.163,4.08616666667,4.21951178451,3.66788888889,8.789,6.205,6.32198148148,4.92944444444,7.75875
283.73,5.01611111111,5.02077777778,3.82605555556,4.0095016835,3.41377777778,8.43466666667,5.617,5.98875925926,4.693,7.251
284.10,4.81588888889,4.71355555555,3.63172222222,3.77232188552,3.19877777778,8.37466666667,5.41111111111,5.80716666667,4.47377777778,6.957
284.47,4.65955555556,4.67688888889,3.66916666667,3.72424309764,3.30311111111,8.28155555555,5.25833333333,5.66818518518,4.45744444445,6.89925
284.85,4.47688888889,4.39355555556,3.38166666667,3.67915757576,3.11933333333,8.07111111111,5.18066666667,5.45353703704,4.39355555556,6.756
285.22,4.76944444444,4.57355555555,3.59766666667,3.93022828283,3.40966666667,8.30977777778,5.47155555556,5.63518518519,4.38566666667,6.97325
285.59,4.28866666667,4.26055555556,3.31505555555,3.5815057239,3.18022222222,8.14788888888,5.12388888889,5.32064814815,3.92733333333,6.64975
285.96,4.04977777778,4.05388888889,3.35444444444,3.59167676768,3.03144444445,8.16677777777,4.72744444444,5.25172222222,3.61366666667,6.47275
286.33,4.10188888889,4.16866666667,3.65394444444,3.76247003367,3.20988888889,8.60044444443,4.73833333333,5.44501851852,3.72855555556,6.365
286.70,4.11822222222,4.18055555556,3.77022222222,3.67788350168,3.27344444444,8.7528888889,4.84566666667,5.41592592593,3.54333333333,6.459
287.07,3.83855555556,3.87,3.54977777778,3.20536902357,3.045,8.55722222221,4.38466666667,5.03824074074,3.206,6.25
287.44,3.66022222222,3.64055555556,3.31272222222,3.02941818182,2.94555555555,8.24066666666,4.47355555556,4.80535185185,3.02855555556,6.21025
287.82,4.01911111111,4.00711111111,3.67911111111,3.33504444445,3.28366666667,8.64233333333,4.92144444444,5.22753703704,3.52611111111,6.5655
288.19,4.20366666667,4.49866666667,4.16561111111,3.65765925926,3.64533333333,9.165,5.23244444444,5.65725925926,3.98811111111,7.08925
288.56,4.124,4.38011111111,3.98194444445,3.44785050505,3.54766666667,9.01700000001,5.36544444444,5.71772222222,3.86377777778,7.054
288.93,4.13755555555,4.53233333333,4.18655555556,3.29882020202,3.751,9.03611111112,5.34622222222,5.66953703704,3.87733333333,7.0945
289.30,4.10888888889,4.53855555556,4.09461111111,3.29376228956,3.72811111111,8.87233333332,5.17711111111,5.67011111111,3.93277777778,7.1735
289.67,4.63822222222,4.938,4.52922222222,3.7427030303,4.04711111111,9.05466666668,5.50033333333,6.04274074074,4.44944444445,7.702
290.04,4.63133333333,5.01188888889,4.34627777778,3.59597912458,4.05233333333,8.90700000001,5.748,6.05033333333,4.57766666667,7.86175
290.41,4.75188888889,5.099,4.20661111111,3.69692727273,4.02466666667,8.85522222222,6.18977777778,6.08722222222,4.52444444444,8.06075
290.78,4.66377777778,5.07644444444,4.16766666667,3.6379959596,3.751,8.76855555555,5.98911111111,5.99933333333,4.48855555556,7.91425
291.15,4.73355555555,5.08222222222,4.32238888889,3.89931178451,3.79922222222,8.82333333333,6.27411111111,6.25177777778,4.80411111111,8.18375
291.52,4.81388888889,5.15222222222,4.38355555555,3.93274410774,3.87355555556,8.87566666667,6.20111111111,6.33274074074,4.77633333333,8.2455
291.89,4.72033333333,4.86377777778,4.2645,3.595196633,3.67844444445,8.67722222222,6.05322222222,6.17703703703,4.34055555556,8.01075
292.26,4.33144444444,4.31,3.71916666667,3.07532996633,3.17577777778,8.11488888889,5.427,5.6505,3.728,7.579
292.64,4.54277777778,4.60388888889,4.09866666667,3.38812996633,3.45833333333,8.61933333334,5.575,5.82048148148,3.91988888889,7.89875
293.01,5.151,5.02766666667,4.53505555556,4.0139979798,3.91055555555,9.17999999999,6.21977777778,6.48803703704,4.48222222222,8.591
293.38,5.23711111111,5.149,4.685,4.0911010101,4.01744444444,9.33422222223,6.45711111111,6.56951851852,4.676,8.8405
293.75,5.011,4.83844444444,4.53733333333,3.96785656566,3.86011111111,9.22088888888,6.35255555556,6.45412962963,4.33822222222,8.46625
294.12,5.05088888889,4.59022222222,4.37488888889,3.88501481481,3.71255555556,9.10544444445,6.25777777778,6.29066666667,4.14244444444,8.353
294.49,4.89344444444,4.41588888889,4.23344444445,3.60798585859,3.51255555556,8.827,5.70533333333,6.02005555556,3.88144444445,8.10825
294.86,4.76177777778,4.29433333333,4.14488888889,3.58020808081,3.57455555556,8.62277777778,5.54911111111,5.8572037037,3.75966666666,8.09
295.23,4.48111111111,4.10133333333,3.83377777778,3.16405387206,3.30044444445,8.25955555555,5.09777777778,5.49572222222,3.29633333333,7.5365
295.60,4.47222222222,4.07555555556,3.84027777778,3.1751010101,3.25111111111,8.31466666667,4.95444444444,5.52416666667,3.255,7.6305
295.97,4.19144444444,4.15422222222,3.75138888889,3.15356430976,3.08111111111,8.06333333333,4.60677777778,5.35764814815,3.23355555556,7.56775
296.34,4.14722222222,4.37111111111,3.79688888889,3.0991952862,2.99822222222,7.90655555556,4.51688888889,5.2715,3.21166666667,7.31425
296.71,4.07088888889,4.33088888889,3.64494444444,2.98513468014,2.81877777778,7.81688888889,4.28988888889,5.15248148148,3.12311111111,7.06575
297.08,3.677,3.98088888889,3.18105555556,2.62748013468,2.508,7.49433333333,3.82055555555,4.80287037037,2.64488888889,6.312
297.45,3.67066666667,4.06866666667,3.22227777778,2.64731313131,2.46177777778,7.54877777778,3.72355555555,4.86531481482,2.68155555556,6.17425
297.82,3.48722222222,4.16622222222,3.08855555556,2.41435286195,2.43422222222,7.71577777778,3.63144444444,4.78233333333,2.66055555555,5.95675
298.19,3.39833333333,4.26177777778,3.07672222222,2.39728484849,2.406,7.73588888889,3.708,4.94353703704,2.69277777778,5.651
298.56,3.49955555555,4.30511111111,3.12977777778,2.39360606061,2.48077777778,7.768,3.83255555556,4.95057407408,2.87033333333,5.5065
298.93,3.29833333333,4.18633333333,2.88177777778,2.20193939394,2.17777777778,7.54255555556,3.62944444444,4.82792592593,2.63344444445,5.30225
299.30,3.17255555555,4.11622222222,2.58505555556,2.14380740741,1.99744444444,7.486,3.53888888889,4.64425925926,2.55744444445,5.2645
299.67,3.10144444444,4.02077777778,2.47727777778,2.02940808081,1.90311111111,7.46933333334,3.44833333333,4.48281481481,2.55411111111,4.926
300.04,3.17144444444,3.98822222222,2.41177777778,2.04725117845,1.83722222222,7.644,3.68177777778,4.55022222222,2.56533333333,4.89025
300.41,3.12677777778,3.86755555556,2.34794444444,2.04723838384,1.96822222222,7.84233333333,3.82133333333,4.64046296296,2.68577777778,5.093
300.78,3.04466666667,3.89022222222,2.19733333333,1.94464579125,2.03255555555,7.76066666667,3.81077777778,4.55444444444,2.69133333333,5.1805
301.15,3.28944444444,4.26011111111,2.54422222222,2.18237710437,2.29455555556,8.07755555556,4.14233333333,4.8272962963,3.03377777778,5.65625
301.52,2.97811111111,3.95433333333,1.96488888889,1.86412794613,1.93133333333,7.72166666667,3.88377777778,4.54268518519,2.44244444445,5.3925
301.89,2.96066666667,3.75455555556,1.79683333333,1.99248821549,1.67655555555,7.39033333333,3.88977777778,4.54848148148,2.26355555556,5.5115
