wavelength,Back_ChlSpim,Belly_ChlSpim,Breast_ChlSpim,Crissum_ChlSpim,Crown_ChlSpim,DorTail_ChlSpim,Rump_ChlSpim,Throat_ChlSpim,WingTip_ChlSpim
259.89,3.68726666667,2.49306666667,3.34426666667,3.30546666667,2.62646666667,4.96326666667,4.10377037037,3.30213333333,6.94373333334
260.27,3.912,2.87153333333,3.57606666667,3.65546666667,2.9494,5.26273333333,4.50993333333,3.54333333333,7.2688
260.64,4.0826,3.09526666667,3.72686666667,3.90146666667,3.14926666667,5.48183333333,4.69453333333,3.70313333333,7.47953333333
261.01,3.96006666667,3.00133333333,3.67493333333,3.8348,3.0838,5.46536666667,4.63131111111,3.6464,7.48119999999
261.39,3.94026666667,3.0706,3.79393333333,3.86313333333,3.11066666667,5.51486666667,4.63783703704,3.76173333333,7.55253333333
261.76,4.03133333333,3.01306666667,3.92146666667,3.85313333333,3.16946666667,5.6045,4.59027407407,3.78,7.64833333333
262.13,4.3616,3.21353333333,4.249,4.02013333333,3.46526666667,5.76776666667,4.70891111111,4.02186666667,7.84993333333
262.51,4.04746666667,2.84666666666,4.057,3.7564,3.3034,5.48146666667,4.43925185185,3.70626666667,7.6418
262.88,4.51046666667,3.14806666667,4.4912,4.27206666667,3.7974,5.9429,4.86337777778,4.21026666666,8.08653333334
263.25,4.662,3.15786666667,4.4034,4.26813333333,3.7532,5.8493,4.89262222222,4.15406666667,8.13759999999
263.63,4.157,2.58233333333,3.84513333334,3.64773333333,3.32813333333,5.23656666667,4.26755555556,3.47093333333,7.47993333333
264.00,4.1702,2.47426666667,3.75166666667,3.721,3.2608,5.1298,4.17553333333,3.47853333333,7.1744
264.37,3.59646666667,1.64093333333,3.0348,3.01706666667,2.5702,4.63316666667,3.30121481482,2.70546666667,6.26666666667
264.75,3.58246666667,1.61333333333,2.95973333333,3.07826666667,2.4466,4.62476666667,3.32146666667,2.63046666667,6.21293333334
265.12,3.97226666667,1.92453333333,3.16733333333,3.41413333333,2.65606666666,4.70833333333,3.56065925926,2.74706666667,6.30806666667
265.49,3.8302,1.74793333333,2.98626666667,3.34633333333,2.4508,4.62056666667,3.36248888889,2.6262,6.12813333334
265.87,3.55613333333,1.8664,2.8584,3.3628,2.4184,4.60266666667,3.22176296296,2.74353333333,6.02493333333
266.24,3.68186666667,2.16673333333,3.0198,3.7948,2.6834,4.91606666666,3.57725185185,3.02773333333,6.27379999999
266.61,3.70953333333,2.12933333333,3.03266666667,3.6834,2.58233333333,4.78993333333,3.64731111111,3.02993333333,6.28133333333
266.98,3.5562,2.13486666666,2.92626666667,3.50866666667,2.51786666666,4.5974,3.39602962963,2.87833333333,6.1878
267.36,3.4548,2.0636,3.0596,3.57253333333,2.63766666667,4.60933333333,3.3877037037,2.92733333333,6.18826666666
267.73,3.43333333333,2.12046666667,3.11173333333,3.6144,2.7448,4.76753333333,3.43945925926,3.02133333334,6.245
268.10,3.2436,2.12646666667,2.98713333333,3.51173333334,2.72586666667,4.6892,3.37123703704,3.06173333333,6.23066666667
268.48,3.164,2.1666,2.91453333333,3.36766666667,2.67213333333,4.60646666667,3.35002962963,3.036,6.24553333334
268.85,3.0612,1.88933333333,2.74413333333,3.11053333333,2.57306666667,4.38813333333,2.99986666667,2.82946666666,6.05706666667
269.22,2.64406666667,1.6938,2.4554,2.86606666667,2.30886666667,4.16366666667,2.71905925926,2.6018,5.84973333333
269.59,2.6762,1.8094,2.4882,2.914,2.3476,4.15813333333,2.84207407408,2.53346666667,5.9016
269.97,2.5812,1.79106666667,2.28626666666,2.81926666666,2.2736,4.18666666667,2.86464444444,2.3874,5.78586666667
270.34,2.51013333333,1.73973333333,2.1932,2.70266666667,2.16426666667,4.2127,2.79496296296,2.3444,5.68706666667
270.71,2.61533333333,2.20146666667,2.29766666667,2.97273333333,2.32806666667,4.5234,3.01525185185,2.565,5.8652
271.09,2.46353333333,2.197,2.2144,2.93833333333,2.1756,4.4511,2.99127407407,2.4674,5.79306666667
271.46,2.48606666667,2.20713333333,2.142,2.862,1.99586666667,4.56976666667,2.95794814815,2.4168,5.7314
271.83,3.04126666667,2.81186666667,2.7956,3.45453333333,2.468,5.10426666667,3.55362962963,2.84646666667,6.27713333333
272.20,3.35273333333,3.14286666666,3.1676,3.76566666667,2.74566666667,5.49326666667,3.87544444444,3.04586666667,6.515
272.58,3.45646666667,3.13553333333,3.28466666667,3.91086666667,2.78706666667,5.60443333333,3.9586,3.14766666667,6.52626666667
272.95,3.29266666667,3.1,3.2926,3.9608,2.6052,5.60456666667,4.0208,3.07573333333,6.39933333334
273.32,3.30546666667,3.03066666667,3.2428,3.95606666667,2.57326666667,5.61503333333,4.03118518518,3.04273333333,6.28233333333
273.69,3.33506666667,3.0544,3.27686666667,3.974,2.60626666666,5.764,4.08375555555,3.13553333333,6.24486666667
274.06,3.37573333333,3.1234,3.32686666667,4.03306666667,2.55433333333,5.70126666667,4.17581481481,3.13053333333,6.2398
274.44,3.35433333333,3.10853333333,3.338,4.00393333333,2.58006666667,5.70416666667,4.09977037037,2.99846666667,6.16386666667
274.81,3.51713333333,3.07813333333,3.44966666667,4.04426666667,2.61673333333,5.7261,4.10408148148,2.8906,6.1694
275.18,3.59793333333,3.02813333334,3.51533333333,4.141,2.6972,5.86,4.18831111111,2.905,6.19313333333
275.55,3.54173333333,3.02513333333,3.51973333333,4.19433333333,2.70173333334,5.8236,4.1446962963,2.92533333333,6.1498
275.93,3.34966666667,2.6248,3.11853333333,3.93526666667,2.5122,5.68286666667,3.90742222222,2.79893333333,5.94393333333
276.30,3.16386666667,2.37286666667,2.85266666667,3.81813333333,2.24253333333,5.5033,3.74180740741,2.62133333333,5.82093333333
276.67,3.3718,2.68466666667,3.09433333333,4.0162,2.43706666667,5.69563333333,4.02263703704,2.92173333333,6.13106666667
277.04,3.59353333333,2.8946,3.16133333333,4.17866666667,2.71173333333,5.9722,4.29781481481,3.243,6.3806
277.41,3.8426,3.12573333333,3.4296,4.31106666667,2.94813333333,6.27606666667,4.58913333333,3.5152,6.72653333333
277.79,3.7264,3.0522,3.39253333333,4.29073333333,2.97906666667,6.21643333333,4.4974,3.43333333333,6.77
278.16,3.60026666667,2.84453333333,3.2774,4.21633333334,2.823,6.12176666667,4.28311111111,3.25793333333,6.67313333333
278.53,3.358,2.60466666667,3.0026,3.89073333333,2.36926666667,5.74533333333,3.98831851852,2.91493333333,6.3092
278.90,3.48846666667,2.84026666667,3.09733333333,4.03493333333,2.55313333333,5.96093333333,4.18294814815,3.30353333333,6.4838
279.27,3.6348,3.055,3.20206666667,3.9542,2.64946666667,6.0889,4.32844444444,3.43946666667,6.57
279.64,3.89886666667,3.27946666667,3.33533333333,4.07833333333,2.85653333333,6.18063333333,4.51740740741,3.6822,6.70586666667
280.02,3.75153333333,3.2526,3.30693333333,3.907,2.6404,5.8626,4.34192592593,3.4544,6.4202
280.39,3.68773333333,3.27986666667,3.33526666667,3.79286666667,2.61246666667,5.7448,4.28035555556,3.40066666667,6.36366666667
280.76,3.03886666667,2.67246666667,2.62406666667,3.184,1.9282,5.0465,3.66086666666,2.64526666667,5.65126666667
281.13,2.84786666667,2.42253333333,2.40346666667,2.89866666667,1.661,4.7589,3.2611037037,2.35273333333,5.33826666666
281.50,2.601,2.1824,2.15993333333,2.71666666667,1.44246666667,4.47973333333,2.99294814815,2.1188,5.0244
281.87,2.75113333333,2.33573333333,2.24106666667,2.7768,1.52306666667,4.4429,3.08193333333,2.15733333333,5.12173333333
282.25,2.69746666667,2.3226,2.21033333333,2.6564,1.52546666667,4.4314,3.10594074074,2.13366666667,5.13433333333
282.62,2.9562,2.61753333333,2.55793333333,2.98606666666,1.88413333333,4.74243333333,3.46266666667,2.4446,5.51946666667
282.99,2.82493333333,2.40266666666,2.52926666666,2.8626,1.77033333333,4.64663333333,3.35514074074,2.26766666667,5.43286666667
283.36,2.82093333333,2.30993333333,2.49213333333,2.79253333333,1.7076,4.63033333333,3.30267407407,2.205,5.348
283.73,2.7824,2.2914,2.52893333334,2.7546,1.69346666667,4.69036666667,3.29328888889,2.14533333333,5.41366666667
284.10,3.00226666667,2.5516,2.70593333333,2.97713333333,1.95586666667,5.0016,3.46781481481,2.334,5.68473333333
284.47,3.00213333333,2.59306666667,2.6328,2.909,1.93973333333,4.97706666667,3.43454074074,2.28026666667,5.63946666667
284.85,3.21833333333,2.84493333334,2.97386666667,3.10133333333,2.2356,5.36133333334,3.67476296296,2.5602,5.96686666667
285.22,3.3284,3.05326666667,3.2082,3.21973333333,2.43833333333,5.5409,3.87600740741,2.75513333334,6.1602
285.59,3.3738,3.13713333333,3.32833333333,3.2702,2.3986,5.53346666667,3.88094074074,2.78686666666,6.22286666667
285.96,3.28093333333,3.11006666667,3.2796,3.21913333333,2.2654,5.57866666667,3.89138518519,2.78233333333,6.20326666667
286.33,3.55666666667,3.39853333333,3.56506666667,3.4554,2.533,5.74636666667,4.08992592593,3.01846666667,6.37133333333
286.70,3.64246666667,3.51606666667,3.64253333333,3.46173333333,2.5296,5.75253333333,4.17242962963,3.02993333333,6.44166666667
287.07,3.7454,3.68973333333,3.6506,3.51666666667,2.556,5.9013,4.28453333333,3.08726666667,6.5034
287.44,3.58133333333,3.48053333333,3.3796,3.39773333334,2.31333333334,5.71236666667,4.11075555556,2.9046,6.31786666667
287.82,3.44046666667,3.29853333333,3.229,3.23606666667,2.041,5.59983333333,3.97217777778,2.76766666667,6.11873333333
288.19,3.2428,3.08033333333,3.0932,3.08753333333,1.7896,5.3852,3.87667407408,2.652,5.99406666667
288.56,3.3588,3.07566666667,3.13273333333,3.1372,1.8152,5.4272,3.89966666667,2.72126666667,6.05106666667
288.93,3.4494,3.08553333333,3.1062,3.2306,1.82373333333,5.4361,3.91661481482,2.7482,6.03653333333
289.30,3.45706666667,3.10686666667,2.98153333333,3.23206666667,1.72693333333,5.4173,3.95821481481,2.6822,5.9842
289.67,3.39353333333,3.0958,2.92626666667,3.11246666667,1.64493333333,5.4032,3.96452592593,2.65286666667,5.92906666667
290.04,3.5124,3.15886666667,3.00526666667,3.17966666666,1.78173333333,5.41833333333,3.99697037037,2.7058,5.97153333333
290.41,3.58373333333,3.16733333333,3.0062,3.28346666667,1.80393333333,5.54453333333,4.03853333333,2.75406666667,6.0498
290.78,3.61973333333,3.20906666667,3.04246666667,3.368,1.94246666667,5.68193333333,4.03711111111,2.94113333333,6.1136
291.15,3.58906666667,3.19486666667,3.11093333333,3.42613333333,2.01926666667,5.60386666667,3.95014814815,2.9222,6.1262
291.52,3.7986,3.493,3.4792,3.67726666667,2.3384,5.8406,4.22084444445,3.16453333333,6.4272
291.89,3.96653333334,3.7128,3.6104,3.87826666667,2.6166,5.89256666667,4.42465185185,3.29153333333,6.5306
292.26,3.80753333333,3.649,3.32693333333,3.63326666667,2.3662,5.67826666667,4.12065185185,3.05713333333,6.24426666667
292.64,3.6844,3.60813333333,3.32053333333,3.54473333333,2.26086666667,5.5281,4.08840740741,3.0474,6.0932
293.01,3.62093333333,3.59533333333,3.32926666667,3.4824,2.2336,5.4372,4.04752592593,3.06333333333,6.027
293.38,3.6822,3.6368,3.50706666667,3.54106666667,2.2378,5.4454,4.08731851852,3.19046666667,6.03693333333
293.75,3.79593333333,3.6256,3.51553333333,3.63866666667,2.34426666667,5.49223333333,4.11631851852,3.28246666667,6.19033333333
294.12,3.64033333333,3.51473333333,3.41006666666,3.51793333333,2.20233333333,5.3577,3.91051111111,3.22446666667,6.02333333333
294.49,3.3072,3.24693333333,3.12333333333,3.21053333333,1.85726666667,5.03286666667,3.57525925926,2.93466666667,5.73493333333
294.86,3.30806666667,3.16266666667,3.005,3.20693333333,1.80786666667,4.9516,3.56017777778,2.90246666667,5.70853333333
295.23,3.16433333333,2.9378,2.8804,3.051,1.61593333333,4.79416666667,3.42705185185,2.8394,5.5286
295.60,3.0952,2.82753333333,2.774,2.8952,1.45253333333,4.62386666667,3.24782222222,2.6768,5.3944
295.97,3.00986666667,2.7454,2.72246666666,2.80166666667,1.35973333333,4.55433333333,3.16232592592,2.57626666667,5.40493333333
296.34,3.2386,2.96526666667,3.09286666667,3.0786,1.74433333333,4.83196666667,3.51131111111,2.8892,5.7242
296.71,2.96086666667,2.72273333333,2.90686666667,2.8468,1.57553333333,4.63913333333,3.2929037037,2.6076,5.54333333333
297.08,2.95053333333,2.78446666667,2.93446666667,2.8784,1.67073333333,4.65456666667,3.30674814815,2.6342,5.5786
297.45,2.956,2.8178,2.9088,2.864,1.73693333333,4.6621,3.24731851852,2.56666666667,5.5774
297.82,2.9178,2.763,2.867,2.7824,1.67773333333,4.64113333333,3.17506666667,2.44366666667,5.46186666667
298.19,2.90393333333,2.73453333334,2.8222,2.68686666667,1.56106666667,4.60606666667,3.10969629629,2.3502,5.42146666667
298.56,3.069,2.92193333333,3.07146666667,2.84926666667,1.74513333333,4.71703333333,3.29692592593,2.56773333333,5.60826666667
298.93,2.7776,2.67126666667,2.93226666667,2.5788,1.52566666667,4.49733333333,3.05861481481,2.29726666667,5.36793333333
299.30,2.78606666667,2.69346666667,2.92166666667,2.62013333333,1.54753333333,4.51356666667,3.11167407408,2.29786666667,5.40213333333
299.67,2.8508,2.86573333333,3.07826666667,2.76466666667,1.7054,4.65456666667,3.22612592593,2.50626666667,5.52653333333
300.04,2.72706666667,2.751,3.04946666667,2.709,1.60173333333,4.57706666667,3.12707407407,2.44406666667,5.45993333333
300.41,2.52926666667,2.60086666667,2.83693333333,2.52926666667,1.36166666667,4.4201,2.92558518519,2.17506666667,5.27306666667
300.78,2.64506666667,2.68866666667,2.8194,2.6464,1.35553333333,4.5226,2.99353333333,2.2748,5.3682
301.15,2.70746666667,2.55306666667,2.74133333333,2.6288,1.224,4.4701,2.97812592593,2.20573333333,5.262
301.52,2.61433333333,2.44986666667,2.70533333333,2.47813333333,1.1308,4.3562,2.97388888889,2.1586,5.28513333333
301.89,2.73806666667,2.6968,2.8474,2.7094,1.3206,4.44473333333,3.16885185185,2.39886666666,5.4064
302.26,2.8604,2.77673333333,2.99746666667,2.89806666667,1.52166666667,4.51986666667,3.36428148148,2.56073333333,5.47926666667
302.63,2.73106666667,2.5544,2.7372,2.6286,1.34026666667,4.36623333333,3.15979259259,2.44406666667,5.28546666667
303.00,2.8522,2.69366666667,2.77533333333,2.69686666667,1.372,4.4486,3.19771851852,2.5492,5.3888
303.37,2.76686666666,2.616,2.64273333333,2.5108,1.23973333334,4.30663333333,3.01252592593,2.4386,5.21013333333
303.74,2.74,2.51673333334,2.5198,2.43806666667,1.1758,4.282,2.93264444444,2.3266,5.09146666667
304.10,2.90066666667,2.753,2.64626666667,2.51126666667,1.3568,4.41063333333,3.06231111111,2.5552,5.18406666667
304.47,3.11806666667,2.94826666667,2.79746666667,2.69053333333,1.47893333333,4.4657,3.21400740741,2.8792,5.27406666667
304.84,3.3396,3.162,2.96706666667,2.84,1.77606666667,4.59096666667,3.39920740741,3.14606666667,5.37273333333
305.21,3.55306666667,3.51806666667,3.18993333333,2.994,2.04486666667,4.81203333333,3.57241481482,3.31886666667,5.62833333333
305.58,3.23906666667,3.29493333334,2.94546666667,2.83046666667,1.79286666666,4.58726666667,3.2707037037,3.01873333333,5.2986
305.95,3.23326666667,3.2492,2.94973333333,2.70153333334,1.76966666667,4.56966666667,3.26225925926,2.97866666667,5.24793333333
306.32,2.96026666666,3.07573333333,2.61073333333,2.32626666667,1.45986666667,4.29643333333,2.96613333333,2.71473333333,4.9744
306.69,2.88366666667,3.003,2.524,2.26246666667,1.51873333333,4.29313333333,2.93366666667,2.6188,4.89453333333
307.06,2.8646,2.98166666667,2.5266,2.28933333333,1.52246666667,4.2651,2.97982222222,2.6224,4.83386666667
307.43,2.90013333333,2.97366666667,2.58073333333,2.3672,1.60326666667,4.2834,3.09036296296,2.6914,4.92226666667
307.80,2.92766666667,3.0082,2.63966666667,2.50686666667,1.64646666667,4.27913333333,3.21485185185,2.77113333333,4.9934
308.17,2.87806666667,2.9338,2.50233333333,2.54446666667,1.59653333333,4.25883333333,3.20298518518,2.76606666667,4.9414
308.54,2.82106666667,2.7304,2.34066666667,2.44946666667,1.5246,4.18786666667,3.11325925926,2.6534,4.85506666667
308.90,2.80953333333,2.68753333333,2.4072,2.47113333333,1.46446666667,4.20623333333,3.10939259259,2.59893333333,4.90873333333
309.27,2.72286666667,2.65086666667,2.42666666667,2.4562,1.44393333333,4.14193333333,3.11814074074,2.62693333333,4.9336
309.64,3.14713333333,3.0072,2.77886666667,2.87133333333,1.8236,4.4876,3.54274074074,3.1024,5.30513333333
310.01,3.02546666667,2.95713333333,2.79266666667,2.97546666667,1.77713333333,4.52186666667,3.5104,3.11893333333,5.27613333333
310.38,3.18113333333,3.10226666667,3.0156,3.25886666667,1.9956,4.76086666667,3.72505925926,3.31626666667,5.4492
310.75,3.2302,3.22893333333,3.09026666667,3.35386666667,1.95186666667,4.75913333333,3.77145925926,3.3702,5.52946666667
311.12,3.12426666667,3.18126666667,2.97726666667,3.25793333333,1.857,4.64523333333,3.65080740741,3.30746666667,5.419
311.49,3.0688,3.2282,3.00573333333,3.23573333333,1.80693333333,4.62803333333,3.64772592592,3.35193333333,5.36413333333
311.85,2.94046666667,3.19946666667,2.9456,3.1198,1.73293333333,4.55583333334,3.59072592593,3.34886666667,5.31346666667
312.22,2.86466666666,3.12826666667,2.8456,2.99826666667,1.57866666667,4.3921,3.49082222222,3.19386666666,5.17886666667
312.59,2.75646666667,3.16293333333,2.80666666667,3.015,1.57706666667,4.40096666667,3.49766666667,3.24006666667,5.14506666667
312.96,2.65426666667,3.19093333333,2.80853333333,3.06953333333,1.5954,4.36693333333,3.52543703704,3.31346666667,5.11066666667
313.33,2.523,3.045,2.703,3.00046666667,1.44066666667,4.25246666667,3.41524444445,3.3416,4.94186666667
313.70,2.169,2.67866666667,2.3258,2.6242,1.08653333333,3.9068,3.10657037037,3.04426666667,4.65313333333
314.07,2.16993333334,2.59713333333,2.27806666667,2.509,1.0438,3.76943333333,3.05385925926,2.97386666667,4.58926666667
314.43,2.02106666667,2.5474,2.18593333333,2.37046666667,0.923466666666,3.65826666667,2.97147407407,2.93566666667,4.5268
314.80,1.96853333333,2.4702,2.21113333333,2.37866666667,0.887333333333,3.67876666667,3.03028148148,3.00706666667,4.4068
315.17,2.09786666667,2.66606666667,2.41166666667,2.6536,1.13026666667,3.94976666667,3.32963703704,3.25126666667,4.62026666667
315.54,2.20373333333,2.73406666667,2.46493333333,2.74046666667,1.16193333333,3.9871,3.39325185185,3.28193333333,4.69406666667
315.91,2.3148,2.83813333333,2.54273333333,2.83486666667,1.23293333333,4.1022,3.45604444444,3.26993333333,4.73726666667
316.28,2.36666666667,2.947,2.73853333333,2.9486,1.39353333333,4.36233333333,3.55766666667,3.46586666666,4.9272
316.64,2.40026666667,3.02893333333,2.92186666667,3.00453333333,1.4562,4.48323333333,3.61304444445,3.47766666667,5.08406666667
317.01,2.47586666667,2.97186666667,2.874,2.92446666667,1.4508,4.49943333333,3.6157037037,3.48106666667,5.0412
317.38,2.451,2.99813333333,2.80993333334,2.94433333333,1.4846,4.4991,3.60374814815,3.385,5.12666666667
317.75,2.78486666667,3.40713333334,3.20526666667,3.31686666667,1.84413333333,4.81943333333,3.91028888889,3.72906666667,5.50573333334
318.12,2.70926666667,3.458,3.1144,3.3192,1.8316,4.78716666667,3.91667407407,3.72433333333,5.56406666666
318.49,2.6458,3.27613333333,2.9128,3.27613333333,1.70346666667,4.7035,3.83894814815,3.51673333333,5.40273333333
318.85,2.677,3.32333333333,2.88193333333,3.2716,1.6974,4.6442,3.82421481481,3.43486666667,5.45213333333
319.22,2.42726666667,3.03353333334,2.5846,2.93133333333,1.31813333333,4.2639,3.50864444444,3.07033333333,5.12733333333
319.59,2.11653333333,2.8114,2.3098,2.67406666667,1.24726666667,4.01456666667,3.26731111111,2.7996,4.98213333333
319.96,1.9208,2.6208,2.12513333333,2.4862,1.0628,3.6594,3.02896296296,2.7364,4.86513333333
320.32,1.93186666666,2.5752,2.16113333334,2.5582,1.16866666667,3.59583333333,3.07062962963,2.79426666667,4.95886666667
320.69,1.81766666667,2.41666666667,1.9818,2.42366666667,1.07373333333,3.38353333333,2.94181481481,2.636,4.80573333333
321.06,1.73133333333,2.40646666667,2.0006,2.4772,1.00793333333,3.39186666667,2.78818518518,2.57906666667,4.76606666667
