wavelength,Back_ComBaef,Belly_ComBaef,Breast_ComBaef,Crissum_ComBaef,Crown_ComBaef,DorTail_ComBaef,Rump_ComBaef,Throat_ComBaef,WingTip_ComBaef
438.62,8.18011111111,12.7757777778,9.88355555557,6.41155555555,4.40522222222,8.35666666667,9.56066666667,6.17877777778,8.35355555556
438.98,8.15888888889,12.7966666667,9.86472222221,6.38966666667,4.40922222222,8.33033333333,9.54166666668,6.15922222222,8.35322222222
439.33,8.15611111111,12.7742777778,9.8743888889,6.39566666667,4.40888888889,8.33155555556,9.54855555556,6.18477777778,8.336
439.69,8.17355555555,12.8005,9.87916666668,6.41933333333,4.42988888889,8.34361111111,9.57222222223,6.20977777778,8.37444444444
440.04,8.16444444445,12.8185,9.864,6.39244444444,4.41522222222,8.29833333333,9.56288888889,6.19455555556,8.35522222222
440.40,8.18766666667,12.8283333333,9.89594444444,6.40822222222,4.44022222222,8.31305555556,9.57377777778,6.22477777778,8.36411111111
440.75,8.19011111111,12.8301111111,9.90533333333,6.42177777778,4.44766666667,8.31744444444,9.56477777778,6.23288888889,8.36222222222
441.11,8.16922222222,12.8387222222,9.86677777778,6.39111111111,4.42322222222,8.29227777778,9.56188888888,6.21966666667,8.33944444444
441.47,8.19166666667,12.8588888889,9.88338888889,6.39033333333,4.42766666667,8.27905555556,9.57477777778,6.23211111111,8.32977777778
441.82,8.22311111111,12.8993333333,9.92533333334,6.41222222222,4.43988888889,8.28605555556,9.61455555556,6.26377777778,8.36855555556
442.18,8.25222222222,12.9486666667,9.97933333333,6.44955555556,4.47377777778,8.3185,9.66388888888,6.30666666667,8.39255555556
442.53,8.319,12.9930555556,10.0412777778,6.51411111111,4.52777777778,8.35955555556,9.73111111112,6.363,8.46866666667
442.89,8.37555555555,13.0042222222,10.0958333333,6.54088888889,4.56588888889,8.39438888889,9.78277777779,6.41622222222,8.48466666667
443.24,8.38388888889,13.0211111111,10.0962222222,6.53166666667,4.55122222222,8.37944444444,9.77988888889,6.40822222222,8.48877777778
443.60,8.42166666667,13.0620555556,10.148,6.58077777778,4.582,8.40544444444,9.81866666668,6.46122222222,8.50288888889
443.95,8.416,13.0818333333,10.1666666667,6.61811111111,4.59144444444,8.44294444444,9.8588888889,6.47888888889,8.52066666667
444.31,8.38777777778,13.0657777778,10.1505,6.61133333333,4.55966666667,8.41872222222,9.84844444444,6.453,8.49933333333
444.66,8.39577777778,13.0769444444,10.1696666667,6.60566666667,4.55522222222,8.44427777778,9.85211111111,6.46611111111,8.50322222222
445.02,8.42377777778,13.1219444444,10.2339444445,6.65044444445,4.57411111111,8.47638888889,9.8991111111,6.49077777778,8.52966666667
445.37,8.42433333333,13.1191666667,10.2361111111,6.67922222222,4.58588888889,8.48294444444,9.92388888889,6.49444444444,8.51511111111
445.72,8.42411111111,13.0876666667,10.2334444444,6.68588888889,4.58144444444,8.46922222222,9.90966666667,6.487,8.51711111111
446.08,8.40355555555,13.0611111111,10.2267777778,6.67633333333,4.56677777778,8.43761111111,9.90444444446,6.46622222222,8.48622222222
446.43,8.34111111111,13.0047222222,10.1971111111,6.61,4.51733333333,8.39133333333,9.85922222222,6.41677777778,8.44444444444
446.79,8.32088888889,12.9935555556,10.1734444445,6.62711111111,4.50311111111,8.37616666667,9.85066666666,6.40744444445,8.45122222222
447.14,8.33422222222,13.0453333333,10.2006111111,6.64422222222,4.53133333333,8.39027777778,9.87977777777,6.441,8.49077777778
447.50,8.33322222222,13.0047222222,10.1869444444,6.62222222222,4.52288888889,8.37461111111,9.85888888889,6.41733333333,8.48333333333
447.85,8.325,12.9888888889,10.1828888889,6.60122222222,4.51511111111,8.35588888889,9.84133333333,6.40888888889,8.47133333333
448.21,8.34588888889,12.994,10.1891111111,6.59988888889,4.528,8.36116666667,9.85033333333,6.42466666667,8.48644444444
448.56,8.368,13.0181111111,10.2088333333,6.62177777778,4.55077777778,8.35055555556,9.8621111111,6.449,8.50366666667
448.92,8.37411111111,13.0118888889,10.2048333333,6.63011111111,4.56022222222,8.34494444444,9.84566666668,6.45966666667,8.51355555556
449.27,8.38155555555,13.0364444444,10.226,6.61888888889,4.55544444445,8.32938888889,9.83377777778,6.46922222222,8.50366666667
449.62,8.36044444445,13.0435555556,10.219,6.60644444444,4.55733333333,8.33666666667,9.8321111111,6.47033333334,8.48833333333
449.98,8.36666666667,13.0690555556,10.2382222222,6.60788888889,4.57033333333,8.34455555556,9.8201111111,6.47411111111,8.51944444444
450.33,8.39344444444,13.1059444444,10.2532222222,6.64788888889,4.58633333334,8.35055555556,9.83255555557,6.51466666667,8.51211111111
450.69,8.434,13.1431111111,10.3025555555,6.65711111111,4.61133333333,8.36488888889,9.86533333335,6.54577777778,8.525
451.04,8.41122222222,13.1012222222,10.2840555555,6.65233333333,4.57633333333,8.3675,9.84566666665,6.50766666666,8.51577777778
451.40,8.429,13.1666666667,10.3166666667,6.68811111111,4.59744444444,8.37983333333,9.90011111112,6.54244444444,8.556
451.75,8.476,13.2335,10.3473333333,6.73544444445,4.62622222222,8.419,9.93888888889,6.58,8.59622222222
452.10,8.50211111111,13.2956666667,10.4009444445,6.78433333333,4.67155555556,8.4375,9.97622222223,6.61488888889,8.63188888889
452.46,8.50011111111,13.287,10.3886111111,6.77822222222,4.671,8.44944444444,9.99777777779,6.61522222222,8.61866666667
452.81,8.50166666667,13.2908333333,10.3757777778,6.761,4.68311111111,8.45266666667,10.0158888889,6.61188888889,8.629
453.17,8.51388888889,13.2993888889,10.3863333333,6.77766666667,4.69611111111,8.45427777778,10.031,6.60822222222,8.67733333333
453.52,8.53455555555,13.3472222222,10.4381666667,6.82777777778,4.73277777778,8.47811111111,10.0441111111,6.64133333333,8.71733333333
453.87,8.57222222222,13.3819444444,10.4632777778,6.88511111111,4.77088888889,8.512,10.1068888889,6.69633333333,8.77055555556
454.23,8.61233333333,13.4175555556,10.5046111111,6.898,4.805,8.50633333333,10.1125555556,6.701,8.8
454.58,8.58066666667,13.4253888889,10.4786111111,6.87177777778,4.77744444444,8.48311111111,10.0858888889,6.653,8.74944444444
454.93,8.57577777778,13.4086111111,10.4664444444,6.86755555556,4.77211111111,8.45588888889,10.0764444445,6.64577777778,8.72233333333
455.29,8.56211111111,13.4192777778,10.4677222222,6.89144444444,4.78944444444,8.43827777778,10.0647777778,6.65,8.68222222222
455.64,8.60011111111,13.453,10.5172222222,6.92255555556,4.83533333333,8.45127777778,10.0973333333,6.69866666667,8.73155555556
456.00,8.617,13.4586666667,10.5373888889,6.94677777778,4.86944444444,8.48861111111,10.1398888889,6.73577777778,8.73877777778
456.35,8.62388888889,13.4820555556,10.5823888889,6.96288888889,4.87811111111,8.49666666667,10.1558888889,6.75077777778,8.77077777778
456.70,8.62233333333,13.4750555556,10.6081111111,6.96766666667,4.87066666667,8.45972222222,10.1417777778,6.75377777778,8.74455555556
457.06,8.621,13.4651666667,10.5925555556,6.97633333333,4.87922222222,8.47161111111,10.1515555556,6.77255555556,8.73133333333
457.41,8.62611111111,13.4743333333,10.5656111111,6.95555555555,4.849,8.45416666667,10.153,6.78111111111,8.68777777778
457.76,8.59044444444,13.4403333333,10.5415555555,6.91844444445,4.81655555556,8.43438888889,10.1295555556,6.75822222222,8.65055555556
458.12,8.56822222222,13.4041666667,10.5195,6.90155555556,4.80866666667,8.459,10.1393333333,6.75555555556,8.62622222222
458.47,8.56544444445,13.3782222222,10.5027777778,6.90522222222,4.80888888889,8.46572222222,10.1176666667,6.76788888889,8.63966666667
458.82,8.58055555556,13.3941666667,10.5142777778,6.90188888889,4.80655555555,8.44372222222,10.1021111111,6.77777777778,8.63444444444
459.18,8.59966666667,13.4293333333,10.5224444445,6.88611111111,4.78277777778,8.45538888889,10.1075555555,6.78511111111,8.64944444444
459.53,8.57111111111,13.4237777778,10.5013333333,6.85666666667,4.75577777778,8.41827777778,10.0712222222,6.76788888889,8.59611111111
459.88,8.53611111111,13.4044444444,10.4776666667,6.83388888889,4.72933333333,8.36344444444,10.0448888889,6.74588888889,8.585
460.24,8.54977777778,13.437,10.4576666667,6.85577777778,4.74444444444,8.35483333333,10.0561111111,6.761,8.56944444444
460.59,8.56033333334,13.4763333333,10.4742222222,6.87733333333,4.76244444444,8.375,10.0692222222,6.78411111111,8.59811111111
460.94,8.575,13.4888888889,10.4963888889,6.88677777778,4.76944444445,8.36127777778,10.0857777778,6.79988888889,8.60722222222
461.29,8.54744444444,13.4757777778,10.4896111111,6.88166666667,4.78388888889,8.35594444444,10.0804444444,6.79022222222,8.61144444444
461.65,8.57044444444,13.5050555556,10.5076111111,6.89911111111,4.80622222222,8.36538888889,10.0773333333,6.80888888889,8.61677777778
462.00,8.59277777778,13.5667777778,10.5335555556,6.92977777778,4.82655555556,8.35372222222,10.0937777778,6.85288888889,8.65122222222
462.35,8.61566666667,13.6175555556,10.5746666667,6.96233333333,4.84044444445,8.36144444444,10.1322222222,6.88211111111,8.67611111111
462.71,8.62777777778,13.6503888889,10.6050555556,6.99222222222,4.88766666667,8.38577777778,10.1717777778,6.93122222222,8.69722222222
463.06,8.61088888889,13.6071111111,10.5907222222,6.99777777778,4.89111111111,8.36311111111,10.1697777778,6.917,8.70066666667
463.41,8.61533333333,13.5941666667,10.6059444445,7.01833333333,4.88722222222,8.35016666667,10.2017777778,6.91955555556,8.71877777778
463.76,8.65166666667,13.6365,10.6257222222,7.03744444444,4.88777777778,8.39183333333,10.2093333333,6.93366666667,8.72566666667
464.12,8.61688888889,13.5931111111,10.6308888889,7.01133333333,4.83733333333,8.34188888889,10.1878888889,6.90777777778,8.72255555556
464.47,8.60088888889,13.5761666667,10.6015555556,7.00711111111,4.81655555555,8.30422222222,10.1976666667,6.905,8.72477777778
464.82,8.61333333333,13.6291666667,10.628,7.03044444444,4.84711111111,8.35761111111,10.225,6.93844444444,8.73666666667
465.17,8.68566666666,13.6701666667,10.6816111111,7.058,4.87766666667,8.36205555556,10.2642222222,6.99055555555,8.77066666667
465.53,8.69766666667,13.6857222222,10.6955,7.08266666667,4.89166666667,8.34061111111,10.3075555556,7.012,8.755
465.88,8.69655555556,13.7018888889,10.6908333333,7.08844444444,4.89244444444,8.35094444444,10.3107777778,7.00011111111,8.73855555556
466.23,8.67544444444,13.6912222222,10.6768333333,7.05788888889,4.89122222222,8.341,10.3068888889,7.00122222222,8.73866666667
466.58,8.71455555555,13.7401666667,10.7092777778,7.08988888889,4.91277777778,8.33338888889,10.353,7.00522222222,8.75888888889
466.94,8.74844444445,13.8080555556,10.75,7.137,4.95811111111,8.38333333333,10.3823333333,7.05577777778,8.78211111111
467.29,8.80233333333,13.8786111111,10.8032777778,7.20855555555,5.04288888889,8.44244444444,10.4396666667,7.14466666667,8.836
467.64,8.82777777778,13.8957222222,10.8473333333,7.246,5.09266666667,8.44544444444,10.4545555556,7.17488888889,8.85088888889
467.99,8.85488888889,13.94,10.8935,7.28588888889,5.146,8.48894444444,10.4644444444,7.21377777778,8.85544444444
468.35,8.9,13.9808333333,10.951,7.32755555556,5.21044444444,8.55305555556,10.4951111111,7.248,8.88677777778
468.70,8.924,14.0063888889,10.9916111111,7.37022222222,5.24111111111,8.55783333333,10.5181111111,7.27144444445,8.92544444444
469.05,8.93711111111,14.0767777778,11.0126666667,7.40933333333,5.26644444444,8.56744444444,10.5518888889,7.29488888889,8.94622222222
469.40,8.95466666667,14.1102222222,11.0545555556,7.42344444445,5.28588888889,8.61338888889,10.5587777778,7.32088888889,8.97633333333
469.75,8.97422222222,14.1308333333,11.0832222222,7.45233333333,5.306,8.63244444444,10.5938888889,7.361,9.01688888889
470.11,9.03288888889,14.2199444444,11.1619444444,7.52533333333,5.35844444444,8.67055555556,10.6565555556,7.42222222222,9.07122222222
470.46,9.03933333333,14.2237222222,11.1702777778,7.52922222222,5.359,8.71227777778,10.6533333333,7.45211111111,9.08855555556
470.81,9.06022222222,14.2319444444,11.1947777778,7.54722222222,5.38355555556,8.68638888889,10.6818888889,7.49755555556,9.10555555556
471.16,9.06744444445,14.2072777778,11.1933333333,7.52988888889,5.36544444445,8.6815,10.6736666667,7.48666666667,9.10322222222
471.51,9.02577777778,14.1994444444,11.1741111111,7.504,5.33144444444,8.6545,10.6662222222,7.47244444444,9.09644444444
471.87,9.02766666667,14.1895,11.1609444444,7.50411111111,5.32844444444,8.66311111111,10.6927777778,7.47288888889,9.10155555556
472.22,8.98677777778,14.1789444444,11.1217222222,7.46244444444,5.26544444444,8.60905555556,10.679,7.45044444445,9.05688888889
472.57,8.96222222222,14.1638888889,11.106,7.42411111111,5.24944444444,8.59505555556,10.6608888889,7.45122222222,9.04477777778
472.92,8.96988888889,14.1146111111,11.114,7.41855555555,5.24833333334,8.59461111111,10.639,7.44488888889,9.03444444444
473.27,9.00455555555,14.1205,11.1312222222,7.45288888889,5.28544444445,8.62138888889,10.6683333333,7.48011111111,9.05655555556
473.62,9.018,14.1310555556,11.1308888889,7.45711111111,5.28666666667,8.58933333333,10.6525555556,7.48844444445,9.06288888889
473.98,9.04277777778,14.1410555556,11.1513888889,7.48011111111,5.33177777778,8.60788888889,10.6477777778,7.52155555556,9.07211111111
474.33,9.05911111111,14.159,11.1920555556,7.52333333333,5.37322222222,8.63066666667,10.6666666667,7.56655555556,9.11388888889
474.68,9.05866666667,14.1704444444,11.1992777778,7.53977777778,5.39722222222,8.63761111111,10.6673333333,7.55488888889,9.14288888889
475.03,9.01266666667,14.1668888889,11.1530555555,7.53411111111,5.38844444444,8.62255555556,10.6537777778,7.51811111111,9.12944444444
475.38,9.09255555555,14.2343888889,11.1909444444,7.59588888889,5.42811111111,8.67644444444,10.7126666667,7.58088888889,9.15955555556
475.73,9.11588888889,14.2892222222,11.2019444444,7.62833333334,5.45244444444,8.66766666667,10.7212222222,7.61422222222,9.19277777778
476.08,9.15555555556,14.2968888889,11.2350555556,7.66211111111,5.49888888889,8.69544444444,10.7311111111,7.65466666667,9.20722222222
476.44,9.17311111111,14.2955,11.2248333333,7.69611111111,5.50166666666,8.69022222222,10.7458888889,7.65044444444,9.171
476.79,9.18022222222,14.3173888889,11.2557777778,7.74711111111,5.53788888889,8.71894444444,10.7794444445,7.69666666667,9.20977777778
477.14,9.16477777778,14.3565,11.2465,7.74033333333,5.52077777778,8.6615,10.7713333333,7.68477777778,9.22322222222
477.49,9.15466666667,14.3101111111,11.2722777778,7.73544444444,5.515,8.66044444444,10.7835555555,7.68088888889,9.18044444444
477.84,9.12622222222,14.2952222222,11.2242777778,7.69577777778,5.48344444444,8.6,10.7807777778,7.66177777778,9.12177777778
478.19,9.14933333333,14.3175,11.2386666667,7.708,5.50522222222,8.61216666667,10.789,7.68733333333,9.11644444444
478.54,9.14966666667,14.3413333333,11.2543333333,7.70744444444,5.506,8.63338888889,10.814,7.69177777778,9.129
478.89,9.176,14.3452777778,11.2969444444,7.71177777778,5.50822222222,8.63811111111,10.8304444444,7.70922222222,9.14088888889
479.24,9.13544444444,14.2929444444,11.2697777778,7.68188888889,5.49255555555,8.59788888889,10.7796666667,7.67722222222,9.12544444444
479.60,9.15788888889,14.2932777778,11.3127222222,7.71166666667,5.52844444445,8.61261111111,10.8225555556,7.71877777778,9.16477777778
479.95,9.19322222222,14.3055555556,11.3385,7.75022222222,5.54033333333,8.61388888889,10.8564444444,7.755,9.17366666667
480.30,9.17744444444,14.2752777778,11.3435555556,7.73544444444,5.52833333333,8.61011111111,10.8244444445,7.75566666667,9.18077777778
480.65,9.14011111111,14.2527777778,11.2850555556,7.68522222222,5.47988888889,8.57061111111,10.7938888889,7.73822222222,9.145
481.00,9.12,14.2125,11.2458888889,7.69355555555,5.48822222222,8.60977777778,10.7723333333,7.74855555556,9.10611111111
481.35,9.09788888889,14.2154444444,11.2036666667,7.69811111111,5.49611111111,8.61244444444,10.7515555556,7.77055555556,9.10577777778
481.70,9.06055555556,14.1807222222,11.1528888889,7.69177777778,5.477,8.60883333333,10.7104444444,7.75944444445,9.08877777778
482.05,9.02966666667,14.1367777778,11.1162777778,7.67166666667,5.44433333333,8.56822222222,10.6734444444,7.73011111111,9.04922222222
482.40,9.00722222222,14.1074444444,11.0935555556,7.66211111111,5.42122222222,8.53483333333,10.6437777778,7.72855555555,9.02055555556
482.75,9.01155555555,14.1057222222,11.0955,7.69677777778,5.43566666667,8.53611111111,10.6497777778,7.74733333333,9.02133333333
483.10,9.02233333333,14.1355,11.1189444444,7.71844444445,5.44933333333,8.55066666667,10.6775555556,7.77644444444,9.02388888889
483.45,9.02388888889,14.1362222222,11.0961111111,7.71744444445,5.43933333333,8.55183333333,10.6673333333,7.76688888889,9.00377777778
483.80,9.00155555555,14.1260555556,11.0778333333,7.70344444444,5.432,8.54238888889,10.6503333333,7.75477777778,8.98077777778
484.15,9.00588888889,14.1473333333,11.0727222222,7.719,5.44133333333,8.55166666667,10.6637777778,7.77388888889,8.99622222222
484.50,9.00911111111,14.1535,11.076,7.73188888889,5.452,8.56055555556,10.6694444444,7.78533333333,8.99755555556
484.85,9.01055555556,14.1477222222,11.0737777778,7.72955555555,5.449,8.53888888889,10.6621111111,7.78988888889,9.00055555556
485.20,9.01511111111,14.1340555556,11.0770555555,7.73188888889,5.45,8.52677777778,10.6613333333,7.79644444444,9.00266666667
485.55,9.04177777778,14.1607777778,11.115,7.75355555555,5.47533333333,8.527,10.6804444445,7.82644444445,9.01933333333
485.90,9.04922222222,14.1688888889,11.1276666667,7.78155555556,5.49055555555,8.53383333333,10.6961111111,7.84555555555,9.03144444444
486.25,9.06955555556,14.1881111111,11.1475555556,7.80377777778,5.51411111111,8.54538888889,10.7218888889,7.87588888889,9.05533333333
486.60,9.07755555556,14.2112777778,11.1551666667,7.81544444445,5.52155555556,8.54577777778,10.7288888889,7.89222222222,9.05322222222
486.95,9.07833333333,14.2076111111,11.1517777778,7.83411111111,5.54088888889,8.54483333333,10.7191111111,7.90122222222,9.07144444444
487.30,9.06255555556,14.2014444444,11.1577777778,7.82788888889,5.53977777778,8.52422222222,10.7006666667,7.90933333333,9.067
487.65,9.06111111111,14.2028333333,11.1619444445,7.84944444445,5.54033333333,8.50855555556,10.7011111111,7.925,9.09244444444
488.00,9.06877777778,14.1923888889,11.1829444445,7.85911111111,5.547,8.49861111111,10.703,7.93666666667,9.08477777778
488.35,9.08466666667,14.1882222222,11.2075555555,7.87966666667,5.55722222222,8.49038888889,10.7104444445,7.95633333333,9.08844444444
488.70,9.08444444445,14.2025555556,11.2186666667,7.89311111111,5.56322222222,8.48222222222,10.7166666667,7.97744444445,9.09033333333
