wavelength,Back_PorCaem,Belly_PorCaem,Breast_PorCaem,Crissum_PorCaem,Crown_PorCaem,DorTail_PorCaem,Rump_PorCaem,Throat_PorCaem,WingTip_PorCaem
633.26,9.38653333334,9.2596,8.5864,9.6058,8.313,7.6414,9.07286666666,9.82213333333,8.51293333333
633.59,9.36246666666,9.2468,8.55266666667,9.57753333333,8.29413333333,7.59966666667,9.05873333333,9.79586666667,8.5044
633.92,9.34226666667,9.22546666667,8.5368,9.55140000001,8.24486666667,7.57513333333,9.06333333334,9.77286666667,8.5238
634.25,9.37639999999,9.2726,8.54346666667,9.57113333333,8.2808,7.63106666666,9.1122,9.81113333332,8.5748
634.58,9.354,9.25553333333,8.5346,9.56346666667,8.27026666667,7.64746666667,9.10939999999,9.81426666666,8.57973333333
634.91,9.33473333334,9.206,8.50346666667,9.52593333334,8.24086666667,7.63506666667,9.07306666667,9.75240000001,8.57473333333
635.25,9.34286666667,9.19946666667,8.50453333333,9.51540000001,8.24593333333,7.64353333333,9.09039999999,9.73633333334,8.57013333333
635.58,9.29679999999,9.1222,8.44926666667,9.42966666666,8.178,7.57766666667,9.0212,9.6456,8.5084
635.91,9.33439999999,9.16733333333,8.49306666667,9.46233333333,8.2158,7.62826666667,9.06206666667,9.6982,8.53773333333
636.24,9.34753333334,9.16866666667,8.50766666667,9.47626666667,8.20853333333,7.63086666667,9.06660000001,9.70046666666,8.5486
636.57,9.39786666667,9.21186666667,8.55713333334,9.52966666666,8.24466666667,7.66713333333,9.09186666667,9.73640000001,8.62786666667
636.90,9.3854,9.2096,8.56393333333,9.51339999999,8.2332,7.67666666667,9.11133333334,9.73786666667,8.6444
637.23,9.42226666666,9.27353333333,8.6206,9.56373333333,8.2732,7.76926666667,9.167,9.75840000001,8.6904
637.56,9.45306666666,9.3078,8.6246,9.58746666667,8.30586666667,7.80253333333,9.17233333333,9.79440000001,8.70086666667
637.90,9.38733333333,9.2368,8.5812,9.57166666667,8.23446666667,7.7496,9.091,9.74120000001,8.6424
638.23,9.36820000001,9.21346666667,8.53846666667,9.55326666667,8.17473333333,7.68546666667,9.04840000001,9.70839999999,8.61093333333
638.56,9.42053333334,9.28573333333,8.589,9.60099999999,8.2082,7.76153333333,9.11440000001,9.78493333333,8.65713333333
638.89,9.42413333333,9.29586666667,8.58733333333,9.6058,8.2076,7.75813333333,9.11266666667,9.79,8.66393333333
639.22,9.42439999999,9.27820000001,8.5814,9.60200000001,8.211,7.77513333333,9.11746666667,9.79586666666,8.67513333333
639.55,9.31840000001,9.16833333333,8.47326666667,9.49000000001,8.0772,7.6282,8.98726666666,9.6926,8.55473333333
639.88,9.30640000001,9.18426666667,8.47233333333,9.50746666667,8.08426666667,7.6414,8.99586666666,9.69926666666,8.5626
640.21,9.30573333333,9.18733333333,8.49146666666,9.51119999999,8.0722,7.64746666667,8.99486666667,9.70246666667,8.58026666667
640.54,9.35026666667,9.2058,8.50506666667,9.56126666667,8.11193333333,7.6732,9.00446666666,9.72153333333,8.62733333333
640.87,9.33266666667,9.15593333333,8.45073333333,9.51173333333,8.0858,7.60713333333,8.95973333333,9.72673333333,8.61606666667
641.20,9.32300000001,9.15266666667,8.43113333333,9.49206666666,8.06566666667,7.60226666667,8.9312,9.67306666667,8.61413333333
641.53,9.33306666667,9.14293333333,8.38246666667,9.45106666667,8.0484,7.55293333333,8.95313333333,9.65113333333,8.61053333334
641.87,9.34313333334,9.136,8.3584,9.44266666667,8.08786666667,7.52966666667,8.96313333334,9.65473333333,8.62813333333
642.20,9.35006666667,9.12706666667,8.3534,9.45659999999,8.11113333333,7.53493333333,8.95033333333,9.66626666667,8.6608
642.53,9.36653333333,9.1372,8.3902,9.4668,8.1258,7.58613333333,8.95693333333,9.6682,8.71286666667
642.86,9.33406666667,9.15093333333,8.3816,9.43306666666,8.088,7.56606666667,8.95559999999,9.65346666666,8.70026666667
643.19,9.3558,9.14933333333,8.4116,9.48113333333,8.10993333333,7.62646666667,8.97619999999,9.67279999999,8.782
643.52,9.32166666667,9.0908,8.39046666667,9.42799999999,8.05933333333,7.59273333333,8.91626666667,9.63626666666,8.75846666667
643.85,9.24373333334,9.04306666667,8.2984,9.37733333333,7.999,7.5744,8.8474,9.59213333333,8.6698
644.18,9.28140000001,9.07653333333,8.31626666667,9.4168,8.03526666667,7.608,8.89453333334,9.64053333333,8.69306666667
644.51,9.24059999999,9.02293333333,8.27313333333,9.41753333334,7.99306666667,7.63126666667,8.84453333333,9.60099999999,8.68706666667
644.84,9.27019999999,9.02826666667,8.3156,9.47726666667,8.03086666667,7.6578,8.92486666667,9.66700000001,8.7482
645.17,9.20966666666,8.98826666667,8.29806666666,9.4396,8.00613333333,7.65493333333,8.8548,9.61200000001,8.73533333333
645.50,9.19079999999,8.98966666667,8.3248,9.42493333333,8.00733333333,7.69353333333,8.87793333334,9.59533333334,8.755
645.83,9.21499999999,9.04353333333,8.3514,9.46393333333,8.03946666667,7.69226666667,8.92179999999,9.61113333333,8.7614
646.16,9.23013333333,9.0748,8.3328,9.49506666667,8.0638,7.68733333333,8.92519999999,9.64979999999,8.79666666667
646.49,9.33393333333,9.18746666667,8.42733333333,9.61953333333,8.17966666667,7.80806666667,9.01913333334,9.7654,8.92233333334
646.82,9.35620000001,9.2518,8.4564,9.66913333334,8.22506666667,7.84573333333,9.06046666666,9.7748,8.96373333333
647.15,9.41626666667,9.30006666666,8.474,9.72106666666,8.2946,7.8904,9.09973333334,9.80620000001,9.0386
647.48,9.40966666667,9.25593333333,8.43213333333,9.68406666666,8.27186666667,7.8484,9.0778,9.74340000001,9.04673333333
647.81,9.29426666667,9.16386666667,8.35966666667,9.57906666667,8.18226666667,7.7412,8.97560000001,9.64473333333,8.94413333333
648.14,9.35233333334,9.19793333333,8.4016,9.60806666667,8.20553333333,7.75613333333,9.0216,9.688,8.96966666666
648.47,9.37493333334,9.19706666667,8.4086,9.62866666666,8.227,7.79833333333,9.00853333333,9.7042,8.99360000001
648.80,9.39760000001,9.1882,8.3966,9.6382,8.20506666667,7.8164,9.02219999999,9.71473333334,8.98806666667
649.13,9.39819999999,9.19006666667,8.38026666667,9.65733333333,8.1712,7.8004,8.98660000001,9.70766666667,9.00033333333
649.46,9.32419999999,9.08506666667,8.31406666667,9.57259999999,8.06853333333,7.723,8.88453333333,9.63326666667,8.96633333333
649.79,9.30893333333,9.04753333333,8.30353333333,9.5584,8.03333333334,7.6664,8.8736,9.61713333334,8.93793333334
650.11,9.25426666666,9.00533333333,8.2508,9.52293333334,7.9966,7.61713333333,8.81746666666,9.57553333333,8.8892
650.44,9.33979999999,9.0818,8.31,9.58593333333,8.05673333333,7.66733333333,8.889,9.67740000001,8.94226666666
650.77,9.29893333334,9.0262,8.26913333333,9.53086666666,7.98313333333,7.6278,8.85966666666,9.62960000001,8.8612
651.10,9.3066,9.05206666667,8.30986666667,9.53486666666,8.0064,7.63173333333,8.88699999999,9.69626666667,8.8628
651.43,9.39233333334,9.14866666667,8.38133333333,9.62986666666,8.07326666667,7.7294,9.00380000001,9.78953333333,8.98566666667
651.76,9.39073333333,9.1658,8.3976,9.65099999999,8.0946,7.76986666667,9.03560000001,9.80586666666,9.01673333333
652.09,9.32513333332,9.11466666667,8.31866666667,9.58773333333,8.021,7.7094,8.9658,9.74333333333,8.98106666667
652.42,9.27966666667,9.09753333333,8.29486666667,9.57273333334,8.00706666667,7.69733333333,8.95173333333,9.71639999999,8.98266666667
652.75,9.24873333333,9.08133333333,8.272,9.54526666666,8.0204,7.7332,8.95359999999,9.6976,8.93406666667
653.08,9.32999999999,9.17606666667,8.3758,9.64979999999,8.13446666667,7.85953333333,9.05653333334,9.78546666667,9.00546666667
653.41,9.30433333333,9.201,8.3948,9.63893333333,8.17493333333,7.9246,9.05473333333,9.80493333333,9.0084
653.74,9.30573333333,9.1744,8.42386666667,9.63766666668,8.18286666667,7.93253333333,9.03466666667,9.815,9.01293333333
654.06,9.23153333333,9.0996,8.37246666667,9.59293333334,8.1262,7.8898,8.95059999999,9.76059999999,8.948
654.39,9.26420000001,9.11446666667,8.3792,9.64000000001,8.14206666667,7.93086666667,8.96579999999,9.82013333334,9.00173333333
654.72,9.2028,9.04213333333,8.30746666666,9.6066,8.0954,7.89753333333,8.89700000001,9.74280000001,8.98526666667
655.05,9.0998,8.915,8.20786666667,9.48506666667,7.98473333333,7.81993333333,8.76626666666,9.61046666666,8.91373333333
655.38,9.03626666667,8.887,8.15273333333,9.4472,7.95733333333,7.7744,8.73500000001,9.58506666667,8.89786666667
655.71,9.0458,8.91806666667,8.1836,9.454,7.95993333333,7.78593333334,8.75813333333,9.64140000001,8.9014
656.04,9.08746666667,8.97426666667,8.20453333333,9.48146666667,7.98193333333,7.81213333333,8.77906666666,9.70673333332,8.9436
656.37,9.11953333333,9.023,8.25333333333,9.54726666666,7.9994,7.85293333334,8.82553333333,9.77173333333,9.02353333333
656.69,9.11,8.99206666667,8.2238,9.52833333333,7.95493333333,7.84626666667,8.82040000001,9.77579999999,9.03886666667
657.02,9.1028,8.9448,8.1954,9.51239999999,7.90613333333,7.82833333333,8.83733333334,9.75586666667,9.05226666666
657.35,9.1504,8.99906666667,8.21853333333,9.54806666667,7.94246666667,7.8504,8.87046666667,9.76640000001,9.10913333333
657.68,9.22533333334,9.0546,8.29686666667,9.59226666666,8.0118,7.96906666667,8.97553333334,9.83906666667,9.23680000001
658.01,9.17066666667,9.02873333334,8.27026666667,9.55286666666,7.96646666667,7.9478,8.93539999999,9.77513333334,9.21359999999
658.34,9.25366666667,9.07386666667,8.34873333333,9.61040000001,8.01366666667,8.02793333333,8.9944,9.8318,9.29433333334
658.66,9.28246666666,9.08686666667,8.36893333333,9.63186666667,8.0434,8.03886666667,9.01786666667,9.88606666666,9.30980000001
658.99,9.40466666667,9.19586666667,8.4898,9.72886666667,8.1522,8.13533333333,9.09286666667,9.9708,9.40973333333
659.32,9.46026666667,9.23939999999,8.54513333333,9.78973333334,8.17553333333,8.16066666667,9.12000000001,9.99646666665,9.47426666667
659.65,9.49253333333,9.24293333333,8.5822,9.80980000001,8.2338,8.1766,9.12226666667,10.0144666667,9.50993333333
659.98,9.51466666667,9.2538,8.57766666667,9.80473333333,8.235,8.15913333333,9.13333333334,10.0154,9.54686666665
660.31,9.45266666667,9.21206666667,8.51806666666,9.75313333334,8.1842,8.07406666667,9.06366666667,9.9382,9.50146666667
660.63,9.45086666666,9.25153333334,8.5056,9.76706666667,8.1804,8.07586666667,9.04539999999,9.92333333335,9.48559999999
660.96,9.39646666667,9.19166666666,8.45566666667,9.70233333333,8.102,8.0416,9.01126666667,9.85973333334,9.45113333333
661.29,9.30633333334,9.11246666667,8.34873333333,9.61526666667,8.00773333333,7.89853333333,8.91806666666,9.73753333333,9.34706666667
661.62,9.31006666667,9.11593333333,8.34513333333,9.59479999999,8.0054,7.86733333333,8.92719999999,9.73946666666,9.32866666666
661.94,9.22573333333,9.07253333333,8.23986666667,9.502,7.90533333333,7.79133333333,8.87266666667,9.66979999999,9.23233333333
662.27,9.20519999999,9.08673333333,8.2208,9.51686666666,7.8948,7.81293333333,8.88006666667,9.65953333333,9.20359999999
662.60,9.052,8.9578,8.07733333333,9.3726,7.7408,7.70866666667,8.75973333333,9.5364,9.05673333333
662.93,8.99233333333,8.90373333333,8.03566666667,9.31093333333,7.71286666667,7.70433333333,8.74600000001,9.4854,9.00153333334
663.26,9.01953333334,8.92806666667,8.05186666667,9.32626666667,7.70806666667,7.7574,8.80500000001,9.50306666666,9.01400000001
663.58,9.0324,8.9088,8.0742,9.33953333333,7.69633333333,7.8032,8.80713333333,9.5218,9.00086666667
663.91,9.08826666667,8.95973333333,8.09186666667,9.4116,7.73313333333,7.93326666667,8.84513333333,9.5976,9.06366666666
664.24,9.12113333333,8.965,8.14213333333,9.41046666667,7.7366,7.93633333333,8.8612,9.59973333333,9.08746666666
664.57,9.20100000001,9.0582,8.21473333333,9.52019999999,7.8172,7.99846666667,8.95306666666,9.67413333334,9.17919999999
664.89,9.24499999999,9.11586666667,8.27506666667,9.57226666667,7.8414,8.0588,8.98673333333,9.74533333334,9.26666666666
665.22,9.28219999999,9.12553333333,8.28306666667,9.60093333333,7.84886666666,8.08606666667,8.96540000001,9.76653333334,9.31053333333
665.55,9.41320000001,9.1936,8.3794,9.75846666666,7.98273333333,8.17433333333,9.06006666666,9.84413333333,9.43086666666
665.87,9.47253333334,9.23126666667,8.4126,9.82373333333,8.03026666666,8.1708,9.06540000001,9.85833333333,9.51013333334
666.20,9.5736,9.2988,8.49346666667,9.90106666666,8.12226666667,8.23326666667,9.14060000001,9.91073333333,9.62953333335
666.53,9.58519999999,9.30193333333,8.4662,9.91286666669,8.1108,8.24866666667,9.13833333334,9.89833333335,9.66626666667
666.86,9.67213333335,9.4172,8.55606666667,10.0112,8.18673333333,8.36586666667,9.2318,10.0088,9.76406666667
667.18,9.64786666667,9.38046666665,8.51213333334,9.97946666666,8.16733333333,8.32866666667,9.17326666667,9.96126666666,9.72693333333
667.51,9.58179999999,9.31113333333,8.468,9.89506666667,8.1058,8.23426666667,9.1234,9.894,9.67346666668
667.84,9.56620000001,9.30753333333,8.4004,9.90146666667,8.1002,8.2438,9.12353333333,9.90019999999,9.71766666666
668.16,9.53133333333,9.25973333334,8.38746666667,9.87100000001,8.0876,8.29046666667,9.07446666667,9.91886666667,9.72433333333
668.49,9.54280000001,9.24033333334,8.4008,9.85166666665,8.0928,8.30813333333,9.06346666667,9.9296,9.68659999999
668.82,9.57106666666,9.2902,8.42,9.87073333334,8.16146666667,8.34886666667,9.111,9.99060000001,9.78553333333
669.14,9.53866666668,9.3018,8.3888,9.82886666667,8.115,8.31773333333,9.08913333333,9.98973333334,9.80653333334
669.47,9.55453333333,9.28993333334,8.39073333333,9.76073333334,8.05866666667,8.3222,9.05713333334,9.9958,9.77540000001
669.80,9.4902,9.22613333334,8.3142,9.71079999999,7.958,8.27133333333,8.99246666667,9.95579999999,9.71906666666
670.13,9.4608,9.23826666667,8.292,9.68013333334,7.9668,8.23713333333,8.98560000001,9.98146666667,9.66999999999
670.45,9.32366666666,9.13633333333,8.19113333333,9.587,7.8898,8.11933333333,8.87826666667,9.85353333333,9.5914
670.78,9.34693333334,9.17106666667,8.21133333333,9.61420000001,7.91666666667,8.17066666667,8.93253333333,9.82846666666,9.64706666668
671.10,9.36060000001,9.1746,8.19946666666,9.58506666667,7.92646666667,8.21526666667,8.92253333333,9.81633333334,9.67086666667
671.43,9.24006666667,9.02246666667,8.1088,9.456,7.809,8.1088,8.80206666666,9.7108,9.56766666667
671.76,9.17626666667,8.96606666667,8.0406,9.3918,7.72866666667,7.9868,8.765,9.64120000001,9.49106666667
672.08,9.143,8.93733333334,7.99126666666,9.38273333333,7.69666666667,7.9788,8.73993333334,9.61313333333,9.50320000001
672.41,9.15206666666,8.97833333333,8.0408,9.41153333334,7.68586666666,7.9868,8.77140000001,9.59880000001,9.4732
672.74,9.21200000001,9.02913333333,8.1132,9.49073333333,7.76253333333,8.1054,8.83726666666,9.66913333334,9.50900000001
673.06,9.2268,9.0884,8.12553333334,9.56286666666,7.83146666667,8.1724,8.90513333333,9.71406666666,9.5712
673.39,9.30653333334,9.15046666667,8.15953333333,9.61960000001,7.9392,8.24713333333,8.97780000001,9.78646666667,9.62673333333
673.72,9.2642,9.03426666667,8.09766666667,9.55493333333,7.86306666667,8.16166666667,8.89740000001,9.68193333334,9.56933333335
674.04,9.32259999999,9.01106666667,8.07326666667,9.56333333333,7.8528,8.12913333333,8.87893333334,9.68960000001,9.56866666667
674.37,9.30253333334,8.9994,8.0558,9.54606666667,7.82526666667,8.091,8.85186666667,9.71926666667,9.52406666667
674.69,9.32866666665,9.03046666667,8.06993333333,9.59566666667,7.85373333333,8.1078,8.88973333334,9.75866666667,9.53659999999
675.02,9.40746666665,9.1208,8.1428,9.69953333333,7.9348,8.18413333333,8.95913333334,9.82593333334,9.60139999999
675.35,9.41840000001,9.08720000001,8.09073333333,9.66933333334,7.90726666667,8.1574,8.92186666666,9.82020000001,9.58306666667
675.67,9.45053333334,9.14446666667,8.1254,9.68386666666,7.93426666667,8.186,8.96226666666,9.83586666667,9.60759999999
676.00,9.38553333333,9.0518,8.03593333333,9.63686666667,7.87446666667,8.16346666667,8.91186666666,9.77806666666,9.56139999999
676.32,9.33173333333,9.01713333333,7.99146666667,9.60106666666,7.82306666667,8.086,8.83380000001,9.71113333334,9.51693333333
676.65,9.2848,8.96146666667,7.95193333333,9.58633333333,7.74886666667,8.0008,8.75813333334,9.62806666667,9.48406666665
676.97,9.24486666666,8.9272,7.95646666667,9.57746666666,7.70093333333,7.9652,8.71813333334,9.58013333334,9.49393333335
677.30,9.19713333333,8.94466666667,7.97526666667,9.57160000001,7.7036,8.01353333333,8.69466666666,9.56646666667,9.49846666665
677.63,9.16806666667,8.95426666667,8.01666666667,9.55113333334,7.66986666667,8.05653333333,8.69206666667,9.59573333333,9.50760000001
677.95,9.20573333333,8.98473333333,8.08566666667,9.57953333333,7.71966666667,8.14146666667,8.75120000001,9.63706666667,9.56526666667
678.28,9.23386666667,8.98666666667,8.1258,9.5692,7.75353333333,8.15573333333,8.78693333332,9.65486666667,9.58106666667
678.60,9.3206,9.08393333333,8.22286666666,9.635,7.85633333333,8.25966666667,8.86906666666,9.75159999999,9.67566666666
678.93,9.41853333334,9.20913333333,8.3674,9.75126666668,7.9778,8.38886666667,8.99213333334,9.85419999999,9.80973333333
679.25,9.38919999999,9.16739999999,8.33086666667,9.72813333333,7.97346666667,8.37826666667,8.9662,9.84660000001,9.78673333334
679.58,9.35366666667,9.1314,8.30666666667,9.69133333333,7.9458,8.35926666667,8.94473333334,9.82880000001,9.75966666665
679.90,9.35466666667,9.1528,8.328,9.67293333333,7.96033333333,8.38666666666,8.96286666667,9.83593333333,9.77866666665
680.23,9.39086666667,9.21213333333,8.37373333333,9.6938,8.02313333333,8.46333333333,9.04646666667,9.91313333333,9.85006666668
680.55,9.37139999999,9.2126,8.33826666667,9.66166666668,7.991,8.46086666667,9.05,9.91580000001,9.83120000001
680.88,9.37413333332,9.193,8.282,9.63626666665,7.94273333333,8.42593333333,9.0354,9.91533333334,9.82239999999
681.20,9.41273333333,9.2366,8.2774,9.6946,8.0004,8.42153333333,9.0816,9.91033333333,9.86106666666
681.53,9.35653333334,9.1988,8.17233333333,9.6468,7.9642,8.32473333333,9.01833333333,9.89566666667,9.81853333332
681.85,9.32086666667,9.1638,8.1072,9.62693333333,7.91273333334,8.2696,8.963,9.8368,9.801
682.18,9.2806,9.13086666667,8.06246666667,9.60373333333,7.8724,8.2506,8.90859999999,9.79446666667,9.78026666668
682.50,9.20719999999,9.0958,7.99793333333,9.53466666667,7.8104,8.22033333333,8.8572,9.72373333334,9.70459999999
682.83,9.26460000001,9.14426666666,8.05466666667,9.59099999999,7.849,8.28326666667,8.90606666667,9.76613333334,9.78833333333
683.15,9.34980000001,9.26333333333,8.16386666667,9.70373333335,7.95853333333,8.37546666667,9.0076,9.86766666666,9.89966666666
683.48,9.37426666665,9.27793333333,8.1646,9.72526666665,7.99253333333,8.41953333333,9.04520000001,9.90353333333,9.9452
683.80,9.44433333333,9.31366666667,8.22766666667,9.77753333333,8.04786666667,8.4788,9.10866666667,9.97759999999,10.0111333333
684.13,9.55013333334,9.387,8.32213333333,9.88526666665,8.14573333334,8.58073333333,9.19273333334,10.0484,10.1368666667
684.45,9.61746666665,9.45733333333,8.42626666667,9.99046666667,8.2424,8.69066666667,9.28240000001,10.1206,10.2152
684.78,9.59753333335,9.41799999999,8.39906666667,9.93960000001,8.18386666666,8.68293333333,9.26733333333,10.1036666666,10.2026666667
685.10,9.65866666667,9.44433333333,8.48666666667,9.99053333331,8.20706666667,8.71666666667,9.30206666666,10.1134,10.2649333333
685.43,9.70213333335,9.5148,8.58066666667,10.0483333333,8.24433333333,8.76666666666,9.36539999999,10.2088666667,10.3489333333
685.75,9.70273333332,9.50953333333,8.55066666667,10.0318666667,8.22353333334,8.73913333334,9.37493333333,10.172,10.3775333333
686.08,9.75553333334,9.50066666666,8.53466666667,10.0684,8.22053333333,8.75353333333,9.40386666666,10.1662666667,10.4393333334
686.40,9.71046666667,9.47093333334,8.4892,10.0535333333,8.1936,8.69773333333,9.37806666666,10.1178,10.4420666667
686.72,9.64453333335,9.38833333333,8.4012,9.97653333334,8.10886666667,8.6482,9.31173333334,10.0342666667,10.43
687.05,9.601,9.3338,8.37366666667,9.9098,8.04133333333,8.53933333333,9.25653333333,10.0033333333,10.3816
687.37,9.47853333333,9.25213333333,8.28313333333,9.81473333335,7.93606666667,8.45933333333,9.14139999999,9.91400000001,10.2955333333
687.70,9.39380000001,9.16506666667,8.19793333333,9.70539999999,7.7996,8.38193333333,9.04466666666,9.78873333333,10.1741333333
688.02,9.48740000001,9.21833333333,8.27713333333,9.71926666665,7.85026666667,8.44133333333,9.133,9.81706666667,10.2275333333
688.34,9.50266666666,9.24666666667,8.32406666667,9.71673333333,7.88393333333,8.4824,9.12993333334,9.82040000001,10.2414666667
688.67,9.46033333333,9.21533333333,8.27486666667,9.68119999999,7.83213333333,8.47913333333,9.09986666666,9.76980000001,10.2048
688.99,9.34866666665,9.13773333333,8.201,9.60086666667,7.80546666667,8.42593333333,9.03920000001,9.69453333334,10.1129333333
689.32,9.27166666667,9.08546666666,8.19153333333,9.5474,7.7684,8.39353333333,9.00966666666,9.64966666666,10.0232666667
689.64,9.28713333333,9.0988,8.26593333333,9.58566666667,7.80933333333,8.41406666667,9.0188,9.72033333334,9.99086666667
689.96,9.31166666666,9.1018,8.26826666667,9.59673333334,7.8264,8.4334,9.02713333334,9.73713333333,9.96426666667
690.29,9.30573333332,9.1252,8.25586666667,9.59186666666,7.82653333333,8.41853333333,8.99686666667,9.76379999999,9.95679999999
690.61,9.34253333335,9.18253333333,8.30073333333,9.65913333333,7.88526666667,8.5382,9.03706666667,9.81099999999,10.0310666667
690.94,9.49879999999,9.34960000001,8.41973333333,9.78479999999,8.02273333333,8.69026666667,9.18313333333,9.91113333333,10.1451333333
691.26,9.44340000001,9.32979999999,8.421,9.77860000001,8.0346,8.64426666667,9.15326666666,9.96326666666,10.1352666667
691.58,9.38726666667,9.28140000001,8.33146666667,9.78799999999,7.96613333333,8.56913333333,9.0696,9.93000000001,10.1038
691.91,9.3036,9.2072,8.24293333333,9.75326666667,7.893,8.514,9.032,9.91500000001,10.0729333333
692.23,9.33599999999,9.25626666667,8.28193333333,9.81106666665,7.96993333333,8.5486,9.10326666667,10.003,10.1798666667
692.55,9.52386666667,9.3854,8.36846666667,9.98793333334,8.05313333333,8.7088,9.2414,10.1255333333,10.3501333333
692.88,9.62666666667,9.48086666667,8.441,10.0981333333,8.15733333333,8.7692,9.33506666667,10.266,10.4812666667
693.20,9.57220000001,9.46719999999,8.32706666667,10.0543333333,8.09833333333,8.71726666667,9.28293333333,10.2107333333,10.4786
693.52,9.53506666666,9.44526666666,8.28886666667,9.98726666665,8.02353333333,8.6696,9.249,10.1851333333,10.4344666667
693.85,9.71213333333,9.55286666667,8.41613333333,10.1413333333,8.17293333333,8.80333333333,9.39340000001,10.2976,10.5446
694.17,9.79453333333,9.59853333333,8.49213333333,10.2167333333,8.20406666667,8.85860000001,9.46946666665,10.3562666667,10.6105333334
694.49,9.62666666667,9.3504,8.31873333333,10.0202,8.03546666667,8.70253333334,9.28506666667,10.1972,10.447
694.82,9.72033333333,9.44659999999,8.38266666667,10.0543333333,8.13873333333,8.81953333334,9.36526666667,10.258,10.4969333333
695.14,9.64780000001,9.40533333333,8.3698,10.0028,8.14633333333,8.79186666667,9.34066666667,10.2445333333,10.5037333333
695.46,9.6832,9.3822,8.35,10.0078,8.1482,8.77546666666,9.31253333334,10.2164666667,10.5072
695.79,9.68666666665,9.37000000001,8.319,9.93700000001,8.12993333333,8.74713333333,9.27453333333,10.1942,10.4460666667
696.11,9.61759999999,9.31113333334,8.25913333333,9.83553333334,8.10806666667,8.6524,9.23760000001,10.1152,10.3994666667
696.43,9.61506666665,9.34619999999,8.24393333333,9.85286666665,8.0894,8.68426666667,9.23326666667,10.138,10.3899333333
696.75,9.59219999999,9.2752,8.22306666667,9.82373333332,8.06766666667,8.70446666667,9.207,10.0791333333,10.3564666667
697.08,9.60466666667,9.25986666666,8.22466666667,9.84600000001,8.04913333333,8.73733333333,9.19813333334,10.0829333333,10.3862666667
697.40,9.51006666667,9.17760000001,8.15913333333,9.76026666666,7.9574,8.65306666667,9.10893333333,9.99186666668,10.3323333333
697.72,9.505,9.17693333333,8.1612,9.76940000002,7.9842,8.67573333333,9.11459999999,9.97213333333,10.3578666667
698.05,9.63599999999,9.32513333334,8.3218,9.93033333332,8.12506666667,8.81086666667,9.252,10.0925333333,10.4911333333
698.37,9.66086666667,9.34526666668,8.34366666667,9.98919999999,8.14833333333,8.82546666666,9.27326666667,10.1179333333,10.5674
698.69,9.72733333335,9.44233333333,8.414,10.0552,8.205,8.89633333333,9.32846666667,10.2025333334,10.6453333333
699.01,9.71493333333,9.46506666667,8.4572,10.0728,8.22793333333,8.93066666667,9.33493333334,10.2109333333,10.6493333333
699.34,9.75819999999,9.49926666665,8.49586666667,10.1536666667,8.2648,9.00466666666,9.38566666668,10.2452,10.7127333333
699.66,9.81526666667,9.55853333333,8.56793333333,10.2469333333,8.28826666667,9.08166666667,9.42766666666,10.3168,10.7828666667
699.98,9.80846666668,9.51366666667,8.58266666667,10.2089333333,8.2614,9.07653333333,9.39366666667,10.2692666667,10.7808666667
700.30,9.83653333333,9.59520000001,8.6566,10.2647333333,8.31846666667,9.08486666666,9.44179999999,10.3356,10.8711333333
700.63,9.86386666665,9.66173333332,8.734,10.3025333333,8.42086666667,9.14806666666,9.47560000001,10.4086666667,10.9496
700.95,9.88580000001,9.69926666667,8.8042,10.3324,8.4606,9.19893333333,9.5138,10.4574,10.9576666667
701.27,9.91013333334,9.74893333333,8.8584,10.3602,8.479,9.20206666667,9.5628,10.5013333333,10.9526
701.59,9.73933333334,9.61173333333,8.678,10.2111333333,8.34186666667,9.02606666667,9.4002,10.3730666667,10.8005333333
