wavelength,Back_HemXanm,Belly_HemXanm,Breast_HemXanm,Crissum_HemXanm,Crown_HemXanm,DorTail_HemXanm,Rump_HemXanm,Throat_HemXanm,WingTip_HemXanm
617.62,13.6089333333,53.6214666667,34.2919333333,32.8918666667,15.1010666667,13.9913333333,14.3804666667,37.1637333333,14.881
617.95,13.715,53.6789333333,34.3414666667,32.9522,15.2280666667,14.0588,14.4625333333,37.2268,14.9718666667
618.28,13.8125333333,53.7929333333,34.4501333333,33.0308666667,15.3512,14.1190666666,14.5582666667,37.3164,15.0624666667
618.62,13.9681333334,53.9753333333,34.6129333333,33.173,15.5164,14.2548666667,14.6806,37.4922,15.1554666667
618.95,14.0694,54.1360666667,34.7156666667,33.275,15.595,14.3348666667,14.7933333334,37.5722666667,15.2414666667
619.28,14.0989333333,53.9896666667,34.6252666667,33.2218,15.5998,14.3396,14.8018,37.5366666667,15.2636
619.62,14.1256,53.9458,34.6276666667,33.2187333333,15.602,14.3802,14.7981333333,37.5555333333,15.3064666666
619.95,14.1236666667,53.9524,34.6695333333,33.2003333333,15.6292666667,14.3772,14.8178,37.5772666667,15.3038666667
620.28,14.1909333333,53.9936,34.7201333334,33.2289333333,15.6961333333,14.4419333333,14.9196,37.6098666667,15.338
620.62,14.2208666667,54.0226,34.7505333333,33.2527333333,15.7100666667,14.4715333333,14.9551333333,37.5826666667,15.3190666667
620.95,14.2726666667,54.0652666667,34.7739333333,33.2845333333,15.7492666667,14.4732,14.9731333333,37.6184,15.3402666667
621.28,14.2322666667,54.0572,34.7183333333,33.2738,15.6911333333,14.4292,14.929,37.5972666667,15.2943333333
621.62,14.2214,54.1424,34.7749333333,33.3123333333,15.6473333333,14.4444666667,14.9212666667,37.6483333333,15.2791333333
621.95,14.2198,54.1648,34.8582,33.3730666667,15.5906,14.4736666667,14.9195333333,37.6978,15.261
622.28,14.1880666666,54.1786666667,34.8295333333,33.3451333333,15.5743333333,14.4657333333,14.9033333333,37.6760666667,15.2912666667
622.62,14.1675333333,54.1441333333,34.8178666666,33.3245333333,15.5672,14.4726666667,14.8377333333,37.6813333334,15.2783333333
622.95,14.0930666667,54.2148,34.8420666667,33.3145333333,15.5313333333,14.435,14.7636,37.631,15.2432666667
623.28,14.1188666667,54.2365333333,34.8514,33.3513333334,15.6059333333,14.4656,14.8110666667,37.6272,15.2569333333
623.62,14.1416,54.3036666667,34.8324,33.4039333333,15.5658,14.4842666667,14.8080666667,37.7162666667,15.2896666667
623.95,14.1589333333,54.3018,34.8690666667,33.4266,15.5479333334,14.5349333333,14.7955333333,37.7488666667,15.3399333333
624.28,14.1444666667,54.2339333333,34.8276666667,33.376,15.5529333333,14.5366666667,14.7686666666,37.7635333333,15.3601333333
624.62,14.1454,54.2257333333,34.8238666666,33.3946,15.5608666666,14.5821333333,14.7721333333,37.7189333333,15.4093333333
624.95,14.1788,54.3035333333,34.8887333333,33.4056666667,15.5869333333,14.6436666667,14.8045333334,37.7264,15.4596
625.28,14.1089333333,54.2671333333,34.8273333333,33.3836,15.5768666666,14.6266666667,14.7797333333,37.6632,15.471
625.61,14.1432,54.1751333333,34.7560666667,33.3488,15.6292,14.6323333333,14.8168,37.642,15.5446666667
625.95,14.1572,54.1496666667,34.7718,33.3618,15.6176666667,14.6316666667,14.8171333333,37.6404,15.5273333333
626.28,14.1032666667,54.0972,34.7402666667,33.3484,15.5640666667,14.5369333334,14.7618666667,37.5815333333,15.4679333333
626.61,14.0996,54.1225333333,34.6853333333,33.3777333333,15.5204666667,14.5088666667,14.7597333333,37.5814,15.4277333333
626.94,14.0077333333,54.0269333333,34.6141333333,33.3293333333,15.4229333333,14.4778,14.7220666667,37.5462666667,15.3718666666
627.28,14.0673333333,54.0762666667,34.6962666667,33.4167333333,15.5225333333,14.5383333333,14.7875333333,37.5759333333,15.4266666667
627.61,14.1268,54.1094,34.7476,33.5268,15.6662666667,14.5974666667,14.8891333333,37.6466666667,15.4996666667
627.94,14.1905333333,54.2132,34.8692,33.6557333333,15.7462,14.671,14.984,37.7164,15.5662
628.27,14.1812,54.2066666667,34.851,33.665,15.7544,14.6523333333,15.0128666667,37.7792,15.5496
628.61,14.2146666667,54.193,34.8186666667,33.6776666667,15.7829333333,14.6084666667,15.0262666667,37.8168666667,15.5282666667
628.94,14.2534,54.1639333333,34.8278666667,33.6841333333,15.798,14.6357333333,15.057,37.8333333333,15.507
629.27,14.2166666667,54.2493333333,34.8389333333,33.6670666667,15.7868,14.6438666667,15.0154666667,37.8300666667,15.4302
629.60,14.2435333333,54.2804,34.8808666667,33.7122666667,15.8251333333,14.6644,15.0376666667,37.8531333333,15.4863333334
629.94,14.315,54.3352,34.921,33.7549333333,15.8954666667,14.7406,15.1152666667,37.9076666667,15.5358666667
630.27,14.2864,54.2701333333,34.9025333333,33.7108666667,15.9146666667,14.7953333333,15.1376666667,37.8805333333,15.5554
630.60,14.4215333333,54.4198666667,35.0386666667,33.8394,16.0544,14.8702,15.2158666667,37.9432,15.6678666667
630.93,14.4407333333,54.4064666667,35.0276666667,33.8010666667,16.0629333333,14.8601333333,15.2405333333,37.9707333333,15.6773333333
631.26,14.4792666667,54.4952,35.0392,33.7924666667,16.0434666667,14.8850666667,15.2325333333,38.0097333333,15.6706
631.60,14.4869333333,54.4917333333,34.9852,33.7572,16.0245333333,14.8613333333,15.2243333334,38.0042,15.6382666666
631.93,14.6076666667,54.6028666667,35.0968666667,33.9035333333,16.1096666666,14.9252666667,15.2933333333,38.091,15.7014666667
632.26,14.6354,54.6484666667,35.147,33.9416,16.1357333333,15.0072666667,15.2849333334,38.1236666667,15.7602
632.59,14.6742,54.7105333333,35.2168666667,34.0073333333,16.173,15.0476666667,15.3004,38.1800666667,15.8280666667
632.92,14.798,54.7425333333,35.2853333333,34.1006,16.2630666667,15.1326666667,15.4273333333,38.2437333333,15.9533333333
633.26,14.6893333333,54.6339333333,35.1476666667,34.0131333333,16.1420666667,15.0206,15.3238666667,38.1294,15.8568666667
633.59,14.715,54.7143333333,35.2161333333,34.0518,16.1974666667,15.0798,15.3701333333,38.199,15.949
633.92,14.7210666667,54.7562666667,35.2643333333,34.0675333333,16.2147333333,15.0885333333,15.3662,38.2054,15.9895333333
634.25,14.6891333333,54.7726666667,35.2141333333,34.0363333333,16.212,15.0652666667,15.3216666667,38.2496,15.9428
634.58,14.663,54.7924,35.214,34.0436,16.2061333333,15.0840666667,15.3256,38.1990666667,15.9416666667
634.91,14.5519333333,54.648,35.1429333333,33.9716,16.1004666667,14.9674666667,15.2376666667,38.0926666667,15.8398666667
635.25,14.5232,54.6145333333,35.1297333333,33.9410666667,16.1382,14.9752,15.2204666667,38.0707333333,15.8614
635.58,14.4652,54.6778666667,35.1274,33.8891333333,16.1272,14.991,15.2173333333,38.0106,15.8884666667
635.91,14.4798,54.6708,35.1634,33.9251333333,16.1723333333,15.0137333333,15.2746,38.0243333333,15.9114
636.24,14.5250666667,54.6953333333,35.1502666667,33.9208666666,16.2342666667,15.0877333333,15.3280666667,38.0302,15.9346666667
636.57,14.5198,54.8581333333,35.2394666667,34.0273333333,16.2498666667,15.1590666666,15.3439333333,38.1476666667,15.9276666667
636.90,14.6508666667,54.9972,35.3527333333,34.0951333333,16.4068666667,15.2685333333,15.4739333333,38.2137333333,16.0558
637.23,14.6826,54.9912666667,35.3147333333,34.1493333333,16.4187333333,15.2813333333,15.4717333333,38.2345333333,16.0216666667
637.56,14.8244,55.1859333333,35.4568666667,34.3212,16.5406666666,15.4339333333,15.5882666667,38.4252666667,16.118
637.90,14.8262,55.2754,35.5393333333,34.3372,16.4886666667,15.4592666667,15.6034,38.401,16.1462666667
638.23,14.8458666667,55.1311333333,35.4629333333,34.3573333333,16.4721333333,15.4545333333,15.5458,38.3758,16.1291333333
638.56,14.931,55.2008,35.5136666667,34.3696,16.5753333334,15.6012,15.6026666667,38.4505333334,16.2650666667
638.89,14.8916666667,55.2732666667,35.4719333333,34.3624666667,16.508,15.5859333333,15.5629333333,38.4924666667,16.1978
639.22,14.9211333333,55.2393333333,35.4574666667,34.3615333333,16.4980666667,15.5868,15.5484,38.4914,16.153
639.55,14.8553333333,55.1322666667,35.2974,34.2662,16.3869333334,15.465,15.4392,38.3244666667,16.0606666667
639.88,14.8239333334,55.0980666667,35.2876,34.2154,16.3553333333,15.4466,15.4338666667,38.2797333333,16.0522
640.21,14.7851333334,54.9344666667,35.1692,34.0877333333,16.3262666667,15.3341333333,15.3655333333,38.1928666667,16.0098
640.54,14.7723333333,54.9200666667,35.2222,34.1323333333,16.3118666667,15.3728,15.3681333333,38.2065333333,16.0286
640.87,14.7823333333,55.0195333333,35.275,34.1068666667,16.3100666667,15.4318666667,15.4196,38.2228,16.0738666667
641.20,14.7716666667,54.8896,35.1990666666,34.058,16.2964,15.3480666667,15.4074,38.1606,16.0430666667
641.53,14.7932666666,54.8104666667,35.1650666667,34.0528666667,16.3458,15.3539333333,15.4636,38.1587333333,16.0595333333
641.87,14.7552666667,54.9374666667,35.2153333333,34.0183333333,16.3674666667,15.3536666667,15.5048666666,38.162,16.037
642.20,14.8402666667,55.0162666667,35.3066666667,34.1236,16.4333333333,15.3987333333,15.5962,38.2029333333,16.0867333333
642.53,14.8581333333,54.9268666667,35.3139333333,34.122,16.4292,15.3722666667,15.5830666667,38.1424,16.1234
642.86,14.8146666667,54.8642666667,35.3204,34.0967333333,16.441,15.3314666667,15.5811333333,38.1294,16.0982
643.19,14.8369333334,54.9114666667,35.4042,34.139,16.5087333333,15.4526666667,15.6223333333,38.2337333333,16.1630666667
643.52,14.8467333333,54.9538666667,35.4047333333,34.1854666667,16.4940666667,15.4047333333,15.6297333333,38.2974666667,16.1374666667
643.85,14.8176666667,54.9914666667,35.4574,34.2332666667,16.4879333333,15.4214,15.5904666667,38.2840666667,16.1402666666
644.18,14.7174,54.9138,35.3715333333,34.1786,16.4408666667,15.3388,15.5452,38.2878,16.0528666667
644.51,14.5859333333,54.7785333333,35.2832,34.1290666667,16.3435333333,15.2198666667,15.4368666667,38.1372666667,15.9850666667
644.84,14.5508,54.8467333333,35.3701333334,34.1608666667,16.3773333333,15.2282666667,15.4303333333,38.1414,15.9742
645.17,14.6213333333,54.9755333333,35.4681333333,34.2143333333,16.4464666666,15.3100666667,15.4416,38.222,16.074
645.50,14.6377333333,54.9946,35.47,34.2535333333,16.4194,15.3215333333,15.4112,38.2716,16.076
645.83,14.5291333333,54.9523333333,35.3548666667,34.1889333333,16.3704,15.2310666667,15.2844,38.181,15.9813333333
646.16,14.6744,55.1995333333,35.5790666667,34.3904666667,16.5372666667,15.3744666667,15.4142,38.3842666667,16.1575333333
646.49,14.6826666667,55.2902,35.5396,34.4015333333,16.5629333333,15.4162,15.4244666667,38.3593333333,16.1822666667
646.82,14.7211333333,55.4535333333,35.6618,34.4911333333,16.6508666666,15.4653333333,15.5104666667,38.4030666667,16.2804666667
647.15,14.7471333333,55.5360666667,35.7176,34.5948666667,16.7081333333,15.5743333333,15.5276,38.418,16.3558666667
647.48,14.8608,55.6196,35.7486,34.6589333333,16.8298,15.6573333333,15.6724666667,38.4668,16.4324
647.81,15.0390666667,55.6969333333,35.8388666667,34.7409333333,16.9568,15.823,15.8055333333,38.5541333333,16.5652666667
648.14,15.1021333333,55.6648,35.8781333333,34.7292666667,17.0675333334,15.8904666667,15.8921333333,38.5982,16.6112666667
648.47,15.0669333333,55.5201333333,35.7434666667,34.6478666666,16.984,15.8413333333,15.8372,38.5452,16.5676
648.80,15.0631333334,55.3898666667,35.6714666667,34.5956,16.9568,15.8545333334,15.877,38.5024666667,16.5638
649.13,15.2041333333,55.3756,35.7092,34.6576666667,17.0876666667,15.9696,16.0090666667,38.5022666666,16.6940666667
649.46,15.3262666667,55.3451333333,35.7295333333,34.6472,17.1219333333,16.0493333333,16.1426666667,38.5233333334,16.7775333333
649.79,15.3622,55.1544,35.6424666667,34.6081333333,17.1201333333,16.0540666667,16.1572,38.4289333333,16.7498666667
650.11,15.4546,55.1564666667,35.6952666667,34.6774,17.1315333333,16.1153333333,16.1614,38.5451333333,16.8310666667
650.44,15.5514,55.1338,35.7354666667,34.7750666667,17.1908,16.1932666667,16.2582666667,38.5776,16.9012666667
650.77,15.6019333333,55.0462666667,35.7096666667,34.7100666667,17.1926666667,16.1181333333,16.2623333333,38.6134666667,16.8612666667
651.10,15.4262666667,54.8304666667,35.4785333333,34.4743333333,16.9476,15.9280666667,16.0439333333,38.3708,16.6741333333
651.43,15.3241333334,54.8647333333,35.4346666667,34.4594,16.8774,15.8771333333,15.9675333333,38.3280666667,16.5607333333
651.76,15.3055333333,54.8973333334,35.4018666667,34.4964,16.8330666666,15.8386,15.9202,38.3534666667,16.5546
652.09,15.2733333334,54.9694,35.4387333333,34.4758,16.8524,15.8396,15.9203333333,38.2972666667,16.573
652.42,15.2366,55.0158,35.4929333333,34.5612666667,16.8695333333,15.8062666667,15.8678666667,38.3383333333,16.5369333333
652.75,15.1019333333,55.0181333333,35.4128666667,34.4816666666,16.8267333333,15.6693333333,15.738,38.3424666667,16.3896666667
653.08,15.0445333333,55.0462666667,35.4512,34.5366666667,16.8619333333,15.6763333333,15.6821333333,38.3583333333,16.3474666667
653.41,14.9459333333,54.9730666667,35.3576,34.4262,16.8094,15.5983333334,15.6348,38.2429333333,16.2744666667
653.74,14.9728,55.1653333333,35.5146,34.5201333333,16.9023333333,15.6402,15.7086,38.3416666667,16.3273333333
654.06,14.9592,55.1594666666,35.4444,34.4913333333,16.9063333333,15.6413333333,15.6888,38.3682,16.3104
654.39,15.0394,55.4245333333,35.6005333333,34.6891333333,17.0356666667,15.7347333333,15.7739333334,38.455,16.4623333333
654.72,15.211,55.5486,35.7734,34.8857333333,17.2732,15.9492,15.9518,38.6226,16.6748666667
655.05,15.1827333333,55.4423333333,35.7706,34.8388,17.2321333333,15.9038,15.952,38.5919333333,16.6889333333
655.38,15.2843333333,55.4360666667,35.7979333333,34.8900666667,17.287,15.9347333333,15.9813333333,38.6066,16.739
655.71,15.4645333333,55.5696,35.8714666667,35.026,17.4215333334,16.0788666667,16.1132666667,38.7571333334,16.8973333333
656.04,15.5765333333,55.6476666667,35.9406666667,35.0895333333,17.5222,16.1744,16.2660666666,38.8068666667,17.0092
656.37,15.6062,55.7153333333,35.9675333333,35.1414,17.5123333333,16.2067333333,16.3013333333,38.8026,17.096
656.69,15.6798666667,55.8144666667,36.0593333333,35.2677333333,17.5764666667,16.224,16.3669333333,38.9568,17.2088
657.02,15.643,55.8958,36.0959333334,35.3020666667,17.5316666667,16.2244,16.3290666667,39.0336,17.2087333334
657.35,15.5677333333,55.7013333333,35.9714666667,35.2068666667,17.4413333333,16.1440666667,16.2632,38.8872,17.1083333333
657.68,15.6028,55.7506,36.1246,35.2575333333,17.4920666667,16.1324,16.2640666667,38.9322666666,17.1320666667
658.01,15.4230666667,55.521,35.9471333333,35.0610666667,17.297,15.9909333333,16.1215333333,38.7653333333,16.9984666667
658.34,15.4246666667,55.5369333334,36.04,35.0377333333,17.3042666667,15.9758666667,16.1418666667,38.8057333333,17.0200666667
658.66,15.4836666667,55.5866,36.069,35.0886666667,17.3566666667,16.0638,16.1805333333,38.8428666667,17.0626666667
658.99,15.4176666667,55.5602666667,36.0044,35.0144666667,17.3303333333,16.0444,16.1456666667,38.8093333333,16.9941333333
659.32,15.3460666667,55.4765333333,35.9051333333,34.9389333333,17.2296,15.9614666667,16.0290666667,38.7617333333,16.892
659.65,15.2737333333,55.3765333333,35.8505333333,34.863,17.1674666667,15.889,15.9494666667,38.673,16.8530666667
659.98,15.318,55.3758666667,35.9610666667,34.9089333333,17.2076,15.9813333333,15.9740666667,38.6636,16.9047333333
660.31,15.2075333334,55.2996,35.8799333333,34.7906666667,17.1026,15.9125333333,15.901,38.5288,16.7613333333
660.63,15.2355333333,55.3174666667,35.8586,34.7960666667,17.1438,15.967,15.9381333333,38.448,16.789
660.96,15.2518,55.2420666667,35.8279333333,34.7764666667,17.1768666667,16.0057333333,15.9566666667,38.4560666667,16.8207333333
661.29,15.2018,55.2398,35.7304666667,34.7226666667,17.1236666667,16.0052666667,15.948,38.4054,16.7729333333
661.62,15.2112666667,55.1754666667,35.6742,34.7164666667,17.1359333333,16.0056,15.9236666667,38.3582666667,16.7478666667
661.94,15.2574,55.1538666667,35.602,34.7074,17.1581333333,16.0518666667,15.9695333333,38.3027333333,16.7816666667
662.27,15.3602666667,55.191,35.6264666667,34.7541333333,17.2624,16.0584666667,16.0175333333,38.3465333333,16.8404
662.60,15.4506666667,55.2498666667,35.744,34.8444,17.3235333333,16.1384666667,16.1006666667,38.3886666667,16.9342
662.93,15.4824666667,55.0740666667,35.7498666667,34.8652,17.4094,16.2256,16.1802,38.3545333333,16.9888666667
663.26,15.5058666667,55.0607333333,35.7253333333,34.8590666667,17.4589333333,16.2731333333,16.2116666667,38.3654666667,16.9924
663.58,15.3510666667,54.9686,35.5895333333,34.7037333333,17.2585333333,16.0857333333,16.0911333334,38.2973333333,16.8487333333
663.91,15.4089333333,54.8754,35.5614,34.6490666667,17.2974,16.1264,16.1367333333,38.2761333333,16.9740666667
664.24,15.4210666667,54.8659333333,35.5680666667,34.6862,17.3178666667,16.1447333333,16.1429333333,38.3532666667,17.008
664.57,15.4884,55.1212,35.6957333333,34.8385333333,17.373,16.2075333333,16.184,38.4853333333,17.1239333333
664.89,15.425,55.0524,35.6054666667,34.7806,17.289,16.1384,16.076,38.3990666667,17.0296
665.22,15.5684666667,55.304,35.8446666667,35.0143333333,17.5206,16.3793333333,16.2980666667,38.6958666667,17.1980666667
665.55,15.4774,55.3798,35.8976666666,35.0813333333,17.4835333333,16.3132,16.2302666667,38.7516666667,17.1471333333
665.87,15.4766,55.5396,36.0426,35.1640666667,17.501,16.3374666667,16.2185333333,38.8345333333,17.1778666667
666.20,15.4612666667,55.5929333333,36.077,35.1666,17.5146,16.3931333333,16.2361333333,38.8873333333,17.223
666.53,15.4474,55.8191333333,36.2221333333,35.235,17.5790666667,16.3352666667,16.2832,38.9312,17.2074
666.86,15.4002,55.8878666667,36.2677333333,35.2901333333,17.5642666667,16.3728666667,16.2853333333,38.9195333333,17.2315333333
667.18,15.4812666667,55.7732666667,36.2553333333,35.3205333333,17.6855333333,16.3915333333,16.3790666667,38.8696666667,17.2971333333
667.51,15.5104666667,55.9112666667,36.2868,35.4233333333,17.6480666666,16.3810666667,16.3576,38.8628,17.2465333333
667.84,15.4764,56.0313333333,36.3973333333,35.5344666667,17.6202666667,16.3187333333,16.3313333333,38.9838,17.2446
668.16,15.3740666667,55.8792666667,36.2742666667,35.4425333334,17.5794666667,16.2222666667,16.2762666667,38.8866,17.0984666667
668.49,15.4410666667,55.9207333333,36.3292666667,35.442,17.6361333333,16.2976,16.3334,38.9246,17.1776666667
668.82,15.4453333333,55.8122666667,36.2786,35.3545333333,17.5621333333,16.2490666667,16.2672,38.7834,17.1933333333
669.14,15.5076666667,55.6923333333,36.1597333333,35.2706,17.5674666667,16.2597333333,16.2825333333,38.7054,17.1945333333
669.47,15.4191333333,55.5276,36.0138666667,35.1469333333,17.5020666667,16.2240666667,16.23,38.5878666667,17.1634
669.80,15.3556,55.4195333334,35.9116,35.0971333333,17.4218666667,16.0628666667,16.1586666667,38.5070666667,17.0044666667
670.13,15.3175333333,55.3443333333,35.8471333333,35.0530666667,17.3188666667,16.0364666667,16.0971333333,38.5148,16.9968666667
670.45,15.5182666666,55.4641333333,35.916,35.1223333333,17.4482666666,16.1051333333,16.2056,38.6318,17.0532666667
670.78,15.6782666667,55.6510666667,36.0894666667,35.2633333333,17.6346666667,16.3651333333,16.3563333333,38.8446,17.2214666667
671.10,15.5984,55.519,35.9840666667,35.1832,17.6022666667,16.3917333333,16.3140666667,38.8355333333,17.1556
671.43,15.7595333333,55.4106,35.94,35.1306666667,17.685,16.4834,16.431,38.7695333333,17.1961333333
