wavelength,Back_MelXanf,Belly_MelXanf,Breast_MelXanf,Crissum_MelXanf,Crown_MelXanf,DorTail_MelXanf,Patch10_MelXanf,Rump_MelXanf,Throat_MelXanf,WingTip_MelXanf
453.17,8.54233333333,20.6885,12.5851666667,26.5436666666,7.08916666667,9.39566666665,12.5203333333,9.27866666666,14.2705,12.185875
453.52,8.5615,20.691,12.6001666667,26.6143333334,7.10733333334,9.40633333333,12.5695,9.3155,14.2673333333,12.1980416666
453.87,8.51666666666,20.677,12.5801666666,26.5905833334,7.06633333333,9.34883333333,12.5653333334,9.27366666667,14.2898333333,12.1524583333
454.23,8.51316666667,20.6636666667,12.5803333334,26.64925,7.07533333333,9.33016666665,12.583,9.31516666667,14.3458333334,12.1517083333
454.58,8.54716666667,20.6839166666,12.6233333334,26.7005,7.0985,9.37033333334,12.6225,9.33466666667,14.401,12.1859583333
454.93,8.58,20.7179166666,12.6616666666,26.769,7.14083333334,9.38700000002,12.6756666667,9.376,14.48,12.2306666667
455.29,8.58816666666,20.77375,12.6923333333,26.8425,7.15083333334,9.39300000002,12.6821666666,9.3895,14.5398333333,12.2494166667
455.64,8.604,20.8081666666,12.677,26.913,7.15383333333,9.408,12.6765,9.408,14.5605,12.2497083334
456.00,8.6075,20.8635833334,12.7061666667,26.9461666667,7.171,9.41533333335,12.6965,9.4065,14.5886666666,12.2745833333
456.35,8.6595,20.9015833334,12.7383333333,26.9819166667,7.21383333333,9.46383333331,12.7116666667,9.46266666667,14.6203333334,12.287125
456.70,8.66283333333,20.9541666666,12.7878333333,27.0456666666,7.24183333334,9.47633333332,12.7576666666,9.49516666666,14.6696666666,12.286625
457.06,8.65983333333,20.9543333334,12.772,27.03275,7.201,9.44066666669,12.75,9.44566666666,14.6403333334,12.2739583333
457.41,8.68266666666,20.9571666667,12.7575,27.04475,7.19233333334,9.438,12.7501666667,9.44583333333,14.624,12.266875
457.76,8.7295,20.9864166667,12.7936666667,27.1185,7.2085,9.44683333334,12.763,9.46333333334,14.607,12.276125
458.12,8.729,21.01325,12.7988333333,27.16325,7.16333333333,9.44600000001,12.7571666667,9.40233333333,14.5431666667,12.294125
458.47,8.7505,21.06825,12.8018333334,27.2035,7.16083333333,9.45966666665,12.7936666667,9.40533333334,14.5588333333,12.3019166666
458.82,8.76266666666,21.0795,12.7985,27.2145,7.1475,9.45849999998,12.8051666667,9.39416666667,14.5726666667,12.2969583334
459.18,8.77966666667,21.0859166667,12.8033333333,27.20925,7.14833333334,9.45733333335,12.8131666666,9.4005,14.5676666667,12.30025
459.53,8.77016666667,21.1139166666,12.8181666667,27.2203333333,7.14383333333,9.46266666667,12.8313333333,9.39666666667,14.6101666667,12.3050416667
459.88,8.76633333333,21.1526666666,12.828,27.26725,7.15116666667,9.46233333335,12.8576666667,9.41833333333,14.6213333333,12.3113333333
460.24,8.76083333334,21.1935833333,12.8375,27.3088333334,7.13616666666,9.46083333331,12.8803333334,9.42266666667,14.6245,12.3022916667
460.59,8.73433333333,21.1878333333,12.7875,27.3045,7.11416666666,9.42083333331,12.86,9.3885,14.5995,12.2832916666
460.94,8.73483333334,21.2463333334,12.8021666666,27.38075,7.11466666667,9.4295,12.8995,9.41733333333,14.6318333333,12.2907083334
461.29,8.744,21.3376666667,12.8471666667,27.4608333333,7.13116666667,9.45550000002,12.9356666667,9.44583333333,14.6915,12.32925
461.65,8.73916666666,21.4218333334,12.8495,27.5164166667,7.1415,9.46283333335,12.955,9.4595,14.7533333333,12.354125
462.00,8.77566666666,21.5300833333,12.8955,27.585,7.20083333333,9.5025,13.0011666667,9.51916666667,14.8235,12.380125
462.35,8.78316666667,21.6164166667,12.9253333334,27.6679166667,7.22433333334,9.50366666668,13.0098333334,9.56216666667,14.8461666666,12.404875
462.71,8.7985,21.7274166667,13.0021666666,27.7839166667,7.2465,9.51116666665,13.0375,9.604,14.8913333333,12.43575
463.06,8.78983333333,21.8365833333,13.0261666666,27.9259166666,7.266,9.51900000002,13.0938333334,9.602,14.9238333334,12.4545833333
463.41,8.834,21.9204166666,13.072,28.0265833334,7.3035,9.55300000002,13.1618333333,9.65766666667,14.945,12.5055
463.76,8.86133333334,21.9696666666,13.0925,28.1035833334,7.29466666666,9.55733333334,13.1645,9.631,14.9585,12.52375
464.12,8.88283333333,22.0248333333,13.1566666667,28.1885,7.32183333333,9.54199999998,13.2185,9.65316666667,14.998,12.554625
464.47,8.91633333333,22.1188333334,13.2188333334,28.2784166667,7.32866666667,9.58149999998,13.2653333334,9.6475,15.0336666666,12.5665416667
464.82,8.933,22.1923333333,13.252,28.3046666667,7.35966666667,9.598,13.2981666667,9.6645,15.0678333333,12.5635833333
465.17,8.90016666667,22.19375,13.2496666667,28.3476666666,7.33033333334,9.56849999999,13.2826666667,9.63416666666,15.0438333334,12.5212916667
465.53,8.91166666666,22.2655,13.2836666666,28.43625,7.31116666667,9.58833333335,13.3371666667,9.64733333334,15.078,12.5311666667
465.88,8.90366666667,22.2981666666,13.286,28.48425,7.301,9.56483333332,13.389,9.647,15.1425,12.5125416667
466.23,8.90133333333,22.3246666666,13.2703333333,28.5259166666,7.32166666667,9.58383333335,13.4356666667,9.63016666667,15.155,12.507125
466.58,8.8965,22.35425,13.2271666666,28.52525,7.3235,9.5745,13.4495,9.6045,15.1648333333,12.4817916667
466.94,8.95133333334,22.43675,13.2601666667,28.5664166666,7.35716666667,9.62466666665,13.512,9.646,15.2311666667,12.508625
467.29,8.9555,22.5140833334,13.2738333333,28.6565,7.35816666667,9.61366666665,13.5446666666,9.6425,15.2801666667,12.525625
467.64,8.94516666666,22.5550833333,13.285,28.724,7.34666666666,9.60216666666,13.585,9.64616666667,15.3066666667,12.4950416666
467.99,8.95583333334,22.6141666667,13.2885,28.8105,7.3815,9.62133333332,13.6421666666,9.63833333333,15.3508333333,12.5069166666
468.35,8.963,22.6625,13.3155,28.8970833334,7.41533333333,9.63700000002,13.6888333334,9.69383333333,15.386,12.5379583334
468.70,9.0025,22.7114166667,13.3208333334,28.96575,7.41266666667,9.64433333332,13.7061666667,9.70116666666,15.4098333334,12.5604583333
469.05,9.07583333333,22.81025,13.3741666666,29.07175,7.47433333334,9.67650000002,13.783,9.746,15.4486666666,12.6194583333
469.40,9.10183333333,22.8538333333,13.4155,29.1510833334,7.515,9.66966666668,13.8385,9.765,15.4835,12.662625
469.75,9.17466666667,22.9741666666,13.4733333334,29.2635,7.54416666666,9.74433333333,13.9038333333,9.83183333334,15.4995,12.7392083333
470.11,9.17316666667,23.0334166666,13.487,29.3265,7.52616666667,9.736,13.9221666666,9.8365,15.5318333333,12.7463333333
470.46,9.23666666667,23.1514166667,13.558,29.43025,7.57066666666,9.79666666667,14.0191666667,9.91116666665,15.5901666666,12.84975
470.81,9.2205,23.1746666666,13.6041666667,29.508,7.55933333333,9.79600000002,14.0365,9.95800000002,15.6221666667,12.857625
471.16,9.1625,23.1325,13.5458333333,29.4473333334,7.5035,9.76083333334,13.9736666667,9.91483333334,15.5438333334,12.77625
471.51,9.22733333334,23.23975,13.5961666666,29.5450833334,7.55833333333,9.83233333331,14.0566666666,9.9715,15.6603333333,12.8679166667
471.87,9.2575,23.284,13.607,29.5514166666,7.54766666667,9.85866666667,14.0561666667,9.98983333333,15.6498333333,12.8845
472.22,9.31516666667,23.3880833334,13.6776666667,29.6730833334,7.58483333334,9.89016666669,14.112,10.0573333334,15.7386666666,12.9490833333
472.57,9.3325,23.41625,13.7238333333,29.7545833333,7.60766666667,9.885,14.1625,10.0621666667,15.7895,12.9969166666
472.92,9.313,23.4305833334,13.6975,29.7661666667,7.57833333334,9.86583333331,14.168,10.041,15.7893333334,12.9757083333
473.27,9.338,23.4535,13.7193333334,29.8081666667,7.5775,9.87416666666,14.1688333334,10.0343333333,15.7485,12.9622083333
473.62,9.328,23.4503333334,13.7543333333,29.8445,7.58216666666,9.87800000001,14.1966666666,10.0103333334,15.7903333334,12.9625416667
473.98,9.33383333333,23.4374166667,13.78,29.8795833333,7.59333333333,9.87783333331,14.2266666667,10.0348333333,15.8066666666,12.9777916666
474.33,9.291,23.3874166667,13.7803333334,29.88475,7.54166666666,9.84583333335,14.1883333334,9.96183333334,15.756,12.916375
474.68,9.3065,23.37675,13.781,29.9221666666,7.54,9.81416666667,14.206,9.91733333334,15.7305,12.921625
475.03,9.335,23.4464166667,13.847,30.04525,7.612,9.83300000002,14.2823333333,9.95483333333,15.7885,12.9799583333
475.38,9.28933333333,23.3826666666,13.805,30.04725,7.59,9.76149999998,14.2583333334,9.935,15.695,12.9080833333
475.73,9.32966666667,23.4285,13.8528333333,30.1389166667,7.60433333334,9.7965,14.2896666666,10.0026666667,15.7738333333,12.9780416667
476.08,9.30733333333,23.376,13.8113333333,30.063,7.58183333334,9.78633333333,14.2721666666,9.93966666668,15.6865,12.91925
476.44,9.29683333333,23.3350833333,13.8128333333,30.07375,7.59366666666,9.81316666665,14.2646666667,9.96900000002,15.6816666666,12.9110416667
476.79,9.28233333333,23.3365833333,13.8371666666,30.09025,7.61116666667,9.83249999999,14.2625,9.98333333334,15.6578333334,12.895125
477.14,9.27716666666,23.3300833334,13.831,30.1321666667,7.61233333333,9.82433333335,14.3076666667,9.99199999999,15.7056666666,12.902875
477.49,9.24566666667,23.2814166667,13.7803333333,30.1061666666,7.5975,9.76733333332,14.261,9.9805,15.6335,12.861375
477.84,9.26016666667,23.2791666666,13.781,30.1301666666,7.57816666667,9.76,14.246,9.96516666667,15.6375,12.8547916667
478.19,9.25283333334,23.2449166666,13.7571666667,30.1820833334,7.5825,9.74083333332,14.2621666667,9.98733333332,15.6373333333,12.861875
478.54,9.26483333333,23.2615833333,13.7911666667,30.2278333333,7.5865,9.76383333334,14.2681666667,10.0098333333,15.6765,12.879625
478.89,9.3035,23.2525,13.8003333334,30.2845833333,7.578,9.7875,14.2946666666,10.0173333333,15.7025,12.900625
479.24,9.2915,23.22925,13.7865,30.2971666666,7.55116666667,9.80516666666,14.2681666666,10.0088333333,15.7173333334,12.8935416667
479.60,9.281,23.17775,13.7596666666,30.30075,7.5595,9.78683333332,14.2758333334,9.99200000002,15.7275,12.854875
479.95,9.30266666667,23.1661666666,13.7541666667,30.3751666667,7.5735,9.79183333335,14.3038333333,10.0021666667,15.7483333334,12.8931666667
480.30,9.30183333333,23.128,13.7535,30.3896666667,7.5765,9.78933333334,14.3121666667,9.97450000001,15.7196666666,12.8835416667
480.65,9.34,23.13675,13.7278333333,30.4280833333,7.59383333333,9.77583333331,14.3453333333,9.99316666665,15.7531666666,12.928125
481.00,9.34916666666,23.0630833334,13.7045,30.4146666666,7.61833333334,9.7785,14.3163333334,9.9975,15.7098333333,12.9062083333
481.35,9.34033333333,23.0198333334,13.689,30.4330833333,7.60166666667,9.76383333332,14.2993333333,9.97083333331,15.6925,12.8724166667
481.70,9.34716666667,23.01375,13.6993333333,30.4715833334,7.60933333333,9.76933333332,14.312,9.97633333333,15.6678333333,12.877875
482.05,9.3585,22.9995,13.6901666667,30.46875,7.60983333334,9.77133333331,14.2995,9.98049999998,15.6275,12.8512916667
482.40,9.35016666667,22.9656666667,13.6565,30.4426666666,7.58116666667,9.73749999999,14.2641666667,9.96650000001,15.5896666667,12.8210833333
482.75,9.35016666667,22.95375,13.6556666666,30.4489166666,7.56466666667,9.72583333335,14.2441666666,9.95616666665,15.5531666667,12.8079583334
483.10,9.3535,22.9410833334,13.6576666666,30.4409166666,7.55916666666,9.73000000001,14.2491666666,9.94883333335,15.5406666667,12.8132916667
483.45,9.3555,22.9399166666,13.662,30.4691666667,7.559,9.73616666668,14.2561666666,9.94733333333,15.5205,12.8154166667
483.80,9.3575,22.9245,13.6608333333,30.4655833334,7.55383333333,9.73366666669,14.2551666667,9.95983333334,15.5453333333,12.8115
484.15,9.35933333333,22.9150833334,13.6456666667,30.4638333334,7.5455,9.71566666667,14.2453333334,9.96000000002,15.5395,12.796
484.50,9.34483333333,22.89425,13.6448333334,30.4616666667,7.53233333333,9.708,14.2285,9.94716666665,15.5273333334,12.7761666667
484.85,9.33733333333,22.9055,13.645,30.4724166667,7.514,9.69950000002,14.2243333333,9.93583333334,15.529,12.76825
485.20,9.34016666667,22.9250833333,13.6455,30.4905,7.5105,9.69849999998,14.2253333334,9.93550000002,15.537,12.777
485.55,9.3315,22.9243333333,13.6361666667,30.4760833333,7.496,9.67683333334,14.2106666666,9.93200000001,15.5266666666,12.7535416667
485.90,9.33333333333,22.9535,13.6561666666,30.5203333333,7.49183333334,9.67316666667,14.2256666666,9.92583333333,15.5616666666,12.7669583334
486.25,9.33883333333,22.9586666667,13.6623333334,30.558,7.5,9.6775,14.256,9.93716666667,15.5745,12.7792083333
486.60,9.332,22.9616666667,13.6693333334,30.5859166667,7.49733333333,9.66783333334,14.2795,9.94933333333,15.6105,12.7800416667
486.95,9.34166666667,23.0023333334,13.68,30.6451666666,7.503,9.65900000002,14.3018333333,9.96299999999,15.6176666666,12.7945833334
487.30,9.3235,23.0040833334,13.6648333333,30.66025,7.481,9.62883333332,14.291,9.938,15.6281666666,12.7779583333
487.65,9.31,23.0319166666,13.6561666666,30.6998333333,7.46883333333,9.61416666669,14.2928333333,9.92433333333,15.6075,12.778625
488.00,9.33183333334,23.09725,13.6996666667,30.7691666667,7.4825,9.63883333332,14.3381666667,9.95116666667,15.641,12.8076666667
488.35,9.35166666667,23.1485833334,13.7275,30.8208333333,7.491,9.65116666666,14.3705,9.95933333333,15.668,12.829625
488.70,9.3635,23.2076666666,13.7533333333,30.8904166667,7.50566666667,9.66150000001,14.419,9.97983333335,15.7078333333,12.8532916667
489.05,9.39066666667,23.23875,13.779,30.9560833334,7.52033333333,9.68266666666,14.4543333334,10.006,15.7461666666,12.8745
489.40,9.4395,23.3153333333,13.8185,31.0656666666,7.5585,9.71650000001,14.5046666666,10.034,15.7945,12.9221666666
489.75,9.4575,23.3675,13.8311666667,31.1221666667,7.57016666667,9.73433333335,14.5425,10.0571666667,15.8063333334,12.9437083333
490.10,9.4735,23.471,13.8848333334,31.1901666667,7.5785,9.75133333331,14.578,10.0746666667,15.8586666666,12.9672916666
490.45,9.494,23.57075,13.8935,31.2405833333,7.60716666666,9.77066666665,14.5976666666,10.0941666667,15.8743333334,12.9829583334
490.80,9.50383333333,23.6179166667,13.9158333333,31.3029166666,7.63766666666,9.77766666665,14.6286666667,10.1186666667,15.9191666666,12.987625
491.15,9.543,23.7246666667,13.9851666667,31.3900833333,7.68083333334,9.81766666668,14.6993333334,10.1725,15.956,13.036125
491.50,9.59783333334,23.8200833333,14.059,31.472,7.73583333334,9.85549999998,14.7666666666,10.2138333333,16.0095,13.0765
491.85,9.60083333334,23.8885833333,14.0725,31.5439166667,7.7595,9.861,14.7928333333,10.2226666666,16.0521666666,13.0998333333
492.20,9.619,23.9315833333,14.091,31.6074166666,7.77533333333,9.85549999998,14.8276666666,10.2446666666,16.1063333334,13.1023333333
492.55,9.63733333334,23.9836666667,14.1088333333,31.6334166666,7.77933333333,9.86933333331,14.8283333333,10.257,16.118,13.11025
492.90,9.65533333333,24.1043333333,14.1573333333,31.74,7.81316666666,9.89066666669,14.8898333334,10.2971666667,16.1416666666,13.1502083334
493.25,9.66783333333,24.1814166667,14.1936666666,31.7975,7.83383333333,9.89733333335,14.945,10.3253333333,16.2003333333,13.17625
493.60,9.7,24.30225,14.2436666667,31.9070833333,7.89316666666,9.91516666668,14.9986666666,10.368,16.2706666667,13.1977083333
493.95,9.74533333334,24.4201666666,14.279,32.051,7.95016666667,9.95016666668,15.0551666667,10.3993333333,16.3303333333,13.2252083334
494.30,9.82933333334,24.5558333334,14.3945,32.2049166666,8.02816666667,10.0071666667,15.1858333333,10.4706666667,16.4388333334,13.3017916667
494.65,9.87733333335,24.7076666666,14.4785,32.3215833333,8.0425,10.0348333333,15.2616666667,10.5021666666,16.5086666667,13.3355416667
495.00,9.90566666666,24.81025,14.5151666666,32.42,8.04333333333,10.033,15.2916666667,10.5098333333,16.5766666666,13.35575
495.34,9.887,24.9115,14.5548333333,32.5008333334,8.03233333333,10.0366666666,15.3203333333,10.5118333334,16.5838333334,13.3543333333
495.69,9.89399999998,24.9698333333,14.5643333333,32.5638333334,8.01716666667,10.0353333333,15.3423333334,10.5063333333,16.5765,13.3578333333
496.04,9.94183333331,25.11375,14.6336666667,32.6888333333,8.06166666667,10.0908333333,15.4361666666,10.564,16.5965,13.411
496.39,9.95233333331,25.1978333333,14.6585,32.7503333333,8.0795,10.0808333333,15.4875,10.5775,16.611,13.4416666667
496.74,9.934,25.25575,14.6571666666,32.7236666666,8.05883333333,10.027,15.4935,10.5365,16.6573333333,13.4025833333
497.09,9.91583333331,25.3115833334,14.67,32.7813333333,8.03416666666,10.0215,15.5055,10.5116666667,16.6703333334,13.3915833334
497.44,9.94299999999,25.3795833333,14.6755,32.8225833333,8.01766666667,10.0268333334,15.5396666666,10.5121666667,16.6933333333,13.4300416667
497.79,9.9645,25.4404166667,14.7055,32.8523333334,8.04466666667,10.0318333334,15.5896666667,10.5265,16.6908333333,13.4534583333
498.14,9.93800000002,25.53325,14.7318333334,32.89075,8.04183333333,10.0111666666,15.5828333333,10.5146666667,16.7028333334,13.441875
498.48,9.95983333334,25.6498333333,14.7606666667,32.983,8.06833333333,10.0365,15.6298333333,10.5373333333,16.7596666666,13.492875
498.83,9.97999999999,25.7535833334,14.8013333333,33.0203333334,8.10833333334,10.046,15.695,10.584,16.796,13.506625
499.18,10.0025,25.8780833333,14.8063333333,33.1115,8.135,10.0611666666,15.7248333333,10.6115,16.8756666666,13.5187083333
499.53,10.0756666667,26.0473333334,14.9081666667,33.212,8.20383333333,10.1241666667,15.825,10.7,16.959,13.5914166667
499.88,10.06,26.1380833334,14.9283333334,33.2414166667,8.1735,10.1243333333,15.814,10.675,16.9738333334,13.6008333333
500.23,10.0548333334,26.24425,14.9706666667,33.3694166666,8.18983333333,10.1278333333,15.8508333333,10.6926666667,17.009,13.5937916667
500.58,10.0765,26.3521666666,15.0163333334,33.469,8.229,10.1961666667,15.9273333333,10.7265,17.0126666666,13.6350416667
500.92,10.136,26.5039166666,15.095,33.5895833333,8.30483333332,10.2408333333,16.012,10.7895,17.0493333333,13.6903333334
501.27,10.1198333333,26.5704166667,15.1395,33.6529166667,8.30483333334,10.2173333333,16.0358333333,10.819,17.0425,13.6820416667
501.62,10.1551666667,26.7006666667,15.1851666666,33.7390833333,8.31950000001,10.2466666667,16.1086666667,10.8618333333,17.0853333334,13.7341666667
501.97,10.2148333333,26.8290833333,15.2198333333,33.8823333334,8.338,10.3043333333,16.1871666667,10.905,17.1023333333,13.784375
502.32,10.2565,26.9110833333,15.2725,33.9338333334,8.38233333333,10.328,16.2271666667,10.9636666667,17.1223333333,13.7862083333
502.67,10.2903333334,27.0148333334,15.2996666667,34.0541666666,8.40700000001,10.3505,16.2568333333,10.9935,17.1648333334,13.83975
503.01,10.3633333333,27.0783333334,15.3855,34.1439166667,8.44550000002,10.3713333333,16.3353333334,11.036,17.2125,13.8888333334
503.36,10.311,27.1046666666,15.3523333333,34.1893333333,8.40433333333,10.3311666666,16.313,10.9746666667,17.2023333333,13.8285833334
503.71,10.2948333334,27.1550833333,15.3811666666,34.2254166666,8.44983333332,10.3336666667,16.3311666667,11.014,17.2246666667,13.84375
504.06,10.3436666666,27.2801666667,15.4573333333,34.3025,8.49549999999,10.3935,16.4045,11.0718333333,17.3205,13.9207083333
504.41,10.3793333333,27.3099166667,15.5121666666,34.3469166667,8.51533333334,10.4085,16.408,11.1223333333,17.3458333334,13.940625
504.75,10.4125,27.4058333334,15.5241666667,34.3820833334,8.55433333332,10.4515,16.4648333334,11.141,17.3945,13.9520833334
505.10,10.4473333334,27.4765,15.5931666667,34.4655833333,8.59900000001,10.507,16.5258333334,11.1578333334,17.4666666666,13.9792083333
