wavelength,Back_CreVerm,Belly_CreVerm,Breast_CreVerm,Crissum_CreVerm,Crown_CreVerm,DorTail_CreVerm,Rump_CreVerm,Throat_CreVerm,WingTip_CreVerm
604.23,13.6551666667,31.0839,29.6607333333,26.7323333333,33.6633333333,10.4171666667,12.2889111111,33.6066666667,12.9350666667
604.56,13.6622222222,31.1064333333,29.7118,26.7551333333,33.747,10.4404666667,12.3083074074,33.6582,12.9603333333
604.90,13.6852444445,31.1284,29.7663333333,26.7822666667,33.8100666667,10.4773,12.3316518519,33.6765066667,12.975
605.23,13.6681777778,31.1500333333,29.7755333333,26.7962666667,33.8452666667,10.5134,12.3468444445,33.6845866667,12.9594
605.57,13.7250666667,31.2283,29.8616,26.8850666667,33.9321333333,10.5623666667,12.3898444445,33.76328,12.9948666667
605.90,13.6575666667,31.2301,29.8425333333,26.8652,33.9231333333,10.4937,12.3289962963,33.7782,12.9134
606.24,13.6416555556,31.2487,29.8466666667,26.8745333333,33.9634666667,10.4912666667,12.3317925926,33.78184,12.901
606.58,13.6736666667,31.3507333333,29.9373333333,26.9563333333,34.0818,10.4987,12.3595111111,33.9006666667,12.9026666667
606.91,13.7047777778,31.3765333333,30.0299333333,26.9928,34.1496666667,10.4990666667,12.3520333333,33.95328,12.8739333333
607.25,13.7243666667,31.4407666667,30.1074,27.0278666667,34.2368666667,10.5210333333,12.3818666667,33.99332,12.9101333333
607.58,13.7882444444,31.5265,30.2128,27.1362,34.3572,10.5783333333,12.4146888889,34.0733333333,12.9567333334
607.92,13.7439,31.5243333333,30.2008,27.1188666667,34.367,10.5378333333,12.3694851852,34.0279333333,12.8964
608.25,13.7831,31.6198,30.2623333333,27.1714666667,34.4125333333,10.5580666667,12.4028259259,34.0865866667,12.8986
608.59,13.8051111111,31.7554333333,30.3332666667,27.254,34.5011333333,10.5898666667,12.4329407407,34.1628,12.9186
608.92,13.8496888889,31.7779333333,30.3707333333,27.2725333333,34.536,10.5849666667,12.4507444444,34.1988133333,12.9212666666
609.26,13.7366666667,31.7608,30.3249333333,27.2144,34.4786,10.5015666667,12.3822851852,34.1406666667,12.8396
609.59,13.7640111111,31.7702,30.3885333333,27.2448,34.5442666667,10.5572333333,12.4040962963,34.1803733333,12.8542
609.93,13.7902666667,31.7928333333,30.434,27.2630666667,34.5714,10.5798,12.4338518519,34.23676,12.8630666667
610.26,13.7614666667,31.7518666667,30.4136,27.2249333333,34.5520666667,10.5664333333,12.4120074074,34.1736533333,12.848
610.60,13.7541555555,31.8083,30.4387333333,27.2877333333,34.6194,10.5769333333,12.4409481481,34.24192,12.8777333333
610.93,13.7313777778,31.7907,30.4327333333,27.2824666667,34.6238666667,10.5783,12.4283222222,34.2342533333,12.814
611.27,13.6352222222,31.7519,30.3506,27.2003333333,34.5743333333,10.4835,12.3717666667,34.1842133333,12.7206666666
611.60,13.6830777778,31.8064666667,30.3936,27.2422666666,34.6505333333,10.5255333333,12.413962963,34.2460533333,12.7481333333
611.93,13.7242888889,31.8683666667,30.4959333333,27.3439333333,34.7773333333,10.5498666667,12.4579037037,34.3471733333,12.7875333333
612.27,13.6770333333,31.8444333333,30.4492666667,27.3278,34.7687333333,10.519,12.4180259259,34.2858933333,12.7430666667
612.60,13.6079555555,31.9064666667,30.5133333333,27.3746666666,34.8236666666,10.4628333333,12.3627703704,34.3048,12.7174
612.94,13.6372333333,31.9295666667,30.5636,27.4095333334,34.8996,10.4736333333,12.3772666667,34.36852,12.7369333333
613.27,13.6309222222,31.9678333333,30.6268,27.4482,34.9584,10.4878,12.3885037037,34.4032266667,12.7549333333
613.61,13.5630222222,31.9969,30.6442,27.4542666667,35.0029333333,10.4116,12.3183851852,34.3974533333,12.7352
613.94,13.6213333333,32.1504333333,30.8012666667,27.5852666667,35.1609333333,10.4793,12.3701444445,34.5160666667,12.7788
614.28,13.6460111111,32.179,30.8446,27.6738666667,35.2286,10.5139,12.3910333333,34.53976,12.8214666667
614.61,13.7426111111,32.3608333333,30.9747333333,27.8236,35.4054,10.6019,12.4837962963,34.6915333333,12.9547333333
614.94,13.8220333333,32.4691,31.1343333333,27.941,35.5436666667,10.6985,12.5644740741,34.7855333333,12.9955333333
615.28,13.8567777778,32.5711333333,31.2292666667,28.0700666667,35.6663333333,10.7295333333,12.6131925926,34.9132533333,13.0606
615.61,13.8745888889,32.6523,31.3018,28.1226,35.7348666667,10.7701333333,12.6205444444,34.9511066667,13.0860666667
615.95,13.89,32.7392,31.4170666667,28.1732666667,35.8388,10.7687666667,12.6056407408,35.0781466667,13.108
616.28,13.9700222222,32.8647666667,31.5084,28.2552666667,35.9384666667,10.8615333333,12.6619259259,35.1709066667,13.1664
616.61,13.9304111111,32.9303,31.5525333333,28.2993333333,35.9896666667,10.8439,12.6280666666,35.2059466667,13.1423333333
616.95,13.9047777778,33.0299,31.5902666667,28.3257333333,36.0740666667,10.7674666667,12.5790259259,35.2477733333,13.1192
617.28,13.9425,33.1374,31.6822666667,28.4322666667,36.1978666667,10.8215,12.6413851852,35.36232,13.1816666667
617.62,13.8848888889,33.1118333333,31.6734666667,28.4534666667,36.1800666667,10.7746666667,12.5889666667,35.4001466667,13.1611333333
617.95,13.8122222222,33.1352666667,31.648,28.3313333333,36.1535333333,10.7478666667,12.5172555556,35.3132533333,13.0692666667
618.28,13.6313333333,33.0694666667,31.611,28.2517333333,36.0708666667,10.5651,12.3265740741,35.25768,12.9058666667
618.62,13.5945666667,33.1136,31.6552666667,28.2825333333,36.1257333334,10.5445333333,12.2953259259,35.3071333333,12.9322
618.95,13.5368555556,33.1008333333,31.6523333333,28.2410666667,36.1249333333,10.5406333333,12.2249333333,35.2123733333,12.8841333333
619.28,13.4624666667,33.0386666667,31.6124666667,28.2195333333,36.0444,10.4348333333,12.1199740741,35.1880266667,12.8198
619.62,13.5197222222,33.1305333334,31.759,28.3148666667,36.1768666667,10.4779333333,12.1744555555,35.2704266667,12.8996666667
619.95,13.4357555556,33.0328666667,31.7078,28.2778666667,36.1480666666,10.3973,12.1335518519,35.2322266667,12.8493333333
620.28,13.4393777778,33.0438333333,31.7112666667,28.2925333333,36.1323333333,10.3651666667,12.1320740741,35.26864,12.8238666667
620.62,13.4587666667,33.1275333333,31.8103333333,28.4144,36.2195333333,10.4269333333,12.1789925926,35.37468,12.8827333333
620.95,13.4988444444,33.2132666667,31.925,28.5054,36.3239333334,10.4594333333,12.2127259259,35.45412,12.8934666667
621.28,13.5129333333,33.2635666666,31.9905333333,28.5157333333,36.394,10.4614333333,12.2454666667,35.4945733333,12.9161333333
621.62,13.5213222222,33.3064666667,32.0776,28.6584666667,36.4832666667,10.4556,12.2819888889,35.65272,12.9716
621.95,13.5407666667,33.3322666667,32.1611333333,28.6776666667,36.5561333333,10.4569666667,12.3050148148,35.67056,12.9838666667
622.28,13.5349777778,33.3695666667,32.2176,28.7424666667,36.6341333333,10.4211333333,12.3083592592,35.6964133333,12.9726
622.62,13.6033111111,33.491,32.3522666667,28.866,36.7454,10.478,12.3966962963,35.8454,13.0445333333
622.95,13.6008888889,33.6194333333,32.4469333333,28.9323333333,36.9021333333,10.5210666667,12.4603148148,35.90744,13.0706
623.28,13.5848555556,33.6935333333,32.4753333333,28.9713333333,36.9478,10.5282666667,12.4595962963,35.9448266667,13.0364666666
623.62,13.6342222222,33.9001666667,32.6736666667,29.1042,37.1252,10.5998333333,12.5109259259,36.0702933333,13.115
623.95,13.7597888889,34.0919333333,32.9264666667,29.2864666667,37.3383333333,10.7361333333,12.633337037,36.1974933333,13.2520666667
624.28,13.7686222222,34.1505666667,32.9688666667,29.3096,37.3779333333,10.7566,12.6772814815,36.1791066667,13.2782
624.62,13.7430111111,34.1956666667,33.0519333333,29.2893333333,37.4122,10.7482666667,12.6440333333,36.2321466667,13.2736
624.95,13.8104888889,34.3630333334,33.1855333333,29.4105333333,37.5688666667,10.8327666667,12.7093592593,36.33908,13.3696
625.28,13.8431111111,34.4703666667,33.2642666667,29.4755333333,37.6665333334,10.8641666667,12.7318703704,36.4127866667,13.4102
625.61,13.9120777778,34.6103333333,33.3494666667,29.5794666667,37.7771333333,10.9501333333,12.8187777778,36.52832,13.4950666667
625.95,13.9188,34.6732333333,33.4017333334,29.5918666666,37.8248666667,11.0004,12.8267222222,36.5955466667,13.5266666667
626.28,13.8988888889,34.7250666667,33.4565333333,29.6041333333,37.8841333333,11.0098333333,12.8027111111,36.6536266667,13.5411333333
626.61,13.9068777778,34.7187666667,33.5026666667,29.5853333333,37.856,11.0052666667,12.7828888889,36.6769733333,13.5566
626.94,13.9417222222,34.7710666667,33.5788666667,29.6356666667,37.8859333333,10.9775666667,12.7969,36.7501733333,13.6038666667
627.28,13.9295444445,34.7537333333,33.5709333333,29.6144,37.8876,10.9895666667,12.7584,36.7628933333,13.6094
627.61,13.8865,34.7159,33.5462,29.5854666666,37.8873333333,10.9470666667,12.6933222222,36.7954666667,13.566
627.94,13.9254111111,34.7569,33.6211333333,29.6426,37.9598,10.9621666667,12.6696814815,36.9004533333,13.5822666667
628.27,14.0005111111,34.8737333333,33.6608,29.79,38.0717333333,11.0266,12.7172666667,36.9925333333,13.6533333333
628.61,13.9738888889,34.8622333333,33.6931333333,29.7838,38.0756666667,10.9646,12.6567259259,37.0002133333,13.6012666667
628.94,14.0125555555,34.8966333333,33.8132,29.8401333334,38.1694666667,11.0184333333,12.7107925926,37.06612,13.6402666667
629.27,13.9978666667,34.8906,33.8595333333,29.8604,38.1814666667,11.0094666667,12.7014888889,37.05812,13.6351333333
629.60,14.0446555555,34.9485666667,33.921,29.8985333333,38.2113333334,11.0228666666,12.7808333333,37.07524,13.6814
629.94,14.0833666667,34.9356333333,33.9688,29.9833333333,38.2141333333,11.0397333333,12.8362555555,37.0907733334,13.7082666667
630.27,14.1252555556,35.0186666667,34.0262,30.0914666667,38.3537333333,11.0782333333,12.9090703704,37.1646933333,13.7612666667
630.60,14.0938777778,35.0145666667,34.0470666667,30.1385333333,38.4150666667,11.0849666667,12.9078592593,37.1846533334,13.7347333333
630.93,14.1497555555,35.0518666667,34.1052666667,30.2351333333,38.4832,11.0974333333,12.966362963,37.2310266667,13.7931333333
631.26,14.1945888889,35.1890333333,34.224,30.3506666667,38.6205333333,11.1465666667,13.0382703704,37.3211466667,13.8522
631.60,14.2175111111,35.2704,34.3183333333,30.4222666667,38.7244666667,11.1755333333,13.1036259259,37.4209866667,13.8913333333
631.93,14.2299444444,35.3087,34.3739333333,30.4224666666,38.7460666667,11.2035333333,13.1326518519,37.47676,13.8946
632.26,14.2735555556,35.4496,34.488,30.5502666667,38.8994,11.2746,13.2117518518,37.57712,13.9540666667
632.59,14.2489666666,35.5233666667,34.5418666667,30.5798666667,38.9014,11.1999666667,13.1938851852,37.5868933333,13.9456
632.92,14.3043111111,35.5882333333,34.6588666667,30.68,39.0381333334,11.2798,13.256062963,37.6987066667,13.9907333333
633.26,14.3069333333,35.6491333333,34.7372,30.7794,39.1504666667,11.3025666667,13.2128518518,37.7683066667,13.9916
633.59,14.2617444444,35.6886333333,34.7375333333,30.7166,39.1818666667,11.2365333333,13.1879666667,37.7522933333,13.9622666667
633.92,14.2952444444,35.8123666667,34.85,30.7992666667,39.2790666667,11.2872333333,13.2268148148,37.85308,14.029
634.25,14.3695777778,35.9006666667,34.9312666667,30.8379333334,39.3447333333,11.3906,13.2897925926,37.8801733333,14.1280666667
634.58,14.2997777778,35.9511333333,34.9366666667,30.8064666667,39.3829333333,11.3478,13.255437037,37.85192,14.0349333333
634.91,14.2824777778,35.9626,34.9436,30.8270666667,39.4190666667,11.3679,13.2559,37.8160933333,14.0567333333
635.25,14.3207666667,36.0301333333,35.0040666667,30.882,39.5059333333,11.3716,13.2791888889,37.8354,14.1067333334
635.58,14.2652111111,35.9876666667,35.0246,30.8611333333,39.5162666667,11.3719666667,13.2760814815,37.7706266667,14.0884
635.91,14.2635444444,35.9708666667,35.0252666667,30.8428,39.5115333333,11.4240333333,13.2892703704,37.7825466667,14.1140666667
636.24,14.2988,35.9729333333,35.0292666667,30.8804,39.5802,11.4885333333,13.3345444444,37.8034133333,14.1422666667
636.57,14.3468222222,36.0876666667,35.1679333333,30.9699333333,39.7004,11.4915,13.3767740741,37.9013733333,14.2306
636.90,14.3963,36.1273,35.2414666667,31.0104,39.7634,11.5003666667,13.4101666667,37.9723066667,14.2508666667
637.23,14.5223777778,36.3218666667,35.4331333333,31.2175333333,39.9628666667,11.5901,13.5027592593,38.15232,14.3952
637.56,14.5186555555,36.2842333333,35.3898,31.1933333333,39.9628,11.5475333333,13.4806851852,38.1432266667,14.3474666667
637.90,14.5151222222,36.393,35.4516666667,31.2584666667,40.0326,11.5096333333,13.5239703704,38.2616533333,14.3496
638.23,14.5165666666,36.3699,35.4839333333,31.2731333333,40.0435333333,11.4841666667,13.5085037037,38.31916,14.3500666667
638.56,14.5947444444,36.4326,35.5757333333,31.3523333333,40.1208666667,11.5312666667,13.5713037037,38.4490266667,14.3999333333
638.89,14.6679444445,36.5165666667,35.6844666667,31.4416,40.2245333333,11.6253,13.6216111111,38.5831333334,14.4198666667
639.22,14.7866777778,36.6352666667,35.7900666667,31.5830666667,40.3516,11.6635333333,13.7001777778,38.70788,14.5177333334
639.55,14.9591888889,36.7779,35.9585333333,31.7352,40.5453333333,11.7185333333,13.8259481481,38.8349866667,14.6391333333
639.88,15.0611555555,36.8901,36.1650666667,31.88,40.7323333333,11.7950333333,13.8820777778,39.0414533333,14.7507333333
640.21,15.1086444444,36.8763666667,36.1612,31.8803333333,40.7252666666,11.8541,13.9081296296,38.9977333333,14.7669333333
640.54,15.2013777778,37.0478,36.3267333333,32.0441333333,40.8868,11.9839,14.0691518519,39.13584,14.932
640.87,15.2208888889,37.0904,36.4707333333,32.1093333334,41.052,12.0332,14.1529592592,39.27116,14.9276
641.20,15.2047777778,37.0982666667,36.5543333333,32.1035333333,41.0824666667,12.0493333333,14.1624703704,39.2710533333,14.9585333333
641.53,15.1254111111,36.9214333333,36.5102,32.0278,41.0485333333,11.9773666667,14.0344333333,39.1745066667,14.8582666667
641.87,15.2296222222,37.0692333333,36.7014,32.2151333333,41.2210666667,12.1290333333,14.2085925926,39.32636,15.0078666666
642.20,15.1951111111,37.0223666667,36.727,32.1937333333,41.2426,12.0763333333,14.1710555555,39.2805866667,14.9780666667
642.53,15.1810888889,37.0241333333,36.7616666667,32.1664666667,41.2331333333,12.1015666667,14.1777703704,39.1810933333,15.0223333333
642.86,15.0664777778,37.0279,36.8116,32.1212,41.2688666667,11.9978,14.0901592593,39.1810666667,14.9241333333
643.19,15.0174555556,37.0006666667,36.7925333333,32.0612,41.2030666667,11.9700333333,14.0338111111,39.1206933333,14.8773333333
643.52,15.0203888889,37.0930333333,36.8222666667,32.0626666667,41.2152666667,12.0254,14.0339259259,39.0810133333,14.8450666667
643.85,14.9757222222,37.1595333333,36.8114,32.0852,41.2563333333,12.0185333333,14.0332074074,39.1476133333,14.8173333333
644.18,14.9827666666,37.1613666667,36.8513333333,32.0985333334,41.2734666667,11.9878,13.967462963,39.1455466667,14.7522666667
644.51,14.8321555556,37.0053333333,36.6544,31.946,41.0962666667,11.8724666667,13.7718296296,38.9541866667,14.5856666667
644.84,14.9667333333,37.1678,36.8488,32.1126666667,41.2534,12.0219,13.8993740741,39.07048,14.7341333333
645.17,15.0642777778,37.2782,36.9454,32.2038,41.4116666667,12.1388333333,13.9904962963,39.1582266667,14.8372666667
645.50,15.1479,37.4369333333,37.095,32.3135333333,41.5844666667,12.1889,14.0253481482,39.2866666667,14.9025333333
645.83,15.1929444445,37.5662333333,37.1392666667,32.3675333333,41.6625333333,12.2187,14.0829518519,39.3472133333,14.9458
646.16,15.2378,37.5818,37.2162,32.4184,41.7451333333,12.2527333333,14.1367555555,39.48536,14.985
646.49,15.3486888889,37.6057666667,37.2592666666,32.5024,41.8183333333,12.3579333333,14.2088962963,39.5674933333,15.0712666667
646.82,15.2695,37.5625666667,37.2142666667,32.5262666667,41.806,12.3375333333,14.1245481481,39.6074,14.9851333333
647.15,15.1865666666,37.4660666666,37.1322666667,32.4582,41.7538666667,12.2423,14.0697444444,39.5666266667,14.9088666667
647.48,15.2937333333,37.5679333333,37.3150666667,32.6008666667,41.9999333333,12.2890333333,14.1331703703,39.7296133333,14.9700666667
647.81,15.2811111111,37.5967,37.3446,32.6138666667,42.0518,12.3047666667,14.1578148148,39.8044133333,15.0067333334
648.14,15.4858111111,37.7641,37.5036,32.7923333333,42.2491333333,12.4978333333,14.337,39.94212,15.2112
648.47,15.4659333333,37.7879666667,37.5236,32.8562666667,42.3426,12.4677666667,14.2849148148,40.0572133333,15.1658
648.80,15.4556666667,37.8666333333,37.5924666667,32.8684,42.4014,12.4316666667,14.2710888889,40.13388,15.1359333333
649.13,15.3894111111,37.8179666667,37.5258666667,32.8339333333,42.3313333333,12.4216666667,14.2036333333,40.09204,15.0836666667
649.46,15.3956111111,37.8771,37.6124,32.8437333333,42.4266666667,12.4877,14.1913185185,40.1682266667,15.0910666667
649.79,15.3950222222,38.0625,37.6693333333,32.9208666667,42.5594,12.5078,14.184637037,40.2920933333,15.1032666667
650.11,15.3753333333,38.092,37.6990666667,32.9158,42.5741333333,12.4855666667,14.1768851852,40.2864933334,15.1210666667
650.44,15.4187777778,38.2110333333,37.8249333333,32.9854666667,42.7384,12.5354,14.2301555556,40.38236,15.2429333333
650.77,15.4135333333,38.2230333333,37.8058666667,32.932,42.764,12.5554,14.1719222222,40.3559733333,15.23
651.10,15.2723444445,38.1598666667,37.7236,32.7893333333,42.634,12.4583333333,14.0154148148,40.2833866667,15.1208
651.43,15.2279222222,38.1678333333,37.7434666667,32.691,42.6521333333,12.4606333333,13.9354296296,40.2368933333,15.0661333333
651.76,15.1175444445,38.1170333333,37.7699333333,32.5942,42.6024666667,12.3747,13.8195333333,40.2149466667,14.9624
652.09,15.0895,38.1521333333,37.7425333333,32.5588,42.6404,12.3619333333,13.7886148148,40.1919866667,14.938
652.42,15.0403,38.1492,37.694,32.5588,42.604,12.3501666667,13.7581,40.1542,14.9292
652.75,15.0125222222,38.1793333333,37.7294,32.5202666667,42.6468,12.3003,13.6941740741,40.15208,14.8814
653.08,14.9495444445,38.1727333333,37.7044,32.5005333333,42.6756666667,12.2308333333,13.6196407407,40.1995466667,14.8386666667
653.41,14.7034666667,37.9047,37.4712666667,32.3103333333,42.4136666667,12.0216333333,13.3716888889,39.91224,14.5578666667
653.74,14.7231222222,38.0289666667,37.5649333333,32.4026666667,42.5336666667,12.1039333333,13.4168740741,40.0366266667,14.6237333333
654.06,14.6834555556,38.0129666667,37.5422666667,32.3858666667,42.4816,12.0624666667,13.3730740741,40.0236266667,14.4906
654.39,14.6026222222,38.0222666667,37.5588666667,32.3617333333,42.428,11.9666666667,13.2946962963,40.01112,14.4450666667
654.72,14.5117333333,37.9702666667,37.4682666667,32.2976,42.4080666667,11.9732333333,13.2283592593,39.9075066667,14.3808
655.05,14.5056,37.9024666667,37.3921333333,32.2656,42.3448,11.9341666667,13.1913592593,39.86072,14.3714666667
655.38,14.4651777778,37.9064333333,37.3375333333,32.3001333333,42.3516,11.9412666667,13.1828111111,39.8784266667,14.3353333333
655.71,14.3501444444,37.8083,37.3096666667,32.1742666667,42.2943333334,11.8571666667,13.0957518519,39.7796,14.2013333333
