wavelength,Back_LoxAnom,Belly_LoxAnom,Breast_LoxAnom,Crissum_LoxAnom,Crown_LoxAnom,DorTail_LoxAnom,Patch10_LoxAnom,Rump_LoxAnom,Throat_LoxAnom,WingTip_LoxAnom
444.31,5.49366666666,7.47174999999,5.78125,4.97283333334,4.64858333333,6.01766666667,4.47258333333,7.34633333333,4.19358333333,7.42391666667
444.66,5.46875,7.45658333334,5.76691666667,4.96866666667,4.6465,6.00883333333,4.4445,7.33116666667,4.1785,7.415
445.02,5.4345,7.43649999999,5.754,4.96475,4.6395,5.99216666667,4.40516666667,7.30583333333,4.16633333334,7.40583333333
445.37,5.42883333333,7.44125,5.76483333333,4.97675,4.65016666667,5.98725,4.39966666667,7.30158333334,4.16675,7.41308333333
445.72,5.42216666667,7.44866666667,5.77283333333,4.98866666667,4.65991666667,5.99183333334,4.39625,7.29583333332,4.17175,7.42341666667
446.08,5.40058333333,7.43200000001,5.77141666666,4.97975,4.6585,5.98525,4.36966666667,7.27474999999,4.16425,7.41708333333
446.43,5.386,7.42391666666,5.77083333334,4.98225,4.6525,5.98191666667,4.33716666667,7.26499999999,4.15508333333,7.4165
446.79,5.36891666667,7.41875000001,5.76891666667,4.99433333333,4.64758333334,5.97016666666,4.311,7.25191666668,4.15533333333,7.40925
447.14,5.35683333333,7.41158333334,5.76358333333,5.00066666667,4.64775,5.96241666667,4.29208333333,7.25475000001,4.15458333333,7.41666666666
447.50,5.34966666667,7.41216666666,5.7635,5.0065,4.65533333333,5.96391666667,4.27966666667,7.24208333332,4.15091666667,7.41241666667
447.85,5.32908333333,7.39608333334,5.7565,4.99833333334,4.64816666667,5.957,4.25366666667,7.21691666667,4.13866666667,7.39975
448.21,5.32325,7.40825,5.76191666667,5.0105,4.65833333333,5.97016666667,4.25491666667,7.22483333332,4.15,7.41508333333
448.56,5.32558333333,7.42625000001,5.78266666667,5.02166666667,4.66875,5.98433333333,4.25283333333,7.22975,4.17058333334,7.42875
448.92,5.3435,7.45258333334,5.80841666666,5.05175,4.70091666667,6.01083333334,4.26766666667,7.24624999999,4.20708333333,7.45458333333
449.27,5.32333333333,7.44799999999,5.803,5.06591666667,4.70583333333,6.01658333333,4.24975,7.24358333333,4.21225,7.4535
449.62,5.313,7.43591666667,5.82033333333,5.07341666667,4.70983333333,6.015,4.22858333334,7.24033333333,4.21816666666,7.46041666667
449.98,5.28866666667,7.43699999999,5.814,5.086,4.71033333333,6.00925,4.2155,7.23133333334,4.22033333333,7.4545
450.33,5.27483333333,7.44241666668,5.81675,5.09991666667,4.7115,6.00725,4.20783333333,7.22900000001,4.23358333333,7.44816666667
450.69,5.26008333333,7.43391666666,5.81808333333,5.09491666667,4.71066666667,6.00733333333,4.19833333333,7.23274999999,4.22891666666,7.45641666667
451.04,5.25175,7.42966666667,5.82508333333,5.11483333333,4.72758333333,6.01158333333,4.19858333333,7.22516666666,4.23933333333,7.45475
451.40,5.22591666667,7.41375000001,5.82766666667,5.12383333333,4.70883333333,6.00791666667,4.176,7.22266666668,4.2405,7.45058333333
451.75,5.20108333333,7.39966666667,5.81341666666,5.12658333333,4.69008333333,5.99825,4.16033333333,7.22024999999,4.22891666667,7.44791666667
452.10,5.18616666667,7.38966666667,5.80258333333,5.11616666667,4.67558333333,5.98391666667,4.14325,7.19950000001,4.22225,7.44183333333
452.46,5.16983333333,7.38033333334,5.78166666667,5.11825,4.66266666667,5.96033333333,4.12483333333,7.19000000001,4.217,7.43583333334
452.81,5.14308333333,7.36233333333,5.76158333333,5.09791666667,4.63525,5.93191666666,4.101,7.18191666667,4.18758333333,7.42216666667
453.17,5.13816666667,7.35808333334,5.76533333333,5.097,4.63683333333,5.93775,4.09466666667,7.18758333333,4.19366666666,7.42533333333
453.52,5.15925,7.39283333334,5.77491666666,5.117,4.66075,5.96241666666,4.10991666666,7.2145,4.21683333333,7.45041666667
453.87,5.17425,7.40175000001,5.77991666667,5.12933333333,4.6725,5.97525,4.11183333333,7.22783333334,4.215,7.465
454.23,5.19475,7.41175,5.78841666667,5.14,4.69025,5.9965,4.1345,7.24233333333,4.22183333333,7.49825
454.58,5.20141666667,7.42141666666,5.79125,5.14658333334,4.69308333334,5.99458333333,4.12533333333,7.23175,4.22041666666,7.4985
454.93,5.20008333333,7.41891666666,5.78358333333,5.12433333333,4.673,5.97233333333,4.11,7.23391666667,4.21308333333,7.487
455.29,5.20275,7.41583333333,5.78825,5.11908333334,4.66816666667,5.96858333333,4.12083333333,7.22908333333,4.20833333333,7.47091666667
455.64,5.20441666667,7.41733333334,5.78858333333,5.12258333333,4.66883333333,5.96341666667,4.12508333333,7.22333333332,4.211,7.47008333333
456.00,5.20808333333,7.41108333334,5.78491666667,5.12641666667,4.65966666667,5.95241666667,4.12483333333,7.22541666668,4.20466666667,7.45841666667
456.35,5.21358333333,7.40966666668,5.79066666667,5.13658333334,4.66816666667,5.9535,4.13933333334,7.22866666668,4.19833333333,7.45858333333
456.70,5.23541666667,7.42108333332,5.80208333333,5.15825,4.67758333333,5.96125,4.15783333333,7.23841666666,4.2005,7.47858333333
457.06,5.25591666666,7.43541666667,5.81291666667,5.16741666666,4.67341666667,5.9695,4.18208333333,7.25008333333,4.20491666667,7.501
457.41,5.26116666667,7.42616666666,5.80783333333,5.175,4.65291666666,5.95991666667,4.19175,7.26291666667,4.18966666667,7.49908333334
457.76,5.264,7.42699999999,5.80483333333,5.18275,4.64016666667,5.95025,4.20066666667,7.26125,4.191,7.50191666667
458.12,5.26466666667,7.43383333334,5.8015,5.19258333333,4.63958333333,5.95308333333,4.21091666666,7.26941666667,4.18941666667,7.50025
458.47,5.27658333333,7.43608333334,5.79516666666,5.2065,4.63666666666,5.96375,4.23475,7.29441666668,4.2005,7.5025
458.82,5.30775,7.46725000001,5.80808333333,5.2425,4.65108333333,5.98658333333,4.26883333333,7.32225000001,4.21441666667,7.5355
459.18,5.33033333333,7.49091666667,5.81458333334,5.26041666666,4.66725,5.99933333333,4.29975,7.35241666667,4.22325,7.55816666667
459.53,5.34475,7.49841666667,5.81466666666,5.27416666667,4.67166666666,6.006,4.31441666667,7.36841666666,4.228,7.56591666667
459.88,5.36775,7.52533333333,5.82658333333,5.29616666667,4.68783333333,6.032,4.34725,7.39916666667,4.2355,7.58966666666
460.24,5.39433333333,7.55016666667,5.83725,5.31783333333,4.6995,6.05016666666,4.37316666667,7.42841666666,4.24566666666,7.60066666667
460.59,5.41583333333,7.55416666667,5.84258333333,5.33441666667,4.70941666667,6.05166666666,4.40108333333,7.45208333333,4.25975,7.60358333334
460.94,5.435,7.56633333332,5.84933333333,5.35616666667,4.72583333333,6.051,4.42225,7.47333333334,4.26583333334,7.60791666667
461.29,5.46125,7.58033333334,5.85866666667,5.37375,4.7455,6.06225,4.45433333333,7.49041666667,4.28016666667,7.61533333334
461.65,5.49258333334,7.59166666667,5.87108333333,5.38816666666,4.76066666667,6.07141666667,4.485,7.52008333332,4.29275,7.62341666667
462.00,5.51216666667,7.58941666667,5.8675,5.392,4.75558333334,6.05875,4.4995,7.52508333333,4.28675,7.612
462.35,5.55091666667,7.61974999999,5.88725,5.41116666667,4.76975,6.06216666667,4.54516666666,7.56366666666,4.29458333333,7.635
462.71,5.60908333333,7.65449999999,5.91258333334,5.44966666667,4.80083333333,6.08808333333,4.60708333333,7.61341666667,4.32258333333,7.65625
463.06,5.649,7.67016666667,5.91925,5.47975,4.809,6.0965,4.64466666666,7.64183333332,4.33991666667,7.66408333333
463.41,5.69808333333,7.69591666667,5.94483333333,5.50566666667,4.82983333333,6.11683333333,4.70441666666,7.68975000001,4.36358333333,7.7025
463.76,5.72091666667,7.68899999999,5.93841666666,5.49958333333,4.8225,6.09866666667,4.72866666667,7.70591666667,4.34791666667,7.69208333333
464.12,5.7495,7.69008333334,5.93725,5.5045,4.81825,6.09958333333,4.77083333333,7.72800000001,4.34808333333,7.70366666667
464.47,5.7755,7.71266666666,5.94091666667,5.52758333333,4.82266666667,6.11541666667,4.81216666667,7.75866666667,4.34608333333,7.72791666667
464.82,5.81241666667,7.72683333334,5.94133333333,5.53575,4.81691666667,6.13058333333,4.85608333333,7.78800000001,4.34858333334,7.74466666667
465.17,5.83083333333,7.743,5.94716666667,5.54858333334,4.81433333334,6.13366666667,4.8955,7.823,4.3445,7.75825
465.53,5.86991666667,7.75899999999,5.9565,5.56116666667,4.81766666667,6.15475,4.95016666667,7.86433333334,4.34975,7.76941666667
465.88,5.90225,7.78299999999,5.96883333333,5.58641666667,4.82658333333,6.16158333333,5.00041666667,7.91233333332,4.36041666667,7.79925
466.23,5.93158333333,7.79233333334,5.97291666667,5.6015,4.82725,6.17016666667,5.03641666666,7.93249999999,4.362,7.80733333333
466.58,5.92291666667,7.77250000001,5.95516666667,5.578,4.80216666667,6.15316666667,5.05033333333,7.93233333334,4.33858333333,7.79441666667
466.94,5.96308333333,7.79133333333,5.97658333334,5.61275,4.8265,6.16775,5.10533333334,7.98308333333,4.35716666666,7.829
467.29,5.9715,7.78266666667,5.95491666666,5.60966666667,4.80591666667,6.14175,5.10791666666,7.992,4.33191666667,7.80383333333
467.64,6.03216666667,7.81100000001,5.98641666666,5.64766666667,4.83275,6.17383333333,5.16641666667,8.047,4.3685,7.85483333333
467.99,6.0685,7.82599999999,6.00066666666,5.66583333333,4.8445,6.18641666667,5.20558333333,8.0785,4.38833333333,7.87908333333
468.35,6.10583333334,7.84575,6.00866666667,5.67791666667,4.85091666667,6.19375,5.25175,8.10525,4.409,7.895
468.70,6.13258333333,7.86274999999,6.02225,5.70708333333,4.875,6.20508333333,5.2985,8.13916666667,4.42491666667,7.90375
469.05,6.1445,7.85966666667,6.00066666666,5.70233333333,4.86433333333,6.18558333333,5.319,8.14316666666,4.42816666666,7.89408333333
469.40,6.17983333333,7.87216666666,6.00633333333,5.734,4.87833333333,6.18675,5.35783333333,8.17183333334,4.43483333333,7.92583333333
469.75,6.22291666667,7.89833333334,6.01366666667,5.75716666667,4.89141666667,6.21725,5.405,8.20891666666,4.462,7.949
470.11,6.23083333333,7.90025000001,6.00066666667,5.76233333333,4.89133333333,6.20308333333,5.41533333333,8.21516666667,4.45691666667,7.95175
470.46,6.24383333333,7.89841666667,6.0,5.78216666667,4.89966666667,6.20233333333,5.42916666667,8.23524999999,4.4545,7.95816666667
470.81,6.24975,7.90883333334,5.985,5.766,4.88241666667,6.19291666667,5.43083333334,8.22449999999,4.43983333333,7.9555
471.16,6.28558333333,7.93183333332,6.01291666667,5.79566666667,4.90008333334,6.21908333333,5.47766666666,8.24033333334,4.46233333333,7.98308333334
471.51,6.27841666667,7.92833333333,5.99691666667,5.80025,4.89041666667,6.20508333333,5.48066666667,8.23416666667,4.4715,7.9615
471.87,6.27333333333,7.93225,5.98883333334,5.80508333333,4.87983333333,6.19583333333,5.47875,8.23566666667,4.46691666667,7.95325
472.22,6.26408333333,7.92191666668,5.97183333333,5.80516666667,4.85941666667,6.19766666667,5.4585,8.22525000001,4.45741666667,7.94733333333
472.57,6.28441666667,7.93233333333,5.98275,5.81308333333,4.85891666667,6.20608333334,5.45475,8.2355,4.46516666667,7.9655
472.92,6.30883333333,7.94324999999,6.004,5.83591666667,4.87591666667,6.237,5.45816666667,8.24808333333,4.47658333333,7.98391666667
473.27,6.28941666666,7.95816666666,5.998,5.83341666667,4.87441666667,6.24175,5.4375,8.24933333333,4.4845,7.98291666667
473.62,6.27791666666,7.97,6.01408333333,5.85566666667,4.87691666667,6.23325,5.41741666667,8.25766666667,4.47833333333,7.98166666666
473.98,6.27483333333,7.97191666666,6.022,5.862,4.88558333333,6.24908333333,5.40491666667,8.2655,4.48383333333,7.98983333333
474.33,6.24816666667,7.96291666667,6.01683333334,5.86725,4.88166666666,6.24558333334,5.37308333333,8.23925000001,4.48316666667,7.98983333333
474.68,6.23191666667,7.95333333333,6.01933333333,5.88433333333,4.87208333333,6.22725,5.33483333334,8.24174999999,4.47141666667,7.968
475.03,6.22041666667,7.96074999999,6.02825,5.89908333333,4.88825,6.22816666667,5.30708333333,8.25141666668,4.47666666667,7.97516666666
475.38,6.20475,7.97299999999,6.03875,5.90808333334,4.88966666667,6.2395,5.29783333333,8.24091666666,4.47958333333,7.99666666667
475.73,6.21966666667,8.00100000001,6.06583333334,5.94191666667,4.91516666667,6.26883333333,5.28583333333,8.25008333334,4.49791666666,8.0465
476.08,6.1885,7.99441666667,6.05316666667,5.93316666667,4.9115,6.24583333333,5.24166666667,8.22116666668,4.48358333333,8.036
476.44,6.14783333333,7.99358333334,6.04033333333,5.94208333333,4.90283333333,6.23866666667,5.20408333333,8.20049999999,4.46683333333,8.03416666667
476.79,6.13491666667,8.01916666667,6.0665,5.97141666667,4.92366666667,6.25558333333,5.18825,8.22299999999,4.49075,8.0685
477.14,6.11566666666,8.01375000001,6.07058333333,5.98158333334,4.92291666667,6.25641666667,5.16675,8.20524999999,4.4905,8.05825
477.49,6.07558333334,7.98858333334,6.04358333333,5.96916666667,4.90583333333,6.23808333333,5.11516666667,8.15600000001,4.47458333333,8.0385
477.84,6.05,7.98741666666,6.05783333333,5.99041666667,4.90766666667,6.244,5.08941666667,8.14308333333,4.47791666667,8.04975
478.19,6.039,7.99641666666,6.0885,6.01383333333,4.92041666667,6.26,5.06608333333,8.14433333333,4.49908333333,8.07225
478.54,5.9975,7.98716666666,6.08366666666,6.00583333334,4.92033333333,6.26475,5.04,8.11249999999,4.5,8.09375
478.89,5.97616666667,7.99208333333,6.09458333333,6.01608333333,4.92741666667,6.27158333333,5.01441666667,8.10675000001,4.522,8.11
479.24,5.94733333333,7.97875000001,6.083,6.02775,4.93316666667,6.26158333334,4.95516666667,8.07416666667,4.50558333333,8.10225
479.60,5.90591666667,7.94933333333,6.06683333333,6.028,4.92616666666,6.24858333333,4.89675,8.03983333334,4.48658333334,8.07216666667
479.95,5.90166666667,7.96191666666,6.0895,6.06475,4.94591666667,6.27191666666,4.888,8.04433333333,4.51016666667,8.08775
480.30,5.87191666667,7.94425,6.08825,6.06825,4.94316666667,6.2645,4.84925,8.01766666666,4.51816666666,8.08691666666
480.65,5.83225,7.90816666668,6.0675,6.072,4.91983333333,6.25133333334,4.792,7.96608333333,4.48641666667,8.05591666667
481.00,5.7985,7.889,6.05608333333,6.07833333333,4.91091666667,6.24416666667,4.741,7.92608333334,4.47616666666,8.0555
481.35,5.77158333334,7.88666666666,6.05733333333,6.08908333334,4.90083333334,6.24908333333,4.70841666667,7.90625,4.47266666667,8.05525
481.70,5.74158333333,7.88233333332,6.05216666667,6.09816666667,4.89591666667,6.24475,4.67525,7.89308333333,4.4715,8.05733333334
482.05,5.72008333333,7.89733333334,6.04108333334,6.11016666667,4.87783333334,6.25533333333,4.6485,7.88241666667,4.46083333333,8.06983333333
482.40,5.70641666667,7.893,6.03508333333,6.11758333333,4.87633333333,6.2625,4.62833333333,7.88183333334,4.4575,8.07091666667
482.75,5.68816666667,7.88450000001,6.02558333333,6.12433333334,4.86666666667,6.26583333333,4.60541666667,7.86791666667,4.44783333333,8.073
483.10,5.683,7.884,6.02608333334,6.13066666667,4.86258333333,6.26558333333,4.59633333334,7.87066666666,4.44866666666,8.07425
483.45,5.66691666667,7.88316666666,6.02291666667,6.13591666667,4.85516666667,6.26508333333,4.59008333333,7.86675,4.44666666667,8.07341666667
483.80,5.65516666667,7.87658333332,6.01816666667,6.133,4.84108333333,6.26133333333,4.57391666667,7.86,4.43525,8.07325
484.15,5.65091666667,7.87158333334,6.01533333333,6.14125,4.8375,6.261,4.563,7.85858333333,4.43475,8.07333333334
484.50,5.64966666667,7.87466666666,6.01491666667,6.14333333333,4.835,6.25808333333,4.5635,7.8565,4.43908333333,8.0795
484.85,5.64525,7.87533333333,6.02133333333,6.15341666667,4.83158333333,6.25691666667,4.56641666666,7.86499999999,4.44,8.08608333333
485.20,5.64716666667,7.87675000001,6.01766666667,6.16341666667,4.83283333333,6.25208333333,4.56883333334,7.87333333333,4.44225,8.09508333333
485.55,5.65025,7.87150000001,6.0135,6.16883333333,4.82416666666,6.24825,4.56866666666,7.87658333333,4.43825,8.09525
485.90,5.65,7.85599999999,6.00675,6.16875,4.824,6.22958333333,4.567,7.87941666666,4.43191666666,8.07958333334
486.25,5.65341666667,7.85566666667,6.00875,6.18125,4.81891666667,6.22208333334,4.573,7.88100000001,4.43283333333,8.08258333333
486.60,5.66466666667,7.86383333333,6.00975,6.19691666667,4.82233333333,6.22041666667,4.59241666667,7.89491666667,4.43616666667,8.083
486.95,5.67741666667,7.87116666667,6.0225,6.2225,4.82666666667,6.23066666666,4.61675,7.91258333333,4.44141666666,8.09608333334
487.30,5.69258333333,7.87649999999,6.02333333333,6.23508333333,4.82925,6.22791666667,4.63825,7.92308333334,4.442,8.10125
487.65,5.71616666667,7.89533333334,6.03625,6.26766666666,4.84516666667,6.23966666667,4.66716666667,7.94766666667,4.45816666667,8.11516666667
488.00,5.73158333334,7.90508333333,6.037,6.27875,4.84991666667,6.2405,4.69633333333,7.96183333333,4.45741666666,8.12225
488.35,5.7405,7.90666666668,6.03625,6.29158333333,4.85283333333,6.23466666667,4.71966666667,7.98133333334,4.45683333333,8.1235
488.70,5.76025,7.90624999999,6.02825,6.30258333333,4.85358333333,6.23216666667,4.74358333333,7.99733333333,4.45516666667,8.12166666666
489.05,5.79633333333,7.92216666666,6.04366666667,6.328,4.86408333333,6.25558333333,4.78966666667,8.02808333334,4.46141666667,8.13666666667
489.40,5.83483333333,7.93708333333,6.0555,6.35116666667,4.87758333334,6.2685,4.84133333334,8.05916666668,4.4755,8.14566666667
489.75,5.87841666667,7.96316666666,6.07525,6.38433333333,4.89125,6.29166666667,4.90858333333,8.10174999999,4.49683333333,8.179
490.10,5.92483333333,7.98075,6.07675,6.40908333333,4.90016666667,6.30125,4.96841666667,8.13983333333,4.50158333333,8.19333333333
490.45,5.96433333333,7.98758333334,6.08208333333,6.42183333333,4.90241666667,6.30883333334,5.01591666667,8.17241666666,4.50458333333,8.20925
490.80,5.999,7.99841666667,6.07608333333,6.43025,4.90166666667,6.30891666667,5.05825,8.20183333333,4.50433333333,8.21166666666
491.15,6.03925,8.00841666666,6.07325,6.44275,4.90333333334,6.31591666667,5.10516666667,8.23633333334,4.50991666667,8.22041666667
491.50,6.071,8.00508333333,6.07608333333,6.44433333333,4.90516666667,6.31858333333,5.1535,8.26525000001,4.50766666667,8.22208333334
491.85,6.10925,8.01058333334,6.07916666667,6.46033333333,4.90558333333,6.32591666666,5.19408333333,8.30025,4.50858333333,8.22966666667
492.20,6.15016666667,8.03466666666,6.08725,6.48583333333,4.91466666667,6.34758333333,5.25216666667,8.34199999999,4.52058333333,8.25033333333
492.55,6.202,8.06383333333,6.10441666667,6.50766666667,4.92725,6.36683333334,5.31608333333,8.38741666667,4.53283333333,8.2795
492.90,6.24625,8.07699999999,6.10425,6.51725,4.92908333333,6.3695,5.37633333333,8.42749999999,4.53541666667,8.28291666667
493.25,6.28525,8.09558333334,6.09641666667,6.5305,4.92708333333,6.36766666667,5.43883333333,8.46475,4.53308333334,8.29141666667
493.60,6.34275,8.11458333334,6.09216666666,6.55366666667,4.93208333334,6.38008333333,5.51233333333,8.51675,4.53433333333,8.29675
493.95,6.402,8.12708333333,6.09775,6.5645,4.93225,6.38766666666,5.59541666667,8.56566666667,4.5345,8.29583333334
494.30,6.486,8.16008333334,6.115,6.60466666667,4.94833333334,6.39558333333,5.71608333333,8.63616666668,4.54416666667,8.31783333333
494.65,6.54966666667,8.17358333333,6.10416666666,6.61808333333,4.94216666667,6.39383333333,5.82658333333,8.68549999999,4.54258333333,8.31191666667
495.00,6.63075,8.18433333334,6.11441666666,6.64741666667,4.94758333334,6.39683333333,5.93566666667,8.75866666667,4.54133333333,8.324
495.34,6.72983333333,8.22324999999,6.12508333333,6.691,4.95933333333,6.41208333333,6.07975,8.85000000001,4.557,8.35858333333
495.69,6.8195,8.25408333334,6.13991666667,6.72041666667,4.97066666667,6.42083333333,6.22641666667,8.92566666667,4.56425,8.36566666666
496.04,6.91666666667,8.28474999999,6.1495,6.73783333333,4.97633333333,6.4305,6.36316666667,9.00641666667,4.56391666667,8.38208333333
496.39,7.00041666667,8.31533333333,6.13916666667,6.75675,4.97941666667,6.43633333333,6.49075,9.08175,4.56608333333,8.38141666667
