wavelength,Back_PhrCarf,Belly_PhrCarf,Breast_PhrCarf,Crissum_PhrCarf,Crown_PhrCarf,DorTail_PhrCarf,Rump_PhrCarf,Throat_PhrCarf,WingTip_PhrCarf
827.21,23.7283333333,40.3583333333,34.9613333333,27.424,24.9906666667,21.1673333333,25.8506666667,33.004,31.3576666667
827.51,24.1386666667,40.7676666667,35.4866666667,27.5283333333,25.5243333333,21.5356666667,26.3483333333,33.2583333333,32.0036666667
827.82,23.7653333333,40.4033333333,35.3506666667,27.3583333333,25.4946666667,21.3446666667,26.3206666667,33.5256666667,32.046
828.12,23.3456666667,39.9113333333,35.5726666667,27.0986666667,25.4036666667,21.1056666667,25.888,33.4136666667,31.7193333333
828.42,23.831,40.3686666667,35.843,27.3703333333,26.4046666667,21.557,26.598,34.2556666667,32.6466666667
828.72,25.0866666667,41.2106666667,35.6663333333,27.8586666667,27.1886666667,22.4766666667,27.1886666667,34.5806666667,33.726
829.02,26.0616666667,41.368,35.9776666667,28.655,27.8156666667,22.9086666667,28.1463333333,35.5453333333,35.2656666667
829.33,27.6073333333,42.3236666667,35.5736666667,28.8796666667,29.1563333333,24.1493333333,28.9903333333,36.2933333333,36.5146666667
829.63,28.4536666667,42.6656666667,35.5596666667,28.9416666667,29.7653333333,24.3976666667,29.338,36.5663333333,37.0843333333
829.93,29.463,42.6426666667,35.736,29.7296666667,30.664,25.0916666667,30.1636666667,38.0046666667,38.572
830.23,31.3263333333,43.0693333333,35.4886666667,29.9143333333,31.7723333333,25.5293333333,31.5866666667,38.3503333333,39.762
830.54,32.0703333333,43.7246666667,36.308,29.5846666667,32.0296666667,25.876,32.6,38.957,41.3206666667
830.84,32.1456666667,43.5113333333,35.5806666667,30.3223333333,31.043,26.124,32.1883333333,39.2283333333,40.6696666667
831.14,32.8186666667,44.7016666667,36.208,31.1456666667,31.875,26.9413333333,32.7756666667,39.511,41.5703333333
831.44,35.6233333333,46.7343333333,38.2106666667,33.63,33.503,28.2866666667,34.9873333333,40.882,44.1053333333
831.74,36.015,46.617,39.3563333333,34.1586666667,33.0443333333,28.094,34.8596666667,39.8513333333,44.307
832.04,34.9983333333,46.3413333333,40.0306666667,34.6493333333,32.5593333333,27.4873333333,35.1916666667,40.573,43.167
832.35,33.8436666667,46.448,39.162,34.1346666667,31.4756666667,26.375,34.2806666667,39.4173333333,41.4206666667
832.65,32.8126666667,45.4516666667,40.139,33.854,31.007,25.3126666667,33.7846666667,39.3056666667,40.1736666667
832.95,32.05,45.8703333333,40.5066666667,33.136,30.405,25.2056666667,33.0373333333,38.5323333333,39.3223333333
833.25,31.369,45.3696666667,39.6943333333,32.1173333333,29.3733333333,24.1036666667,31.712,36.857,37.699
833.55,29.839,44.5936666667,38.2316666667,31.362,28.5546666667,23.417,30.436,35.185,36.9776666667
833.85,29.249,44.032,37.475,31.5503333333,28.789,23.411,29.911,34.9726666667,36.2093333333
834.16,28.0,43.149,37.5036666667,30.3543333333,28.0283333333,22.9786666667,29.5603333333,34.383,35.4043333333
834.46,27.9976666667,43.0293333333,38.124,29.6903333333,27.9686666667,22.748,29.948,34.5383333333,35.6853333333
834.76,26.4466666667,43.1426666667,37.066,28.964,27.7776666667,22.193,28.964,34.2303333333,34.317
835.06,26.02,43.3663333333,36.597,28.1053333333,27.8936666667,21.638,27.9843333333,33.9983333333,33.9376666667
835.36,25.032,42.894,35.5623333333,26.5503333333,27.0673333333,21.124,26.4856666667,32.009,32.9133333333
835.66,24.145,42.176,35.5096666667,26.3556666667,26.5283333333,21.4506666667,25.5613333333,31.537,33.0566666667
835.96,23.579,43.381,35.607,26.696,25.9993333333,22.442,25.229,31.243,33.1133333333
836.26,23.6623333333,43.599,34.9583333333,27.0706666667,25.5646666667,22.5923333333,25.6043333333,31.7873333333,34.1656666667
836.57,23.4116666667,44.3863333333,34.378,27.9373333333,26.1096666667,24.2816666667,26.284,32.1583333333,35.6833333333
836.87,25.0593333333,46.241,35.8866666667,28.369,27.2813333333,26.0523333333,27.6123333333,33.7116666667,36.7376666667
837.17,23.3073333333,45.478,34.832,26.0466666667,25.633,25.013,25.9433333333,31.938,35.2453333333
837.47,24.309,47.2646666667,34.4053333333,26.3396666667,25.719,24.9296666667,25.155,32.262,35.138
837.77,24.806,47.704,33.5723333333,27.3106666667,25.8196666667,24.0906666667,24.4483333333,32.439,34.466
838.07,25.0306666667,45.5716666667,33.087,27.9213333333,23.739,22.8783333333,23.985,31.9186666667,34.932
838.37,24.6956666667,44.343,31.387,28.6496666667,22.3843333333,23.7226666667,25.1216666667,32.725,34.7323333333
838.67,26.8996666667,45.772,33.395,30.6983333333,24.939,25.061,28.2476666667,35.7843333333,36.52
838.97,28.3146666667,46.4683333333,34.8206666667,31.103,26.766,24.3496666667,30.731,36.617,36.3073333333
839.27,29.344,45.3666666667,35.2636666667,31.274,28.25,23.7453333333,31.0166666667,35.843,36.4223333333
839.57,28.8343333333,45.126,35.0373333333,30.8113333333,27.9483333333,23.5853333333,29.516,35.4463333333,35.7873333333
839.87,27.8576666667,45.243,36.345,29.0213333333,25.941,22.0393333333,27.5153333333,35.3183333333,33.0596666667
840.17,27.679,47.3373333333,36.6866666667,30.5063333333,26.2986666667,21.762,27.8106666667,35.7,33.3993333333
840.47,28.7423333333,48.1036666667,38.789,32.668,25.9483333333,21.5566666667,28.2103333333,37.1256666667,33.8656666667
840.77,30.1523333333,49.0393333333,43.671,34.8576666667,27.568,22.9953333333,29.821,40.0926666667,36.6466666667
841.07,30.8316666667,49.1546666667,46.4503333333,36.1733333333,27.316,24.4083333333,30.6966666667,39.4863333333,37.458
841.37,30.407,49.179,47.0376666667,35.2603333333,27.2663333333,25.0536666667,30.9063333333,38.6153333333,37.6873333333
841.67,31.4816666667,50.6176666667,50.0773333333,35.571,28.4723333333,25.154,31.3273333333,39.0433333333,37.5773333333
841.97,31.4403333333,50.2883333333,48.9713333333,34.7326666667,24.9383333333,23.4566666667,30.1233333333,38.1893333333,37.613
842.27,32.1213333333,49.7836666667,48.658,33.7663333333,22.1643333333,21.732,29.091,37.662,37.3163333333
842.57,32.3,49.0096666667,47.1146666667,36.6923333333,20.93,23.342,30.0603333333,40.396,38.932
842.87,34.0816666667,48.8776666667,47.3816666667,37.4893333333,25.3533333333,24.2726666667,34.414,41.8953333333,42.0616666667
843.17,33.2453333333,48.509,47.3683333333,37.1053333333,25.8773333333,22.6316666667,33.684,41.7546666667,42.6316666667
843.47,33.1443333333,45.326,50.1416666667,35.4106666667,25.6843333333,24.6456666667,33.6163333333,41.7376666667,43.6256666667
843.77,30.7533333333,46.0266666667,48.5033333333,34.7783333333,24.7676666667,25.5933333333,33.127,42.1053333333,44.4786666667
844.07,28.5233333333,46.0853333333,44.1833333333,31.7676666667,24.273,27.5166666667,34.7876666667,40.38,43.5126666667
844.37,28.4766666667,45.585,41.391,31.457,25.938,31.0156666667,35.32,41.9426666667,44.4813333333
844.67,26.3646666667,44.483,41.8116666667,29.7326666667,25.9003333333,29.7326666667,34.495,42.2763333333,43.322
844.97,25.874,45.6873333333,38.578,29.8366666667,26.34,29.6036666667,35.4313333333,40.6756666667,43.706
845.27,22.2596666667,43.6156666667,39.548,27.6836666667,27.9093333333,28.3616666667,30.8473333333,38.87,40.6776666667
845.57,23.1636666667,45.7626666667,39.209,29.9436666667,31.6383333333,29.6043333333,31.4126666667,42.599,44.2936666667
845.87,22.342,44.9223333333,33.811,21.8636666667,30.466,24.4923333333,30.466,40.7406666667,45.4003333333
846.17,21.898,47.3233333333,29.8056666667,21.4113333333,26.8856666667,25.6693333333,29.5623333333,42.336,40.6326666667
846.47,24.1293333333,48.383,28.856,22.886,26.7413333333,26.99,30.9703333333,42.5373333333,39.428
846.77,23.718,47.308,25.0,22.8206666667,26.0256666667,23.205,29.4873333333,44.2306666667,36.795
847.07,27.3286666667,45.7106666667,26.4703333333,23.8973333333,29.044,24.7553333333,33.3333333333,40.5636666667,38.4806666667
847.37,26.6436666667,40.946,25.4903333333,27.2203333333,29.7576666667,25.0286666667,31.949,35.294,38.639
847.67,23.684,38.221,22.3056666667,22.3056666667,24.3106666667,18.045,27.569,30.2003333333,31.9546666667
847.97,23.522,42.6413333333,19.7483333333,24.6543333333,24.654,18.868,29.0563333333,32.5783333333,30.8176666667
848.26,22.5643333333,42.1793333333,21.9233333333,23.718,23.3333333333,17.8206666667,26.4106666667,30.8976666667,28.9746666667
848.56,24.7656666667,43.6413333333,22.892,25.3013333333,24.498,18.6076666667,33.0653333333,33.0656666667,31.9946666667
848.86,23.4516666667,40.0523333333,22.2663333333,25.1643333333,21.6076666667,22.925,32.411,27.2726666667,31.884
849.16,25.215,39.114,30.75,33.087,26.199,28.044,31.734,28.659,32.349
849.46,22.8933333333,33.8366666667,33.8363333333,32.0756666667,24.4026666667,25.6603333333,26.9183333333,23.648,32.453
849.76,19.6743333333,29.3236666667,30.0753333333,31.2026666667,24.5613333333,26.4413333333,26.0653333333,23.058,31.7043333333
850.06,24.7513333333,35.0746666667,34.826,35.3233333333,28.856,33.209,31.7166666667,26.244,38.682
850.36,26.1726666667,37.901,38.889,36.0493333333,31.605,35.8023333333,31.852,32.5926666667,39.8766666667
850.65,25.1283333333,40.7693333333,41.5386666667,33.59,29.231,33.077,30.769,32.8206666667,38.718
850.95,24.2303333333,38.8223333333,39.2233333333,33.0656666667,30.656,33.3333333333,30.522,33.4673333333,39.0896666667
851.25,26.2743333333,34.902,44.1826666667,34.2483333333,31.7646666667,35.0326666667,28.235,34.9023333333,42.7446666667
851.55,25.7513333333,32.9413333333,44.183,33.0716666667,31.8953333333,35.6863333333,27.9736666667,39.7383333333,40.2613333333
851.85,25.6313333333,34.3433333333,41.7926666667,31.1866666667,30.9343333333,38.1313333333,22.9796666667,39.2676666667,37.5
852.15,25.8553333333,38.2763333333,39.4166666667,29.9113333333,34.7273333333,34.9806666667,23.1936666667,41.5716666667,35.868
852.45,26.584,40.909,37.741,27.2726666667,34.16,35.8126666667,23.5536666667,43.1126666667,33.1956666667
852.74,26.003,44.6753333333,40.6636666667,29.4603333333,32.78,37.4826666667,25.3113333333,46.888,33.0566666667
853.04,27.7546666667,46.304,44.491,30.544,31.381,38.3543333333,26.6386666667,48.117,35.1463333333
853.34,22.427,38.2486666667,37.788,28.8783333333,24.7313333333,33.026,18.126,43.6253333333,26.728
853.64,22.1196666667,34.255,35.7913333333,28.5713333333,20.5836666667,29.3393333333,13.5173333333,40.2456666667,23.6556666667
853.94,27.586,37.6436666667,40.23,34.6266666667,27.0116666667,35.3446666667,15.517,44.9713333333,27.7296666667
854.23,31.7333333333,44.0,45.6,39.8666666667,32.8,40.2666666667,20.8,47.3333333333,35.2
854.53,30.656,41.2316666667,40.1603333333,36.9476666667,31.1913333333,35.0736666667,20.2143333333,43.775,31.8606666667
854.83,29.249,40.9746666667,37.4176666667,36.8906666667,28.722,31.621,21.6073333333,40.975,33.8603333333
855.13,26.2,37.3116666667,40.3293333333,35.9396666667,24.28,27.8463333333,21.9476666667,38.409,32.0986666667
855.43,18.6846666667,32.4363333333,41.405,32.4366666667,18.5353333333,26.308,15.2466666667,36.024,25.8596666667
855.72,14.556,31.15,37.5546666667,28.821,15.284,22.5616666667,11.3536666667,32.6053333333,22.9986666667
856.02,12.6286666667,28.3406666667,32.8926666667,26.7253333333,14.244,21.4393333333,8.223,29.222,22.467
856.32,14.53,28.775,32.7633333333,28.49,17.2366666667,23.2193333333,8.97466666667,28.205,23.5043333333
856.62,13.4386666667,30.83,36.7586666667,22.925,20.1583333333,24.2426666667,13.0436666667,27.5363333333,25.56
856.91,12.5836666667,34.9396666667,36.0103333333,25.9706666667,23.0253333333,26.9076666667,17.1353333333,28.3803333333,26.7736666667
857.21,9.716,33.7816666667,30.493,21.973,20.9266666667,22.7203333333,18.6846666667,25.411,28.9986666667
857.51,11.0643333333,35.294,31.0923333333,22.969,19.6076666667,24.3693333333,19.6076666667,27.731,28.291
857.81,17.2413333333,46.839,37.787,31.1783333333,25.5746666667,31.322,27.7296666667,35.345,36.0633333333
858.10,25.112,52.317,43.7963333333,37.5186666667,30.4936666667,39.4616666667,34.0806666667,40.5083333333,42.601
858.40,27.7256666667,54.3613333333,40.4986666667,40.8103333333,33.489,39.8753333333,35.2023333333,43.925,47.0403333333
858.70,34.6093333333,58.852,44.8166666667,45.7733333333,36.8423333333,42.584,40.1916666667,46.0926666667,54.8646666667
858.99,35.3136666667,61.551,46.535,49.34,40.5943333333,45.2146666667,44.3896666667,49.67,56.436
859.29,36.379,66.159,52.961,49.9153333333,45.8546666667,45.516,48.054,53.1303333333,54.9916666667
859.59,35.3136666667,68.812,57.2603333333,48.68,50.0,40.924,50.6603333333,52.6403333333,56.436
859.89,37.6026666667,71.5926666667,55.1726666667,55.665,48.276,40.7226666667,52.381,54.023,55.3366666667
860.18,36.928,74.8363333333,58.333,55.065,49.5096666667,37.9083333333,53.4313333333,51.4706666667,58.3333333333
860.48,35.514,73.3646666667,57.6323333333,56.2303333333,47.6636666667,42.0563333333,50.9343333333,50.1556666667,52.648
860.78,34.024,71.6753333333,56.6496666667,57.8583333333,48.359,43.696,52.677,50.2586666667,53.3676666667
861.07,24.3056666667,62.5,53.9933333333,48.4376666667,42.7083333333,38.889,40.4513333333,44.7916666667,41.6666666667
861.37,18.8253333333,58.3766666667,48.8773333333,43.6956666667,44.5596666667,35.7513333333,35.2333333333,43.005,36.442
861.67,20.0646666667,58.8996666667,48.7053333333,40.2913333333,48.22,38.511,38.026,43.042,36.8933333333
861.96,23.2013333333,56.828,48.6046666667,40.3816666667,49.1923333333,41.4096666667,39.354,45.0806666667,38.0326666667
862.26,25.11,55.0663333333,54.185,38.4726666667,49.1923333333,37.5916666667,40.235,41.7036666667,38.0323333333
862.56,26.181,50.337,51.6866666667,39.4063333333,47.5036666667,36.9773333333,40.621,39.811,38.5966666667
862.85,21.4813333333,49.6296666667,46.5183333333,36.5926666667,43.5553333333,35.7036666667,35.4073333333,37.4816666667,35.259
863.15,21.0356666667,48.22,49.353,34.7896666667,46.1163333333,38.673,36.4076666667,37.217,36.5696666667
863.45,17.647,45.811,47.0586666667,36.3636666667,45.9893333333,40.285,34.759,41.1766666667,34.4026666667
863.74,11.111,40.873,48.2143333333,25.992,40.6743333333,27.778,30.7536666667,37.103,27.976
864.04,5.83333333333,42.2916666667,47.2916666667,21.6666666667,35.4166666667,17.5,22.9166666667,27.0833333333,18.125
864.33,-3.93533333333,36.8053333333,39.8146666667,11.8056666667,24.074,7.40766666667,19.907,15.7406666667,8.796
864.63,-0.436,37.473,44.4443333333,18.0826666667,24.1826666667,8.27866666667,22.658,13.9433333333,9.586
864.93,-8.565,40.509,46.9906666667,16.8983333333,22.222,4.16666666667,16.2036666667,6.94433333333,4.62933333333
865.22,-24.031,30.7493333333,38.501,5.68466666667,6.71833333333,-13.1786666667,3.87566666667,-8.01033333333,-13.9536666667
865.52,-26.4,38.6666666667,33.6,12.0,1.06666666667,-0.266666666667,5.33333333333,-0.533333333333,-9.6
865.81,-25.641,51.282,31.0896666667,15.064,0.0,1.60266666667,5.44866666667,-0.961666666667,-11.218
866.11,-7.30166666667,63.1746666667,45.397,19.6826666667,14.6033333333,9.84133333333,25.0793333333,11.4286666667,2.857
866.41,-5.76933333333,73.7176666667,43.91,22.1156666667,15.3846666667,3.52566666667,21.4743333333,13.4613333333,4.16666666667
866.70,4.878,69.377,35.772,23.306,20.867,8.943,23.035,17.344,7.317
867.00,11.924,72.9,37.94,40.9213333333,31.165,17.886,27.642,32.5203333333,20.325
867.29,8.46566666667,64.55,41.5346666667,38.0953333333,33.3333333333,20.3706666667,28.307,42.0636666667,24.603
867.59,25.9523333333,75.9526666667,53.8096666667,55.476,53.5713333333,35.476,44.0476666667,50.476,45.9526666667
867.88,28.0303333333,76.5153333333,58.8386666667,54.0403333333,58.0806666667,34.8486666667,48.4846666667,50.2526666667,54.7976666667
868.18,34.8686666667,66.0086666667,54.8246666667,57.456,56.1403333333,32.6756666667,47.588,48.0263333333,51.535
868.48,41.8803333333,70.0856666667,60.684,69.0173333333,68.3763333333,38.889,57.906,58.9743333333,64.53
868.77,36.232,60.6626666667,57.143,62.526,66.8736666667,31.0556666667,50.9316666667,53.8303333333,55.4866666667
869.07,22.785,50.8436666667,54.0083333333,53.5863333333,60.3373333333,22.363,46.6246666667,45.9913333333,47.8903333333
869.36,17.7143333333,39.619,49.3333333333,56.0,55.238,23.8093333333,41.3333333333,40.9523333333,43.8096666667
869.66,12.762,31.9996666667,44.9523333333,52.381,50.286,21.5236666667,35.8096666667,38.4763333333,37.524
869.95,8.687,26.4646666667,53.5353333333,50.9093333333,45.4543333333,15.7576666667,31.7173333333,31.717,35.3536666667
870.25,8.507,25.5206666667,47.0483333333,42.882,40.6253333333,16.8403333333,30.0346666667,23.6113333333,30.903
870.54,16.748,31.7073333333,48.9433333333,44.878,45.8536666667,21.3006666667,34.4713333333,24.7153333333,35.772
870.84,16.9753333333,27.7776666667,41.204,40.278,43.9813333333,22.0676666667,35.0306666667,24.2283333333,34.4136666667
871.13,14.612,29.528,34.5513333333,37.5953333333,39.5736666667,19.4826666667,30.289,22.5266666667,29.9843333333
871.43,8.081,28.283,26.936,35.3533333333,37.037,20.707,29.6296666667,21.5486666667,29.9663333333
871.72,9.66166666667,32.5283333333,23.3496666667,34.9436666667,36.554,25.6036666667,27.697,22.222,26.409
872.02,12.4403333333,37.9586666667,22.1693333333,36.6826666667,41.627,27.5916666667,30.1436666667,24.083,30.7816666667
872.31,18.501,40.3506666667,20.893,38.9153333333,43.8596666667,28.07,29.346,26.316,32.3766666667
872.61,20.8533333333,44.8656666667,22.749,39.0206666667,43.7596666667,28.12,30.6476666667,28.594,32.8596666667
872.90,25.3753333333,45.4953333333,25.9763333333,43.6936666667,46.3966666667,27.027,34.5343333333,26.7266666667,34.835
873.20,29.613,49.9996666667,27.083,46.5773333333,52.3806666667,31.25,40.9226666667,34.375,40.1783333333
873.49,31.4286666667,51.9046666667,24.9206666667,48.0953333333,53.0156666667,32.54,44.127,38.0953333333,42.5393333333
873.79,26.257,46.555,15.8286666667,45.4376666667,47.6723333333,24.2086666667,40.9686666667,33.5196666667,38.175
874.08,30.939,49.7236666667,21.1786666667,43.0936666667,47.698,24.3096666667,41.6206666667,35.7276666667,41.6206666667
874.37,27.6836666667,47.081,21.8456666667,40.3013333333,46.3276666667,25.8003333333,40.8663333333,32.58,40.6776666667
874.67,29.9603333333,46.2303333333,26.587,39.484,42.0636666667,22.8173333333,40.873,32.9366666667,40.4763333333
874.96,19.4443333333,27.7776666667,-8.33366666667,44.4443333333,19.4443333333,41.6666666667,63.8886666667,30.5556666667,63.8886666667
875.26,450.0,600.0,350.0,433.333333333,450.0,683.333333333,500.0,483.333333333,400.0
875.55,57.143,57.1426666667,44.048,14.2856666667,55.9526666667,41.667,65.4763333333,38.0953333333,72.619
875.85,-20.5126666667,23.077,5.12866666667,-15.3846666667,2.564,15.3846666667,15.3846666667,-33.333,7.69233333333
876.14,-366.666666667,-366.666666667,-333.333333333,-400.0,-1000.0,-566.666666667,-333.333333333,-166.666666667,-300.0
