wavelength,Back_AniMelm,Belly_AniMelm,Breast_AniMelm,Crissum_AniMelm,Crown_AniMelm,DorTail_AniMelm,Patch10_AniMelm,Patch11_AniMelm,Patch12_AniMelm,Patch13_AniMelm,Patch14_AniMelm,Rump_AniMelm,Throat_AniMelm,WingTip_AniMelm
629.60,8.389,59.3795,54.782,48.4406666667,7.388,9.90633333333,9.44533333333,9.31333333333,9.30433333333,18.9463333333,4.25333333333,8.09266666667,54.309,10.3003333333
629.94,8.411,59.4965,54.7515,48.4926666667,7.366,9.96333333333,9.44666666667,9.31233333333,9.345,18.9733333333,4.23866666667,8.09033333333,54.2833333333,10.2936666667
630.27,8.387,59.5585,54.862,48.5103333333,7.424,9.95933333333,9.46466666667,9.393,9.30833333333,18.9606666667,4.22333333333,8.06733333333,54.2966666667,10.2236666667
630.60,8.405,59.5755,54.8935,48.465,7.495,10.023,9.4,9.42433333333,9.32733333333,18.9533333333,4.25733333333,8.09366666667,54.3036666667,10.259
630.93,8.42133333333,59.464,54.85,48.5186666667,7.408,10.0586666667,9.37233333333,9.412,9.277,19.038,4.192,8.12866666667,54.1936666667,10.2456666667
631.26,8.34033333333,59.4785,54.795,48.5233333333,7.37033333333,10.0683333333,9.362,9.39166666667,9.307,18.984,4.19333333333,8.12466666667,54.118,10.2026666667
631.60,8.30033333333,59.375,54.6805,48.4673333333,7.315,10.1133333333,9.37766666667,9.385,9.278,18.96,4.18,8.131,53.9766666667,10.2933333333
631.93,8.36833333333,59.454,54.6535,48.56,7.40933333333,10.2336666667,9.50033333333,9.46766666667,9.31966666667,19.078,4.25933333333,8.15066666667,54.0966666667,10.3616666667
632.26,8.45633333333,59.492,54.7555,48.6673333333,7.44233333333,10.281,9.58833333333,9.493,9.35766666667,19.1366666667,4.33733333333,8.213,54.2296666667,10.404
632.59,8.43366666667,59.452,54.7395,48.5846666667,7.37366666667,10.2673333333,9.55333333333,9.501,9.338,19.067,4.402,8.16566666667,54.179,10.4203333333
632.92,8.57733333333,59.4435,54.8225,48.6133333333,7.52633333333,10.4146666667,9.68066666667,9.63833333333,9.491,19.234,4.56833333333,8.27066666667,54.2026666667,10.6093333333
633.26,8.65,59.4975,55.02,48.6176666667,7.587,10.465,9.70866666667,9.77833333333,9.58633333333,19.3546666667,4.57466666667,8.33066666667,54.3073333333,10.7066666667
633.59,8.70766666667,59.5815,55.0605,48.487,7.64166666667,10.4336666667,9.75933333333,9.84166666667,9.54966666667,19.3586666667,4.59766666667,8.33333333333,54.4026666667,10.7856666667
633.92,8.75,59.4465,55.03,48.448,7.625,10.509,9.733,9.828,9.56866666667,19.4313333333,4.638,8.37566666667,54.3913333333,10.8683333333
634.25,8.74533333333,59.492,55.043,48.572,7.61333333333,10.5643333333,9.78,9.77233333333,9.58733333333,19.5376666667,4.67966666667,8.42466666667,54.4593333333,10.9
634.58,8.751,59.5345,55.121,48.5466666667,7.66833333333,10.5576666667,9.758,9.84366666667,9.66666666667,19.4726666667,4.74866666667,8.44066666667,54.532,10.8806666667
634.91,8.85966666667,59.599,55.171,48.5646666667,7.798,10.6263333333,9.824,9.989,9.776,19.595,4.79766666667,8.504,54.578,10.946
635.25,8.82266666667,59.755,55.346,48.7823333333,7.822,10.5763333333,9.71766666667,10.0106666667,9.805,19.687,4.793,8.50366666667,54.7763333333,10.913
635.58,8.69933333333,59.6895,55.2025,48.7033333333,7.73833333333,10.5143333333,9.665,9.94366666667,9.811,19.596,4.77,8.418,54.7076666667,10.855
635.91,8.647,59.7425,55.22,48.805,7.75433333333,10.572,9.73466666667,9.946,9.83,19.612,4.74433333333,8.38566666667,54.6853333333,10.9253333333
636.24,8.63866666667,59.8375,55.299,48.882,7.74766666667,10.5933333333,9.73366666667,9.989,9.887,19.5996666667,4.698,8.392,54.7393333333,10.966
636.57,8.65266666667,60.0515,55.372,49.012,7.70833333333,10.6673333333,9.72566666667,9.949,9.91666666667,19.6093333333,4.64566666667,8.41833333333,54.8313333333,10.967
636.90,8.65233333333,59.943,55.1085,49.057,7.68366666667,10.6513333333,9.746,9.934,9.85133333333,19.6223333333,4.69866666667,8.43633333333,54.7996666667,10.884
637.23,8.564,59.908,55.1295,49.243,7.51133333333,10.6296666667,9.69,9.805,9.763,19.5346666667,4.63233333333,8.322,54.7563333333,10.762
637.56,8.52666666667,60.0315,55.1275,49.159,7.47033333333,10.6056666667,9.76033333333,9.832,9.79766666667,19.4663333333,4.663,8.304,54.7163333333,10.7596666667
637.90,8.49433333333,60.112,55.0105,49.1223333333,7.44233333333,10.5536666667,9.70233333333,9.876,9.79766666667,19.5376666667,4.62666666667,8.23933333333,54.7163333333,10.7743333333
638.23,8.46133333333,60.236,54.9835,49.1593333333,7.41666666667,10.6573333333,9.83233333333,9.87333333333,9.821,19.5886666667,4.61966666667,8.227,54.6736666667,10.8013333333
638.56,8.40866666667,60.2615,54.9315,49.161,7.32966666667,10.7513333333,9.80066666667,9.76766666667,9.69333333333,19.5563333333,4.67066666667,8.215,54.708,10.7633333333
638.89,8.45533333333,60.181,54.855,49.029,7.33066666667,10.7963333333,9.88833333333,9.792,9.638,19.587,4.66966666667,8.23533333333,54.5763333333,10.7813333333
639.22,8.45266666667,60.2255,54.957,49.08,7.32133333333,10.782,9.795,9.80066666667,9.492,19.6473333333,4.63433333333,8.18633333333,54.5426666667,10.7363333333
639.55,8.41433333333,60.1465,54.9505,49.1133333333,7.21633333333,10.727,9.69033333333,9.808,9.328,19.6776666667,4.60666666667,8.099,54.4906666667,10.653
639.88,8.497,60.199,54.9795,49.2153333333,7.38533333333,10.9053333333,9.77466666667,9.941,9.36133333333,19.816,4.71366666667,8.20866666667,54.5866666667,10.7273333333
640.21,8.45866666667,60.1235,54.974,49.0436666667,7.37466666667,10.8326666667,9.771,9.954,9.33133333333,19.763,4.688,8.19333333333,54.5186666667,10.6713333333
640.54,8.44633333333,60.329,55.3735,49.1393333333,7.37933333333,10.8846666667,9.76633333333,10.0036666667,9.398,19.8053333333,4.67166666667,8.209,54.5963333333,10.795
640.87,8.38933333333,60.2105,55.3285,49.0926666667,7.45733333333,10.9546666667,9.68666666667,10.078,9.51466666667,19.8873333333,4.68133333333,8.224,54.612,10.7836666667
641.20,8.271,60.1025,55.351,49.2006666667,7.37666666667,10.8296666667,9.52233333333,9.95133333333,9.43733333333,19.8603333333,4.53,8.15666666667,54.619,10.656
641.53,8.254,60.1855,55.567,49.235,7.363,10.803,9.44566666667,9.88266666667,9.41566666667,19.7193333333,4.519,8.125,54.5323333333,10.5416666667
641.87,8.36433333333,60.2115,55.607,49.4606666667,7.41566666667,10.7993333333,9.42966666667,9.87066666667,9.423,19.765,4.54633333333,8.14066666667,54.6283333333,10.5923333333
642.20,8.371,60.1585,55.6485,49.4776666667,7.444,10.736,9.38533333333,9.99033333333,9.49966666667,19.8393333333,4.51833333333,8.089,54.439,10.6756666667
642.53,8.45566666667,60.2085,55.6335,49.5763333333,7.47066666667,10.8106666667,9.44433333333,10.0783333333,9.61633333333,19.9313333333,4.56533333333,8.11466666667,54.4793333333,10.7503333333
642.86,8.53666666667,60.236,55.698,49.5726666667,7.509,10.877,9.52033333333,10.148,9.812,19.9463333333,4.60933333333,8.21466666667,54.5313333333,10.87
643.19,8.607,60.2225,55.6095,49.3273333333,7.48266666667,10.9433333333,9.458,10.2076666667,9.90433333333,19.972,4.574,8.31366666667,54.4666666667,10.8646666667
643.52,8.54633333333,60.244,55.6065,49.167,7.37333333333,10.7966666667,9.35,10.1566666667,9.777,19.8966666667,4.48333333333,8.19066666667,54.403,10.697
643.85,8.50633333333,60.135,55.609,49.1663333333,7.396,10.7643333333,9.31366666667,10.1766666667,9.74333333333,19.9643333333,4.451,8.087,54.4043333333,10.678
644.18,8.42266666667,60.1125,55.3525,49.0546666667,7.429,10.781,9.28233333333,10.1896666667,9.62233333333,19.8913333333,4.43466666667,8.00666666667,54.3316666667,10.685
644.51,8.547,60.2555,55.544,49.0693333333,7.53033333333,10.84,9.38866666667,10.2776666667,9.62266666667,20.0353333333,4.49266666667,8.08166666667,54.4443333333,10.8363333333
644.84,8.57166666667,60.253,55.4165,49.1023333333,7.48066666667,10.836,9.393,10.2526666667,9.55866666667,20.0703333333,4.439,8.04333333333,54.405,10.795
645.17,8.59266666667,60.0625,55.332,49.115,7.35466666667,10.7986666667,9.44666666667,10.2663333333,9.502,20.0276666667,4.381,7.98733333333,54.4846666667,10.9543333333
645.50,8.54066666667,60.1535,55.248,48.9793333333,7.292,10.7313333333,9.42333333333,10.3403333333,9.51,19.9436666667,4.33966666667,7.98366666667,54.3813333333,10.9773333333
645.83,8.544,60.186,55.197,48.99,7.27566666667,10.6986666667,9.51033333333,10.4146666667,9.545,19.946,4.31,8.038,54.53,10.9136666667
646.16,8.46966666667,60.1325,55.2955,48.995,7.293,10.66,9.48633333333,10.389,9.48666666667,19.8753333333,4.32166666667,7.98,54.632,10.906
646.49,8.37433333333,60.154,55.442,49.0443333333,7.22166666667,10.5643333333,9.42233333333,10.373,9.39433333333,19.7536666667,4.29333333333,7.887,54.675,10.815
646.82,8.36733333333,60.3625,55.5395,49.3386666667,7.278,10.5176666667,9.48433333333,10.329,9.37966666667,19.723,4.304,7.89633333333,54.767,10.804
647.15,8.402,60.4125,55.458,49.558,7.32233333333,10.636,9.54866666667,10.3563333333,9.51,19.849,4.376,7.99,54.7516666667,10.9293333333
647.48,8.46233333333,60.5085,55.2935,49.8076666667,7.32033333333,10.7826666667,9.61933333333,10.4403333333,9.612,19.8426666667,4.47266666667,8.01533333333,54.78,10.947
647.81,8.60633333333,60.455,55.427,49.8463333333,7.344,10.8256666667,9.73133333333,10.483,9.66833333333,19.914,4.43933333333,8.15133333333,54.8136666667,10.983
648.14,8.56733333333,60.4565,55.4695,49.9686666667,7.36566666667,10.8656666667,9.678,10.5336666667,9.65333333333,19.7436666667,4.453,8.246,54.8406666667,10.925
648.47,8.65366666667,60.5945,55.5765,49.906,7.55366666667,10.979,9.747,10.6413333333,9.785,19.7123333333,4.62966666667,8.38566666667,54.828,11.0693333333
648.80,8.75466666667,60.7665,55.5685,50.0503333333,7.68466666667,11.0983333333,9.824,10.7546666667,9.949,19.7626666667,4.71933333333,8.49733333333,54.985,11.0916666667
649.13,8.77833333333,60.7675,55.74,50.0486666667,7.77766666667,11.14,9.762,10.8213333333,9.89,19.849,4.74766666667,8.467,55.0416666667,11.057
649.46,8.80966666667,60.76,55.8465,50.0553333333,7.77766666667,11.178,9.71066666667,10.736,9.89033333333,19.829,4.81233333333,8.492,55.109,11.195
649.79,8.84866666667,60.815,55.924,50.0876666667,7.778,11.2143333333,9.75466666667,10.7356666667,9.95766666667,19.8363333333,4.82733333333,8.54933333333,55.022,11.249
650.11,9.01066666667,60.8395,55.8,50.173,7.85633333333,11.4046666667,9.83233333333,10.7846666667,10.0173333333,20.0006666667,4.90766666667,8.723,55.108,11.3906666667
650.44,9.11866666667,60.8235,55.8825,50.128,7.983,11.5873333333,9.95033333333,10.943,10.1583333333,20.0133333333,5.064,8.80166666667,55.12,11.5806666667
650.77,9.078,60.693,55.996,50.0033333333,7.88866666667,11.5586666667,9.88566666667,10.9046666667,10.1003333333,19.8663333333,4.97533333333,8.72366666667,55.1116666667,11.4703333333
651.10,9.04433333333,60.6685,56.0865,49.9166666667,7.84966666667,11.522,9.884,10.87,10.0716666667,19.8626666667,4.90766666667,8.79133333333,55.1956666667,11.4776666667
651.43,8.96433333333,60.6395,56.065,49.872,7.84066666667,11.522,9.79033333333,10.832,10.047,19.8066666667,4.96533333333,8.76933333333,55.158,11.4913333333
651.76,8.87866666667,60.5495,55.9575,49.7616666667,7.783,11.4536666667,9.83733333333,10.8203333333,10.029,19.8456666667,4.89966666667,8.69033333333,55.025,11.4876666667
652.09,8.90066666667,60.387,55.845,49.8173333333,7.73833333333,11.4213333333,9.84533333333,10.7833333333,9.95233333333,19.8773333333,4.83133333333,8.65566666667,55.0626666667,11.4696666667
652.42,8.812,60.1955,55.934,49.7966666667,7.73166666667,11.427,9.79833333333,10.7603333333,9.81566666667,19.805,4.77566666667,8.586,54.9963333333,11.41
652.75,8.736,60.0945,55.965,49.8086666667,7.715,11.4503333333,9.82266666667,10.7206666667,9.81233333333,19.7753333333,4.77966666667,8.592,55.1706666667,11.443
653.08,8.63233333333,60.0585,55.8715,49.7806666667,7.669,11.4026666667,9.71666666667,10.655,9.68833333333,19.77,4.58733333333,8.406,55.055,11.2433333333
653.41,8.62033333333,60.2095,55.9245,49.7313333333,7.78133333333,11.4053333333,9.63433333333,10.692,9.66666666667,19.853,4.61633333333,8.391,55.244,11.147
653.74,8.394,59.976,55.85,49.6033333333,7.604,11.1306666667,9.47066666667,10.5576666667,9.54266666667,19.7203333333,4.42566666667,8.202,54.978,10.9276666667
654.06,8.304,60.0175,55.8765,49.4983333333,7.54633333333,10.9953333333,9.373,10.4133333333,9.38766666667,19.7276666667,4.258,8.114,55.0013333333,10.794
654.39,8.32133333333,59.9805,55.784,49.5146666667,7.53933333333,10.923,9.46533333333,10.3953333333,9.37666666667,19.7606666667,4.277,8.096,55.0276666667,10.8826666667
654.72,8.21933333333,60.124,55.8695,49.4746666667,7.54,10.8623333333,9.448,10.328,9.37,19.75,4.21733333333,8.052,54.9466666667,10.9476666667
655.05,8.27933333333,60.144,55.8685,49.5976666667,7.54133333333,10.8986666667,9.48666666667,10.4256666667,9.47133333333,19.8823333333,4.203,8.0,54.9333333333,10.9696666667
655.38,8.459,60.354,55.9365,49.7226666667,7.59533333333,10.9646666667,9.583,10.4956666667,9.55,19.99,4.289,8.00866666667,54.9686666667,11.0986666667
655.71,8.51033333333,60.521,56.094,49.746,7.56966666667,11.1023333333,9.669,10.6396666667,9.71,20.0456666667,4.40333333333,8.12133333333,55.1013333333,11.1986666667
656.04,8.59733333333,60.747,56.086,49.7313333333,7.63633333333,11.1563333333,9.75633333333,10.7506666667,9.77066666667,20.3273333333,4.5,8.25033333333,55.0973333333,11.3573333333
656.37,8.649,60.8685,56.1345,49.702,7.63333333333,11.1516666667,9.816,10.7136666667,9.784,20.3686666667,4.47366666667,8.308,55.077,11.3313333333
656.69,8.75866666667,60.9865,56.4455,49.7316666667,7.73066666667,11.235,9.923,10.7403333333,9.86,20.436,4.64766666667,8.42866666667,55.165,11.484
657.02,8.71133333333,60.6875,56.1905,49.63,7.53066666667,11.1326666667,9.86066666667,10.6926666667,9.772,20.2326666667,4.50533333333,8.329,54.9233333333,11.399
657.35,8.76066666667,60.7605,56.2425,49.6453333333,7.57766666667,11.196,9.86733333333,10.749,9.74133333333,20.2156666667,4.55933333333,8.31033333333,54.9933333333,11.428
657.68,8.81433333333,60.629,56.104,49.7683333333,7.643,11.2933333333,9.97366666667,10.8076666667,9.74166666667,20.1273333333,4.66833333333,8.29933333333,55.061,11.5733333333
658.01,8.77233333333,60.6055,56.116,49.712,7.68166666667,11.4046666667,9.93766666667,10.825,9.69333333333,20.07,4.71066666667,8.26133333333,55.008,11.5553333333
658.34,8.91333333333,60.4515,56.1495,49.6706666667,7.78233333333,11.4656666667,10.013,10.929,9.725,20.0326666667,4.853,8.35233333333,55.106,11.5726666667
658.66,8.82133333333,60.381,56.141,49.5703333333,7.702,11.3946666667,9.90433333333,10.7853333333,9.642,19.9203333333,4.74533333333,8.30833333333,55.0303333333,11.4156666667
658.99,8.76433333333,60.3675,56.163,49.4936666667,7.68866666667,11.3253333333,9.77433333333,10.7096666667,9.586,19.8953333333,4.739,8.292,55.0156666667,11.3733333333
659.32,8.67466666667,60.2815,56.063,49.418,7.653,11.1993333333,9.708,10.647,9.45866666667,19.8146666667,4.701,8.19666666667,54.903,11.2646666667
659.65,8.64633333333,60.1685,55.954,49.3056666667,7.558,11.096,9.67766666667,10.54,9.452,19.6623333333,4.668,8.14666666667,54.9013333333,11.1173333333
659.98,8.58033333333,60.055,55.8335,49.2576666667,7.544,11.0113333333,9.592,10.4933333333,9.34966666667,19.6483333333,4.706,8.07733333333,54.7,11.062
660.31,8.422,59.891,55.6845,49.256,7.47933333333,10.9226666667,9.47466666667,10.439,9.23733333333,19.6126666667,4.65033333333,8.02066666667,54.7403333333,10.9833333333
660.63,8.47466666667,60.184,55.836,49.288,7.517,11.025,9.52266666667,10.4153333333,9.26166666667,19.727,4.771,8.06433333333,54.8203333333,11.078
660.96,8.532,60.3035,55.774,49.3186666667,7.53933333333,11.0346666667,9.608,10.4056666667,9.34266666667,19.7486666667,4.76233333333,8.12666666667,54.7766666667,11.13
661.29,8.51866666667,60.2595,55.8285,49.187,7.466,11.0166666667,9.52833333333,10.368,9.371,19.7423333333,4.81033333333,8.122,54.5673333333,11.073
661.62,8.49466666667,60.396,55.811,49.2246666667,7.471,10.9736666667,9.53833333333,10.4396666667,9.427,19.7893333333,4.87066666667,8.18733333333,54.565,11.1293333333
661.94,8.29166666667,60.448,55.754,49.241,7.30633333333,10.805,9.346,10.321,9.31133333333,19.8276666667,4.70633333333,8.08233333333,54.5183333333,10.9823333333
662.27,8.20966666667,60.596,55.806,49.3053333333,7.28966666667,10.6696666667,9.31966666667,10.2366666667,9.21266666667,19.8066666667,4.708,8.01666666667,54.504,11.0096666667
662.60,8.19133333333,60.5485,55.769,49.3493333333,7.271,10.7433333333,9.394,10.2373333333,9.22166666667,19.822,4.77766666667,7.975,54.5443333333,11.0036666667
662.93,8.30833333333,60.5625,55.762,49.4436666667,7.32233333333,10.8413333333,9.447,10.294,9.30133333333,19.8613333333,4.80433333333,8.00066666667,54.559,11.0473333333
663.26,8.34133333333,60.5085,55.8195,49.4416666667,7.346,10.9503333333,9.443,10.3153333333,9.28233333333,19.915,4.813,7.95066666667,54.4153333333,11.0996666667
663.58,8.44533333333,60.55,55.9275,49.5146666667,7.427,11.0746666667,9.6,10.482,9.47933333333,19.9416666667,4.86433333333,8.02033333333,54.5426666667,11.2346666667
663.91,8.59733333333,60.629,55.8635,49.3963333333,7.379,11.1733333333,9.72533333333,10.5753333333,9.62633333333,19.9286666667,4.89433333333,8.008,54.3896666667,11.2326666667
664.24,8.665,60.5035,55.8215,49.4283333333,7.522,11.251,9.816,10.7393333333,9.74033333333,19.944,4.928,8.06166666667,54.4326666667,11.347
664.57,8.642,60.4645,55.7405,49.3186666667,7.525,11.3113333333,9.82366666667,10.7386666667,9.74666666667,19.9333333333,4.96433333333,8.053,54.448,11.4283333333
664.89,8.64633333333,60.5285,55.818,49.4473333333,7.47566666667,11.3056666667,9.87766666667,10.812,9.772,20.0986666667,4.902,8.05066666667,54.631,11.3953333333
665.22,8.681,60.5355,55.9325,49.5303333333,7.45833333333,11.3393333333,9.92033333333,10.8063333333,9.84633333333,20.2176666667,4.841,8.04966666667,54.601,11.4666666667
665.55,8.95366666667,60.904,56.093,49.68,7.583,11.538,10.1093333333,11.0423333333,10.0016666667,20.392,4.99466666667,8.07033333333,54.774,11.649
665.87,9.06833333333,60.9635,56.1325,49.5786666667,7.524,11.765,10.1543333333,11.1703333333,10.1296666667,20.4286666667,5.141,8.11433333333,54.9056666667,11.7443333333
666.20,8.994,60.93,55.963,49.5113333333,7.40233333333,11.679,10.0293333333,11.0643333333,10.0496666667,20.2893333333,5.01866666667,8.00033333333,54.9463333333,11.7406666667
666.53,8.91666666667,61.213,56.1085,49.7003333333,7.343,11.593,9.887,10.99,10.0523333333,20.3153333333,4.985,7.95033333333,55.0823333333,11.8156666667
666.86,8.85233333333,61.4805,56.0865,49.8433333333,7.357,11.5876666667,9.84933333333,10.9326666667,10.1416666667,20.3123333333,4.968,8.00766666667,55.252,11.8306666667
667.18,8.795,61.5865,56.0795,49.9343333333,7.26066666667,11.617,9.738,10.8623333333,10.038,20.3913333333,4.931,7.917,55.4516666667,11.8713333333
667.51,8.76433333333,61.802,56.0885,50.088,7.27433333333,11.632,9.754,10.8753333333,9.99533333333,20.441,4.95466666667,7.88833333333,55.599,11.9103333333
667.84,8.594,61.7605,56.051,50.037,7.16,11.4016666667,9.58833333333,10.656,9.833,20.3626666667,4.90233333333,7.73433333333,55.4483333333,11.773
668.16,8.507,61.791,56.118,50.1403333333,7.18966666667,11.3456666667,9.585,10.6826666667,9.81666666667,20.353,4.87966666667,7.68166666667,55.4433333333,11.7443333333
668.49,8.42233333333,61.783,56.0465,50.0813333333,7.19933333333,11.1973333333,9.47566666667,10.6583333333,9.723,20.24,4.78466666667,7.60433333333,55.4046666667,11.7243333333
668.82,8.513,61.751,55.815,50.0526666667,7.23566666667,11.185,9.54,10.6353333333,9.71766666667,20.1553333333,4.798,7.66033333333,55.4936666667,11.642
669.14,8.43833333333,61.405,55.7115,50.0,7.13533333333,11.1526666667,9.535,10.479,9.64433333333,19.9096666667,4.70733333333,7.591,55.284,11.516
669.47,8.43533333333,61.3325,55.639,50.0386666667,7.143,11.1086666667,9.57,10.523,9.71133333333,19.9153333333,4.62733333333,7.64,55.227,11.5243333333
