wavelength,Back_TanCalf,Belly_TanCalf,Breast_TanCalf,Crissum_TanCalf,Crown_TanCalf,DorTail_TanCalf,Patch10_TanCalf,Rump_TanCalf,Throat_TanCalf,WingTip_TanCalf
411.49,4.25741666666,49.3381666667,47.8401666667,4.89458333333,7.00391666667,4.79566666667,80.068,28.2996388889,56.43,9.64270833333
411.85,4.20316666667,49.2259166667,47.5969166667,4.815,7.04391666666,4.72683333333,80.0428333333,28.4651666667,56.2365833333,9.57216666667
412.21,4.22925,49.1349166667,47.44475,4.83316666666,7.19208333333,4.76683333333,80.0330833334,28.621,56.0795833333,9.57064583334
412.57,4.22283333333,49.0495,47.2384166666,4.82816666667,7.30158333333,4.81316666667,80.0195833333,28.8241111111,55.897,9.58545833334
412.92,4.23233333333,48.9425,47.0093333333,4.85425,7.43741666667,4.84766666667,79.88775,28.9606388889,55.6678333333,9.59518749999
413.28,4.21058333334,48.77425,46.7255,4.83283333333,7.52875,4.81008333333,79.7145833333,29.0569444444,55.3995833333,9.54079166668
413.64,4.18825,48.58675,46.4593333333,4.812,7.61358333333,4.7825,79.5944166667,29.20925,55.1215,9.51179166668
414.00,4.16225,48.392,46.1971666667,4.77125,7.71583333333,4.7325,79.457,29.3576111111,54.8431666667,9.47306250001
414.36,4.16566666667,48.1865833333,45.9094166667,4.74908333334,7.8395,4.71041666667,79.2238333333,29.4974166667,54.5443333333,9.45318750001
414.72,4.16208333333,48.0063333333,45.6378333333,4.73925,7.98133333333,4.70066666667,79.0145,29.6201388889,54.2248333333,9.41491666667
415.07,4.182,47.9148333333,45.4323333333,4.77383333334,8.14225,4.71875,78.9924166667,29.8493888889,54.0668333333,9.42714583332
415.43,4.15416666667,47.6526666667,45.12975,4.74833333334,8.22775000001,4.68266666667,78.7555,29.9489444444,53.752,9.38133333334
415.79,4.1655,47.4718333333,44.9555833333,4.76416666667,8.38116666667,4.716,78.5786666667,30.1119166666,53.507,9.37283333332
416.15,4.16525,47.191,44.6736666666,4.74375,8.51083333333,4.70225,78.3435,30.2510555555,53.1959166666,9.35929166666
416.51,4.169,47.0028333333,44.41175,4.73241666667,8.65249999999,4.68208333334,78.1468333333,30.3699722223,52.9306666666,9.31620833333
416.86,4.19391666667,46.9374166667,44.3094166667,4.7385,8.82058333333,4.69983333333,78.20025,30.6018888889,52.8289166667,9.31956249999
417.22,4.144,46.765,44.0526666667,4.68233333334,8.91225,4.65425,78.1005,30.7394444444,52.55175,9.26714583334
417.58,4.09125,46.5366666666,43.8015,4.62866666666,8.98925000001,4.60525,77.9335,30.8225,52.2521666667,9.20662499999
417.94,4.09516666667,46.43,43.5848333333,4.64475,9.11991666666,4.602,77.8146666666,30.9628611111,52.02975,9.18991666666
418.29,4.08783333334,46.2396666667,43.3614166667,4.64833333333,9.23633333333,4.60516666667,77.66675,31.0848055555,51.7781666667,9.15975
418.65,4.12333333333,46.00975,43.1080833333,4.68125,9.38716666666,4.6215,77.4615,31.2083333333,51.5189166667,9.16635416667
419.01,4.11516666667,45.77225,42.8709166667,4.66466666667,9.509,4.60658333333,77.2469166667,31.3180555555,51.21475,9.14891666667
419.37,4.14016666666,45.6598333334,42.6893333333,4.697,9.66808333334,4.63258333333,77.1983333333,31.4928055556,51.0240833333,9.15593749999
419.73,4.14391666667,45.50075,42.4830833333,4.7125,9.80000000001,4.61366666666,77.0474166667,31.6065833333,50.80475,9.15102083334
420.08,4.143,45.358,42.293,4.73008333333,9.92716666666,4.62,76.9286666667,31.7448888889,50.5591666667,9.13510416667
420.44,4.14566666667,45.1445833333,42.09325,4.7515,10.0420833333,4.61325,76.711,31.8593611111,50.2950833333,9.1213125
420.80,4.14133333333,44.9411666667,41.8466666667,4.741,10.1350833333,4.60358333333,76.4679166666,31.9521944444,50.02825,9.09022916667
421.16,4.16408333333,44.755,41.6393333333,4.7645,10.2871666667,4.61216666667,76.23175,32.0636388889,49.80025,9.08695833333
421.51,4.18158333334,44.5988333334,41.4499166667,4.78766666667,10.4405,4.62933333333,76.03875,32.209,49.59975,9.09087500001
421.87,4.17191666667,44.3878333333,41.2191666666,4.785,10.57775,4.6205,75.8153333333,32.3153888889,49.33425,9.06066666668
422.23,4.18425,44.17825,40.969,4.81216666667,10.7145833333,4.632,75.5461666667,32.4284722222,49.0595,9.05316666666
422.58,4.16333333334,43.9934166666,40.7435,4.79633333333,10.8288333333,4.62133333333,75.33575,32.56325,48.8149166667,9.01908333334
422.94,4.14708333333,43.8085,40.536,4.78433333333,10.942,4.60116666667,75.1115833333,32.6606111111,48.559,8.96870833333
423.30,4.12458333333,43.583,40.3121666667,4.76241666667,11.05825,4.58375,74.8051666667,32.77025,48.3065833333,8.92545833333
423.66,4.09658333333,43.3346666667,40.04725,4.73641666667,11.1485833333,4.573,74.5276666667,32.8406666667,47.99575,8.87706250001
424.01,4.07233333334,43.1158333334,39.808,4.71658333334,11.264,4.54041666667,74.2394166667,32.9310555556,47.74775,8.84179166667
424.37,4.0765,42.97225,39.619,4.70516666667,11.408,4.55841666667,74.0368333333,33.05625,47.54925,8.83391666667
424.73,4.06216666667,42.774,39.4255,4.69375,11.5175833333,4.5445,73.80325,33.1364444444,47.2995,8.80170833334
425.08,4.07475,42.6233333333,39.2669166667,4.71158333333,11.6575833334,4.56925,73.5986666667,33.2664166667,47.1029166667,8.80664583334
425.44,4.08208333333,42.4165833333,39.04025,4.71533333333,11.7785833333,4.58025,73.31,33.3462777777,46.86125,8.77854166666
425.80,4.0735,42.2235833333,38.8600833333,4.69216666667,11.889,4.57233333334,73.07925,33.4524166667,46.65375,8.75052083334
426.16,4.05775,42.0331666667,38.6603333333,4.66758333334,12.0111666667,4.54758333333,72.8163333334,33.5456388889,46.4235833333,8.71158333334
426.51,4.04841666667,41.8236666667,38.4603333334,4.64741666667,12.1429166667,4.54225,72.53275,33.6319166667,46.186,8.68610416667
426.87,4.04658333334,41.55425,38.1915,4.6445,12.2861666667,4.53483333333,72.1405833333,33.7074166667,45.8955833333,8.67549999999
427.23,4.05325,41.3111666667,37.9311666667,4.664,12.435,4.55608333333,71.7913333333,33.78925,45.58725,8.67302083334
427.58,4.08941666667,41.1374166666,37.726,4.6905,12.6335833333,4.57675,71.4960833334,33.9567222223,45.3686666667,8.67368750001
427.94,4.08125,40.9218333333,37.4676666666,4.67683333333,12.7908333333,4.57208333333,71.14625,34.05575,45.0758333333,8.64172916667
428.30,4.07241666667,40.705,37.23525,4.68216666667,12.9608333333,4.5715,70.8591666667,34.1868888889,44.815,8.59970833334
428.65,4.0845,40.4658333333,36.9719166667,4.70091666667,13.12675,4.57908333333,70.485,34.3064166667,44.554,8.59320833333
429.01,4.07233333333,40.2274166667,36.706,4.69408333333,13.2731666667,4.57591666667,70.1371666667,34.4050555555,44.2524166667,8.5395625
429.37,4.07016666667,40.0239166667,36.4755,4.71941666667,13.4556666667,4.5755,69.812,34.5523611111,43.98325,8.53099999999
429.72,4.09416666667,39.7805833333,36.2279166667,4.75633333334,13.6218333334,4.60541666667,69.3895833333,34.6506666667,43.6878333333,8.52872916667
430.08,4.12766666667,39.6120833334,36.0539166666,4.79233333333,13.81325,4.66191666667,69.1486666667,34.8164722222,43.4758333334,8.54568749999
430.44,4.14566666666,39.3719166667,35.8236666667,4.81791666667,13.9704166666,4.6725,68.778,34.9128333333,43.2056666667,8.52520833334
430.79,4.15233333333,39.1506666666,35.5918333333,4.82508333333,14.1099166667,4.68683333333,68.46125,35.0565,42.94375,8.49531249999
431.15,4.17825,38.9505,35.3835833333,4.82025,14.2816666667,4.68783333333,68.1649166667,35.1828611111,42.6986666667,8.46843750001
431.50,4.14541666666,38.70075,35.1355,4.78908333333,14.3888333333,4.65891666667,67.8169166667,35.2781111111,42.42175,8.41014583333
431.86,4.14983333333,38.4489166667,34.9168333333,4.79183333334,14.51225,4.66383333333,67.473,35.407,42.1743333333,8.37214583334
432.22,4.11991666667,38.17,34.6528333333,4.76283333334,14.5823333334,4.62158333333,67.0560833334,35.4383055556,41.8789166667,8.32339583334
432.57,4.11816666667,37.98075,34.4995,4.77033333334,14.7105,4.63416666667,66.7524166667,35.5272777778,41.6705,8.30404166666
432.93,4.129,37.81825,34.3608333334,4.78741666666,14.8264166667,4.63166666666,66.4995833333,35.6470277777,41.499,8.30068749999
433.29,4.12233333333,37.601,34.15975,4.77808333334,14.8865,4.6265,66.1376666667,35.6886944444,41.26325,8.26391666667
433.64,4.08216666666,37.3591666666,33.9318333333,4.73975,14.9535833334,4.58316666666,65.78375,35.7145277778,41.0218333333,8.20270833332
434.00,4.0485,37.1265833333,33.7205833333,4.721,15.0169166667,4.54858333333,65.3846666667,35.7121944444,40.7498333333,8.14756249999
434.35,4.03658333333,36.94125,33.5281666667,4.71983333333,15.11325,4.52925,65.0819166667,35.7708055555,40.5244166666,8.13060416667
434.71,4.03366666667,36.7624166666,33.334,4.73066666666,15.2295833333,4.53933333333,64.7443333333,35.8193611111,40.305,8.10720833333
435.07,4.02316666667,36.6001666666,33.1733333333,4.73475,15.33675,4.54016666667,64.4361666667,35.9130555556,40.0995833333,8.0858125
435.42,4.04816666667,36.3868333333,32.9698333333,4.76025,15.4684166667,4.55616666666,64.0250833333,35.9487777778,39.84625,8.08616666666
435.78,4.06425,36.2108333333,32.7650833333,4.78941666667,15.61525,4.57058333333,63.6494166666,36.0196944444,39.6101666667,8.09472916666
436.13,4.07341666667,36.0135833333,32.5549166667,4.79891666667,15.7511666667,4.58,63.2481666667,36.1160555556,39.3535,8.08508333333
436.49,4.06666666667,35.8164166667,32.33275,4.7745,15.858,4.56266666666,62.8800833333,36.1849166667,39.0943333334,8.05979166667
436.84,4.071,35.579,32.12475,4.77025,15.9923333334,4.579,62.4989166667,36.2798611111,38.8249166666,8.04166666668
437.20,4.08316666667,35.3764166667,31.9294166666,4.76983333333,16.1400833333,4.57791666667,62.1695,36.401,38.5839166667,8.02616666666
437.56,4.09808333333,35.1616666666,31.733,4.77808333333,16.2694166667,4.58958333333,61.7956666666,36.49375,38.3161666667,8.0211875
437.91,4.0995,34.9965,31.56925,4.77258333333,16.412,4.58625,61.4934166667,36.6331388889,38.1158333333,8.00993749999
438.27,4.09575,34.7705833333,31.3615,4.75725,16.5145833333,4.59683333333,61.045,36.7020833333,37.84725,7.974875
438.62,4.08391666667,34.564,31.1965833333,4.73616666667,16.5978333333,4.57541666667,60.7083333333,36.7845277778,37.6429166666,7.94220833332
438.98,4.0855,34.3374166667,31.0030833333,4.74091666667,16.6815,4.56558333333,60.296,36.8126388889,37.3898333333,7.91325
439.33,4.08475,34.1653333333,30.8395,4.74375,16.7681666667,4.57325,59.9381666666,36.8883611111,37.1810833333,7.89070833332
439.69,4.11216666666,33.9804166667,30.6889166667,4.75308333333,16.87125,4.60158333333,59.56675,36.9313333333,36.9695833333,7.8859375
440.04,4.12841666667,33.815,30.5655833333,4.75658333333,16.9685,4.61641666666,59.2865,37.0060555555,36.7923333333,7.88566666666
440.40,4.13258333333,33.6283333333,30.4163333333,4.77416666667,17.0505,4.6195,58.9288333333,37.0368888889,36.5891666667,7.86550000001
440.75,4.12791666666,33.4418333333,30.2330833333,4.77775,17.1244166666,4.60533333334,58.5576666667,37.0377777778,36.37875,7.84300000001
441.11,4.14341666667,33.305,30.1100833333,4.78225,17.224,4.62008333333,58.25975,37.0872777778,36.219,7.83743749999
441.47,4.1815,33.20775,30.0318333334,4.83125,17.3584166667,4.6675,58.0136666666,37.2104444444,36.11475,7.85810416667
441.82,4.21925,33.0465833333,29.8965,4.86191666666,17.4585,4.70191666667,57.6700833333,37.2861666667,35.9343333333,7.86560416666
442.18,4.24233333333,32.90425,29.783,4.90166666667,17.5928333334,4.72658333333,57.3849166667,37.3779722222,35.7788333333,7.88231250001
442.53,4.28308333333,32.7598333334,29.63725,4.93541666667,17.7245,4.76108333333,57.0159166666,37.4547777778,35.5719166667,7.90227083332
442.89,4.26433333333,32.5573333333,29.4373333333,4.91908333333,17.8100833333,4.75066666667,56.6315833333,37.5151388889,35.3386666666,7.86970833332
443.24,4.24616666667,32.3465,29.2688333334,4.90733333333,17.9120833334,4.74216666667,56.2575833333,37.5969444445,35.1321666667,7.83658333334
443.60,4.22266666666,32.1331666667,29.0923333333,4.90033333333,17.98225,4.72083333334,55.8550833333,37.6625277778,34.88425,7.802875
443.95,4.21841666667,31.91925,28.8785833334,4.91541666667,18.0671666667,4.70841666667,55.4085,37.7147222222,34.62375,7.76710416667
444.31,4.21708333333,31.71775,28.7021666666,4.92433333333,18.1669166666,4.71966666667,55.0695833333,37.8214722223,34.4138333333,7.75220833333
444.66,4.21658333333,31.5490833333,28.536,4.91183333333,18.25575,4.71833333333,54.68325,37.9148611111,34.2085,7.72843749999
445.02,4.17908333333,31.3243333333,28.31975,4.89741666667,18.3051666667,4.68891666667,54.26325,37.9421666667,33.9719166667,7.68375000001
445.37,4.15933333333,31.1431666667,28.1244166667,4.86166666667,18.3471666667,4.66691666667,53.9099166666,37.96475,33.7410833333,7.64741666666
445.72,4.14483333333,30.9541666667,27.9380833334,4.83941666667,18.41725,4.65908333333,53.561,37.9708333334,33.5298333333,7.62635416666
446.08,4.14691666667,30.79875,27.7956666667,4.82466666667,18.4815833334,4.65,53.2779166667,38.0397222222,33.36675,7.60620833334
446.43,4.13783333333,30.65775,27.6603333333,4.80641666667,18.5509166667,4.63683333333,53.0088333333,38.093,33.2250833333,7.58097916668
446.79,4.14633333333,30.5154166667,27.5361666667,4.81833333333,18.6196666667,4.63925,52.7135,38.1225,33.0793333334,7.58622916667
447.14,4.148,30.3713333333,27.4013333333,4.81375,18.691,4.62966666667,52.43075,38.1475833333,32.91025,7.58410416667
447.50,4.15391666667,30.21925,27.2396666667,4.80416666667,18.7520833334,4.62516666666,52.1429166667,38.1645,32.76575,7.56795833334
447.85,4.14791666667,30.0736666667,27.11125,4.79258333334,18.83075,4.62275,51.86825,38.2185,32.625,7.55204166666
448.21,4.15666666667,29.9409166667,26.9900833333,4.78708333333,18.9165833333,4.62525,51.5565,38.2628333333,32.48725,7.53635416668
448.56,4.157,29.7999166667,26.8593333333,4.79241666667,19.0054166667,4.6295,51.25875,38.3060555556,32.3325833333,7.51983333334
448.92,4.1675,29.6359166667,26.723,4.79066666667,19.0896666667,4.63933333333,50.9345,38.3485555556,32.1616666667,7.51297916666
449.27,4.17891666667,29.464,26.59275,4.82616666667,19.2028333334,4.65208333333,50.5605833333,38.4037222222,31.99875,7.514
449.62,4.19641666667,29.2969166666,26.4635833334,4.84983333333,19.2876666667,4.65958333334,50.20625,38.4780555556,31.84125,7.50420833334
449.98,4.20783333333,29.1150833333,26.286,4.87491666667,19.369,4.67533333333,49.7850833333,38.5121944444,31.6291666667,7.49533333333
450.33,4.20841666667,28.9241666666,26.12575,4.89541666667,19.4393333333,4.693,49.3955833333,38.5626666667,31.4279166666,7.49166666666
450.69,4.22933333334,28.7245,25.94525,4.90758333333,19.52125,4.715,48.9748333334,38.6145555556,31.2169166667,7.46979166668
451.04,4.23116666667,28.5615,25.811,4.9305,19.60525,4.73183333334,48.6289166666,38.6883333333,31.0495,7.45252083332
451.40,4.23208333333,28.4188333334,25.6998333333,4.94558333333,19.7153333333,4.73941666667,48.3003333333,38.7823333333,30.8804166667,7.44450000001
451.75,4.22683333333,28.1966666667,25.5026666667,4.933,19.7570833333,4.72491666667,47.8448333333,38.7579444445,30.6486666667,7.40797916666
452.10,4.20716666667,28.0123333333,25.3144166667,4.9235,19.79775,4.69983333333,47.4745833333,38.7689722222,30.4225,7.37220833334
452.46,4.21766666667,27.80775,25.17025,4.92941666667,19.8525833333,4.69783333333,47.1326666667,38.8151388889,30.23525,7.3508125
452.81,4.24508333333,27.7268333334,25.0915,4.95783333333,19.9533333333,4.7325,46.87425,38.9213333333,30.1094166667,7.34166666667
453.17,4.25033333333,27.59775,24.9676666667,4.94408333333,20.0186666666,4.72716666667,46.63275,39.0083055555,29.9829166667,7.31200000001
453.52,4.232,27.4611666667,24.8340833333,4.93483333333,20.0869166666,4.70816666666,46.35525,39.0738611111,29.8269166666,7.28122916667
453.87,4.21733333333,27.31825,24.7273333333,4.91908333333,20.1444166667,4.69441666667,46.07275,39.1268611111,29.6741666667,7.25785416667
454.23,4.20258333333,27.158,24.5874166667,4.90475,20.19975,4.6765,45.7583333334,39.1302222222,29.50725,7.22483333334
454.58,4.22508333333,27.0573333333,24.5273333333,4.92958333333,20.3055833334,4.70275,45.5504166667,39.2295,29.3968333333,7.245625
454.93,4.26016666667,26.9545,24.4119166667,4.95141666666,20.391,4.72625,45.28375,39.3183611111,29.2614166667,7.25191666666
455.29,4.25191666667,26.8201666667,24.2989166667,4.94075,20.4418333333,4.727,45.0215,39.3890277778,29.1278333333,7.23820833333
455.64,4.25641666667,26.7235833333,24.2224166666,4.95933333333,20.5455833334,4.7405,44.8089166667,39.53925,29.0333333334,7.24293750001
456.00,4.25333333334,26.58375,24.1113333333,4.95408333333,20.6205,4.735,44.50625,39.6177777777,28.8780833333,7.23722916668
456.35,4.22675,26.4419166666,23.9784166666,4.93116666667,20.6756666667,4.7205,44.1905,39.6621944444,28.717,7.22164583333
456.70,4.21375,26.26975,23.8148333334,4.91341666667,20.72025,4.70441666667,43.8321666667,39.7267777778,28.5201666666,7.21120833334
457.06,4.199,26.0805833333,23.6293333333,4.89141666667,20.7395,4.68725,43.419,39.7171666667,28.27475,7.18722916666
457.41,4.21383333333,25.9538333333,23.50525,4.90075,20.8028333334,4.69158333333,43.0789166667,39.77225,28.10375,7.17806250001
457.76,4.214,25.8089166667,23.3660833333,4.90116666667,20.8648333333,4.67908333333,42.7531666667,39.8584166667,27.9409166667,7.16302083332
458.12,4.24283333333,25.6986666666,23.2785833333,4.92966666667,20.9446666667,4.71141666667,42.4954166667,39.9653611111,27.7956666667,7.18274999999
458.47,4.21983333333,25.5649166667,23.1479166667,4.89908333333,20.9801666667,4.68141666667,42.2130833333,40.0081111111,27.6543333333,7.13768750001
458.82,4.2035,25.4270833333,23.04125,4.87758333333,21.0138333334,4.66291666667,41.94475,40.0403888889,27.5138333333,7.12089583334
459.18,4.20908333333,25.3201666667,22.9335,4.8905,21.0538333333,4.66558333333,41.6891666666,40.0618611111,27.3675833333,7.10499999999
459.53,4.2195,25.2159166666,22.8444166667,4.88416666667,21.0949166667,4.67733333333,41.4595833333,40.0840277778,27.24875,7.10058333334
459.88,4.21483333334,25.114,22.7475833333,4.87658333333,21.12375,4.67291666667,41.2599166667,40.1191111111,27.1581666667,7.07914583334
460.24,4.23391666667,25.02925,22.66725,4.89758333333,21.1770833333,4.68208333333,41.0846666667,40.1832222222,27.05275,7.083375
460.59,4.25016666667,24.9389166667,22.59875,4.91625,21.2495833333,4.68866666667,40.9085,40.2070277778,26.9789166667,7.08689583334
460.94,4.25791666667,24.8721666667,22.5573333333,4.92741666666,21.3209166667,4.69325,40.75525,40.2774166667,26.9120833333,7.08645833332
461.29,4.24258333333,24.7511666667,22.45575,4.90458333334,21.3540833333,4.68183333333,40.5431666667,40.3101388889,26.8015,7.07004166668
461.65,4.23125,24.6296666667,22.35825,4.88125,21.40875,4.6835,40.3071666666,40.3096666667,26.6750833333,7.04197916667
462.00,4.21008333333,24.5131666667,22.2415833333,4.85883333334,21.4619166666,4.65133333333,40.06175,40.3573055556,26.54725,7.00122916668
462.35,4.22716666667,24.41475,22.1455,4.884,21.5389166667,4.67458333333,39.8026666667,40.42175,26.42275,7.01741666668
