wavelength,Back_ThrOrnm,Belly_ThrOrnm,Breast_ThrOrnm,Crissum_ThrOrnm,Crown_ThrOrnm,DorTail_ThrOrnm,Patch10_ThrOrnm,Patch11_ThrOrnm,Rump_ThrOrnm,Throat_ThrOrnm,WingTip_ThrOrnm
804.99,24.6125333333,45.8689333333,34.4244,39.8440666667,27.6295333333,27.9506,28.0514,43.0902666667,32.3062666667,37.5056,26.5198666667
805.30,23.8441333333,45.224,33.5842666667,39.4892,27.4730666667,27.5985333333,27.8136666667,42.5358,31.4875333333,36.9533333333,26.0574
805.60,22.2254666667,44.3016666666,32.3836666667,37.9795333333,25.9590666666,25.8660666667,25.5774,41.2942,30.5307333333,35.7821333333,24.3296666667
805.91,22.9149333333,45.0941333333,33.0483333333,38.2344666667,26.2344666667,26.3908,26.5012,41.7654666667,31.2734666666,36.4046,24.7448666667
806.21,23.0101333333,45.4570666667,33.3240666667,38.698,25.9834,27.156,26.5097333333,41.6711333334,32.1882666667,36.8514,24.9954
806.52,22.2878666667,45.2509333334,33.5396666667,38.4810666666,25.8696666667,26.5541333333,26.0479333333,41.3690666667,32.4895333333,36.7370666666,24.2004666667
806.83,20.6620666667,44.0092666667,32.1379333333,36.5516,24.9378666667,24.9286,24.6988666667,40.2758666667,31.485,35.1816,23.6320666667
807.13,20.9274666667,44.0495333333,32.7089333333,36.8502666667,25.0321333333,25.4819333333,25.0230666667,40.7070666667,31.9008,35.9963333333,24.7659333333
807.44,20.4358,43.0783333333,32.0722666667,36.05,24.8586,24.2836666666,24.3949333333,40.3430666666,31.5252,35.2619333333,23.1896
807.74,19.5786,42.9774,31.8726666667,35.7304,24.7378,23.9232,24.073,40.412,31.1142,35.6740666667,23.2492
808.05,17.9826666667,41.2680666667,30.5861333333,34.5918,23.3140666667,22.5456666667,22.9490666666,39.5292666667,29.0009333333,33.9576666667,21.6234666667
808.35,17.0446,40.1549333333,29.1569333333,33.5852666667,22.5291333333,21.0756666667,21.095,38.4980666667,27.9360666667,32.1220666667,20.7655333333
808.66,17.9304666667,41.2338,30.4974666667,34.985,23.1043333333,22.1492666667,21.5323333333,39.9302666667,29.6715333333,33.6517333333,21.9801333333
808.97,17.83,40.8992,30.6647333333,35.3372,23.2160666667,22.7761333333,22.6978666667,40.1270666667,29.6579333334,33.6168,22.4926666667
809.27,15.9306666667,39.1208666667,28.7209333334,34.4692666667,21.4222,21.0965333333,21.2642666666,38.558,28.0296666667,31.8716,21.0567333333
809.58,15.4954666667,38.6686,28.4284,33.6636,21.4914666667,19.4294,20.7406666667,38.0279333333,27.0269333333,31.3914666667,20.5205333334
809.88,14.4542666667,37.4139333333,26.7158666667,32.5074,20.9145333333,19.0362666667,20.3442666667,36.5979333333,25.7719333333,30.5408,19.9607333333
810.19,14.9950666667,38.068,27.4474,33.5534,21.5716666667,19.7398,20.7208,36.4064,26.8869333333,31.1311333333,20.5506
810.49,15.0051333333,38.419,26.8780666667,34.0986,22.3766666667,19.4158,20.5942,36.2136666667,27.6132,30.3726,20.1208
810.80,14.1615333333,38.3844666667,25.8998,34.0593333333,21.7689333333,19.1922666667,19.6319333333,35.7669333333,27.0960666667,30.0919333333,20.5520666667
811.10,15.8418666667,38.8642,27.1012,34.5778,22.9234666667,21.0864,20.9382,36.8592,28.0593333333,30.8642,21.4224666667
811.41,17.973,41.2872,29.7214,36.2535333333,25.533,23.6215333333,23.2372666667,38.3380666667,30.9318,32.9682666667,23.5926666667
811.71,17.6418666667,41.8438,30.4899333333,36.4579333333,26.1522666667,24.1338666667,23.8622666667,38.8258666667,31.3731333333,33.4885333333,24.4930666667
812.02,16.6426,40.7621333333,29.9855333333,35.2147333333,25.5957333333,23.3478666667,22.8075333334,37.2600666667,29.8697333333,31.9537333333,23.4538
812.32,17.0546,41.3745333334,30.1619333333,35.2576666667,26.2542666667,23.6327333333,22.0716,36.5439333333,29.6710666667,32.1354666667,24.1336
812.63,16.7508,41.4956666667,29.7968666667,34.4823333333,26.5081333333,23.3977333333,21.4463333333,36.1465333333,29.8266666667,31.7682666667,23.7542666667
812.93,17.2624,41.8611333333,29.6898666667,34.6726666667,26.4598,24.0178,21.8709333333,36.1399333334,30.1822,31.8069333333,24.5002
813.24,17.5500666667,42.3091333333,29.3775333333,35.0100666667,27.229,23.8954666667,21.737,36.4556666667,30.9336666667,31.5863333334,24.7991333333
813.54,17.3394,41.6948666667,28.2382666667,34.3502666667,26.0914666667,23.8520666667,21.2532,36.2917333333,30.1899333333,30.9808666667,24.0575333333
813.85,17.3438,42.5396666667,28.0953333333,34.656,26.5501333333,24.6455333333,21.3121333334,37.2592,29.6190666667,31.8307333333,24.6349333333
814.15,16.4946666667,42.3548666667,28.0106666667,34.5054666667,26.0537333333,24.4301333333,20.8925333333,37.7742666667,28.7526666667,31.5913333334,24.5806666667
814.46,13.5119333333,40.994,25.282,33.0429333333,23.7744666667,21.8871333333,18.8049333334,34.9636666666,26.4768666666,29.3133333333,22.535
814.76,12.6260666667,39.9189333333,24.1623333333,32.3246666667,22.6783333333,20.3014666667,17.5999333333,34.597,24.7421333333,28.4405333333,21.8552
815.07,12.0114,38.3474666667,22.5412,31.6353333333,21.094,18.4615333333,16.3533333333,32.9002666667,23.1794666666,27.1112,20.2166
815.37,13.8436,39.1382666667,23.6166666667,33.1519333333,22.6418,19.7278666667,18.4694,34.6712666667,24.932,28.8548666667,22.3468666667
815.68,13.1534,38.426,22.5744666667,32.9172,21.7762,18.9657333333,17.4705333333,34.4800666667,24.3620666667,28.7802666667,21.0231333333
815.98,10.6456,36.4747333333,21.0936,31.3669333333,19.7673333333,16.6374,14.9156666667,32.6236,21.6520666666,26.7248666667,18.4990666667
816.29,8.54933333334,35.5830666667,19.4670666667,30.1953333333,18.0106,15.3582666667,13.6648666667,31.2730666667,19.9881333333,25.1390666667,15.9384
816.59,8.03753333333,35.1142,19.0511333333,29.0332666667,16.3679333333,14.3525333333,12.5484666667,30.5682666667,19.0040666667,25.1317333333,15.3603333333
816.89,8.23053333334,35.5022,20.194,29.8744666667,16.7237333333,13.9955333333,12.7624,30.8104666667,18.9498,25.8219333333,15.2510666667
817.20,8.08173333333,33.8640666667,20.5416666667,29.3754666667,16.3516,12.4820666667,12.7585333333,29.4306,18.4522,25.2072,15.1134
817.50,9.61313333335,34.1706,21.1128666667,30.0158,17.3927333333,13.0790666667,13.0895333333,29.1785333333,18.9294,25.8294,15.5273333333
817.81,13.4626666667,35.8904,24.4676666667,32.3681333333,20.4874666667,16.2785333333,16.1392,32.2189333333,22.8756,28.6567333333,18.6666
818.11,12.8928,35.1148666667,23.6397333333,31.5326,19.4442666667,15.5171333333,15.6801333333,31.3793333333,22.864,28.7547333333,17.8353333333
818.41,14.0843333333,36.2076666667,24.7936666667,31.9702666667,20.2596666667,16.9309333333,16.6992,32.1003333333,23.5234666667,29.5965333333,18.5814666667
818.72,12.9954666667,36.0178666667,24.1332666667,31.2268,19.1467333333,15.8489333333,15.7244,30.9689333333,22.7023333333,28.6311333333,17.3244666667
819.02,13.6083333333,36.2416666667,24.9583333333,31.0166666667,19.5416666667,16.2333333333,16.9666666667,31.6666666667,23.275,28.675,17.3916666667
819.33,15.1832666667,36.9242666667,25.7888666667,31.8316666667,20.7254666667,17.4317333333,18.2371333333,32.5572666667,24.193,29.7716,18.8900666667
819.63,16.4031333334,37.3146666667,27.0448666667,32.4218,21.9038,18.5860666666,19.2372666667,33.5069333333,24.6512,30.6356,20.1552
819.93,16.3265333333,36.6305333333,26.9242666667,32.5398666667,21.8599333333,18.9438,19.5930666667,33.4879333333,24.1782666667,29.8196666667,19.7476666667
820.24,15.7272,35.9630666667,26.1388666667,31.6173333333,21.1067333333,18.5072,19.1206,32.9514,23.0331333333,29.1504666667,19.4894666667
820.54,15.4419333333,35.7103333333,26.0388666667,30.9562,20.4934666666,18.5120666666,18.8314,32.9306,22.613,28.7644,18.9838
820.85,15.0209333333,34.9743333333,25.521,30.2368666667,19.7028,17.9532666667,18.4085333333,32.2620666667,21.7835333334,28.1870666667,18.4456
821.15,14.3976666667,34.2548,24.546,29.4178,18.8304,17.1085333333,17.5855333333,31.5495333333,20.7329333333,27.3782,17.7121333334
821.45,14.1223333333,33.9688,24.3382,29.1847333333,18.6308,16.7578,17.2205333333,31.2398,20.3140666667,27.0216666667,17.4148
821.76,14.1264666667,33.8490666667,24.2630666667,29.0746,18.5402666666,16.7617333333,17.3278,31.3929333333,20.3102,27.1124,17.5308666667
822.06,14.1477333333,33.5806,24.2134666667,28.9192666667,18.6142666667,16.7628,17.3037333333,31.3198,20.318,26.9523333333,17.5387333333
822.36,13.8189333333,33.2828,23.8935333333,28.7212,18.3610666667,16.4152,17.0462,31.0536666667,19.9456,26.6978,17.295
822.67,14.1314,33.5522666667,24.2693333333,29.1440666667,18.6766,16.8828,17.3606666667,31.3680666667,20.2132,26.9352666667,17.5968666667
822.97,13.8313333333,33.0631333333,23.816,28.7912,18.2489333334,16.4866666667,16.9635333333,30.9962,19.8505333333,26.5518,17.1092666667
823.27,13.948,33.0814,23.8707333333,28.6972666667,18.1280666667,16.5100666667,16.9026,31.0152,19.7977333333,26.7538666667,17.0631333333
823.58,13.8862,32.7993333333,23.7687333333,28.5866666667,17.9501333333,16.3232666667,16.6875333333,30.9422,19.6398666667,26.6038,16.7545333333
823.88,13.9619333333,32.6491333333,23.5706666667,28.6035333333,17.9472666667,16.2374666667,16.6276666667,30.7633333333,19.6166666666,26.6286666667,16.7568
824.18,13.988,32.6640666667,23.5593333333,28.8310666667,18.0089333333,16.2135333333,16.7022,30.9051333333,19.7116,26.7302,16.7924666667
824.49,14.1456,33.0419333333,24.0674,29.274,18.2753333333,16.6424,17.0201333333,31.1877333333,19.9595333333,27.2227333333,17.1416
824.79,14.7978,33.6404,24.7681333333,29.9497333333,18.8367333334,17.5436,17.703,31.8306,20.6258666667,28.0424666667,17.8979333334
825.09,14.3584666667,33.2326666667,24.3992,29.6447333333,18.5142666667,17.1451333334,17.0706,31.3479333333,20.2368666667,27.8054666667,17.3074
825.39,14.0051333333,33.3226666667,24.1817333333,29.5227333333,18.0099333333,16.7762,16.6524,31.2654,19.5899333333,27.6353333333,16.7408
825.70,14.2574,33.6898,24.6696,29.8106,17.9510666667,16.9637333333,16.8745333333,31.3622,19.677,27.6652666667,16.9635333333
826.00,13.802,33.2199333333,24.1420666667,29.0816666667,17.3394,16.3303333333,16.5720666667,30.8767333333,19.1684666667,27.2336,16.3758
826.30,14.7269333333,33.9963333333,25.1262666667,30.1130666667,18.1582,17.1827333333,17.7364,31.6873333333,19.8457333333,28.2146666667,17.2881333333
826.61,15.2552666667,34.3431333333,25.5480666667,30.5480666667,18.5923333334,17.5112666667,18.0968666667,32.0120666667,20.3378,28.5210666667,17.7589333333
826.91,15.8604666667,34.6194666667,26.0443333333,31.0160666667,19.3062666667,18.1214,18.8862666666,32.216,20.7198666667,28.8076,18.4140666666
827.21,16.3859333333,35.2672666667,26.6397333333,31.7338,19.8423333333,18.766,19.4539333333,32.9066,21.0996,29.3886,19.0466
827.51,16.2402666667,35.1368666667,26.5022666667,31.3535333333,19.6830666667,18.5486,19.3426666667,32.9342,20.9740666667,29.0650666667,18.6385333333
827.82,15.3667333333,34.2216,25.6153333333,30.5868666667,18.7978666667,17.6854,18.6512,32.4042,20.11,28.0154,17.5386666667
828.12,14.8633333333,33.7705333333,25.01,30.3432666667,18.3212666667,17.0710666667,18.1596,32.1048,19.4753333333,27.187,16.739
828.42,16.037,34.9212666666,26.2174666667,31.4306,19.5786666667,18.3100666667,19.6898666667,33.0602,20.2222666667,28.0879333333,17.6712
828.72,17.3243333333,35.8695333333,27.4439333333,32.6954666667,20.9964666667,19.9700666667,21.0961333333,34.1602666667,21.2356666667,29.4867333333,19.0035333333
829.02,17.7393333333,35.9999333333,27.402,33.0371333333,21.4541333333,20.3733333333,21.5144666666,34.4910666667,21.2346,30.0248,19.4021333333
829.33,18.8112666667,37.0099333333,28.6212666667,34.2342,22.4386666666,21.4828,22.935,35.7229333333,22.1507333333,31.0354,20.1348666667
829.63,19.2118666667,37.9289333333,28.9960666667,34.9022666667,22.9776,22.1270666667,23.5356,36.6877333333,22.1966666667,31.4993333333,20.788
829.93,20.109,39.1578,30.6041333333,36.2339333334,23.5399333333,23.1656,25.3256,38.4015333333,22.9084,33.0681333333,22.0116666667
830.23,20.6858,40.5729333333,31.3629333333,36.9182666667,23.7760666667,23.5329333333,26.1284666667,39.8177333333,23.5155333333,34.1839333334,22.4480666667
830.54,20.3613333333,40.561,31.688,36.8902,23.319,23.3191333334,26.7808666667,40.0381333333,23.1669333333,34.2843333333,21.7308
830.84,21.6641333333,41.7235333333,33.0659333333,38.5240666667,23.9128666667,25.1312,27.7464,41.2085333333,24.1109333333,35.3145333333,23.5265333333
831.14,23.0633333333,43.2498,34.4328666667,40.0491333333,25.7535333333,26.3131333333,29.7103333333,42.6804666667,25.4001333333,37.5062,25.3412666667
831.44,22.6171333333,41.8640666667,33.2048666667,38.54,25.1055333333,25.2526,29.045,41.7539333333,24.9678666667,37.1809333333,24.8394666667
831.74,22.1329333333,40.829,32.418,37.2799333333,23.8946,24.5682,28.0397333333,40.5699333333,24.7754666667,36.2003333333,24.7408
832.04,21.9822,40.2184,31.7799333333,36.4806,22.5727333333,23.1553333333,27.0226,39.5955333333,24.0048666666,35.6957333333,23.5437333333
832.35,21.594,39.9180666667,31.3968,36.1714,22.2271333333,22.9496666667,26.1824666667,39.3296666667,24.3277333333,35.5457333333,22.7708
832.65,22.0731333333,40.021,30.9668666667,36.1536,22.1360666667,22.6947333333,25.7033333333,39.1902,23.9580666667,35.1904,22.8622666667
832.95,21.18,39.0758,29.8262666667,34.7885333333,21.1736,21.8616666667,24.1429333333,37.8434,23.2317333333,34.1135333333,21.6584666667
833.25,20.6905333333,39.096,29.3158666667,34.7771333333,21.6132666667,22.0714666667,24.0176666667,37.5832,23.2893333334,33.9674,21.6006
833.55,21.1432,38.9646666667,29.2279333333,34.9492,21.8432,22.3518666667,24.0514,37.4865333333,23.7461333333,33.9378666667,21.9509333333
833.85,21.5524666667,38.8984,29.3778666667,34.846,22.3174,22.7739333333,23.9155333333,37.4943333333,23.9156,33.5958,22.3116666667
834.16,21.9271333333,39.1311333333,29.4902666667,34.7648,22.9908,22.7514,24.4276666667,37.5771333333,24.0601333333,34.2078,22.4115333333
834.46,23.0054,39.658,30.1429333334,35.3910666666,23.6052,23.7454666667,24.6985333333,37.9198,25.0013333333,34.6958666667,23.2073333333
834.76,24.7543333333,41.5146,31.8714,37.0116,24.9298,25.7602,26.5146666667,39.4033333333,26.2222666667,36.1871333333,24.7835333333
835.06,26.035,42.8149333333,33.1372666667,38.4299333333,26.1822,26.7832666667,27.9056,40.7173333333,27.3413333334,37.2708,25.7038
835.36,27.1018,43.5892,33.9796,39.2770666667,27.4728,28.0933333333,29.3793333333,41.753,28.4517333333,37.9526,26.9738
835.66,29.4109333333,45.0937333333,36.0108666667,40.8433333333,29.5047333333,30.3546666667,31.6331333333,43.407,30.1406,39.585,29.4377333333
835.96,30.7957333333,46.1752666667,37.7116666667,42.7503333333,31.5144666667,32.1598,33.4212666667,44.9212,31.6537333333,41.5915333333,30.8177333333
836.26,32.7891333333,47.9071333333,40.072,45.2340666666,33.5334666667,34.6778,35.9584,46.9148,34.1256666667,43.8656,32.8532
836.57,34.4488,48.7394666666,40.9223333333,45.5423333333,34.2290666667,35.1603333333,36.5833333333,47.4484666667,34.4926666667,44.5147333333,33.3068666667
836.87,36.1434,50.6878666667,42.4708666667,47.0542666667,35.5812666667,36.9476,38.6628,49.0988,35.6589333333,46.0368666667,34.3216666667
837.17,37.1534,52.0251333333,43.3490666667,48.1424666667,36.5462,37.6662,39.958,49.7855333333,36.986,47.5039333333,34.8613333333
837.47,38.9546666667,54.1462666667,45.4588,50.1858666667,38.3856666667,40.2439333333,42.3809333333,51.4518,39.3844,49.5122666667,36.1904666666
837.77,38.4781333333,53.975,44.7294,49.5599333333,37.2578666667,39.8741333333,42.6541333333,51.0188,38.6667333333,48.2767333333,35.3332666667
838.07,38.1736,53.6143333333,45.2490666667,48.8506666667,37.5861333333,39.6039333333,42.2988666667,51.0216666667,39.1698666667,47.9692666666,35.0957333333
838.37,38.3690666667,53.229,45.2576,49.0280666667,37.9778,39.5696,41.5263333333,51.5199333333,39.7652666667,49.2890666667,35.1858666667
838.67,40.1075333333,55.3763333333,47.0296666667,51.3708,39.3818,41.6263333333,42.5402666666,53.508,42.3388666667,51.1964,36.9759333333
838.97,41.2324,56.5686,48.0252666667,52.7730666667,40.4622666667,42.7311333333,43.4734666667,55.3222,43.5853333333,52.3529333333,36.8768
839.27,39.4299333333,55.3428,46.4358666667,50.2919333333,37.9769333333,41.059,41.6567333333,53.1840666667,42.2675333333,50.6585333334,36.1034
839.57,38.5842,55.45,45.9656,49.2096666667,37.2782666667,39.4913333333,40.7836,52.9071333333,40.6872666667,49.0034,35.6288
839.87,37.2685333333,54.0065333333,45.3332666667,48.7638,37.3720666667,38.6925333333,40.7248666667,51.9093333333,41.0485333333,47.6375333333,36.4272
840.17,34.8245333333,51.2781333333,43.7343333333,46.8546,36.1778,37.2304666667,38.3207333333,49.1602666667,38.8847333333,45.8019333333,35.6266
840.47,34.6616,51.3026666667,43.4994,47.6244666667,36.028,37.3564,38.6462,49.2082666667,39.2846666667,45.4661333333,36.041
840.77,34.2547333333,50.467,42.5336666667,47.0376,35.3166,36.4428,37.3512666667,48.4196666667,38.8228666667,44.6705333333,35.9052
841.07,34.8807333334,51.038,43.3528,48.098,36.1186,36.6602666667,37.5370666667,48.8586666667,39.1748,45.1063333333,36.3636
841.37,35.672,52.3924666667,43.2794666667,49.476,37.3789333333,37.0428666667,37.9838,49.7982666667,40.0001333333,45.9005333333,36.8144
841.67,38.3752666667,55.2661333333,45.0559333333,52.8011333333,39.5518666667,40.1821333333,40.3501333333,52.4929333333,41.5686,47.577,38.2912666667
841.97,35.0685333333,54.2162,42.9376,50.7762,37.6712,37.6256,38.5388666667,51.4003333333,39.6956,45.997,35.4794666667
842.27,37.0890666667,55.6650666667,44.3505333333,52.6290666667,39.3897333333,38.6542,40.0782,52.1595333333,41.1580666667,46.9484,37.8247333333
842.57,37.7436,56.8718,45.2992,53.5043333333,40.4786,39.7094,40.9573333333,53.6409333333,42.2392666667,47.9487333333,38.6836666667
842.87,38.8294666667,56.6580666667,45.4113333333,53.8761333333,41.6962666667,41.6284,41.425,53.8592666667,43.3418666667,49.6184,39.1857333333
843.17,40.6094,59.1319333333,47.6454,56.1034,43.2870666667,44.2106666666,43.6010666667,56.1588666667,44.4505333333,52.0590666667,39.9077333333
843.47,45.4005333333,64.5896666667,52.2650666667,60.8505333333,48.0515333333,47.4581333333,48.2888,60.7318666667,50.8209333333,57.1118666667,43.5014666667
843.77,49.8318666667,67.2404,55.4302,62.4529333333,51.9089333333,49.8318666667,49.8516,63.1849333333,53.6696,60.257,45.5984666667
844.07,51.1246666667,68.8152,57.2892,63.7348,53.0922666667,51.4457333333,50.9637333333,63.9357333333,54.3374,62.5501333333,46.4055333333
844.37,52.2799333333,71.4487333333,59.2096666667,64.6807333333,56.0283333333,53.5764,52.5835333333,64.4580666667,57.8114666667,65.8157333334,47.7203333333
844.67,54.0853333333,72.3577333333,60.9350666667,66.1586666667,56.8088666666,55.5284666667,53.1707333333,64.3292666667,59.3292666667,67.1544,50.3454
844.97,50.2081333333,68.7498666667,59.1039333333,62.6040666667,54.6456,52.3538666667,50.104,60.4582666667,58.0413333333,64.1664666667,48.3122666667
845.27,51.8934,67.0217333333,59.9211333333,62.7218666667,55.5030666667,53.3530666667,50.6311333333,59.7040666667,58.2050666667,63.1952,50.1774666667
845.57,49.2763333333,64.5666666667,57.3903333333,59.9186,53.8633333333,51.315,47.4004666667,58.104,58.0632,61.7328,48.0734666667
