wavelength,Back_PhrFrum,Belly_PhrFrum,Breast_PhrFrum,Crissum_PhrFrum,Crown_PhrFrum,DorTail_PhrFrum,Patch10_PhrFrum,Patch11_PhrFrum,Rump_PhrFrum,Throat_PhrFrum,WingTip_PhrFrum
774.74,15.528475,38.8628666667,12.6273333333,35.7326888889,11.907,14.4562,13.6839333333,15.2119666667,18.5595333333,15.2002666666,20.1421333333
775.05,15.831575,38.6738,12.3535333333,35.7538851852,11.7849333333,14.6044666667,13.6106,15.1828,18.6140333333,15.221,20.3154
775.36,16.6184583333,38.9476333333,12.8868,36.2149555555,12.4566666667,15.5286666667,14.526,15.8919333333,19.2159333333,15.809,21.0074
775.67,17.2864583333,39.5910666667,13.5472,37.0135666667,13.2168333333,16.3100666667,15.5113333333,16.9188,20.1734333333,16.5715333333,21.6309333333
775.98,17.2554,39.9258,13.5868666667,37.2530444444,13.4028,16.5062666667,15.5108666667,17.1046,20.1674,16.7983333334,21.6989333333
776.30,16.1112416667,39.1967666667,12.3058,36.0590222222,12.4384666667,15.509,14.5586,15.9913333333,19.327,15.5958,20.6512
776.61,15.5514166666,38.6304333333,11.4735333333,35.6932407408,11.9203,15.2173333333,14.3043333333,15.4757,19.0482333333,15.2124666667,19.9711333333
776.92,15.56745,38.3560333333,11.4662,35.4810962963,12.0421333333,15.3060666667,14.2308666667,15.4165333333,19.1289333333,15.234,19.8128666667
777.23,15.5985333333,38.0619,11.1334,35.3346111111,11.8708333333,15.1104666667,14.0248,14.8414,18.8399,14.8318,19.7262666667
777.54,15.7703583333,38.332,11.2256666667,35.4484814815,11.8854333333,14.8804,14.0536666667,15.1727333333,18.8083,15.0688,19.6712666667
777.85,15.7794666667,38.6559333333,11.2680666667,35.6945666667,11.7979,15.0601333333,14.0446666667,15.1729,19.0286666667,15.2955333333,19.5879333333
778.16,16.0002916667,38.5244333333,11.4852666667,35.4377518518,11.9011,15.3748666667,14.4703333333,15.5320333333,19.5113666667,15.7088,19.8306
778.47,15.502425,38.3868,11.1923333333,34.9161074074,11.3236,15.1046666667,14.0341333333,14.9685333333,19.1775333333,15.1484666666,19.2018666667
778.78,15.7398916667,38.6514,11.2502666667,35.0080111111,11.5622666667,15.3672,14.0998666667,15.1755666667,19.5186,15.3818,19.2138666667
779.09,16.0849583333,38.7259666667,11.4922666667,34.9930851852,11.8335333333,15.5669333333,14.3199333333,15.0392,19.6540333333,15.5474,19.3521333333
779.40,15.996425,38.3756,11.3602666667,34.6073296296,11.6071,15.2166666667,14.1952666667,14.5042333333,19.3398333334,15.1469333333,19.0832
779.71,15.9633333333,38.0786666667,11.2952,34.3851370371,11.4318,15.0535333333,14.2432,14.4618666667,19.2891333333,15.0882666667,19.1748
780.02,16.1472166667,38.4248666667,11.2804,34.6143333333,11.4634333333,15.0152,14.0498,14.5731333333,19.2504666667,15.2794,19.7662666667
780.33,16.6770416667,38.8768333333,11.6874,34.9615074074,11.9746666667,15.3468,14.3737333333,14.8317,19.4124666667,15.7298666667,20.2690666667
780.64,16.1111333333,38.3242333333,11.0690666667,34.4845185185,11.4709666667,14.8568666667,13.7693333333,14.5835333333,18.7391333333,15.2140666667,19.6322
780.95,16.0444333333,38.2219333333,10.8864,34.4214814815,11.5046333333,14.9257333333,13.5298,14.3443333333,18.6729333333,14.9416,19.6760666667
781.26,16.842625,38.6825666667,11.7524,34.869237037,12.2899,15.5205333333,14.4136,14.9327666667,19.2779333333,15.6574666667,20.4954666667
781.57,17.0495083333,38.9846333333,11.9958666667,35.2946703704,12.6404,15.7024,14.5151333333,14.9341,19.307,15.7347333333,20.9186
781.88,18.3564166667,39.8485,13.3496,36.3635296296,14.0881666667,16.7910666667,16.0444,15.9766333333,20.3571666666,17.0778666667,22.0832666667
782.19,18.0918583333,39.3973,13.3712666667,36.3552,13.9359,16.5906666667,15.9988666667,15.7626333333,20.0706333333,16.8784666667,22.1335333333
782.50,17.7614333333,39.2247,13.257,35.9759740741,13.6856333333,16.5984,15.5665333333,15.7877,19.8444666667,16.7514,22.3642666667
782.81,17.2980666667,39.0008333333,12.8836,35.7098222222,13.4111666667,16.3975333333,15.2484,15.5092333333,19.5613666667,16.3475333333,21.9428
783.12,17.4503,39.1030333333,13.3109333333,35.9555666667,13.7735333333,16.8434,15.3967333333,15.607,19.5038333333,16.6582666667,22.1361333333
783.43,18.1690333333,39.6558666667,14.2225333333,36.4436037037,14.4351333333,17.5335333333,16.2416666667,16.2443,20.2629333333,17.3824666667,22.4216
783.74,18.523975,40.5952666667,14.6826666667,37.1580333333,14.8725666667,18.0668,17.0976,17.1229333333,21.1450333333,18.1406,23.0158666667
784.05,19.5727333333,41.7143333333,16.0606666667,37.8631518519,16.0383,19.0964666667,18.3277333333,18.2435666667,22.3876,19.6913333333,24.3658
784.36,20.6218333333,42.3451,16.8397333333,38.3210666667,16.8035333333,20.1786,19.2014,19.1373,23.0093666667,20.8820666667,25.1533333333
784.67,20.5657666667,42.2660333333,16.446,38.1261333333,16.5995333333,19.905,19.2120666667,19.0584,22.5510333333,20.6872,25.0404666667
784.98,19.984625,41.6862666667,15.6414666667,37.6913592593,15.7983666666,19.0812666666,18.6835333333,18.2745,21.5937666667,20.1849333334,24.0615333333
785.29,19.6411,41.3965333333,15.119,37.3909481482,15.2142666667,18.8638,18.1248666667,17.8616666667,21.5643333333,19.6361333333,23.7951333333
785.60,19.177875,41.2891,14.5353333333,36.7547925926,14.5239333333,18.3881333333,17.5680666667,17.4558333333,21.1204333333,19.2586666667,22.9147333333
785.91,19.7591,41.6987,15.3216666667,37.1325925926,14.9567333334,18.886,18.1676666667,18.0005333333,21.8155666667,19.9833333333,22.9016
786.22,20.121675,41.8727666667,15.6594,37.1235518519,15.0286666667,19.1101333333,18.4820666667,18.2228333333,22.274,20.2894666667,22.9374
786.53,19.4922916667,41.3246333333,14.9662666667,36.3088148148,14.2119333333,18.1886666667,17.9995333333,17.7182666667,21.7707666666,19.8162666667,22.4060666667
786.84,19.389675,41.3193666667,14.6208,36.1443296296,14.0919,17.9059333333,17.7992,17.5000666667,21.7388,19.562,22.3932666667
787.14,19.195975,40.8032666667,14.4548666666,35.4789740741,13.7558,17.4858,17.1674666667,16.9534333333,21.1633333333,18.9412,21.8779333333
787.45,18.1243583333,40.0550333333,13.108,34.6478925926,12.348,16.0692,15.7390666667,15.9092333333,19.7903,17.3008,20.5448666667
787.76,17.458675,39.4854,12.4438,34.0931481481,11.8050666667,15.1436,15.2004666667,15.2287333333,19.1336,16.4726666667,19.8604
788.07,17.126225,39.7845666667,12.3520666666,33.9589888889,11.6173,15.0624666667,14.9376666667,15.2880666667,19.4159666667,16.5057333333,19.6884
788.38,18.0131666667,40.6109,13.4356666667,34.5135333333,12.6713333333,16.0685333333,15.7208666667,16.4750333333,20.3833666667,17.3772666667,20.5726
788.69,18.3155083333,40.9644333333,13.8982666667,34.8178851852,13.3003666667,16.4277333333,16.0152,17.1755666667,20.6819333333,17.893,20.8804666666
789.00,18.8135833333,41.5911666667,14.6226666667,35.3180444445,13.9319,16.9506,16.6692,17.9431333333,21.3584333334,18.5008666666,21.5450666667
789.31,18.3085916667,41.2639333333,13.6408,34.9818703704,13.2786666667,16.2522666667,16.1218666667,17.1592333333,20.6098,17.7378,21.157
789.62,18.6894333333,41.1785333333,14.0068666667,35.2623444444,13.9058,16.7158666667,16.5346,17.6638333333,20.878,18.0368,21.409
789.92,19.927575,42.1247666667,15.077,36.3661814815,15.2205666667,18.0528,17.3792666667,18.7941666667,21.9054666667,19.2012,22.3701333333
790.23,19.6914833333,41.3694666667,14.9204666667,35.9628555556,15.0318,18.0308,17.155,18.4394,21.6162333333,18.827,22.1336666667
790.54,19.3491,40.9575,14.7057333333,35.6864666666,14.6163666667,17.7434,16.8484,18.2669,21.3561666667,18.1718,22.0993333333
790.85,19.69605,41.0505333333,15.0826,35.7020703704,15.4208,18.3388,17.2662,18.5038666667,21.7905,18.6689333333,22.6291333333
791.16,19.5100416667,40.8018,15.5479333333,35.5496518519,15.4470666667,18.4636666667,17.2133333333,18.3966333333,22.0240666667,18.7943333333,22.8258666667
791.47,19.4194333333,39.8549,15.4284,35.0741888889,15.1607666667,17.9048666667,16.4816666667,17.7883,21.5599333333,18.1498,22.129
791.78,19.7071916667,39.8522666667,15.5535333333,34.8688888889,15.5912,18.0811333333,16.3826,17.9680333333,22.0348666667,18.2201333333,22.0697333333
792.08,19.4866166667,38.9457,15.0550666667,34.1092851852,15.1646333333,17.6370666667,16.0658,17.1577666667,21.6522666667,17.7298,21.5135333333
792.39,18.8337,37.8695333333,13.8485333334,33.3301222222,14.2669666667,16.8394,14.8726,15.7916333333,20.6496333334,16.5525333333,20.8018
792.70,18.8690083333,37.8371666667,14.0747333333,33.1294111111,14.5651,17.2096,15.1313333333,15.9603,20.7296,16.5792,20.9106666667
793.01,18.1369083333,37.1718666667,13.0882666667,32.3827037037,13.3094333333,16.3706,13.9492666667,14.9985666667,19.456,15.3960666666,20.2391333333
793.32,17.4346,36.6088333333,11.9099333333,31.7775148148,12.2080666667,15.1459333333,13.2237333333,14.0875333333,18.6920666667,14.1728,19.4221333333
793.62,16.695775,36.6728666667,11.1213333333,31.1512370371,11.3787,14.473,12.7514,13.5018,18.2231,13.4988,18.6580666667
793.93,16.0717416667,36.2187333333,10.262,30.3757888889,10.8531333333,13.9853333333,12.2485333334,12.7545,17.8853666667,13.3517333333,17.9709333333
794.24,16.5260666667,36.4813666667,10.313,30.4672148148,10.5045666667,13.9046666667,12.4642666667,13.1055666667,18.0644666667,13.3818666667,17.9096666667
794.55,16.8237833333,36.8800333333,9.81406666667,30.7267703704,10.3538666667,13.9919333333,12.705,13.4949,18.0755666666,13.2051333333,17.8469333333
794.86,16.382075,37.3902666667,9.29180000001,30.9361925926,9.86830000001,14.0936666667,12.6158666667,13.6215666667,18.0005333333,12.7936,18.0801333333
795.16,16.529875,37.5491333333,9.88226666667,31.7705666667,9.90926666665,14.2278666667,13.2125333333,14.0616333333,18.3712,13.0916,18.8092666667
795.47,16.0794083333,37.7839333333,9.4182,31.8557333333,9.17833333333,13.4009333333,12.7116666667,13.6779666667,17.9963,12.5393333333,18.5228
795.78,16.4902166667,38.2035333333,10.1191333333,32.6072444444,9.52330000001,13.5900666666,13.2173333333,14.5127666667,18.3989666667,13.0460666667,19.1628666667
796.09,17.586875,38.864,11.2052,33.5031740741,10.4915,14.0108666667,14.0888,15.5996333333,19.2986,14.0228,20.1498666667
796.40,18.4714583333,40.2822333333,12.347,34.5689777778,11.7527,14.8187333333,15.211,16.8537,20.6298666667,15.3951333334,21.2298
796.70,18.8953333333,40.9003,13.2319333333,35.2831592593,12.2570666667,15.5337333333,15.307,17.6298333333,21.2044666667,15.9154,21.7531333333
797.01,18.6970333333,40.6030333333,12.7516,35.4764407407,12.203,15.1090666667,14.4606666667,17.5242666667,20.6395,15.7150666667,21.5515333333
797.32,18.9402833333,40.4545333333,12.7660666667,35.9326666667,12.2567333333,15.1752666667,14.3578666667,17.9688333333,20.5366333333,15.6572,21.4517333333
797.63,17.80035,40.1436333333,12.3407333333,35.7351222222,11.5480333333,14.6193333333,13.5331333333,17.0382333333,19.9280666667,14.9563333333,20.7368
797.93,17.5696333333,39.9185333333,12.7194,35.4275444444,11.5130333333,14.3796666666,13.0891333333,16.9988333333,19.6836,14.7432,20.4447333333
798.24,18.2008333333,39.6630333333,13.0776,35.3186518518,12.5102333333,14.5805333333,13.6328,17.2498333333,19.7724,15.4163333333,21.0664
798.55,17.413275,39.2139333333,12.0821333333,34.7444777778,12.0148666667,13.5900666667,12.8714,16.5897,18.8867666666,14.8734,20.5517333333
798.85,17.4187833333,39.3475666667,12.3596666667,34.7874518519,12.5348666666,13.9369333333,12.9958,17.2801333333,19.0652333333,15.4042,21.0840666667
799.16,16.6318416667,38.9254666667,11.5622,33.7523962963,12.0265666667,13.2006,12.3383333333,16.5306333333,18.2487333333,14.5672,20.2254666667
799.47,15.773625,38.9824,10.6877333333,33.6570555555,11.2702333333,12.8352,11.3614,15.9369333333,17.5508333333,13.6351333333,19.1788666667
799.78,15.110575,37.6826333333,9.7468,32.4766296296,10.5490333333,12.1141333333,10.6239333333,14.9234333333,16.4065,12.4564,18.1748
800.08,14.8592916667,37.4732333333,9.28320000001,31.7139740741,10.4731,11.8567333333,10.3656666667,14.3046333333,16.0895666667,12.0215333333,17.8567333333
800.39,15.6134166667,37.7315666667,10.6696,31.9491740741,11.0327,12.7848666667,11.3674666667,15.0250666667,16.9800666667,12.8775333333,18.4828666667
800.70,16.2299916667,38.2177333333,11.5041333333,32.1182259259,11.6052333333,13.1599333333,12.0102,15.6652,17.5633333333,13.3334,19.3494
801.00,16.1242583333,37.7982666667,10.9909333333,31.6025444445,11.6468333333,12.8792666667,11.6971333333,15.5242,17.7369,13.3549333333,19.4738666667
801.31,16.1305416667,38.0226333333,10.7450666667,31.5242925926,11.6686333333,12.7808666667,11.6757333333,15.3325333333,17.9972,13.3916,19.3022666667
801.62,15.4250916667,37.9903,10.1492,31.2689962963,10.5891333333,12.3939333333,11.0813333333,14.6758333333,17.8113666667,12.4310666666,18.3893333333
801.92,15.7852333333,38.1036,10.4446,30.888437037,10.6222,13.3037333333,11.289,14.2999666667,18.1111333333,12.2963333333,18.2222666667
802.23,15.410225,37.2724,10.1248666667,30.4524259259,10.2239666667,13.282,11.0132666667,13.8252666667,17.5880666667,11.7401333333,17.6284666667
802.54,16.268525,38.2263,10.6564666667,31.3843259259,11.0435,14.211,11.5634,14.6164,18.8052666667,12.8834666667,18.1562666667
802.84,15.2352333333,37.1222666667,9.24446666667,30.4621666667,9.95919999999,12.9852,10.5110666667,13.7296333333,17.9554333333,11.9036666667,17.3851333333
803.15,15.0148416667,37.2197333333,8.87906666667,30.6274074074,9.64726666667,12.8804666667,10.297,13.8567333333,18.1625666667,12.1677333333,17.4460666667
803.46,14.1574416667,36.1846,7.93726666667,29.9850925926,8.90879999999,12.16,9.67860000001,13.1054,17.4850666667,11.375,16.8460666667
803.76,14.6644916667,37.0283333333,8.50126666667,30.5652185185,9.68696666666,12.7219333333,10.6935333333,13.792,18.1134333333,11.8867333333,17.7478666667
804.07,14.8273666667,37.4155,8.85446666667,30.7624740741,10.1322,13.2672666667,11.4317333333,13.8106666667,18.6637333333,12.4890666667,18.0617333333
804.38,16.0021833334,38.3978,10.1661333333,32.0257037037,11.0704666667,14.4333333333,12.6172,14.8097666667,19.3798333333,13.6286,18.8704
804.68,16.282875,38.6089,10.5069333333,32.7710888889,11.4724666667,14.9464,13.178,15.2237333333,19.5155,14.2213333333,19.2452
804.99,16.1510916667,38.4213333333,10.4087333333,33.1395481481,11.2186333333,14.7954666667,12.8908,15.1031,19.2987333333,14.5256666667,18.9725333333
805.30,16.0093333333,38.2231,10.3272,33.3286592593,10.8524,14.2238,12.4124666667,14.7640666667,19.0221,14.3074666667,19.0716666667
805.60,16.3500916667,39.0348666667,10.1837333333,33.8894407407,10.8402,14.5914666667,12.6376666667,14.7596,19.3435666667,14.2243333334,19.4685333333
805.91,16.9977,39.1754,10.9949333333,34.0534481482,11.1962,15.0136,13.4262666667,14.8393333333,19.9108666667,14.5102,20.1702666667
806.21,17.8541583333,40.0770333333,12.602,34.9041962963,12.1055333333,15.8352,14.4418666667,15.1231666667,20.7198333333,15.4734,21.0702
806.52,17.3716416667,39.5564,12.4853333333,34.8200814815,11.8629666667,15.4804666667,13.6056,14.6829666667,20.0078333333,15.1148,20.7234
806.83,18.3894083333,41.0993,13.7274,36.0126518519,12.7699333333,16.5327333333,14.6493333333,15.9101,20.9652,16.2804666667,21.6548666667
807.13,18.071175,41.0846666667,13.3811333333,35.8465333333,12.7472333333,16.1723333333,14.1627333333,15.6739,20.7496666666,15.9568,21.5789333333
807.44,16.3255,40.025,11.8231333333,35.1123111111,10.9427666667,14.7433333333,12.2736666667,14.0008666667,19.3617333333,14.2844666667,20.0583333333
807.74,14.3711666667,38.0983333333,9.47060000001,33.1840925926,8.9328,13.0198666667,10.0806,11.9187,17.3104666667,11.9695333333,18.1870666667
808.05,13.0656666667,37.0991666667,8.31800000001,31.6426851852,7.36133333332,11.516,8.4926,10.2315666667,16.1643333333,10.2752666667,17.0469333334
808.35,14.1097,38.5762333333,9.94413333333,32.1596222222,9.05796666666,12.5849333333,9.85820000001,11.9225333333,17.4193333333,11.4494666667,18.4086666667
808.66,13.5759416667,38.4333,9.58213333334,31.9437444444,9.06450000001,12.4196,9.93033333333,11.9451666667,17.2062666667,11.6188666667,17.5195333333
808.97,14.27995,39.1547,10.8061333334,32.6614148148,10.3660666667,13.438,11.0763333333,12.9846333333,18.1568333333,12.976,18.4924666667
809.27,14.2289666667,38.3398,10.9678,32.5319592593,10.5848666667,14.0902666667,11.2946666667,13.3848333333,17.8451666667,12.9807333333,18.7096666667
809.58,13.6231416666,37.1701666667,9.86973333335,31.6093074074,9.52693333333,13.7153333333,10.4774666667,13.2074666667,17.0270666667,12.2831333333,18.1164
809.88,14.2975083333,37.9101333333,10.2442666667,32.2833074074,10.3794666667,14.7907333333,11.4921333333,13.7868333333,18.1936,12.8882666667,18.9790666667
810.19,13.6792916667,36.8638,9.56626666667,31.6254185185,9.90790000001,14.227,11.222,12.8209,17.6172,12.2469333333,17.7660666667
810.49,13.2952083333,36.4211666667,9.24046666667,31.3261259259,9.80793333335,14.1465333333,11.3583333333,12.2163666667,17.404,12.1268666667,17.0777333333
810.80,14.198075,37.1659666667,9.59953333334,31.7413777778,10.6253333333,14.665,11.7409333333,12.4202,17.9217666667,12.4246666667,17.0670666667
811.10,15.0228083333,38.4201666667,10.8584,33.0806777778,11.8401333334,15.7626,13.2146,13.5937333333,19.2739333333,13.7444,17.6987333333
811.41,15.2417916667,38.7605666667,10.1314666667,33.7261074074,12.0609333333,16.2066,13.3708666667,13.2394333333,19.5070333334,14.0093333334,17.7276666667
811.71,14.456425,37.2606333333,8.75473333333,32.8645111111,10.9531,15.5172,12.4616,11.8438,18.4195333333,13.113,16.4654
812.02,13.6998333333,36.8775,7.62739999999,32.320237037,10.0148333333,14.9608,11.4608666667,11.7059666667,17.7107333333,12.1764666667,15.9706666667
812.32,11.7145833333,35.6298,4.98733333333,30.5620740741,7.65316666667,12.7365333333,9.02386666668,9.79266666668,16.3228,9.60033333334,13.8896666667
812.63,10.0969833333,36.0269,2.81726666667,30.0477333333,5.94083333334,11.1290666667,7.5268,8.00003333333,15.3063666667,8.32253333333,12.3657333333
812.93,10.70965,37.2539666667,2.97993333333,30.4381259259,6.93296666667,11.9412666667,8.12400000001,8.61900000001,16.2805333333,9.29853333333,13.0288
813.24,11.012925,38.0865666667,2.32326666667,30.5600037037,6.41966666667,11.9754,8.18173333332,7.62613333333,16.3859666667,9.21433333334,12.5700666667
813.54,10.9781083333,39.2598666667,2.43266666667,31.4223037037,6.04126666667,12.0482,8.28453333334,7.8257,17.0052333334,9.58113333333,13.2643333333
813.85,10.3867,39.0978333333,0.749800000001,31.4208962963,4.49326666667,11.494,7.35793333334,6.90680000001,16.7839333333,9.17413333333,12.9819333333
814.15,10.9523083333,39.4357,1.36653333333,32.2922074074,4.7534,11.7885333333,8.02140000001,7.60553333333,17.0173,10.2198666667,13.5114
814.46,13.2280333333,40.5257333333,3.4894,33.1715962963,7.1982,13.7609333333,10.0750666667,10.0579,18.5787666667,12.0162,16.0486
814.76,15.7890416667,41.8329,6.81080000001,34.8726296296,9.35763333333,16.1904666667,13.145,13.8925,21.0077333334,14.629,18.8482666667
815.07,18.4583916667,42.8910666667,9.53113333334,35.9474925926,11.1743,17.7357333333,15.6188666667,16.2506333333,22.9384666667,16.4507333333,20.8742666667
815.37,20.1334333333,43.9760666667,11.5812,37.667762963,12.6853666667,19.4401333333,17.4079333333,17.2782333333,24.5515333333,17.8952,22.395
815.68,21.738525,44.2662333333,13.9786666667,39.2705888889,13.8276,20.2926,19.072,18.5930333333,25.3403,19.6267333333,23.2678
815.98,22.4912083333,44.2538,14.3680666667,39.4599333333,14.4925333333,20.0797333333,19.6119333333,19.3133666667,25.6865666667,19.582,23.8407333333
816.29,22.6475666667,44.2673666667,15.2114666667,40.0409962963,14.8525333333,20.3538666667,20.2752666667,19.0953333333,25.8603666667,19.8918,24.5231333333
816.59,21.6088333333,43.0490666667,15.1252666666,38.54,14.0799,19.1714,19.634,19.2388,25.2552,19.2486666667,23.7476
816.89,21.1291583333,42.2173666667,14.5646666667,37.2610925926,13.0833333334,18.2972,18.7782,18.4319333333,23.9682333333,18.0664,22.8092
817.20,21.4174333334,42.2485666667,15.1304,37.236662963,13.2402666667,18.6127333333,18.5567333333,18.8546666667,23.5382,17.9143333333,23.1004666666
817.50,20.6401333333,41.4248,14.5938,36.2222481482,13.0003666667,18.4198,18.0292666667,18.8682,23.1203,17.1682666667,22.9206666667
817.81,19.7077166667,41.0084333333,13.4492666667,36.1157592593,11.6376333333,17.3494,17.0548,17.7688,22.8334333333,16.1176666667,21.9812
818.11,19.3536166667,41.2029333333,12.5370666667,35.9220074074,11.3910333333,16.6579333333,16.2117333333,16.636,22.8738666667,15.5906,21.1898
818.41,18.2844583333,41.4993333333,11.6298,35.7879037037,11.0083,16.4189333333,15.4541333333,16.1668666667,22.9422333333,15.1934666666,20.7388
818.72,18.3810083333,41.2018333333,11.1653333333,34.8679407407,11.0556333333,15.9967333333,15.1441333333,15.8588333333,22.4402333333,14.8436,20.3896
819.02,17.551125,40.8439666667,10.1118666667,33.8180074074,10.5896666667,15.4297333333,14.3893333333,15.0789,21.5606666667,14.0271333333,19.684
819.33,17.283175,39.8735666667,10.2106,33.4537333334,10.4807666667,15.5929333333,14.0,15.0701666667,21.3192666667,14.2878,19.3402666667
819.63,17.2629416667,39.2052333333,9.93239999999,32.749562963,10.3468333333,15.1565333333,13.4621333333,15.0276,20.6630333333,13.6095333333,18.2380666667
819.93,17.235075,38.8905333333,10.0469333333,33.0100333333,10.4713,15.2345333333,13.2344,14.7396333333,20.2891,13.401,18.1615333333
820.24,16.8432333333,37.9947333333,9.9144,32.6718814815,10.6982666667,15.0600666667,12.9048666667,14.4193,19.9700333333,13.5133333333,18.0804
820.54,16.7074166667,37.8269666667,10.0323333333,32.7047074074,10.731,14.6409333333,12.8914,14.2708666667,19.8474,13.7104,18.0028666667
820.85,16.8021,37.6245666667,10.2556666667,32.7079629629,10.8458333333,14.6224666667,12.9672,14.1898,19.6338,13.9627333333,18.045
821.15,16.6456333333,37.4663333333,10.3525333333,32.5260518518,10.8579333333,14.5722666667,12.9288666667,14.2120666667,19.2845,13.9760666667,17.9392
821.45,16.1913,37.1641,10.2294666667,32.3099333333,10.4667,14.1891333333,12.5574,13.8970666667,18.707,13.5934666667,17.6948
821.76,16.1332333333,37.0876666667,10.0947333333,32.2795444444,10.4025333333,14.0003333333,12.4334,13.7563333333,18.3962666667,13.4507333333,17.653
822.06,15.8897166667,37.0509333333,9.92366666665,32.1994222222,10.1926666667,13.8119333333,12.1548,13.5764333333,18.2255666667,13.2266666667,17.5248
822.36,15.9996416667,37.0772666667,9.93799999999,32.3323,10.2524666667,13.9567333333,12.2662666667,13.7231,18.2762666667,13.3332,17.6414
822.67,15.9518916667,37.1398666667,9.88579999999,32.3995629629,10.1981,13.9008,12.1882,13.6714,18.2303666667,13.3004666667,17.561
822.97,15.8346583334,37.0691,9.78773333334,32.308837037,10.1039333333,13.8207333333,12.0446666666,13.5541333333,18.0925333333,13.2668666667,17.5998666667
823.27,15.886125,37.2375333333,9.7726,32.4719259259,10.1550666667,13.8536666667,12.0809333333,13.6106333333,18.1223666666,13.3298,17.7158666667
823.58,16.2209416667,37.5917,10.0259333333,32.8526037037,10.4321666667,14.1101333333,12.4009333333,14.0484333333,18.4015666667,13.6280666667,18.0265333333
823.88,16.2597916667,37.6545666667,10.0407333333,32.9376629629,10.4357,14.2294666667,12.3878666667,14.1377333333,18.435,13.6270666667,17.9976
824.18,16.4873,38.0054333333,10.0872,33.2744555556,10.5420333333,14.3251333333,12.4607333333,14.3662333333,18.7127333333,13.7684666667,18.1172666667
824.49,16.7079166667,38.4102333333,10.1832,33.6005518518,10.6269,14.4163333333,12.5379333333,14.5916333333,19.0023,13.9107333333,18.3911333333
824.79,17.3403583333,38.7644,10.7228,33.9459407407,11.2674333333,15.0379333333,13.1796,15.2124333333,19.6556333333,14.5029333333,18.9988
825.09,17.5134333333,38.6835333333,10.7108666667,34.0221259259,11.2379666666,15.1544666667,13.0644,15.3514666667,19.6684333333,14.5607333333,18.967
825.39,17.85335,38.7711666667,11.1518666667,34.2329407407,11.5606333333,15.4861333334,13.4614666667,15.8152333333,20.0342,15.1218,19.3535333333
825.70,18.0311666667,38.8378666667,11.4286,34.0549666667,11.7325666667,15.6394,13.3722666667,16.0001,20.2695333333,15.325,19.5236666667
826.00,18.359525,39.1490333333,11.8313333333,34.2896,11.961,16.1093333333,13.6237333333,16.3856333333,20.5620666667,15.5784666667,19.8781333333
826.30,18.3302333333,39.3538666667,11.9354666667,34.6064888889,12.1913333333,16.2892,13.7460666667,16.5483,20.7709666667,15.8061333333,19.8689333333
826.61,18.4955666667,39.0808666667,12.1675333333,34.4618925926,12.4533333334,16.4021333333,13.8238,16.6423666667,20.8362666667,16.0317333333,19.9317333333
826.91,18.6894166667,39.1657666667,12.3805333333,34.6765481481,12.5141,16.5875333333,14.0586666667,16.5809,21.0188666667,16.3073333333,20.234
827.21,18.7647666667,39.0835333333,12.3652666667,34.5100148148,12.475,16.5735333333,14.155,16.5236,20.9464333334,16.2175333333,20.1329333333
827.51,18.2730666667,38.8433333333,12.2373333333,34.2175925926,12.3014,16.4762,13.8391333333,16.2603333333,20.6020333333,15.8758,19.9326666667
