wavelength,Back_ThrCypf,Belly_ThrCypf,Breast_ThrCypf,Crissum_ThrCypf,Crown_ThrCypf,DorTail_ThrCypf,Patch10_ThrCypf,Patch11_ThrCypf,Rump_ThrCypf,Throat_ThrCypf,WingTip_ThrCypf
617.28,14.5039333334,34.6695333333,26.322,30.3808666667,14.092,11.5822,17.3498666667,12.4433333333,14.3822,32.0147333333,10.0686
617.62,14.5240666667,34.7084,26.3692,30.4066,14.1158,11.5809333333,17.3598,12.456,14.3651333333,32.0616,10.0734
617.95,14.5067333333,34.6804666667,26.3209333333,30.3877333334,14.0714,11.5746,17.3076666667,12.4058,14.3567333333,32.0293333333,10.0946666667
618.28,14.3750666667,34.5213333333,26.1462666667,30.2821333333,13.9216666667,11.4713333333,17.1938666667,12.3024666667,14.1514,31.8907333333,9.9912
618.62,14.2728666667,34.4514666667,26.0529333333,30.1844,13.8644666667,11.4223333333,17.0773333333,12.2520666667,14.0124666667,31.8228,9.91126666667
618.95,14.256,34.4802666667,26.0013333333,30.1617333334,13.8481333333,11.4372,17.0019333333,12.2508666667,13.9815333333,31.812,9.93113333333
619.28,14.2287333333,34.4831333333,26.0154,30.1933333333,13.8014,11.4755333333,17.0123333333,12.2271333334,13.9445333333,31.869,9.95460000001
619.62,14.2718666667,34.5276,26.0332,30.2538666667,13.7885333333,11.5052,17.0392666667,12.3310666667,13.9764666667,31.9075333333,10.058
619.95,14.2059333333,34.5068,26.0018666667,30.2725333333,13.7444,11.4403333333,16.9478666667,12.2696666667,13.9451333333,31.9457333333,10.0632
620.28,14.2192,34.4933333333,26.037,30.2739333334,13.7954,11.4827333334,16.9904666667,12.3292,13.9886,31.9586666667,10.1654666667
620.62,14.2306,34.5459333333,26.0314666667,30.2896,13.8163333333,11.5220666667,16.9944666667,12.3612,14.0108,31.9352666666,10.1978666667
620.95,14.2345333333,34.5834,26.0402666667,30.3376,13.8155333333,11.5741333333,16.9514,12.395,14.0268,31.9952666667,10.2403333333
621.28,14.2566,34.6014666667,26.0284666667,30.3372666667,13.807,11.5926666667,16.9383333333,12.4422,14.0062,32.0048666667,10.2887333333
621.62,14.1474,34.5936666667,25.9766,30.2454666667,13.7472,11.5492,16.8410666667,12.3872666667,13.8729333333,31.9355333333,10.2302
621.95,14.2486,34.7064666667,26.0774666667,30.3616666667,13.8742,11.6723333333,16.9436,12.5204666667,14.0348666667,32.0096,10.335
622.28,14.3204666667,34.7614666667,26.1254,30.4581333333,13.88,11.6894666667,16.9527333333,12.5578666667,14.0774666667,32.0514666667,10.4220666667
622.62,14.2925333333,34.7445333333,26.1151333333,30.432,13.7994,11.6640666667,16.9242666667,12.4936666667,14.0362,32.0282,10.4207333333
622.95,14.3789333333,34.7658,26.1041333333,30.4556,13.8695333334,11.7756,16.9518,12.6004666667,14.1195333333,32.0126666667,10.4946
623.28,14.3250666667,34.6608,25.9617333333,30.3132666667,13.7474666667,11.6581333333,16.7884,12.4989333333,13.9661333333,31.8961333333,10.3783333333
623.62,14.2945333333,34.6098,25.8807333333,30.2519333333,13.7133333333,11.658,16.7484,12.5130666667,13.9208666667,31.7966666667,10.4043333333
623.95,14.2808666667,34.5468,25.8138666667,30.2181333333,13.6442,11.6304666667,16.6238,12.4438,13.834,31.7576666667,10.3660666667
624.28,14.1542,34.4674666667,25.6880666667,30.1601333333,13.4676666667,11.4716,16.4326,12.3364,13.6672666667,31.6995333333,10.2259333333
624.62,14.109,34.438,25.6421333333,30.1416,13.3789333333,11.3812666667,16.3298,12.2282666667,13.5762,31.6213333333,10.1740666667
624.95,14.0994666666,34.3683333333,25.6031333333,30.1324,13.3816,11.3798,16.2662,12.2134666667,13.5577333333,31.5745333333,10.1880666667
625.28,14.0597333333,34.291,25.5144666667,30.0814,13.2669333333,11.3084,16.1528,12.1575333333,13.5161333333,31.4774666667,10.1487333333
625.61,14.0450666667,34.2589333333,25.5117333333,30.0910666667,13.222,11.2967333333,16.0642,12.1246,13.4275333333,31.4746666667,10.1697333333
625.95,13.9866,34.1768,25.4642,30.0109333333,13.1452,11.2736666667,16.0105333333,12.0748666667,13.3730666667,31.4068666667,10.1378
626.28,13.9413333333,34.1819333333,25.4231333333,29.9989333333,13.1055333333,11.2006,15.9284666666,12.0608,13.3359333333,31.3824666667,10.0511333333
626.61,13.8656666667,34.1012,25.3596,29.9284,12.9940666667,11.099,15.8346,11.9327333333,13.2326,31.3130666667,9.9894
626.94,13.8665333333,34.1598,25.4156,30.0116666667,13.0370666666,11.1636666667,15.8844666667,11.9716,13.2578666666,31.346,10.0654666667
627.28,13.8949333334,34.2512,25.4589333333,30.0810666667,13.0258666667,11.1844,15.8928,11.9739333334,13.2826666667,31.4307333333,10.0557333333
627.61,13.901,34.3049333334,25.462,30.1313333333,13.0236,11.1878,15.9384,12.0174,13.3042,31.4872,10.0757333333
627.94,13.985,34.3768666667,25.5451333333,30.1977333333,13.0955333333,11.2919333333,16.0468,12.0934666667,13.3906666667,31.5373333333,10.1972666667
628.27,13.9928666667,34.3424,25.5196666667,30.2318,13.1236666667,11.3252,16.0881333333,12.1324666667,13.4122666667,31.5355333333,10.237
628.61,13.9316666667,34.3145333333,25.4384666667,30.1864,13.0630666667,11.2907333333,16.0662,12.0696,13.3680666667,31.5070666667,10.2152666667
628.94,14.0066666667,34.4066666666,25.541,30.3405333333,13.1804,11.4079333333,16.2128,12.1652,13.4204,31.6444,10.3610666667
629.27,13.8998666667,34.3179333333,25.4422,30.2526,13.0640666667,11.3119333333,16.0911333333,12.0794,13.3623333333,31.5708,10.3172666667
629.60,13.8329333333,34.3132666667,25.3928,30.257,12.9990666667,11.2748666667,16.0431333333,12.0240666667,13.2834,31.5382,10.3228
629.94,13.8374666667,34.2742,25.388,30.2706,12.9850666667,11.2858666666,16.0327333333,11.9755333333,13.2334666667,31.5446666667,10.3571333333
630.27,13.6840666667,34.1992666667,25.2797333333,30.2088666667,12.8476,11.1805333333,15.8822,11.8882666667,13.0807333333,31.4436666667,10.2499333333
630.60,13.6365333333,34.1542666667,25.186,30.1304,12.7649333333,11.1172666667,15.7746666667,11.8334666666,13.0319333333,31.3948,10.1934
630.93,13.5204666666,34.0098666667,25.0730666667,29.9877333333,12.6381333333,11.0132666667,15.6562666667,11.715,12.9140666667,31.2688,10.1022666667
631.26,13.4342,33.9240666666,25.0100666667,29.9514,12.5341333333,10.9942,15.5179333333,11.6392,12.8427333333,31.1342,10.0385333333
631.60,13.4363333333,33.9154666667,24.9952,29.9414666667,12.5206666667,11.0166,15.4868,11.6528666667,12.8554,31.1387333333,10.0543333333
631.93,13.3802,33.9084666667,24.9542,29.862,12.4214,10.9837333333,15.3986,11.5795333333,12.8116666667,31.1247333333,10.0158666667
632.26,13.3444,33.8612666667,24.9134666667,29.8482,12.3477333333,10.9518,15.3260666667,11.5380666667,12.7772666667,31.0416666667,10.0074
632.59,13.3553333333,33.8742666667,24.898,29.8262666667,12.3558666667,10.9496666667,15.2901333333,11.5330666667,12.7911333333,31.0322,10.0400666667
632.92,13.2830666667,33.8014,24.7975333334,29.7592666667,12.3126,10.9382666667,15.2304666667,11.4489333333,12.691,30.9401333333,9.95446666666
633.26,13.2672,33.7494,24.7505333333,29.7158,12.2568,10.8955333333,15.1213333333,11.3940666667,12.6964666667,30.892,9.86433333335
633.59,13.247,33.7910666667,24.7649333333,29.7753333334,12.2522666667,10.9344666667,15.0995333333,11.4073333333,12.6792666667,30.9046666667,9.9304
633.92,13.4168666667,33.9915333333,24.9154,29.9728666667,12.3942666667,11.1225333333,15.2642,11.5930666667,12.8654666667,31.0667333333,10.1562
634.25,13.3749333333,34.0104,24.9404666667,30.0384,12.4054666667,11.137,15.2603333333,11.5478,12.8638,31.0632,10.1822666667
634.58,13.3628666667,34.0024,24.9176,30.0714666667,12.3870666667,11.1391333333,15.1932,11.5368,12.8392666667,31.0760666667,10.1889333333
634.91,13.4012666667,34.0804666667,24.9566,30.1265333333,12.4704666667,11.1528666667,15.2286666667,11.5952666667,12.9153333333,31.1468,10.2553333333
635.25,13.3251333333,34.0792666667,24.9296,30.1395333333,12.4052,11.0916666667,15.1341333333,11.5010666667,12.8261333333,31.0954666667,10.2121333333
635.58,13.3960666667,34.1853333333,24.9810666667,30.2859333333,12.4698666666,11.1540666667,15.1800666667,11.5513333333,12.8849333333,31.2064666667,10.2783333333
635.91,13.3690666667,34.1736,24.9776666667,30.3164666667,12.4312,11.1557333333,15.1609333333,11.5006,12.8751333333,31.2607333333,10.2558666667
636.24,13.3902,34.2512,25.0426666667,30.4073333333,12.4544666667,11.2087333333,15.1636666667,11.5176666667,12.9532,31.3112,10.2229333333
636.57,13.5194666667,34.4172666667,25.1761333333,30.593,12.5198666667,11.3036,15.2675333333,11.6208,13.0967333333,31.4636,10.3718
636.90,13.6561333333,34.6002666667,25.3082666667,30.7456666667,12.6977333334,11.4678,15.4301333333,11.7656,13.1654666667,31.6636666667,10.575
637.23,13.5480666667,34.5416,25.2423333333,30.7415333333,12.6288,11.3722,15.3411333333,11.6934,13.1568,31.6262,10.5073333333
637.56,13.4704666667,34.4503333333,25.1664,30.7287333333,12.5410666667,11.2608,15.2292666667,11.5709333333,13.0836666667,31.573,10.4172666667
637.90,13.4847333333,34.4258,25.1275333333,30.7624,12.5349333333,11.2776,15.2835333333,11.6166,13.1206,31.6044,10.47
638.23,13.4752,34.4658666666,25.1304,30.8458666667,12.5243333333,11.306,15.2977333333,11.6278666667,13.1344666667,31.5888,10.5144
638.56,13.4571333333,34.4573333333,25.1015333334,30.9182,12.4635333333,11.3351333334,15.3212666667,11.6105333333,13.137,31.5856666667,10.565
638.89,13.5263333333,34.4305333333,25.1217333333,30.9649333333,12.5053333333,11.4199333333,15.3999333333,11.7151333333,13.2261333333,31.6102,10.6542
639.22,13.3949333333,34.3846,25.0545333333,30.9012,12.4119333333,11.3224,15.2887333333,11.6436666667,13.1298666667,31.5492,10.5482666667
639.55,13.3936666667,34.573,25.1616,31.0376666667,12.4954,11.3426,15.3325333333,11.6956666667,13.1456666667,31.6332666667,10.6023333333
639.88,13.3234666667,34.5088,24.976,30.9824,12.3479333333,11.211,15.2401333333,11.5887333333,13.0282666667,31.6002666667,10.5345333333
640.21,13.4536666667,34.6735333333,25.0765333333,31.1028,12.4774,11.2761333334,15.36,11.7557333333,13.1866,31.7016,10.6733333333
640.54,13.4314666667,34.7333333334,25.0402,31.1827333333,12.4044666667,11.2262,15.3352,11.7249333333,13.2105333333,31.7542666667,10.6386666667
640.87,13.5652666667,34.8483333333,25.139,31.2049333334,12.4519333333,11.3131333333,15.4465333333,11.7824,13.2598,31.8033333333,10.7242
641.20,13.5122,34.7899333333,25.1028666667,31.0533333333,12.4100666667,11.3128666667,15.3144,11.7350666667,13.2060666667,31.7348666667,10.6625333333
641.53,13.4811333333,34.8132666666,25.1063333333,31.0566666667,12.3837333333,11.3068666667,15.2282666667,11.7324,13.1675333333,31.7615333333,10.7016666667
641.87,13.4849333333,34.8064666667,25.1093333333,31.0496,12.4062666667,11.2618666667,15.2375333333,11.7243333333,13.1817333333,31.8013333333,10.7258666667
642.20,13.6141333334,34.9862666667,25.2713333333,31.1254,12.5192,11.3845333333,15.2764,11.8042,13.2606,31.9082,10.8497333333
642.53,13.5301333333,35.01,25.2242666667,31.0905333333,12.457,11.3423333333,15.1868,11.6935333333,13.1858,31.8592666667,10.8446666667
642.86,13.5635333333,34.9778,25.2066,31.0127333333,12.512,11.3780666667,15.2353333333,11.7073333333,13.2491333333,31.7890666667,10.9344
643.19,13.4650666667,34.8310666667,25.0824666667,30.8972666667,12.389,11.3274666667,15.0825333333,11.6561333334,13.1724,31.678,10.8066666667
643.52,13.4093333333,34.7784666667,25.1102666667,30.8485333333,12.314,11.2618,14.9664666667,11.6031333333,13.104,31.5611333333,10.7414666667
643.85,13.2851333333,34.6928,25.0437333333,30.7670666667,12.2440666667,11.1761333333,14.8672,11.4836,12.9548,31.5318,10.6407333333
644.18,13.2572,34.5934666667,25.0213333333,30.7151333333,12.2156,11.1666,14.7618666667,11.4789333333,12.9294666667,31.4408,10.6144666667
644.51,13.3916,34.6105333333,25.1060666667,30.9141333333,12.4180666667,11.3433333333,14.9192666667,11.7060666667,13.1333333333,31.5575333334,10.8666666667
644.84,13.4840666667,34.7094666667,25.2201333333,31.1288666667,12.5076,11.3677333333,15.0474,11.8470666667,13.2469333333,31.6682666667,11.0272666667
645.17,13.4224666667,34.6072666667,25.1194666667,31.0358666667,12.3353333334,11.248,14.9604,11.7428,13.1763333333,31.5561333333,10.9646
645.50,13.4436,34.5998666667,25.1295333333,31.0524,12.2994,11.3042,14.9357333333,11.7726,13.1542666667,31.6147333333,10.9623333333
645.83,13.2357333333,34.3341333333,24.8655333333,30.8462666667,12.1093333333,11.0848,14.7186,11.5584,12.9589333333,31.4530666667,10.7988666667
646.16,13.1582,34.2491333333,24.7906666667,30.7472,12.0296,10.9342,14.5955333333,11.5500666667,12.8503333333,31.4445333333,10.6995333333
646.49,13.3196,34.354,24.9500666666,30.9354,12.1249333333,11.0530666667,14.6944,11.7088666667,12.9514,31.5332666667,10.8672
646.82,13.4369333333,34.3753333333,24.9972666667,30.9836666667,12.1819333333,11.1094666667,14.7913333333,11.8303333333,13.0446666667,31.5433333333,11.084
647.15,13.4670666667,34.3386,25.0209333333,30.9853333333,12.2486666667,11.1629333333,14.8851333333,11.9279333333,13.0938,31.625,11.2214666667
647.48,13.494,34.3238666667,25.0469333333,31.0589333333,12.2702,11.1900666667,14.8998,11.9716,13.0966,31.5824666667,11.2872666667
647.81,13.3849333333,34.2604,24.9547333333,31.0107333333,12.2457333333,11.1029333333,14.8354666667,11.9436,13.0474,31.4582,11.2636666667
648.14,13.0379333333,33.8316666667,24.5276,30.5724666667,11.8864,10.7315333333,14.4257333333,11.5614,12.6478666667,31.0453333333,10.8831333333
648.47,12.9625333333,33.7201333333,24.3791333333,30.4338666667,11.8300666667,10.6757333333,14.2845333333,11.5014,12.5093333333,30.9335333333,10.7988
648.80,13.0554666667,33.8294666667,24.4344666667,30.5167333333,11.9867333333,10.7720666667,14.3626,11.6199333333,12.5754,31.006,10.8088666667
649.13,12.9486666667,33.771,24.3542666667,30.4129333333,11.8667333333,10.6009333333,14.1824666667,11.4794666667,12.4412666667,30.8480666667,10.6959333333
649.46,12.9599333333,33.774,24.3916,30.3783333333,11.8239333333,10.5507333333,14.1928,11.5601333333,12.4262,30.7894,10.6636666667
649.79,13.0921333333,33.9280666667,24.4753333333,30.5522666667,11.9704,10.7064666667,14.3327333333,11.6934,12.5450666667,30.9033333333,10.8208
650.11,12.879,33.7593333333,24.292,30.3504,11.7478,10.5202,14.0830666667,11.5172,12.3312666667,30.8131333333,10.6152
650.44,12.8136666666,33.7821333333,24.3138,30.3215333333,11.7278,10.4624666667,14.0047333333,11.5024666667,12.2442,30.8528666667,10.5291333333
650.77,12.7477333333,33.7612,24.2183333333,30.2662,11.6699333333,10.4211333333,13.8721333333,11.4848,12.1503333334,30.7899333333,10.5004
651.10,12.5779333333,33.6208,24.0876,30.1542666667,11.4579333333,10.2879333333,13.6692,11.3349333333,12.0063333333,30.7207333333,10.3096666667
651.43,12.5576,33.5378,24.0684666667,30.0438666667,11.4597333333,10.2567333333,13.6807333333,11.3162,11.9798666667,30.7366666667,10.3452666667
651.76,12.6684,33.8205333333,24.3389333333,30.2803333333,11.5797333333,10.4662,13.8004,11.551,12.1458666667,31.0174,10.4570666667
652.09,12.7179333333,33.8682666666,24.3482666667,30.3055333333,11.5997333333,10.5629333333,13.8438,11.6454,12.2447333333,31.1055333333,10.5434666667
652.42,12.6151333333,33.7244,24.3206,30.2195333333,11.4978666667,10.4586,13.7142,11.5449333334,12.1376,30.9924,10.5115333333
652.75,12.7759333333,33.7930666667,24.3524,30.3107333334,11.7317333333,10.6426666667,13.9128666667,11.7669333333,12.3232666667,31.067,10.7678
653.08,12.7720666667,33.7785333333,24.3445333333,30.3695333333,11.7024,10.7201333333,13.8356666667,11.7171333333,12.2835333333,31.1204666667,10.8040666667
653.41,12.6915333333,33.5948,24.2848,30.2302,11.6322,10.6549333333,13.7640666667,11.6488,12.2042666667,31.0054,10.7508666667
653.74,12.738,33.641,24.3195333333,30.2819333333,11.6738,10.6617333333,13.8143333333,11.6976666667,12.2436666667,30.9836666667,10.7894
654.06,12.802,33.5574666667,24.2684,30.2706,11.6694666667,10.6959333333,13.8170666667,11.7295333333,12.2864666667,30.9440666667,10.8593333333
654.39,12.8304666667,33.5922666667,24.3296,30.279,11.7198666667,10.7284666667,13.8004666667,11.7305333333,12.2982,30.8984,10.8966666666
654.72,13.0624666667,33.6942,24.4999333333,30.3494,11.91,10.9448,13.9553333333,11.9554,12.5098666667,31.0365333333,11.1569333333
655.05,13.2833333333,33.7953333333,24.6145333333,30.5483333333,12.0266666667,11.1319333333,14.0797333333,12.1803333333,12.6363333333,31.1248,11.3134666667
655.38,13.3030666667,33.8187333333,24.5702,30.4466,11.9381333334,10.9977333333,14.0746,12.1441333333,12.559,31.1084,11.3250666667
655.71,13.2695333333,33.7822666667,24.5461333333,30.3956,11.8906,10.9201333333,14.0058,12.0947333333,12.4576666667,31.0496,11.2794666667
656.04,13.3640666667,33.8465333333,24.5596666667,30.4471333333,11.9336,11.0452666667,14.0432,12.1932666667,12.5011333333,31.1020666667,11.3678666667
656.37,13.2493333333,33.7860666667,24.5466,30.3720666667,11.7802,10.9824666667,13.8882,12.1196666667,12.3805333334,31.0159333333,11.2818
656.69,13.1454666667,33.7128,24.454,30.264,11.7281333333,10.8756,13.8066,12.0236666667,12.2567333333,30.9847333333,11.1937333334
657.02,13.1828666667,33.7314666667,24.423,30.2856666666,11.7282,10.9056666667,13.7560666667,12.0578,12.2302666667,30.9800666667,11.258
657.35,13.0863333333,33.5835333333,24.2784,30.1303333333,11.6519333333,10.8498,13.6335333333,11.9776666667,12.1412,30.8530666667,11.2271333333
657.68,12.9535333333,33.5163333333,24.2207333333,30.0391333333,11.5448,10.747,13.5444,11.8640666667,12.0176666667,30.7586,11.1215333333
658.01,13.0,33.4247333333,24.1849333333,30.0309333333,11.5031333333,10.7306666667,13.5752,11.8709333333,12.0117333333,30.7942,11.1236
658.34,12.9908,33.4586,24.1907333333,30.0572666667,11.5228,10.7195333333,13.5676,11.8684,11.9723333333,30.7662,11.2066666667
658.66,12.8796666667,33.3691333333,24.0838666667,29.8747333333,11.3866,10.6453333333,13.4202,11.7287333333,11.8475333333,30.6416,11.105
658.99,12.9344666667,33.3904,24.0980666667,29.9504,11.4572666667,10.7132,13.4311333333,11.7322666667,11.8886,30.6443333333,11.1532666667
659.32,12.9812666666,33.4278666667,24.1244,29.9887333333,11.4297333333,10.7732,13.4878666667,11.7574,11.9111333333,30.6158666667,11.212
659.65,13.012,33.4863333333,24.1358666667,30.0054666667,11.4446666667,10.7916666667,13.4689333333,11.7478,11.9211333333,30.614,11.2812666667
659.98,13.1215333333,33.5340666667,24.1800666667,30.0662666667,11.5048,10.8570666667,13.5655333333,11.8068,11.9914,30.6797333333,11.3826666667
660.31,13.2328,33.6170666667,24.2848,30.1518,11.6096666667,10.9694,13.6468666667,11.985,12.1018666667,30.7386,11.5397333333
660.63,13.2144666667,33.584,24.2704,30.113,11.5513333333,10.9370666667,13.6306,11.9720666667,12.0658,30.6954666667,11.5132
660.96,13.3310666667,33.7588666667,24.4218,30.2642,11.6658666667,11.0853333334,13.7893333333,12.1281333333,12.1626666667,30.8446666667,11.6478
661.29,13.3075333333,33.8086666667,24.3909333333,30.283,11.6257333333,11.1028,13.7868666667,12.1431333333,12.122,30.8695333334,11.6902666667
661.62,13.3276,33.9276,24.4049333333,30.3415333333,11.7288,11.2440666666,13.8786666667,12.2602,12.2276,30.8809333333,11.7802666667
661.94,13.132,33.7821333334,24.1638,30.1330666667,11.4986,11.0206,13.6806666667,12.0404666667,12.0183333333,30.6706666667,11.5267333333
