wavelength,Back_ParDomf,Belly_ParDomf,Breast_ParDomf,Crissum_ParDomf,Crown_ParDomf,DorTail_ParDomf,Rump_ParDomf,Throat_ParDomf,WingTip_ParDomf
449.62,6.49725,45.6224583333,43.0614166666,42.501,4.78383333333,6.405,13.6295,3.91383333333,9.15133333333
449.98,6.51191666666,45.7148333333,43.1180833334,42.5500833333,4.80716666667,6.43208333333,13.6561666667,3.93608333333,9.20905555556
450.33,6.49341666667,45.68975,43.0905,42.5326666667,4.78991666666,6.42308333333,13.6275833333,3.93016666667,9.20827777778
450.69,6.51775,45.7502916667,43.1245833334,42.6035,4.79891666667,6.435,13.6488333333,3.96025,9.24738888889
451.04,6.54808333333,45.7979166667,43.1595833333,42.6519166667,4.81058333333,6.465,13.6818333333,3.97675,9.27711111111
451.40,6.577,45.8655,43.1958333333,42.7025833333,4.84683333333,6.4955,13.7183333333,4.00908333333,9.34188888889
451.75,6.59108333333,45.86875,43.193,42.7199166667,4.85133333333,6.50908333333,13.7200833334,4.039,9.35855555556
452.10,6.56666666667,45.9245,43.2655,42.7830833333,4.81883333333,6.48833333333,13.7139166667,4.01908333333,9.34177777778
452.46,6.51716666667,45.9792083333,43.2575,42.8285833333,4.7815,6.44316666667,13.67275,3.9725,9.29866666667
452.81,6.5335,46.0321666666,43.2511666667,42.8659166667,4.78783333333,6.44333333333,13.6791666667,3.97433333333,9.27955555556
453.17,6.54541666666,46.0605416667,43.2803333333,42.8764166667,4.80183333333,6.43833333333,13.6839166667,3.98741666667,9.30505555556
453.52,6.55233333333,46.1402083334,43.3336666667,42.9264166667,4.81483333333,6.44391666667,13.6843333334,4.011,9.327
453.87,6.53191666666,46.1825833333,43.3493333334,42.988,4.78383333334,6.44383333334,13.6645833333,3.97958333333,9.28838888889
454.23,6.55408333333,46.2898333333,43.455,43.10975,4.81008333333,6.46666666667,13.7103333334,3.99016666667,9.30011111111
454.58,6.53566666667,46.351875,43.5078333333,43.1530833333,4.79366666667,6.44583333333,13.6983333333,3.96633333333,9.25466666667
454.93,6.528,46.459875,43.593,43.26075,4.80216666667,6.435,13.7103333333,3.96816666667,9.27972222222
455.29,6.51033333333,46.5063333333,43.6303333334,43.3005833333,4.77708333333,6.40683333334,13.6763333333,3.95383333333,9.24488888889
455.64,6.5435,46.644,43.7353333333,43.4140833333,4.80841666666,6.437,13.7099166667,3.9685,9.2805
456.00,6.537,46.7120833333,43.7678333333,43.4499166666,4.8105,6.4475,13.71375,3.96725,9.29083333333
456.35,6.53625,46.72225,43.792,43.42825,4.80375,6.43466666667,13.7145833333,3.96883333333,9.29211111111
456.70,6.519,46.7392916667,43.8353333334,43.4480833333,4.78691666667,6.42491666667,13.6914166667,3.95241666667,9.30916666667
457.06,6.50391666666,46.78025,43.857,43.5144166666,4.77633333333,6.4255,13.6959166667,3.93116666667,9.2845
457.41,6.51566666667,46.7927916667,43.8911666667,43.5404166667,4.7835,6.441,13.7259166667,3.93291666666,9.29566666667
457.76,6.53033333334,46.8359166667,43.92225,43.561,4.79516666667,6.41008333334,13.718,3.9275,9.30955555556
458.12,6.48483333333,46.83225,43.9056666667,43.5243333334,4.75525,6.36391666667,13.6765,3.89366666667,9.27316666667
458.47,6.48316666667,46.8537916667,43.9038333333,43.5428333333,4.756,6.36891666667,13.6611666667,3.90025,9.29416666667
458.82,6.48691666667,46.853,43.9075833333,43.5575833333,4.76125,6.36908333333,13.6611666666,3.89333333333,9.28027777778
459.18,6.505,46.9047083334,43.9423333333,43.5913333333,4.78775,6.38533333333,13.6965833334,3.9195,9.30166666667
459.53,6.50075,46.8895,43.9236666667,43.5930833334,4.78308333334,6.372,13.68925,3.91025,9.28172222222
459.88,6.49041666667,46.8592083333,43.8998333334,43.5833333333,4.75033333333,6.33883333333,13.66375,3.88525,9.25888888889
460.24,6.494,46.9191666667,43.9563333333,43.64175,4.76641666667,6.34216666667,13.671,3.88833333333,9.27105555556
460.59,6.50416666667,46.9437083333,43.96375,43.6709166667,4.78841666667,6.355,13.6785,3.903,9.29666666667
460.94,6.55258333333,47.0335,44.0338333334,43.7491666667,4.83408333333,6.39158333333,13.70975,3.9425,9.34544444444
461.29,6.52825,47.0656666667,44.0510833334,43.76325,4.81725,6.36475,13.6798333333,3.9235,9.3295
461.65,6.53608333333,47.089625,44.0715833334,43.7970833333,4.82208333333,6.36941666666,13.6950833334,3.92966666667,9.32288888889
462.00,6.59225,47.192875,44.1488333333,43.91175,4.86608333333,6.40725,13.7351666667,3.96708333334,9.37188888889
462.35,6.62441666667,47.2755833333,44.2461666667,44.0184166666,4.88491666667,6.41958333333,13.7703333333,3.97583333334,9.38533333333
462.71,6.64833333333,47.3495416667,44.2988333334,44.09325,4.90391666667,6.4355,13.78525,3.996,9.40577777778
463.06,6.64591666667,47.390375,44.3353333333,44.1595,4.89716666667,6.43733333334,13.7826666666,3.97683333333,9.40638888889
463.41,6.65541666667,47.4990833333,44.46225,44.2593333333,4.90233333333,6.44716666666,13.8200833333,3.99158333333,9.43333333333
463.76,6.67391666667,47.6626666666,44.5724166666,44.3816666667,4.95708333333,6.48175,13.8755,4.0345,9.49244444444
464.12,6.71116666667,47.7005833333,44.63625,44.4600833333,4.97266666666,6.52291666667,13.9114166667,4.05458333333,9.52761111111
464.47,6.69433333333,47.778375,44.7110833334,44.5311666667,4.95533333333,6.50491666667,13.9233333333,4.03666666666,9.51516666667
464.82,6.66916666667,47.8098333333,44.74525,44.5435,4.92175,6.47558333333,13.9231666666,4.00808333333,9.49211111111
465.17,6.69391666667,47.8972083333,44.82175,44.6385,4.93466666667,6.48625,13.9488333334,4.02533333333,9.51038888889
465.53,6.70683333333,47.9900416667,44.9239166667,44.7261666667,4.96183333333,6.50608333333,13.9715833333,4.04525,9.53211111111
465.88,6.70133333334,48.0545833333,44.9726666666,44.7776666666,4.95491666667,6.515,13.9700833333,4.04341666667,9.53833333333
466.23,6.72116666667,48.101125,45.0419166667,44.82875,4.96808333333,6.527,13.97875,4.05641666667,9.53905555556
466.58,6.69608333333,48.17275,45.1001666667,44.8703333333,4.95383333333,6.49925,13.9734166667,4.045,9.54483333333
466.94,6.71533333333,48.3125,45.1945833333,44.95575,4.97375,6.52575,14.0108333333,4.06266666667,9.58777777778
467.29,6.66891666667,48.3062083333,45.1588333334,44.93325,4.95141666667,6.49658333333,13.9524166667,4.0305,9.55833333333
467.64,6.63925,48.2407916667,45.0784166667,44.8895,4.90516666667,6.45566666667,13.8978333333,3.97975,9.51922222222
467.99,6.65841666667,48.35,45.0925,44.9366666666,4.91433333333,6.4585,13.89875,3.9895,9.54772222222
468.35,6.69141666667,48.44975,45.16725,45.0209166667,4.92533333333,6.47808333333,13.9305833333,4.01808333333,9.57177777778
468.70,6.69691666667,48.5031666667,45.2136666667,45.0819166667,4.92891666667,6.48008333333,13.9359166666,4.02791666666,9.58555555556
469.05,6.6895,48.5345,45.22875,45.1563333333,4.93575,6.48716666667,13.9405833333,4.02433333333,9.59933333333
469.40,6.6825,48.5399583334,45.2199166667,45.1676666667,4.9145,6.49158333333,13.9501666667,4.02608333334,9.61488888889
469.75,6.69433333333,48.5952083334,45.2870833333,45.22325,4.9295,6.49425,13.9629166666,4.03866666667,9.64244444444
470.11,6.694,48.6215833333,45.2525833334,45.2175,4.94358333333,6.496,13.9734166667,4.0505,9.64488888889
470.46,6.72783333333,48.6452083333,45.308,45.2591666667,4.967,6.54433333333,13.9975833333,4.09225,9.68916666667
470.81,6.70891666667,48.61025,45.2903333333,45.2648333333,4.94241666667,6.50458333333,13.9445833333,4.077,9.67955555556
471.16,6.74083333333,48.6867083333,45.3525833333,45.3443333334,4.95083333333,6.52641666667,13.9621666667,4.07591666667,9.69583333333
471.51,6.77083333333,48.830375,45.4845833334,45.4644166667,4.97941666667,6.55,14.0008333334,4.10366666667,9.74988888889
471.87,6.77083333334,48.8637083333,45.5075833333,45.5150833333,5.00275,6.55475,14.024,4.09658333333,9.75166666667
472.22,6.74866666667,48.86825,45.4929166667,45.5224166667,5.0,6.5575,13.9880833333,4.06808333333,9.75005555556
472.57,6.732,48.9344583333,45.5208333333,45.5878333333,5.00691666667,6.56358333333,13.9794166667,4.05725,9.74016666667
472.92,6.737,48.9521666667,45.5270833333,45.5395833334,5.01208333333,6.56833333333,13.9821666667,4.06425,9.72255555556
473.27,6.725,48.9677083333,45.5349166666,45.5600833333,5.00341666667,6.53983333333,13.9480833334,4.05133333334,9.70644444444
473.62,6.75058333333,49.0225833333,45.5624166667,45.6305833334,5.02858333333,6.57858333333,13.9823333333,4.07808333333,9.72883333333
473.98,6.73141666667,49.0688333333,45.6090833333,45.7065833333,5.02441666667,6.57333333333,13.9691666667,4.06416666667,9.75977777778
474.33,6.73658333334,49.13025,45.6115,45.7403333333,5.02641666666,6.5685,13.9630833333,4.05283333333,9.72588888889
474.68,6.77375,49.2185,45.6951666666,45.8331666667,5.06,6.601,14.0284166666,4.09,9.76133333333
475.03,6.78125,49.251625,45.7190833333,45.8803333333,5.065,6.60258333333,14.0408333333,4.122,9.76527777777
475.38,6.77508333333,49.229875,45.7365,45.8755833333,5.06391666667,6.58525,14.0263333333,4.12675,9.7535
475.73,6.72233333333,49.2285,45.751,45.8721666667,4.99466666667,6.54541666667,13.9669166667,4.08983333333,9.70377777778
476.08,6.73308333333,49.275875,45.7973333333,45.9106666667,5.00641666667,6.53058333334,13.9913333333,4.10266666666,9.69194444443
476.44,6.73733333333,49.3074166667,45.8371666666,45.9029166667,4.99566666667,6.50558333333,13.9833333334,4.10558333333,9.7088888889
476.79,6.76491666667,49.3970833333,45.9055,46.0116666667,5.01775,6.5195,14.0066666667,4.12825,9.76827777777
477.14,6.79033333333,49.4349166667,45.9554166666,46.0469166667,5.0415,6.56116666666,14.0311666667,4.15058333333,9.79244444443
477.49,6.77516666667,49.4049166666,45.9185,46.0128333334,5.01858333333,6.53191666667,13.99975,4.12683333333,9.76205555557
477.84,6.75991666667,49.4440833334,45.9410833334,46.0365833333,4.99925,6.52125,13.9824166666,4.10966666667,9.75055555557
478.19,6.75375,49.4925,46.0034166667,46.1021666667,4.99691666667,6.51583333334,13.9913333333,4.11316666667,9.76566666667
478.54,6.77983333333,49.5374583334,46.0243333333,46.1083333333,5.02525,6.55891666667,13.9770833334,4.1285,9.77433333333
478.89,6.77791666667,49.6082916666,46.0675,46.1615,5.0455,6.56275,13.99025,4.1275,9.79366666667
479.24,6.792,49.627125,46.0301666667,46.17375,5.06091666667,6.556,13.994,4.13525,9.7696111111
479.60,6.83258333334,49.6849166667,46.0813333333,46.21725,5.10083333333,6.58741666666,14.024,4.16908333333,9.80755555557
479.95,6.83783333333,49.6729166666,46.0635833333,46.2103333333,5.10883333333,6.60325,14.02575,4.183,9.8205
480.30,6.81833333333,49.6114583333,46.00525,46.18525,5.08441666667,6.59391666666,13.97825,4.16758333334,9.79083333333
480.65,6.75433333333,49.5099583333,45.90225,46.0984166667,5.02508333334,6.54141666667,13.8975,4.107,9.72683333333
481.00,6.73025,49.549625,45.8818333334,46.10325,4.99975,6.50425,13.8555833333,4.06691666666,9.69338888889
481.35,6.6975,49.627375,45.9265,46.1088333333,4.98208333333,6.4815,13.8265833333,4.04583333333,9.6655
481.70,6.68675,49.6812083333,45.9338333333,46.1333333334,4.97666666667,6.46983333333,13.8228333334,4.04966666667,9.65727777778
482.05,6.66891666667,49.7562083333,45.9769166666,46.1620833333,4.97375,6.46841666667,13.8204166666,4.04966666666,9.65372222222
482.40,6.63683333333,49.8114583333,46.0365,46.2286666667,4.9465,6.42866666667,13.8084166667,4.024,9.619
482.75,6.63591666667,49.8404166667,46.051,46.2483333333,4.94941666666,6.42625,13.8074166666,4.02641666667,9.62538888889
483.10,6.64183333333,49.898,46.1209166667,46.2971666666,4.95308333333,6.44816666667,13.83125,4.03575,9.64633333333
483.45,6.64475,49.9116666667,46.1389166667,46.3246666667,4.959,6.45425,13.8419166667,4.04183333333,9.64627777778
483.80,6.64275,49.92125,46.1584166667,46.3395833333,4.95516666666,6.45183333333,13.8294166667,4.03425,9.64894444444
484.15,6.64933333333,49.94675,46.1776666666,46.36525,4.964,6.46133333333,13.8405833334,4.03741666667,9.65788888889
484.50,6.65683333334,49.9952916667,46.2090833334,46.39575,4.975,6.472,13.8550833333,4.054,9.66561111111
484.85,6.66808333333,50.044875,46.2671666667,46.4431666667,4.98841666667,6.48558333333,13.8753333333,4.06925,9.67833333333
485.20,6.67141666667,50.0529166667,46.2725,46.468,4.98808333333,6.48066666667,13.8805,4.0725,9.67522222222
485.55,6.6635,50.061,46.29275,46.4816666667,4.97841666667,6.4725,13.8733333333,4.06341666667,9.66822222222
485.90,6.6765,50.0477916667,46.2918333333,46.4858333333,4.9835,6.47816666667,13.8814166667,4.068,9.67555555556
486.25,6.68041666667,50.0518333333,46.2803333334,46.4851666667,4.99041666667,6.48525,13.8850833333,4.07708333333,9.68955555556
486.60,6.69183333333,50.0802916666,46.3091666667,46.5220833333,4.99108333333,6.49858333333,13.8933333333,4.08283333333,9.69661111111
486.95,6.68675,50.0755833333,46.28225,46.50775,4.99133333333,6.49775,13.8814166667,4.07758333333,9.686
487.30,6.67041666666,50.087375,46.2720833333,46.502,4.97841666667,6.47683333333,13.8618333333,4.06191666666,9.673
487.65,6.6665,50.1016666667,46.2649166667,46.49525,4.978,6.47708333333,13.8626666667,4.06441666667,9.66388888889
488.00,6.66316666667,50.1244166667,46.2815,46.5133333333,4.97558333333,6.47616666666,13.85875,4.06316666666,9.66805555556
488.35,6.66975,50.1379166667,46.2985833334,46.5231666666,4.98791666666,6.47816666667,13.8666666667,4.06191666667,9.68294444444
488.70,6.67283333333,50.1355833333,46.2715,46.5145,4.98433333333,6.4765,13.8631666667,4.06716666666,9.70072222222
489.05,6.67491666667,50.1420833334,46.2766666667,46.52125,4.98908333333,6.4825,13.8566666667,4.07066666666,9.72233333333
489.40,6.68575,50.1441666667,46.2743333333,46.5313333333,5.00566666667,6.49825,13.8685833333,4.07883333333,9.74122222222
489.75,6.66633333334,50.1515,46.2659166667,46.5375,4.99683333333,6.48158333333,13.8453333333,4.06025,9.72922222222
490.10,6.66658333333,50.1307916667,46.2524166667,46.5390833333,4.98875,6.48716666666,13.8406666667,4.05566666667,9.72855555556
490.45,6.64783333333,50.1012916667,46.2153333334,46.5009166667,4.98275,6.47591666667,13.8261666667,4.05058333334,9.7245
490.80,6.64875,50.155125,46.24625,46.5514166667,4.98966666667,6.4705,13.8295833333,4.05625,9.74122222222
491.15,6.65716666667,50.168625,46.2594166667,46.5703333333,4.994,6.47541666667,13.8255833333,4.06266666666,9.74183333333
491.50,6.66058333333,50.23075,46.2895833333,46.63325,5.0045,6.47958333333,13.84625,4.0735,9.76555555557
491.85,6.67575,50.259375,46.3063333333,46.6626666667,5.02091666667,6.49008333333,13.868,4.08558333333,9.78333333333
492.20,6.69508333333,50.33125,46.3615833333,46.733,5.02708333333,6.5025,13.8844166667,4.10333333333,9.78866666667
492.55,6.68058333333,50.3660416667,46.39075,46.7765833333,5.02116666666,6.48666666667,13.879,4.08516666666,9.76483333333
492.90,6.70991666667,50.4480416667,46.4485,46.85925,5.04558333333,6.51883333334,13.9220833333,4.10641666666,9.7895
493.25,6.71408333333,50.4944583333,46.4771666667,46.90125,5.05258333333,6.51591666667,13.9229166667,4.10841666667,9.77855555557
493.60,6.75183333334,50.59475,46.5565,47.0004166667,5.07816666667,6.53833333333,13.9484166667,4.13308333333,9.8141111111
493.95,6.7655,50.6994583334,46.6474166667,47.0706666667,5.10733333333,6.55316666667,13.9733333333,4.15816666667,9.85
494.30,6.78741666667,50.7924583333,46.72675,47.1619166667,5.12183333333,6.55966666666,14.0013333333,4.16241666667,9.86777777777
494.65,6.806,50.8365833333,46.7863333334,47.20725,5.12583333333,6.57541666667,14.0121666667,4.16841666667,9.86105555557
495.00,6.83033333334,50.9610416667,46.8921666667,47.336,5.16283333333,6.6185,14.069,4.21041666667,9.92444444443
495.34,6.8235,51.002375,46.9613333333,47.393,5.14625,6.6015,14.04825,4.18766666667,9.88983333333
495.69,6.82658333333,51.117625,47.04775,47.4718333333,5.15816666667,6.59983333333,14.0535,4.18375,9.88327777777
496.04,6.8405,51.1846666667,47.1013333333,47.5399166667,5.16791666667,6.62166666667,14.0720833333,4.197,9.904
496.39,6.84091666667,51.21775,47.1349166667,47.573,5.18516666667,6.62916666667,14.085,4.20041666667,9.91333333333
496.74,6.81675,51.2404583333,47.1555833334,47.58275,5.16658333333,6.59716666667,14.068,4.16816666666,9.8885
497.09,6.833,51.3472083333,47.2455,47.68075,5.17041666667,6.61058333333,14.0923333334,4.1765,9.93033333333
497.44,6.79875,51.3575833334,47.242,47.6761666667,5.14616666667,6.587,14.09225,4.1585,9.89933333333
497.79,6.83008333333,51.421875,47.2645,47.7410833333,5.17541666667,6.59,14.11075,4.16616666667,9.9168888889
498.14,6.8195,51.4960416667,47.3314166667,47.7936666667,5.17183333333,6.58983333333,14.0963333333,4.15633333333,9.89583333333
498.48,6.79908333333,51.5530416667,47.3706666667,47.8759166666,5.17658333333,6.576,14.0919166667,4.15458333333,9.91205555557
498.83,6.80641666667,51.619375,47.4021666667,47.9,5.16716666667,6.55458333333,14.0941666667,4.12091666667,9.8891111111
499.18,6.82883333333,51.7164583334,47.4611666667,47.986,5.18375,6.57508333333,14.1173333333,4.13758333333,9.92894444443
499.53,6.82216666667,51.7441666667,47.488,48.0025,5.17741666666,6.57166666667,14.1160833333,4.14616666667,9.91394444443
499.88,6.80391666667,51.7695833333,47.5179166666,48.0175,5.1615,6.53333333333,14.08875,4.111,9.8956111111
500.23,6.79983333333,51.8610833334,47.5711666667,48.0814166667,5.1535,6.54608333333,14.0971666667,4.11925,9.89416666667
500.58,6.80708333334,51.946875,47.6430833333,48.1649166667,5.16925,6.55658333333,14.1043333333,4.14241666667,9.9063888889
500.92,6.82725,51.989125,47.6605833333,48.20575,5.2045,6.59725,14.1358333333,4.17866666667,9.93544444443
501.27,6.86925,52.1333333333,47.7665833333,48.3490833333,5.24233333333,6.64,14.182,4.21533333333,9.98566666667
501.62,6.87058333334,52.2003333334,47.8146666666,48.4151666667,5.23775,6.66491666667,14.2000833334,4.21475,9.99322222223
501.97,6.887,52.2882916667,47.8634166667,48.50175,5.23408333333,6.6645,14.216,4.2355,10.0164444444
502.32,6.92025,52.3455,47.925,48.566,5.25316666667,6.686,14.2295833333,4.25466666667,10.0383888889
502.67,6.901,52.3537916667,47.9213333333,48.61,5.26133333333,6.67966666666,14.2173333334,4.25958333333,10.0510555556
503.01,6.90333333334,52.3578333333,47.9241666667,48.5855833333,5.28791666666,6.69058333333,14.2355,4.2785,10.0604444444
503.36,6.89891666667,52.4246666666,47.9346666667,48.6445,5.27383333333,6.69483333333,14.2349166667,4.26383333333,10.0697777778
503.71,6.89441666667,52.4345833333,47.9129166666,48.6631666666,5.28383333334,6.70233333333,14.2305,4.26691666667,10.0537222222
504.06,6.94766666667,52.41375,47.9164166667,48.6545,5.31758333333,6.72766666666,14.2538333333,4.3065,10.0851666667
504.41,6.91866666667,52.392375,47.903,48.64,5.3075,6.685,14.2215,4.28425,10.0255
504.75,6.89091666667,52.4070833333,47.9098333333,48.626,5.281,6.63958333334,14.187,4.25916666667,9.9736111111
505.10,6.90633333333,52.3606666667,47.8448333333,48.5935833333,5.304,6.64416666666,14.1804166667,4.27316666667,9.9731111111
505.45,6.91758333333,52.3537916667,47.868,48.5944166666,5.32191666666,6.63975,14.1731666667,4.2845,9.97427777777
505.80,6.92166666667,52.363375,47.8633333333,48.6130833334,5.33725,6.639,14.1785833333,4.28291666666,9.992
