wavelength,Back_SpoLucm,Belly_SpoLucm,Breast_SpoLucm,Crissum_SpoLucm,Crown_SpoLucm,DorTail_SpoLucm,Patch10_SpoLucm,Rump_SpoLucm,Throat_SpoLucm,WingTip_SpoLucm
636.90,7.75594444443,60.6093333333,5.44377777778,63.0882222222,4.54622222222,8.41411111111,45.544,5.906,5.75277777778,11.1315555555
637.23,7.78094444446,60.6218888889,5.48877777778,63.0633333333,4.61655555555,8.48266666667,45.5456666667,5.921,5.80577777778,11.158
637.56,7.7178148148,60.5504444444,5.46411111111,62.9901111111,4.56955555556,8.43711111111,45.5193333333,5.883,5.786,11.1305555556
637.90,7.72705555557,60.3711111111,5.488,62.811,4.59555555556,8.45322222222,45.3701111111,5.89688888889,5.80155555556,11.1546666667
638.23,7.80470370369,60.494,5.57111111111,62.9425555555,4.66833333333,8.47577777778,45.4402222222,5.94544444445,5.83666666667,11.2321111111
638.56,7.82205555557,60.3895555556,5.59022222222,62.8813333333,4.665,8.45333333333,45.3753333333,5.96344444444,5.86866666667,11.2591111111
638.89,7.77703703702,60.3753333333,5.59133333333,62.8184444444,4.62644444444,8.39055555556,45.3563333333,5.93777777778,5.84166666667,11.2075555556
639.22,7.89270370369,60.4917777778,5.70488888889,62.9526666667,4.69811111111,8.48444444444,45.4852222222,6.05677777778,5.968,11.3362222222
639.55,8.04183333335,60.4963333334,5.83377777778,62.975,4.86977777778,8.62344444444,45.4792222222,6.18222222222,6.08966666667,11.5155555556
639.88,7.98307407409,60.3614444444,5.81855555556,62.7921111111,4.82766666667,8.57888888889,45.332,6.13211111111,6.00377777778,11.5111111111
640.21,7.93146296296,60.2894444445,5.732,62.7337777778,4.742,8.46133333333,45.2213333333,6.02722222222,5.94044444445,11.4965555556
640.54,7.92583333334,60.277,5.73755555556,62.676,4.68777777778,8.473,45.2105555556,5.99644444444,5.86955555556,11.5398888889
640.87,7.84694444445,60.3305555556,5.69444444444,62.7343333333,4.63011111111,8.39911111111,45.226,5.956,5.81433333333,11.5054444444
641.20,7.869,60.4001111111,5.78566666667,62.893,4.69388888889,8.37944444444,45.3075555556,6.01833333333,5.79711111111,11.5951111111
641.53,7.88646296297,60.5831111111,5.78511111111,63.0935555555,4.67955555556,8.40388888889,45.4606666667,6.029,5.81455555556,11.6314444444
641.87,7.9043148148,60.4998888889,5.74,62.9432222222,4.67344444445,8.394,45.4316666667,6.00788888889,5.80688888889,11.6126666667
642.20,8.00837037038,60.5938888889,5.79444444444,63.0564444444,4.777,8.45133333334,45.5644444444,6.09633333333,5.90555555556,11.6445555556
642.53,8.0735,60.7301111111,5.80322222222,63.1956666667,4.80977777778,8.45811111111,45.6304444444,6.14411111111,5.92366666667,11.6738888889
642.86,8.03407407407,60.7264444445,5.729,63.2273333333,4.76588888889,8.39244444445,45.6104444445,6.12766666667,5.89911111111,11.6594444444
643.19,7.9506111111,60.747,5.66188888889,63.2026666667,4.68088888889,8.362,45.6373333333,6.04055555555,5.82777777778,11.5727777778
643.52,7.96933333333,60.8994444444,5.63311111111,63.3343333333,4.65788888889,8.36722222222,45.8,6.05622222222,5.82988888889,11.564
643.85,8.00014814815,60.8694444444,5.66033333333,63.294,4.71688888889,8.427,45.8636666667,6.08088888889,5.86122222222,11.5977777778
644.18,8.12553703705,60.6938888889,5.753,63.2751111111,4.87033333333,8.51011111111,45.8151111111,6.20777777778,5.96155555556,11.663
644.51,8.20235185186,60.5913333334,5.81355555556,63.2722222222,4.94644444444,8.55277777778,45.7877777778,6.29844444444,6.07088888889,11.7416666667
644.84,8.22744444446,60.6135555556,5.75122222222,63.208,4.90555555556,8.61066666667,45.7818888889,6.28622222222,6.12588888889,11.761
645.17,8.13748148149,60.4166666667,5.66722222222,63.0082222222,4.83577777778,8.50422222222,45.5387777778,6.18588888889,6.04544444445,11.7025555555
645.50,8.06862962962,60.4746666667,5.64633333333,63.0766666666,4.82288888889,8.45477777778,45.5053333333,6.14977777778,6.00222222222,11.6953333333
645.83,7.92496296297,60.3223333333,5.57544444445,62.9458888889,4.69488888889,8.30988888889,45.2864444445,6.01244444445,5.86277777778,11.6191111111
646.16,7.9485925926,60.3,5.69411111111,62.9482222222,4.73222222222,8.31911111111,45.2963333333,6.09422222222,5.92766666667,11.7126666667
646.49,7.96142592592,60.3845555556,5.786,63.0414444444,4.79222222222,8.33077777778,45.3861111111,6.13688888889,5.97477777778,11.8041111111
646.82,8.0059074074,60.4603333334,5.82855555555,63.1378888889,4.83355555556,8.41811111111,45.4292222222,6.19977777778,6.02866666667,11.8536666667
647.15,8.01348148148,60.4072222222,5.86533333333,63.1541111111,4.88144444444,8.47322222222,45.4032222222,6.18522222222,6.091,11.861
647.48,8.00266666668,60.4222222222,5.86766666667,63.2356666667,4.85333333333,8.42088888889,45.4152222222,6.16444444445,6.09433333333,11.8518888889
647.81,7.91474074073,60.466,5.76055555555,63.1877777778,4.77122222222,8.29211111111,45.4251111111,6.07488888889,6.027,11.7416666667
648.14,7.8108888889,60.4377777778,5.65155555555,63.1091111111,4.69822222222,8.229,45.3363333333,5.96711111111,5.908,11.6372222222
648.47,7.78500000001,60.4998888889,5.61755555555,63.2064444444,4.71088888889,8.18666666667,45.3878888889,5.92344444444,5.86422222222,11.589
648.80,7.78081481482,60.5837777778,5.61455555555,63.2667777778,4.75255555556,8.23966666667,45.4447777778,5.93933333334,5.87111111111,11.6363333334
649.13,7.74351851853,60.4741111111,5.56766666667,63.1575555555,4.68977777778,8.21111111111,45.4357777778,5.88022222222,5.81122222222,11.5946666667
649.46,7.7064074074,60.6256666667,5.51722222222,63.2741111111,4.67211111111,8.25133333333,45.5673333334,5.86733333333,5.80422222222,11.6125555556
649.79,7.65187037038,60.6116666667,5.45977777778,63.182,4.65844444444,8.30033333333,45.5128888889,5.80233333333,5.76455555556,11.5622222222
650.11,7.70309259258,60.6721111111,5.44055555556,63.2561111111,4.66333333333,8.34822222222,45.5434444444,5.75233333333,5.73466666667,11.5003333333
650.44,7.70127777779,60.5893333333,5.44122222222,63.1384444444,4.66733333333,8.25466666667,45.4868888889,5.73055555556,5.72066666666,11.5096666667
650.77,7.74079629629,60.5936666667,5.47755555556,63.1358888889,4.70188888889,8.27566666666,45.4772222222,5.78066666667,5.78511111111,11.5748888889
651.10,7.84257407407,60.7272222222,5.50844444445,63.3517777778,4.76011111111,8.33444444444,45.5775555555,5.87233333334,5.84155555556,11.6181111111
651.43,7.82448148148,60.8256666667,5.518,63.3582222222,4.71266666667,8.37133333333,45.5233333333,5.82133333333,5.83011111111,11.6556666667
651.76,7.87266666665,60.8532222222,5.56655555556,63.3715555555,4.69688888889,8.39022222222,45.6063333333,5.83777777778,5.841,11.6941111111
652.09,7.82559259259,60.8127777778,5.50622222222,63.303,4.61688888889,8.36544444445,45.4998888889,5.85044444444,5.82877777778,11.651
652.42,7.8912962963,60.8867777778,5.56833333333,63.4144444445,4.65377777778,8.40544444445,45.6456666666,5.938,5.93444444444,11.6887777778
652.75,7.9912962963,60.9428888889,5.65366666667,63.4772222222,4.73344444445,8.49566666667,45.6173333334,6.05522222222,6.03711111111,11.7505555556
653.08,8.12149999999,60.9862222222,5.719,63.4025555556,4.835,8.61988888889,45.6576666667,6.14555555555,6.13555555556,11.8384444444
653.41,8.20929629631,60.9044444445,5.73944444444,63.4896666667,4.868,8.65544444445,45.6831111111,6.16866666666,6.20077777778,11.8998888889
653.74,8.11814814816,60.8148888889,5.67744444444,63.3648888889,4.79066666667,8.64077777778,45.5781111111,6.15522222222,6.14588888889,11.8741111111
654.06,7.9485925926,60.8154444445,5.50555555555,63.342,4.62522222222,8.49011111111,45.5114444445,5.95533333333,5.94,11.7116666667
654.39,7.86164814814,60.8475555556,5.43944444444,63.342,4.536,8.42322222222,45.5342222222,5.87933333333,5.793,11.6404444445
654.72,7.73024074076,60.7577777778,5.40388888889,63.1046666667,4.439,8.34322222222,45.4106666667,5.80811111111,5.70366666667,11.6077777778
655.05,7.71937037038,60.6214444444,5.38077777778,62.986,4.40466666667,8.26955555556,45.3861111111,5.82422222222,5.67788888889,11.6198888889
655.38,7.61285185187,60.6224444444,5.3,62.9983333333,4.30922222222,8.18466666667,45.3242222222,5.76966666667,5.57577777778,11.5987777778
655.71,7.60561111111,60.5968888889,5.35966666667,62.9637777778,4.31822222222,8.17255555556,45.3628888889,5.73955555556,5.55855555556,11.6165555556
656.04,7.56557407407,60.6012222222,5.33888888889,62.9878888889,4.22622222222,8.08666666667,45.353,5.67977777778,5.42544444445,11.5916666667
656.37,7.43903703703,60.5701111111,5.25111111111,62.9297777778,4.144,7.98911111111,45.3567777778,5.56933333333,5.33988888889,11.517
656.69,7.41927777779,60.5782222222,5.28266666666,63.0315555555,4.121,7.95166666667,45.405,5.61477777778,5.37077777778,11.5777777778
657.02,7.35933333332,60.669,5.18977777778,62.9742222222,4.05355555556,7.94144444444,45.4445555556,5.58855555555,5.32911111111,11.4657777778
657.35,7.3102962963,60.5442222222,5.13611111111,62.8608888889,4.03144444445,7.84255555556,45.4071111111,5.51088888889,5.31111111111,11.4377777778
657.68,7.45657407407,60.6355555556,5.18344444444,62.9768888889,4.12822222222,7.99122222222,45.5112222222,5.64377777778,5.48511111111,11.6005555556
658.01,7.50940740741,60.575,5.169,62.9623333333,4.16477777778,8.00833333333,45.5156666667,5.64555555556,5.58466666667,11.5847777778
658.34,7.65083333333,60.5811111111,5.28666666667,62.9832222222,4.32366666667,8.168,45.5613333333,5.78666666667,5.74411111111,11.7025555555
658.66,7.61487037038,60.5496666667,5.24411111111,63.0371111111,4.33144444444,8.18055555556,45.5445555555,5.77133333333,5.739,11.6978888889
658.99,7.67631481482,60.5451111111,5.28266666667,63.052,4.41111111111,8.25044444444,45.6092222222,5.80633333333,5.81588888889,11.7243333333
659.32,7.67150000001,60.3574444444,5.26222222222,62.8624444444,4.43877777778,8.25366666667,45.46,5.79444444445,5.80788888889,11.6958888889
659.65,7.76990740742,60.3684444444,5.34644444445,62.8722222222,4.56477777778,8.38288888889,45.4945555556,5.87433333333,5.96211111111,11.8053333333
659.98,7.82250000001,60.4284444445,5.37544444445,62.9651111111,4.59966666667,8.42622222222,45.5304444444,5.91555555556,5.98588888889,11.8651111111
660.31,7.79153703702,60.4744444444,5.35755555556,62.9782222222,4.58833333333,8.42244444445,45.533,5.84922222222,5.94977777778,11.8098888889
660.63,7.83818518518,60.4835555556,5.44866666667,63.064,4.65233333333,8.43511111111,45.5767777778,5.89355555555,6.04966666667,11.959
660.96,7.9015,60.5957777778,5.49622222222,63.2511111111,4.67822222222,8.496,45.7162222222,5.95633333334,6.11077777778,12.0424444445
661.29,7.90111111111,60.5726666667,5.603,63.2113333333,4.70588888889,8.52322222222,45.7325555556,6.03511111111,6.13077777778,12.0671111111
661.62,7.84798148148,60.5516666667,5.62488888889,63.2747777778,4.671,8.53322222222,45.7083333334,6.04655555555,6.09311111111,12.1072222222
661.94,7.82057407407,60.6177777778,5.64155555556,63.4078888889,4.62188888889,8.49666666667,45.8612222222,6.03844444444,6.042,12.1142222222
662.27,7.87001851853,60.6278888889,5.69277777778,63.4106666667,4.61633333333,8.53877777778,45.9025555556,6.05122222222,6.08922222222,12.1073333333
662.60,7.89577777778,60.5696666666,5.72522222222,63.3815555556,4.61166666667,8.54055555555,45.8662222222,6.06177777778,6.10422222222,12.1492222222
662.93,8.03829629629,60.8078888889,5.82355555555,63.6847777778,4.65922222222,8.66188888889,46.0762222222,6.18366666667,6.26577777778,12.348
663.26,8.00277777779,60.7573333333,5.76922222222,63.62,4.60655555556,8.60633333333,45.9481111111,6.194,6.22722222222,12.2625555555
663.58,8.0268148148,60.71,5.76111111111,63.566,4.55544444445,8.55822222222,45.9445555555,6.14211111111,6.22344444445,12.2591111111
663.91,8.00788888888,60.5082222222,5.72133333333,63.4855555555,4.46577777778,8.47133333333,45.7953333334,6.10022222222,6.16244444445,12.1888888889
664.24,8.02859259258,60.5826666666,5.745,63.4384444445,4.48833333333,8.43055555555,45.8002222222,6.06988888889,6.06088888889,12.1434444444
664.57,8.11674074074,60.4824444445,5.899,63.2498888889,4.586,8.56788888889,45.6602222222,6.12455555556,6.122,12.1856666667
664.89,8.10437037038,60.3722222222,5.89977777778,63.3228888889,4.62322222222,8.55911111111,45.6676666666,6.05266666667,6.14311111111,12.2008888889
665.22,8.22509259258,60.576,6.04077777778,63.3311111111,4.76966666667,8.68555555556,45.7761111111,6.20488888889,6.293,12.3916666667
665.55,8.22840740742,60.5122222222,5.96355555556,63.1741111111,4.759,8.68355555555,45.6727777778,6.15188888889,6.273,12.3734444444
665.87,8.20401851852,60.6462222222,5.98466666667,63.3063333333,4.82166666667,8.66333333333,45.7328888889,6.17611111111,6.246,12.4088888889
666.20,8.15894444444,60.8542222222,5.91011111111,63.3903333333,4.80377777778,8.66111111111,45.7407777778,6.11866666667,6.16222222222,12.3931111111
666.53,8.10218518519,60.7895555556,5.84277777778,63.4508888889,4.777,8.58544444445,45.7262222222,6.09177777778,6.05222222222,12.2995555555
666.86,7.95662962962,60.818,5.73,63.5486666667,4.65,8.48455555556,45.746,5.95388888889,5.88822222222,12.2005555556
667.18,7.93594444443,60.8596666667,5.752,63.5717777778,4.64488888889,8.51666666667,45.718,5.99977777778,5.963,12.175
667.51,7.97375925927,60.7386666667,5.78766666667,63.4381111111,4.68888888889,8.573,45.7095555556,6.00722222222,5.97488888889,12.2372222222
667.84,7.90522222223,60.599,5.72655555556,63.4496666667,4.62111111111,8.59133333333,45.6494444445,6.03277777778,5.98366666667,12.2217777778
668.16,7.79449999999,60.5722222222,5.57688888889,63.3965555556,4.54377777778,8.46055555556,45.6343333333,5.99933333333,5.88722222222,12.1272222222
668.49,7.77248148148,60.809,5.49433333333,63.3952222222,4.50644444444,8.44255555556,45.6487777778,6.01211111111,5.80222222222,12.0642222222
668.82,7.76237037038,60.7804444445,5.41933333333,63.4576666667,4.46277777778,8.37822222222,45.554,5.96866666667,5.68044444444,11.9748888889
669.14,7.77237037038,61.0136666667,5.45688888889,63.6567777778,4.49355555556,8.43555555555,45.6063333333,6.02622222222,5.70611111111,12.0112222222
669.47,7.8899074074,61.007,5.51622222222,63.7106666667,4.54144444444,8.52511111111,45.7322222222,6.14777777778,5.80722222222,12.1375555555
669.80,8.06266666667,60.9367777778,5.63788888889,63.6301111111,4.65455555555,8.642,45.7774444444,6.29955555555,5.95377777778,12.281
670.13,8.12157407408,61.0357777778,5.70644444444,63.4832222222,4.70633333333,8.695,45.7488888889,6.32933333333,6.05755555555,12.3725555555
670.45,8.31705555557,61.0146666667,5.85677777778,63.4025555556,4.88133333333,8.87455555555,45.7981111111,6.53111111111,6.25311111111,12.556
670.78,8.46283333332,60.898,5.90233333333,63.328,4.98844444445,8.98822222222,45.8107777778,6.67355555556,6.28133333333,12.6152222222
671.10,8.51985185187,61.1264444444,5.947,63.4593333334,5.04622222222,9.11866666666,45.862,6.81611111111,6.40288888889,12.6902222222
671.43,8.5792962963,61.2401111111,5.96288888889,63.3814444444,5.077,9.16533333333,45.8736666667,6.84766666667,6.45277777778,12.7117777778
671.76,8.70737037038,61.4137777778,6.09055555555,63.4923333333,5.184,9.33933333333,46.054,6.97311111111,6.59477777778,12.8895555555
672.08,8.89298148147,61.3968888889,6.28688888889,63.5577777778,5.33088888889,9.52488888888,46.1001111111,7.14933333333,6.76222222222,13.0764444445
672.41,8.90609259259,61.435,6.30522222222,63.5925555555,5.35444444444,9.56944444445,46.142,7.19311111111,6.80588888889,13.0906666667
672.74,8.90979629629,61.17,6.28777777778,63.3971111111,5.36355555556,9.534,45.9406666667,7.17122222222,6.72,13.0488888889
673.06,8.90450000001,61.1986666667,6.21822222222,63.2678888889,5.308,9.49844444443,45.897,7.06388888889,6.60866666667,12.9978888889
673.39,8.85205555556,61.2015555556,6.17366666667,63.3184444444,5.20555555555,9.44133333333,45.9102222222,7.02255555556,6.52933333333,12.9282222222
673.72,8.95474074073,61.2471111111,6.27911111111,63.4662222222,5.29266666667,9.52999999999,46.0314444445,7.09288888889,6.60577777778,13.0581111111
674.04,8.83487037038,61.3724444444,6.251,63.5952222222,5.231,9.44055555554,46.1557777778,6.96066666667,6.50133333333,13.0501111111
674.37,8.79175925926,61.4934444444,6.24866666667,63.7217777778,5.268,9.43377777777,46.287,6.91133333334,6.50866666667,13.16
674.69,8.74675925926,61.4972222222,6.21944444444,63.7546666667,5.26433333333,9.36822222222,46.2964444445,6.81466666667,6.47033333333,13.1942222222
675.02,8.69629629629,61.524,6.237,63.9334444444,5.25211111111,9.37000000001,46.3591111111,6.75311111111,6.43177777778,13.1921111111
675.35,8.4636111111,61.3144444445,6.03944444444,63.9066666667,5.06333333333,9.12511111111,46.1046666667,6.53033333333,6.25122222222,12.9362222222
675.67,8.38827777779,61.1963333333,5.96422222222,63.8171111111,4.99355555556,9.04355555557,46.0237777778,6.45666666667,6.20122222222,12.8336666667
676.00,8.42127777779,61.1385555555,6.025,63.7601111111,5.00166666666,9.11077777778,46.1313333333,6.44577777778,6.21555555555,12.9055555555
676.32,8.32990740741,61.1034444444,5.94933333333,63.6996666666,4.87533333333,8.99777777778,46.1628888889,6.36088888889,6.22466666667,12.8606666666
676.65,8.25603703703,60.8916666667,5.92744444445,63.5842222222,4.84077777778,8.96522222222,46.0267777778,6.33966666666,6.18833333333,12.7711111111
676.97,8.2171111111,60.8706666667,5.914,63.5511111111,4.89155555556,8.91666666666,45.9562222222,6.34288888889,6.20844444444,12.7871111111
677.30,8.11498148147,60.8671111111,5.74811111111,63.5371111111,4.78077777778,8.82333333333,45.9214444444,6.24533333333,6.03455555556,12.6164444444
677.63,8.19918518519,60.8452222222,5.73244444445,63.5735555556,4.76444444444,8.83511111111,45.9301111111,6.28566666666,6.04977777778,12.6165555556
677.95,8.16512962963,60.986,5.75488888889,63.7424444444,4.69544444444,8.84477777778,45.9848888889,6.27622222222,6.02088888889,12.5434444444
678.28,8.28522222223,60.9976666667,5.94155555556,63.8138888889,4.84588888889,8.99722222222,46.1365555556,6.43855555555,6.171,12.6161111111
678.60,8.4417037037,61.2522222222,6.09288888889,63.9567777778,4.96811111111,9.15977777777,46.2913333333,6.57322222222,6.28633333333,12.7473333334
678.93,8.71214814816,61.464,6.33866666667,64.0597777778,5.15233333333,9.38622222221,46.5065555556,6.79055555556,6.46822222222,13.0326666667
