wavelength,Back_XenParm,Belly_XenParm,Breast_XenParm,Crissum_XenParm,Crown_XenParm,DorTail_XenParm,Patch10_XenParm,Rump_XenParm,Throat_XenParm,WingTip_XenParm
252.79,7.87716666667,7.152,7.53491666667,7.27433333333,9.53883333334,11.4205,9.73449999999,9.77533333334,8.74875000001,9.91779166667
253.16,7.49183333334,6.7245,6.71616666667,6.92258333333,9.00991666666,11.2128333333,9.09258333333,8.87783333333,8.34166666667,9.414125
253.54,7.49825,6.444,6.80675,7.05966666666,8.426,10.8215,8.98283333334,8.64558333332,8.00441666666,9.826375
253.91,8.40266666667,7.17258333333,7.47575,7.79633333334,9.12166666668,11.4951666667,9.87533333333,9.61558333333,8.94833333334,10.49475
254.28,7.23483333332,6.56425,6.93675,6.91808333332,8.54741666667,11.2010833333,8.86391666666,8.83616666669,8.29591666667,9.47404166667
254.66,6.245,5.37408333333,6.13616666667,6.01749999999,7.85841666667,10.2631666667,7.8385,7.85825,7.51191666666,8.25404166667
255.03,6.26025,4.703,6.00241666666,5.34241666667,7.49791666667,9.48833333332,7.84858333333,7.57008333334,7.20916666666,8.482875
255.41,5.99741666666,4.12866666667,5.64975,4.22641666668,7.08391666667,8.779,7.25766666666,6.60591666666,6.27983333332,7.692375
255.78,5.84116666667,3.94983333333,5.41841666667,2.90375,6.58658333333,8.17766666667,6.74233333333,5.94116666667,5.50733333333,6.86454166667
256.15,4.82983333333,3.54766666667,4.19991666666,1.91191666666,5.32716666667,7.06241666667,5.90175,5.05091666667,4.26633333333,5.42666666666
256.53,5.62975,4.65433333333,5.43891666667,3.18075,6.2235,7.89858333333,7.11408333334,6.52041666667,5.492,6.12270833333
256.90,5.89058333333,4.95566666667,5.53866666667,4.12141666666,6.99641666667,8.464,7.36825,7.31808333334,6.25233333333,6.20716666666
257.28,4.78308333334,4.31383333333,5.12325,3.77124999999,6.5305,8.00216666667,6.503,7.01816666666,5.905,5.80383333333
257.65,6.56649999999,5.94183333333,6.7555,5.6625,8.03741666667,9.60716666665,8.03749999999,8.85916666667,7.265,8.18116666667
258.02,7.49349999999,7.10233333333,7.49366666667,6.71091666666,8.88141666666,10.4825,9.10900000001,9.97016666668,7.97758333333,9.07699999999
258.40,6.98691666666,6.75016666667,6.82491666667,6.44483333333,8.246,10.172,8.68233333334,9.37416666667,7.50441666667,8.56391666666
258.77,7.04249999999,6.97408333333,7.11583333333,6.68033333332,8.09208333333,10.5374166667,8.9,9.57183333334,7.56191666667,8.852875
259.15,7.29058333333,7.11075000001,7.40725,7.17366666667,8.33325000001,10.5628333333,9.17824999999,10.046,7.85241666666,9.11108333333
259.52,7.73325,7.22516666667,7.92125,7.53725,8.71341666668,10.82175,9.46941666666,10.5496666667,8.18933333333,9.94354166667
259.89,8.20933333333,7.53866666666,8.18016666667,7.73916666668,9.01508333334,10.9981666667,9.74399999999,10.659,8.44641666666,10.234375
260.27,8.31291666667,7.75433333333,8.29933333333,7.54666666667,9.04500000001,11.1396666667,9.82833333333,10.75475,8.54775000001,10.409
260.64,8.77433333334,8.22391666667,8.57208333333,7.82283333333,9.37133333333,11.5665,10.2335,11.089,8.96341666668,10.7425833333
261.01,8.50566666667,7.89283333334,8.34,7.50533333333,9.10841666666,11.20825,10.0325,10.8406666667,8.72758333333,10.45475
261.39,8.34708333334,7.71908333334,8.21058333334,7.49724999999,8.84858333332,11.1246666667,9.80758333333,10.5856666667,8.74966666667,10.5139583333
261.76,8.94183333333,8.48366666667,8.85949999999,8.15075,9.36066666666,11.6838333333,10.295,11.2938333333,9.325,11.0232916666
262.13,9.15525000001,8.81066666668,8.99091666668,8.56033333334,9.61733333334,11.907,10.5095833333,11.61325,9.78541666668,11.2905
262.51,9.75766666666,9.25099999999,9.36349999999,8.99991666667,10.0129166667,12.4285,10.98275,11.9870833333,10.38525,11.8918333334
262.88,9.71899999999,9.18691666667,9.19633333334,8.91341666667,10.1218333333,12.6006666666,10.8888333333,11.9199166667,10.3376666667,11.27975
263.25,9.55500000001,9.12825000001,9.12291666666,8.83491666667,9.88583333332,12.6068333334,10.5686666667,12.0625,10.1845,11.1207916666
263.63,9.82983333333,9.07274999999,9.36041666666,9.21958333333,10.041,12.6818333333,10.6103333333,11.9894166667,10.29925,11.1297916667
264.00,9.77691666666,8.80408333334,9.25050000001,9.26874999999,9.64058333333,12.1995,10.4460833333,11.7164166666,9.85133333334,10.92
264.37,9.65316666666,8.69033333333,8.98375,9.24516666667,9.12416666666,11.8465833333,9.96541666668,11.5405,9.46816666667,10.2365
264.75,9.17950000001,7.89391666667,8.61108333333,8.47550000001,8.74041666667,11.0850833333,9.50275,11.0336666667,8.72733333334,9.53170833333
265.12,8.49425000001,6.8725,7.79916666667,7.45816666667,8.031,10.2896666666,8.81599999999,9.93558333333,8.05025,8.29816666667
265.49,8.65250000001,6.68791666667,7.87675,7.46991666666,8.08925,10.0600833333,8.94641666667,10.0163333333,8.01425,8.32408333333
265.87,7.88116666666,6.12166666667,7.41683333333,7.22758333334,7.60625,9.51241666666,8.38825000001,9.43908333332,7.41066666667,7.98820833333
266.24,7.9575,6.548,7.56416666666,7.2645,7.52291666666,9.39616666668,8.56233333333,9.53716666666,7.60508333334,8.77666666667
266.61,7.86758333333,6.59941666667,7.35133333333,7.037,7.50291666667,9.31541666668,8.47916666667,9.29291666665,7.34008333333,8.787875
266.98,7.36791666668,6.05716666667,6.753,6.46700000001,6.9095,8.79725,8.03116666666,8.95908333334,6.79066666667,8.34666666666
267.36,6.81566666667,5.53608333333,6.20241666667,5.76358333334,6.44575,8.26458333332,7.37633333334,8.33333333332,6.30283333334,7.80970833334
267.73,6.49991666667,5.46975,6.03625,5.4595,6.39683333333,8.26116666666,7.4835,7.89575000001,6.32983333333,7.480875
268.10,6.76224999999,5.86608333334,6.0525,5.60416666667,6.46525,8.50949999999,7.67358333333,8.08158333334,6.67675,7.45725
268.48,6.58641666667,5.77,6.1065,5.4285,6.5025,8.43733333333,7.5415,8.10066666666,6.58658333333,7.65054166667
268.85,6.33391666667,5.56033333333,5.96908333333,4.928,6.18808333333,8.19708333334,7.16575,7.73024999999,6.18808333334,7.258125
269.22,6.63183333334,5.77375,5.99683333333,4.77983333333,6.22466666667,8.34300000001,7.42683333333,7.82433333333,6.13725,6.971125
269.59,6.96616666667,6.00808333333,6.23916666666,5.11741666667,6.56641666667,8.61741666667,7.79425,8.00583333334,6.45566666667,6.97575
269.97,6.56858333333,5.63425,5.94083333334,4.97366666667,6.37508333333,8.31458333333,7.63508333334,7.64433333334,6.46,6.651125
270.34,6.92008333333,6.46266666666,6.60908333334,5.71725,7.03883333333,8.94175,8.13666666667,8.14124999999,7.14416666666,7.11675
270.71,6.95991666667,6.44283333333,6.63008333333,5.85875,7.13391666667,9.10025000002,8.31108333333,8.25766666668,7.11608333333,7.151625
271.09,7.26041666666,6.65716666666,6.75641666667,6.07558333333,7.39825,9.19074999999,8.54433333334,8.5315,7.32933333333,7.5555
271.46,7.65724999999,6.981,7.08475,6.37966666667,7.78583333333,9.68141666668,8.90991666666,8.83525,7.71516666667,8.15066666667
271.83,8.12991666666,7.4475,7.38758333333,6.85675,8.018,10.1773333333,9.399,9.29516666667,8.24541666668,8.71654166666
272.20,7.84300000001,7.02691666667,6.96016666667,6.717,7.7645,10.0596666667,9.23566666668,8.98849999999,8.02741666666,8.584375
272.58,7.54016666667,6.578,6.68533333334,6.58183333333,7.43666666666,9.72891666667,8.87416666666,8.69391666666,7.86216666666,8.47741666667
272.95,7.46008333333,6.41,6.66591666667,6.57175,7.35091666667,9.6845,8.68333333333,8.54041666666,7.85166666667,8.256
273.32,7.77949999999,6.75166666667,7.03608333334,6.98675,7.55966666667,10.0214166667,8.90608333333,8.89466666666,8.07916666667,8.854875
273.69,7.71716666667,6.55816666667,6.90475,6.82758333334,7.34741666666,9.84666666668,8.76075,8.78008333333,7.90216666666,8.96083333333
274.06,7.92250000001,6.882,7.3435,7.17925000001,7.62908333333,10.1720833333,9.07274999999,9.06108333335,8.27466666666,9.43270833335
274.44,7.96491666668,7.16808333333,7.5205,7.57650000001,7.71258333333,10.4715833334,9.22641666667,9.25441666665,8.50966666668,9.652625
274.81,7.58525,7.01058333334,7.54375,7.50658333333,7.41983333334,10.2638333333,9.0525,9.03191666667,8.20100000001,9.474125
275.18,6.90958333333,6.5345,7.042,7.04591666666,7.02475,9.91058333333,8.58908333333,8.39316666666,7.70258333333,8.96850000001
275.55,6.94458333333,6.67275,7.19033333333,7.00925000001,7.12558333333,9.78266666666,8.63091666666,8.32466666668,7.69066666668,8.91983333334
275.93,6.88333333333,6.76816666666,7.2415,6.74641666667,7.122,9.84533333334,8.57208333333,8.29358333332,7.74975,8.81075
276.30,6.35641666667,6.2695,6.77741666667,6.004,6.47075,9.30358333334,7.95358333334,7.85291666666,7.07941666666,8.21645833333
276.67,6.05183333333,5.9035,6.4135,5.56475,6.08408333333,8.93624999999,7.59133333334,7.54950000001,6.77508333333,7.53566666667
277.04,5.7955,5.67391666666,6.01058333334,5.258,5.84208333333,8.67458333333,7.29575,7.17883333333,6.47775,6.91954166667
277.41,5.7095,5.63408333333,5.80833333333,5.21483333334,5.61508333333,8.49825,7.10391666667,6.95308333333,6.26541666667,6.541
277.79,5.40483333333,4.9475,5.30491666667,4.48091666667,5.1,7.88083333334,6.46191666667,6.35241666667,5.60491666666,6.0905
278.16,5.23041666667,4.39858333333,4.73316666667,4.16908333333,4.953,7.55883333333,6.19633333333,6.311,5.21608333333,5.70870833334
278.53,6.06375,4.96933333333,5.41366666667,4.81183333333,5.62891666667,7.97491666666,6.72783333333,7.00975,5.75291666666,6.391125
278.90,6.12725,5.33166666667,5.603,5.17458333333,5.80316666667,8.3095,6.95141666667,7.45175,5.95583333333,6.65145833334
279.27,5.62633333333,4.77266666666,5.0415,4.8105,5.44233333333,7.78158333333,6.64016666667,7.04116666667,5.381,6.33133333333
279.64,5.57233333334,4.62758333333,5.04233333333,4.84883333333,5.52183333333,7.82633333334,6.79391666666,6.93683333334,5.60008333333,6.5635
280.02,5.5525,4.57175,5.20791666666,4.83616666667,5.59283333333,7.76016666667,6.86466666667,6.83316666666,5.56608333333,6.470625
280.39,5.49083333333,4.27266666666,5.25691666667,4.75366666667,5.41133333333,7.58308333333,6.8945,6.8945,5.42458333333,6.413125
280.76,5.64833333333,4.35708333333,5.32758333333,4.61358333333,5.52433333333,7.7005,6.88375,7.11908333333,5.55841666667,6.74308333333
281.13,5.72116666667,4.37166666667,5.42308333333,4.85183333333,5.59691666667,7.76625,7.19483333333,7.39341666666,5.70466666667,6.79325
281.50,5.844,4.62125,5.79233333333,4.99466666667,5.68533333333,8.04358333333,7.31283333333,7.4005,6.01883333333,6.96366666667
281.87,5.12575,3.93033333333,5.07491666667,4.2625,5.0555,7.49725,6.65333333333,6.83333333333,5.36016666667,6.356375
282.25,5.13,3.799,4.87466666667,4.159,5.04491666667,7.33516666667,6.53441666666,6.63491666667,5.3775,6.09508333333
282.62,5.74775,4.53408333333,5.38966666667,4.90733333333,5.83075,7.98291666667,6.99516666666,7.06691666667,6.15491666667,6.49791666666
282.99,5.62091666667,4.55283333334,5.04425,4.6785,5.6835,7.79383333333,6.807,6.92541666666,5.81283333333,6.22320833333
283.36,5.7425,4.67508333334,4.91191666667,4.45275,5.67691666667,7.78316666667,6.90508333333,6.90483333333,5.67341666667,6.331
283.73,6.07233333333,5.00208333333,5.05908333333,4.56841666667,5.92291666667,7.86058333333,7.07825,6.90775,5.74508333333,6.62670833333
284.10,5.91208333333,4.7185,4.84616666666,4.40475,5.82925,7.59175,6.99841666667,6.69158333333,5.60825,6.3675
284.47,5.94091666667,4.99141666667,5.03141666667,4.495,6.13075,7.77375,6.97725,6.82725,5.72108333333,6.60741666666
284.85,5.914,4.94283333333,4.95908333333,4.44283333333,6.17683333333,7.56033333333,6.91733333333,6.73225,5.55341666667,6.60879166667
285.22,6.15875,5.20283333334,5.35425,4.82566666667,6.4185,7.59725,7.30325,6.90416666667,5.75658333333,6.80679166667
285.59,6.30375,5.5575,5.67391666667,5.00258333333,6.68575,7.86766666667,7.56916666667,7.232,6.10966666667,7.22595833333
285.96,6.37875,5.56533333333,5.86666666667,4.88941666667,6.59225,7.93258333333,7.75691666667,7.43783333332,6.02758333334,7.36475
286.33,6.94883333333,6.21458333333,6.58741666666,5.49216666666,7.17991666667,8.56741666667,8.50391666666,8.17141666667,6.73766666667,8.15116666667
286.70,7.1025,6.48725,6.83525,5.89191666667,7.4965,8.92566666667,8.72441666667,8.48283333334,7.09408333333,8.44983333334
287.07,6.88375,6.49966666667,6.741,5.9145,7.434,8.9825,8.67966666666,8.37699999999,7.07883333333,8.27804166667
287.44,6.77325,6.53358333333,6.76141666667,6.01541666667,7.35058333334,8.89566666666,8.69158333333,8.35708333333,7.11966666667,8.33054166666
287.82,7.064,6.627,6.95258333333,6.11108333334,7.42583333333,9.01774999999,8.92725000001,8.46,7.38958333334,8.40570833333
288.19,7.32583333332,7.00158333333,7.19925,6.49808333333,7.77716666666,9.251,9.19241666667,8.84633333334,7.97491666667,8.577375
288.56,7.34241666666,7.12016666666,7.10441666667,6.37058333334,7.94591666668,9.35591666667,9.04483333333,8.80975000001,8.1715,8.45083333333
288.93,7.31125,6.7475,6.80183333333,6.31800000001,7.76291666666,9.06374999999,8.77216666666,8.59275000001,7.77275,8.09620833333
289.30,7.02924999999,6.41425,6.42708333333,6.05991666666,7.6185,8.63591666667,8.36233333332,8.17550000001,7.47683333333,7.79233333333
289.67,6.97541666667,6.12466666667,6.25008333333,5.85525,7.69775,8.41033333333,8.01875000001,8.01233333334,7.30283333333,7.46491666667
290.04,7.28291666667,6.32208333333,6.64225,6.08183333333,8.08675,8.68558333333,8.28858333334,8.24383333333,7.58383333333,7.74395833333
290.41,7.50624999999,6.369,6.81708333333,6.11200000001,8.23625,8.7595,8.43358333333,8.49625000001,7.78191666666,7.75041666667
290.78,7.97724999999,6.78983333332,7.23666666667,6.43333333333,8.69275,9.17399999998,8.72091666666,9.00500000001,8.18958333333,7.88654166666
291.15,8.12758333333,7.08358333334,7.47275,6.69133333334,9.00391666667,9.36158333334,8.95024999999,9.37733333334,8.48508333333,8.07391666667
291.52,7.99666666667,7.01866666667,7.44716666666,6.39925000001,8.78433333333,9.19425,8.84158333333,9.25749999999,8.33016666667,7.99516666667
291.89,8.08966666668,7.09216666666,7.59583333333,6.40024999999,8.76216666666,9.24299999999,8.95716666667,9.48983333333,8.36583333334,8.170875
292.26,8.363,7.52158333333,8.0705,6.47016666667,9.04525,9.50099999999,9.28141666668,9.92683333332,8.92549999999,8.451625
292.64,8.94524999999,8.09675000001,8.74241666668,6.96083333334,9.65858333332,10.1115,9.90183333334,10.6928333333,9.75325000001,8.9585
293.01,9.04208333334,8.34691666666,9.03858333333,7.13841666666,9.77808333333,10.4013333333,10.1101666667,10.82925,10.0281666667,9.081375
293.38,8.63333333333,7.86933333333,8.56683333334,6.58199999999,9.34841666667,9.79150000001,9.55441666666,10.4089166667,9.76341666668,8.35591666667
293.75,8.42933333333,7.43158333333,8.33333333334,6.13891666667,9.24241666666,9.52991666665,9.32041666667,10.22575,9.64349999999,8.13095833334
294.12,8.04091666667,7.03033333333,7.81558333333,5.61766666667,9.00250000001,9.13641666666,9.101,9.77041666668,9.23141666668,7.73820833333
294.49,7.63358333334,6.62133333333,7.45491666667,5.1735,8.66949999999,8.57691666666,8.721,9.20816666666,8.78950000001,7.27829166667
294.86,7.94916666667,6.82958333333,7.69416666667,5.44833333333,9.04883333334,8.85666666668,8.98250000001,9.50908333334,8.90308333334,7.49375
295.23,7.94341666667,6.824,7.58175,5.57241666667,9.20741666667,8.81124999999,9.11625000001,9.51566666666,8.88991666666,7.29716666667
295.60,8.03583333334,6.85483333333,7.50983333334,5.65266666666,9.48733333334,8.84133333333,9.20791666666,9.57749999999,9.00066666667,7.344625
295.97,8.00283333332,6.82616666667,7.42725,5.80358333333,9.43591666666,8.83474999999,9.19383333333,9.39033333333,9.02558333334,7.1125
296.34,7.80591666666,6.66708333333,7.18925,5.69891666667,9.43675000002,8.48733333334,9.06358333333,9.13666666667,9.00141666666,6.870125
296.71,7.76566666666,6.62283333333,7.30391666667,5.77383333333,9.49683333334,8.36166666667,9.16400000001,9.25958333333,9.02741666668,6.94283333333
297.08,8.08716666667,7.02033333333,7.57241666667,6.16216666666,9.9025,8.60433333333,9.40008333333,9.57691666666,9.38525,7.22045833333
297.45,8.33575,7.18608333333,7.96058333333,6.52583333334,10.1944166666,8.79141666666,9.54908333333,9.77533333335,9.73891666666,7.36033333333
297.82,8.65016666668,7.48433333332,8.29933333333,6.80458333334,10.6314166667,9.17275000001,9.73875000001,10.0096666667,10.1620833334,7.59091666667
298.19,8.63666666667,7.43791666667,8.29691666667,6.77300000001,10.6654166667,9.06875000001,9.75791666666,9.86700000001,10.2455,7.401375
298.56,9.18158333334,7.82391666668,8.84550000001,7.32658333332,11.1953333333,9.3945,10.1736666667,10.40125,10.7968333333,7.94254166667
298.93,9.16166666666,7.81050000001,8.91158333334,7.42925000001,11.3358333333,9.45966666668,10.2045,10.3763333333,10.8359166667,7.938125
299.30,9.08616666667,7.81833333334,8.95025000002,7.38958333334,11.5668333333,9.33191666667,10.17625,10.4585,10.8165833333,7.858625
299.67,9.17458333334,7.75791666667,9.01291666667,7.39883333334,11.62175,9.25133333333,10.0981666667,10.53925,10.8325833333,7.80025
300.04,9.28366666667,7.93658333333,8.97841666667,7.51433333333,11.8150833333,9.43208333333,10.1799166667,10.63925,11.0359166667,7.80241666666
300.41,9.08291666666,8.03825,9.11533333333,7.61316666666,11.963,9.42208333333,10.2395833333,10.6468333333,11.0391666667,7.74154166667
300.78,9.56908333334,8.56291666668,9.55708333334,7.96766666667,12.5180833333,9.89550000001,10.657,11.1766666667,11.5361666667,8.15808333333
301.15,9.78066666666,8.70600000001,9.62666666666,8.02225000001,12.62925,9.93791666667,10.8523333333,11.4160833333,11.7024166667,8.32875
301.52,9.56891666667,8.63275,9.47741666667,7.8195,12.62925,9.72966666665,10.7254166667,11.3590833333,11.6551666667,8.131375
301.89,9.18883333333,8.40966666667,9.10625000001,7.41083333332,12.3951666667,9.41166666667,10.43575,10.92225,11.5298333333,7.68920833333
302.26,9.05066666666,8.34949999999,9.0475,7.19599999999,12.3206666667,9.18633333332,10.2655,10.83775,11.5968333333,7.59166666667
302.63,9.13108333332,8.40491666667,9.00083333332,6.96583333334,12.2768333333,9.05625000001,10.2481666667,10.9483333333,11.6191666667,7.55508333333
303.00,9.03233333334,8.54466666667,8.83083333333,6.86033333333,12.3781666667,9.05508333334,10.3069166667,10.9765833333,11.5100833333,7.43579166667
303.37,9.519,8.93591666666,9.44141666667,7.33216666667,12.9860833333,9.47050000001,10.77325,11.4178333333,11.9070833333,7.77275
303.74,9.83325000001,9.10899999999,9.47275000002,7.37083333333,13.0293333333,9.54983333334,10.8406666667,11.5745833333,12.138,7.8085
304.10,9.84724999999,9.18375000001,9.46708333331,7.42799999999,13.194,9.53166666667,10.8878333333,11.52875,12.1505833333,7.781125
304.47,9.52641666666,8.94616666667,9.25574999999,7.24966666667,13.16425,9.24275,10.6005833333,11.4164166667,11.8745,7.256375
304.84,9.584,8.88183333332,9.12674999998,7.16749999999,13.2805,9.11699999999,10.4559166667,11.3830833333,11.7521666667,7.05995833334
