wavelength,Back_TacPhom,Belly_TacPhom,Breast_TacPhom,Crissum_TacPhom,Crown_TacPhom,DorTail_TacPhom,Patch10_TacPhom,Patch11_TacPhom,Rump_TacPhom,Throat_TacPhom,WingTip_TacPhom
788.38,1.06553333333,0.907566666666,-0.29,0.992433333333,-0.24046666666,3.57846666667,39.4436,24.2338,1.36733333333,0.745000000001,5.31366666667
788.69,1.24033333334,0.855033333334,-0.2631,0.8668,-0.230200000002,3.61293333333,39.3563333333,24.233,1.3906,0.742333333333,5.1396
789.00,1.49513333334,1.1329,-0.158833333332,1.01603333333,0.210266666667,3.80753333333,39.0516,24.284,1.84546666667,1.2382,5.12966666667
789.31,0.899400000001,0.372799999999,-0.728700000001,0.3127,-0.466466666671,2.88106666667,38.7686666667,24.156,1.19786666667,0.572266666667,4.19426666667
789.62,1.25426666667,0.639366666667,-0.619900000001,0.429499999999,-0.410000000001,3.11873333333,38.9945333333,24.5096,1.34693333333,0.863933333333,4.19733333333
789.92,1.93453333333,1.0144,-0.337433333334,0.900133333332,0.009999999994,3.76973333333,39.4443333334,25.2827333333,2.00393333333,1.6666,4.83133333333
790.23,1.71726666667,0.572433333333,-0.772633333334,0.514266666666,-0.6688,3.07493333333,38.8652666666,24.9593333333,1.535,1.20566666667,4.14893333333
790.54,1.7132,0.685800000001,-0.639200000001,0.551166666667,-0.579600000008,2.8416,38.9752,25.0568666667,1.79093333333,1.37153333333,4.04766666667
790.85,2.74026666667,1.66796666667,0.145066666665,1.47106666667,0.445600000006,3.6778,39.1195333334,25.6412,2.792,2.32593333333,4.86926666667
791.16,2.48566666667,1.22716666667,-0.0889999999994,1.34746666667,0.167466666661,3.57926666667,38.4143333333,24.9659333333,2.627,2.20306666667,4.7096
791.47,2.60846666667,1.52383333333,0.277733333333,1.87833333333,0.608466666674,4.1852,38.3915333333,25.2751333333,2.926,2.70373333333,5.30146666667
791.78,2.58286666667,1.64096666667,0.374000000001,2.29223333333,0.909333333334,4.58446666667,38.5954666667,25.994,3.3036,2.94873333333,5.6174
792.08,2.4094,1.6109,0.389733333333,2.2021,0.964799999999,4.50246666667,38.6208666667,26.1107333333,3.5978,3.09086666667,5.73453333333
792.39,2.10113333333,1.3719,0.125733333333,1.8804,0.642733333331,4.34753333333,38.9048,26.5605333333,3.26346666666,2.86113333333,5.8284
792.70,2.45973333333,1.73906666667,0.361733333333,2.1899,0.951599999993,4.80253333333,39.2153333333,26.7778666667,3.66173333333,3.39453333333,6.4774
793.01,2.44253333333,1.76463333333,0.322100000001,2.2718,1.08139999999,4.85713333333,39.3781333333,27.042,3.6918,3.33326666667,6.96919999999
793.32,1.767,1.4771,-0.0363000000014,1.64706666667,0.791466666668,4.48173333333,38.6567333333,26.1092666667,3.04906666667,2.6422,6.572
793.62,1.79386666667,1.89776666667,0.237866666666,1.9085,1.13753333333,4.79073333333,38.6820666667,25.7042666667,3.4728,2.73986666667,6.78146666667
793.93,2.0236,2.0208,0.4021,2.0863,1.19206666667,5.2338,38.9444666667,25.7698666667,3.8228,2.81653333333,6.92373333333
794.24,1.5926,1.83963333333,0.096066666668,1.8258,0.670000000002,4.827,39.1707333333,25.7221333334,3.67926666667,2.53706666667,6.5732
794.55,2.10526666667,2.13803333333,0.402866666668,2.25876666667,1.01966666667,5.02746666667,39.9396666667,26.2994666667,4.0626,3.03733333333,6.94626666667
794.86,2.50546666667,2.33936666667,0.514766666668,2.35303333333,1.51413333333,5.10886666667,40.5336666667,26.6502666667,4.28106666667,3.01726666667,7.20586666666
795.16,2.59373333333,2.49866666667,0.451433333334,2.2374,1.65833333334,5.1386,40.5000666667,26.6124,4.1762,2.9962,6.99853333333
795.47,3.1208,2.93243333333,1.05736666667,2.99706666667,2.17373333333,5.85946666667,40.8286,26.8712666667,4.64346666667,3.59426666667,7.39306666667
795.78,2.74666666667,2.48,0.722666666667,2.60266666667,1.712,5.48266666667,40.2986666667,26.16,4.13866666667,3.216,6.92266666667
796.09,3.56366666667,3.46053333333,1.59643333333,3.50013333333,2.50466666667,6.4178,40.5878666667,26.7938666667,4.8716,4.07746666667,7.91633333332
796.40,3.57166666667,3.37306666667,1.5474,3.51353333333,2.52786666667,6.301,40.7949333333,26.6082666667,4.95486666667,4.1336,7.84846666667
796.70,4.1938,3.78083333333,2.24253333333,4.0005,3.33593333333,6.58713333333,41.4034,27.2545333333,5.76126666667,4.62253333334,8.44593333334
797.01,4.4498,3.8142,2.56143333333,4.09993333333,3.72326666667,7.13133333333,41.9232,27.9006666667,5.9936,5.1014,8.99033333333
797.32,4.50306666667,3.99413333333,2.6619,4.4738,4.01819999999,7.26346666667,41.8224666667,27.6044666667,5.9206,5.35033333333,9.12866666667
797.63,4.31373333333,3.8698,2.48083333333,4.19936666667,3.99766666667,7.19493333333,41.9118666667,27.8867333334,5.66453333333,5.2614,9.13940000001
797.93,3.38886666667,3.1195,1.69713333333,3.34153333333,3.1334,6.5388,41.3778666667,27.5056,4.88886666667,4.4002,8.33326666666
798.24,3.5992,3.66916666667,2.1522,3.7029,3.35846666667,6.85693333333,40.8844,27.8252666667,5.45206666666,4.9818,8.5642
798.55,3.78713333333,3.84583333333,2.4902,4.311,3.77040000001,7.25486666667,40.9189333333,27.8320666667,5.94393333334,5.42866666667,8.93546666666
798.85,3.66586666667,3.71126666667,2.12843333333,4.1548,3.53506666667,6.94513333333,40.8467333333,27.6440666667,5.59826666667,5.2288,9.1502
799.16,3.9336,3.96806666667,2.28693333333,4.43093333333,3.69359999999,7.20406666667,40.8804666667,27.713,5.8376,5.10573333333,9.131
799.47,3.59506666667,3.70283333333,1.75676666667,4.24076666667,3.25193333333,6.8936,40.8202666667,27.5100666667,5.538,4.60733333333,8.34193333333
799.78,3.37153333333,3.27443333333,1.07493333333,3.8826,2.67259999999,6.71946666667,40.3701333333,27.1189333333,5.11606666667,4.14093333333,8.09393333334
800.08,3.39626666667,3.25246666667,0.823633333332,3.9413,2.06053333334,6.85826666667,40.4731333334,27.1638,4.92966666667,4.07306666667,7.84673333334
800.39,3.878,3.74023333333,0.909766666666,4.19203333333,1.95093333333,7.0914,39.9042666667,26.8701333333,5.20646666667,4.2728,7.95339999999
800.70,3.62433333333,3.2212,0.309233333332,3.6486,1.35759999999,6.72733333333,39.6302666667,26.6846,4.90293333333,4.01213333333,7.89686666667
801.00,3.90193333333,3.4061,0.674499999998,3.90793333333,1.30679999999,6.86033333333,39.5101333333,26.2433333333,5.20266666667,4.3074,8.16113333334
801.31,3.88286666667,3.56283333333,0.576766666666,4.20293333333,1.37693333333,6.7754,39.1122666667,25.7004666667,5.12686666667,4.16073333333,8.0072
801.62,2.8368,2.59013333333,-0.345300000001,3.33946666667,0.209666666665,5.84646666667,39.3277333333,24.8905333334,4.18126666667,3.44133333333,7.19686666667
801.92,3.009,2.85146666667,-0.015333333334,3.18193333333,0.197799999999,5.7152,39.3018666667,24.7389333333,4.39293333333,3.63906666667,7.65520000001
802.23,2.6978,2.5951,-0.159,2.93773333333,-0.0810000000006,5.39566666667,39.3458,24.4050666666,4.461,3.26473333333,7.45800000001
802.54,1.30766666667,1.0737,-1.5159,1.3718,-1.31413333333,4.2308,39.0192,23.2820666666,2.99993333333,2.1986,6.40373333333
802.84,0.0643333333334,-0.569566666665,-2.60616666667,-0.228333333333,-2.162,3.08226666667,37.9022666667,21.8917333333,1.52506666666,1.15846666667,5.07713333333
803.15,0.818133333334,0.5752,-1.2751,0.757366666665,-1.0674,3.80953333333,38.8622666667,22.5630666667,2.4672,2.21166666667,5.58006666667
803.46,0.654533333334,0.8325,-1.34733333333,0.918299999999,-0.927933333334,3.73053333333,38.9704666667,22.4974666667,2.54853333333,2.4086,5.8468
803.76,-1.13393333333,-0.495233333334,-2.63286666667,-0.528100000001,-2.05293333333,2.2288,38.2534666667,21.5574666667,1.19253333333,1.0362,4.68566666667
804.07,-2.40573333333,-1.5044,-3.41196666667,-1.3472,-2.9302,1.42906666667,37.1287333333,20.7276666667,0.150733333333,-0.19,3.5856
804.38,-2.72613333333,-1.7888,-3.72276666667,-1.6468,-2.87133333333,1.59746666667,37.2541333333,21.0164666667,-0.132066666668,-0.699666666668,3.48513333333
804.68,-2.2378,-1.49083333333,-2.91166666667,-1.40766666667,-2.3772,1.846,37.8420666667,21.9189333333,0.411733333332,-0.219066666667,3.77166666667
804.99,-1.099,-0.937833333333,-1.77376666667,-0.625166666666,-1.43466666667,2.57333333333,38.1177333333,22.6983333333,0.928,0.480399999999,4.6858
805.30,-1.603,-1.6499,-2.23676666667,-1.26766666667,-2.17973333333,1.92486666667,38.2360666667,22.5687333334,-0.127466666665,-0.241400000001,3.8966
805.60,-1.8292,-1.5176,-2.05953333333,-1.28383333333,-2.21553333333,1.81586666667,38.5636666667,22.7642666667,-0.298133333333,-0.101533333331,3.55686666667
805.91,-0.886200000002,-0.131033333335,-0.667933333334,-0.090666666668,-0.993600000001,2.77946666667,39.1406666667,23.8873333333,1.0004,1.07406666667,4.69953333333
806.21,-0.344799999999,0.578033333332,0.159000000002,0.973733333334,-0.419200000007,3.428,39.8106666666,24.6179333333,1.91346666667,1.58886666667,5.22653333333
806.52,-1.11806666667,-0.0651333333334,-0.168,0.510966666668,-1.00826666667,3.01086666667,38.9095333333,24.3484,1.37173333334,0.960133333335,4.67086666666
806.83,-1.53153333333,-0.790066666667,-0.304866666668,0.0795666666674,-1.32353333334,2.46706666666,38.4199333333,24.0677333334,0.748399999999,0.6236,4.08166666667
807.13,-0.372666666668,0.0517000000002,0.872833333334,1.4114,-0.559000000007,3.25046666667,39.4754,24.8172666667,1.46993333333,1.35966666667,4.65153333333
807.44,1.05553333333,1.52773333333,1.9234,2.2361,0.381933333334,4.12493333333,40.4098,26.1458,2.85426666667,2.56233333333,5.95133333334
807.74,1.22746666667,1.62123333333,2.0188,2.08853333333,0.557866666666,4.12833333333,39.9024,26.0320666667,3.14513333333,2.7964,5.82293333333
808.05,1.7422,2.39196666667,2.37453333333,2.8239,1.20826666667,4.91053333333,40.2388666667,26.4981333333,3.667,3.42813333333,7.01793333334
808.35,1.63446666667,2.61236666667,1.99856666667,3.01933333333,1.22779999999,4.96793333333,40.307,26.8452,3.7902,3.20486666667,6.79519999999
808.66,1.45026666667,2.37003333333,1.42503333333,2.87516666667,1.15440000001,4.98546666667,39.7692,26.4214,3.7734,3.117,6.91919999999
808.97,1.3202,1.79903333333,0.692866666666,2.54633333333,0.892333333339,4.99813333333,38.8828666667,26.1153333333,3.46753333333,3.03233333333,7.09453333333
809.27,0.014666666668,0.335966666666,-0.657233333332,1.3141,-0.664466666672,4.00866666667,37.8294666667,24.7767333333,2.40686666667,2.08206666667,5.8324
809.58,-0.735733333333,-0.694033333333,-1.83923333333,0.223899999998,-1.70639999999,2.7,37.4592,23.9058,1.33486666667,0.819200000002,5.21786666666
809.88,-0.786066666668,-1.11773333333,-2.5356,-0.408533333334,-2.11180000001,1.95,37.5568666667,23.0597333333,0.978799999999,0.593399999999,4.88626666667
810.19,-0.563066666668,-1.44303333333,-3.31013333333,-0.976133333334,-2.49233333333,1.47386666667,36.7902666667,22.1064,0.779266666668,0.216,4.4522
810.49,-1.5468,-2.82686666667,-4.79773333333,-2.5519,-3.45513333333,0.706799999998,35.4613333333,21.013,-0.172866666667,-0.777199999998,3.50213333333
810.80,-1.55166666667,-3.21246666667,-4.69,-2.31576666667,-3.16573333334,0.709533333334,35.0174,20.5224,-0.140333333334,-0.366399999998,3.26693333334
811.10,-2.4294,-4.3083,-5.95513333333,-2.95203333333,-4.15106666667,-0.393066666668,34.2530666667,19.2138,-0.966933333334,-1.13193333333,2.47633333333
811.41,-4.2526,-6.72243333333,-8.06966666667,-4.8242,-6.33099999999,-2.19033333333,32.598,17.2902666667,-2.90166666667,-2.68593333333,0.447600000001
811.71,-5.14193333333,-7.75333333333,-8.90509999999,-5.47846666667,-7.11286666665,-2.48986666667,32.0032,16.2368,-3.528,-3.05753333333,-0.235266666667
812.02,-3.98733333333,-6.2963,-6.95416666667,-3.79846666667,-5.35066666667,-1.1584,32.1669333333,16.8793333333,-1.9464,-2.1592,0.480733333333
812.32,-3.57333333333,-5.75763333333,-6.37150000001,-3.18363333333,-4.90340000001,-0.527466666668,32.6249333333,16.9774666667,-1.22793333333,-1.9678,0.771399999998
812.63,-2.2012,-4.47736666666,-5.47553333333,-2.07893333333,-3.86593333333,0.307733333334,33.5464666667,17.8382666667,-0.331399999998,-1.152,1.8146
812.93,-1.47646666667,-3.38773333333,-4.7434,-1.06466666667,-3.08466666666,1.15773333333,33.6908666667,18.477,0.575133333332,-0.100933333332,2.6728
813.24,-1.698,-3.63466666667,-4.75343333333,-1.0016,-3.48206666667,0.821733333334,33.1690666667,18.748,0.242533333333,-0.782533333332,2.5742
813.54,-2.7272,-4.41396666667,-4.94006666667,-1.53116666667,-4.30626666666,0.175333333333,32.9584,18.8437333333,-0.231200000002,-1.7944,2.16893333333
813.85,-1.92753333333,-3.2536,-4.18556666667,-0.601300000001,-3.57626666666,0.836199999999,33.7236,19.5698666667,0.581466666667,-1.06733333333,3.26566666667
814.15,-1.75566666667,-2.5162,-3.8552,-0.347833333333,-3.25253333333,1.2298,34.5065333333,20.1538,0.898066666666,-1.5292,3.55973333333
814.46,-1.35773333333,-2.00406666667,-3.2561,0.101600000001,-2.70740000001,2.09746666667,35.3414,21.2275333333,1.24393333333,-1.28446666667,4.1382
814.76,-1.10973333334,-1.11776666667,-2.77843333333,0.558799999999,-2.22746666667,2.276,35.3438666667,21.2222666667,1.729,-1.19806666667,4.21386666667
815.07,-0.2882,-0.172133333334,-1.81676666667,1.03653333333,-1.76066666667,2.16886666667,36.3344,21.9768666667,2.561,-0.664133333334,4.77
815.37,-1.53333333333,-1.49166666667,-3.83333333333,-0.608333333333,-3.60833333334,0.508333333332,36.5333333333,21.7583333333,1.09166666667,-1.60833333333,3.76666666667
815.68,-1.598,-1.73936666667,-4.00333333333,-1.36906666667,-3.92019999999,0.108266666665,35.9801333334,21.8726666667,0.582533333333,-1.88093333333,3.32913333333
815.98,-2.2832,-2.66913333333,-4.1137,-1.55663333333,-4.21753333334,-0.0414666666666,35.5417333333,21.9593333333,0.1246,-2.77286666667,3.02193333333
816.29,-2.225,-2.5901,-3.63223333333,-1.60226666667,-4.10133333333,0.381933333335,36.0813333333,22.6318666667,0.4816,-2.38266666667,3.19633333333
816.59,-2.43513333333,-2.4556,-3.5517,-1.67083333333,-3.98060000001,0.5988,35.7766666667,22.3544,0.687666666668,-2.02253333333,3.05813333333
816.89,-1.44346666667,-1.5869,-2.90263333333,-0.853200000001,-2.76713333333,1.65066666667,36.4196,23.0223333333,1.14026666666,-1.0606,3.54866666667
817.20,-2.2196,-2.33023333334,-3.47953333333,-1.0031,-3.53093333333,0.671466666667,36.3507333333,23.1358666667,0.663533333332,-1.5798,2.68553333333
817.50,-2.9544,-3.27913333333,-3.94816666667,-1.68226666667,-4.0836,-0.2088,35.9707333333,22.5058,-0.116133333333,-1.9258,1.84066666667
817.81,-2.5234,-3.04586666667,-3.84833333333,-1.5491,-4.14339999999,-0.455266666666,35.8118666667,22.2472,0.313533333334,-1.60513333333,1.7096
818.11,-1.1568,-2.21633333333,-2.7695,-0.8656,-2.88066666667,1.06326666667,36.8390666667,23.5129333333,1.40093333333,-0.359333333334,2.95993333333
818.41,-0.667333333332,-1.95093333333,-2.60796666667,-0.4631,-2.08386666667,2.14506666667,36.7108666667,23.3978666667,1.4504,-0.170133333332,3.4322
818.72,0.529266666666,-0.724666666666,-0.9987,0.9987,-0.5356,3.85626666667,37.4920666667,24.2848,2.7474,0.844333333332,4.92126666667
819.02,1.008,0.0796000000006,-0.088533333334,1.87153333333,0.265199999999,4.43866666667,38.6973333333,25.4642,3.7254,1.344,5.52306666667
819.33,2.16893333333,1.12166666667,0.388033333332,2.39763333333,0.834666666675,5.19926666667,39.6118666667,26.0712666667,4.49226666667,2.2806,6.24133333333
819.63,2.16446666667,1.25113333333,0.056433333334,2.2629,0.643333333327,4.84986666667,40.399,26.3003333333,4.2206,2.17366666667,6.41313333333
819.93,3.03073333333,2.23006666667,0.667033333333,3.0784,1.3142,5.71093333333,41.7085333333,27.3476,4.8706,3.01073333334,7.31979999999
820.24,3.67613333333,3.00056666667,1.34123333333,3.83173333334,1.9142,6.27926666667,42.2884,28.0476666667,5.49426666667,3.86486666667,8.18026666666
820.54,4.6966,3.92346666667,2.30496666667,4.6994,2.75153333334,7.36993333333,43.3710666667,28.8013333333,6.26753333333,4.8054,9.17259999999
820.85,5.49526666667,4.6253,2.97963333333,5.45456666667,3.42046666667,8.04606666667,43.9918,29.4658,6.92246666667,5.4406,9.85053333333
821.15,5.6854,4.79686666666,3.26116666667,5.78666666667,3.61173333333,8.21926666667,44.3881333333,29.8892,7.11653333334,5.69373333333,10.2155333333
821.45,5.92526666667,5.05966666667,3.67606666667,6.12316666667,3.8656,8.32286666667,44.7713333333,30.3007333334,7.3838,5.93826666667,10.465
821.76,6.20106666667,5.33993333333,4.11403333333,6.42263333333,4.17906666666,8.5772,45.0624666667,30.7994666667,7.68206666667,6.26093333333,10.7823333333
822.06,6.26153333333,5.41143333333,4.14523333333,6.44396666667,4.21540000001,8.4968,45.0303333333,30.8439333333,7.72166666667,6.29373333333,10.7156
822.36,6.46726666667,5.56706666667,4.19993333333,6.5708,4.32940000001,8.59606666667,45.0993333333,30.9362666667,7.74946666667,6.45666666667,10.8196666667
822.67,6.53033333333,5.67356666667,4.37133333333,6.72673333333,4.55000000001,8.60493333333,45.2356666666,31.1701333333,7.90133333333,6.5962,11.0711333333
822.97,6.83993333333,5.91753333333,4.72253333333,7.05956666667,4.90700000001,8.91633333333,45.1758666667,31.4166666667,8.15313333333,6.82953333333,11.3241333333
823.27,7.0046,5.97523333333,4.89976666667,7.22213333333,5.17013333333,9.04353333333,45.2916,31.6525333333,8.29366666667,6.99086666667,11.5294
823.58,6.9156,5.88586666667,4.89816666667,7.19126666667,5.11326666667,8.975,45.1794666667,31.4984666667,8.2088,6.93506666667,11.4661333333
823.88,6.82786666667,5.83586666667,4.90333333333,7.05836666667,5.13306666668,8.74106666667,44.9147333333,31.5536,8.13973333333,6.83313333333,11.4045333333
824.18,6.54966666667,5.55176666667,4.6623,6.80163333333,4.95766666667,8.4664,44.5670666667,31.4977333333,7.8118,6.6118,11.2412666667
824.49,6.4802,5.4824,4.57156666667,6.73913333333,4.95693333333,8.2726,44.4162,31.4391333333,7.6076,6.4718,11.0372
824.79,6.46513333334,5.51413333333,4.50423333333,6.73813333333,4.9162,8.24033333333,44.0670666667,31.1412,7.5294,6.3972,10.9239333333
825.09,6.3556,5.31113333333,4.24313333333,6.53313333333,4.66819999999,7.8984,43.7398,30.7667333333,7.301,6.2112,10.8033333333
825.39,6.55453333333,5.4391,4.42156666667,6.59883333333,4.76946666667,8.0506,43.5522666667,30.7766,7.3312,6.40086666667,11.0893333333
825.70,6.59606666667,5.5624,4.6697,6.7575,4.94926666666,8.28106666667,43.5598666667,30.9129333333,7.42906666667,6.54473333333,11.3689333333
826.00,6.6002,5.5922,4.65896666667,6.8622,4.91393333333,8.32506666667,43.3248666667,30.7986666667,7.2656,6.5558,11.1175333333
826.30,6.2562,5.22293333333,4.475,6.4642,4.48206666666,8.11473333333,43.1014666667,30.4428,6.97593333334,6.29006666667,10.7154666667
826.61,6.13506666667,5.23326666667,4.5094,6.30893333333,4.33699999999,8.1254,42.7677333333,30.1978,6.94373333333,6.1464,10.6192
826.91,6.15773333333,5.28303333333,4.5441,6.31513333333,4.33386666667,8.1734,42.8644666667,30.4229333333,6.98133333333,5.9806,10.6232666667
827.21,6.15613333334,5.2777,4.55353333333,6.41853333333,4.31853333334,8.24466666667,42.8818666667,30.1948,6.86273333333,5.93973333333,10.6217333333
827.51,6.2782,5.48643333333,4.7594,6.55483333333,4.51786666667,8.4328,43.2171333333,30.2722666667,7.09046666667,6.1752,10.8698
827.82,6.18933333333,5.4078,4.8279,6.3486,4.54946666667,8.62793333333,43.4449333333,30.5460666667,7.15626666667,6.28126666667,10.999
828.12,5.77653333333,5.0218,4.51713333333,5.92643333333,4.35086666667,8.3148,43.1996,30.4886,6.80546666667,6.0022,10.7789333333
828.42,5.2062,4.62963333333,3.9997,5.38563333333,4.03246666667,8.07526666667,42.7825333333,30.2814666667,6.34893333333,5.59293333333,10.3642666667
828.72,5.0282,4.46693333333,3.8267,5.241,3.9772,8.12813333333,43.1450666667,30.354,6.226,5.5744,10.2938
829.02,4.87993333333,4.06653333333,3.53453333333,4.9045,3.96386666667,7.936,42.7973333333,29.7924666667,5.98466666667,5.61093333333,9.95273333334
