wavelength,Back_DigGlsm,Belly_DigGlsm,Breast_DigGlsm,Crissum_DigGlsm,Crown_DigGlsm,DorTail_DigGlsm,Patch10_DigGlsm,Rump_DigGlsm,Throat_DigGlsm,WingTip_DigGlsm
624.62,5.72722222223,14.9034583333,17.0167916667,13.2794097222,5.82308333333,7.14579166667,12.5948333333,7.763875,5.8185,8.106
624.95,5.70508333333,14.9203333333,17.0645833333,13.2809861111,5.766,7.11575,12.5555833333,7.69745833333,5.75566666667,8.10033333333
625.28,5.65548611111,14.9283333334,17.1189583333,13.2794305555,5.71883333333,7.105625,12.5696666667,7.65316666667,5.71316666666,8.0785
625.61,5.67747222223,14.933125,17.1911666667,13.3077083333,5.71583333333,7.095875,12.5463333333,7.671,5.72683333333,8.10708333333
625.95,5.67584722222,14.90075,17.2024166666,13.3210138889,5.67358333334,7.108625,12.5229166667,7.65433333333,5.71041666667,8.116
626.28,5.67725,14.9251666667,17.224625,13.3265416667,5.65691666667,7.146,12.5003333333,7.68520833333,5.71925,8.15225
626.61,5.66816666666,14.972375,17.2701666667,13.3333263889,5.64,7.15270833333,12.5170833333,7.66308333333,5.68658333333,8.13925
626.94,5.68572222222,14.994625,17.2494583333,13.3059444445,5.63508333333,7.14075,12.47775,7.62979166667,5.65075,8.14358333333
627.28,5.6635,14.9999583333,17.2411666667,13.3068819444,5.59616666667,7.085875,12.4484166667,7.62241666667,5.60016666667,8.14191666667
627.61,5.65611111111,15.0855416667,17.2505,13.3539791667,5.631,7.08404166667,12.4721666667,7.66833333334,5.62758333333,8.17825
627.94,5.53823611111,15.0125833333,17.2395416667,13.3419166667,5.53308333333,6.98670833333,12.3731666667,7.57158333333,5.55366666667,8.08733333333
628.27,5.62079166667,15.03075,17.3124583333,13.4075416666,5.59933333334,7.01020833333,12.4010833333,7.64233333333,5.60241666667,8.13316666667
628.61,5.67620833333,15.06175,17.3596666667,13.4597083334,5.65108333333,7.10833333333,12.4216666667,7.68179166667,5.67475,8.16208333333
628.94,5.63881944444,15.0120833333,17.33525,13.4514166667,5.60858333333,7.05491666667,12.3564166667,7.647625,5.64516666667,8.10875
629.27,5.66623611111,15.0823333333,17.373125,13.5119305556,5.66691666667,7.099625,12.3953333333,7.693875,5.67133333334,8.16066666667
629.60,5.67706944444,15.16825,17.4905,13.55475,5.71475,7.102125,12.4470833333,7.72420833334,5.68241666667,8.17083333334
629.94,5.66075,15.222,17.4996666667,13.5508472222,5.70358333333,7.038375,12.48425,7.6825,5.64641666666,8.0765
630.27,5.59145833333,15.1889583333,17.4485,13.5076666666,5.68958333333,6.97579166667,12.4263333333,7.62079166667,5.61083333333,8.06608333333
630.60,5.52773611111,15.1914166667,17.5451666667,13.5318819444,5.66625,6.97091666667,12.4313333334,7.59425,5.62216666667,8.03358333334
630.93,5.54388888889,15.2065,17.6029583333,13.5542222222,5.66816666666,7.03408333333,12.4355,7.59091666667,5.67233333333,8.02041666667
631.26,5.57019444444,15.2302083333,17.664,13.5939513889,5.69483333333,7.10570833333,12.4288333333,7.58254166667,5.65975,7.9535
631.60,5.57298611111,15.32325,17.6986666667,13.5967430556,5.70575,7.10891666667,12.4435,7.59375,5.65825,7.89408333333
631.93,5.5515,15.484875,17.7940833333,13.7003611111,5.7505,7.13245833333,12.5,7.617625,5.66375,7.91575
632.26,5.48763888889,15.5129166667,17.8703333333,13.7114027778,5.744,7.01983333333,12.485,7.62075,5.61741666667,7.86666666667
632.59,5.55258333333,15.6495416667,17.9814166667,13.7725902778,5.78758333333,7.05516666667,12.5133333333,7.66729166667,5.67083333333,7.92925
632.92,5.51283333334,15.6163333333,17.936125,13.786125,5.71325,6.968,12.4293333333,7.58004166667,5.59891666666,7.84091666667
633.26,5.388125,15.582,17.910625,13.7521458333,5.60691666667,6.913625,12.33575,7.48908333333,5.51858333333,7.76091666667
633.59,5.36131944444,15.5854583333,17.9670416667,13.7908194445,5.55925,6.91025,12.2711666667,7.4745,5.47425,7.77316666667
633.92,5.420125,15.634125,18.04875,13.8545625,5.59441666667,6.98566666667,12.3378333333,7.57341666667,5.54233333333,7.79366666667
634.25,5.42293055556,15.687875,18.0390833333,13.8746319444,5.59141666667,6.95745833333,12.3185833333,7.59295833333,5.523,7.76916666666
634.58,5.46668055556,15.818875,18.1157083333,13.9330763889,5.64208333333,6.97333333333,12.3664166667,7.64445833333,5.56866666666,7.79041666666
634.91,5.42270833333,15.8355,18.1183333334,13.9228819445,5.56408333333,6.90708333333,12.3325,7.63,5.55175,7.86041666667
635.25,5.48161111111,15.901,18.1375,13.9637152778,5.62116666667,6.94329166667,12.3440833333,7.668,5.56641666667,7.96208333333
635.58,5.52833333333,15.8462083333,18.1288333334,13.9758402778,5.597,6.954625,12.3491666667,7.66666666667,5.57775,7.97483333333
635.91,5.58159722223,15.8535416666,18.1464166667,14.0204097222,5.58433333334,6.98279166667,12.36625,7.68879166667,5.62908333333,7.99708333333
636.24,5.51315277778,15.8062916667,18.0640833333,13.9343958333,5.49875,6.89725,12.32775,7.63258333333,5.52908333334,7.90566666667
636.57,5.59126388889,15.9044583333,18.1980833333,14.0015277778,5.58766666667,7.00841666667,12.4369166667,7.70166666666,5.58983333334,8.00683333334
636.90,5.75727777778,16.0384166667,18.2855,14.1430833333,5.70166666666,7.11141666667,12.5398333333,7.81483333333,5.7305,8.172
637.23,5.66280555556,15.9918333333,18.2076666667,14.0143541667,5.64866666667,7.014625,12.4615,7.70829166667,5.63116666667,8.10433333333
637.56,5.62120833333,15.9848333333,18.2255833333,14.0194722222,5.59308333333,6.964375,12.3795833333,7.583,5.551,8.03541666667
637.90,5.75563888889,16.0844583333,18.3575833334,14.1224583334,5.666,7.05404166667,12.44775,7.64658333333,5.67566666667,8.13483333333
638.23,5.72841666667,16.0605833333,18.3355416667,14.1702638889,5.63508333334,6.98891666667,12.4051666667,7.60666666667,5.62525,8.09366666666
638.56,5.69222222223,16.056375,18.3537083333,14.1861666667,5.65683333334,6.94695833333,12.37675,7.589875,5.56816666667,7.98633333333
638.89,5.73856944444,16.1165833333,18.4559166666,14.2491736111,5.6695,7.018375,12.3954166667,7.646125,5.61716666667,7.94558333333
639.22,5.76790277778,16.2559583333,18.5101666667,14.3023263889,5.71766666667,7.03816666667,12.4195,7.696625,5.66733333333,8.0025
639.55,5.77073611111,16.4113333333,18.5476666666,14.3341875,5.74166666667,7.080375,12.4359166667,7.69595833333,5.63291666667,8.03508333333
639.88,5.71906944444,16.4316666667,18.55275,14.4128819445,5.75358333333,7.07541666667,12.39875,7.70283333333,5.61758333334,8.01883333333
640.21,5.634,16.3999583333,18.4906666667,14.3220069444,5.65633333333,6.96295833333,12.3040833334,7.64883333334,5.554,7.945
640.54,5.52490277778,16.4216666667,18.4639583333,14.2418472222,5.58125,6.900125,12.1598333334,7.550625,5.43708333333,7.81625
640.87,5.70141666667,16.6634583333,18.7089583333,14.4634722222,5.74283333333,7.09966666667,12.3473333333,7.7435,5.61858333333,7.92108333333
641.20,5.79566666667,16.8972083333,18.86275,14.5924166666,5.86591666667,7.19883333333,12.4835,7.92054166667,5.75741666666,8.02975
641.53,5.62305555556,16.8245,18.85125,14.5579305555,5.75516666667,7.089125,12.3775833333,7.85420833333,5.60416666667,7.89191666667
641.87,5.461375,16.6692083333,18.7894583333,14.3993611111,5.62583333333,7.03175,12.1860833333,7.73904166666,5.4795,7.79941666667
642.20,5.45976388889,16.7188333333,18.803875,14.4004652778,5.58641666667,6.98158333333,12.1501666667,7.71095833333,5.46633333333,7.83908333334
642.53,5.43798611111,16.7567916667,18.8527916667,14.4308680556,5.62475,6.96225,12.2135833333,7.69545833333,5.49725,7.92775
642.86,5.32604166667,16.7280416667,18.8800416667,14.3546041667,5.56791666667,6.88304166667,12.143,7.6515,5.40891666667,7.8455
643.19,5.22902777778,16.6429166667,18.8543333333,14.2741458333,5.4795,6.76991666667,12.0353333333,7.55745833334,5.31666666667,7.81225
643.52,5.25269444444,16.7165416666,18.9318333333,14.3244861111,5.50383333333,6.810875,12.0325833333,7.529375,5.35366666667,7.8815
643.85,5.27059722222,16.7685416667,18.9989166667,14.3774305556,5.52625,6.793875,12.0236666667,7.49825,5.34216666667,7.80891666667
644.18,5.30818055556,16.767375,19.099125,14.4504930555,5.57416666667,6.75741666667,12.10575,7.544375,5.36883333333,7.86516666667
644.51,5.293625,16.7586666667,19.0150416667,14.4722916667,5.539,6.752625,12.05475,7.54025,5.39408333333,7.93108333333
644.84,5.23238888889,16.6823333333,18.9584583333,14.4556111111,5.45441666666,6.65766666667,11.98175,7.48675,5.34566666667,7.953
645.17,5.32156944445,16.7859166667,18.9625416667,14.4562291666,5.49966666667,6.71066666667,12.0406666667,7.54025,5.41333333333,8.05866666666
645.50,5.56016666667,17.0961666667,19.1846666666,14.7237152778,5.70933333333,6.86754166667,12.2584166667,7.74408333333,5.62683333334,8.28258333333
645.83,5.558625,17.0532916667,19.2332083333,14.7851388889,5.70775,6.89804166667,12.2326666667,7.722625,5.62483333334,8.26033333333
646.16,5.415375,16.9909583334,19.1445,14.7087430556,5.55808333334,6.71875,12.06125,7.58683333333,5.51675,8.14025
646.49,5.28893055556,16.91075,19.0652916667,14.6321041667,5.37341666667,6.61725,11.8825,7.434625,5.33383333333,8.06766666667
646.82,5.29201388889,16.8717083333,19.0724166667,14.6377638889,5.35083333333,6.550125,11.8888333333,7.40683333333,5.28541666667,8.02733333333
647.15,5.35290277778,16.80475,19.2288333333,14.662375,5.3835,6.56833333333,11.9176666667,7.455125,5.29008333333,8.07608333333
647.48,5.32293055555,16.8776666667,19.2736666667,14.7290902778,5.32275,6.59808333333,11.9051666667,7.51666666667,5.233,8.18316666667
647.81,5.26694444444,16.8608333333,19.223125,14.6692847222,5.24758333333,6.60716666667,11.8553333333,7.462,5.17841666667,8.13591666667
648.14,5.20331944445,16.785,19.2646666667,14.588,5.20908333333,6.51129166667,11.79775,7.38270833333,5.07066666667,8.03516666666
648.47,5.15673611111,16.7479583333,19.268875,14.5594166666,5.16258333333,6.42470833333,11.7105833333,7.255125,4.92733333333,7.9065
648.80,5.12222222222,16.6904583333,19.3397916667,14.5691805556,5.16908333333,6.390375,11.6784166667,7.18508333334,4.87891666666,7.86025
649.13,5.056125,16.6344166667,19.3494166667,14.5900069444,5.115,6.32758333333,11.6418333333,7.10429166667,4.81316666667,7.74925
649.46,5.10186111111,16.7524583333,19.4128333334,14.6040486111,5.14891666667,6.39020833333,11.6959166667,7.15741666667,4.85225,7.73925
649.79,5.27656944445,16.9526666667,19.5885833333,14.7827569444,5.29066666667,6.59804166667,11.8439166667,7.31620833333,4.93908333333,7.83508333333
650.11,5.51095833333,17.1678333333,19.8719166667,15.0438680555,5.54641666667,6.80129166667,12.11375,7.547125,5.18441666667,7.97916666667
650.44,5.55688888889,17.2396666667,19.9931666667,15.1768611111,5.62783333333,6.92058333333,12.1526666666,7.62995833333,5.28041666667,8.04716666667
650.77,5.454375,17.2587916667,19.8501666667,15.0897986111,5.49875,6.84008333333,12.0546666667,7.54008333333,5.18283333334,7.91175
651.10,5.37094444444,17.1490416667,19.8095416667,15.0260694445,5.4905,6.74975,11.9833333334,7.440125,5.15441666666,7.76566666667
651.43,5.33154166667,17.223875,19.80725,15.0675763889,5.4825,6.71766666667,11.9740833333,7.456375,5.15608333333,7.76816666666
651.76,5.33618055555,17.2944583333,19.8938333333,15.1220763889,5.52058333333,6.76695833333,11.9798333333,7.50625,5.19783333333,7.75466666667
652.09,5.40834722222,17.3895416667,19.9768333333,15.2191805556,5.60375,6.89433333333,12.11175,7.63783333333,5.352,7.81033333334
652.42,5.48773611111,17.5543333333,20.1304166667,15.3895763889,5.6895,7.01558333333,12.2168333333,7.773,5.48616666666,7.90475
652.75,5.43501388889,17.5528333333,20.0746666667,15.3313888889,5.622,6.9895,12.1938333333,7.77845833333,5.43033333333,7.80666666667
653.08,5.31455555555,17.4398333333,20.051625,15.2778402778,5.52841666667,6.841,12.1558333333,7.69558333333,5.31983333333,7.76333333333
653.41,5.30458333333,17.3867083334,20.0616666666,15.2401875,5.51566666667,6.79808333333,12.1368333333,7.67445833334,5.33466666667,7.76433333333
653.74,5.25108333333,17.3040833333,19.9838333333,15.1461805555,5.4445,6.744625,12.0098333333,7.57658333333,5.29158333333,7.7325
654.06,5.09201388889,17.291625,19.9029583333,15.0384930555,5.285,6.56025,11.8481666667,7.43616666667,5.15616666667,7.5395
654.39,5.19505555556,17.452125,20.0588333334,15.2390208333,5.43166666667,6.719625,11.9785,7.608125,5.34783333334,7.67041666667
654.72,5.25109722222,17.5140833333,20.1384166667,15.2416180555,5.417,6.783875,12.0130833333,7.633,5.39183333334,7.68041666667
655.05,5.20144444444,17.3959583333,20.138625,15.1949652778,5.33758333334,6.68604166667,11.96425,7.57066666667,5.27741666666,7.5845
655.38,5.23479166667,17.5004166667,20.1284583333,15.3168402778,5.36541666667,6.74095833333,12.0140833333,7.60366666667,5.31116666667,7.69291666667
655.71,5.15840277778,17.5039583333,20.1496666667,15.3287916666,5.32725,6.65508333333,11.9319166667,7.541,5.24883333333,7.73891666667
656.04,5.07013888889,17.4677083334,19.9855416667,15.2664791667,5.31683333333,6.53333333333,11.8506666667,7.44675,5.1625,7.6865
656.37,5.11584722222,17.5612916666,20.0950416667,15.3377638889,5.45433333333,6.56795833333,11.9270833333,7.48416666667,5.2515,7.87316666666
656.69,5.16861111111,17.7480416667,20.1878333333,15.3810763888,5.54491666667,6.679375,11.99075,7.52279166667,5.33508333333,7.94133333333
657.02,5.03709722223,17.6858333333,20.1272083333,15.3364652778,5.45591666667,6.56204166667,11.9091666667,7.442125,5.22441666667,7.89316666667
657.35,5.04933333333,17.7868333333,20.1854166666,15.4520833334,5.526,6.584625,12.001,7.51929166666,5.21783333334,7.96366666667
657.68,5.138125,17.9035833333,20.2915833333,15.5384861111,5.62141666666,6.702875,12.1503333333,7.652625,5.28008333333,8.11583333333
658.01,5.19369444444,17.9644583333,20.3812916667,15.5737083333,5.66633333333,6.718625,12.2466666667,7.660875,5.30858333333,8.19325
658.34,5.22977777778,18.0082083334,20.43225,15.6555416666,5.72733333334,6.75104166667,12.3133333333,7.73370833334,5.36891666667,8.30258333334
658.66,5.28873611111,18.04225,20.542625,15.6951527778,5.80533333333,6.826125,12.3605,7.78279166667,5.44525,8.37358333333
658.99,5.28791666667,18.030875,20.5977916667,15.6671041667,5.79166666667,6.77716666667,12.35925,7.78829166666,5.408,8.36958333333
659.32,5.18175,17.9467083333,20.5670833333,15.5752708333,5.66675,6.64445833333,12.24525,7.700625,5.28858333333,8.23866666667
659.65,5.12668055556,17.951125,20.6264583333,15.5303125,5.58816666667,6.56525,12.1776666667,7.636,5.22066666667,8.18433333333
659.98,5.10106944444,17.99675,20.645375,15.5526736111,5.475,6.54325,12.1505,7.62670833333,5.15616666667,8.12283333334
660.31,5.12181944444,17.9825416667,20.7071666667,15.6049375,5.47183333333,6.49791666667,12.0826666667,7.65491666667,5.17875,8.1285
660.63,5.14913888889,18.0127083333,20.7352083333,15.6396805556,5.43808333333,6.51054166667,12.071,7.63354166666,5.12966666667,8.08941666667
660.96,5.161375,18.0260833333,20.7664166667,15.6226180555,5.345,6.494,12.04225,7.5505,5.13358333334,8.04433333333
661.29,5.12347222223,17.9957916667,20.736375,15.5836388889,5.27883333334,6.427125,11.9580833333,7.411125,5.11041666667,7.98208333333
661.62,5.07055555556,18.0380416667,20.7515,15.6190486111,5.22666666667,6.433875,11.904,7.38166666666,5.068,7.89875
661.94,4.96093055556,18.019875,20.6212083333,15.5485486111,5.11783333333,6.293625,11.7819166666,7.26054166667,4.931,7.7695
662.27,4.96305555556,18.1534583333,20.6629166667,15.6179930556,5.09041666667,6.18195833333,11.7481666667,7.23208333333,4.9225,7.7515
662.60,4.89079166667,18.1502083333,20.569,15.6132430556,5.02716666666,6.044625,11.7116666667,7.108125,4.85983333333,7.67725
662.93,5.00302777778,18.1984166667,20.525875,15.6110972222,5.09833333333,6.15054166667,11.7889166666,7.192875,4.9035,7.72291666667
663.26,4.97822222222,18.2471666666,20.471375,15.6012152778,5.00241666667,6.1465,11.7530833333,7.14391666666,4.83025,7.6685
663.58,4.82801388889,18.0999166666,20.4305,15.4508333334,4.93108333333,6.00833333333,11.5945,6.97070833333,4.669,7.55433333333
663.91,4.63104166667,17.9970416666,20.2889166667,15.3404791667,4.68208333333,5.80958333333,11.4015,6.74225,4.39883333333,7.36308333333
664.24,4.62155555556,18.0417083333,20.325375,15.3736180555,4.68625,5.84804166667,11.4655833333,6.75795833333,4.43691666667,7.47208333334
664.57,4.56205555556,18.0360833333,20.2661666667,15.3840555556,4.67016666667,5.80883333333,11.4123333333,6.80925,4.35166666667,7.45616666667
664.89,4.65605555555,18.117,20.4215416667,15.553375,4.81183333333,5.955625,11.5620833333,6.971375,4.40833333333,7.61566666667
665.22,4.43947222222,17.9105833334,20.27175,15.4140416667,4.62708333334,5.68741666667,11.4055833333,6.792,4.20275,7.48408333333
665.55,4.42266666667,18.005375,20.480875,15.5056736111,4.6245,5.7675,11.4481666666,6.78604166667,4.21741666667,7.5415
665.87,4.34580555556,17.9884166667,20.3385416667,15.5345416667,4.51508333333,5.70833333333,11.4155,6.683125,4.119,7.47325
666.20,4.35726388889,18.0932916667,20.5172916666,15.5967847222,4.537,5.85041666667,11.45575,6.74995833333,4.19608333333,7.63666666667
666.53,4.27034722222,18.08275,20.5776666667,15.6535486111,4.40441666667,5.78804166667,11.4085833333,6.62683333334,4.17816666666,7.6485
666.86,4.28929166667,18.065375,20.6944166666,15.7194861111,4.45725,5.81795833333,11.4468333333,6.645375,4.24091666667,7.79633333333
667.18,4.43748611111,18.207,20.8545833333,15.8615208333,4.53783333333,5.929,11.5853333333,6.76345833333,4.40883333334,7.93516666666
667.51,4.64294444444,18.2925,20.9712916667,16.0250277778,4.79416666667,6.15533333333,11.82925,7.003625,4.64933333333,8.19666666666
667.84,4.62255555556,18.389875,21.0167083333,16.0743819444,4.82408333334,6.07966666667,11.767,6.97370833333,4.68825,8.19266666667
668.16,4.60241666667,18.3919166667,21.092625,16.0090902778,4.79716666667,6.02791666667,11.7528333334,6.91933333334,4.66333333334,8.19491666666
668.49,4.44283333333,18.30175,20.9776666667,15.8554166667,4.59658333333,5.84154166667,11.62325,6.79316666666,4.49766666667,8.03633333333
668.82,4.835,18.619375,21.3441666667,16.1706875,4.89941666667,6.121625,11.9164166667,7.09379166667,4.8295,8.34816666667
669.14,4.94966666667,18.68875,21.4257083333,16.2455625,4.98566666667,6.1795,12.0200833334,7.25979166666,4.92166666667,8.41416666667
669.47,5.03479166667,18.8186666667,21.6556666666,16.3376319444,5.09983333333,6.33670833333,12.10725,7.421875,5.02233333333,8.58691666667
669.80,5.00376388889,18.9016666667,21.6234583334,16.3712638889,5.04075,6.31395833333,12.0918333333,7.402375,4.95575,8.50933333333
670.13,4.99572222222,18.98925,21.6117916667,16.4233194445,5.11983333333,6.39758333333,12.146,7.44308333333,4.95125,8.5295
670.45,5.11819444444,19.1485,21.724375,16.5796736111,5.19008333334,6.53516666667,12.298,7.62479166667,5.04716666667,8.61808333333
670.78,5.04306944444,19.168875,21.7335416667,16.5928055556,5.16891666666,6.45908333333,12.2546666667,7.58283333333,4.96808333333,8.57408333333
671.10,4.98013888889,19.2684166667,21.6809166666,16.6074791667,5.038,6.38083333333,12.1504166667,7.48108333334,4.936,8.44491666666
