wavelength,Back_DigSitm,Belly_DigSitm,Breast_DigSitm,Crissum_DigSitm,Crown_DigSitm,DorTail_DigSitm,Rump_DigSitm,Throat_DigSitm,WingTip_DigSitm
807.13,25.739,48.1503333333,46.7390833333,49.469775,25.8389166667,29.7627083333,27.0404166667,44.737,30.3489166667
807.44,26.7842083334,48.9475833333,47.5793333333,50.08525,25.9855,30.5540416667,27.6405833333,45.0775416667,30.6164166667
807.74,26.17425,48.484,47.9489166667,49.448175,25.2674166667,29.7016666666,26.66475,44.575,30.093
808.05,24.3522916667,47.2638333333,46.78675,47.5361833333,22.585,27.39425,24.3263333333,43.0192916667,27.74675
808.35,23.3555,46.5736666666,46.7853333333,46.9406916667,21.44675,27.0990416667,23.4770833333,42.9249166667,26.63925
808.66,22.5888333333,46.5865,46.3915,46.0338333334,20.63275,27.1619583334,22.7785,41.62875,26.3763333333
808.97,21.0894583333,45.38775,44.9868333333,44.5107833333,18.7835,26.1587083333,21.0226666667,40.7699583333,25.50125
809.27,22.0766666666,46.5599166667,46.3555,45.0953166667,19.6866666667,27.0324583334,21.95725,41.8255416667,26.9075833333
809.58,22.208875,46.3126666667,46.0044166667,44.4291833333,19.806,27.5399166667,22.1919166667,41.7464583333,26.6554166666
809.88,21.57325,45.3324166667,45.7991666666,43.3742833334,19.6039166667,26.713375,22.484,40.6704583333,26.0928333333
810.19,20.0877083333,44.3714166667,44.7061666667,42.4722583333,18.46975,25.40475,21.6366666667,40.0255,24.8035
810.49,18.6960416667,43.8760833334,44.1881666667,41.748525,17.3511666667,24.3636666667,20.4010833334,39.0789583333,23.3670833333
810.80,17.795375,43.2160833333,43.9238333334,40.930875,16.97175,22.7000833334,20.3758333333,39.220375,22.6208333333
811.10,17.8102916667,43.6573333333,43.62025,41.5824666667,17.0746666667,22.286,20.4995,39.4907083333,22.0943333334
811.41,19.3105416666,43.9689166667,45.0599166667,43.3955166667,19.4245,24.01675,22.11025,41.3191666666,23.92075
811.71,21.1267083334,45.4020833333,46.1445,45.1329583333,21.0965833333,25.2154166667,24.1138333334,42.6844166667,25.7183333333
812.02,20.5309166667,44.5813333333,45.8151666667,44.5632916667,20.4765833333,24.2864166667,23.8148333333,42.3680833334,24.8791666667
812.32,21.6109166667,45.20425,46.2489166667,44.8931416667,21.1894166667,25.10675,25.0475833333,42.8894166667,25.9378333333
812.63,22.1376666667,45.6159166667,46.57,46.1520916667,20.9784166667,26.2017083333,24.9879166667,43.665375,25.7369166667
812.93,22.5341666667,45.4845833334,46.70825,46.593125,20.8395833333,26.339875,24.7063333333,43.3309583333,26.08925
813.24,22.705125,46.46775,47.5745,47.2201083333,21.2935833333,26.9030416667,24.3905833334,42.842,26.4055
813.54,23.7180416667,47.9386666667,48.59225,48.2051,22.5994166667,28.0544166667,24.7989166667,43.8033333333,28.4816666667
813.85,25.8650416667,49.6588333333,50.2680833333,49.38115,24.92675,30.567875,27.3025833333,45.4554583333,31.0551666667
814.15,26.699375,52.02675,51.7874166667,51.580975,25.2769166667,32.11875,27.6685833333,45.713625,32.666
814.46,27.1597916667,53.122,52.3444166666,52.4134583333,25.56075,33.0212916667,28.24925,46.3240416667,33.3845
814.76,26.23475,53.6095833333,51.7043333333,52.5510666667,23.6311666666,32.5885416667,27.06675,45.2292083333,31.9378333333
815.07,23.9499166667,52.0055,50.4879166667,50.6843833333,21.87,31.6462083333,24.8779166667,43.34675,30.0541666667
815.37,24.6550833333,53.98725,51.5868333333,52.2764833333,22.5855833333,32.912375,25.7175,44.7434583333,31.3603333334
815.68,23.7993333333,54.5595833333,51.6008333333,53.0417,22.2555833333,32.7042916667,25.6288333334,44.4397083333,30.4174166666
815.98,22.7285,53.2083333333,50.6813333333,51.80865,21.4224166667,30.9625416667,25.34075,42.8379583333,29.3015
816.29,23.1872083333,53.26025,50.6325,51.5262,21.85225,30.7475416667,26.0680833333,43.9640833333,30.22775
816.59,21.9875833333,52.5900833334,49.4931666667,50.40815,20.5519166667,29.1103333333,25.88675,44.298875,29.6171666667
816.89,21.439625,51.8188333333,49.9859166667,49.436025,19.5290833333,28.2997083334,25.3805833333,43.5984166667,28.2995833333
817.20,18.5721666667,49.0045,46.9709166666,47.2568416667,16.3254166667,25.0925,22.62525,40.4080416667,25.6258333333
817.50,18.490875,47.65075,46.849,46.4164583334,17.012,24.45425,22.67825,40.6646666667,25.0550833333
817.81,17.583375,46.7296666667,46.9621666667,45.88805,16.1055,23.50175,21.6884166667,40.743125,24.0693333334
818.11,18.1105416667,47.85075,47.8638333333,45.7701833333,17.5368333333,24.2222083333,22.42875,41.6601666667,25.3165
818.41,18.9927083333,47.6173333334,47.5291666667,46.3248583334,18.10375,24.41375,23.0333333333,42.1833333333,25.6553333333
818.72,18.0774166667,45.96425,46.643,45.091625,17.2379166667,23.3691666667,21.5119166667,40.9405,23.9643333333
819.02,17.3350833333,45.2604166667,46.4959166667,44.4047916667,16.925,22.0012916667,20.62,39.920125,23.63
819.33,17.3714166667,45.2309166667,46.0886666667,44.3096916666,17.5550833333,22.1509166667,20.5575833333,39.7007083333,24.4586666667
819.63,16.839875,44.0565,45.14925,43.3431833333,16.9598333334,21.2953333333,19.9094166667,38.1308333333,23.3120833333
819.93,16.9915,43.92175,44.3548333333,43.8321,16.9281666667,21.8935833333,19.4743333333,37.9406666667,22.8495
820.24,16.5127916666,43.78925,43.47525,44.1057,16.7295,21.678,19.36075,37.4245,22.3875833333
820.54,16.829375,44.1960833334,43.1885,44.42285,17.2335,21.7150833333,19.4166666667,37.9617083334,22.3868333333
820.85,16.8480416667,43.8561666667,42.60425,44.07005,17.2415833333,21.7335,19.22325,37.7697083333,22.36825
821.15,17.2423333333,43.6345,42.4493333333,43.9166416667,17.6395,21.873125,19.5735833334,37.5165833333,22.76375
821.45,17.8096666667,43.8973333333,42.65025,44.3179166667,18.0474166667,22.1816666666,20.1023333333,38.1642916667,23.1959166666
821.76,18.022,44.13225,42.7870833333,44.3423833333,18.1430833333,22.1447916667,20.1331666667,38.4803333333,23.34275
822.06,18.2669166667,44.2091666667,42.634,44.3018333333,18.3160833334,22.2365833333,20.3175,38.4885416667,23.5448333333
822.36,18.583125,44.47125,42.71275,44.561225,18.508,22.6418333334,20.6076666667,38.8620833333,23.7130833333
822.67,18.9235833333,44.7886666667,42.8634166667,44.8347916667,18.6618333333,22.9035416666,20.70075,39.0777916667,23.825
822.97,19.0567083333,45.1126666667,42.77025,45.0413583333,18.655,22.93925,20.7215,39.2799583334,23.9226666667
823.27,19.3166666667,45.4958333333,43.1763333334,45.3013083333,18.9260833333,23.0709583333,21.0840833334,39.4965416667,24.3176666666
823.58,19.571875,45.53875,43.2361666667,45.3360583333,19.1399166667,23.140625,21.2196666667,39.75525,24.5768333333
823.88,19.63475,45.7026666667,43.4495833333,45.4472583333,19.1474166666,23.2199166667,21.4318333333,39.9257083333,24.7595833333
824.18,19.9967083333,46.0665833333,43.7059166667,45.7810666667,19.3905,23.4997916667,21.9381666667,40.2263333333,25.0588333334
824.49,20.453,46.4876666667,43.9281666667,46.07245,19.8045833333,23.857,22.3734166667,40.9529583333,25.3988333333
824.79,19.8965833333,45.9998333333,43.1941666666,45.382675,19.1694166667,23.2095833333,21.7719166667,40.2555,24.9168333333
825.09,19.9139166666,46.09675,43.0586666667,45.320475,19.3559166666,23.0591666667,21.86725,40.0240833333,25.07625
825.39,20.1731666667,46.6224166667,43.7160833333,45.8983666667,19.755,23.3509166667,22.2010833333,40.5663333334,25.4520833333
825.70,20.0117083333,46.41975,43.2846666666,45.75335,19.6545833333,23.0269583333,22.0414166667,40.3514583333,25.46225
826.00,19.2575416666,45.6250833333,42.7010833333,45.1048,19.03375,22.1330833334,21.82175,39.87375,24.8640833333
826.30,18.4965416666,45.06875,42.6980833333,44.8058166667,18.5939166666,21.7290416667,21.50725,39.5563333333,24.1313333333
826.61,18.0807916667,44.362,42.1573333333,44.2757166667,18.36275,21.3328333333,21.1864166667,39.597,23.5745833333
826.91,18.41875,44.98875,42.917,44.7914666667,18.77575,21.9952083333,21.6779166667,40.1570833333,23.9361666666
827.21,18.408,44.8345,43.05325,44.633025,18.8521666666,22.4311666667,21.6018333334,40.1602916667,23.94725
827.51,18.1880416667,44.5048333333,42.9285,44.4119416667,18.74775,22.4285,21.2571666667,40.3787083333,23.7335
827.82,17.4732916667,44.2321666667,42.609,44.1547,18.0975,21.8347916666,20.4213333333,39.860875,23.0658333333
828.12,17.9728333333,44.4684166667,43.2413333333,44.609225,18.6451666667,22.3082916666,20.92025,40.3579166666,23.4099166666
828.42,17.988625,44.804,43.6334166666,45.2157,18.46025,22.9572916667,21.1315,40.7130833333,23.2284166666
828.72,17.8510416666,44.3593333334,42.7571666667,44.6565583333,18.1039166667,22.7335,20.9271666667,40.0817083334,22.9950833333
829.02,18.3423333333,44.3923333333,43.0446666667,44.4344333333,18.4415833333,23.258125,21.1673333333,40.261625,23.1346666667
829.33,18.8308333334,44.6428333333,43.1030833333,44.3640166667,18.8535833334,23.9969583333,21.351,40.7091666666,23.5570833333
829.63,19.8264583333,44.8300833333,43.1506666667,44.4222666667,19.7811666667,24.64475,22.3315,40.8061666667,24.5818333333
829.93,20.7990416666,45.63175,43.40175,44.676575,20.4795,25.3309583333,22.968,40.5859166667,25.5404166667
830.23,20.8983333333,44.5609166667,42.2845833333,43.7763,20.26025,24.809,22.6665833333,39.8494166667,25.7966666667
830.54,22.06625,45.1818333333,42.4361666667,44.2358,21.17875,24.7770833333,23.6883333333,39.8912916667,26.7139166667
830.84,22.2454583333,45.8101666667,42.5399166667,44.4156,21.191,24.47975,23.8295,39.1164583333,27.0346666667
831.14,23.0397083333,46.49625,42.9923333334,44.7643,21.82775,25.2319583333,24.92425,38.939375,28.2670833333
831.44,22.1424583333,46.0245,42.23075,44.4982916667,21.1295833333,24.7659166666,24.4456666667,38.8044583333,27.3605833333
831.74,21.7829166667,45.0404166667,41.3715833333,43.57385,21.1005833333,23.8014583333,24.0966666667,38.3157916667,27.0465
832.04,21.3379583334,45.3063333333,41.54075,44.2613,20.7208333334,23.018125,23.5675833333,38.7748333333,26.5946666666
832.35,20.3175833333,45.3130833333,41.4175,44.5249833333,20.1885,22.2562083333,22.9811666666,38.4070416667,26.44075
832.65,19.3485833333,44.5685833333,40.91375,43.9204833333,19.5685,21.3749166667,22.3265833333,37.5339166667,25.3724166667
832.95,18.0103333333,43.7543333333,40.804,43.7342666667,18.34325,20.3606666667,20.94025,37.2410416667,23.8165
833.25,17.6218333334,43.6548333333,40.8821666667,43.8637416667,17.8315833333,20.402125,20.6664166667,37.3563333333,23.3535833333
833.55,16.819875,43.3556666667,40.3663333333,43.4460583333,17.1001666667,19.7159583333,19.9551666667,36.9992083333,22.4588333333
833.85,16.7455833334,42.9444166667,40.1808333334,43.278125,16.7600833333,20.133625,19.4804166667,37.263125,22.32275
834.16,16.7512083333,43.07675,40.1155,43.0470083333,17.0121666666,20.575875,19.5360833333,37.7220416667,22.3351666667
834.46,16.259625,42.9976666667,39.9884166667,43.20875,16.94275,20.6492083333,19.1589166667,38.0521666667,21.9696666667
834.76,16.8042916667,43.17675,40.0508333333,43.114575,17.577,20.893,19.6161666667,37.641,22.50225
835.06,16.9142916667,43.3710833333,40.5593333333,43.3478333333,17.599,21.3869583334,19.6241666667,37.6895,22.6033333333
835.36,17.1494166666,43.3683333334,41.0995,43.472025,18.1769166667,22.493,19.99375,38.3239166666,23.0143333333
835.66,17.8052916666,43.6128333333,41.9410833334,44.0487416667,18.44325,23.110375,20.1955,39.0181666667,23.1025
835.96,18.1463333334,44.4065,42.457,44.7910166667,18.79175,24.1789583333,20.2755,39.6953333333,23.5158333333
836.26,19.5138333334,45.70575,43.6151666666,45.8455333333,20.0624166667,25.917625,21.33,40.2336666667,24.7540833333
836.57,19.633125,45.8071666667,44.4234166667,45.8869583333,20.7755833333,26.4465,20.8700833333,40.7860833333,24.85325
836.87,20.676875,47.0908333333,45.2016666666,46.7189166667,21.9171666667,27.9090416666,21.4880833333,41.8115833333,25.3478333333
837.17,20.9939583333,48.0966666667,45.9619166667,47.2686583333,22.5694166667,28.2987083333,22.4665833334,42.63775,25.63025
837.47,20.7239583333,47.6091666667,45.09575,47.40985,22.5274166667,27.5135416667,22.7321666667,42.609375,25.4235
837.77,21.2689583333,46.7396666667,44.5473333333,47.2569,23.0466666667,27.9017916667,23.3839166667,42.882125,25.5480833333
838.07,20.4759583333,45.9245833334,44.6774166667,47.3175916667,22.0344166666,27.8665416667,22.354,43.0353333333,24.8933333333
838.37,18.1737083333,43.7781666667,42.1015833333,45.3158166667,20.7125833333,25.435375,20.69625,41.5941666667,23.32375
838.67,18.651125,44.7956666667,43.0005,45.3887333333,20.9815833333,25.1070833333,21.4591666666,41.1067916667,23.6495
838.97,17.5064166667,43.9276666667,40.7299166667,43.3123416667,20.365,23.5788333333,20.7688333334,38.8080833333,22.6261666667
839.27,17.612625,43.91725,41.3405,43.2161416667,20.0423333333,22.3256666667,20.9556666667,38.078875,22.7331666667
839.57,17.2643333333,44.2861666667,40.92975,42.9272833333,20.0065833333,22.1675416667,20.8251666667,39.391125,22.5280833333
839.87,17.094625,43.29775,39.9711666667,42.06395,19.186,21.1805,20.3649166667,38.4366666666,21.7376666667
840.17,16.37975,43.4710833334,40.2069166667,42.0636166667,18.4546666667,20.9399166667,20.1935833333,38.7547916667,21.5224166667
840.47,16.1793333333,43.59975,39.4735,42.38465,17.95,20.2729583334,19.2330833333,37.7762083333,21.5236666667
840.77,16.1282083333,42.8263333334,39.2645,42.2762083333,17.114,20.2369583333,18.4395,36.35675,21.0074166667
841.07,16.0114166667,43.5361666667,38.5043333333,42.13835,16.0725833333,19.7589166666,18.5010833333,35.788,20.64975
841.37,16.1215,44.697,38.74725,42.9803833333,16.0015,19.7525416667,18.81,36.4836666667,21.3783333333
841.67,19.2424583334,48.7689166667,42.0834166667,46.9129833333,18.69325,22.964,22.1023333333,40.000125,25.2461666667
841.97,16.881875,45.4813333333,38.9671666667,43.8635833334,16.3731666667,21.0680833333,19.8356666667,37.4216666667,23.84575
842.27,18.8337916667,47.31975,40.9965833334,47.039275,18.0068333333,24.0684583333,22.5920833333,40.0754166666,26.29825
842.57,19.5130833334,47.03475,41.2769166667,47.911225,18.24675,24.4697916667,24.1126666667,40.2057916667,26.75325
842.87,18.9655416667,44.6505,39.0805,47.0667666667,17.4181666667,24.3479166667,23.8505,37.8866666667,27.542
843.17,17.8699166667,43.4269166667,37.9234166667,46.63975,16.4884166667,23.9305416667,23.8858333333,36.5085833333,26.9160833333
843.47,18.949375,42.5089166666,37.212,45.932975,17.9743333333,24.623125,25.9308333334,35.8929166667,28.8785
843.77,15.9307916667,39.4585,36.0399166667,43.960025,16.4768333333,22.4478333333,24.6914166667,33.7606666667,28.0628333333
844.07,13.643375,37.6525,35.6199166666,42.3984,14.8119166667,20.719,23.069,33.2824166667,27.1848333333
844.37,11.5447083333,35.6955,34.1824166667,39.6229916667,12.606,18.2325833333,19.4268333334,30.1222083333,24.9999166667
844.67,12.391875,35.7956666667,36.3638333333,40.2923,13.9880833333,19.4803333333,20.56275,30.16775,25.9201666667
844.97,12.4720416667,34.53175,36.3433333333,40.02505,13.6844166666,19.76025,19.426,28.5812916667,24.7491666666
845.27,10.4385416667,34.1519166667,35.3215833333,40.2660583333,11.1988333333,16.447375,17.4560833334,25.1898333334,21.9590833334
845.57,7.85758333333,32.0071666667,31.92025,35.224875,8.62158333334,12.1107083333,14.6194166667,21.9289583333,20.098
845.87,8.49950000002,33.63525,31.6726666667,35.975225,9.93350000001,13.5265833333,13.7379166667,24.1245,21.3165
846.17,13.4089166667,39.3333333333,37.2121666667,38.8001416666,14.27275,16.878875,17.3030833333,29.6364166667,25.0
846.47,16.2350416666,45.4849166667,40.1723333333,42.63615,17.92825,19.2895,20.3850833333,33.432875,28.51925
846.77,19.8166666667,49.3666666667,44.6666666667,47.66,20.7,22.4666666667,22.3333333333,35.3666666667,29.8333333333
847.07,22.5401666667,53.3133333334,47.3895833333,49.799275,22.7243333333,24.6655,25.30125,36.9644583334,31.593
847.37,25.4247916667,54.5751666666,47.6470833333,51.0653,23.0065,25.637375,28.3986666667,37.8432916667,33.4641666667
847.67,27.5715,55.9895833333,48.6330833333,54.0365333334,25.7163333333,26.578875,30.3385833334,40.6575833333,36.6864166666
847.97,31.2988333334,58.3334166667,47.1355,56.312,27.6369166667,28.1089166667,31.96625,43.0504583333,37.92325
848.26,33.5844583333,59.8059166667,48.3266666667,57.5735916667,27.577,28.0119166666,34.237,43.92575,38.15275
848.56,37.4674583333,62.4024166667,50.0000833334,59.557375,30.827,32.666,37.0768333333,49.4792916666,40.36475
848.86,39.8166666667,64.0,55.1333333333,63.3866666667,34.2333333333,37.0166666667,39.7666666666,53.8666666667,42.9333333333
849.16,37.77875,63.5170833333,55.4134166666,60.7251833333,32.7755833333,35.9744166667,40.0589166667,52.55925,42.8478333334
849.46,33.2371666666,57.7885833333,50.7371666667,57.0032,28.2691666667,30.4967083333,35.8331666667,46.5065833334,39.7115
849.76,32.0847916667,53.2491666667,48.7964166667,54.873575,27.3465,28.9711666667,34.2960833333,44.7200833333,39.44025
850.06,31.4606666666,52.965,49.6254166666,54.8720333334,26.9974166667,27.9025416667,33.3645,45.3965833333,39.7626666666
850.36,33.9220416666,54.678,50.4646666667,55.5668416667,31.13375,30.5141666666,34.4176666666,49.132625,41.7285
850.65,36.11125,59.902,55.2614166667,59.6240666667,35.4249166667,34.31375,35.5555833333,53.4966666667,45.49025
850.95,36.983125,60.8203333333,56.71825,58.5530583333,36.2404166667,36.256375,36.1111666667,53.8439583333,45.1228333333
851.25,33.024375,58.04025,55.9894166667,55.8526583333,34.2121666667,33.8376666667,33.7239166667,51.8229166667,43.1313333333
851.55,29.7232083333,54.3575,52.3220833334,51.758875,31.0750833333,29.7391666667,29.3893333333,48.3937083333,39.6308333333
851.85,29.0857916667,53.133,54.6189166667,51.3144833333,31.1691666666,29.23125,29.0050833334,48.110375,39.4055
852.15,26.1132083334,51.24825,53.00275,49.6121,28.0365,25.4216666667,26.0796666667,45.428375,35.3575833333
852.45,27.43775,49.93075,53.2155833333,51.8499,29.01125,25.27675,24.9309166667,46.922375,34.9585833333
852.74,26.7745416667,51.6974166667,53.6265,51.1304083333,29.1664166667,23.64975,24.2671666666,49.556375,33.9505
853.04,26.8719166667,52.9791666667,53.42175,51.4896,28.6231666667,23.309125,23.9130833333,49.4364583333,32.8099166667
853.34,25.3607083333,51.8430833333,51.7628333334,51.3461333333,29.0464166666,24.439,26.7629166667,49.6194583333,32.1715
853.64,21.354125,46.7548333333,49.2389166666,50.5488166667,23.9981666667,22.2955833333,24.7595833333,45.733,29.1665
853.94,21.6590416667,46.5820833333,47.0815,51.1406333333,25.9215833334,24.0014166667,27.1504166667,44.9307916667,29.1858333333
854.23,20.4545,43.97725,46.13625,49.7349083333,24.0530833333,20.8901666666,26.17425,43.2575,28.18175
