wavelength,Back_ButMonf,Belly_ButMonf,Breast_ButMonf,Crissum_ButMonf,Crown_ButMonf,DorTail_ButMonf,Patch10_ButMonf,Patch11_ButMonf,Patch12_ButMonf,Patch13_ButMonf,Rump_ButMonf,Throat_ButMonf,WingTip_ButMonf
583.68,8.75193333334,42.2247333333,40.1376,39.7888666667,4.86986666667,6.46106666667,9.66433333334,8.92153333334,12.0381333333,25.6579333333,10.5034,5.96166666667,7.36993333333
584.01,8.71846666666,42.314,40.2034,39.8594,4.86933333334,6.45386666667,9.65313333333,8.87426666668,12.011,25.6198666667,10.4626666667,5.9106,7.32966666667
584.35,8.75433333333,42.4225333333,40.2755333333,39.9273333333,4.83733333333,6.45053333333,9.70526666667,8.90933333333,11.9786,25.6353333333,10.4477333333,5.9224,7.36133333333
584.69,8.8356,42.5689333333,40.3230666667,40.0000666667,4.888,6.50513333334,9.75113333334,9.00493333334,12.0546,25.6821333333,10.5375333333,5.97446666667,7.41466666667
585.03,8.82773333333,42.6242666667,40.2720666667,39.9767333333,4.8876,6.52006666667,9.69213333334,9.02646666665,12.0366,25.594,10.5720666667,5.96233333333,7.3612
585.37,8.76993333333,42.6111333333,40.283,39.938,4.7902,6.43986666667,9.59180000001,8.92700000001,11.9434666667,25.5248,10.4816666667,5.88353333333,7.2852
585.70,8.89913333333,42.6446,40.3328666667,39.9013333333,4.89446666667,6.541,9.63633333334,8.97860000001,11.9636666667,25.5097333333,10.5126,5.99533333334,7.3708
586.04,8.97313333334,42.6756,40.3419333333,39.9633333333,4.92993333333,6.57013333333,9.65906666666,8.97520000001,11.9636666667,25.5016666667,10.5921333333,6.0426,7.4316
586.38,9.02433333333,42.7294,40.3468,39.9864666667,4.9716,6.551,9.69086666666,8.93960000001,11.8635333333,25.5109333333,10.7270666667,6.05026666667,7.49113333333
586.72,9.10159999999,42.7878,40.3911333333,40.0479333333,5.05986666667,6.615,9.769,8.96186666666,11.9643333333,25.5564666667,10.8158,6.16053333333,7.60433333333
587.06,9.13646666667,42.6924,40.4094666667,40.0227333333,5.08233333333,6.59426666666,9.7078,8.88133333334,11.9147333333,25.4783333333,10.7682,6.10106666667,7.58066666667
587.39,9.1604,42.5124666667,40.3028,39.8928666667,5.1998,6.6742,9.78280000001,8.92713333334,11.9302666667,25.4312,10.8020666667,6.1984,7.701
587.73,9.15853333333,42.3764,40.2064666667,39.7527333333,5.24213333333,6.69826666667,9.75933333333,8.98939999999,11.9274666667,25.3296,10.8024,6.25573333333,7.72666666667
588.07,9.23013333333,42.46,40.3124,39.9076,5.34133333333,6.78493333334,9.86413333334,9.05453333333,12.0248,25.3932666667,10.8566666667,6.34693333333,7.78106666667
588.41,9.22586666666,42.4892,40.4823333333,39.9244,5.2914,6.755,9.85906666667,9.00673333334,12.0187333333,25.3944666667,10.7944666667,6.37753333333,7.79706666667
588.74,9.11233333334,42.5227333334,40.5215333333,39.8991333333,5.21446666667,6.6996,9.83566666666,8.90299999999,11.9544666667,25.3410666667,10.6857333333,6.2756,7.77373333333
589.08,8.93053333334,42.4805333333,40.5084666667,39.8641333333,5.03246666667,6.51066666667,9.6888,8.76166666667,11.7578666667,25.2087333333,10.5333333333,6.10473333333,7.60306666667
589.42,8.65633333333,42.2356666667,40.2679333333,39.6568,4.82186666667,6.24813333333,9.45106666667,8.56093333333,11.5032666667,24.9082,10.2936666666,5.88286666667,7.31833333333
589.76,8.74300000001,42.354,40.3128,39.7534,4.896,6.2986,9.51606666667,8.59373333333,11.5737333333,25.0799333333,10.3128666667,5.98006666667,7.35873333333
590.09,8.83253333334,42.3387333333,40.3361333333,39.7154,5.01526666667,6.42033333333,9.61706666667,8.69113333333,11.7058,25.0812,10.3077333333,6.12833333333,7.49893333333
590.43,8.88193333334,42.5129333333,40.3934666667,39.7653333333,5.1034,6.469,9.64886666667,8.72873333333,11.7737333333,25.1938666667,10.3842,6.18606666667,7.58313333333
590.77,8.98033333334,42.6217333333,40.5066,39.8794666667,5.25106666666,6.6036,9.80626666667,8.95446666667,11.8936,25.2306,10.4908666667,6.35873333333,7.66493333333
591.11,9.00186666666,42.5788,40.4761333333,39.8716666667,5.2562,6.61633333333,9.7534,8.95713333333,11.8932,25.1651333333,10.5034,6.38573333333,7.69933333333
591.44,9.01859999999,42.688,40.6068,40.0207333333,5.2034,6.5464,9.76993333334,8.89819999999,11.885,25.1828,10.4894,6.33606666667,7.66773333333
591.78,8.91073333333,42.5016,40.3703333333,39.7706666667,5.12346666667,6.42613333333,9.63806666666,8.74926666667,11.7601333333,24.9732,10.3824666667,6.2776,7.60453333333
592.12,8.94153333333,42.4246666667,40.2081333333,39.6905333333,5.1834,6.47726666666,9.64839999999,8.77633333333,11.7992,24.8476,10.3891333334,6.30293333333,7.65106666667
592.46,8.96079999999,42.3898,40.2252,39.7258,5.19286666667,6.41133333333,9.60486666667,8.72993333333,11.7694666667,24.7949333333,10.3632666666,6.2668,7.65793333333
592.79,9.06439999999,42.5007333333,40.3765333333,39.9214,5.408,6.58433333334,9.72006666667,8.84333333333,11.9098,24.8589333333,10.4448,6.4062,7.83553333333
593.13,9.21860000001,42.5929333333,40.4563333334,40.0073333333,5.5268,6.71146666667,9.85193333333,8.94846666667,12.0684666667,24.9118,10.5932,6.49706666667,7.9966
593.47,8.99379999999,42.3639333333,40.2192666667,39.7623333333,5.37786666667,6.57826666667,9.62899999999,8.7802,11.8826666667,24.5696666667,10.3616,6.28753333333,7.8358
593.80,8.84400000001,42.3502666667,40.0290666667,39.7011333333,5.25653333333,6.38413333333,9.44706666667,8.63993333333,11.7446,24.4038,10.2359333333,6.1,7.6542
594.14,8.68366666667,42.1708666667,39.9998,39.6418666667,5.05466666667,6.20086666667,9.2692,8.4596,11.5708666667,24.1822666667,9.98746666667,5.86786666667,7.4584
594.48,8.5972,42.1532666667,39.9369333333,39.5616666666,4.94306666667,6.09513333333,9.12673333333,8.32906666667,11.508,24.1102,9.88426666667,5.8092,7.44006666667
594.81,8.59886666666,42.1844666667,40.0224,39.5881333333,4.87346666667,6.05586666667,9.17373333333,8.25906666667,11.4835333333,24.0720666667,9.89100000001,5.7538,7.3994
595.15,8.54933333333,42.2619333333,40.0923333333,39.6811333334,4.9114,6.11126666667,9.1736,8.2556,11.5060666667,24.1128,9.87666666666,5.79073333333,7.44693333333
595.49,8.58126666667,42.4122,40.3096666667,39.883,4.88546666667,6.14273333333,9.20093333333,8.3128,11.5174666667,24.1078666666,9.93733333332,5.77013333333,7.4658
595.82,8.48126666666,42.3579333334,40.2935333333,39.8605333333,4.75633333333,5.98393333333,9.10886666667,8.18933333333,11.3273333333,24.0022666667,9.81106666667,5.63866666667,7.37053333333
596.16,8.47953333333,42.3421333333,40.2431333334,39.7906666667,4.7898,6.0384,9.08706666667,8.21586666667,11.3061333333,23.984,9.81933333333,5.6978,7.34453333333
596.50,8.48313333333,42.3934,40.2214,39.7578,4.66866666667,5.921,9.0376,8.1404,11.1870666667,23.9229333333,9.73546666668,5.57826666667,7.29126666667
596.83,8.30026666667,42.3237333333,40.1513333333,39.6954666667,4.52153333333,5.77906666666,8.85806666666,7.95286666667,10.9954,23.7835333333,9.53699999998,5.47126666667,7.1784
597.17,8.35626666666,42.3116,40.2259333333,39.7484,4.54266666667,5.777,8.88993333333,7.96813333333,10.9512666667,23.8182666667,9.58399999999,5.5126,7.14606666667
597.51,8.42373333334,42.3421333333,40.4278,39.9109333333,4.608,5.8238,8.96666666667,8.04126666667,11.0042,23.8432,9.64586666667,5.63906666667,7.24026666667
597.84,8.48806666666,42.5383333333,40.5349333333,40.076,4.67026666667,5.85426666667,9.01326666667,8.1132,10.9520666667,23.8856666667,9.71173333334,5.73026666667,7.28593333333
598.18,8.53533333333,42.7072666667,40.6877333333,40.2847333333,4.6862,5.9076,9.11133333333,8.1288,10.9969333333,23.8694,9.76533333333,5.71786666667,7.31886666667
598.52,8.67299999999,42.9259333333,40.8776,40.4936666667,4.87653333333,6.06826666667,9.19486666667,8.31713333333,11.0842666667,24.0564666667,9.82639999999,5.85173333334,7.4728
598.85,8.8398,43.0728666667,40.9860666666,40.6107333333,4.9802,6.16566666667,9.27433333333,8.44293333333,11.1064,24.0661333333,9.91920000001,5.96633333333,7.55033333333
599.19,8.76940000001,42.9848,40.9376,40.5918,5.00226666667,6.1304,9.20926666667,8.33666666667,11.0106666667,23.9944666667,9.85866666667,5.95846666666,7.534
599.53,8.8202,43.1514666667,41.1120666667,40.695,5.08426666667,6.2248,9.26406666667,8.43173333333,11.0806666667,24.0922666667,9.90760000001,6.0592,7.59773333333
599.86,8.71,43.1490666667,41.1076,40.6902,4.97806666667,6.08173333333,9.17233333333,8.3124,10.9409333333,23.9797333333,9.82740000001,5.9394,7.49353333333
600.20,8.75833333333,43.1602,41.1511333333,40.7026,5.10826666667,6.19653333334,9.23253333333,8.41206666667,11.0666,24.022,9.95266666668,6.0882,7.55406666666
600.53,8.90526666666,43.2564,41.3357333333,40.8772,5.22626666667,6.2892,9.39539999999,8.5378,11.1676666667,24.1750666667,10.0573333333,6.1688,7.6526
600.87,8.80346666666,43.3776,41.3653333333,40.9214,5.0982,6.203,9.30453333334,8.4444,11.2301333333,24.171,10.0364666667,6.05886666667,7.67086666667
601.21,8.78266666667,43.3712,41.3426666667,40.8296666667,5.08686666667,6.24886666666,9.33260000001,8.39406666667,11.2562666667,24.2048666667,10.0612,6.05646666667,7.7004
601.54,8.83386666666,43.2339333333,41.2502666667,40.6820666667,5.13406666667,6.299,9.40979999999,8.44553333333,11.3970666667,24.1810666667,10.1260666667,6.14186666667,7.79186666667
601.88,8.83026666666,42.9874,41.1000666666,40.4559333333,5.151,6.28766666666,9.41240000001,8.44226666667,11.3160666667,24.0930666667,10.0623333333,6.1542,7.7376
602.21,8.669,42.937,40.9823333333,40.4451333333,4.9694,6.13993333333,9.27553333333,8.31246666667,11.2973333334,23.8485333333,9.96346666666,6.05313333333,7.57106666667
602.55,8.49253333333,42.6961333333,40.7862666666,40.1746666667,4.7808,5.94553333333,9.087,8.10886666667,11.1322666667,23.6108666667,9.74646666668,5.87,7.41353333333
602.88,8.44126666667,42.5958666667,40.6322666667,40.0546,4.70486666667,5.867,9.02233333333,8.10686666667,11.1432666667,23.5128666667,9.64673333333,5.7808,7.3124
603.22,8.3526,42.5096666667,40.5236,40.0112666667,4.62906666667,5.78833333333,8.96913333334,8.0202,11.1032,23.3862,9.58253333334,5.67113333333,7.18033333334
603.56,8.38426666666,42.444,40.5385333333,39.9828666667,4.61246666667,5.8336,8.99793333333,8.0084,11.1148,23.2817333333,9.5538,5.66,7.21293333333
603.89,8.30066666666,42.3400666667,40.4539333333,39.8707333333,4.514,5.78206666667,8.933,7.90373333333,11.0022,23.1127333333,9.44226666668,5.57266666667,7.13746666667
604.23,8.2484,42.4598,40.4574,39.9281333333,4.37973333334,5.72126666666,8.871,7.8032,10.9897333334,23.0104666667,9.408,5.52233333333,7.0446
604.56,8.19213333334,42.4986666667,40.5354666667,39.9586,4.3974,5.71046666667,8.8578,7.78213333333,10.9034666667,22.872,9.32900000002,5.49153333333,7.0186
604.90,8.02433333334,42.4235333333,40.4725333333,39.9012,4.22313333333,5.5112,8.69946666666,7.6028,10.7058666667,22.6782666667,9.14119999999,5.3012,6.8318
605.23,7.9326,42.416,40.5184,39.912,4.12973333333,5.3992,8.59413333333,7.4694,10.5702,22.5572,9.03719999999,5.1932,6.7656
605.57,7.8002,42.5018666666,40.5635333333,39.9226,3.999,5.28046666667,8.45366666666,7.37666666667,10.4775333333,22.4679333333,8.95593333332,5.0762,6.72953333333
605.90,7.70446666667,42.3866666667,40.4836,39.7286,3.90653333333,5.14026666667,8.305,7.20606666667,10.2870666667,22.2994666667,8.80660000001,4.88706666667,6.60253333333
606.24,7.56993333333,42.4114666667,40.5022666667,39.7286666667,3.82026666667,5.02693333333,8.24753333333,7.0644,10.2510666667,22.1873333333,8.74613333333,4.76073333334,6.5082
606.58,7.5836,42.4671333333,40.671,39.7987333333,3.82973333333,5.0272,8.3148,7.0246,10.2228,22.1762666667,8.7604,4.8034,6.54626666666
606.91,7.4888,42.4069333333,40.7015333333,39.8023333333,3.7348,4.97853333333,8.2358,6.90633333333,10.0532666667,22.0258,8.65733333334,4.6882,6.49526666667
607.25,7.3986,42.4802666667,40.7902666666,39.9417333333,3.67186666667,4.91833333333,8.2224,6.83286666667,10.0008666667,22.0135333333,8.59193333333,4.66186666667,6.41566666667
607.58,7.2854,42.6477333333,40.9092,40.1390666667,3.5268,4.81593333333,8.12346666667,6.70773333334,9.92420000002,22.0040666667,8.52986666666,4.5324,6.35633333334
607.92,7.1476,42.4167333333,40.818,39.9556666667,3.50113333333,4.74313333333,7.96733333333,6.64006666667,9.78786666666,21.8561333333,8.43219999999,4.4096,6.2762
608.25,7.20626666667,42.4296,40.8021333333,39.9806666667,3.5228,4.77993333333,8.0402,6.6578,9.83346666666,21.8918666667,8.45626666667,4.47673333333,6.28226666667
608.59,7.1374,42.5782,40.8341333333,40.0843333333,3.50553333333,4.7646,8.03486666667,6.62626666666,9.79280000001,21.7912,8.4088,4.43093333333,6.23633333334
608.92,7.048,42.5219333333,40.7239333333,40.0226666667,3.38926666667,4.73766666667,7.93093333334,6.4884,9.69566666667,21.6683333333,8.27913333333,4.29866666667,6.04746666667
609.26,6.94653333333,42.5242666666,40.7698,40.1364,3.29413333333,4.655,7.86673333333,6.3378,9.61246666668,21.5918666667,8.17286666667,4.19666666667,5.90046666667
609.59,6.96173333333,42.5909333333,40.8941333333,40.2704,3.32353333333,4.77106666667,7.98773333333,6.375,9.68653333334,21.5758,8.23186666667,4.2652,5.96053333333
609.93,7.105,42.6677333333,40.9740666667,40.3535333333,3.4226,4.9642,8.11273333333,6.48633333333,9.71626666667,21.6759333333,8.38146666667,4.41973333333,6.0816
610.26,7.0484,42.715,40.9139333333,40.31,3.3746,4.96786666667,8.0072,6.44793333333,9.60033333335,21.5608666667,8.2886,4.36746666667,6.02693333333
610.60,6.89893333333,42.6611333333,40.8576666667,40.2158666667,3.2008,4.8432,7.78246666667,6.28806666667,9.47966666667,21.4468,8.21226666667,4.26886666667,5.8674
610.93,6.81986666667,42.5516,40.6164666667,40.0428666667,3.16046666667,4.78753333333,7.7146,6.2446,9.42380000001,21.2589333333,8.163,4.21966666666,5.80373333333
611.27,6.90953333333,42.5366,40.6579333333,40.067,3.31506666667,4.91813333333,7.8374,6.33186666667,9.51893333334,21.251,8.2066,4.3272,5.846
611.60,6.9962,42.7340666667,40.839,40.2861333333,3.40126666667,5.05566666666,7.9124,6.3666,9.54106666667,21.2832,8.23613333333,4.40633333333,5.94013333333
611.93,6.82106666667,42.5705333333,40.762,40.1278666666,3.27133333333,4.9842,7.76393333333,6.22786666667,9.39533333333,21.0423333333,8.08906666667,4.26486666667,5.79913333333
612.27,6.81266666667,42.458,40.6634666667,40.0144666667,3.24046666667,5.02026666667,7.71206666667,6.21386666667,9.35199999999,20.9243333333,8.04586666667,4.25026666667,5.79433333333
612.60,6.85033333333,42.474,40.7386,39.9594,3.31093333333,5.0528,7.76173333333,6.3038,9.44813333333,20.9179333333,8.15033333333,4.3164,5.9196
612.94,6.8644,42.328,40.5520666667,39.7262,3.30186666667,5.1058,7.71866666667,6.32306666667,9.45973333333,20.776,8.12513333333,4.33426666667,5.9494
613.27,6.7998,42.3234666667,40.5454,39.6429333333,3.14826666667,4.964,7.59993333333,6.26313333333,9.36033333334,20.7183333333,8.00126666667,4.26113333333,5.87513333333
613.61,6.60113333333,42.1839333333,40.3880666667,39.5194666667,2.98026666667,4.72646666667,7.35913333333,6.1184,9.20020000001,20.4715333333,7.78113333333,4.08806666667,5.65146666667
613.94,6.63466666666,42.2221333333,40.4654666667,39.64,2.93546666667,4.77926666667,7.37993333333,6.14846666667,9.34526666667,20.4884,7.81566666667,4.0846,5.68746666667
614.28,6.85706666666,42.4266666667,40.6641333333,39.8745333333,3.16506666666,5.05286666667,7.68613333333,6.39726666666,9.64133333333,20.5944666667,7.98333333333,4.30746666667,5.8888
614.61,6.829,42.3846,40.7784,39.8472666667,3.08526666667,4.99706666667,7.57906666667,6.368,9.60366666668,20.4773333333,7.94826666667,4.26813333333,5.8954
614.94,6.9644,42.4136666667,40.7518,39.8345333334,3.17713333333,5.07326666667,7.6548,6.47506666667,9.69493333335,20.4468666667,8.04713333334,4.3854,6.02133333334
615.28,6.87106666667,42.3157333334,40.6039333333,39.6979333333,3.04333333333,5.0142,7.5654,6.4788,9.64580000001,20.3636666667,8.01953333333,4.37473333334,5.913
615.61,7.02373333333,42.4212666667,40.6524,39.7738666667,3.18566666667,5.0952,7.67606666667,6.5976,9.74753333333,20.4047333333,8.1644,4.50953333333,6.0524
615.95,7.1286,42.4095333333,40.669,39.8142666667,3.29273333333,5.16906666667,7.7168,6.6904,9.87846666667,20.4261333334,8.25706666667,4.63566666667,6.12866666667
616.28,7.12053333333,42.5199333333,40.7357333333,40.0000666667,3.30113333334,5.169,7.76786666667,6.68813333333,9.87226666666,20.3822,8.24566666667,4.6816,6.15786666667
616.61,7.1462,42.6318666667,40.8279333333,40.0764,3.4312,5.26613333333,7.90266666667,6.78826666667,9.97846666667,20.3960666667,8.39179999999,4.796,6.2564
616.95,7.17646666667,42.6708666667,40.7005333333,40.143,3.57866666667,5.3514,8.03206666667,6.88586666667,10.0715333333,20.4217333333,8.54180000001,4.87253333333,6.314
617.28,7.3718,42.8877333333,40.9219333333,40.4216666667,3.76226666667,5.5992,8.22253333333,7.02166666667,10.305,20.5432666667,8.69900000001,4.9966,6.5714
617.62,7.1848,42.8834,40.9046666667,40.3413333333,3.65446666667,5.42073333333,8.17766666667,6.8672,10.142,20.3890666667,8.57619999999,4.8884,6.43766666667
617.95,7.15033333333,42.8926,40.8362666667,40.2645333333,3.6526,5.31813333333,8.17013333333,6.8168,10.0858,20.3026666666,8.51086666667,4.84626666667,6.42113333333
618.28,7.15253333333,43.1252,40.9810666667,40.4690666667,3.721,5.3696,8.24846666667,6.7934,10.0718666667,20.4211333333,8.538,4.85273333333,6.46806666667
618.62,6.95913333333,42.9676666667,40.8749333333,40.3715333333,3.66046666667,5.30266666667,8.11946666667,6.7194,9.94366666665,20.3092666667,8.43826666667,4.78726666667,6.31186666666
618.95,7.07686666667,43.0202666667,41.0003333333,40.4006666667,3.8382,5.3856,8.31713333333,6.85846666667,10.1138,20.3766,8.54013333333,4.89393333333,6.45806666667
619.28,7.074,43.0609333333,41.0628,40.5375333333,3.79373333333,5.4134,8.30813333333,6.886,10.1880666667,20.364,8.51293333333,4.88306666667,6.42806666667
619.62,7.2186,43.2728,41.3702666667,40.7116,3.9604,5.59193333333,8.4362,7.0758,10.3946,20.5883333333,8.71473333333,4.95286666667,6.6522
619.95,7.31080000001,43.3832,41.519,40.7582666667,4.0516,5.76493333333,8.47246666667,7.21353333333,10.4922,20.6318,8.80786666667,5.082,6.72013333333
620.28,7.39846666666,43.4752,41.6055333333,40.8615333333,4.01873333333,5.76113333333,8.46306666667,7.23453333333,10.5164666667,20.6926666667,8.86679999999,5.05393333333,6.72286666666
620.62,7.53660000001,43.6098,41.8528,40.9705333333,4.12586666667,5.96886666667,8.4826,7.29073333333,10.6451333333,20.7643333333,8.93986666666,5.15553333333,6.81406666667
620.95,7.53966666667,43.5836,41.8448666667,40.883,4.1166,5.9488,8.53613333333,7.2806,10.6894666667,20.7276,8.94313333332,5.1622,6.75526666667
621.28,7.7396,43.5856,41.7522,40.8366666667,4.22046666667,6.12526666667,8.6158,7.41973333333,10.801,20.7850666667,9.11999999999,5.33546666667,6.87346666666
621.62,7.80093333334,43.7164,41.8854,40.9711333333,4.25493333333,6.1626,8.58913333333,7.52153333333,10.9142,20.8722,9.17960000001,5.36206666666,6.9608
621.95,7.92546666667,43.727,41.8683333333,40.9059333333,4.33906666667,6.34093333333,8.65613333333,7.59973333333,11.102,20.8812,9.28293333334,5.4572,6.99246666667
622.28,7.93533333333,43.8858,42.0732,41.0031333333,4.24086666667,6.2792,8.5712,7.56546666667,11.0937333333,20.8791333333,9.27126666667,5.4302,7.01173333333
622.62,7.96120000001,44.0501333333,42.1318,41.0808666667,4.25646666666,6.3014,8.56006666667,7.51906666667,11.1615333333,20.8201333333,9.24840000001,5.39446666667,7.0096
622.95,8.08359999999,44.1542666667,42.2230666667,41.1374,4.40646666667,6.40453333333,8.6894,7.61873333333,11.2587333333,20.9025333334,9.37180000001,5.53413333333,7.13406666667
