wavelength,Back_ConBicf,Belly_ConBicf,Breast_ConBicf,Crissum_ConBicf,Crown_ConBicf,DorTail_ConBicf,Patch10_ConBicf,Rump_ConBicf,Throat_ConBicf,WingTip_ConBicf
798.85,9.87522222222,58.1007777778,41.9847777778,51.1258333333,9.06755555554,13.1793333333,26.6152222222,16.1892962963,41.1037777778,13.375
799.16,9.46277777777,56.923,40.7204444444,50.3175,8.47377777778,12.9181111111,25.9948888889,15.6654444444,40.2075555555,13.0403333333
799.47,8.933,56.8403333333,40.296,49.2778333333,7.9538888889,12.1268888889,25.9297777778,15.1941481481,39.2561111111,12.7018888889
799.78,7.94011111112,57.0026666667,40.2665555556,48.7982777778,6.75733333334,11.3001111111,25.0283333334,14.5841851852,38.3917777778,12.0046666667
800.08,8.71822222223,58.2202222222,41.4046666667,49.3921666667,6.765,11.5766666667,25.4947777778,15.483037037,39.6066666666,12.1071111111
800.39,9.45866666668,58.3267777778,41.2307777778,49.5382222222,6.70055555554,12.386,25.5008888889,15.8512592593,39.7606666667,12.7504444444
800.70,9.10055555553,58.759,41.4822222222,50.2883333333,6.76855555556,12.5721111111,25.4523333333,15.7396296296,40.7318888889,13.0145555556
801.00,8.67466666667,57.2958888889,40.7362222222,49.5513888889,6.47922222221,12.2758888889,24.6184444444,14.9175555556,39.5448888889,12.4498888889
801.31,9.2058888889,56.7545555556,40.0612222222,49.1341666667,7.26088888888,12.7364444444,25.3664444444,15.4055925926,39.7281111111,13.6157777778
801.62,9.35744444444,56.399,39.2368888889,49.3238333333,7.20211111112,13.0656666667,25.5021111111,15.8545185185,40.0802222222,13.6946666666
801.92,10.707,57.293,40.1481111111,50.633,8.44433333334,14.4241111111,26.909,16.8889259259,41.1583333333,15.1651111111
802.23,11.03,57.3916666667,40.0837777778,51.5592222222,9.47744444444,15.1206666667,27.42,17.6230740741,41.9197777778,15.7553333334
802.54,10.7685555555,57.5421111111,39.4984444444,51.3563333333,9.30255555555,14.5911111111,27.3736666667,17.87,41.7591111111,15.3447777778
802.84,11.1522222222,57.5421111111,39.4712222222,52.0686666667,9.69988888889,15.0568888889,27.6747777778,18.0527037037,41.581,15.2075555556
803.15,11.287,56.4071111111,38.7943333333,51.3246666667,9.27266666668,14.7066666667,27.1965555556,18.1942962963,41.1597777778,15.031
803.46,10.7098888889,55.8096666666,37.7325555555,50.3343333333,9.0118888889,14.4538888889,26.8351111111,17.3551481481,40.4333333333,15.2294444444
803.76,10.6286666667,56.8688888889,37.7562222222,50.7638888889,9.65011111112,14.4887777778,27.4628888889,17.8440370371,40.8257777778,15.6815555555
804.07,9.73566666668,56.5265555556,36.7853333333,49.6830555555,9.00755555554,13.3902222222,26.8607777778,16.8372962963,39.8327777778,14.6305555555
804.38,8.35788888889,57.3723333333,36.5756666667,50.0769444445,8.00844444446,12.327,27.1137777778,16.1332592593,40.1257777778,13.8504444444
804.68,7.98388888889,56.4551111111,36.2945555556,49.737,8.12244444444,12.5363333333,26.4562222222,16.0324814815,39.9613333333,13.1312222222
804.99,8.26022222222,56.7792222222,36.3233333333,49.6593888889,8.53833333334,12.3905555556,26.8948888889,15.932037037,40.4115555556,13.6142222222
805.30,9.07233333336,56.6911111111,36.5762222222,49.1106111111,9.51011111111,12.9312222222,27.901,16.8857037037,40.2573333333,14.0942222222
805.60,9.68833333334,56.8698888889,36.7073333333,49.1463888889,10.2711111111,13.7938888889,28.2656666667,17.1048888889,40.3657777778,14.8102222222
805.91,11.1652222222,57.5181111111,37.9211111111,49.567,11.3954444445,14.7653333333,28.9078888889,17.9817037037,41.2233333333,16.0372222222
806.21,12.0928888889,58.2821111111,38.5276666667,50.3545555556,12.4744444444,15.7601111111,29.5158888889,19.0775185185,42.2085555555,17.6823333333
806.52,12.432,58.2924444445,38.6438888889,50.0612777778,12.9494444444,16.1627777778,29.8883333333,19.2857777778,42.2251111111,17.7288888889
806.83,12.0947777778,58.0214444445,38.39,50.4574444444,12.9953333333,15.9878888889,29.939,19.1095925926,41.9783333333,17.3455555556
807.13,12.1796666667,58.3617777778,39.7293333333,50.6338888889,12.7492222222,16.225,29.8862222222,19.0121481482,42.0797777778,17.2362222222
807.44,11.4127777778,56.9767777778,39.0324444444,50.3445555555,11.3121111111,15.1163333333,29.0697777778,18.1452962963,40.7694444444,16.5517777778
807.74,11.5453333333,56.3224444444,38.6574444444,49.6816666667,10.8363333333,14.6124444444,28.0236666667,18.3690740741,40.1765555555,15.8275555556
808.05,10.615,56.1718888889,38.3701111111,49.3157777778,9.09644444444,12.8103333334,27.0335555556,17.4510740741,39.5881111111,14.6143333333
808.35,10.6047777778,56.6145555556,39.3492222222,49.7468333333,9.20822222222,12.5997777778,27.6087777778,17.5414444445,39.7022222222,14.5948888889
808.66,9.75955555555,56.0272222222,38.6138888889,48.9156666667,8.23511111111,11.2995555556,26.5283333333,16.3340740741,39.1325555555,13.6571111111
808.97,8.78544444444,56.2015555556,38.7757777778,48.6756666667,7.36444444445,9.60911111111,25.9044444444,16.0206296296,38.9052222222,12.4837777778
809.27,8.7138888889,55.8632222222,37.5932222222,48.4451111111,7.62877777777,9.24833333332,26.2876666667,15.748962963,38.6133333333,11.7266666667
809.58,9.28111111112,56.3964444444,38.213,48.0382222222,7.71522222223,8.95155555556,26.525,15.6832962963,39.0373333333,11.6551111111
809.88,9.30122222222,57.1308888889,38.78,48.0811111111,8.76499999999,8.86555555556,27.0823333333,15.6191111111,39.7016666667,12.0664444444
810.19,10.1987777778,57.3133333333,38.9885555556,47.0563333333,9.37,9.121,27.3632222222,16.113962963,39.8011111111,12.2553333333
810.49,11.0134444444,56.0435555556,37.5631111111,46.3071666667,9.8258888889,8.98011111112,27.2655555556,15.5144074074,39.3525555556,12.1847777778
810.80,11.7636666667,56.2734444444,38.5543333333,45.6273333333,11.1437777778,10.3116666667,27.4923333333,16.4082962963,39.8762222222,12.3184444444
811.10,13.1504444445,56.4546666667,39.8844444444,46.5157777778,13.07,12.6042222222,29.0942222222,17.4428148148,40.2858888889,13.7764444445
811.41,13.1814444444,55.6687777778,39.3983333333,45.8839444444,12.5665555556,12.2433333333,28.9503333333,16.8581481481,39.4305555556,13.0843333333
811.71,13.8848888889,56.0095555555,39.2536666667,46.0179444445,13.1711111111,13.3334444444,28.8402222222,17.7184074074,39.7242222222,13.7388888889
812.02,13.0141111111,54.3461111111,38.9615555556,45.4845555556,12.6755555556,13.3042222222,28.1568888889,16.8575555556,39.042,13.5298888889
812.32,12.4345555556,52.8431111111,38.2352222222,44.0357222222,11.1765555555,12.6143333333,26.3235555556,15.2288888889,37.8921111111,13.1535555556
812.63,11.028,52.2174444444,37.5352222222,42.3353888889,9.64944444445,11.3768888889,24.3812222222,13.3144444445,36.5055555556,11.8085555556
812.93,9.13644444445,51.4892222222,36.2448888889,40.947,8.65122222222,10.492,22.6071111111,11.8920740741,35.0066666667,10.4751111111
813.24,9.18011111111,51.4057777778,36.2295555556,41.5565555556,7.53711111111,10.3488888889,21.8664444444,11.7661111111,34.7561111111,10.3657777778
813.54,9.70733333333,51.632,36.4451111111,41.8906666667,7.57644444443,10.5362222222,22.1037777778,12.0357037037,34.4157777778,11.0096666667
813.85,11.5356666667,52.1077777778,36.7647777778,42.0588333333,9.16666666666,12.4674444444,23.2025555556,14.4988518518,35.1796666667,12.7123333333
814.15,11.5741111111,51.7722222222,36.1587777778,41.2755555555,10.0415555556,12.564,23.3236666667,14.5698518519,35.0095555556,12.8193333333
814.46,10.3947777778,51.2418888889,34.8614444444,39.2947777778,9.32844444443,10.8564444445,21.9516666667,13.2760740741,34.0336666666,12.114
814.76,11.8392222222,52.9597777778,36.562,40.1708888889,11.6175555556,12.6623333333,23.6308888889,14.8622962963,35.7551111111,14.3401111111
815.07,12.0566666667,52.4871111111,36.5722222222,39.0903888889,11.9014444445,12.0254444444,24.4073333333,15.1454444445,35.4097777778,14.7063333333
815.37,13.7807777778,53.7963333333,37.3611111111,39.9227222222,13.2253333333,12.9628888889,25.8024444444,16.6923703704,36.6974444445,15.8023333333
815.68,14.8911111111,54.5191111111,37.6772222222,41.0836666667,14.754,14.2966666667,27.2061111111,17.8936666667,37.2505555555,16.2017777778
815.98,15.7623333333,54.7955555556,37.6653333333,42.1038333333,15.0174444444,14.683,27.8157777778,18.3260740741,38.2125555556,17.2974444445
816.29,16.5555555556,54.2353333333,37.4274444444,41.9373888889,15.2795555556,14.4785555556,28.067,18.5381481481,37.9766666667,16.8521111111
816.59,15.2574444444,53.1208888889,35.6942222222,40.4233888889,14.0771111111,13.0145555556,26.8997777778,16.8954074074,36.4025555556,15.3756666667
816.89,14.8047777778,53.6044444444,36.0292222222,41.0633333333,14.4325555555,13.1368888889,26.899,16.900037037,37.2506666667,15.1774444444
817.20,13.8088888889,54.4428888889,36.595,41.7083888889,14.2205555555,11.9646666667,26.7794444444,15.8615185185,36.8235555556,14.1594444445
817.50,15.4757777778,55.955,38.3784444445,44.3629444444,16.2746666667,13.5818888889,29.3977777778,18.1436296296,38.4082222222,15.8751111111
817.81,16.4218888889,56.1456666667,39.0185555556,45.3080555555,17.0264444444,13.8456666667,29.9366666667,18.4033703704,39.263,16.6523333333
818.11,16.2393333333,56.107,38.5994444444,45.5335,16.9286666667,14.0611111111,29.9421111111,18.206,39.1368888889,16.0741111111
818.41,16.1987777778,56.3331111111,38.935,46.1646111111,17.0685555556,14.8016666667,29.5505555556,17.9255925926,39.1723333333,15.8163333333
818.72,15.5681111111,56.6347777778,39.2382222222,46.2538888889,16.7618888889,14.578,29.3587777778,17.6634814815,38.6158888889,14.8826666667
819.02,15.1356666667,56.5058888889,39.8217777778,45.4475555555,16.4378888889,14.5957777778,29.2268888889,17.5643333333,38.097,14.9243333333
819.33,15.7196666667,57.6494444444,41.7613333333,46.5908333333,17.2978888889,16.4456666667,30.5135555556,18.6622962963,38.9625555555,16.3193333333
819.63,15.9985555556,59.7421111111,43.7622222222,48.4953888889,18.1011111111,17.8582222222,31.9688888889,19.3845925926,40.7625555556,17.7085555556
819.93,17.4851111111,62.0481111111,46.6824444444,50.9687777778,20.0314444444,20.269,34.4167777778,21.5448888889,43.1475555556,19.7073333333
820.24,17.4162222222,62.4258888889,47.1925555555,51.5188333333,19.8487777778,20.7494444444,34.9703333334,21.8300740741,43.32,20.2498888889
820.54,17.8915555556,63.7646666667,48.1778888889,52.6313333333,20.0627777778,21.4354444444,35.6383333333,22.4828518519,44.4332222222,21.0055555555
820.85,17.5911111111,64.2906666667,48.4222222222,53.2037777778,19.3671111111,21.3124444445,35.5014444444,22.0173333333,44.7831111111,20.9882222222
821.15,17.7137777778,65.0853333333,49.2094444444,53.9952777778,19.5307777778,21.8773333333,35.9871111111,22.5430740741,45.4536666667,21.3727777778
821.45,17.5001111111,65.3376666667,49.5572222222,54.1255,19.3205555556,21.7342222222,35.9458888889,22.2848518519,45.4092222222,21.2647777778
821.76,17.5212222222,65.7162222222,49.8284444444,54.6599444444,19.2402222222,21.9204444445,36.178,22.3732222222,45.6626666667,21.2545555555
822.06,17.5111111111,66.1474444444,50.0946666667,54.9786111111,19.293,22.1228888889,36.2817777778,22.4880740741,45.8352222222,21.469
822.36,17.9057777778,66.829,50.4508888889,55.6399444444,19.59,22.3601111111,36.6707777778,22.7743333333,46.4262222222,21.8081111111
822.67,18.0861111111,67.1387777778,50.6366666667,55.8857222222,19.9121111111,22.56,36.9942222222,23.0052222222,46.6645555556,21.8755555556
822.97,18.6245555556,67.38,51.1136666667,56.2899444444,20.3193333333,23.1113333333,37.4988888889,23.48,47.0401111111,22.255
823.27,18.6256666667,67.1335555556,50.7974444444,55.9211111111,20.0994444445,22.8863333333,37.2178888889,23.2644074074,46.8614444444,22.0917777778
823.58,18.8428888889,67.6491111111,51.0913333334,56.2163333333,20.2378888889,22.9134444444,37.3397777778,23.4212592593,47.187,22.1196666667
823.88,18.6035555556,67.2872222222,50.7912222222,55.7192777778,20.0873333333,22.6417777778,37.0712222222,22.9747037037,46.9102222222,21.8948888889
824.18,18.6463333333,67.1642222222,50.6525555555,55.5169444445,20.2093333333,22.6463333334,37.016,22.9877777778,46.7116666667,21.6876666667
824.49,18.4673333333,67.0303333333,50.3212222222,55.127,20.1122222222,22.5334444444,36.7971111111,22.5818148148,46.3156666667,21.4056666667
824.79,18.7616666667,67.2716666667,50.3647777778,55.4777222222,20.4965555556,22.6403333333,36.9451111111,22.847962963,46.415,21.5284444444
825.09,18.8604444444,67.2811111111,50.4957777778,55.096,20.6985555555,22.6141111111,36.7775555556,22.785,46.3551111111,21.5595555556
825.39,19.483,67.3565555556,50.6538888889,55.2519444444,21.249,22.9687777778,37.128,23.2451851852,46.6995555556,21.7588888889
825.70,19.101,66.7261111111,50.6056666667,54.8902777778,21.1186666667,22.7903333333,37.1306666667,22.9939629629,46.4187777778,21.2647777778
826.00,18.1442222222,65.9334444444,50.1126666667,54.3683888889,19.9492222222,21.7428888889,36.2888888889,22.0681481481,45.9166666667,20.4398888889
826.30,16.7498888889,64.8424444445,48.7812222222,53.1806666667,18.7002222222,20.2544444444,34.8017777778,20.792,44.41,19.096
826.61,16.713,65.1326666667,49.2095555556,53.6203888889,18.8461111111,20.7811111111,35.0418888889,20.8701111111,44.5781111111,19.2061111111
826.91,16.6464444444,64.5116666667,48.9166666667,53.0637777778,18.5167777778,20.4796666667,34.5937777778,20.3964814815,44.0901111111,19.1903333333
827.21,16.7923333334,64.2652222222,48.5621111111,53.2275,18.2042222222,20.8165555556,34.739,20.4084444444,43.9641111111,19.1705555556
827.51,17.1238888889,64.8435555556,49.0946666667,53.2634444444,18.2894444444,21.2778888889,34.971,20.457037037,44.4624444445,19.6402222222
827.82,17.1048888889,64.4444444444,48.9506666667,53.1635555555,18.0123333333,21.3211111111,34.7531111111,20.4175925926,44.3211111111,19.4073333333
828.12,17.404,63.7808888889,48.6715555556,52.4917777778,18.1286666667,21.5484444444,34.4964444444,20.2897037037,44.1202222222,19.5715555556
828.42,17.6415555555,63.7591111111,48.6808888889,52.3072777778,18.3228888889,21.7432222222,34.6758888889,20.2860740741,44.087,19.8407777778
828.72,16.6336666667,63.0828888889,47.8961111111,51.0466666667,17.1184444444,20.9445555555,33.7153333333,19.2431481481,43.4971111111,18.8808888889
829.02,16.1877777778,61.9252222222,46.8231111111,49.8083333333,16.2356666666,20.0911111111,32.1837777778,18.2630740741,42.417,18.1913333333
829.33,17.052,61.5657777778,46.7134444444,49.0214444444,17.0434444445,20.6025555556,32.1553333333,18.3365925926,42.3401111111,18.6282222222
829.63,17.2742222222,60.8217777778,46.4505555556,48.4953888889,17.1971111111,20.7753333333,31.9733333333,17.8785925926,42.6214444444,18.9524444444
829.93,16.4542222222,58.9335555556,44.6886666667,46.4095555556,16.1141111111,18.9293333333,30.5395555556,16.5145925926,41.0346666667,17.6757777778
830.23,15.4584444445,57.232,43.7621111111,45.2248888889,15.7822222222,18.3257777778,29.9111111111,15.5856296296,39.9467777778,16.8342222222
830.54,14.6985555556,56.2904444444,43.859,43.7842777778,15.6451111111,17.7754444444,28.8115555556,15.0556666667,39.0508888889,16.5046666667
830.84,13.3982222222,54.217,42.3261111111,42.1377222222,15.2696666667,16.8031111111,27.6024444444,14.2517037037,37.1411111111,15.2436666667
831.14,13.8354444445,54.9547777778,42.4681111111,41.7200555555,15.8922222222,16.3994444444,27.9914444444,14.4142222222,37.3263333333,15.3178888889
831.44,13.2426666666,55.6752222222,42.3928888889,41.6864444444,15.7341111111,16.6533333333,28.3772222222,14.988,37.3834444444,15.1477777778
831.74,12.398,55.1605555555,41.4498888889,41.8515,14.7426666667,15.9276666667,27.5357777778,14.3305925926,36.8246666667,14.6025555555
832.04,12.4365555556,54.9402222222,41.8411111111,42.7583888889,15.0513333333,15.8678888889,27.4642222222,14.0692222222,36.5637777778,15.655
832.35,13.5007777778,56.6898888889,43.1673333333,44.4665,15.9123333333,17.3108888889,28.8624444444,15.6811111111,37.7931111111,16.9034444444
832.65,12.8415555556,57.7188888889,43.4633333333,45.7211666667,15.0787777778,16.9777777778,28.6377777778,15.6696296297,37.7334444445,16.2287777778
832.95,12.8936666666,58.6353333333,43.4442222222,46.0338333333,15.1317777778,16.9836666667,28.8076666667,16.0657037037,37.968,15.9932222222
833.25,13.8096666667,60.9046666667,44.9726666667,47.9834444444,16.1817777778,18.4001111111,30.0778888889,17.3534074074,39.4892222222,17.0843333333
833.55,14.6354444445,61.6954444444,45.6131111111,48.9334444444,16.3976666667,19.0501111111,30.3747777778,17.8106296296,40.3357777778,17.5756666667
833.85,14.9595555556,62.4467777778,46.3188888889,50.3847777778,16.9878888889,19.6955555556,31.3228888889,18.1320370371,41.5556666667,18.0837777778
834.16,16.1484444445,63.5136666667,47.3651111111,51.7954444444,17.5776666667,20.5966666667,32.324,19.0903333333,42.8544444444,19.5694444444
834.46,15.4241111111,62.8037777778,47.0736666667,51.6971666667,16.9185555555,20.3764444444,31.9827777778,18.3265555556,42.5716666666,19.2238888889
834.76,14.8488888889,61.7481111111,46.7504444444,51.5526111111,15.8066666667,19.7395555556,31.0831111111,17.2198518519,42.4917777778,18.6983333333
835.06,14.111,61.2591111111,46.2896666667,51.1941666667,15.1964444444,18.9264444444,30.4816666667,16.5548888889,42.0565555556,18.0481111111
835.36,14.0725555556,60.8067777778,46.1668888889,50.9660555556,15.2804444444,18.389,30.4453333333,16.3586666667,41.8608888889,17.7484444444
835.66,13.2081111111,60.0228888889,45.6865555555,50.5412222222,14.6896666667,17.755,29.8461111111,15.0617407407,41.3103333333,17.1852222222
835.96,12.5647777778,58.8444444444,45.6268888889,49.2732222222,14.7082222222,17.5288888889,29.6131111111,14.5439259259,40.6627777778,17.4673333334
836.26,12.9358888889,58.5104444444,46.0918888889,49.6392222222,15.0327777778,17.8512222222,29.8336666667,14.5651111111,41.0947777778,18.3551111111
836.57,11.8528888889,55.1192222222,44.0082222222,47.5785555556,13.8016666667,16.3903333333,28.1414444444,12.5654814815,39.4124444445,17.9028888889
836.87,10.2234444444,53.273,41.94,46.1008333333,13.029,15.47,26.8505555556,11.5655925926,38.0408888889,16.6588888889
