wavelength,Back_CreDenf,Belly_CreDenf,Breast_CreDenf,Crissum_CreDenf,Crown_CreDenf,DorTail_CreDenf,Patch10_CreDenf,Rump_CreDenf,Throat_CreDenf,WingTip_CreDenf
461.29,10.3288333333,37.0155,7.92283333333,33.6226666667,8.107,7.23183333334,20.7316666666,8.3275,9.56850000001,9.59283333334
461.65,10.3225,37.0468333334,7.926,33.6483333333,8.1075,7.22866666667,20.7521666667,8.33466666667,9.58666666665,9.59316666665
462.00,10.36,37.1301666667,7.978,33.742,8.162,7.26716666667,20.816,8.39583333333,9.64883333334,9.63199999999
462.35,10.39,37.2178333334,7.99666666666,33.8353333333,8.17683333334,7.27966666667,20.8605,8.43433333333,9.67599999998,9.65533333331
462.71,10.4466666666,37.279,8.03683333334,33.8906666667,8.22483333333,7.30683333333,20.8985,8.45216666667,9.73333333335,9.6665
463.06,10.464,37.2945,8.06866666665,33.9301666667,8.201,7.30916666666,20.924,8.47183333333,9.76033333331,9.68100000002
463.41,10.5056666667,37.3945,8.10083333332,34.014,8.2175,7.32883333333,20.9696666667,8.49333333334,9.82516666666,9.69016666667
463.76,10.5073333333,37.4395,8.13683333331,34.039,8.21766666667,7.34516666666,20.9743333333,8.5015,9.82816666669,9.68116666666
464.12,10.5486666666,37.5021666667,8.19500000001,34.1015,8.2695,7.40383333333,21.0168333334,8.54466666666,9.85999999998,9.73050000002
464.47,10.6041666667,37.6288333334,8.25033333335,34.2181666667,8.30016666666,7.43466666667,21.0988333334,8.5825,9.90933333332,9.77433333334
464.82,10.648,37.6901666667,8.33216666666,34.3043333333,8.35183333333,7.48066666666,21.1515,8.6305,10.0096666667,9.84016666669
465.17,10.743,37.7443333333,8.42033333333,34.381,8.4355,7.554,21.2078333333,8.7105,10.081,9.89983333332
465.53,10.781,37.8178333334,8.46733333334,34.4125,8.46483333333,7.599,21.228,8.74266666667,10.148,9.9125
465.88,10.7846666667,37.8571666667,8.48883333334,34.4235,8.45366666667,7.59583333334,21.2135,8.75816666667,10.1645,9.89549999998
466.23,10.7621666667,37.9348333333,8.52400000002,34.4613333333,8.48483333334,7.62383333333,21.253,8.7615,10.204,9.91033333335
466.58,10.737,37.9438333333,8.52133333335,34.473,8.47133333334,7.60933333333,21.208,8.77766666667,10.192,9.90733333331
466.94,10.7601666667,38.0085,8.56166666666,34.5116666667,8.52516666667,7.6305,21.2233333333,8.80516666666,10.206,9.93083333332
467.29,10.7536666667,38.0721666666,8.61483333331,34.52,8.54883333333,7.65,21.255,8.826,10.2185,9.94749999998
467.64,10.7993333333,38.1271666666,8.66400000002,34.6176666667,8.592,7.66933333333,21.2986666666,8.87033333333,10.2751666666,9.98650000001
467.99,10.8076666667,38.1863333333,8.67066666669,34.6608333333,8.59033333333,7.67566666667,21.3078333333,8.90733333333,10.2996666666,9.98516666665
468.35,10.8041666667,38.2056666667,8.69566666666,34.654,8.59133333333,7.6695,21.2891666667,8.909,10.3106666667,10.0021666666
468.70,10.7958333334,38.2376666667,8.69133333332,34.6301666666,8.57633333333,7.65266666666,21.282,8.90383333334,10.3031666667,9.98966666669
469.05,10.7821666667,38.2998333334,8.71433333334,34.674,8.56516666667,7.66166666666,21.3126666667,8.8935,10.303,10.009
469.40,10.7866666667,38.3255,8.73100000002,34.6991666667,8.5885,7.65783333333,21.3026666667,8.901,10.2875,10.0208333333
469.75,10.7676666667,38.353,8.724,34.6978333333,8.56433333334,7.62383333333,21.2796666667,8.86133333333,10.2838333333,9.99066666668
470.11,10.8058333333,38.3718333333,8.7375,34.7098333333,8.57466666666,7.60766666667,21.2443333333,8.88666666667,10.2731666666,9.99083333331
470.46,10.8086666666,38.444,8.74766666665,34.7261666667,8.57766666666,7.60566666666,21.2863333333,8.86733333333,10.271,10.01
470.81,10.8013333333,38.5126666667,8.79499999998,34.7605,8.581,7.61283333334,21.3226666667,8.87833333334,10.3211666667,10.0398333333
471.16,10.8435,38.5678333334,8.81683333333,34.8383333334,8.59533333333,7.65966666667,21.364,8.915,10.3945,10.0931666667
471.51,10.8328333333,38.6118333333,8.80349999999,34.8223333333,8.59383333333,7.649,21.3673333333,8.88933333333,10.4021666667,10.092
471.87,10.8343333333,38.6636666667,8.83783333334,34.8541666667,8.598,7.64416666666,21.3881666667,8.8505,10.4093333333,10.0966666667
472.22,10.8386666667,38.6188333333,8.87183333333,34.8666666667,8.63,7.6485,21.4216666666,8.85966666667,10.4376666667,10.1108333334
472.57,10.8453333333,38.7028333334,8.90750000002,34.9501666667,8.64383333333,7.65733333333,21.4693333334,8.869,10.4436666667,10.13
472.92,10.813,38.6901666667,8.905,34.9508333333,8.5865,7.6195,21.422,8.833,10.4386666667,10.0721666667
473.27,10.8065,38.6675,8.928,34.9706666667,8.54366666667,7.581,21.425,8.79566666666,10.4421666667,10.0586666667
473.62,10.8436666667,38.7593333333,8.99249999999,35.0526666666,8.59116666666,7.63016666666,21.4838333333,8.82866666667,10.48,10.1335
473.98,10.84,38.7758333334,9.04283333334,35.1048333334,8.59766666667,7.64316666666,21.5365,8.83533333333,10.5395,10.1498333333
474.33,10.8665,38.7818333334,9.1445,35.1841666667,8.64533333333,7.68516666666,21.6035,8.87316666666,10.5926666667,10.2053333333
474.68,10.8783333333,38.774,9.14633333334,35.2211666666,8.64266666667,7.67716666667,21.6078333333,8.85283333333,10.6063333333,10.1745
475.03,10.855,38.7236666667,9.16850000002,35.1893333333,8.6265,7.65533333333,21.5828333333,8.80383333333,10.5788333333,10.1636666667
475.38,10.8326666667,38.7413333333,9.20516666668,35.2096666667,8.59766666667,7.6645,21.5991666666,8.80733333333,10.5925,10.1618333333
475.73,10.8556666667,38.7728333334,9.24433333335,35.2763333334,8.60216666666,7.65816666667,21.6425,8.82483333333,10.6333333334,10.1773333333
476.08,10.8245,38.8103333333,9.25083333335,35.3026666666,8.575,7.65766666667,21.6346666667,8.80783333333,10.6301666666,10.1565
476.44,10.8186666667,38.8313333334,9.26883333335,35.2846666667,8.55383333333,7.64483333333,21.6063333333,8.76833333334,10.6125,10.147
476.79,10.8145,38.8943333333,9.28916666669,35.3303333333,8.588,7.64666666667,21.6838333334,8.77583333333,10.6648333333,10.1833333333
477.14,10.8318333333,38.9308333333,9.33383333335,35.3588333333,8.60633333333,7.699,21.7143333333,8.776,10.7035,10.2108333333
477.49,10.8306666667,38.9205,9.36533333335,35.3773333333,8.60933333333,7.68816666667,21.7115,8.779,10.7391666667,10.1996666667
477.84,10.7933333333,38.919,9.351,35.3653333333,8.59916666666,7.64216666667,21.6896666667,8.73283333333,10.7306666667,10.1875
478.19,10.7758333334,38.9205,9.34666666668,35.3383333334,8.56133333333,7.62333333333,21.6613333334,8.6835,10.7251666667,10.144
478.54,10.7556666667,38.9061666667,9.33116666669,35.2858333333,8.5285,7.60966666666,21.6395,8.66866666667,10.711,10.157
478.89,10.7433333333,38.9548333333,9.34349999998,35.3618333333,8.50916666666,7.59866666667,21.653,8.67416666667,10.7355,10.1396666667
479.24,10.7271666667,38.9706666667,9.35883333335,35.3818333334,8.5195,7.57833333334,21.6398333334,8.6765,10.7675,10.1513333333
479.60,10.6551666667,38.9243333333,9.35183333335,35.2966666667,8.4945,7.55833333333,21.5731666667,8.643,10.759,10.1028333333
479.95,10.6481666667,38.9376666667,9.35749999998,35.2798333333,8.4985,7.53733333333,21.5821666667,8.61783333333,10.7725,10.0968333333
480.30,10.6311666667,38.9226666667,9.36949999998,35.2555,8.47733333334,7.54483333334,21.5938333333,8.60933333333,10.8225,10.0805
480.65,10.619,38.8811666667,9.38766666668,35.1915,8.46916666667,7.55716666666,21.5631666666,8.58766666666,10.8245,10.0585
481.00,10.5771666667,38.8671666667,9.39083333332,35.1588333334,8.44133333333,7.54183333333,21.5606666667,8.56666666667,10.8368333333,10.0375
481.35,10.558,38.8823333334,9.38399999999,35.1521666667,8.40983333333,7.5435,21.572,8.51183333333,10.8506666667,10.0115
481.70,10.5803333333,38.957,9.40933333332,35.1851666667,8.37233333333,7.56316666667,21.5876666667,8.4985,10.8795,10.0065
482.05,10.5625,39.0105,9.40349999998,35.1921666666,8.34966666667,7.56583333334,21.6093333334,8.47666666667,10.8996666666,10.0085
482.40,10.567,39.0881666667,9.43766666665,35.272,8.35516666667,7.58033333334,21.6616666666,8.4605,10.9296666667,10.012
482.75,10.5756666667,39.1265,9.44450000001,35.2836666666,8.3725,7.58833333334,21.6918333334,8.45316666667,10.9485,10.0176666667
483.10,10.5745,39.1408333333,9.46366666667,35.2991666667,8.3695,7.601,21.7073333334,8.44766666667,10.959,10.0113333333
483.45,10.581,39.158,9.47049999998,35.3171666667,8.366,7.61533333334,21.7185,8.45666666667,10.9828333333,10.0228333333
483.80,10.584,39.1765,9.49466666665,35.3258333334,8.35566666667,7.63266666667,21.721,8.46466666667,11.0095,10.0276666667
484.15,10.5736666667,39.1858333333,9.50449999999,35.351,8.36083333334,7.6285,21.7286666666,8.4585,11.0123333333,10.0335
484.50,10.5691666667,39.1915,9.51583333332,35.3665,8.35816666666,7.62133333334,21.729,8.45033333333,11.0203333333,10.0276666667
484.85,10.5716666666,39.2096666667,9.51983333335,35.3755,8.362,7.61766666667,21.7173333333,8.45033333333,11.0301666667,10.0238333333
485.20,10.5688333333,39.233,9.54499999999,35.3998333334,8.35983333334,7.615,21.7305,8.452,11.0536666666,10.0241666667
485.55,10.5565,39.2368333333,9.57149999999,35.3988333333,8.367,7.61766666667,21.7488333333,8.4485,11.0708333333,10.0153333333
485.90,10.559,39.2265,9.59683333335,35.4178333334,8.37716666667,7.6145,21.744,8.449,11.0903333333,10.0068333333
486.25,10.5455,39.2211666666,9.61916666667,35.3983333333,8.38583333334,7.61733333333,21.7295,8.45216666667,11.1223333333,10.0026666667
486.60,10.5371666667,39.2091666667,9.64383333333,35.3855,8.37566666667,7.606,21.7103333334,8.4515,11.1486666667,9.99766666666
486.95,10.5226666667,39.2156666667,9.65583333335,35.3598333333,8.37116666667,7.59683333334,21.6998333333,8.44366666666,11.1758333333,9.99033333335
487.30,10.5158333333,39.2103333334,9.67766666667,35.3671666667,8.36916666667,7.582,21.7003333334,8.422,11.1906666667,9.98316666669
487.65,10.5156666667,39.2341666667,9.71033333335,35.3876666667,8.38666666667,7.57783333334,21.7166666666,8.42883333333,11.2158333333,9.98233333335
488.00,10.5285,39.2371666666,9.73700000001,35.3808333333,8.38483333333,7.58466666667,21.713,8.43166666666,11.2461666666,9.97516666668
488.35,10.5328333333,39.2656666667,9.76166666665,35.3941666667,8.3835,7.5915,21.7275,8.44083333333,11.282,9.98383333335
488.70,10.5376666667,39.2938333334,9.8005,35.4018333333,8.383,7.5935,21.7446666666,8.439,11.3075,9.98033333332
489.05,10.5403333333,39.2986666666,9.82383333335,35.4028333334,8.39716666667,7.60466666667,21.7661666667,8.4435,11.3318333333,9.99399999999
489.40,10.5523333333,39.3171666667,9.84650000002,35.4185,8.41433333333,7.61283333334,21.7705,8.45133333334,11.3705,10.0126666667
489.75,10.5686666666,39.3625,9.88350000002,35.4308333333,8.42366666667,7.62566666667,21.8016666667,8.46283333334,11.4211666667,10.0305
490.10,10.562,39.343,9.89266666665,35.4215,8.41616666667,7.61566666666,21.807,8.454,11.4211666667,10.012
490.45,10.5513333334,39.3628333333,9.91516666668,35.416,8.404,7.61966666666,21.8128333333,8.4505,11.4386666667,10.0108333333
490.80,10.5623333334,39.3705,9.94433333334,35.431,8.40166666667,7.6205,21.8143333333,8.44666666666,11.4521666667,10.0136666667
491.15,10.5686666667,39.4016666667,9.96366666665,35.4313333333,8.39,7.61466666667,21.8116666667,8.448,11.474,10.0145
491.50,10.5606666667,39.397,9.95750000001,35.4201666667,8.38116666666,7.5985,21.808,8.4285,11.4925,10.0081666667
491.85,10.5568333333,39.4213333333,9.96966666669,35.4275,8.37816666666,7.59566666667,21.822,8.437,11.5075,10.0078333333
492.20,10.5781666667,39.455,9.99499999999,35.473,8.39233333333,7.60866666667,21.8495,8.4425,11.5336666666,10.0176666667
492.55,10.572,39.4868333333,9.99983333334,35.517,8.3895,7.61066666666,21.8768333333,8.4385,11.5686666666,10.0246666666
492.90,10.5628333333,39.5095,10.0086666666,35.5125,8.38383333333,7.5925,21.8526666667,8.436,11.5921666666,10.019
493.25,10.5348333333,39.4886666666,10.0011666667,35.512,8.37466666667,7.57116666667,21.8353333334,8.4285,11.5966666667,9.99549999999
493.60,10.5243333333,39.4991666666,10.01,35.5468333333,8.382,7.565,21.8348333333,8.43866666667,11.6245,9.99
493.95,10.543,39.5605,10.0546666667,35.597,8.39883333334,7.581,21.8465,8.46266666667,11.6841666667,10.0151666667
494.30,10.5625,39.6073333333,10.081,35.649,8.425,7.58316666666,21.8695,8.47466666667,11.7205,10.002
494.65,10.59,39.656,10.1161666667,35.741,8.45883333333,7.599,21.9058333334,8.51683333333,11.788,10.0235
495.00,10.6086666667,39.7063333333,10.1595,35.8041666667,8.48783333334,7.62066666667,21.9708333334,8.54183333334,11.8441666667,10.0208333333
495.34,10.612,39.7646666667,10.2068333333,35.8808333333,8.48716666667,7.6435,22.0025,8.559,11.8823333334,10.0343333334
495.69,10.623,39.8381666666,10.2631666667,35.9838333333,8.51283333333,7.66516666666,22.0476666667,8.56433333334,11.9531666667,10.0468333333
496.04,10.6201666667,39.8825,10.294,36.0123333333,8.5135,7.64933333333,22.0601666667,8.5695,12.0005,10.0398333333
496.39,10.6431666666,39.9106666667,10.3365,36.0346666667,8.5295,7.65766666666,22.085,8.58916666666,12.0383333333,10.0591666667
496.74,10.6635,39.9731666667,10.3696666667,36.099,8.52466666667,7.66783333334,22.1071666667,8.60083333334,12.0835,10.0486666666
497.09,10.6831666666,40.0408333334,10.4345,36.1435,8.54416666667,7.70133333333,22.1396666667,8.63233333333,12.1391666667,10.073
497.44,10.6931666667,40.0871666667,10.5015,36.206,8.54233333333,7.70033333333,22.163,8.646,12.1736666667,10.086
497.79,10.6961666667,40.1126666667,10.5051666667,36.2133333333,8.5075,7.67766666667,22.1768333333,8.63716666667,12.1988333333,10.0771666667
498.14,10.6966666666,40.1348333334,10.5558333333,36.2515,8.52033333333,7.678,22.1931666667,8.646,12.2498333333,10.0868333333
498.48,10.7035,40.157,10.5648333334,36.2271666667,8.4975,7.65766666667,22.1951666666,8.60483333333,12.2733333333,10.0496666667
498.83,10.7323333334,40.2266666667,10.6296666666,36.2938333333,8.53433333333,7.69416666667,22.2338333333,8.6485,12.346,10.0956666667
499.18,10.7633333333,40.2535,10.6446666667,36.3238333334,8.53733333333,7.7045,22.2373333334,8.65216666666,12.3751666666,10.0911666667
499.53,10.801,40.2821666666,10.701,36.3373333334,8.55883333334,7.703,22.2393333333,8.6935,12.4241666667,10.0991666666
499.88,10.7986666666,40.3725,10.7545,36.386,8.58016666667,7.73283333333,22.2723333333,8.71983333333,12.4766666667,10.1078333333
500.23,10.8015,40.4141666667,10.7825,36.4291666667,8.577,7.72833333334,22.2748333333,8.73716666667,12.525,10.0928333333
500.58,10.8033333333,40.4185,10.8293333333,36.4418333333,8.60133333333,7.76533333334,22.3076666667,8.75416666667,12.5751666667,10.0886666667
500.92,10.8338333333,40.4498333333,10.8771666666,36.4651666666,8.61683333333,7.7615,22.325,8.76533333334,12.625,10.1056666667
501.27,10.7885,40.4531666666,10.8426666667,36.3941666667,8.6025,7.75066666667,22.3146666667,8.73383333333,12.6386666666,10.0583333333
501.62,10.8223333334,40.4996666667,10.9001666666,36.4363333333,8.63866666667,7.77333333333,22.328,8.749,12.6931666667,10.08
501.97,10.8393333334,40.5083333334,10.9181666666,36.4601666666,8.6285,7.80266666666,22.3241666667,8.761,12.7235,10.0945
502.32,10.854,40.5593333333,10.9931666666,36.5226666667,8.66966666666,7.86166666667,22.3738333333,8.82633333333,12.799,10.1418333333
502.67,10.8533333333,40.5403333334,11.0175,36.504,8.65533333333,7.86483333333,22.3553333333,8.83383333334,12.8131666666,10.1141666667
503.01,10.873,40.6076666667,11.0826666666,36.5395,8.69883333333,7.89333333334,22.4015,8.87933333333,12.8836666667,10.1258333333
503.36,10.8103333333,40.6021666666,11.0476666666,36.5015,8.65633333333,7.8635,22.3615,8.8325,12.8793333334,10.0608333333
503.71,10.8181666667,40.574,11.0455,36.483,8.632,7.84183333333,22.331,8.81016666667,12.8866666667,10.0346666667
504.06,10.8408333333,40.6105,11.0963333333,36.4871666667,8.65116666667,7.86883333333,22.3653333334,8.82566666667,12.958,10.0455
504.41,10.8851666667,40.6823333333,11.1571666666,36.5468333334,8.6615,7.855,22.3688333334,8.86583333333,12.9926666667,10.0685
504.75,10.8955,40.7483333334,11.1811666667,36.5746666667,8.67183333333,7.8705,22.3918333333,8.858,13.0206666667,10.0626666666
505.10,10.9126666667,40.7505,11.2195,36.5753333333,8.6605,7.86933333333,22.3776666667,8.88016666666,13.0493333333,10.0606666667
505.45,10.8853333333,40.7596666666,11.2571666667,36.5603333334,8.64183333334,7.87133333334,22.3868333333,8.88066666667,13.0991666666,10.045
505.80,10.9065,40.812,11.3053333333,36.5808333334,8.64933333334,7.87316666667,22.4168333333,8.89516666666,13.1551666667,10.0525
506.15,10.917,40.8256666667,11.3393333333,36.5793333333,8.6455,7.865,22.4243333333,8.88766666666,13.1625,10.0491666667
506.49,10.8893333333,40.8521666666,11.3516666667,36.5291666666,8.62016666666,7.83783333334,22.3873333333,8.83816666666,13.1568333334,10.0375
506.84,10.8486666667,40.8383333333,11.3533333334,36.4801666666,8.57483333334,7.77983333333,22.3461666666,8.78866666666,13.117,10.0201666667
507.19,10.889,40.8918333333,11.392,36.5436666667,8.58816666666,7.79116666667,22.3845,8.81816666667,13.1703333333,10.071
507.54,10.9056666667,40.9198333333,11.4326666667,36.5405,8.59333333333,7.7875,22.3903333334,8.82583333333,13.2206666667,10.0886666667
507.88,10.8918333334,40.904,11.4661666667,36.5806666666,8.59916666666,7.7725,22.3636666667,8.81033333333,13.2101666667,10.107
508.23,10.8701666667,40.8848333333,11.455,36.5808333333,8.611,7.77183333333,22.388,8.78583333333,13.2438333334,10.1113333334
508.58,10.8713333333,40.9148333333,11.4993333333,36.6213333333,8.599,7.76083333334,22.4035,8.8175,13.3071666667,10.119
508.93,10.9371666667,41.0063333333,11.6043333333,36.7286666666,8.64266666667,7.81116666667,22.4886666667,8.87416666666,13.4041666666,10.19
509.27,10.9858333334,41.0808333334,11.6561666667,36.8018333334,8.69633333333,7.82866666667,22.5076666666,8.91083333333,13.4493333333,10.2113333333
509.62,10.966,41.1218333333,11.6965,36.8086666667,8.6995,7.82066666666,22.4961666667,8.91416666667,13.4818333334,10.1995
509.97,10.9533333333,41.1608333333,11.7096666667,36.8296666666,8.67566666667,7.79766666667,22.488,8.89416666667,13.5138333334,10.1906666667
510.32,10.9893333334,41.1663333333,11.7488333333,36.9163333333,8.719,7.81333333334,22.5243333334,8.93733333333,13.591,10.2243333333
510.66,11.0523333333,41.2303333333,11.8501666667,36.9925,8.7745,7.8755,22.579,8.98033333333,13.7163333334,10.2696666667
511.01,11.0295,41.2118333334,11.8816666667,36.9455,8.7775,7.87083333333,22.5591666667,8.94266666667,13.723,10.245
511.36,11.0348333333,41.244,11.9125,36.9783333333,8.80133333333,7.88033333334,22.5768333333,8.957,13.7546666666,10.2445
511.70,11.0501666667,41.275,11.9425,36.9568333333,8.80083333333,7.89533333334,22.5975,8.97933333333,13.8121666667,10.232
512.05,11.1041666666,41.33,12.0328333333,36.9688333334,8.8225,7.92466666666,22.6086666667,9.01633333333,13.8645,10.2576666667
512.40,11.1508333334,41.2941666666,12.09,36.9615,8.861,7.96866666666,22.6121666667,9.05933333333,13.9098333333,10.2768333333
512.75,11.1456666667,41.2998333333,12.1138333333,36.977,8.869,7.972,22.5905,9.05683333333,13.9265,10.2716666667
513.09,11.155,41.3041666667,12.1513333333,37.0011666667,8.86216666667,7.96983333333,22.6048333334,9.07116666667,13.9781666666,10.2908333334
