wavelength,Back_CalCocm,Belly_CalCocm,Breast_CalCocm,Crissum_CalCocm,Crown_CalCocm,DorTail_CalCocm,Rump_CalCocm,Throat_CalCocm,WingTip_CalCocm
601.88,27.39725,40.4036666667,34.1220833333,29.9779166666,20.8583333333,5.05925,29.0654166666,5.009,4.21566666667
602.21,27.8660833334,41.0436666667,34.6584166667,30.40675,21.2575,5.09075,29.46075,4.96758333333,4.24433333333
602.55,27.9961666667,41.2739166667,34.9784166667,30.4806666667,21.5706666667,5.03641666666,29.5986666667,4.90841666667,4.2105
602.88,28.27425,41.593,35.3373333333,30.6909166667,21.83425,5.187,29.8963333334,5.03291666666,4.26433333333
603.22,28.5695833333,42.0526666667,35.7363333333,31.0126666667,22.1518333333,5.28033333334,30.1539166667,5.09066666667,4.33525
603.56,28.683,42.24925,35.9291666667,31.0646666667,22.2721666667,5.24741666666,30.26175,5.07041666667,4.29641666666
603.89,28.8328333334,42.4763333333,36.2328333333,31.2473333333,22.5023333333,5.239,30.4885,5.00975,4.24891666667
604.23,29.188,42.7969166667,36.6553333333,31.5068333333,22.8445,5.31008333333,30.8326666667,5.03558333333,4.35533333333
604.56,29.518,43.15725,37.0010833333,31.8185833333,23.1780833333,5.41683333333,31.1398333333,5.20275,4.45758333333
604.90,29.5635833333,43.2621666667,37.1416666666,31.8475,23.3413333333,5.38583333333,31.1489166667,5.1705,4.43366666667
605.23,29.8123333334,43.6378333333,37.5403333333,32.0790833333,23.59925,5.37433333333,31.3289166667,5.1635,4.48175
605.57,30.1214166667,44.1520833333,38.0023333333,32.3965833334,24.0335,5.436,31.668,5.18316666667,4.48008333333
605.90,30.2533333333,44.2878333333,38.2250833333,32.498,24.2944166667,5.526,31.8204166667,5.2575,4.487
606.24,30.534,44.6634166667,38.5566666667,32.7629166666,24.5515833333,5.49191666667,32.0436666666,5.23683333333,4.41083333333
606.58,30.5751666667,44.80725,38.7591666667,32.8535833333,24.7489166667,5.26758333333,32.0660833333,5.07975,4.25366666667
606.91,30.5433333333,44.8189166667,38.8215833333,32.7740833333,24.9036666667,5.08941666667,31.9920833333,4.94041666667,4.0555
607.25,30.83175,45.1999166666,39.1051666666,33.0333333333,25.2908333333,5.12791666667,32.2695,5.01716666667,4.11
607.58,30.9385,45.3394166666,39.2580833333,33.0963333334,25.51125,5.07275,32.3409166667,5.02208333333,4.06433333334
607.92,30.911,45.4265,39.3604166666,33.0666666667,25.64275,5.04508333333,32.3306666667,5.06108333333,3.98083333333
608.25,31.0819166667,45.7923333333,39.6423333333,33.3128333333,25.88825,4.99808333333,32.5518333334,4.97991666666,3.91208333334
608.59,31.241,45.9913333333,39.94025,33.6406666667,26.1614166667,4.98458333333,32.7141666667,4.98691666667,3.91366666667
608.92,31.2600833333,46.0961666666,39.9506666667,33.7420833333,26.3498333333,4.89658333333,32.7155,4.94158333333,3.787
609.26,31.4048333333,46.36675,40.1610833333,33.9461666667,26.6016666666,4.88375,32.8345833333,4.97541666666,3.81641666667
609.59,31.2263333333,46.3319166667,40.1955,33.9128333333,26.5633333333,4.61358333333,32.857,4.76641666667,3.59383333334
609.93,31.192,46.424,40.3631666667,33.9838333333,26.73475,4.624,32.8794166667,4.73016666667,3.59166666667
610.26,31.4379166667,46.79375,40.6558333333,34.2089166667,26.9435833333,4.67308333334,33.1156666667,4.80141666667,3.65766666667
610.60,31.6750833333,47.1139166667,41.0304166666,34.5425,27.2991666667,4.75725,33.49475,4.86016666667,3.78183333333
610.93,31.7031666667,47.2821666667,41.2225,34.69225,27.4608333333,4.71525,33.5758333334,4.78016666667,3.73808333333
611.27,31.86175,47.6350833334,41.5723333333,34.9564166667,27.7173333333,4.69283333333,33.80975,4.76466666667,3.76708333333
611.60,31.94225,47.8005833333,41.7489166667,35.235,28.0028333333,4.59925,33.9929166667,4.69683333333,3.74441666667
611.93,31.91275,47.78625,41.722,35.1570833334,28.1281666667,4.50133333333,33.90525,4.58033333333,3.65808333333
612.27,31.858,47.9063333333,41.79425,35.0174166667,28.2651666667,4.33891666666,33.9815,4.39033333333,3.45475
612.60,32.30225,48.37525,42.29375,35.3371666667,28.7345833333,4.49541666667,34.4983333333,4.4705,3.63158333333
612.94,32.2908333333,48.4748333333,42.4805833333,35.3639166666,28.824,4.38083333333,34.5184166667,4.3465,3.49841666667
613.27,32.6931666667,48.935,42.9555,35.6901666667,29.2946666667,4.58858333333,34.8056666667,4.51283333333,3.73625
613.61,32.9195,49.1105833334,43.2239166667,35.9309166666,29.6010833334,4.6365,35.0059166667,4.60991666666,3.84458333333
613.94,33.0545,49.2711666667,43.4719166667,36.0561666667,29.99275,4.71375,35.1145833333,4.639,3.83225
614.28,33.15725,49.4416666667,43.6088333333,35.9433333333,30.1619166667,4.719,35.0905,4.5825,3.71441666667
614.61,33.1151666667,49.3824166667,43.6793333334,35.7885833333,30.202,4.36641666666,35.0049166666,4.28333333333,3.30325
614.94,33.13925,49.3095833333,43.679,35.7001666667,30.2884166667,4.31141666667,34.92675,4.20058333333,3.12508333333
615.28,33.377,49.6455833334,44.1096666666,35.81675,30.545,4.36083333334,35.1579166666,4.2335,3.12375
615.61,33.5646666666,50.02175,44.5829166667,36.1371666667,30.9325833333,4.42,35.4806666667,4.273,3.13208333333
615.95,33.9953333333,50.4863333333,45.07725,36.5839166667,31.5513333334,4.7,35.8183333333,4.55883333333,3.31325
616.28,33.8900833333,50.4339166667,45.1919166667,36.5723333333,31.5785,4.55025,35.7295833333,4.522,3.07233333334
616.61,34.2179166667,50.7713333333,45.4918333333,36.7836666666,32.0079166667,4.606,35.9903333334,4.63108333333,3.10425
616.95,34.2725,50.78525,45.55225,36.8356666666,32.1679166667,4.63625,35.98125,4.71475,3.09075
617.28,34.6340833333,51.3635833334,45.99075,37.1158333333,32.6215,4.85325,36.36625,4.90041666667,3.25333333333
617.62,34.8475833333,51.5929166666,46.3474166667,37.3769166667,32.9484166667,4.92375,36.66425,4.94891666667,3.40025
617.95,34.8865,51.7233333333,46.5219166667,37.52375,33.10325,4.80466666667,36.6855833333,5.05358333333,3.40891666667
618.28,35.10675,52.0746666667,46.9711666666,37.8406666667,33.5624166667,5.27291666667,37.0904166667,5.42375,3.86683333333
618.62,35.3781666667,52.4218333333,47.2734166667,38.1234166667,34.0400833333,5.387,37.38225,5.52525,4.09283333333
618.95,35.53475,52.6265,47.5655833333,38.2905,34.3378333333,5.42958333333,37.4968333333,5.58708333333,4.13833333333
619.28,35.6836666667,52.8683333333,47.7128333333,38.4224166667,34.5589166667,5.44925,37.66425,5.73991666667,4.19508333333
619.62,35.82825,52.8955833333,47.811,38.52825,34.6328333333,5.43791666667,37.727,5.8225,4.2865
619.95,36.0688333333,53.28125,48.17225,38.709,35.0500833333,5.49625,38.0046666666,5.82008333333,4.39516666667
620.28,35.97825,53.0878333334,48.2060833333,38.7625,35.0829166667,5.58083333333,38.0535833333,5.96683333333,4.62216666667
620.62,36.2911666667,53.498,48.67825,39.0170833333,35.5764166667,5.80125,38.32125,6.1795,4.83541666667
620.95,36.2166666667,53.53725,48.83375,39.0074166667,35.6080833333,5.47225,38.2704166667,5.88883333333,4.55266666667
621.28,36.2645,53.6445,48.9811666666,39.1021666666,35.69875,5.4345,38.379,5.9165,4.49283333333
621.62,36.5785,54.0023333333,49.4424166667,39.3528333333,36.2688333333,5.67483333333,38.7664166667,6.02933333333,4.76925
621.95,36.6454166667,54.0249166667,49.4485833333,39.40925,36.38425,5.53733333333,38.6868333333,5.96933333333,4.689
622.28,36.8289166667,54.36325,49.8408333333,39.54825,36.6538333334,5.54258333333,38.8985833334,6.02991666667,4.62975
622.62,37.29325,54.71225,50.18225,39.97,37.0456666667,5.57183333333,39.26675,6.12541666667,4.68591666666
622.95,37.3734166667,54.6695833333,50.331,39.9468333333,37.16575,5.53925,39.3205,6.065,4.71175
623.28,37.363,54.77475,50.3484166667,39.8599166667,37.2370833334,5.504,39.3664166667,6.01041666667,4.60058333333
623.62,37.38725,54.7056666667,50.4134166667,39.8288333333,37.2759166667,5.56408333333,39.3838333333,6.0315,4.66416666667
623.95,37.541,54.946,50.5341666667,39.9949166666,37.566,5.54283333333,39.511,5.93258333333,4.56558333333
624.28,37.4456666667,55.0988333333,50.6060833333,39.997,37.6098333333,5.38025,39.6474166667,5.71108333333,4.363
624.62,37.5915833333,55.0210833333,50.5075,39.895,37.7238333334,5.6005,39.6366666667,5.93991666666,4.54958333333
624.95,37.5630833333,55.0346666667,50.48175,39.8218333333,37.7894166667,5.48116666667,39.5959166667,5.82483333333,4.45308333333
625.28,37.6616666667,55.24,50.6866666666,39.9525833333,37.8030833333,5.49975,39.7216666666,5.80008333333,4.331
625.61,37.9800833334,55.5784166667,51.14475,40.1925833333,38.162,5.68625,40.0135833333,5.96725,4.49883333333
625.95,38.0574166666,55.641,51.204,40.29275,38.325,5.70508333333,40.0361666667,6.009,4.61541666667
626.28,37.8066666667,55.4288333333,50.9445,40.10075,38.2390833334,5.708,39.8789166667,5.95158333333,4.62941666667
626.61,37.9245,55.5808333333,51.1444166667,40.22125,38.52375,5.83291666667,39.961,6.07716666667,4.70225
626.94,38.1385833333,55.83875,51.4259166667,40.5195,38.8826666667,5.9335,40.1920833333,6.19591666666,4.93508333333
627.28,38.2873333333,55.9875,51.5368333333,40.6846666667,39.0935,5.9875,40.3273333333,6.35558333333,5.01341666667
627.61,38.3980833333,56.1534166667,51.72825,40.65975,39.171,6.08541666667,40.3765833333,6.40658333334,5.06491666666
627.94,38.435,56.0545,51.6884166667,40.6645,39.2065833333,6.06816666667,40.2800833333,6.44433333334,5.13725
628.27,38.3138333333,56.1408333333,51.826,40.7744166666,39.27575,5.85008333333,40.3385833333,6.26958333334,5.05316666667
628.61,38.489,56.31,52.0919166667,40.91425,39.6858333334,5.97375,40.4725,6.43808333334,5.24966666667
628.94,38.4635,56.2434166666,52.1739166667,40.8846666667,39.8063333333,5.822,40.408,6.39466666668,5.26108333333
629.27,38.46325,56.3026666667,52.1258333334,40.8740833334,39.9180833333,5.64658333334,40.4139166667,6.24616666667,5.10916666667
629.60,38.4495,56.244,52.2405833333,40.8383333333,39.943,5.68758333333,40.4571666667,6.26516666667,5.07383333333
629.94,38.5478333333,56.4719166667,52.5549166667,40.964,40.1965833333,5.68608333333,40.5541666667,6.31475,5.13758333333
630.27,38.7685833334,56.6516666667,52.8511666667,41.2108333333,40.3621666667,5.68966666667,40.6891666667,6.29016666666,5.19616666667
630.60,38.6905833333,56.7354166667,52.8965833333,41.202,40.4825833333,5.71041666667,40.6831666667,6.328,5.13741666667
630.93,38.551,56.65,52.8583333334,41.1193333333,40.4404166667,5.63608333333,40.5111666666,6.18616666667,5.00191666667
631.26,38.8255833333,57.042,53.19075,41.4346666667,40.8035,5.55441666667,40.90175,6.16258333332,4.96608333333
631.60,38.9361666666,57.2430833333,53.3991666667,41.5415,40.9553333333,5.56975,40.9880833333,6.1725,4.95066666667
631.93,39.2075,57.3246666667,53.5766666666,41.6205833333,41.2545833333,5.74558333333,41.08325,6.35541666667,5.06008333333
632.26,39.2085833333,57.4199166666,53.52925,41.6205,41.2394166667,5.83258333333,41.05225,6.35833333332,5.02091666667
632.59,39.449,57.6224166666,53.59025,41.8468333333,41.48975,6.07966666667,41.2211666667,6.59716666667,5.18216666667
632.92,39.4940833333,57.6855833333,53.69075,41.912,41.611,6.102,41.2053333333,6.66799999999,5.32658333333
633.26,39.4991666666,57.7456666667,53.76025,41.9931666667,41.807,6.16908333333,41.2325,6.73391666668,5.38908333333
633.59,39.642,57.7139166667,53.7983333333,42.058,41.9535,6.24016666667,41.3600833333,6.84324999999,5.44475
633.92,39.7235833333,57.7890833333,53.8895,42.0318333334,42.1524166667,6.3315,41.5980833333,6.9835,5.50333333334
634.25,39.8576666667,57.81225,53.9979166666,42.01075,42.1811666667,6.28841666667,41.647,6.80300000001,5.479
634.58,39.9789166667,57.807,54.0696666667,42.0350833333,42.262,6.23441666667,41.729,6.74766666666,5.504
634.91,39.6714166667,57.51875,53.9375833333,41.7721666667,42.125,6.08091666667,41.4425,6.69766666668,5.36875
635.25,39.75125,57.5086666667,53.9970833333,41.80975,42.3085833334,6.08183333333,41.5336666666,6.71050000001,5.40033333334
635.58,39.7415833334,57.64,54.1059166667,41.8820833333,42.4575,6.19266666667,41.7003333334,6.77508333333,5.54666666666
635.91,39.8960833333,57.7078333333,54.2555833333,42.0188333334,42.5451666667,6.27575,41.8581666666,6.75408333334,5.60575
636.24,39.7315833334,57.6224166666,54.1578333333,41.8644166667,42.4469166667,6.1865,41.82625,6.63400000001,5.559
636.57,39.7223333333,57.6041666667,54.2264166666,41.885,42.5578333333,6.18841666667,41.9414166666,6.56175000001,5.47691666666
636.90,39.7178333333,57.6585833334,54.1811666667,41.875,42.51,5.91433333333,41.9754166666,6.34883333333,5.32225
637.23,39.5450833333,57.6541666667,54.17775,41.663,42.45175,5.69308333333,41.7506666667,6.03283333334,5.054
637.56,39.3845,57.6454166667,54.09075,41.6409166667,42.3730833334,5.64066666667,41.4706666667,5.87000000001,4.95991666667
637.90,39.51825,57.833,54.2965,41.7906666666,42.6713333333,5.62825,41.6141666667,5.89541666666,4.91341666667
638.23,39.247,57.8570833333,54.19525,41.621,42.5886666667,5.59366666666,41.4341666667,5.81075,4.77825
638.56,39.4346666667,58.0515,54.20925,41.79025,42.9835,5.83116666667,41.7168333333,5.93524999999,4.966
638.89,39.3414166667,57.93925,54.1236666667,41.6705,43.0165833333,5.85966666667,41.6275,5.87166666667,4.92741666667
639.22,39.521,58.1151666667,54.33525,41.8571666667,43.2055833333,5.87808333333,41.766,5.87025,4.78341666667
639.55,39.5161666667,58.15275,54.4013333334,41.767,43.33575,5.7695,41.747,5.84991666667,4.68225
639.88,39.7633333333,58.32925,54.6975,41.931,43.6433333333,5.83225,41.8984166667,5.91741666667,4.66075
640.21,39.7591666667,58.4031666667,54.7689166667,41.8516666667,43.6031666667,5.72683333333,41.7856666667,5.91583333334,4.5635
640.54,39.837,58.7493333334,55.0398333333,41.8746666667,43.9038333333,5.85908333333,41.8660833333,5.97141666668,4.64091666667
640.87,40.05775,58.9115,55.1615833333,42.1023333333,43.9375,6.06666666667,42.04375,6.27616666667,4.77633333333
641.20,40.2295833333,59.2686666666,55.3315,42.2958333334,44.1240833333,6.05016666667,42.24075,6.25849999999,4.681
641.53,40.1226666666,59.2083333333,55.2324166667,42.1256666666,43.8754166666,5.82441666667,42.1085,6.12025000001,4.48625
641.87,40.5844166667,59.53675,55.6278333333,42.49775,44.4371666667,6.0045,42.43725,6.45441666666,4.73583333334
642.20,40.5086666667,59.3651666667,55.6165833333,42.372,44.2484166667,5.92566666667,42.30675,6.42616666668,4.6325
642.53,40.5523333333,59.65025,55.7699166667,42.5211666667,44.38425,5.78758333333,42.4815,6.369,4.5145
642.86,40.5009166667,59.5035,55.5511666667,42.3600833333,44.2325,5.67891666667,42.2230833333,6.25333333334,4.41625
643.19,40.5011666667,59.5613333333,55.66825,42.4765,44.38075,5.726,42.245,6.21541666667,4.427
643.52,40.5108333333,59.69075,55.7481666667,42.5401666667,44.37275,5.75283333333,42.267,6.16500000001,4.46675
643.85,40.62275,59.84975,55.8675,42.70625,44.6228333333,5.93516666667,42.4361666667,6.16924999999,4.52233333334
644.18,40.7458333333,59.8999166667,56.144,43.0255,44.7319166667,5.99933333334,42.4611666667,6.22516666666,4.53233333333
644.51,40.7266666667,59.9783333333,56.1775833334,42.86875,44.89325,6.07833333334,42.4575833333,6.21383333334,4.5915
644.84,40.65325,59.5935833333,55.8933333333,42.613,44.7658333334,6.12216666667,42.24975,6.32416666666,4.74066666666
645.17,40.53575,59.5134166667,55.7843333333,42.52825,44.86175,6.17941666667,42.17825,6.28708333333,4.73883333333
645.50,40.6189166667,59.6105,55.8509166667,42.64275,44.8553333333,6.2645,42.3278333333,6.28266666667,4.83891666667
645.83,40.83225,59.8575833333,56.1688333333,42.758,45.0351666666,6.24091666667,42.4241666667,6.2455,4.93341666667
646.16,41.0375833333,60.0941666666,56.3415,42.9069166666,45.2834166667,6.26025,42.5313333333,6.25566666666,5.06075
646.49,40.9764166667,60.19075,56.4124166666,42.952,45.4041666666,6.18091666667,42.5386666667,6.14899999999,4.941
646.82,41.001,60.444,56.5691666667,42.99775,45.3273333333,5.98108333333,42.68325,6.08599999999,4.85516666667
647.15,40.90575,60.4748333333,56.4289166666,43.0655833333,45.48925,5.77275,42.6370833333,5.95491666667,4.69741666667
647.48,40.8173333333,60.4930833333,56.42,43.0138333334,45.4521666667,5.57541666667,42.6165833333,5.81733333333,4.53433333333
647.81,40.8086666667,60.25925,56.1700833334,42.71625,45.3404166667,5.45358333333,42.66625,5.71825000001,4.42225
648.14,40.86375,60.2973333333,56.2408333333,42.8735,45.4431666667,5.23108333334,42.6210833333,5.40091666666,4.16666666666
648.47,40.57425,60.1954166667,56.2775,42.6990833333,45.391,4.82116666667,42.5193333333,4.93183333333,3.77025
648.80,40.8945,60.4660833333,56.5315833333,43.0135833333,45.4770833334,4.95041666667,42.8065833333,5.13866666667,3.95291666666
649.13,40.79875,60.5861666667,56.6665833333,42.8855,45.50325,4.59375,42.83,4.76458333333,3.60591666667
649.46,40.7413333333,60.5200833333,56.6576666667,42.7533333333,45.4833333333,4.5395,42.6886666667,4.59966666666,3.476
649.79,40.7908333334,60.475,56.7234166667,42.8176666667,45.5329166667,4.63225,42.7351666667,4.6185,3.35725
650.11,40.7960833333,60.5460833333,56.80325,42.7569166667,45.5149166667,4.52183333334,42.7615833334,4.49891666667,3.2665
650.44,40.3988333333,60.09625,56.2520833333,42.3574166667,45.3471666667,4.47566666667,42.2981666666,4.25766666667,3.0715
650.77,40.1999166667,59.8410833333,56.1261666667,42.0481666667,44.9226666667,4.36433333333,42.1298333333,4.01441666667,2.86091666667
651.10,40.1698333333,59.9305833334,56.2294166667,41.9815833333,44.9023333333,4.27166666667,42.0635833333,3.87458333333,2.71558333333
651.43,40.2709166667,60.3305,56.44625,42.1810833333,45.21125,4.28383333334,42.135,3.82933333333,2.62166666667
651.76,40.352,60.35125,56.4443333334,42.24575,45.3485,4.43091666667,42.2181666667,3.98975,2.80833333333
652.09,40.4234166666,60.5055,56.49375,42.323,45.3966666667,4.55266666667,42.2629166667,4.09508333334,2.81008333333
652.42,40.5643333333,60.6923333333,56.72175,42.386,45.6465,4.5405,42.2646666667,4.08725,2.66725
652.75,40.54075,60.67925,56.807,42.4344166667,45.5294166667,4.546,42.0905833333,4.01825,2.60033333334
653.08,40.4113333334,60.6768333333,56.7439166667,42.47325,45.3323333333,4.35291666667,42.0104166667,3.742,2.31966666667
653.41,40.2640833334,60.60825,56.7765,42.3221666667,45.09825,4.217,41.8545,3.58091666667,2.17366666666
653.74,40.1409166667,60.5003333333,56.6375833334,42.2741666666,45.0874166667,4.21783333333,41.7541666667,3.57641666667,2.104
654.06,40.513,60.8734166667,57.1796666667,42.5135,45.321,4.04558333333,41.9489166666,3.49091666667,1.931
654.39,40.6991666667,61.071,57.4205833333,42.6591666667,45.7758333334,4.12925,42.1055833333,3.6455,2.04475
654.72,40.8094166667,60.9001666667,57.4709166667,42.74325,45.8184166667,4.29133333333,42.3346666667,3.85266666667,2.203
655.05,40.80475,60.77375,57.5016666667,42.7340833333,45.7205833333,4.05391666667,42.283,3.69308333333,2.06958333334
655.38,40.5850833333,60.82725,57.5871666666,42.5380833333,45.5029166667,3.86116666667,42.0071666667,3.51058333334,1.898
655.71,40.47125,60.7340833334,57.4651666667,42.4008333333,45.501,3.83433333333,41.9741666667,3.53166666667,1.96441666667
656.04,40.56575,60.9854166666,57.8293333333,42.616,45.7379166667,4.07116666667,42.28825,3.70416666666,2.32441666667
