wavelength,Back_CyaLucf,Belly_CyaLucf,Breast_CyaLucf,Crissum_CyaLucf,Crown_CyaLucf,DorTail_CyaLucf,Patch10_CyaLucf,Patch11_CyaLucf,Rump_CyaLucf,Throat_CyaLucf,WingTip_CyaLucf
389.55,8.5213,17.3128666667,20.5384,14.3083333334,9.76133333333,5.70523333333,17.1812666667,14.3322,10.3882,11.6991333333,6.57539999999
389.91,8.48596666667,17.3871333333,20.5500666667,14.3272,9.78606666666,5.72276666667,17.2238,14.3069333333,10.3434666667,11.738,6.60913333333
390.27,8.40316666667,17.3184666667,20.5146,14.2866,9.78356666666,5.69263333333,17.2036,14.2406666667,10.2570666667,11.7516666666,6.54226666666
390.63,8.39833333333,17.3631,20.6092,14.3483333333,9.85880000001,5.705,17.2568,14.2647333334,10.2330666667,11.8422,6.54853333333
391.00,8.42823333333,17.4716,20.6556,14.4105333333,9.93393333333,5.75203333333,17.2988,14.276,10.2764,11.9411333333,6.62573333333
391.36,8.4403,17.5597,20.6526,14.451,9.95563333332,5.7662,17.349,14.2589333333,10.2576,12.0088,6.68579999999
391.72,8.40493333333,17.5534,20.6623333333,14.4414,9.97626666666,5.77023333333,17.3906666667,14.2102,10.2352,12.0346666667,6.66880000001
392.08,8.30346666667,17.5441666667,20.6536666667,14.3860666667,9.95229999998,5.74863333333,17.3792,14.1240666667,10.1559333333,12.0521333333,6.64126666667
392.44,8.2537,17.5293333333,20.6632,14.3883333333,9.93046666667,5.74656666667,17.4105333333,14.0522,10.0960666667,12.0948666667,6.62006666667
392.80,8.0968,17.3846,20.552,14.3157333333,9.83143333333,5.68556666667,17.3038,13.9282,9.92919999999,12.0188,6.50706666667
393.16,8.0206,17.3537666667,20.4832,14.286,9.79696666667,5.63426666667,17.3211333333,13.8469333333,9.85613333335,12.0366666667,6.47540000001
393.52,7.9731,17.3927666667,20.4876,14.3058,9.79609999999,5.6441,17.337,13.8207333333,9.79693333333,12.0425333333,6.48660000001
393.88,7.92693333334,17.4281,20.5004,14.2993333333,9.8131,5.6468,17.3367333333,13.7741333333,9.76260000001,12.1173333333,6.47360000001
394.24,7.86636666667,17.4614,20.4586,14.2776,9.76316666667,5.6293,17.3264,13.706,9.67026666667,12.1249333333,6.46226666667
394.60,7.79676666667,17.4043,20.3845333334,14.2393333333,9.71473333333,5.5791,17.3022,13.5734666667,9.57986666667,12.0787333333,6.44433333333
394.96,7.72343333333,17.3587666667,20.3338666667,14.2374666667,9.6811,5.5712,17.3051333333,13.4906666666,9.47580000002,12.0603333333,6.4298
395.32,7.62306666667,17.3047666667,20.3115333333,14.186,9.65719999998,5.53596666667,17.2558666666,13.4168,9.37866666667,12.0299333333,6.37780000001
395.68,7.5744,17.3285,20.2377333333,14.1798,9.67276666667,5.5576,17.2246,13.3364,9.28053333333,12.0667333333,6.36839999999
396.04,7.55953333333,17.2687666667,20.1868666667,14.1746666667,9.6565,5.5282,17.2395333333,13.2662,9.21193333333,12.0489333333,6.35673333333
396.40,7.50196666667,17.2435,20.1297333333,14.1578666666,9.65736666667,5.48246666667,17.212,13.2094,9.15706666667,12.0176,6.35406666667
396.76,7.5142,17.3261333333,20.1562666667,14.2002666667,9.69723333334,5.53293333333,17.2978,13.1940666667,9.15986666667,12.1277333333,6.42293333333
397.12,7.48656666666,17.3450333333,20.1979333333,14.2020666667,9.68769999999,5.53566666667,17.3318,13.1561333333,9.09720000001,12.1586666667,6.44773333334
397.48,7.44446666667,17.3857333333,20.192,14.182,9.67169999999,5.50593333333,17.3192666667,13.0878,9.03686666667,12.1884,6.42746666667
397.84,7.36786666667,17.3150666667,20.1044666667,14.1367333333,9.58989999999,5.44976666667,17.279,12.9681333333,8.93566666667,12.1244,6.36813333333
398.20,7.3629,17.3171333333,20.1460666667,14.1675333333,9.61746666667,5.45476666667,17.3043333333,12.9372,8.91513333333,12.1666,6.37373333333
398.56,7.3279,17.3594333333,20.1585333333,14.1859333333,9.63500000001,5.47576666667,17.3271333333,12.9434,8.91833333334,12.2142,6.39439999999
398.92,7.3221,17.4012666667,20.1778,14.1939333333,9.6624,5.4631,17.3396666667,12.9092,8.89359999999,12.2445333333,6.40593333333
399.28,7.35946666666,17.4637,20.1918,14.2454666667,9.71266666665,5.48486666667,17.4352666667,12.9019333333,8.91813333333,12.3371333333,6.47346666666
399.64,7.29396666667,17.4531,20.2012666667,14.2472,9.65406666665,5.4027,17.4479333333,12.8612,8.87746666668,12.3008,6.46286666667
400.00,7.2926,17.5178666667,20.2532666667,14.3188,9.6886,5.42413333333,17.4738,12.8928,8.89926666667,12.3688,6.53653333334
400.36,7.25893333333,17.5695666667,20.257,14.3448666667,9.68959999999,5.4629,17.4881333333,12.8716666667,8.88679999999,12.4407333333,6.53453333333
400.72,7.2336,17.5979,20.2559333333,14.3536666667,9.69036666667,5.43783333333,17.467,12.8495333333,8.84873333333,12.4429333333,6.52060000001
401.08,7.2154,17.6408666667,20.2614,14.3838666667,9.7047,5.45903333333,17.4652,12.8279333333,8.86359999999,12.5008666667,6.5422
401.44,7.17466666667,17.6153,20.2877333333,14.4034666667,9.69313333332,5.45606666667,17.4574,12.7946,8.82606666666,12.5492,6.52440000001
401.80,7.15013333333,17.6009,20.2864666667,14.4112666667,9.68650000001,5.44726666667,17.4492,12.7636,8.77153333334,12.5621333333,6.50986666667
402.16,7.18636666667,17.7485333333,20.3193333333,14.4585333333,9.74066666667,5.4966,17.5174,12.7945333333,8.82473333333,12.6721333333,6.5572
402.52,7.2213,17.8423,20.3668,14.5094,9.77199999999,5.52273333333,17.5644666667,12.7919333334,8.83879999999,12.7355333333,6.56559999999
402.88,7.20286666667,17.8735666667,20.3768,14.5233333333,9.73356666667,5.52103333333,17.569,12.7787333333,8.82326666667,12.7853333333,6.55520000001
403.24,7.18966666667,17.897,20.4149333333,14.5269333333,9.73030000001,5.52813333333,17.5900666667,12.7605333333,8.80093333334,12.8019333333,6.53806666666
403.60,7.22676666667,17.9871,20.4350666667,14.5914,9.78273333335,5.6015,17.6163333333,12.8072,8.85693333333,12.8892,6.569
403.95,7.1918,17.9736333333,20.3949333333,14.5386666667,9.74966666669,5.5573,17.5842,12.7433333333,8.81186666666,12.879,6.5096
404.31,7.15926666667,17.9637333333,20.4228,14.5355333333,9.74143333334,5.53526666666,17.5928666667,12.7282,8.78440000001,12.8693333333,6.50553333333
404.67,7.1215,17.9643,20.4279333333,14.5222,9.71683333333,5.4766,17.5676666667,12.6910666667,8.732,12.8746666667,6.45053333333
405.03,7.1228,17.9666,20.4202,14.5513333333,9.71939999999,5.48623333333,17.5766,12.6864666667,8.7102,12.8757333334,6.45813333333
405.39,7.16216666667,18.0011,20.4051333334,14.5638666667,9.75049999998,5.51973333333,17.5916,12.7006,8.73853333334,12.9008666667,6.51540000001
405.75,7.21433333333,18.0825333333,20.4378,14.6553333333,9.80576666667,5.541,17.6638,12.7792666667,8.8008,12.9560666667,6.58353333334
406.11,7.22153333333,18.0972333333,20.4747333333,14.6973333333,9.83186666667,5.5587,17.6732,12.7899333333,8.79786666667,12.9728,6.61086666667
406.47,7.19296666667,18.0996333333,20.4939333333,14.7082,9.83273333334,5.56273333333,17.6966666667,12.8062,8.78326666666,13.0026666667,6.60719999999
406.83,7.23116666667,18.1153,20.4838,14.7223333333,9.90103333333,5.6265,17.7324,12.8324666667,8.83306666667,13.0846666667,6.66973333334
407.19,7.20393333333,18.1097333333,20.4786666667,14.7681333333,9.89266666667,5.62896666667,17.7242,12.8271333333,8.82360000001,13.1363333333,6.67600000001
407.55,7.26553333333,18.1540666667,20.5591333333,14.8420666667,9.98253333334,5.6937,17.8014666666,12.8814666667,8.8618,13.2298,6.76366666666
407.90,7.2997,18.2335333333,20.6225333333,14.9246,10.0108666667,5.7469,17.8542666667,12.9105333333,8.87846666667,13.3175333333,6.80120000001
408.26,7.33593333333,18.3768333333,20.6864,14.9925333333,10.0557666667,5.75783333333,17.9022666667,12.9454666667,8.92746666666,13.4110666667,6.82586666667
408.62,7.40816666667,18.4694,20.7399333333,15.0775333333,10.12,5.8491,17.9729333333,13.0117333333,8.99713333333,13.5154,6.91406666667
408.98,7.3989,18.5177666667,20.7573333333,15.079,10.1386666667,5.83236666667,17.9812666667,12.9960666667,8.98720000001,13.5648666667,6.89479999999
409.34,7.37076666667,18.5298333333,20.7902,15.0886666667,10.1344333333,5.81016666667,18.0030666667,12.9626,8.94193333333,13.6006,6.8686
409.70,7.32816666667,18.5598666667,20.8276666667,15.0830666667,10.1288333333,5.81416666667,18.0039333333,12.9108,8.90813333333,13.6594,6.83686666666
410.06,7.26596666667,18.5515666667,20.7968,15.063,10.0840666667,5.7386,18.0201333333,12.8583333333,8.85046666667,13.6644666667,6.78180000001
410.42,7.3054,18.6153666667,20.8171333333,15.1023333333,10.0895666667,5.7784,18.0464666667,12.8634666667,8.87473333333,13.7269333333,6.83420000001
410.77,7.25796666667,18.68,20.8649333333,15.1312666667,10.0709666667,5.71086666667,18.0888666667,12.8496,8.83306666667,13.7449333333,6.79486666666
411.13,7.28426666667,18.7622,20.8956,15.1628,10.1326,5.74723333333,18.1533333333,12.8716,8.85799999999,13.8158,6.84986666667
411.49,7.21093333333,18.7144666667,20.8651333333,15.1107333333,10.0666,5.70253333333,18.1121333333,12.7807333333,8.78253333332,13.8119333333,6.80266666666
411.85,7.16676666667,18.6865666667,20.833,15.0826666667,10.0699333333,5.65476666667,18.1093333333,12.7527333333,8.73506666666,13.8078,6.76513333333
412.21,7.1187,18.5666,20.7565333333,15.0344666667,10.0106,5.63856666667,18.0843333333,12.6449333333,8.62439999999,13.7786666666,6.74326666667
412.57,7.05606666667,18.5582666667,20.7365333333,15.0113333333,9.99053333334,5.60093333333,18.116,12.5594666667,8.55086666667,13.7882666667,6.7072
412.92,7.01823333333,18.5427,20.7130666667,15.0016666667,9.95916666666,5.58743333334,18.0998666667,12.4972666667,8.47173333333,13.7586666667,6.6922
413.28,7.03326666667,18.6228333333,20.7706666667,15.0576,10.0184333333,5.62503333333,18.163,12.5085333333,8.47679999999,13.8122,6.73753333333
413.64,7.013,18.5859333333,20.7275333333,15.0334666667,10.0292333333,5.61856666667,18.1742666667,12.4636,8.43780000001,13.8104,6.74466666667
414.00,7.01493333333,18.6439,20.7504666667,15.0568,10.0418,5.66673333333,18.1935333333,12.4258,8.42453333333,13.8774,6.80593333333
414.36,6.9709,18.6446,20.7564,15.0558666667,10.0472333333,5.6615,18.2049333333,12.3728666667,8.3528,13.9182666667,6.81680000001
414.72,6.923,18.5806,20.7157333334,15.0398666667,10.0138666667,5.665,18.188,12.2903333333,8.28053333333,13.9169333333,6.79419999999
415.07,6.88356666667,18.5320666667,20.6877333333,15.0156666667,9.94440000001,5.6219,18.1768,12.2104,8.2032,13.9128666667,6.75553333334
415.43,6.84943333333,18.5482666667,20.6558666667,15.0188,9.91933333332,5.58383333333,18.1806,12.1616,8.1384,13.9671333333,6.74346666667
415.79,6.79563333333,18.5266666667,20.6464,15.0058,9.89993333335,5.56173333333,18.1833333333,12.0835333333,8.06766666667,13.9886666667,6.74720000001
416.15,6.77316666667,18.5851666667,20.6802666667,15.0268666667,9.91153333332,5.57476666667,18.2189333333,12.0867333333,8.05313333333,14.0581333333,6.74253333333
416.51,6.71886666667,18.5544333333,20.6487333333,15.0320666666,9.88116666667,5.56873333333,18.192,12.0398,8.01306666667,14.0781333333,6.74986666666
416.86,6.7247,18.5811333333,20.6550666667,15.064,9.90286666666,5.59346666667,18.2197333333,12.0350666666,8.02233333333,14.1768,6.79339999999
417.22,6.65126666667,18.4907666667,20.5749333333,15.0056,9.82686666667,5.5325,18.1608666667,11.9496,7.93693333333,14.1533333333,6.72686666667
417.58,6.56083333333,18.4808666667,20.5326,14.9645333333,9.75119999999,5.48336666667,18.1295333333,11.8675333333,7.85106666667,14.1588666667,6.69359999999
417.94,6.45146666667,18.3679333333,20.4375333333,14.8894,9.66906666665,5.40486666667,18.0404,11.7598,7.73206666667,14.0895333333,6.61446666666
418.29,6.3687,18.2943333333,20.3547333333,14.8279333333,9.60473333332,5.3318,17.9824666666,11.6689333333,7.65253333333,14.0542,6.55973333333
418.65,6.30693333333,18.2537333333,20.2904,14.7716,9.56253333335,5.2937,17.9467333333,11.5967333333,7.59673333333,14.0481333333,6.54466666667
419.01,6.25136666667,18.2216,20.2336666667,14.7156,9.52903333334,5.26513333333,17.8954,11.5293333333,7.5332,14.023,6.52866666666
419.37,6.1837,18.1725333333,20.1717333333,14.6571333333,9.47673333335,5.2133,17.8516666667,11.4532666667,7.46693333333,13.9792,6.49066666667
419.73,6.1727,18.1533666667,20.1488,14.6392,9.45699999999,5.2133,17.8643333333,11.4123333333,7.44026666667,13.9916,6.50186666667
420.08,6.15276666666,18.1346,20.126,14.623,9.44709999999,5.19936666667,17.8651333333,11.3584666667,7.42026666667,14.0166666667,6.536
420.44,6.1524,18.1483666667,20.1222,14.615,9.43896666667,5.1932,17.8854,11.3288666667,7.40166666667,14.0582,6.55139999999
420.80,6.0792,18.0990333333,20.0693333333,14.548,9.38053333333,5.13566666667,17.8477333333,11.254,7.33766666667,14.0236,6.50666666666
421.16,6.0589,18.1118,20.0626666666,14.5459333333,9.36919999998,5.13723333333,17.8601333333,11.2178666667,7.31746666667,14.0572,6.53639999999
421.51,6.08976666667,18.1239666667,20.0861333333,14.5660666667,9.39446666667,5.16833333333,17.8854,11.2056666667,7.3284,14.1004,6.58713333333
421.87,6.0909,18.1401666667,20.0745333333,14.5711333333,9.40126666667,5.17013333333,17.9032666667,11.1858,7.3264,14.142,6.60686666667
422.23,6.07696666667,18.1432,20.0654666666,14.5717333333,9.38976666666,5.16883333333,17.9119333333,11.1611333333,7.3012,14.1628666667,6.6148
422.58,6.094,18.1917333333,20.0934,14.604,9.41360000001,5.1924,17.9263333333,11.1609333333,7.324,14.2125333333,6.64546666666
422.94,6.10286666667,18.2231333333,20.1192666667,14.6338,9.42370000001,5.20913333333,17.955,11.1592,7.33206666667,14.2592,6.67053333333
423.30,6.12386666667,18.2604333333,20.1502,14.6579333333,9.44779999999,5.2329,17.9962,11.1628666667,7.34226666667,14.3137333333,6.72106666667
423.66,6.11753333333,18.3029666667,20.1744,14.6868666667,9.44116666667,5.2382,18.0082,11.1666,7.33993333333,14.3602,6.741
424.01,6.1035,18.3052333333,20.1518666667,14.6914666667,9.42163333333,5.2286,17.9889333333,11.1440666667,7.30813333333,14.3642,6.71826666666
424.37,6.07126666667,18.3009,20.1426666667,14.6724,9.399,5.20226666667,17.9725333333,11.1145333333,7.27413333333,14.3631333333,6.69713333333
424.73,6.07463333333,18.3322666667,20.1705333333,14.7046,9.40003333332,5.2081,18.0088,11.1101333333,7.26466666667,14.3913333333,6.71020000001
425.08,6.0419,18.3305,20.1562666667,14.6992,9.37443333333,5.18313333333,18.0064666667,11.0828,7.23153333333,14.3969333333,6.69226666667
425.44,6.00733333333,18.3354333333,20.1528666667,14.6950666667,9.3608,5.14296666667,18.0041333333,11.0721333333,7.19766666667,14.4168666667,6.65426666667
425.80,6.01886666667,18.3626333333,20.1780666667,14.709,9.35320000001,5.14406666667,18.0253333333,11.0641333333,7.18046666667,14.4567333333,6.64586666667
426.16,6.05643333333,18.4169,20.2313333333,14.7597333333,9.3911,5.16163333333,18.0690666667,11.1004666667,7.2086,14.5256,6.65906666667
426.51,6.04426666667,18.4308333333,20.2248666667,14.7648,9.36753333333,5.1424,18.0848,11.0940666666,7.16226666667,14.5423333333,6.63766666667
426.87,6.00983333333,18.4341666667,20.2038666667,14.7694666666,9.33286666667,5.1105,18.0908666667,11.0742666667,7.1378,14.5757333333,6.60733333333
427.23,5.99276666667,18.4471666667,20.22,14.7952,9.30473333332,5.0928,18.1048,11.0559333333,7.11606666666,14.6059333333,6.56113333333
427.58,5.99783333334,18.4975,20.2384,14.8140666667,9.32673333333,5.098,18.1288,11.059,7.12513333333,14.6504,6.55293333333
427.94,6.0011,18.5545666667,20.2840666667,14.8435333333,9.33530000001,5.09396666667,18.1677333333,11.0820666667,7.13173333333,14.7033333333,6.56400000001
428.30,6.02373333333,18.6173,20.3274666667,14.9043333333,9.35520000001,5.1093,18.2086,11.1233333333,7.14493333333,14.7582666667,6.58973333333
428.65,6.09416666667,18.7092666667,20.3936,15.0168666667,9.40979999999,5.18023333333,18.2697333333,11.1836,7.22346666667,14.8641333333,6.63840000001
429.01,6.14273333333,18.8107666667,20.4670666667,15.0940666667,9.45533333333,5.21343333333,18.3465333333,11.2439333333,7.29153333333,14.9437333333,6.66399999999
429.37,6.16043333333,18.8771666667,20.4722666667,15.1354,9.42559999999,5.2384,18.3604,11.2377333333,7.30873333333,14.9896666667,6.68393333334
429.72,6.1676,18.9679,20.505,15.1888666667,9.43530000001,5.25706666667,18.3887333333,11.2813333333,7.35113333333,15.0330666667,6.71093333333
430.08,6.1386,18.9810666667,20.4784666667,15.1876666667,9.39243333333,5.2393,18.3824,11.2379333333,7.32446666667,15.0183333333,6.68006666666
430.44,6.14573333333,19.0239,20.4932666667,15.2199333333,9.39416666667,5.23676666667,18.4136666667,11.2384,7.33053333333,15.0548,6.68973333333
430.79,6.17883333333,19.1161,20.5623333333,15.2957333334,9.4361,5.25976666667,18.4563333333,11.2972666667,7.36686666666,15.1024,6.72026666667
431.15,6.2166,19.2314,20.6162666667,15.3758,9.48773333335,5.2875,18.5189333333,11.3716,7.429,15.1725333333,6.77113333334
431.50,6.20033333333,19.2472333333,20.6111333333,15.3933333333,9.44566666667,5.27363333333,18.5116666667,11.3599333333,7.4062,15.1715333333,6.74079999999
431.86,6.22503333333,19.3245333333,20.6518,15.4406666667,9.46723333333,5.29116666667,18.587,11.4044666667,7.44086666666,15.2283333333,6.75406666667
432.22,6.23973333333,19.3762,20.6786666667,15.4658666667,9.47493333333,5.31063333333,18.6386666667,11.4191333333,7.4614,15.2840666667,6.75246666667
432.57,6.22343333333,19.3937666667,20.6722,15.4552,9.45790000001,5.27016666667,18.6481333333,11.42,7.4286,15.3008,6.73640000001
432.93,6.25063333333,19.4421666667,20.6964666666,15.49,9.46603333335,5.2945,18.6736666667,11.4354,7.432,15.3468,6.73353333333
433.29,6.26133333333,19.4922,20.7349333333,15.5256,9.49230000001,5.31923333333,18.7146,11.4574,7.44993333333,15.3806,6.73406666666
433.64,6.2849,19.5471333333,20.7870666667,15.5843333333,9.52879999999,5.34786666667,18.7748666667,11.4887333333,7.46326666667,15.4338666667,6.75433333333
434.00,6.29683333333,19.6214333333,20.8220666667,15.6079333333,9.55506666666,5.37146666667,18.8017333333,11.5139333333,7.4776,15.4948,6.78460000001
434.35,6.29863333333,19.6718666667,20.857,15.6346666667,9.55419999999,5.3815,18.8227333334,11.509,7.48046666667,15.5342,6.79399999999
434.71,6.30453333333,19.6925666667,20.8469333333,15.6377333333,9.54169999999,5.3845,18.8436,11.4936,7.46193333333,15.5616,6.77306666666
435.07,6.2622,19.6946666667,20.8451333333,15.6324666667,9.50230000001,5.35796666667,18.836,11.4485333333,7.4002,15.5730666667,6.71766666667
435.42,6.2732,19.7545333333,20.8826666667,15.6696,9.5342,5.36916666666,18.8704666667,11.476,7.41733333333,15.6360666667,6.73073333333
435.78,6.27903333333,19.7964666667,20.9066666667,15.7305333333,9.54306666667,5.38163333333,18.8742,11.4813333333,7.42026666667,15.6831333333,6.75093333334
436.13,6.2754,19.8210666667,20.9168,15.7615333333,9.54783333333,5.38436666666,18.8840666667,11.4628,7.41046666667,15.7118666667,6.77166666666
436.49,6.23943333333,19.8336,20.9146,15.768,9.52426666666,5.38546666667,18.8776,11.4321333333,7.3872,15.7260666667,6.75493333333
436.84,6.22816666667,19.8495,20.913,15.787,9.53293333332,5.3816,18.8780666666,11.4252666667,7.379,15.7694666667,6.75940000001
437.20,6.2024,19.8598,20.8832,15.7854666667,9.50903333334,5.36533333333,18.8710666667,11.4171333333,7.3584,15.7794,6.7516
437.56,6.17843333333,19.8465333333,20.8623333333,15.7672,9.49063333333,5.3315,18.8748,11.3869333333,7.33833333333,15.8085333333,6.75193333333
437.91,6.13103333333,19.8243333333,20.8302666667,15.7634666667,9.44943333333,5.29023333333,18.8552666667,11.3519333333,7.29533333333,15.8068,6.72480000001
