wavelength,Back_GeoConf,Belly_GeoConf,Breast_GeoConf,Crissum_GeoConf,Crown_GeoConf,DorTail_GeoConf,Patch10_GeoConf,Rump_GeoConf,Throat_GeoConf,WingTip_GeoConf
223.49,-90.7318000001,-63.4959333334,-45.2031999999,-24.7154666667,-60.9754666667,-97.0731333333,-92.1950666667,-104.119111111,-55.2846666667,-26.6666
223.87,-180.0,-132.4692,-106.4198,-74.5679999999,-124.4444,-181.4814,-183.950666667,-209.958777778,-132.0988,-86.6667000001
224.24,-247.058933333,-174.509766667,-135.6862,-122.353,-164.313733333,-253.333333333,-249.803866667,-271.241888889,-189.803933333,-91.5686333331
224.62,-376.969666666,-261.212133333,-169.697133333,-208.484933333,-272.727133333,-339.394,-350.909133333,-378.787933333,-243.636333333,-149.697033333
225.00,-101.6,-56.8000000001,-24.7999999998,-40.2666666667,-59.1999999999,-91.9999999999,-88.0,-99.288888889,-45.3333333332,-3.99999999994
225.38,-14.3208666667,4.19736666666,15.5556666667,12.5924666667,10.2470666667,0.37033333334,-0.49386666666,-13.3333333333,14.4444666667,26.6048666667
225.75,2.59266666666,14.2130333333,25.5556,32.3149333333,22.1296666667,10.2776666667,19.4445333333,5.21597777778,29.3519333333,34.7685666667
226.13,-5.7534,5.43379999999,15.799,21.096,20.8218666667,0.36540000002,13.0593333333,2.40484444443,19.9999333333,26.2099666667
226.51,-28.2795333334,-19.4085333333,-11.6128666666,-2.36553333333,0.107466666686,-17.4194,-6.8818,-20.1435111111,-3.97853333332,11.9893
226.88,6.90479999999,5.27779999999,16.0318,22.6982666667,23.0158666667,13.8095333333,19.4444666667,12.0900888889,21.5078666667,32.1428
227.26,-9.41179999999,-8.31373333333,2.82353333334,6.19606666665,11.2942,6.11773333334,11.8432,0.784311111106,14.3528666667,22.4704666667
227.64,-23.3734,-15.4617666667,-3.69486666666,-1.28513333333,4.09639999999,-0.562266666666,6.10446666666,-1.82057777778,9.47799999999,14.4175333333
228.01,-6.13573333335,0.9736,11.6814666666,9.02666666667,15.9292666667,12.2714,16.6370666667,14.5722888889,19.941,25.1032333333
228.39,-12.0106666667,-2.88346666667,7.35446666665,0.105666666666,9.89426666669,11.6932666667,11.9574666667,8.39495555556,13.7037333333,19.1268666666
228.76,-7.35493333334,1.95686666668,7.13986666668,2.15073333334,12.3440666667,13.6344666667,12.086,9.59124444444,13.2042,19.5482666667
229.14,-8.77926666667,-0.164366666672,8.16893333333,-0.09386666668,11.5494,15.8684,10.986,8.52886666668,9.76520000001,20.094
229.52,-19.1367333333,-11.3429,-0.19186666666,-14.1965333333,1.15106666667,4.4604,-0.143799999986,-2.06222222222,-1.77473333336,11.4389333333
229.89,-30.2487333333,-20.2239333333,-9.00506666666,-28.8558666667,-8.10946666667,-3.48259999999,-11.3930666667,-9.25357777779,-13.0846,3.45753333333
230.27,-25.9314,-15.5636666667,-6.42146666666,-25.2451333333,-5.63719999999,2.74520000002,-8.92153333334,-4.93471111111,-6.9118,9.04416666667
230.65,-12.7853333333,-2.46580000001,4.2466,-9.54333333333,5.06839999999,13.9726,3.28773333333,6.13402222224,6.62093333333,19.5435
231.02,-20.3382,-5.55563333333,-1.15933333332,-13.3816,-0.193133333333,10.0000666667,-0.483199999994,4.09006666667,3.62313333333,15.9662333333
231.40,-27.171,-14.4818,-8.1793333333,-21.4567333333,-8.57133333333,2.129,-8.01119999999,0.168088888892,-7.61906666666,10.5322
231.78,-8.71426666665,-6.4764,3.0,-10.4286,2.66659999999,10.5714,3.5714,11.9364888889,4.09520000001,18.3810333333
232.15,-6.96513333334,-5.69643333334,3.23386666666,-6.21879999999,5.572,15.1742,10.5472,14.7595555555,6.86566666665,22.0398333333
232.53,3.35833333333,-2.25556666667,8.27060000002,1.60399999999,11.5288,19.4486666667,18.0452,22.6566222222,16.1404,27.2181666667
232.90,6.6166,2.30573333333,10.6266666667,4.1102,15.5889333333,22.3057333333,22.1052,27.2346666667,21.8045333333,29.8246333333
233.28,-0.425600000006,-2.15120000001,4.3026,-0.04713333334,11.6313333333,17.1158,18.5342666667,20.6776444445,21.1822,24.9409333333
233.66,6.12613333334,6.28380000002,8.829,9.77473333334,19.9549333333,22.2972,25.991,28.5885333333,26.4414666667,31.0135333333
234.03,16.7092666667,17.735,18.4615333333,20.0856,28.889,31.3247333333,35.0428,36.3532888889,36.8376,38.6325333333
234.41,20.7936,21.0714666667,23.5318,24.3254666667,31.9444666667,34.3650666667,38.4523333333,41.0053333333,36.1904666667,41.0516
234.78,12.8071333333,12.6753666667,17.8946,16.6666,27.4998666667,30.8771333333,33.0702666667,37.5584,29.9122,35.7895333333
235.16,10.5175333333,11.615,14.9069333333,13.9959333333,26.2939333333,28.8613333333,30.3934666667,31.5804,27.5776666666,30.9731666667
235.54,16.9503333333,20.4255666667,20.7092666667,20.8866,33.1204666667,35.1774,34.0069333333,36.2647555555,34.8582,35.0355333333
235.91,10.1124666667,14.2320666667,13.8576,14.1573333333,30.1498,31.4607333334,30.3746,29.3135111111,30.2996,28.1835
236.29,10.3784666667,14.9008,13.874,11.2070666667,29.4776,29.045,26.5946,27.6996,29.3334,29.2070666667
236.66,5.04499999999,12.1620666667,9.5496,7.78366666667,25.2611333333,24.3964,20.6125333333,25.1652,26.0180666667,24.7748
237.04,-0.627533333327,4.78433333334,6.39226666667,1.25493333334,23.0196,21.6078666667,19.1373333333,21.6470888889,20.7842666667,22.2940666667
237.41,3.33333333333,6.40159999999,7.7652,2.31046666669,24.9620666667,22.1591333333,20.1514666667,24.1793333333,20.1894,22.5187333333
237.79,1.37266666667,4.9804,6.2746,-3.29406666666,21.5684666667,20.3922,16.8628,23.2288,19.5294666667,22.6274
238.17,-12.3333333333,-6.81249999998,-6.66666666666,-19.5,7.79166666667,10.3333333333,5.29166666666,13.8472222222,5.66666666667,11.8333333333
238.54,-16.1794666667,-10.4678333333,-10.0195333333,-23.2748,1.32533333333,4.79513333333,-0.54573333334,6.21184444445,-0.5068,3.91813333335
238.92,-11.4531333333,-6.51266666667,-7.35053333333,-20.6836666667,1.60679999999,4.41019999999,0.957266666666,8.90033333334,1.19646666667,5.58966666666
239.29,-9.62606666667,-6.27633333334,-4.45533333332,-20.0976,1.26826666666,6.60160000001,3.73973333334,12.3902444444,1.52853333333,8.89423333333
239.67,-7.52499999999,-3.74823333333,-2.43193333332,-16.8527333333,0.028533333328,6.38040000001,4.00559999999,12.6561777778,2.7754,10.6296333333
240.04,-6.96973333333,-3.20693333333,-3.71219999999,-17.0453333333,-4.16659999999,4.69686666665,1.36353333333,10.1179333333,-0.252533333332,9.17933333335
240.42,-9.93473333333,-7.34209999999,-7.86493333334,-18.2787333333,-8.88886666667,1.85180000001,-2.22219999999,6.54315555555,-4.7494,3.23539999999
240.79,-12.0762,-9.1524,-9.7334,-19.5428,-11.6572,0.876199999994,-4.38093333332,2.78095555555,-8.38099999999,1.00966666667
241.17,-6.94246666667,-4.34486666666,-6.17613333335,-12.0459333333,-9.08806666667,3.32560000001,-1.59373333334,4.60804444444,-4.29120000001,4.11480000001
241.54,-5.188,-2.52136666667,-4.3828,-10.0593333333,-7.9208,4.09240000001,0.01326666666,5.00771111111,-3.15506666667,5.90766666666
241.92,-4.65033333334,-3.14109999999,-4.51046666667,-8.82280000001,-7.98373333334,3.84619999999,-0.0233333333406,3.40331111111,-3.613,5.60616666666
242.29,-0.6936,-0.491700000002,-0.424333333334,-3.12626666667,-3.04353333333,6.77033333333,3.53000000001,5.69008888889,0.631466666666,8.47823333332
242.67,0.452933333333,0.186999999999,0.443066666667,-2.28459999999,-1.98913333333,7.74986666666,4.1556,6.20388888889,1.9498,9.74886666667
243.05,1.40246666667,0.977100000002,1.65506666667,-0.5516,-0.691933333334,8.38706666666,4.91813333334,6.15242222222,2.77706666667,10.4675333333
243.42,2.74833333333,2.3137,2.9078,1.0106,0.1064,8.91840000001,5.24826666667,6.38897777778,3.68806666667,10.9840666667
243.80,2.70473333333,2.4404,2.7914,1.17033333333,0.086666666668,8.82533333333,4.98486666667,6.0106,3.41573333333,10.9882333333
244.17,3.65493333333,3.83656666667,3.96859999999,2.97026666667,2.2526,9.85153333334,6.2788,7.30482222222,5.11553333333,12.4175333333
244.55,5.041,5.56076666667,5.18173333333,4.31413333333,3.67333333333,10.5745333333,7.51080000001,7.97184444444,6.33053333333,13.5716333333
244.92,7.20386666667,7.045,6.7868,6.24246666666,5.51433333333,11.3396666667,8.92900000001,9.30120000001,8.35626666666,14.5882333333
245.30,7.1666,7.01723333333,6.86153333333,5.95246666666,5.8294,10.7238666667,8.3934,8.95391111111,7.861,13.9694333333
245.67,7.1794,6.6636,6.42486666667,5.97713333333,5.47606666667,10.5393333333,7.81026666667,7.91831111111,7.3268,13.3186333333
246.05,7.22046666667,6.88983333333,6.5054,6.129,5.6774,10.8010666667,7.59680000001,7.95868888889,7.64513333333,13.2553333333
246.42,6.55386666667,6.18366666667,5.39213333334,4.88726666667,4.7598,9.66173333333,6.6372,6.89557777778,6.66673333333,12.2867666667
246.79,6.41793333333,6.02223333333,4.9344,4.6676,4.13846666667,9.18593333333,6.31386666667,6.37875555556,6.3228,11.9856333333
247.17,5.98846666667,5.62626666667,4.36113333333,4.12786666667,3.3354,8.68399999999,5.78086666667,5.8882,5.60293333333,11.5046
247.54,5.506,5.04163333333,3.55933333333,3.65706666667,2.87926666667,8.04313333333,5.21293333333,5.31584444444,5.02553333333,11.0283666667
247.92,5.83526666667,5.06343333333,4.05373333333,3.9904,3.11966666667,8.34126666667,5.58993333333,5.47897777778,5.2574,11.0075333333
248.29,5.23186666667,4.48266666667,3.0994,3.38093333333,2.0572,7.61793333334,4.82753333333,4.68217777778,4.14593333333,10.1327666667
248.67,5.4624,4.50143333333,3.13866666667,3.67246666667,2.19553333333,7.70206666667,5.2178,4.76813333333,4.39486666667,10.3672666667
249.04,4.9436,3.92693333333,2.5058,3.3652,1.62526666667,7.32606666667,4.867,4.27146666667,3.62906666667,10.1085
249.42,4.94186666667,3.7623,2.14913333333,3.34013333333,1.483,7.31013333334,4.84606666667,4.0186,3.67786666667,10.4973666667
249.79,6.05173333333,5.0538,3.0648,4.38273333333,2.49386666667,8.16986666667,5.6516,5.37648888889,4.85113333333,11.5958
250.17,6.45186666667,5.69013333333,3.4198,5.1742,2.9274,8.07533333333,6.67713333333,5.73266666667,5.23173333333,11.9612
250.54,7.23993333333,6.82509999999,4.14033333333,6.3328,3.48353333333,9.12060000001,7.93,6.92448888889,5.99886666667,12.8965666667
250.92,7.07713333333,6.93543333334,4.2728,6.71306666667,3.7236,9.3668,8.10640000001,7.16977777777,6.1,12.9749333333
251.29,6.0922,5.96093333333,3.23846666667,5.90273333333,3.09813333333,8.54880000001,7.18613333334,6.2898,5.4752,11.8669333333
251.66,5.79653333333,5.6462,2.9358,5.44606666667,2.89206666666,8.55086666666,7.21746666666,6.05311111111,5.1332,11.5398333333
252.04,5.171,5.3692,2.10293333333,4.75546666667,2.38413333333,7.63186666666,6.48133333334,5.53531111111,4.551,11.0547333333
252.41,6.81326666666,7.13836666667,4.29566666667,6.6604,3.91966666667,9.34353333334,8.44493333333,7.13188888889,7.04273333333,12.9349666667
252.79,6.60913333333,6.8298,4.03333333333,6.0594,3.15126666667,8.96773333334,7.35693333334,6.41531111111,6.526,12.4321
253.16,6.85973333333,7.5723,4.28253333333,6.53606666667,3.82813333333,9.26253333334,7.43853333334,6.40728888889,7.27053333333,12.7762
253.54,7.44233333333,7.8947,4.8938,6.90066666667,4.30906666667,9.89853333333,7.93486666667,7.04024444445,7.49153333334,13.0009
253.91,6.34593333333,6.92436666667,4.3208,6.3584,3.195,8.9496,7.46533333333,5.65193333333,6.45906666667,12.0000333333
254.28,5.55453333333,5.7605,3.15353333333,5.25346666667,1.5572,8.01426666666,6.0974,4.5272,5.2012,10.6804666667
254.66,4.4832,4.26713333333,1.895,3.8584,0.199000000001,6.24766666667,4.64806666667,2.872,4.24986666667,9.48863333332
255.03,3.9602,3.3149,0.744866666667,2.935,-1.0178,4.84513333334,4.18886666667,1.86331111111,3.53253333333,8.13799999999
255.41,6.1794,5.06466666667,2.51746666667,4.95393333333,0.583199999999,6.25333333333,6.22373333335,3.48217777778,5.30093333333,10.155
255.78,5.4982,4.4406,2.13053333333,5.26926666667,0.167933333334,5.7962,5.65093333334,2.96037777778,4.6964,9.75169999999
256.15,5.54933333333,4.28216666666,2.34713333333,5.62433333333,0.5024,6.18666666667,5.97673333334,2.94697777778,5.24186666667,9.95873333333
256.53,4.49066666667,2.707,0.849866666667,4.4616,-0.498133333332,4.23446666667,4.65193333333,1.5898,3.4358,8.41753333333
256.90,4.92513333333,3.07916666667,1.54646666667,5.38486666667,0.132533333335,4.65326666667,5.83066666667,2.15733333333,4.13106666667,8.68683333333
257.28,5.61533333333,3.49666666667,2.80126666667,5.82053333333,0.749933333335,5.32679999999,6.56413333333,2.85895555555,4.80133333334,9.1475
257.65,4.131,2.12543333333,1.27633333333,4.06826666667,-0.478600000001,4.25653333333,4.9174,1.50997777778,3.23653333333,7.71530000001
258.02,4.81486666667,2.6267,1.6228,4.3714,0.302066666665,4.96099999999,4.90246666667,2.34724444444,3.8888,8.17253333334
258.40,5.4744,3.22416666667,2.8382,5.05773333333,1.48933333333,6.08493333333,5.32993333334,3.33597777778,4.63706666667,9.16053333334
258.77,6.38866666667,4.2591,3.88746666667,6.006,2.5408,7.41013333333,6.00613333333,4.5552,5.39606666667,10.1840333333
259.15,6.545,4.1067,4.03773333333,6.05186666667,2.95553333333,7.65280000001,5.80213333333,4.71455555555,5.37626666666,10.4467333333
259.52,6.8484,4.49076666667,4.52753333333,6.52906666666,3.54,8.14946666666,6.1362,5.31277777778,5.86373333333,10.7779666667
259.89,7.30466666667,4.8303,4.82606666667,6.5848,3.8582,8.2944,6.37486666667,5.58495555556,6.19493333334,10.9569333333
260.27,7.84606666667,5.17476666666,5.19986666667,6.95166666667,4.25286666667,8.69266666667,6.84846666667,5.89875555556,6.34753333333,11.3402333333
260.64,7.92886666667,5.24103333333,5.34486666667,6.9206,4.33113333333,8.8776,6.79886666667,5.99451111111,6.49566666667,11.4772666667
261.01,7.64373333334,4.94076666667,5.0116,6.47073333333,4.04486666667,8.75219999999,6.31613333333,5.66553333333,6.26206666667,11.2839
261.39,7.924,5.20376666667,5.1308,6.71613333333,4.24573333333,9.07446666667,6.52873333334,5.99937777778,6.461,11.4537
261.76,8.464,5.792,5.65333333333,7.65066666667,4.944,9.51200000001,7.12533333333,6.51288888889,7.2,11.88
262.13,9.02846666667,6.3012,6.46986666667,8.32286666667,5.6742,10.2234,7.79133333333,7.18217777778,7.9066,12.4687666667
262.51,9.58619999999,6.72366666667,6.68813333333,8.7802,6.07593333333,10.46,8.19553333334,7.49428888889,8.23266666667,12.8919
262.88,9.27720000001,6.09106666667,6.25693333333,8.42046666667,5.71193333333,9.93053333333,7.87553333333,6.89688888889,7.79406666667,12.5765666667
263.25,9.29319999999,6.15423333333,6.34626666667,8.59999999999,5.61153333333,9.93026666666,8.17413333334,6.63757777778,7.80106666667,12.7096666667
263.63,8.83746666666,5.82493333333,5.93333333333,8.25826666666,5.31666666667,9.50426666667,7.84166666667,5.911,7.40426666667,12.4457333333
264.00,8.6364,5.4743,5.87786666666,8.46979999999,5.22873333333,9.33973333333,7.8116,5.60751111111,7.34746666667,12.2786
264.37,7.59506666667,4.50663333333,5.1506,7.61380000001,4.38533333333,8.70073333333,6.75053333333,4.80822222222,6.89526666667,11.6515666667
264.75,7.22706666667,3.89363333333,4.59633333333,7.46439999999,4.1928,8.566,6.2442,4.36848888889,6.44353333333,11.2773333333
265.12,7.12186666666,4.04166666667,4.58366666667,8.08353333333,4.3958,8.47766666667,6.1834,4.66182222222,6.3992,11.3019666667
265.49,6.34193333333,3.26236666667,3.93693333334,7.49886666667,3.8316,7.7688,5.60113333333,3.96888888889,5.72473333334,10.6720666667
265.87,6.80993333333,3.5911,4.8104,7.54086666666,4.15153333333,8.02046666667,6.19133333333,4.40395555556,6.16893333333,11.2217
266.24,6.35006666667,3.03403333333,4.216,7.08306666667,3.6262,7.44746666666,5.8294,3.79964444444,5.7516,10.8567333333
266.61,6.13033333333,2.993,4.18313333334,6.79046666667,3.651,7.47106666667,5.69306666667,3.56857777778,5.8126,10.7077333333
266.98,6.152,3.50493333333,4.39653333333,6.61873333333,3.81813333333,7.81173333334,5.8248,3.79822222222,6.09206666666,10.6243666667
267.36,5.93273333333,3.67703333333,4.23713333333,6.48113333333,4.05946666667,8.01480000001,5.87086666667,4.13675555556,6.30733333333,10.7011
267.73,6.029,3.54656666667,4.33506666667,6.46673333333,3.87486666667,7.9984,5.81386666667,4.21804444444,6.23653333333,10.5733
268.10,6.0826,3.5699,4.1598,6.3414,3.8122,8.11980000001,5.83093333333,4.32604444445,6.32286666667,10.5010666667
268.48,5.7688,3.18606666667,3.71126666667,6.07053333333,3.537,7.60446666667,5.56146666666,3.96335555556,5.8668,9.98726666667
268.85,5.8348,3.229,3.825,6.0904,3.46126666667,7.5924,5.71933333333,3.88484444444,5.87786666667,9.96756666667
269.22,5.9014,3.02183333333,4.0186,6.0936,3.61633333333,7.79486666666,5.91213333333,3.96971111111,5.86573333333,10.0551666667
269.59,4.8848,2.039,3.0852,4.9128,2.52506666667,6.78293333333,4.78953333333,2.8456,4.83533333333,9.02096666667
269.97,4.41813333333,1.8687,2.6818,4.7138,2.28293333333,6.67693333334,4.36646666667,2.65677777778,4.75846666667,8.74669999999
270.34,4.07126666667,1.65393333333,2.35113333333,4.36633333333,2.16106666666,6.52060000001,3.84733333333,2.44617777778,4.32566666667,8.45463333333
270.71,3.98826666667,1.57356666667,2.33206666666,4.53226666667,2.18046666667,6.54793333333,3.66806666667,2.55204444444,4.29493333333,8.4331
271.09,4.20766666667,1.7455,2.65166666667,4.97153333333,2.58526666666,6.6824,3.87,2.86306666667,4.51393333333,8.63326666665
271.46,4.61706666667,2.2705,3.27086666667,5.58853333333,2.95726666667,7.08706666666,4.2362,3.45662222222,4.90946666667,8.82603333332
271.83,4.8016,2.27686666667,3.571,5.58053333333,3.22553333333,7.23626666667,4.4326,3.64073333333,5.318,8.98479999999
272.20,4.85953333333,2.4788,3.74113333333,5.73573333333,3.38086666667,7.34413333333,4.35506666667,3.71997777778,5.3926,9.15393333334
272.58,5.207,2.92923333333,4.0774,6.03486666667,3.8014,7.72806666667,4.63773333333,4.17515555555,5.86713333333,9.50486666667
272.95,5.26013333333,3.2573,4.30666666667,6.2532,4.15186666667,8.03666666666,4.8946,4.59544444444,6.19133333333,9.71593333333
273.32,5.37046666667,3.63763333333,4.35326666667,6.154,4.2716,8.17119999999,5.11133333333,4.79668888889,6.33133333333,9.77593333334
273.69,6.13933333333,4.2486,4.93866666667,6.8262,4.91306666667,8.90500000001,5.74846666667,5.68771111111,7.0688,10.4519
274.06,6.00586666666,3.8481,4.62266666666,6.57326666667,4.5204,8.71653333333,5.31886666666,5.41915555556,6.52346666666,10.1197666667
274.44,6.16766666667,4.0891,4.71513333333,6.7582,4.66786666667,8.81599999999,5.58013333333,5.72382222222,6.78166666667,10.2008666667
274.81,6.04866666667,3.9271,4.51613333333,6.38793333333,4.5192,8.70826666667,5.39146666667,5.54375555556,6.691,9.89253333333
275.18,6.05806666667,3.7937,4.45693333333,6.34826666667,4.5318,8.77966666668,5.48046666667,5.60973333334,6.7758,10.0170333333
275.55,6.10226666667,3.5996,4.20086666667,5.85866666667,4.47013333334,8.67086666667,5.24613333333,5.48886666667,6.67633333333,9.93596666666
275.93,6.12693333333,3.95153333333,4.05306666667,5.90786666667,4.59933333333,8.84526666666,5.22066666667,5.46048888889,6.58153333333,9.93943333333
276.30,6.3482,4.0791,4.3372,6.07,4.89686666667,9.0162,5.5236,5.73148888889,6.80413333333,10.2815333333
276.67,6.22466666667,3.79066666667,4.19506666667,5.96633333333,4.661,8.76420000001,5.2354,5.45415555555,6.4422,10.0305666667
277.04,5.79746666667,3.31626666667,3.6558,5.43886666667,4.1974,8.25306666666,4.65946666667,4.88597777778,5.98733333333,9.54296666667
277.41,5.697,3.1083,3.6674,5.22953333333,4.25626666667,8.09,4.33586666667,4.68806666667,5.91173333333,9.4304
277.79,6.0336,3.42723333333,3.96806666667,5.57453333333,4.74693333333,8.41253333334,4.72273333333,5.01122222222,6.19366666667,9.94429999999
278.16,6.43973333333,4.00726666667,4.38373333333,5.77953333333,5.4392,8.80866666667,5.25366666667,5.50691111111,6.732,10.3317333333
278.53,5.694,3.22953333333,3.90113333333,5.03986666667,4.85626666667,8.14453333333,4.64873333333,4.89331111111,6.16126666667,9.68503333334
278.90,5.49073333333,2.95576666667,3.71433333333,4.88366666667,4.67333333333,7.92206666667,4.66286666667,4.96166666667,6.22173333333,9.47579999999
279.27,5.46626666667,3.1952,3.54306666667,4.757,4.59333333333,8.00680000001,4.63086666667,4.94686666667,6.19273333333,9.28043333333
279.64,5.27286666667,3.3569,3.69446666667,4.88333333333,4.70526666666,8.20493333333,4.75233333333,4.98724444445,6.21333333333,9.33996666667
280.02,4.9172,2.99876666667,3.44593333333,4.36046666667,4.34726666667,7.89939999999,4.60893333333,4.72495555556,5.83486666667,9.03746666667
280.39,5.01826666667,3.26953333333,3.44686666667,4.46566666667,4.45926666667,8.2192,4.7916,4.94813333333,5.97986666667,9.11996666667
280.76,5.5516,4.14193333333,4.15586666667,5.02466666667,5.14166666666,8.92173333333,5.61006666667,5.69833333333,6.77446666667,9.58873333334
281.13,6.07473333333,4.67766666667,4.8558,5.53006666667,5.65086666667,9.48766666666,6.1426,6.31826666667,7.22026666667,10.0838666667
281.50,6.27173333333,4.84976666667,4.9814,5.69113333333,5.70253333333,9.59673333334,6.42346666667,6.61604444444,7.36493333333,10.2732666667
281.87,5.98933333333,4.61883333333,4.8508,5.34793333333,5.41726666666,9.37386666667,6.142,6.38062222222,7.13866666666,9.91553333332
282.25,5.9668,4.7412,4.99393333333,5.50733333333,5.3614,9.56620000001,6.15586666667,6.52691111111,7.3746,10.0527333333
282.62,5.94393333333,4.878,5.00206666667,5.30786666667,5.2816,9.65580000001,6.00973333333,6.49344444444,7.22073333333,10.0646333333
282.99,6.16466666667,5.27723333333,5.33746666667,5.69593333333,5.5398,9.96546666668,6.39013333333,6.79742222222,7.50413333333,10.4547
283.36,6.29606666667,5.41573333333,5.5196,5.86526666667,5.68493333333,9.98733333334,6.39613333333,7.02482222222,7.68086666667,10.6735333333
283.73,6.6788,5.68606666667,5.73473333333,6.09633333333,5.7178,10.0496666667,6.606,7.23375555555,7.88733333333,10.7682
284.10,6.9814,6.05616666667,5.9082,6.46,6.01853333333,10.3416666667,6.81686666667,7.58862222222,8.22113333333,11.0355333333
284.47,6.8242,5.93376666667,5.64153333333,6.2624,5.8584,10.0525333333,6.6346,7.30588888889,8.02293333333,10.8309666667
284.85,6.55586666667,5.56193333333,5.26066666667,5.91833333333,5.4822,9.74206666668,6.3434,7.03782222222,7.68953333333,10.6022
285.22,6.36033333333,5.36723333333,4.94573333333,5.55626666667,5.15866666667,9.4306,6.0734,6.77757777778,7.42946666667,10.3031
285.59,6.0098,5.1154,4.60873333333,5.22073333333,4.80066666667,9.14486666667,5.77946666666,6.54788888889,7.12946666667,9.97120000001
285.96,5.601,4.84213333333,4.1152,4.839,4.38106666667,8.6948,5.37713333333,6.07006666667,6.68133333333,9.67196666667
286.33,5.50033333333,4.73833333333,3.86306666667,4.5414,4.1812,8.47573333333,5.268,5.91293333333,6.451,9.35313333332
286.70,6.01626666667,5.20146666666,4.2394,5.2024,4.65573333333,8.87233333333,5.92113333333,6.42911111111,6.97306666667,9.80099999999
287.07,5.8814,4.92733333334,4.00866666667,4.9776,4.37006666667,8.63760000001,5.67493333333,6.26446666667,6.6728,9.4926
287.44,5.898,4.90066666667,4.02046666666,4.94373333333,4.2502,8.53373333333,5.706,6.24324444444,6.6478,9.48830000001
287.82,5.7592,4.60236666667,3.8144,4.7974,4.114,8.35800000001,5.47846666667,6.00508888889,6.3608,9.30933333334
288.19,5.44806666667,4.35793333333,3.56646666666,4.465,3.66813333333,7.96993333334,5.06666666667,5.71806666667,5.93126666667,8.99026666667
288.56,5.544,4.38663333333,3.70433333333,4.54726666667,3.6744,7.967,5.21873333334,5.88317777778,5.97793333333,8.91770000001
288.93,5.15366666667,4.02346666667,3.41486666667,4.1496,3.21693333333,7.5426,5.01493333334,5.57477777778,5.5494,8.57730000001
289.30,5.15006666666,4.0731,3.29613333334,4.13546666667,3.16906666667,7.44013333333,5.13913333333,5.527,5.54453333333,8.49773333335
289.67,5.07353333333,3.93786666667,3.10946666667,4.07933333333,3.03273333333,7.21759999999,5.02306666667,5.34642222222,5.34333333333,8.31786666666
290.04,5.4604,4.4376,3.58986666667,4.48253333333,3.41006666667,7.51979999999,5.43206666667,5.80697777778,5.62713333333,8.47693333333
290.41,5.05033333333,4.04056666667,3.1816,4.1836,2.96853333333,6.99913333333,5.1302,5.31642222222,5.18346666667,8.16436666667
290.78,4.65606666667,3.664,2.7998,3.64713333333,2.38726666667,6.56359999999,4.71406666667,4.81064444445,4.7546,7.70453333334
291.15,4.78873333333,4.01226666667,2.98933333333,3.8096,2.61726666667,6.81893333333,4.8874,4.94195555555,4.90313333333,7.90373333333
291.52,4.1218,3.4825,2.42173333333,3.11146666667,2.03246666667,6.15906666667,4.34066666667,4.3358,4.16066666667,7.1594
291.89,4.06566666667,3.72976666667,2.39886666667,3.0846,1.94546666666,6.00886666667,4.47473333333,4.27948888889,4.19806666667,7.27109999999
292.26,3.98933333333,3.622,2.2458,3.06926666667,1.91253333333,5.94146666667,4.6064,4.22535555556,4.11593333333,7.12413333333
292.64,3.7634,3.52333333333,2.0716,2.8298,1.65366666667,5.71386666667,4.4192,3.98984444444,3.84413333333,6.9981
293.01,3.75113333333,3.64923333333,1.98846666667,2.9106,1.6186,5.598,4.17406666667,3.95544444445,3.7536,6.83716666666
293.38,3.45593333333,3.427,1.8722,2.66293333333,1.40833333333,5.39753333333,3.9222,3.75862222222,3.48946666667,6.7304
293.75,3.6018,3.7277,2.14813333333,2.67533333333,1.52873333333,5.59493333333,4.15586666667,3.82515555556,3.69613333333,6.88673333333
294.12,3.75746666667,3.76103333333,2.24686666667,2.78046666667,1.53453333333,5.6112,4.27206666667,3.84086666667,3.81693333333,6.89073333333
294.49,3.92253333333,4.03406666666,2.5354,3.0108,1.83246666667,5.7736,4.4862,4.07711111111,4.0176,7.13533333333
294.86,3.8424,3.91833333333,2.39333333333,3.01393333333,1.824,5.5302,4.40726666667,3.96006666667,3.89373333333,7.0182
295.23,3.75853333333,3.7392,2.23793333333,2.8846,1.69833333333,5.23406666667,4.4224,3.88844444445,3.79046666667,6.93126666667
295.60,4.26153333333,4.13913333333,2.63393333333,3.466,2.1824,5.7516,4.88113333333,4.25342222222,4.2696,7.27613333333
295.97,4.28673333333,3.99126666667,2.65646666667,3.49533333333,2.19293333333,5.66153333333,4.8246,4.25182222222,4.34013333333,7.13866666667
296.34,4.5182,4.06996666667,2.79986666667,3.6656,2.33686666667,5.71686666667,4.93366666667,4.32615555555,4.55293333333,7.31093333333
296.71,4.72866666667,4.3295,3.10393333333,3.9004,2.6044,5.97206666667,5.21573333333,4.52351111111,4.84473333334,7.50113333333
297.08,4.9228,4.49093333333,3.22873333334,3.9644,2.77786666667,6.15066666667,5.45273333333,4.67655555556,4.9382,7.74256666666
297.45,4.81746666667,4.29956666667,3.0144,3.7952,2.44786666667,6.00493333333,5.20873333333,4.4026,4.69673333333,7.46623333333
297.82,5.0232,4.44753333333,3.2582,4.2034,2.63426666667,6.1662,5.4188,4.58813333333,4.88626666667,7.66343333333
