wavelength,Back_TanVelm,Belly_TanVelm,Breast_TanVelm,Crissum_TanVelm,Crown_TanVelm,DorTail_TanVelm,Patch10_TanVelm,Patch11_TanVelm,Patch12_TanVelm,Rump_TanVelm,Throat_TanVelm,WingTip_TanVelm
763.20,6.16583333333,30.4225333333,12.3254,25.0430766667,5.69989333333,9.20443188407,11.5264,7.43813333334,14.3323333333,50.658,11.2889333333,12.0802
763.51,6.29526666667,30.6846666667,12.5489333333,25.2186733333,5.77372,9.34886376813,11.6458,7.60953333334,14.5195,51.0848,11.5323333333,12.3255333333
763.82,6.5026,31.0718666667,12.8265333333,25.40284,6.0342,9.67051594203,11.8251333333,7.88440000001,14.6619,51.1599333333,11.7371333333,12.6099333334
764.14,6.76936666666,31.4005333333,13.086,25.7898066667,6.38734666667,10.0535768116,12.1086,8.1958,14.8331666667,51.4590666667,12.0337333333,12.9861333333
764.45,6.8173,31.595,13.287,25.8928533333,6.42841333333,10.1453797102,12.2369333333,8.30433333334,15.0375333333,51.5999333333,12.1432666667,13.0185333333
764.76,7.13753333333,31.9506,13.6286666667,26.3111666667,6.81258666667,10.4384347826,12.6201333333,8.75226666666,15.4021666667,51.8932666667,12.4496666667,13.3047333333
765.07,7.38676666667,32.3209333333,13.8134,26.5934666667,7.08376,10.6875304348,12.7777333333,9.00993333334,15.6659333334,51.9891333333,12.6817333334,13.5766666667
765.39,7.41343333333,32.5268,13.8268666667,26.8105233333,7.2736,10.9726318841,12.9502,9.12153333335,15.7745333333,52.1520666667,12.7298,13.6557333333
765.70,7.5678,32.6768666667,14.1065333333,26.8595066667,7.42834666667,11.1623478261,13.1206,9.4296,15.9125666667,51.9851333333,12.8642666667,13.7000666667
766.01,7.61916666666,32.8942,14.2451333333,26.9697433333,7.60024,11.2842521739,13.2336,9.4424,16.1284333333,52.2538,12.9922,13.7824
766.32,7.7414,32.9766666667,14.2745333333,27.28556,7.85429333333,11.4319072464,13.4849333333,9.57853333333,16.3639666667,52.3285333333,13.1591333333,13.911
766.64,7.5988,32.9392,14.2768,27.2735866666,7.85234666667,11.3821275362,13.6163333333,9.41446666666,16.3675,52.2688666667,13.0896666667,13.7966
766.95,7.51136666667,32.7968666667,14.1210666667,27.2273266667,7.72452,11.3464869565,13.597,9.17466666666,16.2294333333,51.9776666667,12.9392666667,13.5895333334
767.26,7.2341,32.3254,13.7414,27.10933,7.27349333334,10.9703797101,13.3214666667,8.74286666666,15.8626,51.6885333333,12.5897333333,13.3158
767.57,7.07093333333,31.8951333333,13.4216,26.7347933333,6.83798666666,10.6023275362,13.0615333333,8.41279999999,15.5135,51.2201333334,12.3048666667,12.9617333333
767.88,7.0429,31.8946666666,13.3406,26.6019033333,6.8282,10.5159391304,12.8513333333,8.19073333333,15.4250333333,51.0414666667,12.2629333333,12.8099333333
768.20,6.89736666667,31.9853333333,13.0968666667,26.6051733333,6.73846666667,10.4264811594,12.5391333333,7.93346666667,15.2405,51.0334,12.1942,12.7005333333
768.51,6.66776666667,31.7542,12.8850666667,26.4394633333,6.63614666667,10.2915797102,12.344,7.80693333333,14.9938333333,50.6572666667,12.0288,12.5974666667
768.82,6.5042,31.3922666667,12.8143333333,26.18754,6.33353333333,9.85476811595,12.0944666666,7.65919999999,14.6750666667,50.4808,11.9941333333,12.3815333333
769.13,6.20666666667,31.3065333333,12.4094,26.1401033333,6.05138666667,9.4958347826,11.8256,7.05873333334,14.4064666667,50.6296,11.8542,12.1686
769.44,6.1762,30.7734,12.3868666667,25.8679666667,5.72685333333,9.04438840579,11.4990666667,6.79386666667,14.152,50.2151333333,11.589,12.0219333333
769.76,6.26506666667,30.7263333333,12.4184,25.62825,5.86092,8.91045797102,11.4447333333,6.63973333334,14.0546333333,50.1394666667,11.4326666667,11.9523333333
770.07,6.11006666667,30.7989333333,12.2439333333,25.6062566667,5.75382666667,8.58079999999,11.2411333333,6.46533333333,13.8838333333,50.0044,11.1647333333,11.8274666667
770.38,6.32263333333,30.9669333333,12.4563333333,25.7286633333,5.9238,8.59412753623,11.3121333333,6.74613333333,14.0131333333,49.7732666666,11.1586,12.0099333333
770.69,6.0956,30.9092,12.1022666667,25.51366,5.79106666667,8.4055768116,10.9764666667,6.70373333333,14.0102,49.5718,10.9282,11.7266
771.00,6.2652,31.2952666667,12.4562,25.8136866667,6.0522,8.80159999999,11.1514666667,7.17486666666,14.4449666666,49.9785333333,11.1738,12.0675333333
771.32,6.6143,31.5486666667,12.6728666667,26.1752366667,6.25446666667,9.23696231883,11.5605333333,7.55993333333,14.6465666667,50.1461333333,11.3528666667,12.4915333333
771.63,6.51856666667,31.5061333333,12.8292666666,26.1298733333,6.13314666667,9.22610434782,11.6091333333,7.536,14.4880333333,50.3688,11.2303333333,12.5188666667
771.94,6.8076,31.6807333333,13.1350666667,26.31872,6.42185333333,9.31416231884,11.9219333333,7.69026666667,14.8578,50.8498666667,11.5401333333,12.824
772.25,6.9657,31.9287333333,13.369,26.4980066667,6.6962,9.69004347826,12.0779333333,7.91066666667,15.1306666667,51.1251333333,11.5992,13.0882
772.56,7.50763333333,32.4434,14.1318,26.9615733333,7.28269333333,10.3706463768,12.583,8.66126666666,15.7729,51.416,12.0853333333,13.6711333333
772.87,7.55976666667,32.8636,14.1023333333,27.1403966667,7.48118666667,10.5707594203,12.6873333333,8.75666666667,15.9637,51.5674,12.2514666667,13.9346
773.18,7.44973333333,32.975,14.0483333333,27.2364533334,7.38346666667,10.6501710145,12.7237333333,8.917,16.0701333333,51.7334,12.3027333333,14.0354
773.50,7.63193333333,33.0735333333,14.1249333333,27.36986,7.45257333333,11.1894028986,12.9224,9.18166666667,16.3099,51.8452666667,12.4294,14.3310666667
773.81,6.91356666667,32.8981333333,13.7136,27.1474733333,7.09689333333,10.9636811594,12.4582,8.7414,15.9553333333,51.9377333333,12.1118,13.9885333333
774.12,7.26233333333,33.3414,14.0818,27.4227066667,7.43761333333,11.4408347826,12.934,9.09813333334,16.3044,52.1099333333,12.4552666666,14.4298
774.43,6.971,33.3342666667,13.7616666667,27.1889,7.36670666667,11.2226666667,12.8576,8.85680000001,16.1941,51.9834666667,12.2013333333,14.3169333333
774.74,6.60576666667,33.0700666667,13.3269333333,26.86705,7.10154666667,10.7859478261,12.5207333333,8.67846666667,16.0902,51.9470666667,12.0151333333,14.1126666667
775.05,6.6299,33.034,13.3184666667,26.8460933333,7.10425333333,10.7537594203,12.5002,8.62813333334,16.3532666667,51.5366666666,11.9025333333,14.144
775.36,6.3671,32.9735333333,13.0986,26.7402066667,6.85802666666,10.5789652174,12.3639333333,8.59706666667,15.9709666666,51.29,11.6033333333,13.7704
775.67,6.1203,33.0281333333,12.92,26.7391,6.66018666667,10.428484058,12.2593333333,8.37806666667,15.6643,51.1343333333,11.4807333333,13.4646666667
775.98,5.84673333333,32.7067333333,12.6682,26.45755,6.36662666667,10.2029014493,12.1802666667,8.0818,15.3596666667,51.1537333334,11.0552,13.1478666667
776.30,5.69246666667,32.7291333333,12.5641333333,26.4685266667,6.11554666667,10.0548724637,12.2598,7.95293333333,14.9915666667,51.0329333333,10.6493333333,12.8884666666
776.61,5.8862,33.0016,12.9114666667,26.7494933333,6.24096,10.2687101449,12.2755333333,8.05279999999,14.7492333333,51.1968666667,10.9206666667,12.9882666667
776.92,5.57903333333,32.6157333333,12.7794,26.4399233333,6.08372,9.89883478261,12.0000666667,7.8324,14.4521333333,51.1181333333,10.6871333333,12.8322666667
777.23,5.74463333333,32.4632,12.6299333333,26.4273766667,5.97650666667,9.66379710144,11.9112666667,7.64126666667,14.5217333333,50.9012666667,10.6236666667,12.7297333333
777.54,5.88346666667,32.3027333333,12.7124,26.58229,6.04145333333,9.60482608695,11.8024,7.5978,14.4208333333,50.7987333333,10.4716,12.6690666667
777.85,6.03216666667,31.975,12.7394,26.76113,5.99086666667,9.54779130434,11.8428666667,7.54126666668,14.3175,50.4592,10.3789333333,12.4924666667
778.16,6.14716666667,31.9075333333,12.7452666667,26.98743,5.85833333333,9.43866086957,11.8156,7.45019999999,14.1886666667,50.1741333333,10.2926666667,12.3116666667
778.47,6.3501,31.9703333333,12.916,27.3631766667,6.06053333333,9.73101159421,12.128,7.96133333333,14.4657,50.5708,10.7696666667,12.6098
778.78,6.4212,31.8516,13.0597333333,27.4120566667,6.06933333333,9.78714782608,12.1205333333,7.95,14.6604666667,50.3802666667,10.7042,12.7462666667
779.09,6.54276666667,31.4836,12.9398666667,27.53902,5.98616,9.55048405798,12.0134666667,7.75053333333,14.9116,50.3152666667,10.5980666667,12.9344666667
779.40,6.9878,31.7257333333,13.0009333333,27.5522666667,6.20549333333,9.36060579711,11.9789333333,7.77900000001,15.1866333333,50.2246,10.8696,13.1906666667
779.71,7.37353333333,31.8331333333,13.1097333333,27.7477566667,6.58158666667,9.62470434781,12.3156,8.19833333333,15.4721333333,50.2799333334,11.4994,13.4662
780.02,7.31336666666,31.5360666667,12.9228666667,27.6077966667,6.523,9.48145217391,12.0975333333,8.18659999999,15.5518,50.0520666667,11.1866,13.2778666667
780.33,7.54236666667,31.8004666667,12.9925333333,27.8285833333,6.65285333334,9.6514115942,12.2258,8.50899999999,15.7716333333,50.2204,11.438,13.263
780.64,7.94133333334,31.9036,13.3849333333,27.9343866667,7.09906666667,10.0653652174,12.7483333333,9.01026666667,16.0408666667,50.1069333333,11.7370666667,13.7118666667
780.95,7.20323333333,31.5488,12.8861333333,27.3756833333,6.75877333333,9.65380579711,12.5354,8.59313333334,15.8675,49.8191333333,11.5836,13.3712
781.26,7.20023333333,32.0162,13.2190666667,27.5048266667,6.85058666667,9.98126086956,12.7641333333,8.57819999999,16.1635666667,49.9208,11.9226666667,13.7940666666
781.57,7.01906666667,32.0850666667,13.1901333333,27.3668566667,6.88113333333,9.99591884057,12.7221333333,8.48020000001,16.1606,50.1581333334,11.7158,13.9087333333
781.88,7.06290000001,32.0550666667,13.2134666667,27.0053866667,6.77384,10.0196666667,12.6045333333,8.28313333333,15.9672,49.5662,11.4603333333,13.7102
782.19,7.00203333333,32.1975333333,12.8974,26.9192933333,6.63210666667,10.2231623189,12.7390666667,8.24353333334,15.653,49.8874,11.4065333333,13.5156666667
782.50,7.4036,32.7751333333,13.5575333333,27.07657,7.04045333333,10.9692927536,13.4185333333,8.85113333333,15.6766666667,50.0548,11.7703333333,13.8618666667
782.81,7.02166666667,32.5182666667,13.2207333333,26.8493233333,6.88982666667,11.1992956522,13.3746666667,8.62713333333,15.2592666667,49.7614,11.5706666666,13.3032666667
783.12,6.84236666666,32.2226,13.2641333333,26.73169,6.71053333333,11.3189855072,13.3807333334,8.36866666667,15.2291333333,49.6846,11.5659333333,13.0093333333
783.43,7.42729999999,32.6184,13.8012666667,26.9888866667,7.21,12.0587565218,13.9196666667,8.74133333333,15.7922,49.7126666667,12.2013333333,13.3811333333
783.74,7.37206666666,32.5962,13.802,27.04627,7.35090666667,12.1897768116,13.9042,8.59786666667,15.7214333333,49.4727333333,12.1414666666,13.4358
784.05,6.86940000001,32.6048,13.6886666667,26.94023,7.17633333333,11.9033043478,13.6450666667,8.21313333334,15.2712666667,49.6183333333,12.1361333333,13.1470666667
784.36,7.03006666667,32.7196,13.9213333333,27.2842733333,7.15934666666,11.9615797101,13.7112,8.18573333333,15.268,49.8182666667,12.1890666667,13.2468666667
784.67,6.89303333333,33.005,13.8344666667,27.2912533333,7.05404000001,11.8083971015,13.5333333333,8.28726666666,15.1579666666,49.9006,12.2109333333,12.9834666667
784.98,6.25036666667,32.6057333333,13.6370666667,27.0048133333,6.34218666667,11.3635971015,13.1934,7.69833333333,14.5778333333,49.3768,11.5568666667,12.4901333333
785.29,6.103,32.7998,13.4987333333,27.3673866667,6.11682666667,11.018457971,13.2466666667,7.46673333333,14.6934333333,49.8384666667,11.5078666667,12.4462666667
785.60,6.08953333333,33.0505333334,13.8004,27.69406,6.32261333333,10.6782782609,13.1564,7.3272,14.9624,49.9559333333,11.6214666667,12.6155333333
785.91,5.96923333333,32.9276666667,13.3689333333,27.79096,6.35161333333,10.4124782609,12.8511333333,7.1918,15.2401666667,49.9395333333,11.4806,12.4213333333
786.22,5.79366666667,33.1259333333,13.1696666667,27.8257566667,6.14674666667,10.1391449275,12.5925333333,6.92553333333,15.1984,49.8372,11.3753333333,12.3224
786.53,5.50666666667,33.4292666667,13.0264,27.7744333333,6.20554666666,9.98679420289,12.1452666667,6.98966666667,15.2283333333,49.8916666666,11.0175333333,12.2534666667
786.84,4.48343333333,33.0890666667,11.9428666667,27.34926,5.25118666667,8.87203768115,11.363,6.17193333333,14.5514666667,49.5551333333,10.2817333333,11.6653333333
787.14,4.3183,32.9148,11.5953333333,26.9417033333,4.63817333333,8.38058260869,11.1461333333,5.69986666667,14.2474666667,49.4093333333,9.87973333335,11.252
787.45,4.42383333333,32.8613333333,11.2968,26.9194666667,4.0734,8.43404057972,11.1518,5.4764,14.4879666667,49.3013333333,9.81546666668,10.9282666667
787.76,4.87,33.0298666667,11.5402666667,26.76497,4.17938666667,8.74413913044,11.3947333333,5.77073333334,14.8049666667,49.4993333333,9.7568,10.9710666667
788.07,4.74373333333,32.5264,11.4186666667,26.2893066667,4.11189333333,8.37990144929,11.2854666667,5.5004,14.6306333333,49.5519333333,9.42926666667,10.6725333333
788.38,5.45593333333,33.0448666667,11.8956,26.6341733333,5.02508,9.01981449275,11.7782,6.0832,15.1896,49.6578666667,10.2712,11.3792
788.69,5.85116666667,33.3622666667,12.2994,26.8405933333,5.5162,9.46605217393,11.9676666667,6.3522,15.3486333333,50.0311333333,10.5561333333,11.806
789.00,5.6363,32.6979333333,11.905,26.2018133333,5.09346666667,9.15079420289,11.5368,5.9472,14.8225,49.296,10.1618666667,11.5022
789.31,5.48773333333,32.6103333333,12.0734666667,25.9565833333,4.95389333333,9.10760579709,11.5108,5.8988,14.6557666667,48.9466,10.1235333333,11.7262
789.62,5.63063333333,32.7244666667,12.4976666667,26.28115,5.41197333333,9.32323768115,11.8159333333,6.41906666667,14.8283666667,49.3431333333,10.3779333333,12.198
789.92,6.29506666667,33.4621333333,13.1086666667,26.8567733333,5.89326666666,9.70174202899,12.4952,6.8796,15.3804666667,49.6744666666,11.2625333333,12.9096666667
790.23,6.83663333333,33.6205333333,13.7504,26.88289,6.12166666667,10.1362173913,12.9951333333,7.36813333333,15.7349666667,49.6130666667,11.6247333333,13.2666666667
790.54,7.06866666667,33.8481333333,14.0228,27.15273,6.58252,10.4970782609,13.4049333333,7.799,15.9442666667,49.4933333333,11.9876,13.6398666667
790.85,8.09953333334,34.746,14.8270666667,28.0426166667,7.76637333334,11.5658927536,14.4559333333,9.07213333334,16.4261,50.1584,12.7596,14.791
791.16,8.27816666667,35.256,14.9687333333,28.26812,8.15439999999,11.9005362319,14.5904,9.26679999999,16.2079333333,50.3281333334,13.3128,14.8983333333
791.47,8.81366666668,35.7498666667,15.2630666667,28.7348466667,8.50753333333,12.4821768116,14.8399333333,9.5928,16.3473333333,50.3186666667,13.7438,15.4528666667
791.78,8.65749999999,35.9734,15.1543333333,28.7911166667,8.01518666666,12.5281855073,14.6964,9.92533333334,16.2079666667,50.7426666667,13.7964666667,15.4865333334
792.08,8.4327,36.0372666667,14.8928666667,28.5386766667,7.67802666667,12.4252637681,14.4734666667,9.95846666668,16.1035,50.8849333333,13.8734,15.1954
792.39,8.51336666667,36.3690666667,14.829,28.80525,7.73945333333,12.8930057971,14.7012,10.2422666667,16.3484,51.5014,14.1098666667,15.4151333333
792.70,8.05596666667,36.1781333333,14.1697333333,28.5604233333,7.24798666667,12.5827826087,14.3798666667,10.0888666667,16.0627,51.4384,13.7691333333,14.8949333333
793.01,8.14266666667,36.3792666667,14.0249333333,28.57638,7.08982666667,12.7622231884,14.4209333333,10.0900666667,16.4636,51.4675333333,13.7970666667,14.9097333333
793.32,7.81166666666,35.65,13.6268,28.42682,6.74674666667,12.4464405797,14.1550666667,9.70120000001,15.8903333333,51.1698,13.1912666667,14.5382666667
793.62,8.0135,36.1166,13.9394,29.3318633333,7.10665333333,12.8752202899,14.4332,9.89893333333,15.8923,51.8014,13.5522,14.7531333333
793.93,8.451,36.6392,14.7028666667,29.91496,7.49428000001,13.1241130435,14.7040666667,10.3116666667,16.4164666667,52.4730666667,13.9275333333,15.4022
794.24,7.8094,36.5068,14.3951333333,29.3604966667,7.25274666667,12.3655826087,13.8066666666,9.45160000001,16.0366333333,52.3089333333,13.3757333333,14.9283333333
794.55,7.37746666667,35.9316666667,14.046,29.2915766667,6.93414666667,11.8200985507,13.7522666667,9.194,15.8289666667,51.8462,13.0167333333,14.7394666666
794.86,7.09296666667,35.6532,13.8185333333,29.5093833333,6.91574666667,11.8887652174,13.7081333333,9.01213333334,15.9784333333,51.3488666667,12.7084,14.5708
795.16,7.30283333333,35.4432666667,13.7858,29.80921,7.43977333334,11.9205884058,13.8907333333,8.81713333333,16.196,51.1024666667,12.8739333333,14.2455333333
795.47,7.42626666667,35.4456,14.1390666667,30.4790866667,7.77597333334,11.9928463768,14.2289333333,8.86333333333,16.3564333333,50.8923333333,12.8141333333,14.3121333333
795.78,7.50416666666,35.6301333333,14.5537333333,30.74075,7.92751999999,12.1115971015,14.3343333333,9.01006666667,16.5627666667,50.6077333333,13.1312666667,14.4676666667
796.09,8.4798,36.0194666667,15.2594,30.95465,9.05358666666,12.9563014493,14.9397333333,9.60619999999,17.0336333333,51.1166666667,14.1623333333,15.157
796.40,8.69680000001,36.0902666667,15.6701333334,31.1704266667,9.25836,13.3259855072,15.2234666667,10.0234,16.7199,51.3578666667,14.39,15.6383333333
796.70,8.70146666666,36.1110666667,15.6471333333,30.9101466667,9.21350666667,13.4216753623,14.9985333333,10.342,16.8090333333,51.1232666667,14.1100666667,15.5983333333
797.01,8.03486666667,35.6845333333,15.2115333333,30.18424,8.89718666667,12.6955942029,14.4812666667,9.8622,16.4411,50.5976,13.3315333333,15.09
797.32,7.63156666667,34.9443333333,14.5362,29.76874,8.4398,12.3230347826,14.1095333333,9.19133333334,16.1864,49.7707333333,12.8735333333,14.3222
797.63,7.3767,34.3810666667,14.1796,29.60122,7.97749333333,11.9516318841,14.1886666667,9.08446666666,16.0925666667,49.6832,12.8720666667,14.0519333333
797.93,7.57820000001,34.4786666667,14.3402666667,29.9393533333,8.15090666667,12.0253565217,14.0,9.17980000001,16.4984,49.8082666667,12.9438666667,14.1052
798.24,7.29476666667,33.887,13.9848666667,29.2775666667,7.62540000001,11.5249246377,13.7752666667,8.99959999999,15.9222333333,49.4172666667,12.8730666666,13.9696666667
798.55,7.63253333333,34.3202666667,14.2082,29.48815,7.69489333333,11.8322898551,14.0118,9.38793333331,16.2684666667,49.3392666667,12.8998666667,14.5874
798.85,6.97563333333,34.0098,13.4271333333,28.7174266667,6.93587999999,11.2337536232,13.2444666667,8.94399999999,15.4739,48.756,12.3696666666,14.1340666667
799.16,6.89040000001,34.1564666667,13.1936,28.42025,6.82792,10.8451652174,13.0364666666,8.55853333333,15.2999666667,49.3426,12.0606,13.7582
799.47,6.54523333334,34.2179333333,13.0378,28.5723033333,6.38684,10.3369478261,12.9624666667,8.3666,15.2241333333,49.3279333333,11.6278666667,13.738
799.78,6.19533333334,34.2157333333,12.5410666667,28.4294233333,5.83177333333,9.50806666666,12.4259333333,7.95173333334,15.2030666667,49.1382,11.2722666667,12.9728666667
800.08,5.89776666667,34.2311333333,12.4979333333,28.4984,5.59577333333,9.15506086957,12.2085333333,7.42286666667,14.9334666667,49.1124,11.6074,12.7866666667
800.39,6.38419999999,34.9616,12.805,29.1724566667,6.25576,9.57764057971,12.7166,7.64346666667,15.6398,49.7888,12.2635333333,13.469
