wavelength,Back_TanCalm,Belly_TanCalm,Breast_TanCalm,Crissum_TanCalm,Crown_TanCalm,DorTail_TanCalm,Patch10_TanCalm,Rump_TanCalm,Throat_TanCalm,WingTip_TanCalm
827.82,8.87713333334,14.8262,12.3198666667,9.62026666667,37.8990333333,10.2414,13.1949333333,45.0997333333,12.188,12.3342666667
828.12,8.8628,14.7738666667,12.2658,9.54073333333,38.0512,10.1812666667,13.2282,44.9380666667,12.2318666667,12.0386
828.42,9.48413333333,15.2849333333,12.8571333333,10.065,38.7590333333,10.7828666667,13.7590666667,45.2923333333,12.8608666667,12.5017666667
828.72,9.9708,15.6322666667,13.2164,10.5006666667,38.9324,11.1084,14.1398666667,45.5212,13.1774666667,12.9397333333
829.02,10.2117333333,15.9804,13.1152,10.7419333333,39.1768,10.9984666667,14.3424,45.7044666667,13.1152,12.7881666667
829.33,10.7102,16.6642,13.7910666667,11.2620666667,39.5446666667,11.5404,15.0129333333,46.3457333333,13.7013333333,13.2272666667
829.63,11.3802,17.3281333333,14.8958,12.1199333333,39.7759666667,12.4322666667,15.7186,46.8696666667,14.6979333333,14.1561333333
829.93,10.2908666667,16.6434,14.1709333333,11.3262666667,39.1476666667,11.7336666667,14.7586,46.3176666667,13.95,13.2491
830.23,10.6591333333,17.2169333333,14.5105333333,11.4331333333,39.4785333334,12.1304,15.0608,46.9673333333,14.0116666667,13.5892666667
830.54,10.2242,16.8487333333,14.6218666667,10.7842666667,39.5903666667,11.6667333333,14.6499333333,47.3109333333,13.4803333333,13.68
830.84,10.3484666667,16.9930666667,14.6534,10.5464666667,39.5819,11.4777333333,14.8955333333,46.6741333333,13.5973333333,13.8174666667
831.14,9.53666666667,15.9716,13.8192666667,9.29739999999,38.9723333333,10.2914666667,14.0582666667,45.7026,12.1674666666,12.8512
831.44,9.08153333334,15.6677333333,13.6040666667,9.17666666667,38.6498,10.4427333333,13.5819333333,45.2542,11.9062666667,13.3368333333
831.74,8.65346666666,15.4739333333,13.1934,8.77926666667,38.0098333333,10.0593333333,13.1655333333,44.7008,11.5916,12.7249666667
832.04,8.33013333333,15.4766666667,13.2412666667,8.57333333334,37.9685333333,10.2432,13.0704,44.7666,11.5056,12.0511
832.35,8.01453333333,14.8217333333,13.187,8.43553333333,37.5602,10.308,12.8698,44.3733333333,11.2472,11.7352
832.65,8.36026666667,15.1062,13.3502666667,8.52446666667,37.876,10.5296,13.0160666667,44.2311333333,11.7529333334,11.8042
832.95,7.39733333333,14.3146666667,12.48,7.51466666667,37.184,9.33866666667,12.1973333333,43.3813333333,10.7253333333,10.6106666667
833.25,8.7836,15.5706666667,13.5835333333,9.19913333334,38.1030333333,10.5654666667,13.5735333333,44.6046666667,12.1620666667,11.972
833.55,8.8268,15.5842,13.734,9.27519999999,38.0709333333,10.6722666667,13.6622666667,44.1916666667,12.4082,12.1363
833.85,9.65199999999,16.1812666667,14.2628,10.0548666667,38.4226333334,11.4102,14.2718666667,44.4460666667,12.9394666667,12.6899
834.16,9.77706666666,16.5027333333,14.5217333333,10.4735333333,38.7636333333,11.8442666667,14.3716,45.164,12.9599333333,12.8097333333
834.46,10.0434666667,16.87,14.9280666667,11.1674666667,39.1203333333,12.3966666667,14.7680666667,45.4512666667,13.338,13.1211
834.76,10.6233333333,17.3178,15.3277333333,11.7590666667,39.2266333333,12.6362,15.0968666666,45.5956,13.8412,13.2063
835.06,10.4426666667,17.0998,15.1663333334,11.8208666667,38.7293666667,12.2948666667,15.0466666667,45.3027333334,13.4051333333,12.9649666667
835.36,10.5742,17.4134666667,15.6504666667,12.2864666667,38.9685333333,12.4237333333,15.2896666667,45.5945333333,13.6685333333,13.6025
835.66,10.8246,17.9918666667,16.2013333333,12.5387333333,39.4094666667,12.6802666667,15.7279333333,45.7686666667,14.0462,14.3565333333
835.96,10.2847333333,17.4675333334,15.6760666667,12.5802666667,39.1310666667,12.1116666667,15.2728666667,45.3322,13.4045333333,13.8375
836.26,10.723,17.7558666667,15.7148,13.0584666667,39.1723666667,12.3127333334,15.4269333333,45.5936666667,13.6932666666,14.3408333333
836.57,10.5744,17.5079333333,15.1173333333,12.3365333333,38.6204,11.5131333334,15.1536,44.7814,12.8566,14.1242333333
836.87,11.4094666667,17.8938,15.1622666667,13.0166666667,38.8874333333,11.9952666667,15.9146666667,45.1624,13.1828,14.7624666667
837.17,11.4828666667,18.2792,15.1923333333,13.809,38.8500666667,12.2266,16.1868,45.0930666667,13.5322,15.1535666667
837.47,12.7800666666,19.1292666667,16.3446,14.7936666667,39.3786,13.3606,17.2606666667,45.3971333333,14.9116,16.313
837.77,13.8483333333,19.7766666667,16.7831333333,15.2478,40.379,13.9649333333,17.8814666667,46.7347333333,15.6948666667,16.9242333333
838.07,13.0094666667,19.5611333333,16.071,14.4619333334,40.5277,13.3752,17.7429333333,47.1369333333,15.4231333333,17.2048
838.37,13.2688,19.5474666667,16.2521333333,14.3565333333,41.1254333333,13.5058,18.2660666667,47.5606,15.9288,17.5874666667
838.67,12.4946666667,18.0536666667,14.7420666666,13.0107333333,39.7043666667,12.527,16.6989333333,45.4840666667,14.4946,16.3441
838.97,12.8012666667,18.4582,15.2659333333,13.5397333333,39.6145666667,12.6601333333,16.9706666667,46.2758666667,14.5493333333,16.6448
839.27,13.5062666667,18.8654,16.3371333334,13.69,39.9405666667,13.301,17.5256,46.9583333334,14.9001333333,17.7902333333
839.57,15.2682,19.9473333333,18.1702666667,15.531,42.1819666667,15.4783333333,19.2112,47.9916,15.8886666667,19.185
839.87,14.4992,18.993,18.2618,15.4,42.2946333333,15.2623333333,18.6538666667,47.8432,15.4424,18.1240666667
840.17,13.2677333333,17.4862,17.6066,14.4918,41.8416,13.9998666667,17.4208666666,47.5628666667,14.4262,16.7214
840.47,11.8556,16.0221333333,16.0000666667,12.5444666667,40.5499666667,12.4778,15.8444,46.689,13.5111333333,15.4000666667
840.77,10.7057333333,15.6282666667,15.3872666667,12.0367333333,40.0746333333,11.3024,15.1464,46.4832,12.7595333334,14.9453666667
841.07,11.0695333333,16.3140666667,16.4051333333,12.8441333333,39.9771666667,12.0818666667,15.8019333333,46.1319333333,13.5152666667,16.0922
841.37,12.8654,17.9298,18.2222666667,15.0408666667,41.2221333333,14.1755333333,17.4268666667,47.696,14.5965333333,17.2573333333
841.67,12.7869333334,18.3485333333,18.7248666667,15.9077333333,41.4753666667,15.264,17.6078,47.4802,14.7054,17.5955
841.97,12.8896666667,18.9172,18.9955333333,16.3992666667,42.6418666667,15.7470666667,18.1736,48.8454,14.899,18.4866666667
842.27,12.9124,18.9274,18.5065333333,16.9586,43.0346333333,16.4020666667,18.1262666667,48.5812,15.3973333333,18.8596333333
842.57,12.9437333333,19.9711333333,19.4228,18.0954,43.889,17.3737333333,18.7735333333,49.6537333333,16.0895333333,19.0189
842.87,12.0439333333,20.6917333333,18.3176666666,17.5314666667,43.5770666667,16.9968666667,18.6320666667,50.1573333333,16.6195333333,18.5377666667
843.17,13.5408,22.3763333333,19.4098,19.2662666667,44.7048,18.9952,20.1912,51.0048,18.6283333333,21.3477333333
843.47,14.9643333333,24.8614666667,21.1084666667,21.5202,45.4394,20.9818,21.6311333333,52.0348666666,20.4592666667,23.3253666667
843.77,17.3365333333,26.5686666667,23.4967333333,24.036,47.6471666667,23.2516666667,24.085,53.8236,22.1078,24.8446666667
844.07,19.3776,28.0426,25.3890666667,26.2408,48.2064666666,24.9469333333,26.8960666667,54.2671333333,23.8821333333,25.6594333333
844.37,16.7275333333,25.9182,23.1506666667,23.4464666667,46.2922666667,22.263,25.4828666667,52.0976,22.1758,22.7677
844.67,15.9375333333,24.7221333333,22.0487333333,21.4237333333,44.488,20.5036666667,24.2188,49.3576666667,20.295,20.9724
844.97,16.578,24.9114666667,21.4006666667,20.8865333333,44.6631333334,20.727,23.5993333333,49.7163333334,20.851,21.0727666667
845.27,17.1608666667,25.2292,21.0422,20.6288666667,44.2138,20.1975333333,23.1985333333,49.1104666667,21.1679333333,20.2156333333
845.57,18.44,25.6452666667,21.7085333333,21.2812,45.2367666667,20.2971333333,24.5312,49.8236,21.6713333333,20.3341666667
845.87,18.2955333333,24.2422666667,20.0568,20.0188666667,44.9999666667,19.8106,23.9772666667,48.5796,20.6061333333,19.8959
846.17,17.6037333333,23.0337333333,20.4252,19.9613333333,44.5798,19.3238,23.401,48.0386,19.4782,20.6957333333
846.47,17.2305333333,22.0770666667,19.6833333333,19.1295333334,43.4025333333,18.3186,21.6816,46.4886666667,18.3580666667,19.2286333333
846.77,15.3002666667,20.2276,17.6398666667,17.5154666667,42.205,15.5486666667,20.2070666667,44.6791333333,16.8528,16.9977333333
847.07,12.5857333333,18.4008,14.3509333333,14.6002,38.7121666667,11.7964666667,16.9262666667,41.3084666667,13.8733333333,14.0290333333
847.37,11.4649333333,16.5180666667,12.5902666667,12.6114666667,37.7495333333,10.2971333333,13.8642,40.2337333333,12.6751333333,12.9617
847.67,16.3940666667,20.3564666667,15.6183333333,16.981,40.7652333333,14.4863333333,16.7713333333,44.0252,16.2682666667,16.6037333333
847.97,17.9453333333,21.0492,15.235,18.4917333333,41.235,15.8251333333,17.1802,46.2952,17.9891333333,18.0654
848.26,18.8852,22.6394666667,17.0648666667,19.6132,43.2308666667,15.5858666667,18.5438,48.1228666667,19.2947333333,18.9418666667
848.56,18.6524666667,23.8535333333,17.4232666667,20.4255333334,44.2198333334,16.4067333333,20.0236,49.7634,19.1016,19.2436
848.86,17.2066,23.3334666666,16.9014,18.5212,42.9108,15.7041333333,18.3334666667,47.6290666667,17.864,19.1433666667
849.16,19.6564,26.5292,19.5648,21.4662,44.2497,18.3276,21.1454,49.5992,21.4431333333,22.8636666667
849.46,17.7076666667,26.4094,18.3392666666,19.4386,43.1461666667,15.8128,19.5789333333,48.9122666667,20.5848666667,20.7367333333
849.76,19.7462666667,29.9192,22.0992,21.4762666667,44.8673666667,17.3933333333,23.8523333333,51.6724,22.6758666667,23.8755666667
850.06,20.728,30.9668666667,23.0944666667,22.4573333333,45.1420333334,19.6359333333,24.8691333333,53.5380666667,23.1397333334,25.2899666667
850.36,26.0403333334,35.6374666667,28.9486,28.009,49.6644,26.0403333333,29.9329333333,57.6958666667,28.1878666667,30.4697
850.65,28.0499333333,37.1656,31.0204666667,30.0453333333,51.6893333333,28.8436666666,32.3129333333,58.9569333333,29.7732,32.3356666667
850.95,25.3900666667,34.9882666667,30.3310666667,29.1725333333,51.2412,27.2103333333,30.8746666667,57.9432,27.8487333333,31.1111333333
851.25,22.5152666667,33.6996666667,29.1330666667,26.7156,50.9524,24.2247333333,30.1831333333,56.3858666667,26.4225333333,29.414
851.55,22.1466,34.4444,28.4342666667,27.2474666667,51.0732666667,24.8989333333,30.4293333334,57.5,27.2728,29.7726333333
851.85,24.7417333333,35.1174666667,30.6337333333,29.8826,51.2559,26.3614666667,32.6290666667,58.1689333333,29.8592,31.6315
852.15,25.338,36.3343333333,31.4634,30.7500666667,52.8291,27.9948666667,33.3822,60.8611333333,31.8816,30.7992
852.45,24.6825333333,36.5609333333,32.1957333333,29.8412666666,53.5976666667,27.6190666667,32.4602666666,62.5926666667,31.5607333333,28.6112
852.74,25.0678,36.3414,33.4687333333,30.1898,54.4851666667,29.4308,33.7396666667,63.9836666667,31.8426666667,29.2817333333
853.04,23.4062,34.0612,31.1790666667,29.9270666667,54.8034666667,29.9272666667,31.2956,64.9782,31.4701333333,26.7103
853.34,24.7662,35.9276,32.0663333333,31.5234,57.7376333333,31.3121333334,33.3031333333,65.5505333333,35.0528666667,27.2246666667
853.64,19.801,31.1110666667,26.7662,25.3399333333,54.1957333333,25.1076,29.9503333333,64.8757333333,30.9784666667,21.2436666667
853.94,14.6392,27.2165333333,20.756,20.8248,51.0652666667,17.7664,24.2267333333,61.8213333334,25.9795333333,15.9965
854.23,16.6026,27.0512,20.2242666667,20.9936666667,49.4872333333,18.4937333333,24.0704666667,59.9038666667,25.9295333333,16.9230666667
854.53,21.8667333333,30.2223333333,26.1038,26.4591333333,52.7555333333,24.5037333333,26.5186,62.0444666667,30.6073333333,21.6889
854.83,23.6586,29.3766,29.3765333333,27.6694,52.1274333333,26.0975333334,28.3198,59.9728,31.1922666667,24.1328
855.13,22.7826,29.7682,30.029,27.3914,54.1738666667,26.2898,28.8695333333,61.1014666667,31.7392,24.4927
855.43,26.1040666667,32.7144,32.4612,30.6330666667,55.6820333333,27.2856,32.6864,63.5161333333,33.3615333333,26.7369666667
855.72,28.8188666667,34.7768666667,34.6980666667,33.937,57.2309333333,30.0261333333,35.5905333333,64.5670666667,35.2231333333,29.4094666667
856.02,29.2193333333,36.3072,35.0929333333,35.4151333333,56.7781666667,30.5329333333,36.1834,64.114,35.886,29.1698666667
856.32,30.2826,38.7205333333,35.9160666667,35.6700666667,58.4873666667,31.0944,38.1055333333,65.3385333333,35.8914666667,30.5778
856.62,30.0242666667,36.4722,35.0851333333,32.8467333333,57.1289,29.854,36.6422666667,64.5498,32.2141333333,29.8418
856.91,33.0114,39.9539333333,38.8965333333,36.2989333333,61.1724333333,34.9194666666,39.6320666667,65.9308666667,35.4482,35.2528666667
857.21,34.9833333333,41.6282,41.034,37.2497333333,60.8800333333,37.2276666667,41.3640666667,67.5468,37.3818,36.5896666667
857.51,32.8187333333,41.1462666667,39.3684666667,34.8773333333,61.1813,36.2574666667,40.0702666667,67.6023333333,34.9006,34.7370666667
857.81,30.3950666667,40.2220666667,36.3951333333,32.0000666667,59.7284,33.6542666667,39.1852,67.1357333333,31.0123333334,32.6420333333
858.10,27.0497333333,38.8761333333,31.5453333333,28.4800666667,56.2708333333,28.7610666667,35.4278,65.3128666667,26.9988,29.4381666667
858.40,26.2358,36.0709333333,29.0749333333,26.0075333333,53.891,26.0582,31.4828666667,63.0416666667,24.2585333333,26.7426
858.70,24.5275333333,32.2885333333,26.3682,23.3830666667,51.4179,23.3583333333,28.8308666667,58.6815333333,21.5920666667,25.0621333333
858.99,18.7901333334,27.0012666667,21.3641333333,16.8083333333,46.3448666667,17.3488666667,23.5521333333,52.0720666667,16.3705333333,20.0000333333
859.29,18.0610666667,26.0822,20.0001333333,15.9097333333,45.4847333333,16.7065333333,22.6029333333,51.5803333333,15.0597333333,19.3625333333
859.59,18.4375333333,25.9114666667,19.3229333333,15.2866,43.5547666667,15.8334666667,21.0156,49.8698,15.1301333333,18.4115333333
859.89,16.2214,25.857,18.3266,13.5762,41.9837,14.2780666667,19.2443333333,48.6639333333,14.8988666667,16.3159666667
860.18,7.60233333333,19.0936,11.345,6.08193333333,35.6579666667,6.60826666667,12.1052,43.8011333333,8.74273333332,7.90943333333
860.48,0.956933333333,15.4386,7.08133333333,2.9666,34.6571666667,2.83900000001,7.84693333333,41.5311333333,4.17873333334,4.33813333333
860.78,3.15966666667,18.2938666666,10.9952666667,6.22413333332,34.7551333333,3.19119999999,9.73146666668,42.97,7.67780000001,6.87193333333
861.07,3.86786666667,17.7988,13.3018666667,6.76093333333,34.8427,5.18866666668,10.7861333333,42.3900666667,9.90553333332,7.87759999999
861.37,7.59253333335,18.6727333333,15.9568,9.10486666669,37.6543666667,10.3703333333,14.1666,44.4752666667,13.7344666667,9.50623333334
861.67,3.8648,16.1351333333,12.9790666667,5.21720000001,34.3962,7.95493333333,11.2399333333,41.8358,11.401,7.13366666667
861.96,2.75086666667,18.2524,14.6926,6.8284,35.3721333333,11.2296666667,12.2006666667,43.9805333333,12.5566,8.17153333332
862.26,5.10786666667,21.8906,15.7878,10.0828,39.0381,14.7927333333,15.257,51.4428,14.3284,11.9900666667
862.56,6.77026666667,21.6924666667,15.3712,9.77546666668,41.1225666667,15.0604,16.9258,52.9534666667,16.0277333333,12.5559666667
862.85,5.89733333333,20.9158,15.0549333333,9.52386666666,43.5348666667,16.7399333333,19.2674,55.3114,16.8130666667,12.8938666667
863.15,8.889,21.9528666667,17.7778,14.2761333333,46.0942333334,20.0,22.1887333333,55.9932,20.303,16.3467333333
863.45,14.5913333333,25.7548,22.1068666667,18.9622,49.1980666667,24.6540666667,26.2264666667,57.7672666667,23.2076,20.6606333333
863.74,17.8301333333,27.1068666667,24.6541333334,19.0880666667,51.0691666667,26.824,28.8678666667,59.1195333333,24.9369333333,23.3805666667
864.04,17.4383333333,23.7963333334,22.7468666667,17.2222,51.3735,26.6976,27.9012,57.284,23.8270666667,22.3151
864.33,18.8160666667,24.2055333333,21.9314666667,18.1932,52.1339333333,27.0094,27.7881333333,57.7881333333,24.6418666667,21.9158333333
864.63,14.2951333333,21.4925333333,19.1375333333,14.7264,52.1559,23.4162,24.1458,56.3185333334,20.0331333333,18.9053
864.93,18.4332,25.4684,24.086,21.2288666667,55.9601333333,28.2028666667,30.1383333333,60.43,26.2058,23.057
865.22,19.7798,25.1258,22.5156,22.0754,55.739,27.4214,30.3144666667,61.3207333333,26.7610666667,24.3083
865.52,20.2751333333,23.6391333333,23.9756666667,22.7828666667,54.8013333333,27.2477333333,29.7859333333,59.3272,27.1254666667,23.4861333333
865.81,18.7403333333,22.0891333333,24.3931333333,21.9662666667,54.2858333333,27.2811333333,27.4347333333,58.9554666667,26.2980666667,23.2562333333
866.11,19.8096,23.5873333333,26.4444666667,23.9366,58.254,29.0159333333,28.0635333333,62.0000666667,28.6666666667,23.9841333333
866.41,17.521,21.3399333333,24.0872,20.9044666667,56.8677333333,26.8340666667,25.5945333333,59.6316,25.4272,22.1104333333
866.70,16.4948666667,21.2026,23.0928,20.4467333333,57.2851333333,25.2578666667,25.5326,58.9690666667,24.0894,20.9622333333
867.00,22.8712666667,26.2706,27.3267333333,26.7327333333,61.0395,30.3630666667,30.8580666666,62.2443333333,28.845,26.4192333333
867.29,27.4959333333,32.6698666667,32.8690666667,32.6036,64.6434666667,35.2238666667,36.6502,67.6617333333,34.1956,32.6865666667
867.59,26.8333333333,31.5666666667,32.8,31.2666666667,64.1166666667,34.2333333333,36.0666666667,68.3666666666,32.9333333333,34.4
867.88,29.1552,32.842,33.8864666667,33.6405333333,62.7804,36.3134,39.8157333333,67.6498666667,35.0539333333,37.4962666667
868.18,28.7892,31.0612666667,31.9282666667,31.3900666667,58.6846333333,33.2436,38.3258666667,63.4976666667,32.4963333333,37.0254333333
868.48,29.5964666667,31.45,33.6622666667,31.3602666667,59.0881,33.9610666667,37.8476,63.4380666667,34.0508666667,35.8297
868.77,31.7126,35.3822666667,36.1468,34.2508,62.1407666667,37.3394,40.2752,64.7400666667,38.4404666667,38.6848666667
869.07,29.5098666667,33.6600666667,33.1699333333,31.7647333333,61.4543333333,34.8366,38.5294,64.1503333333,35.8169333333,36.0784
869.36,26.1437333333,31.2092,30.5228,28.7582,57.5653333333,32.0588,35.7844,62.2222666667,32.4510666666,32.8921
869.66,26.3461333333,32.1795333333,29.8076666667,29.6475333333,55.5288666667,31.891,36.7308,62.0514,31.2180666667,31.8108666667
869.95,27.5829333333,31.6588,30.0473333333,30.8688666667,55.9399,31.8799333333,36.9035333333,62.2434,31.7536,31.8957666667
870.25,20.5500666667,26.8608,24.4334,26.0841333333,49.8380666667,25.4044666667,31.4562666667,56.6343333333,26.3754,24.6279666667
870.54,21.0306666667,27.8262,24.4122666667,27.6651333333,51.3687,27.6650666667,32.1738,57.198,25.8616,23.3494666667
870.84,18.2025333333,28.0719333333,22.8104666667,26.6993333333,51.4052,27.2549333333,32.0586666666,58.0392666667,24.5751333333,18.8726
871.13,21.9628,34.0778,27.6140666667,31.0321333333,56.582,32.0134666667,36.379,63.8916666667,29.2386,21.0153333333
871.43,21.9628,37.022,30.7614666667,32.115,60.8969666667,35.4990666667,38.8156666667,66.5990666667,31.7090666667,20.6766666667
871.72,17.2608,33.4653333333,27.4918666667,27.9868,59.1254666667,32.2112666667,36.2706,62.6402666667,28.3498666667,16.9142666667
