wavelength,Back_SpoBoom,Belly_SpoBoom,Breast_SpoBoom,Crissum_SpoBoom,Crown_SpoBoom,DorTail_SpoBoom,Patch10_SpoBoom,Patch11_SpoBoom,Rump_SpoBoom,Throat_SpoBoom,WingTip_SpoBoom
795.16,11.6284444444,62.6054444444,46.389,56.4365555555,7.72988888889,13.1801111111,30.4406666667,39.1376666667,43.1705,11.4944444444,13.1704444445
795.47,11.1867777778,62.0385555555,45.8451111111,55.9908888889,7.50522222222,13.004,29.775,38.3684444444,42.528,11.3288888889,12.7958888889
795.78,10.5267777778,62.136,45.8906666667,55.9961111111,6.456,12.1264444444,29.3965555556,37.9597777778,42.2030555556,10.5556666667,11.9925555556
796.09,10.3906666667,61.7556666667,46.0086666666,55.7546666667,6.35188888889,12.2296666667,29.541,37.6374444444,42.0789444444,10.6276666667,12.2202222222
796.40,11.1108888889,61.6596666667,46.3291111111,56.165,7.30433333333,13.0145555555,29.7327777778,38.2652222222,42.7800555555,11.3547777778,13.0518888889
796.70,11.8764444444,61.7704444444,46.0582222222,55.583,8.096,13.6006666666,30.1336666666,38.7644444444,43.0152222222,11.1572222222,13.6837777778
797.01,12.4393333334,62.0957777778,46.4965555555,56.096,8.73877777778,14.4177777778,30.5946666667,39.3607777778,43.6659444445,11.9078888889,14.6287777778
797.32,12.7551111111,62.1872222222,46.8273333333,56.4331111111,8.765,14.6946666667,30.6825555556,39.6601111111,43.687,11.8778888889,14.6391111111
797.63,12.1444444444,62.5996666667,46.8206666667,56.3537777778,8.19022222222,14.1447777778,30.7975555556,39.072,43.2516666667,11.4396666667,14.3515555556
797.93,10.8481111111,60.4677777778,45.4117777778,54.5787777778,6.59355555556,12.8018888889,29.4637777778,37.5037777778,41.763,9.95611111111,12.8296666667
798.24,10.5883333333,60.0704444445,45.5087777778,54.3483333333,6.13055555556,12.6983333333,29.0467777778,37.4868888889,41.5737777778,9.35266666666,12.5653333333
798.55,9.49788888889,58.5215555556,44.7826666667,53.4685555556,4.88877777778,11.4203333333,28.2318888889,36.3768888889,40.3623333333,7.72944444443,11.3717777778
798.85,9.85577777778,58.3212222222,45.2193333333,53.6235555556,4.55033333333,10.9933333333,28.6358888889,36.7363333333,40.6541111111,7.37488888889,11.4544444444
799.16,10.4587777778,57.6784444445,44.8437777778,53.3253333333,5.11266666667,11.5591111111,28.7762222222,36.5467777778,40.554,7.8391111111,12.1237777778
799.47,10.2866666667,57.0964444445,44.5818888889,52.8171111111,5.06488888889,11.3368888889,28.6515555556,36.1405555555,40.1255,7.49888888888,11.7098888889
799.78,9.50633333334,58.044,44.5054444444,52.4984444444,4.215,10.5016666667,28.4785555556,35.6184444445,39.8589444445,6.99755555554,10.908
800.08,9.71966666665,57.8677777778,44.291,52.6806666667,4.48133333334,10.5381111111,28.2586666667,35.4512222222,39.8201111111,7.2231111111,10.6302222222
800.39,10.2818888889,58.4784444445,44.6724444444,53.1924444445,4.89233333333,10.7897777778,28.5344444444,35.3754444444,39.9461111111,7.12066666668,10.707
800.70,10.6728888889,58.5914444444,44.7471111111,53.6984444445,5.33133333333,11.2258888889,28.8052222222,35.493,39.9895,7.58477777777,11.6745555556
801.00,11.0265555556,58.7061111111,44.7935555555,54.0438888889,5.381,11.2167777778,28.8931111111,36.3358888889,40.3477777778,7.72799999999,12.0307777778
801.31,11.3967777778,58.5713333333,44.8361111111,54.0634444444,5.90477777778,11.5237777778,29.1957777778,36.5077777778,40.5237777778,7.94722222223,12.1268888889
801.62,11.4332222222,58.3466666667,45.0026666667,54.2673333333,5.97966666667,11.2291111111,29.2002222222,36.2317777778,40.3971666667,8.20166666668,11.766
801.92,12.3252222222,59.4795555556,45.7993333333,55.3387777778,6.82933333333,12.5637777778,29.7343333333,37.3115555556,41.0460555555,9.22488888889,12.7156666667
802.23,13.2684444445,60.0866666667,45.9405555555,55.9024444444,8.02155555556,13.7994444444,29.9187777778,38.2546666667,41.485,10.298,13.7236666667
802.54,13.7092222222,60.9618888889,46.6778888889,56.816,8.104,14.1402222222,30.094,39.5246666667,42.0397777778,10.3484444445,13.6757777778
802.84,14.0813333333,61.6192222222,47.2362222222,57.4541111111,8.18533333333,14.4275555556,30.0277777778,40.2345555556,42.3227777778,10.4858888889,14.048
803.15,14.8587777778,61.0342222222,47.5784444444,57.4401111111,9.04,15.319,30.1446666667,40.6531111111,42.4227777778,11.3413333333,14.8913333333
803.46,14.83,62.0265555556,48.8343333333,58.0688888889,8.40444444445,15.2394444444,30.4446666667,41.2031111111,42.5225555555,10.952,15.1028888889
803.76,14.4327777778,61.9816666667,48.4307777778,57.3654444444,8.09855555556,14.8682222222,30.2978888889,41.3631111111,42.3367777778,10.8362222222,15.2232222222
804.07,13.3913333333,62.2223333333,48.2871111111,56.8517777778,7.88188888889,14.2362222222,30.2197777778,40.9836666666,42.3783888889,10.0115555556,14.2015555555
804.38,13.0854444445,61.6392222222,48.324,56.4278888889,8.23,14.5661111111,30.1424444444,40.3467777778,42.3151666667,9.63044444444,14.5201111111
804.68,14.1723333333,62.1541111111,48.7642222222,56.8707777778,9.69388888888,15.6235555556,30.6916666667,40.7936666667,42.4941666667,10.6348888889,15.7596666666
804.99,14.3261111111,63.5082222222,48.7843333333,57.0551111111,9.86122222222,16.0758888889,31.0156666667,41.0703333333,42.8879444444,10.5316666667,16.2575555556
805.30,14.3364444444,64.7038888889,49.0932222222,56.9786666667,9.80244444442,16.1157777778,31.29,41.2994444445,43.3653888889,10.6751111111,16.1844444444
805.60,14.6101111111,65.0445555556,49.6582222222,57.2704444445,9.89455555554,15.8381111111,31.8386666667,41.5942222222,43.9173333333,10.4854444445,16.1395555556
805.91,14.5962222222,64.4581111111,49.2522222222,56.6137777778,9.82277777778,15.5278888889,31.4355555555,41.4307777778,43.5530555555,10.2601111111,16.0802222222
806.21,14.502,63.7051111111,48.3441111111,55.4084444445,10.0712222222,15.4402222222,31.7168888889,40.6014444444,42.9864444445,10.3875555555,15.7794444444
806.52,14.7693333333,64.1975555555,48.1595555556,55.7725555556,10.3338888889,15.2034444444,32.3044444444,40.7293333333,43.4156111111,10.0253333333,15.8551111111
806.83,15.0141111111,63.8691111111,47.7381111111,55.7246666667,10.7952222222,15.3637777778,32.6903333333,41.0828888889,43.7167777778,11.0883333333,16.2097777778
807.13,15.3932222222,63.3534444445,48.1182222222,55.9612222222,10.9872222222,15.5284444444,32.8488888889,41.2104444444,44.0782222222,11.2914444445,16.0133333333
807.44,16.017,62.276,47.6588888889,55.2978888889,10.5736666667,15.6137777778,32.1795555556,41.353,43.5762777778,11.5815555555,16.1851111111
807.74,15.9778888889,62.0145555555,47.8432222222,55.0586666667,10.1626666667,15.3227777778,31.8203333333,41.2036666667,43.541,11.495,15.4923333333
808.05,15.1408888889,62.6487777778,48.3796666667,55.791,9.226,14.6576666667,31.8605555556,41.6402222222,44.2146111111,11.1347777778,14.7401111111
808.35,15.201,61.4067777778,48.0732222222,55.1891111111,9.00699999999,14.8818888889,31.4066666667,41.6428888889,44.0721666667,11.5128888889,14.7516666667
808.66,15.2688888889,60.7167777778,47.9928888889,55.1613333333,9.116,14.8865555556,31.2066666666,41.4218888889,43.8769444444,11.565,14.9698888889
808.97,14.7824444445,61.3837777778,47.9583333333,55.2526666667,9.00288888889,14.8916666667,30.9948888889,40.8822222222,43.7537222222,11.8503333333,15.1097777778
809.27,14.3624444444,61.8016666667,47.8793333333,55.6166666667,9.19222222221,15.0104444444,31.5977777778,40.264,43.4788333333,12.7612222222,15.4748888889
809.58,14.9778888889,62.762,49.1777777778,57.213,9.793,15.8566666667,32.0528888889,41.3182222222,44.5510555556,13.0568888889,15.7687777778
809.88,14.7174444445,62.1458888889,49.8287777778,56.9395555555,9.14277777778,15.8983333333,31.5301111111,41.0537777778,44.3936111111,13.4604444445,15.2888888889
810.19,13.8344444444,61.1817777778,49.544,56.2621111111,8.38800000001,14.9388888889,30.6743333333,39.8587777778,43.6032777778,12.5497777778,14.181
810.49,13.0401111111,61.8178888889,50.0065555556,56.5068888889,7.79488888889,14.2025555555,30.6248888889,39.1728888889,43.665,11.917,13.6346666667
810.80,13.3117777778,62.846,51.1138888889,57.5265555556,8.78888888888,14.5266666667,31.8618888889,39.8811111111,44.809,12.6096666667,14.2296666667
811.10,13.3691111111,62.9904444444,51.4801111111,57.8961111111,8.75666666667,14.8697777778,32.2455555556,40.5754444444,45.1261666666,12.8044444444,14.4156666667
811.41,13.1375555555,62.165,50.4284444444,56.7931111111,8.88077777778,14.3205555556,31.0755555555,38.9364444444,43.8324444444,12.6205555556,14.2117777778
811.71,13.4516666667,62.8805555555,50.7366666667,57.3178888889,9.55533333331,14.1264444444,31.392,38.648,44.2034444445,12.5843333333,14.319
812.02,12.3732222222,61.7558888889,49.5472222222,56.406,9.10822222223,13.155,30.4114444445,37.0918888889,42.8533888889,11.1798888889,13.1824444445
812.32,11.8991111111,61.0557777778,49.1431111111,56.1357777778,8.47144444443,12.9628888889,29.6988888889,36.9264444444,42.2608333333,10.641,12.3685555556
812.63,10.8958888889,60.8382222222,48.9377777778,56.3306666667,7.27822222222,11.5417777778,29.0553333333,37.1662222222,42.1261111111,9.044,11.3694444444
812.93,9.98099999999,60.634,48.3044444445,55.9371111111,6.26744444444,10.2597777778,27.697,36.3276666666,41.0318333333,8.13166666667,10.6855555555
813.24,9.84088888888,60.7972222222,47.1162222222,55.687,6.74533333333,10.3956666667,28.2084444444,36.1658888889,40.3051666667,8.04488888889,11.1111111111
813.54,10.101,59.9231111111,45.9382222222,54.5737777778,7.68244444444,10.9545555556,28.482,35.5382222222,40.0625,8.0811111111,11.5235555556
813.85,9.48166666665,58.4071111111,44.5427777778,53.1254444444,7.33255555556,10.5493333333,27.813,34.9911111111,38.7273888889,7.69788888888,11.336
814.15,8.68699999999,58.1334444444,43.4777777778,52.3187777778,6.31933333333,10.2844444445,27.4204444444,34.1318888889,38.7417222222,7.56622222223,10.8308888889
814.46,9.03111111111,59.4222222222,43.0345555556,52.5405555556,6.756,10.4691111111,27.6103333333,35.1198888889,38.8890555556,7.70522222222,11.7672222222
814.76,10.479,60.6405555556,44.3602222222,53.7295555556,7.164,11.9258888889,28.9085555556,37.393,40.2794444444,8.83544444443,13.3724444444
815.07,10.1594444444,60.0335555556,44.2486666667,53.7503333333,6.88488888889,11.2931111111,28.5473333334,37.5315555556,39.6096666666,8.34055555557,13.0842222222
815.37,11.5482222222,61.365,46.2915555556,55.4004444445,7.41666666666,12.634,30.5274444444,39.2554444444,40.9403333333,9.94066666667,14.5092222222
815.68,10.3988888889,60.7264444444,45.8832222222,54.872,6.78055555556,11.7948888889,30.2705555556,38.4616666667,40.5556111111,9.00266666666,13.3905555556
815.98,11.4025555556,60.9793333333,45.9565555556,55.0007777778,7.782,13.1363333333,30.7115555556,38.5351111111,40.8794444444,9.7518888889,14.1352222222
816.29,12.338,61.7726666667,46.7328888889,55.6106666667,7.85777777778,13.7854444445,31.9411111111,39.73,42.3353333333,10.6837777778,14.9572222222
816.59,12.7043333333,61.5987777778,47.2052222222,55.377,7.64988888889,13.6656666667,31.3144444445,39.7198888889,42.9336111111,9.99866666667,14.902
816.89,13.12,62.8151111111,48.3375555555,56.7608888889,7.13488888889,13.9234444444,31.3661111111,40.0942222222,43.7723888889,10.0444444444,16.0156666667
817.20,15.0948888889,63.5636666667,49.4174444445,58.1842222222,8.46877777778,15.2845555555,32.466,40.7043333333,45.0067777778,11.6801111111,17.5203333333
817.50,16.0828888889,63.3345555555,49.9672222222,59.0582222222,9.36633333331,16.2928888889,32.7037777778,41.06,44.7986666667,12.1476666667,18.3917777778
817.81,15.558,62.6756666667,49.7655555556,58.6215555555,9.33733333332,16.2168888889,32.0788888889,40.0228888889,44.2798888889,12.34,17.978
818.11,15.3827777778,62.1671111111,48.896,58.0274444444,9.743,16.3186666667,32.3375555556,39.1648888889,44.2167777778,12.155,17.9985555556
818.41,14.3702222222,62.3406666666,48.0398888889,57.7708888889,9.46433333332,16.3766666667,31.9532222222,38.7147777778,43.9109444444,11.7605555555,17.8265555555
818.72,13.1092222222,61.2276666667,46.3758888889,56.3768888889,8.32511111111,14.7298888889,30.3806666667,37.7621111111,43.0347222222,10.2233333333,16.1726666667
819.02,13.1437777778,61.5905555556,46.7687777778,56.7334444444,8.22388888889,14.7592222222,30.7588888889,38.326,42.9851111111,10.2877777778,16.3852222222
819.33,13.2937777778,61.3946666667,46.9766666667,56.5476666667,8.49388888889,14.9754444445,30.8105555556,38.4921111111,42.8097777778,10.7047777778,16.2413333333
819.63,13.5765555555,61.3601111111,47.3588888889,56.5676666667,9.36422222222,15.3643333333,31.3901111111,38.6644444445,42.583,11.6906666667,16.6626666667
819.93,13.5274444444,60.712,46.9984444444,56.3748888889,9.43833333334,15.3862222222,31.6743333333,38.7787777778,42.1209444445,11.9991111111,16.6873333333
820.24,13.4911111111,60.8033333333,46.7432222222,56.345,9.36966666666,15.4416666667,31.7715555556,39.1093333334,41.9307777778,12.1794444444,16.3124444445
820.54,13.034,61.111,46.9422222222,56.5913333334,9.00477777778,15.3385555555,31.7325555556,39.3697777778,41.8426666667,11.78,15.9578888889
820.85,12.8094444444,61.0054444444,46.7766666667,56.0878888889,8.93533333333,15.0527777778,31.5591111111,39.1297777778,41.4596111111,11.6265555556,15.7121111111
821.15,12.4561111111,60.8285555556,46.8092222222,56.0025555556,8.55022222222,14.6251111111,31.3602222222,38.8464444445,41.1817777778,11.1368888889,15.39
821.45,12.3345555555,60.2656666666,46.5345555555,55.5131111111,8.35366666666,14.3134444444,31.0468888889,38.7566666667,40.8545555556,10.9606666667,15.1048888889
821.76,12.6646666667,60.497,46.9542222222,55.7317777778,8.43411111111,14.493,31.3226666667,38.9262222222,41.0907777778,11.1201111111,15.3416666667
822.06,12.7734444445,60.6095555556,47.091,55.7862222222,8.53966666667,14.636,31.3847777778,38.8984444444,41.1043333333,11.2113333333,15.4808888889
822.36,12.8775555555,60.657,47.1402222222,55.8696666667,8.70311111111,14.726,31.4954444445,38.8651111111,41.2495,11.3671111111,15.6923333333
822.67,12.7264444444,60.4651111111,47.0133333333,55.6941111111,8.59111111111,14.5234444444,31.39,38.7121111111,41.1423333333,11.2288888889,15.6387777778
822.97,12.3478888889,60.462,46.8848888889,55.6301111111,8.23188888889,14.3211111111,31.2726666667,38.5553333333,41.0584444444,10.775,15.5068888889
823.27,12.3045555556,60.7675555555,47.1122222222,55.802,8.25444444445,14.4684444444,31.3293333333,38.7052222222,41.1931666667,10.82,15.6882222222
823.58,12.1815555556,60.9244444444,47.3346666667,55.9068888889,8.24,14.4487777778,31.4615555556,38.7214444444,41.3042777778,10.7322222222,15.684
823.88,12.335,60.7391111111,47.279,55.7036666667,8.40477777778,14.5503333333,31.4961111111,38.5982222222,41.2451111111,10.7622222222,15.8496666667
824.18,12.6866666667,61.2251111111,47.7726666666,56.2422222222,8.62422222222,14.9392222222,32.0867777778,38.9962222222,41.8359444444,10.8961111111,16.3121111111
824.49,13.2512222222,61.3545555556,47.8634444445,56.2963333333,9.29011111111,15.4595555556,32.4862222222,39.2524444444,42.2084444445,11.4575555556,17.0234444444
824.79,13.3377777778,61.8136666667,48.2685555555,56.7196666667,9.41177777779,15.8246666667,32.738,39.2903333333,42.4473888889,11.6157777778,17.4521111111
825.09,13.299,61.5758888889,48.1427777778,56.6192222222,9.4791111111,15.8731111111,32.8988888889,39.244,42.4308333333,11.8944444444,17.639
825.39,13.3491111111,62.0427777778,48.3323333333,56.9663333334,9.66566666667,16.1266666667,33.1983333333,39.3766666667,42.8595555555,12.1603333333,18.0163333333
825.70,13.4647777778,61.8775555556,48.2028888889,56.5864444445,9.483,16.1832222222,33.0323333333,39.1671111111,42.8527222222,12.2241111111,17.8435555555
826.00,13.5662222222,61.8838888889,48.2425555555,56.5452222222,9.443,16.4544444445,33.0646666667,39.0066666667,43.019,12.2606666667,17.7835555556
826.30,14.0314444444,61.544,48.2828888889,56.2737777778,9.79844444446,16.5192222222,33.0621111111,38.9647777778,42.9223333334,12.7807777778,17.8033333333
826.61,14.3926666667,61.9435555555,48.5606666667,56.8322222222,9.752,16.5283333333,33.3186666667,39.2311111111,43.1435555556,12.9216666667,17.7805555556
826.91,14.6448888889,61.893,48.6792222222,56.8936666667,9.85622222222,16.8896666667,33.4167777778,39.3765555556,43.1163333333,13.1156666667,18.0168888889
827.21,14.8614444444,62.6466666667,49.2283333333,57.4581111111,10.0724444445,16.9038888889,33.8376666667,39.5505555556,43.4531666666,13.4782222222,18.1374444445
827.51,14.4833333333,61.9466666667,48.8617777778,57.0447777778,9.99555555557,16.6036666667,33.3637777778,39.0275555556,42.9957222222,13.3375555556,17.8354444444
827.82,14.4261111111,62.3063333333,49.2252222222,57.3783333333,9.64011111112,16.5801111111,33.4962222222,39.2383333333,43.2783333333,13.118,17.6833333333
828.12,14.6638888889,62.7772222222,49.5144444444,57.8231111111,9.84766666668,16.8156666667,33.9842222222,39.6007777778,43.6141666667,13.329,17.9964444444
828.42,15.0181111111,63.3051111111,49.9823333334,58.0781111111,10.0492222222,17.2295555555,34.1251111111,39.9857777778,43.7844444444,13.5104444445,18.18
828.72,16.1191111111,63.4814444445,50.5041111111,58.5168888889,11.0053333333,18.2717777778,34.9695555556,40.7302222222,44.1178888889,14.3646666667,19.1801111111
829.02,16.781,63.8921111111,50.9023333333,59.037,11.9798888889,18.9025555556,35.8855555556,41.441,44.5725555556,14.8347777778,19.9596666666
829.33,17.3176666667,64.3142222222,51.4128888889,59.5945555556,12.5387777778,19.2632222222,36.5512222222,42.2767777778,44.9511111111,15.3425555556,20.6021111111
829.63,17.5592222222,64.5777777778,51.2458888889,60.0377777778,12.6326666666,19.393,36.9027777778,42.5281111111,45.1106666667,15.3384444444,20.6761111111
829.93,17.4551111111,64.2786666667,50.8695555556,59.3042222222,13.1748888889,19.5187777778,36.7306666667,41.9394444444,45.1652777778,15.2473333333,20.5371111111
830.23,18.1757777778,63.4562222222,50.1538888889,58.5736666667,13.9273333333,19.4733333333,36.3128888889,41.7243333333,44.9634444445,15.9171111111,21.011
830.54,17.7488888889,62.9594444445,49.4458888889,58.0202222222,13.6688888889,19.5297777778,35.9427777778,41.5762222222,44.9828888889,15.7296666667,21.0208888889
830.84,17.2106666666,62.721,48.7856666667,57.3797777778,12.5397777778,18.8261111111,35.1905555556,41.1033333333,44.0598888889,15.0126666667,20.0461111111
