wavelength,Back_SalOrem,Belly_SalOrem,Breast_SalOrem,Crissum_SalOrem,Crown_SalOrem,DorTail_SalOrem,Patch10_SalOrem,Patch11_SalOrem,Rump_SalOrem,Throat_SalOrem,WingTip_SalOrem
580.63,12.3928,53.1377666666,56.8828,29.1908666667,9.89726666667,8.82,47.7604666667,7.34366666667,13.9696666667,51.7824666667,13.3674666667
580.97,12.4132666667,53.2902333334,57.0705333333,29.3163333333,9.94769999998,8.82873333333,47.9005666667,7.3915,14.0044666667,51.927,13.4315333333
581.31,12.3956666667,53.2820666667,57.1632,29.3632666667,9.96416666667,8.8696,47.9636333333,7.43063333333,14.0141833333,51.9635333333,13.4402
581.65,12.4122,53.2747,57.1436666667,29.4406,9.97419999999,8.84873333333,47.9786333333,7.4348,14.00245,51.9646,13.4572
581.98,12.4919333333,53.3827,57.2270666667,29.5235333333,9.99196666667,8.91366666667,48.0679,7.51056666667,14.0557666667,52.0668666667,13.5352
582.32,12.4787333333,53.4836,57.2913333333,29.5956,9.94393333335,8.93753333333,48.1150666667,7.49586666667,14.0541833333,52.1313333333,13.5593333333
582.66,12.5066,53.4311333333,57.2472666667,29.6164,9.95176666666,8.97153333333,48.0667,7.52856666667,14.0733333333,52.0374666667,13.6224
583.00,12.5432,53.535,57.3149333333,29.7197333333,9.95833333334,8.96553333333,48.1002,7.5162,14.0510666667,52.0837333333,13.6778666667
583.34,12.487,53.5982,57.3502666667,29.7566666667,9.88876666668,8.92626666667,48.0983666667,7.4829,13.9758333333,52.0756,13.6549333333
583.68,12.5962666667,53.6560333334,57.4173333333,29.9016666667,9.99746666667,9.0084,48.2005,7.61813333333,14.1108666667,52.1756,13.7866666667
584.01,12.6355333333,53.8261,57.5581333333,30.0503333334,10.0396333333,9.08233333333,48.3335666667,7.66463333333,14.1616833333,52.3304,13.8604
584.35,12.6656,53.7375666667,57.3636666667,30.0409333333,10.0395666667,9.14766666667,48.2488,7.65383333333,14.1885666667,52.2468666667,13.8959333333
584.69,12.6690666667,53.6638,57.3421333333,30.0605333333,10.0049333333,9.17033333333,48.1809,7.62993333333,14.1742333333,52.1832666667,13.8212666667
585.03,12.6348666667,53.6885666667,57.2583333333,30.0106666667,9.96616666667,9.1322,48.1137,7.60903333333,14.1363833333,52.1590666667,13.7994666667
585.37,12.5535333333,53.6614333333,57.2170666667,29.9551333333,9.89850000001,9.05773333333,48.0233666667,7.5511,14.0663166667,52.0435333333,13.7636666667
585.70,12.53,53.6148,57.1676,30.0076,9.91683333333,9.0564,47.9947666667,7.5727,14.067,52.0046,13.7754666667
586.04,12.5292,53.5516333333,57.1587333333,30.0204666667,9.94666666666,9.0544,48.0159666667,7.57153333333,14.09175,52.0007333333,13.8102
586.38,12.5112,53.6064,57.2204,30.0664666667,9.93236666667,9.05186666667,48.0183,7.56283333333,14.1045833333,52.0646666667,13.7970666667
586.72,12.5352,53.5147,57.0780666666,30.0716666667,9.98609999999,9.10906666667,48.0030333333,7.62943333333,14.1756,51.9768,13.8606
587.06,12.5376666667,53.4735,57.1184,30.1702,10.0633333333,9.12113333333,48.0618,7.686,14.2339,51.9746,13.9189333333
587.39,12.5612,53.5114,57.1356666667,30.237,10.0535333333,9.1238,48.0828,7.684,14.2238833333,51.9653333333,13.9184666667
587.73,12.5494666667,53.4338666667,57.0418,30.2192,10.0499,9.10693333333,47.9965333333,7.68516666667,14.2008166667,51.8821333333,13.8971333333
588.07,12.5472666667,53.6751333333,57.2816,30.3382,10.0361666667,9.07966666667,48.1766,7.68763333333,14.2093666667,52.0462,13.8556
588.41,12.5379333334,53.6691333333,57.2281333333,30.4194,10.1017333333,9.0894,48.1485333333,7.7064,14.2380166667,52.013,13.866
588.74,12.5539333333,53.6427666667,57.2876666667,30.517,10.0977666667,9.08306666667,48.1734666667,7.6955,14.2408333333,51.9962,13.8298666667
589.08,12.5955333333,53.7565666667,57.4192,30.6746,10.144,9.15446666667,48.2964666667,7.73346666667,14.3131,52.1395333333,13.8376
589.42,12.543,53.6989,57.4222666667,30.6834666667,10.1040666667,9.09166666667,48.2556333333,7.6466,14.2582833333,52.1058666667,13.7686666667
589.76,12.5214666667,53.6811666667,57.3945333333,30.7035333333,10.0673333333,9.04886666667,48.2071666667,7.63806666667,14.1818833333,52.0590666667,13.7021333333
590.09,12.5789333333,53.7163333333,57.4433333333,30.8285333333,10.1271333333,9.07726666667,48.2639333333,7.699,14.23205,52.0881333333,13.6948666667
590.43,12.556,53.7983333333,57.5555333333,30.9247333333,10.1041333333,9.04006666667,48.2967666667,7.6658,14.2050333333,52.1562666667,13.6561333333
590.77,12.611,53.8561,57.5788,30.9828,10.1151,9.0982,48.3473333333,7.66103333333,14.2702166667,52.2064,13.6652
591.11,12.5478,53.8148333333,57.5686666667,30.9710666666,10.0786,9.07953333333,48.3114333333,7.60373333333,14.23265,52.1515333333,13.5885333333
591.44,12.5303333333,53.9077,57.6671333333,31.0448666667,10.0492333333,9.14373333333,48.3953,7.5775,14.2209666667,52.2376666667,13.5819333333
591.78,12.4848,53.8207333333,57.6536,31.0506666667,10.0173,9.1154,48.3121,7.5313,14.1718333333,52.175,13.5638
592.12,12.4481333333,53.8218333333,57.681,31.0531333334,9.9291,9.0594,48.2768,7.45596666667,14.1162166667,52.1879333333,13.4952666667
592.46,12.4360666667,53.8659,57.6916,31.1502,9.91736666666,9.01613333333,48.3300666667,7.43636666667,14.11625,52.2718,13.5592
592.79,12.4154,53.8421333333,57.7195333333,31.1668,9.89763333335,8.96826666667,48.322,7.41996666667,14.0969166667,52.2392,13.5744
593.13,12.4087333333,53.8720333333,57.747,31.2246666667,9.88439999999,9.00966666667,48.2956333333,7.4214,14.0825833334,52.2107333333,13.6316
593.47,12.3920666667,53.9574666667,57.8356,31.3064,9.88196666667,8.9692,48.3078,7.38316666667,14.1212833333,52.2538666667,13.6612666667
593.80,12.3552,53.8968666667,57.7774666667,31.3076666667,9.86213333333,8.9648,48.2762666667,7.35466666667,14.0831666667,52.2044666667,13.6522
594.14,12.3116,53.9004,57.8338,31.3032666667,9.79453333333,8.9252,48.3281,7.29413333333,14.03395,52.2006666667,13.6423333333
594.48,12.2879333333,53.9099,57.8529333333,31.3178666667,9.76546666667,8.89526666667,48.2694,7.26753333333,13.9861833333,52.1728,13.6606666667
594.81,12.3382,53.9655,57.8738,31.4306666667,9.81879999999,8.91313333333,48.2937,7.32553333333,14.0780333333,52.1976666666,13.7545333333
595.15,12.3947333334,54.0337,57.9338,31.5520666667,9.88123333333,8.92966666667,48.3360333333,7.38276666666,14.1436333333,52.2514666667,13.8248
595.49,12.4336666667,54.0779,57.9474,31.6604666667,9.89446666666,8.9834,48.3585666667,7.42853333333,14.1725,52.2814,13.8993333333
595.82,12.4770666667,54.1667,58.0211333333,31.7378666667,9.95216666667,9.04506666667,48.4387333333,7.50216666667,14.2187666667,52.3658,14.0272666667
596.16,12.4708,54.2253333333,58.0954,31.7584,9.95776666665,9.0472,48.4984,7.51383333333,14.2265,52.3814666667,14.0455333333
596.50,12.4594,54.2254333333,58.0699333333,31.7674,9.93163333333,9.03966666667,48.477,7.48503333333,14.2143833333,52.3806666667,14.0349333333
596.83,12.4630666667,54.2071,58.026,31.8187333333,9.91916666665,9.0068,48.4950333333,7.48503333333,14.1963,52.3956666667,14.0179333333
597.17,12.4956,54.2018666667,58.0356666667,31.8487333333,9.94396666665,9.0668,48.5108666667,7.51543333333,14.1981,52.3934,14.0140666667
597.51,12.4977333333,54.2508666667,58.1003333333,31.8769333333,9.93960000001,9.06326666667,48.5127666667,7.4892,14.19685,52.4206,14.0298666667
597.84,12.5446666667,54.3366333334,58.1630666667,31.9627333333,10.0170666667,9.14073333333,48.5035333333,7.58133333333,14.2904166666,52.4844666667,14.0823333333
598.18,12.6048,54.389,58.2252666667,32.0365333333,10.0832333333,9.21346666667,48.5871333333,7.64616666667,14.3280833334,52.6137333333,14.1298
598.52,12.6575333334,54.4832333333,58.3520666667,32.1162666667,10.1131666667,9.271,48.6954,7.67296666667,14.3452,52.7744666667,14.1508
598.85,12.5891333333,54.4029666667,58.2744,32.0804,10.0402,9.20153333333,48.5999,7.5952,14.2647333333,52.6968666667,14.0738666667
599.19,12.6166666667,54.3612333333,58.2584666667,32.0605333333,10.063,9.17133333333,48.5797,7.59786666667,14.2881,52.6958666667,14.0060666667
599.53,12.5605333333,54.2312333333,58.1261333333,32.0658666667,10.0015,9.07573333333,48.5110333333,7.52163333333,14.2199666667,52.6168666666,13.9108666667
599.86,12.5502,54.0856,57.9645333333,32.0232,10.0316,9.12746666667,48.3039,7.54526666667,14.2246666667,52.4703333333,13.8614666667
600.20,12.6647333333,54.1662,58.0633333333,32.1914,10.1339333333,9.21553333333,48.4006666667,7.62533333333,14.3383666667,52.5764,13.9584
600.53,12.7250666667,54.1694666667,58.0942666667,32.2135333333,10.1862,9.2766,48.3860666667,7.68093333333,14.4169,52.5267333333,14.0007333333
600.87,12.7064666667,54.2226666667,58.0694,32.25,10.1781333333,9.23466666667,48.3842,7.66566666667,14.4137833333,52.539,14.0422
601.21,12.6396666667,54.1260666667,57.916,32.1846666667,10.1062333333,9.1668,48.3014333333,7.59583333333,14.33195,52.4429333333,14.0114
601.54,12.6371333333,54.0726666667,57.9188,32.2427333333,10.0810333333,9.1426,48.3009666667,7.57996666666,14.3067166667,52.4104,14.0206666667
601.88,12.5853333333,54.0433333333,57.8900666667,32.2900666667,10.0395666667,9.10786666667,48.2752666667,7.5589,14.2735,52.311,13.9747333333
602.21,12.4995333333,53.9727,57.816,32.2721333333,9.95553333333,9.0408,48.1658,7.50466666667,14.1677,52.141,13.9232
602.55,12.5071333333,53.9363666667,57.7910666667,32.3064,9.9626,9.0348,48.1452333333,7.5284,14.1621,52.0958,13.9384
602.88,12.5089333333,54.0188,57.8744,32.4023333333,9.96986666665,9.06346666667,48.2059,7.534,14.1273833333,52.1204666667,13.9962
603.22,12.5292,54.0933666667,57.9580666667,32.4602,9.99909999999,9.1182,48.2289,7.56083333333,14.14415,52.1073333334,14.0760666667
603.56,12.565,54.0665333333,57.9558,32.5070666667,10.0174,9.1456,48.2304666667,7.59206666667,14.1691333333,52.0876666667,14.1614
603.89,12.5485333333,54.0457333333,57.9223333333,32.5239333333,10.0028666667,9.1114,48.1576,7.6058,14.1412833333,52.04,14.189
604.23,12.4961333334,54.0241,57.9606666667,32.5386666667,9.97103333333,9.08753333333,48.1710333333,7.59643333333,14.1294833333,52.0696666667,14.1387333333
604.56,12.5013333333,53.9775666667,57.9685333333,32.6032,9.98136666668,9.13973333333,48.1470666667,7.62463333333,14.1376333333,52.0482,14.1336
604.90,12.5426,54.1052,58.1188,32.6995333333,9.99406666667,9.16973333333,48.2262,7.67566666667,14.18805,52.1407333333,14.1912666667
605.23,12.5535333333,54.0987333333,58.0982,32.7412,10.0149,9.1842,48.2388666667,7.6689,14.20245,52.1644,14.2218666667
605.57,12.5800666667,54.1365333333,58.0885333333,32.8204,10.0517333333,9.1834,48.2437666667,7.6756,14.2237333333,52.193,14.2898666667
605.90,12.6204666667,54.0861333333,58.0762,32.8775333333,10.0929,9.1928,48.2485666667,7.71703333333,14.2710333333,52.1799333333,14.3471333333
606.24,12.6124,54.0955666667,58.1092666666,32.9168666667,10.0673333333,9.16673333333,48.2598666667,7.68686666666,14.2536166667,52.2254666667,14.3744
606.58,12.5715333333,54.0754333333,58.0671333333,32.9274,10.0617,9.14146666667,48.2468333333,7.68323333333,14.25425,52.1921333333,14.3742666667
606.91,12.6626666667,54.1011666667,58.11,33.0097333333,10.1249,9.19346666667,48.3243333333,7.76143333333,14.3282166667,52.2578666667,14.414
607.25,12.6704666667,54.2329666667,58.2010666667,33.0987333333,10.1155,9.17326666667,48.4281666667,7.7429,14.2985166667,52.3471333333,14.3934666667
607.58,12.6531333333,54.2972333333,58.2686666667,33.1460666667,10.1391666667,9.2078,48.4771666667,7.74896666667,14.2802833333,52.3852,14.3800666667
607.92,12.6982666667,54.3251666667,58.1978666667,33.2139333333,10.1781333333,9.22446666667,48.4574666667,7.76473333333,14.2803833333,52.3733333333,14.4645333333
608.25,12.7034666667,54.2671666667,58.1344666667,33.1910666667,10.1827333333,9.20086666667,48.4168333333,7.76766666667,14.2559666667,52.3448666667,14.5108
608.59,12.7033333333,54.1729333333,58.0442,33.2167333333,10.2294,9.2108,48.3806666667,7.79206666667,14.2484,52.2670666667,14.5404666667
608.92,12.6642,54.0903333333,57.9367333333,33.1488666667,10.1638333333,9.1704,48.2449,7.77603333333,14.1729,52.1124,14.5144666667
609.26,12.5940666667,53.9526333333,57.7950666667,33.0464666667,10.1266,9.13833333333,48.1324,7.7792,14.0862166667,51.9865333333,14.4540666667
609.59,12.5688666667,53.9733666667,57.6966,33.024,10.1024,9.1376,48.1125333333,7.78353333333,14.0623,51.9482666667,14.4269333333
609.93,12.6224,54.0196666667,57.6741333333,33.1221333333,10.1733333333,9.203,48.1610333333,7.8752,14.1201,51.9629333333,14.4896666667
610.26,12.6592666667,53.9801333333,57.6217333333,33.1060666667,10.1775,9.1984,48.1223,7.8925,14.1156333333,51.9146,14.5336666667
610.60,12.5675333333,53.8965,57.4400666667,33.0488666667,10.1004666667,9.12313333333,47.9716333333,7.82813333333,14.0123333333,51.8178666667,14.4812666667
610.93,12.5336666667,53.8005333333,57.3406666667,33.0325333333,10.0909,9.10773333333,47.8824333333,7.83183333333,13.9879166667,51.7450666667,14.4846666667
611.27,12.5854666667,53.8347333333,57.3241333333,33.0676666667,10.1192333333,9.12833333333,47.9208333333,7.88623333333,14.03145,51.7297333333,14.5292666667
611.60,12.5851333333,53.8506,57.3200666667,33.0578,10.1232333333,9.13266666667,47.9209333333,7.9085,14.0170333333,51.7158666667,14.526
611.93,12.5534666667,53.8690333333,57.2668,33.0587333333,10.0896333333,9.11866666667,47.8816666667,7.88376666667,13.9887666667,51.6876666667,14.5022666667
612.27,12.5603333333,53.8979333333,57.2592666667,33.088,10.0593333333,9.11686666667,47.9085333333,7.87566666667,14.00415,51.6656666667,14.4819333333
612.60,12.6404,54.1441333333,57.4539333333,33.2908666667,10.1814333333,9.18026666667,48.0991666666,7.92903333333,14.1147,51.8564666667,14.5513333333
612.94,12.7352,54.2548666667,57.6426,33.4235333333,10.1991333333,9.21833333333,48.1844,7.94219999999,14.1830333333,51.9657333333,14.6469333333
613.27,12.7950666667,54.3609333333,57.8126,33.5652666667,10.2428666666,9.27746666667,48.2645,7.95493333333,14.2239833333,52.1024,14.7152
613.61,12.8300666667,54.4267,57.903,33.6018666667,10.2517,9.2982,48.2847333333,7.99870000001,14.2592166667,52.1597333333,14.7199333333
613.94,12.8950666667,54.5877666667,58.0936,33.7648666667,10.3099,9.41113333333,48.4120333333,8.0545,14.35425,52.3212666667,14.7981333333
614.28,12.9736666667,54.7347666667,58.273,33.9558666667,10.4008,9.51233333333,48.5591666666,8.14286666667,14.46065,52.4596,14.8958
614.61,13.0558666666,54.8664333333,58.4572,34.1116,10.4885333333,9.60733333333,48.7235,8.20786666667,14.5716166667,52.626,14.9852
614.94,12.9446,54.7486666667,58.4483333333,34.1333333333,10.4153333333,9.51646666667,48.6573333333,8.1318,14.5036833333,52.6082,14.9235333333
615.28,12.9591333333,54.7487666667,58.5276,34.2431333333,10.4315,9.5012,48.6885,8.12003333333,14.54045,52.7196,14.95
615.61,13.0271333333,54.8923333333,58.7592,34.4279333333,10.5003333333,9.5532,48.8917666667,8.20366666667,14.62495,52.881,15.0206
615.95,13.1248,54.9642333333,58.8524,34.5691333333,10.6025333333,9.66226666666,48.9293666667,8.28219999999,14.67585,53.0160666667,15.0942666667
616.28,13.1172,54.9665,58.8541333334,34.5822666667,10.5553333333,9.66026666667,48.9261,8.28226666667,14.6418666667,53.0147333333,15.0764666667
616.61,13.1624,54.9572666667,58.8002666667,34.6341333333,10.6203,9.70273333333,48.9431666667,8.33989999999,14.7015333333,53.0269333333,15.0638
616.95,13.1710666667,54.9352,58.7762,34.5894666667,10.6002,9.7112,48.8944,8.30140000001,14.69185,52.9942,15.0502
617.28,13.1340666667,54.9865,58.8955333333,34.6424,10.6069333333,9.69733333333,48.9189,8.25393333333,14.6712166667,53.0506,15.0386
617.62,13.1027333333,54.991,58.9002666666,34.6974,10.6257,9.69626666667,48.8997333333,8.27263333333,14.6566833333,53.0341333333,15.0056
617.95,13.1218666667,55.0556333333,59.0082666667,34.7112666667,10.6400333333,9.69886666667,48.9263,8.26376666667,14.68935,53.0977333333,14.9769333333
618.28,13.1421333333,55.1242333333,59.036,34.7802666667,10.6563666666,9.71126666666,48.9206333333,8.28469999999,14.7167333333,53.1199333333,14.9859333333
618.62,13.2,55.1711,58.9844666667,34.8397333333,10.6826666667,9.77539999999,48.9575666667,8.32773333333,14.7148,53.1386666667,14.9953333333
618.95,13.2296,55.4074666667,59.1932666667,34.9795333333,10.6598,9.83426666667,49.0268,8.30979999999,14.7346,53.2628666667,14.9935333333
619.28,13.2427333333,55.4444,59.1723333333,34.9974,10.6687,9.83940000001,48.9915,8.29469999999,14.7369,53.258,14.9498666667
619.62,13.1921333333,55.4539,59.1039333333,34.9952666667,10.6375666667,9.78333333334,48.9841666667,8.25636666667,14.6991166667,53.1823333333,14.9096
619.95,13.1986,55.3738666667,59.0831333333,34.942,10.6318333333,9.81893333333,48.9456,8.2653,14.6780166666,53.2034,14.9216666667
620.28,13.2240666667,55.4593,59.2246,35.0734666667,10.6783,9.88806666666,49.0227,8.30943333333,14.73785,53.2614666667,14.9463333333
620.62,13.1982666667,55.4773,59.3021333334,35.1618666667,10.6757,9.87873333333,49.0468333333,8.32543333333,14.7075833333,53.3134666667,14.9462666667
620.95,13.2633333333,55.5125666667,59.2953333333,35.242,10.7323333333,9.94126666667,49.1079666666,8.35926666666,14.7671833333,53.3142,15.0546
621.28,13.3190666667,55.5034666667,59.2889333333,35.2597333333,10.7624,9.97053333334,49.114,8.40186666667,14.78715,53.3878666667,15.1038666667
621.62,13.3663333333,55.5543333333,59.4142666667,35.3678,10.8103666667,10.0109333333,49.2527333333,8.46516666667,14.85165,53.4580666667,15.1601333333
621.95,13.3108,55.4013666667,59.2578,35.2808666667,10.6939,9.91979999999,49.1136,8.38783333333,14.7138166667,53.2422,15.0258
622.28,13.3602666667,55.4743333333,59.3692,35.3779333333,10.7634,9.994,49.1952,8.44613333334,14.8013166667,53.3428666667,15.1030666667
622.62,13.2971333333,55.3794666667,59.2982666667,35.3924666667,10.7665333333,9.96306666667,49.1602,8.43666666667,14.7545666667,53.2639333333,15.0963333333
622.95,13.2142666667,55.3201,59.3212666667,35.4008,10.6951666667,9.90806666667,49.1485,8.37056666667,14.6755833333,53.2494,15.1044666667
623.28,13.1486,55.2741333333,59.3719333333,35.4255333333,10.6521333333,9.87960000001,49.1122,8.34706666667,14.6513333333,53.2590666667,15.0795333333
623.62,13.0744666667,55.3307,59.3868,35.5581333333,10.6354,9.8406,49.1681666667,8.32113333333,14.6553666667,53.2738666667,15.0988666667
623.95,12.9586666667,55.2711,59.3043333333,35.5022,10.4867333333,9.68199999999,49.1094,8.17100000001,14.54275,53.2000666667,15.0387333333
624.28,12.9518666667,55.3895,59.4106,35.6124666667,10.5073333333,9.67073333333,49.2090333333,8.17306666666,14.5564333333,53.2849333333,15.1096666667
624.62,12.9142,55.5002,59.5295333333,35.6807333333,10.4223,9.5978,49.2312666667,8.13210000001,14.5195166667,53.3703333333,15.0572
624.95,12.8335333333,55.3634333333,59.4016666667,35.6777333333,10.2995,9.518,49.1268333333,8.01143333333,14.4365666667,53.2179333333,14.9594
625.28,12.7536666667,55.2870333333,59.3296,35.6775333333,10.1984,9.46646666667,49.0481,7.92499999999,14.3528166667,53.1934,14.9266666667
625.61,12.6972666667,55.3352333333,59.3934666667,35.7394666667,10.1861,9.47293333334,49.0634,7.88043333334,14.3370166667,53.2492,14.9642666667
625.95,12.6049333333,55.265,59.3205333333,35.6811333333,10.0901666667,9.3944,48.9330666667,7.75943333333,14.2405833334,53.1714666667,14.8982
