wavelength,Back_ButExif,Belly_ButExif,Breast_ButExif,Crissum_ButExif,Crown_ButExif,DorTail_ButExif,Patch10_ButExif,Patch11_ButExif,Patch12_ButExif,Patch13_ButExif,Rump_ButExif,Throat_ButExif,WingTip_ButExif
603.89,10.1832,51.3818,44.3746,24.2186666667,6.67453333333,6.6274,11.0681,8.55073333334,13.3661333333,6.5586,10.1156,4.41333333333,8.20386666667
604.23,10.1675,51.4745333333,44.4558666667,24.2817333333,6.68753333333,6.651,11.0712666667,8.54433333333,13.3684,6.54666666667,10.1218,4.43713333333,8.23213333334
604.56,10.1965333333,51.5234,44.4551333333,24.3306666667,6.72586666667,6.6794,11.0770333333,8.58393333333,13.3772666667,6.59173333333,10.1431333333,4.4905,8.28813333334
604.90,10.2224333333,51.5878,44.4898,24.3746666667,6.75753333333,6.6924,11.0779666667,8.615,13.3629333333,6.6244,10.1584,4.53053333333,8.30439999999
605.23,10.182,51.6216,44.4573333333,24.3718666667,6.73966666667,6.67833333333,11.0312,8.58573333333,13.325,6.6082,10.1297333333,4.53353333333,8.24873333333
605.57,10.1454333333,51.6924,44.5225333333,24.3846666667,6.71886666667,6.651,11.0409,8.56713333334,13.2964,6.6186,10.1237333333,4.50806666667,8.26286666666
605.90,10.1263666667,51.7578666667,44.5928666667,24.4239333334,6.69606666667,6.65533333333,11.0241333333,8.56846666667,13.2590666666,6.64566666667,10.0938,4.53763333333,8.26893333333
606.24,10.0225333333,51.7749333333,44.6168,24.4496,6.60686666667,6.5792,10.9373,8.4722,13.1758,6.56526666667,10.0135333333,4.43636666667,8.20153333334
606.58,9.92153333335,51.6421333333,44.5618666667,24.4105333333,6.53446666667,6.48746666667,10.8262333333,8.37533333333,13.0724,6.49553333334,9.90786666666,4.35213333333,8.14146666667
606.91,9.85526666665,51.6380666667,44.5234,24.3854,6.48833333333,6.42866666667,10.7662,8.3272,13.0166,6.47306666667,9.85,4.29956666667,8.09133333333
607.25,9.7448,51.5452666667,44.4738,24.3544666667,6.4338,6.38046666667,10.7086333333,8.2698,12.9272666667,6.4372,9.78253333333,4.2197,8.02
607.58,9.62816666665,51.4426666667,44.3584,24.3236,6.35053333333,6.28593333333,10.6082,8.154,12.8177333333,6.349,9.68873333334,4.13336666667,7.94813333334
607.92,9.44673333334,51.3940666667,44.2358666667,24.2341333333,6.2008,6.1534,10.4247333333,8.00106666667,12.6000666667,6.21733333333,9.52140000001,3.96073333333,7.79653333333
608.25,9.26093333334,51.1678666667,44.0661333333,24.0849333333,6.0536,6.01906666667,10.2745333333,7.83486666667,12.4095333333,6.04453333334,9.32153333334,3.80596666667,7.61806666667
608.59,8.99709999999,50.8497333333,43.7666,23.8854666667,5.83446666667,5.80186666667,10.0255333333,7.55313333333,12.1354666667,5.81426666667,9.05506666667,3.5664,7.36846666667
608.92,8.8087,50.664,43.6138666667,23.7649333333,5.69266666667,5.64646666667,9.84390000001,7.38013333333,11.9263333333,5.65426666667,8.83933333333,3.37176666667,7.19013333333
609.26,8.70343333333,50.4654,43.5004666667,23.7325333333,5.62893333333,5.57573333333,9.7132,7.2452,11.8018666667,5.55606666667,8.68626666667,3.2641,7.03786666667
609.59,8.43766666666,50.2028666667,43.2122,23.4994666667,5.38546666667,5.35153333333,9.4288,6.9642,11.5132666667,5.308,8.4188,2.9937,6.71593333333
609.93,8.26366666667,49.9962,43.0434,23.3576,5.2604,5.22973333333,9.25423333333,6.78946666667,11.3028666667,5.18546666667,8.26493333333,2.85006666667,6.51873333333
610.26,8.1108,49.9063333333,42.9003333333,23.2724,5.15873333333,5.12353333333,9.1268,6.64133333333,11.1336,5.07473333333,8.13213333333,2.73933333333,6.37313333333
610.60,7.9754,49.8511333333,42.8649333333,23.2047333333,5.053,5.01993333333,9.0101,6.50393333333,10.9618,4.96913333333,8.00706666667,2.61006666667,6.2304
610.93,7.8141,49.718,42.7206666667,23.1089333333,4.93953333333,4.89746666667,8.8463,6.3604,10.7647333333,4.84486666667,7.86573333333,2.46686666667,6.06866666667
611.27,7.70433333333,49.6107333333,42.5996666667,23.0419333333,4.83373333333,4.79293333333,8.70443333333,6.24486666667,10.5920666667,4.77653333333,7.7222,2.3181,5.91786666667
611.60,7.69786666667,49.5074666667,42.5160666667,23.0799333333,4.85926666667,4.80046666667,8.7194,6.26793333333,10.5830666667,4.81673333333,7.7206,2.36403333334,5.92453333333
611.93,7.6001,49.6114,42.5316666667,23.1092,4.79046666667,4.71626666667,8.63093333333,6.17333333333,10.4692,4.743,7.6616,2.28933333333,5.8182
612.27,7.67313333333,49.7138666667,42.6511333333,23.2270666667,4.83893333333,4.80606666667,8.7138,6.2652,10.5205333333,4.80393333333,7.73733333333,2.36483333333,5.87906666667
612.60,7.77216666667,49.8554,42.7961333333,23.3266,4.89386666667,4.89246666667,8.8107,6.3546,10.612,4.8988,7.86066666667,2.4892,6.01066666667
612.94,7.7815,49.9972666667,42.8265333333,23.3119333333,4.8682,4.9168,8.7855,6.38733333333,10.5764,4.91833333333,7.9022,2.5402,6.0262
613.27,7.88413333333,50.2604,43.1109333333,23.5088666667,4.98446666667,5.0498,8.9117,6.53066666666,10.6676666667,5.0674,8.03513333333,2.73656666667,6.18886666667
613.61,7.96123333333,50.4734,43.2182,23.6432666667,5.08086666667,5.16953333333,9.01056666667,6.65793333333,10.7566666667,5.1548,8.1338,2.89743333333,6.3358
613.94,8.04293333333,50.529,43.3095333333,23.7528666667,5.19493333333,5.28966666667,9.12963333333,6.77906666667,10.8452,5.2472,8.22193333333,3.04283333333,6.43753333333
614.28,8.18893333333,50.6103333333,43.458,23.9200666667,5.31193333333,5.43153333333,9.23976666667,6.9454,10.9755333333,5.3644,8.3342,3.2203,6.60293333333
614.61,8.35323333334,50.9062,43.7232666667,24.0808,5.43326666667,5.58073333333,9.37593333333,7.02666666667,11.1222,5.48826666667,8.4428,3.39873333333,6.75226666667
614.94,8.4691,51.0414666667,43.9566,24.2392,5.57486666667,5.75673333333,9.506,7.179,11.2673333333,5.61613333333,8.59033333333,3.60016666667,6.957
615.28,8.54803333334,51.1423333333,44.1232666667,24.3207333333,5.6414,5.87386666667,9.59676666667,7.26193333333,11.3517333333,5.686,8.6554,3.71023333333,7.041
615.61,8.58003333333,51.2151333333,44.2370666667,24.4055333333,5.6768,5.9878,9.6656,7.34653333333,11.3988,5.79586666667,8.694,3.8029,7.16093333333
615.95,8.64360000001,51.3604666667,44.3808666667,24.4774,5.76446666667,6.08793333333,9.74766666667,7.4426,11.4887333333,5.90093333333,8.78933333333,3.9396,7.29913333333
616.28,8.68276666667,51.3805333333,44.4548666667,24.5884666667,5.83393333333,6.16626666667,9.79983333333,7.54633333333,11.5154,5.9546,8.82346666667,3.9969,7.34906666667
616.61,8.82770000001,51.5869333333,44.704,24.8361333333,6.01113333333,6.32146666667,9.96506666666,7.7172,11.6601333333,6.10273333333,8.97153333333,4.13956666667,7.54773333333
616.95,9.00733333333,51.6324666667,44.8211333333,25.0102666667,6.1902,6.48293333333,10.1421333333,7.87226666667,11.8348,6.2182,9.10379999999,4.2872,7.76286666667
617.28,9.08203333334,51.7526666667,44.9043333333,25.0664666667,6.24906666667,6.543,10.2097,7.951,11.9032666667,6.25973333333,9.12633333333,4.33933333333,7.85486666667
617.62,9.08643333334,51.9061333333,45.0550666667,25.1264,6.2454,6.57146666667,10.1618333333,7.97873333333,11.8966,6.28513333333,9.1516,4.37176666667,7.9248
617.95,9.11753333335,52.0128,45.0808666667,25.2172666667,6.32073333333,6.66313333333,10.2284,8.0182,11.9688666667,6.35746666667,9.22500000001,4.44103333333,8.01386666667
618.28,9.06066666667,51.9982666667,45.0270666667,25.2505333333,6.26186666667,6.63593333333,10.1949666667,8.00386666667,11.9250666667,6.32386666667,9.17573333333,4.4006,8.03540000001
618.62,8.95856666666,52.0013333333,44.9624,25.2160666667,6.13693333333,6.52733333333,10.129,7.88746666667,11.7812666667,6.21906666667,9.07306666667,4.2909,7.93686666667
618.95,8.94306666666,52.0968666667,45.0212,25.2606,6.1094,6.492,10.0891666667,7.84613333333,11.7362,6.21806666667,9.05639999999,4.2838,7.93126666667
619.28,9.02736666668,52.143,45.0698666667,25.3646,6.24153333333,6.58906666667,10.1655,7.94686666667,11.7816,6.3114,9.16246666667,4.3863,8.04286666665
619.62,9.03936666666,52.1606666667,45.0142666667,25.4132666667,6.2796,6.63473333333,10.1235333333,7.94646666667,11.7638666667,6.3538,9.14679999999,4.4078,8.05386666666
619.95,9.03983333333,52.2636,45.084,25.4461333333,6.3008,6.65273333333,10.1592,7.9214,11.766,6.39693333333,9.13573333334,4.4661,8.09073333333
620.28,8.95716666666,52.1063333333,44.9846,25.3710666667,6.21193333333,6.56913333333,10.0648666667,7.84813333333,11.6624666666,6.34226666667,9.04246666667,4.41603333333,8.03326666667
620.62,8.87653333333,52.1969333333,44.9752666667,25.3944,6.1306,6.52533333333,10.0277666667,7.80386666667,11.5558,6.333,8.97953333333,4.3684,8.00206666666
620.95,8.8186,52.1581333333,44.9883333333,25.4463333334,6.08986666667,6.48906666667,9.95386666667,7.76153333333,11.4832666667,6.2936,8.92573333334,4.3602,7.98739999999
621.28,8.814,52.1630666667,44.974,25.5231333334,6.0936,6.47793333333,9.98359999999,7.757,11.4832,6.2878,8.90900000001,4.3572,8.04006666667
621.62,8.81209999999,52.2570666667,45.0458666667,25.5294666666,6.08586666667,6.45433333333,9.97173333333,7.74146666667,11.4368,6.291,8.86446666667,4.3713,8.05966666666
621.95,8.82883333333,52.2426666667,45.1194,25.5294,6.16226666667,6.46793333333,9.96596666666,7.7996,11.4024,6.3216,8.87333333333,4.42823333333,8.08553333333
622.28,8.92073333332,52.3476666667,45.2226666667,25.5939333333,6.26546666667,6.5724,9.98759999999,7.8628,11.5086,6.39946666667,8.94353333333,4.54146666667,8.17380000001
622.62,8.97453333335,52.3076666667,45.2782666667,25.6796,6.33306666667,6.66153333333,10.0664333333,7.96406666667,11.5724,6.4714,9.01186666667,4.65346666667,8.30546666665
622.95,9.01980000001,52.3723333333,45.3433333333,25.7606,6.37646666667,6.7236,10.1440333333,7.99366666667,11.6214666666,6.49093333333,9.03946666666,4.722,8.37473333333
623.28,9.01789999999,52.4553333333,45.4574,25.8447333333,6.41833333333,6.74053333333,10.2043,8.0152,11.6516,6.4908,9.07280000001,4.78933333333,8.42193333333
623.62,9.01783333332,52.5142666667,45.521,25.9054666667,6.41553333333,6.7354,10.2382,8.0324,11.6724,6.49686666667,9.08659999999,4.81326666667,8.44219999999
623.95,9.03859999999,52.7907333333,45.6996666667,26.0916666667,6.47346666667,6.81146666667,10.3177333333,8.09066666667,11.7176,6.5642,9.13193333334,4.86013333333,8.57293333333
624.28,9.05756666667,52.8565333333,45.7881333333,26.136,6.53186666667,6.85546666667,10.3187,8.14486666667,11.7623333333,6.61486666667,9.17666666666,4.91696666667,8.61846666667
624.62,9.1231,52.9156,45.9205333333,26.1933333333,6.58773333333,6.9264,10.3781,8.22613333333,11.8307333333,6.69053333333,9.20853333333,4.9887,8.67706666665
624.95,9.14230000001,52.9398666667,45.949,26.2203333333,6.59953333333,6.94133333333,10.4166666667,8.2392,11.842,6.6876,9.2248,5.01446666667,8.66666666667
625.28,9.10473333334,52.9485333333,45.9643333333,26.261,6.5884,6.95046666667,10.4069,8.237,11.8220666667,6.64273333333,9.22266666667,4.99523333333,8.66780000001
625.61,9.09973333334,53.0574666667,46.0605333333,26.3470666667,6.57326666667,6.96473333333,10.4278,8.24013333333,11.8452666667,6.6554,9.23606666667,4.9887,8.69840000001
625.95,9.00573333333,53.0170666667,46.0372666667,26.3499333334,6.50526666667,6.89506666667,10.3935,8.22673333333,11.7790666667,6.60613333333,9.14759999999,4.92493333333,8.65593333333
626.28,8.96706666666,53.1508,46.1309333333,26.3880666666,6.50313333334,6.87506666666,10.3820333333,8.19733333333,11.7366666667,6.57026666667,9.091,4.86793333333,8.6346
626.61,9.01123333333,53.2138666667,46.189,26.4318,6.55,6.88186666667,10.4259666667,8.24606666667,11.7789333333,6.637,9.11493333333,4.90536666667,8.66173333333
626.94,8.99440000001,53.2472,46.1992,26.4763333333,6.50753333333,6.85126666667,10.4160333333,8.22733333333,11.7442666667,6.6182,9.07080000001,4.844,8.65159999999
627.28,9.01676666667,53.3211333333,46.2414666667,26.5478,6.55386666667,6.93406666667,10.3949666667,8.27153333333,11.7225333333,6.65046666667,9.10333333334,4.87106666667,8.70039999999
627.61,9.0028,53.2040666667,46.1724666667,26.5054,6.52793333333,6.914,10.3857,8.2522,11.7064,6.6012,9.0636,4.85013333333,8.62460000001
627.94,8.97446666665,53.1075333333,46.1166666667,26.4755333333,6.55513333333,6.90153333333,10.3958333333,8.22073333333,11.6662,6.5702,9.01153333333,4.83043333333,8.59166666667
628.27,8.97659999999,53.1674666667,46.1169333333,26.5040666667,6.56093333333,6.90466666667,10.4134666667,8.21533333333,11.6424666667,6.601,9.05993333333,4.81826666667,8.60573333334
628.61,8.89483333332,53.109,46.0665333333,26.4664,6.50393333333,6.8754,10.3198666667,8.14546666667,11.5674666667,6.55233333333,8.97733333334,4.75493333333,8.54693333334
628.94,8.88886666668,53.1410666667,46.1676,26.4932666667,6.4842,6.86133333333,10.2886,8.11806666667,11.5154,6.5552,8.9506,4.72453333333,8.50606666668
629.27,8.8285,53.074,46.0684666667,26.4508,6.45713333333,6.83113333333,10.2395333333,8.065,11.4513333333,6.4932,8.87820000001,4.68096666667,8.43246666667
629.60,8.89063333333,53.1590666667,46.1138666667,26.5572666667,6.5476,6.91233333333,10.2835,8.09446666667,11.478,6.5446,8.95786666667,4.75136666666,8.51986666667
629.94,8.83000000001,53.0728666667,45.9658666667,26.4960666667,6.49033333333,6.871,10.2137333333,8.04586666667,11.3973333333,6.5062,8.9356,4.7304,8.45766666667
630.27,8.72486666667,53.0808,45.9648,26.4599333333,6.4088,6.81666666666,10.0988666667,7.97946666667,11.2921333333,6.41286666667,8.85459999999,4.6374,8.42573333333
630.60,8.76503333333,53.1,46.0235333333,26.4897333333,6.47813333333,6.9234,10.1593,8.04693333333,11.2738666667,6.48446666667,8.89406666667,4.7274,8.50373333335
630.93,8.60623333333,53.0422666667,45.9362666667,26.4004,6.36286666667,6.77746666667,10.0975666667,7.90186666667,11.1416666667,6.34473333333,8.73739999999,4.6366,8.36993333333
631.26,8.64636666667,53.2085333333,46.0186,26.4738666667,6.4148,6.83353333333,10.1485666667,7.9556,11.1665333333,6.42366666667,8.79026666666,4.74553333333,8.44566666667
631.60,8.69443333333,53.292,46.0444,26.5646,6.4392,6.87133333333,10.1505333333,7.98073333333,11.2074666667,6.468,8.83699999999,4.8144,8.50093333333
631.93,8.68723333334,53.4152,46.1337333333,26.6765333333,6.4598,6.90593333334,10.1659666667,7.99173333333,11.2140666667,6.45333333333,8.80193333334,4.8461,8.52406666667
632.26,8.79946666666,53.7062666667,46.4177333333,26.891,6.56686666667,7.01366666667,10.3175333333,8.0958,11.2730666667,6.551,8.88799999999,4.9336,8.63639999999
632.59,8.80443333333,53.694,46.3671333333,26.9403333333,6.60806666667,7.023,10.3714,8.14013333333,11.2948666667,6.5654,8.9006,4.99786666667,8.65466666668
632.92,8.86543333333,53.7808666667,46.4741333333,27.0538666666,6.70553333333,7.096,10.446,8.23173333334,11.3398666667,6.6704,8.991,5.12106666667,8.7748
633.26,8.86473333332,53.7764,46.515,27.042,6.701,7.0672,10.4815333333,8.26053333333,11.3252,6.68633333333,8.98273333333,5.14266666667,8.79593333334
633.59,8.86636666667,53.8930666667,46.6254666667,27.1289333333,6.71586666667,7.12506666667,10.4949,8.281,11.3355333333,6.67486666667,8.94953333334,5.14986666667,8.86766666667
633.92,8.76383333333,53.6994666667,46.4455333333,27.0385333333,6.60646666667,6.99966666667,10.3618333333,8.1478,11.2248,6.58066666667,8.82360000001,5.06596666667,8.73479999999
634.25,8.67746666667,53.6151333333,46.3823333333,26.9859333333,6.51713333333,6.88766666667,10.2901666667,8.0634,11.1763333333,6.49126666667,8.75666666666,5.0091,8.66973333333
634.58,8.77570000001,53.7556666667,46.5605333333,27.1582,6.61846666667,7.03073333333,10.3535666667,8.16826666667,11.2782666667,6.60586666666,8.87686666666,5.08726666667,8.77140000001
634.91,8.7176,53.6807333333,46.5442666667,27.1164666667,6.6048,7.00446666667,10.2740333333,8.127,11.1861333333,6.56626666667,8.84939999999,5.0261,8.75193333333
635.25,8.67149999999,53.7368,46.5864,27.1323333333,6.56333333334,6.97253333333,10.2839,8.115,11.1295333333,6.53913333333,8.8334,5.01323333333,8.76619999999
635.58,8.58166666666,53.6628,46.4630666667,27.0708666667,6.48606666667,6.852,10.2027666667,8.02346666667,11.0272666667,6.44073333333,8.71266666667,4.92426666667,8.69073333333
635.91,8.56213333334,53.5562666667,46.3836666667,27.0254,6.47853333333,6.81593333333,10.1583333333,8.03826666667,11.016,6.4634,8.70086666666,4.94896666667,8.72300000001
636.24,8.57460000001,53.5436666667,46.3813333333,27.0406666667,6.47933333333,6.8868,10.1521666667,8.0334,11.0226666667,6.51113333333,8.70326666667,4.961,8.80133333333
636.57,8.46339999999,53.5494666667,46.3826,27.0620666667,6.3294,6.81706666667,10.0789,7.8942,10.9228666667,6.38306666667,8.58286666667,4.81906666667,8.71053333333
636.90,8.45813333334,53.6326666667,46.4202,27.1025333333,6.33833333333,6.87153333333,10.0514333333,7.84893333333,10.9354666667,6.4118,8.53000000001,4.8295,8.69693333333
637.23,8.49339999999,53.6530666667,46.4622,27.1969333333,6.3662,6.8662,10.0714666667,7.86786666667,10.9774,6.477,8.56593333333,4.86803333333,8.6628
637.56,8.51463333333,53.803,46.6568,27.3353333333,6.44333333333,6.95873333333,10.1767,7.95773333333,11.0007333333,6.53606666667,8.61873333333,4.94606666667,8.73353333334
637.90,8.55153333333,53.942,46.7612,27.4176666667,6.51366666667,7.0134,10.2047,8.01373333333,11.0192,6.59686666667,8.64293333333,4.99413333333,8.77006666667
638.23,8.53286666667,53.9496,46.7444,27.3467333333,6.5116,6.94466666667,10.1872333333,8.0156,10.9607333333,6.57193333333,8.58173333333,4.97563333333,8.8148
638.56,8.4766,53.9205333333,46.6728,27.3241333333,6.4602,6.9104,10.1430333333,7.9844,10.9266,6.5114,8.50526666667,4.9566,8.80433333334
638.89,8.48356666667,53.9311333333,46.6944,27.3624,6.47726666667,6.99453333333,10.1324666667,8.00906666667,10.958,6.5264,8.52813333334,4.95563333333,8.82079999999
639.22,8.5074,54.0366666667,46.9226666667,27.4461333333,6.54826666667,7.10593333333,10.2170666667,8.10653333333,10.995,6.60866666667,8.64,5.04823333333,8.9186
639.55,8.5161,54.1392666667,46.995,27.5559333333,6.57186666667,7.16106666667,10.2181333333,8.09913333333,11.0306666667,6.60286666667,8.63340000001,5.07846666667,8.96573333334
639.88,8.35206666667,54.2765333333,47.07,27.5514,6.44973333333,6.9862,10.0887,7.97406666667,10.8800666667,6.45186666667,8.49953333333,4.99103333333,8.80726666667
640.21,8.35536666667,54.2230666667,47.0089333333,27.5141333333,6.5082,6.9946,10.0702666667,8.04686666667,10.8898,6.52633333333,8.50313333334,5.05236666667,8.82340000001
640.54,8.3021,54.1983333333,47.0487333333,27.5424,6.45806666667,6.93066666667,10.0921,8.05846666667,10.8358,6.45673333333,8.49520000001,4.99933333333,8.80340000001
640.87,8.1905,54.1046,46.9594,27.4129333333,6.38106666667,6.85233333333,10.0054666667,7.95306666667,10.7159333333,6.3038,8.40513333333,4.9451,8.73853333333
641.20,8.25846666667,54.122,47.0274,27.4652666667,6.3754,6.8906,9.99133333334,7.977,10.8015333333,6.32726666667,8.43713333333,4.97316666667,8.78066666665
641.53,8.25826666667,54.1747333333,47.1624,27.5553333333,6.3352,6.89386666667,9.98173333334,8.00673333333,10.8362666667,6.33613333333,8.42066666667,4.99473333333,8.79766666666
641.87,8.2311,54.0938666667,47.0753333333,27.5459333333,6.2974,6.87786666667,9.9669,7.9984,10.8325333333,6.32566666667,8.4086,5.03116666667,8.78806666668
642.20,8.21603333334,54.093,47.1728,27.5998666667,6.31826666667,6.8614,9.99836666667,7.96,10.824,6.30453333333,8.3906,5.03883333333,8.78359999999
642.53,8.15143333334,54.0164666667,47.0821333333,27.584,6.27633333334,6.76933333334,9.96876666667,7.91806666667,10.7520666667,6.26893333333,8.33573333333,5.02366666667,8.73846666665
642.86,8.09783333333,53.8142666667,46.8477333333,27.4524666667,6.2236,6.71486666667,9.91356666667,7.79533333333,10.7245333333,6.2474,8.26866666667,4.95966666667,8.65220000001
