wavelength,Back_TanVirm,Belly_TanVirm,Breast_TanVirm,Crissum_TanVirm,Crown_TanVirm,DorTail_TanVirm,Patch10_TanVirm,Patch11_TanVirm,Patch12_TanVirm,Rump_TanVirm,Throat_TanVirm,WingTip_TanVirm
797.32,37.399,11.4095833333,13.3144166667,16.5723333333,10.7028333333,16.9796666667,15.6504166666,22.3276666667,32.5324166667,30.3440555555,20.5775,19.36575
797.63,37.7221666667,12.0153333333,14.1559166667,16.9090833334,11.44325,17.5920833334,16.5723333333,22.92,33.0035833334,30.9452037037,21.0689166667,19.9380833334
797.93,37.3005833333,11.7260833333,14.2673333333,16.36925,11.1989166667,17.8932916667,16.78825,22.5803333333,32.5089166667,30.8438518519,20.85025,19.9648333333
798.24,37.4620833334,11.4264166667,14.1951666667,16.1488333333,10.9430833333,17.6779583333,16.7425833333,22.34875,32.3459166667,31.0832777778,20.6435,19.9876666667
798.55,36.9448333333,10.9120833333,13.7365833333,16.0414166667,10.4833333333,17.7064583333,16.3014166667,21.8379166667,32.2301666667,30.8670092593,20.3204166666,19.4069166667
798.85,36.7828333333,10.8219166667,13.5255,15.8634166667,10.2840833333,17.832,16.04275,21.7155,32.24325,30.9523518519,20.6039166667,19.0976666667
799.16,37.7393333334,11.45,13.9625,16.2541666667,10.6173333333,18.3171666667,16.4896666666,22.33275,33.0090833333,31.7047685185,21.36025,19.42225
799.47,38.48525,11.5825,13.9666666667,16.0875,10.7401666666,18.704875,17.1479166667,23.0520833333,33.38625,32.4866851852,21.4650833333,19.8555833334
799.78,38.069,10.62425,12.992,15.1061666667,10.0630833333,17.669875,16.6283333333,22.3016666667,32.9950833334,31.6814351852,20.5411666667,19.4035
800.08,37.5424166667,10.64675,12.38,14.55425,9.85000000002,17.370625,16.094,21.6574166667,32.3739166667,31.1873981481,20.37275,19.0575833333
800.39,37.22425,11.2301666667,12.2243333333,14.267,10.14275,17.0279166667,15.7036666666,21.3886666666,32.4945,31.0526666667,20.5266666667,18.6238333333
800.70,37.51175,12.1211666667,12.8005833333,15.1048333333,10.66075,17.2562916667,15.8700833333,22.1259166666,33.2630833333,31.8199814815,20.5716666667,19.2050833333
801.00,37.2888333333,11.77175,12.14575,14.8040833333,9.89325,16.989,15.4409166667,22.1586666667,32.87975,31.4780185185,20.121,18.7758333334
801.31,37.4073333333,12.0441666667,11.9716666667,15.2305833334,9.89025,16.828,15.1015833333,22.5071666667,33.1316666667,31.4402037037,20.3130833334,18.6915833333
801.62,36.98025,12.0360833333,11.75625,15.1950833333,9.82891666665,16.7666666666,14.8990833333,22.5208333333,32.8694166666,30.7829166667,20.1055,18.6980833333
801.92,37.10225,12.2308333333,11.57975,15.0673333333,9.587,16.6466666667,15.0755,22.3640833333,32.9074166667,30.5475185185,19.8890833333,18.8604166667
802.23,36.8860833334,12.382,11.39025,14.9756666667,9.49600000001,16.3820416667,15.0,22.0893333333,33.1138333333,30.6640648148,19.439,18.8375
802.54,36.5913333334,12.40175,11.47675,14.8165,9.52833333332,16.4129166666,14.9230833333,21.9794166666,33.0466666666,30.8245833333,19.2778333333,18.6639166667
802.84,36.56575,12.4505,11.6566666667,15.0378333333,9.43283333332,16.3854583333,14.8314166667,21.7591666667,33.0853333333,30.8907407407,19.71725,19.0061666666
803.15,36.6154166667,12.5994166667,11.88,15.52575,9.805,16.4805833333,15.2033333333,22.1479166666,33.42425,31.7946851852,20.2298333333,19.2543333334
803.46,37.5878333334,13.2411666667,13.0150833334,16.2730833334,10.3935833333,17.4706666667,16.14725,23.1740833334,34.5645833334,32.8958796296,21.1725833333,20.2093333333
803.76,37.7709166666,13.6094166667,13.2368333333,16.4125,10.5184166667,17.7464583333,16.39575,23.66175,34.9085,33.4321481481,21.096,20.7825
804.07,38.2631666667,13.6916666667,13.0829166667,16.2635833333,10.7766666666,17.9741666666,16.5295,23.6025833334,34.8424166667,33.5599814815,21.4419166667,20.7560833333
804.38,38.61825,14.06725,13.2125,16.5284166667,11.1139166667,18.1433333334,16.32125,23.48875,35.2160833333,33.9617777778,21.7789166667,21.00175
804.68,38.825,13.5723333333,12.9096666667,16.5445833333,10.7304166667,18.0179166667,16.1785,23.0125833333,35.2250833333,34.2728888889,21.67875,21.00775
804.99,37.6063333333,12.3226666667,11.7730833333,15.5675,9.55675000001,16.5600416667,15.1595833333,21.93275,34.52125,33.3540648148,20.5408333334,19.99125
805.30,37.7919166667,12.6149166667,12.6503333333,15.9323333333,10.1998333333,16.8302083333,15.48125,22.7265,34.4923333334,33.5309351851,21.24025,20.1699166666
805.60,38.60425,13.1820833333,13.6041666667,16.7635,11.00825,17.704875,16.6579166667,24.2079166667,34.8821666667,33.9915,22.2016666667,21.27775
805.91,39.0645833334,13.9263333333,14.4450833333,17.7559166667,11.70475,18.2140833333,17.6695,25.0690833333,35.2524166666,34.500324074,22.9253333333,22.11275
806.21,39.3295,14.7730833333,14.9438333333,18.1338333333,12.6151666667,18.8927083333,18.27025,25.5714166667,35.5425833333,34.6753425926,23.3623333333,22.0914166667
806.52,39.04125,13.7776666667,13.9796666667,17.0705,11.4771666667,18.5853333334,17.4920833333,24.9209166667,34.89625,34.0817314815,22.8398333334,21.33825
806.83,37.61375,12.2898333333,12.7888333333,15.9839166667,10.1628333333,17.437,16.5529166666,23.78325,33.1845,32.5086203704,21.551,19.89675
807.13,37.5788333333,11.7035,12.5,15.5989166667,9.8915,17.3277083333,16.2815833333,23.6080833333,32.5804166667,32.1855740741,21.6824166666,19.1875833333
807.44,36.9535,11.4375833333,12.6965833333,15.24125,9.5575,17.4405,16.0280833333,23.6095833333,32.2404166667,31.6184814815,21.4585,19.1151666666
807.74,37.6400833333,12.3335833333,13.9706666667,16.2989166667,10.5129166667,18.6098333333,17.6120833333,24.72875,33.2021666667,32.3627222222,22.4965833333,20.2469166667
808.05,38.0864166667,12.7665,14.4635,16.7111666667,10.9719166667,19.061,18.30125,25.1865,33.3065833333,32.5099907407,22.77,20.4869166666
808.35,39.6813333333,14.4053333333,15.55375,18.1534166667,12.5001666666,20.4014583333,19.4710833333,26.5491666667,34.4729166667,33.9327685185,24.3945,21.8928333334
808.66,40.67275,14.6516666667,15.46325,18.408,12.8100833333,20.6053333333,19.62075,27.0696666667,35.0930833333,34.9310370371,24.5623333333,22.1644166667
808.97,40.52975,13.70725,14.8254166667,17.8598333334,11.6404166667,19.90325,18.4328333333,26.4656666667,34.8929166667,34.5692592593,24.0135,21.1573333333
809.27,41.0706666667,13.3645833333,14.0094166667,17.4774166667,11.1078333333,19.9392916667,17.8879166666,26.16275,35.6390833333,34.5219351852,23.8375833333,21.1118333333
809.58,40.89725,13.1294166667,13.669,17.3760833333,11.00125,19.574375,17.3861666667,26.1290833333,36.0710833334,34.788787037,23.2515,20.95325
809.88,40.8559166667,14.625,14.8396666667,18.6499166667,12.2608333333,20.569375,18.0344166666,26.43625,36.4205833333,35.0190277778,23.56375,21.825
810.19,41.6963333333,16.065,15.8580833334,20.0690833333,13.5896666667,21.563,18.708,27.3373333333,37.6823333334,36.0145925926,24.6154166666,23.274
810.49,42.3389166667,17.0323333333,16.6866666667,21.2730833334,14.75875,22.4593333333,19.474,27.8173333333,38.5626666667,36.3614444445,25.2473333333,24.0215
810.80,42.2926666667,17.4198333333,16.9110833333,22.3591666667,15.9035833333,23.0095416667,19.9628333333,27.6505833333,38.7618333333,36.2916111111,25.7825,24.6185
811.10,41.9409166667,17.2935833333,16.2260833333,22.0133333333,16.13775,22.2237916667,19.1245833333,27.1740833333,38.0239166666,35.7736851852,25.5484166667,24.2363333334
811.41,41.8425833333,17.7705833334,16.4125833333,21.9323333333,16.2954166667,22.2253333333,18.78675,27.3154166667,38.2278333333,35.7636944445,25.9671666667,24.3845
811.71,41.7965833333,17.436,15.8971666667,21.1730833333,15.93725,22.1271666667,18.45525,26.8285,37.80975,35.5827685185,25.2198333333,23.54125
812.02,41.07575,17.5481666667,15.7451666667,21.2740833333,15.39475,22.3959166667,18.169,26.6525833334,37.7504166667,34.9414166666,25.0801666667,23.3274166666
812.32,41.5256666667,18.2084166666,16.0720833333,21.7955,16.1124166666,22.4708333334,18.71225,26.6525,37.9786666666,35.0878796296,25.3225833333,23.72025
812.63,40.7624166666,18.2979166667,16.7354166667,22.3369166666,16.5585833333,22.4843333333,18.7990833334,26.7785833333,37.1069166667,34.4284722222,24.9803333333,23.6044166667
812.93,40.64475,17.905,16.8631666666,22.209,16.303,22.214,18.6123333333,26.66075,36.5075833333,33.6433333334,24.6464166667,23.5160833333
813.24,42.4469166667,18.8475,18.22725,23.4695,17.7970833333,23.16925,19.68775,28.3313333333,37.88525,35.0462407408,26.3205,24.8
813.54,42.0264166667,18.41525,17.6558333333,22.7816666667,17.486,22.532125,19.3745833333,27.71775,37.3700833334,34.7577777778,25.6396666667,24.1806666667
813.85,41.85775,18.2446666667,17.4809166666,22.4266666667,17.0789166667,21.899,19.3606666667,27.6439166667,36.3389166667,34.1542407407,24.98,24.1053333333
814.15,42.1500833334,18.14825,16.9649166667,22.2118333333,16.3476666667,20.7355,19.13575,27.4075,35.8230833333,33.8283425926,24.0844166667,23.354
814.46,42.3085,18.24025,17.4845,22.3811666667,16.3043333334,21.2164166666,19.74125,27.474,36.1595833333,33.8291851852,24.1098333333,23.6334166667
814.76,42.5216666667,18.4796666667,17.92325,22.5176666667,16.6151666667,21.4306666667,20.4780833333,27.67825,36.2173333333,34.1780925926,23.8565,24.0833333333
815.07,41.9515833333,18.3965,17.9486666667,22.2325833333,16.25975,21.499875,20.2380833333,27.493,36.14175,33.8001944444,23.9419166667,24.2268333334
815.37,41.4544166667,17.9206666666,17.6881666666,22.13775,16.80825,21.3489583333,20.439,26.90125,35.96275,33.4840092593,23.7964166666,24.2011666667
815.68,40.6875,17.6458333333,17.536,21.8525,16.9865,21.4130416667,20.3038333333,26.6488333334,35.8613333333,33.1323888889,23.5111666667,24.3405
815.98,41.1880833333,16.4376666666,16.469,21.0466666667,16.01125,20.453625,19.8815,25.89475,36.1631666667,33.4695925926,23.6165,23.73075
816.29,40.89875,15.85725,15.6289166667,20.5894166667,15.3383333334,19.961625,19.728,25.2905833333,35.689,33.1395833334,23.6508333334,23.2774166667
816.59,39.8745833333,15.3906666667,14.8136666667,19.5423333333,14.3885,19.0058333334,19.28925,24.7266666666,34.275,32.2733888889,22.9749166667,22.39775
816.89,40.754,15.48775,15.1085,19.87475,14.66775,19.58775,19.81325,25.38925,35.00375,32.7852777778,23.8415,22.632
817.20,40.1003333333,14.5884166667,14.056,19.06225,13.9741666667,18.9187916667,18.8473333333,24.6315,35.0225833333,32.7351111111,23.4643333333,22.2256666667
817.50,39.1365833334,13.5541666667,13.18275,17.4898333333,12.9519166667,18.2129583333,17.8515,23.5944166667,34.6085,32.4007407408,22.9015833333,21.496
817.81,39.203,12.8974166667,11.9551666667,16.7941666667,12.1123333333,17.500875,16.9806666667,23.0565833334,34.207,32.1151666666,22.1929166666,20.9364166667
818.11,38.293,11.4764166667,10.0633333333,15.6670833333,10.82275,16.1573333333,15.48425,21.9626666667,33.2853333333,30.5586574074,21.4243333333,19.829
818.41,37.9466666667,10.5709166667,9.62250000001,15.4326666667,10.3315833333,15.3683333333,15.2671666667,21.3168333333,33.011,29.9303055555,20.6260833333,19.45675
818.72,37.8081666667,9.55766666667,8.58883333334,14.1121666667,8.94116666668,13.8170416667,14.2794166667,20.5515833333,31.642,29.2704259259,19.3711666667,18.8249166667
819.02,36.96125,8.44025,7.848,12.9813333333,7.70816666667,13.079875,12.9071666667,19.4388333333,30.6020833333,28.3124351852,18.2873333333,17.5796666666
819.33,36.0894166667,8.66624999999,7.88491666666,12.8908333333,7.79800000001,12.6772083333,12.1310833333,19.0970833333,29.6948333333,27.5663425926,17.7225833333,16.862
819.63,35.7026666667,8.81483333332,8.17691666667,12.7906666667,7.82708333332,12.8250416667,12.0591666667,19.27975,29.5949166667,27.6901481481,17.74825,16.75425
819.93,35.6040833333,9.08349999999,8.58858333334,12.9218333333,8.06758333334,13.304625,12.2811666667,19.1248333333,29.8853333334,27.7029907407,17.7446666666,16.7863333334
820.24,35.62325,9.31908333334,8.87566666668,13.0595,8.35908333334,13.5286666667,12.30625,19.21925,29.8898333333,27.7036666667,17.9021666667,16.7356666667
820.54,35.4690833333,9.75491666666,9.57366666666,13.3724166667,8.78108333333,13.8965416667,12.5765,19.45625,29.9785833333,27.8369537037,18.248,16.77325
820.85,35.8408333333,10.3795833333,10.2641666667,14.068,9.39283333332,14.5749583333,13.0934166667,20.1000833333,30.5675833333,28.3741574074,18.898,17.3740833334
821.15,35.7889166667,10.275,10.32525,13.9726666666,9.36908333334,14.5425,13.0298333334,20.065,30.5520833333,28.3894907407,18.966,17.1938333333
821.45,35.8315,10.5478333333,10.72375,14.1545833334,9.74183333334,14.8282083333,13.25225,20.2404166666,30.8305,28.7039814815,19.22575,17.3978333334
821.76,35.765,10.69225,10.7395,14.0868333334,9.79574999999,14.9147083333,13.1818333333,20.2393333333,30.69575,28.7965648149,19.3085833333,17.40425
822.06,35.7680833333,10.93025,11.0223333333,14.4080833333,9.98724999999,15.160125,13.3229166667,20.3649166667,30.94675,28.9448703704,19.5819166667,17.55975
822.36,35.9834166667,11.258,11.21225,14.6825,10.2621666667,15.457,13.7115833333,20.5985,31.1163333333,29.133962963,19.8106666667,17.8436666667
822.67,36.0279166667,11.4189166667,11.2978333333,14.7145,10.31525,15.7100416667,13.9051666667,20.61925,31.1150833333,29.2386388889,19.87875,18.0771666667
822.97,35.9774166667,11.3561666667,11.2533333333,14.7405,10.254,15.70825,13.8419166667,20.5435833333,31.0491666666,29.1330370371,19.8218333333,18.0725833333
823.27,36.1085833333,11.4994166666,11.3879166667,14.8870833333,10.4171666667,15.8260416667,14.0031666667,20.7419166667,31.2456666666,29.3716574074,19.99475,18.22275
823.58,35.9594166667,11.4671666667,11.384,14.7250833333,10.273,15.774125,13.9430833333,20.5641666667,31.1194166667,29.3112407407,19.92025,18.1838333334
823.88,36.2646666667,11.7715833333,11.6405,15.0196666667,10.5001666667,16.0702083333,14.2726666667,20.876,31.3194166667,29.5296666667,20.21625,18.4906666667
824.18,36.3553333333,11.8211666667,11.72675,15.0704166667,10.5680833333,16.1311666667,14.3846666667,20.9161666667,31.2075,29.5016111111,20.2468333333,18.5206666667
824.49,36.6755,12.2683333333,12.2475833333,15.5431666667,11.0464166667,16.5915833333,14.8570833334,21.2566666667,31.503,29.8360555555,20.6145,19.0690833333
824.79,37.0688333333,12.52425,12.45275,15.7815,11.2093333333,16.9130416667,15.18,21.4936666667,31.646,30.1601018518,20.8290833333,19.34775
825.09,37.5216666667,13.0754166667,13.10625,16.4408333333,11.8194166666,17.5341666667,15.9365833333,21.9715833334,32.2628333334,30.6372037037,21.3221666667,19.75675
825.39,37.56575,13.102,13.2169166667,16.3540833333,11.9213333333,17.6484166667,16.0385,21.8198333333,32.2678333333,30.6520740741,21.3396666667,19.7348333334
825.70,37.36625,12.8429166667,13.1104166667,16.1111666667,11.7729166667,17.4690416666,15.8435,21.5636666667,32.2153333333,30.6888425926,21.3649166667,19.5336666667
826.00,37.3579166667,12.7738333333,13.2110833334,16.1795833333,11.83875,17.3741666666,15.9235833333,21.72575,32.5655,30.8142685185,21.4803333333,19.5498333334
826.30,37.85675,13.2550833333,13.74025,16.5650833333,12.3606666667,17.8347083333,16.3840833333,22.05575,33.1449166666,31.3876944444,21.8781666667,19.9513333333
826.61,37.7571666667,13.0160833333,13.6469166667,16.4951666667,12.1955,17.83375,16.0321666666,21.7688333333,32.90675,31.0033981481,21.7105,19.7594166667
826.91,37.95525,13.3428333333,13.76325,16.9006666667,12.57125,17.9063333333,16.2974166667,22.18075,33.14675,31.2489537037,21.9540833333,19.9355833333
827.21,38.1285,13.166,13.41375,16.5841666667,12.3255,17.700375,16.1038333333,21.8371666667,33.1345,31.3823518519,21.8218333333,19.8145833333
827.51,38.1855,13.2856666667,13.224,16.67825,12.3844166667,17.7505833334,16.0389166666,21.8385,33.3371666666,31.5195,21.9346666666,19.83975
827.82,37.7220833333,13.0020833334,12.8659166667,16.2945,11.882,17.3987916666,15.6223333333,21.4675833333,32.94925,31.2321481481,21.6475,19.44725
828.12,37.4035833333,12.97425,12.844,16.1085833333,11.6734166667,17.0717083333,15.4455833334,21.408,32.6158333333,30.8790092592,21.5633333333,19.28075
828.42,37.4278333333,12.7979166666,12.60375,15.8313333333,11.3624166667,16.7163333333,15.213,21.29375,32.3493333333,30.6747870371,21.5510833333,19.3346666667
828.72,37.977,13.3245,13.0065833334,16.2703333333,11.8614166667,17.0286666667,15.62425,22.05425,32.66275,31.1215555556,22.0493333333,19.9893333334
829.02,38.6348333333,14.0649166666,13.5641666667,16.9061666667,12.3393333333,17.3905833333,16.2585,22.9098333333,33.279,31.8286851852,22.545,20.5040833333
829.33,38.999,14.5579166667,13.861,17.2494166667,12.71925,17.889375,16.4564166667,23.1194166667,33.5375,31.9066851852,22.705,20.7704166667
829.63,39.608,15.4735833333,14.47675,17.9385833333,13.60475,18.61725,17.3815,23.6624166667,34.061,32.4876388889,23.4263333333,21.4005
829.93,40.2599166666,16.22175,15.0660833333,18.42525,14.3769166667,19.1465,18.1955,24.48325,34.67575,33.033462963,24.153,21.9424166667
830.23,40.6499166667,16.9208333334,15.935,18.9693333334,15.057,20.01325,18.9693333333,24.7073333333,35.1046666667,33.2262222222,24.7458333333,22.5509166667
830.54,39.5613333333,17.131,16.2024166667,19.2923333333,15.362,20.3490416666,19.1724166667,24.8399166667,35.0704166667,32.6093796297,24.63175,22.5104166667
830.84,38.8943333333,16.6420833333,16.2471666667,18.3613333333,14.6594166667,19.8460833333,18.8549166666,23.9964166667,34.2875833333,31.7348148148,23.5603333333,21.6929166667
831.14,38.80025,16.4175,16.06025,18.1290833333,14.5065833333,19.8322916667,18.7769166666,23.8200833333,34.4216666667,31.6142962963,23.1056666667,21.5435833333
831.44,38.4765833333,16.1865833333,15.454,17.9931666667,14.28225,19.9340416667,18.5385,23.2993333333,34.44,31.6830277777,22.6889166667,21.4436666667
831.74,38.0864166666,16.15275,14.9188333334,17.985,14.0141666667,19.7636666666,18.1384166667,22.9683333333,34.2764166667,31.5625,22.1863333333,21.205
832.04,37.2346666667,15.5263333333,14.2140833334,17.2260833334,13.1599166667,19.2808333333,17.5200833333,22.5185833333,33.64875,30.6672037037,21.4786666667,20.4175833334
832.35,37.4598333333,15.2935,14.2685,17.0953333334,13.0090833333,19.2590833333,17.2293333333,22.5015,33.48075,30.3374444444,21.5635833333,20.5921666667
832.65,38.163,15.3788333333,14.3498333333,17.0895833333,13.35225,19.4759583334,17.6705,22.98625,33.8635833333,30.9727685185,22.2600833333,21.1363333333
832.95,37.88075,15.2024166667,14.0773333333,16.756,12.96425,19.255875,17.1903333333,22.8511666667,33.5298333333,30.5633333333,22.08925,20.7619166667
833.25,37.8095,14.81475,13.86625,16.5189166667,12.7018333333,19.0382916667,17.2176666667,22.6255833333,33.3618333333,30.4792407408,22.1143333333,20.7566666667
833.55,37.47225,14.1368333333,13.3155,16.0396666666,12.2003333333,18.6861666667,16.6668333333,22.4145,32.9448333333,30.2435925926,21.5601666666,20.5669166667
