wavelength,Back_SpoSimf,Belly_SpoSimf,Breast_SpoSimf,Crissum_SpoSimf,Crown_SpoSimf,DorTail_SpoSimf,Patch10_SpoSimf,Patch11_SpoSimf,Rump_SpoSimf,Throat_SpoSimf,WingTip_SpoSimf
573.85,14.7502604167,50.26675,31.3358333333,43.5160833333,13.2903333333,16.2531666667,35.3586666667,28.8505,18.8835277778,33.1966666667,12.7363333334
574.19,14.775375,50.2873333333,31.337,43.5504166667,13.3356666667,16.2788333333,35.4095833333,28.8815833333,18.9355555555,33.2305833333,12.7803333334
574.53,14.7820625,50.3057083333,31.32575,43.5450833333,13.3295,16.2828333333,35.3995833334,28.9065,18.9366805555,33.2616666667,12.7935833333
574.87,14.8043229167,50.3744166667,31.3425,43.6081666666,13.3631666667,16.3123333333,35.42675,28.93925,18.9377638889,33.2855833333,12.7863333333
575.21,14.8558020833,50.4030833333,31.4068333333,43.6921666666,13.4146666666,16.3385,35.4674166667,28.9970833333,18.9779861111,33.3065833333,12.83175
575.55,14.8985104167,50.4623333333,31.4691666666,43.7751666667,13.4641666667,16.3925833333,35.4900833334,29.06575,19.0075972222,33.3696666666,12.8575833334
575.89,14.89415625,50.4327083333,31.4984166667,43.8065833333,13.46375,16.36875,35.48375,29.0529166667,19.0056388889,33.4013333334,12.8715
576.22,14.8971145833,50.47975,31.5425833333,43.8495833333,13.48025,16.3895,35.4835833333,29.113,19.0328194444,33.4248333333,12.86775
576.56,14.95840625,50.514,31.5985833333,43.9173333334,13.513,16.4528333333,35.5339166667,29.16325,19.0939861111,33.4758333333,12.8993333333
576.90,14.9739895833,50.4652083333,31.6156666667,43.90075,13.524,16.4190833333,35.491,29.1481666667,19.0841111111,33.5095,12.89325
577.24,14.9897708334,50.5199583333,31.64175,43.9255833333,13.52225,16.4128333333,35.5376666667,29.1971666667,19.1259583333,33.5443333333,12.9065
577.58,14.964875,50.544875,31.70275,43.9759166667,13.4999166666,16.4055,35.5615833333,29.2098333333,19.1322083334,33.542,12.8800833334
577.92,14.9594583333,50.6325,31.73,44.0195,13.5146666667,16.4135833333,35.57375,29.2645,19.1136111111,33.5944166667,12.8846666667
578.26,14.9707916667,50.7085,31.807,44.0989166667,13.5230833333,16.4129166666,35.6436666666,29.3118333333,19.1409444444,33.6411666667,12.8809166667
578.60,14.9920625,50.6821666667,31.8375,44.1195,13.5106666666,16.4236666666,35.6378333333,29.3394166667,19.1468472222,33.6680833333,12.91575
578.94,14.9903958333,50.676625,31.8303333333,44.0935833333,13.5109166667,16.44475,35.6355833333,29.355,19.1561527778,33.6453333333,12.911
579.28,15.0499583333,50.6432916667,31.85675,44.10975,13.5846666667,16.4790833333,35.67025,29.3883333333,19.2112222223,33.68125,12.9925833333
579.61,15.07675,50.7080416667,31.88475,44.1445833333,13.641,16.5393333333,35.7428333333,29.4670833334,19.2560277778,33.684,13.0185
579.95,15.1159583333,50.7275416667,31.9201666667,44.181,13.67075,16.5736666666,35.8003333333,29.4725,19.2714444445,33.7325833334,13.0425
580.29,15.0405104167,50.6785833333,31.8780833333,44.12125,13.6120833333,16.512,35.7635833333,29.47875,19.2276111111,33.7048333333,12.9811666666
580.63,15.0287291667,50.7037083333,31.8808333333,44.1348333333,13.57025,16.5145833333,35.7735,29.5144166667,19.2225694444,33.6780833333,12.964
580.97,14.94803125,50.61,31.8315,44.0674166666,13.5115833333,16.47575,35.6575833333,29.42525,19.1546944445,33.6110833333,12.8928333333
581.31,14.950625,50.6199583333,31.8395,44.0934166667,13.4958333333,16.4980833333,35.6441666667,29.4751666667,19.1599305556,33.64875,12.8983333334
581.65,14.9778125,50.6180416667,31.9034166666,44.1435833334,13.4805833333,16.517,35.67525,29.5016666667,19.2087083333,33.6484166667,12.90425
581.98,14.9441354167,50.5264166667,31.8551666666,44.0715,13.4084166667,16.4921666667,35.6065833334,29.4559166667,19.1718888889,33.6174166667,12.8535833333
582.32,15.00171875,50.6205416666,31.9100833333,44.12625,13.4466666667,16.54825,35.6495833334,29.5155,19.237625,33.6765,12.8953333333
582.66,15.0292291667,50.6349166667,31.9670833333,44.1534166667,13.468,16.5719166667,35.6481666666,29.5348333334,19.2741527778,33.72775,12.9355833333
583.00,14.9821666666,50.5792916667,31.9253333334,44.0455,13.41225,16.5309166667,35.55,29.46075,19.2035972222,33.657,12.8656666667
583.34,15.0167604167,50.6562916667,31.9773333333,44.0826666667,13.4155,16.56525,35.5813333333,29.46225,19.2274444445,33.75175,12.888
583.68,15.0611979167,50.7609166667,32.0251666667,44.17325,13.4435,16.5915,35.6411666667,29.5311666667,19.2587222222,33.8225,12.9145833333
584.01,15.13509375,50.77325,32.0550833333,44.2525,13.5309166667,16.659,35.6630833333,29.55775,19.30175,33.8665,12.9918333333
584.35,15.1345833333,50.731375,32.0350833333,44.1953333333,13.52525,16.6476666667,35.64225,29.53525,19.2719861111,33.8366666667,13.0025
584.69,15.1775104166,50.8339583333,32.09975,44.2881666667,13.5551666667,16.7004166667,35.7268333333,29.5853333333,19.3011527778,33.87925,13.0389166666
585.03,15.19971875,50.880125,32.1131666667,44.2850833334,13.5866666667,16.7069166667,35.73875,29.5999166667,19.3059722222,33.8810833333,13.0526666667
585.37,15.27896875,50.9164583333,32.1288333334,44.3323333334,13.6538333333,16.7875833333,35.8065833333,29.63675,19.3654027777,33.9321666666,13.0850833333
585.70,15.32640625,50.98675,32.1954166667,44.3961666666,13.7494166667,16.86175,35.86775,29.712,19.418625,33.9833333333,13.1746666667
586.04,15.320875,51.0128333334,32.1995,44.4369166667,13.7575,16.8738333333,35.90425,29.74125,19.4163472222,33.9866666666,13.1755
586.38,15.32240625,51.088,32.2199166667,44.4765,13.74,16.8858333333,35.9539166667,29.7835,19.4154722222,33.9825,13.1493333333
586.72,15.4245208333,51.2073333334,32.3023333333,44.6391666666,13.8300833333,17.0106666667,36.0965,29.9259166667,19.5596944444,34.0983333333,13.23825
587.06,15.384125,51.1727916666,32.2458333333,44.5881666666,13.78275,16.9700833333,36.04625,29.9230833333,19.5114861111,34.0259166667,13.1805833333
587.39,15.3988125,51.095125,32.21775,44.5255833333,13.8125,16.9805833334,35.99425,29.9264166667,19.5323611111,33.9649166667,13.2084166666
587.73,15.38284375,51.1295833333,32.2119166667,44.5020833334,13.76525,16.9359166667,35.9698333333,29.956,19.5279166667,33.9463333333,13.1745833333
588.07,15.36003125,51.1422916667,32.20825,44.5275,13.7523333333,16.9321666666,35.9590833334,29.9765833333,19.5363333334,33.9643333333,13.16925
588.41,15.41721875,51.1649583333,32.2610833334,44.57925,13.8101666667,16.97225,36.0051666667,30.077,19.6198333333,34.04125,13.234
588.74,15.4311979167,51.0864583333,32.2463333334,44.5979166667,13.8116666667,16.9833333333,35.9788333333,30.06825,19.62675,34.0185,13.2466666667
589.08,15.43915625,51.1880416666,32.3080833333,44.6544166667,13.8279166667,17.0108333333,35.98975,30.13675,19.6381527778,34.0879166667,13.2475
589.42,15.45625,51.1606666667,32.2946666667,44.6235,13.8123333333,16.9965,35.9406666667,30.1473333333,19.6083472222,34.05775,13.225
589.76,15.469625,51.148375,32.3204166667,44.62525,13.79725,17.0046666666,35.9354166667,30.1758333333,19.6239583333,34.0484166666,13.2139166667
590.09,15.4937916667,51.142375,32.3361666667,44.64,13.8396666667,17.0505,35.9265833333,30.2103333334,19.6507222222,34.0804166667,13.2510833333
590.43,15.4401458333,51.1553333333,32.32425,44.6068333333,13.7694166667,16.986,35.8966666667,30.1885833333,19.5715694444,34.0260833333,13.1935
590.77,15.5301666667,51.201125,32.3885833333,44.6961666667,13.8779166667,17.075,35.997,30.27975,19.6633888889,34.1238333333,13.2734166667
591.11,15.5646979167,51.2494166666,32.4665833333,44.7743333333,13.898,17.1330833334,36.0395,30.321,19.7026944444,34.1988333333,13.3048333334
591.44,15.6431041667,51.3093333333,32.5679166667,44.82025,13.9615,17.2125833334,36.12225,30.359,19.7699861111,34.30725,13.3710833333
591.78,15.7518958333,51.386,32.7155833333,44.93725,14.0495,17.3229166667,36.2225,30.437,19.8709722222,34.38825,13.445
592.12,15.7502083333,51.4574583333,32.7113333333,44.9360833333,14.0396666667,17.3343333333,36.233,30.4520833334,19.8439583333,34.4043333333,13.4631666667
592.46,15.7608541667,51.5004583333,32.7605,44.9628333333,14.0408333333,17.3360833334,36.2734166667,30.4948333333,19.8584722222,34.4911666667,13.4705833333
592.79,15.7019270833,51.3928333333,32.7050833333,44.8848333334,14.0043333334,17.264,36.20525,30.4204166667,19.82025,34.408,13.4343333334
593.13,15.7610833333,51.5132916667,32.7803333333,45.0086666667,14.05775,17.333,36.2756666667,30.4725833334,19.8880694445,34.4941666667,13.4831666667
593.47,15.75303125,51.516375,32.7340833333,44.97025,14.0851666667,17.3261666667,36.2520833333,30.4395,19.8597916667,34.478,13.4683333333
593.80,15.75178125,51.519,32.7630833333,44.95075,14.0894166666,17.3001666667,36.2691666667,30.4465,19.8475972222,34.5034166666,13.49575
594.14,15.7416875,51.5295,32.7665833333,44.8908333334,14.10775,17.3159166667,36.2818333333,30.4618333333,19.8525972222,34.5360833333,13.5319166666
594.48,15.74778125,51.5378333333,32.8075833334,44.87825,14.11425,17.3625,36.2716666667,30.4925,19.8679444444,34.5469166667,13.5581666667
594.81,15.7070833333,51.5351666666,32.7703333334,44.8550833333,14.1055833333,17.3485833333,36.24575,30.496,19.8528333333,34.54275,13.5454166667
595.15,15.6335416667,51.517125,32.7501666667,44.8536666667,14.0670833333,17.3029166667,36.214,30.46325,19.7981666667,34.4714166667,13.4945833333
595.49,15.6126041667,51.5467916666,32.7539166667,44.8439166667,14.0319166667,17.3091666667,36.2295,30.4721666667,19.7914444444,34.4664166666,13.466
595.82,15.6346770834,51.4686666667,32.7641666667,44.8168333333,14.0478333333,17.3261666667,36.2225,30.4739166667,19.8177222222,34.4460833334,13.4615833333
596.16,15.672375,51.5135833333,32.8164166666,44.8666666667,14.0745833334,17.3944166667,36.2575833333,30.5093333333,19.8647222222,34.4426666666,13.4891666667
596.50,15.6791145833,51.5375833333,32.8258333333,44.8753333333,14.0869166667,17.4114166666,36.2705833334,30.5540833333,19.8519722222,34.4383333333,13.5211666667
596.83,15.6586458334,51.5204583333,32.8268333333,44.8800833333,14.0875,17.4299166667,36.28175,30.557,19.8734583333,34.4750833333,13.5310833333
597.17,15.6516875,51.5551666667,32.9129166667,44.93775,14.1106666667,17.4460833333,36.3311666667,30.60975,19.9173194444,34.4995,13.5546666667
597.51,15.66275,51.557625,32.92825,44.9394166667,14.1130833333,17.4833333333,36.323,30.6200833333,19.9180138889,34.497,13.5444166667
597.84,15.6507395833,51.5371666667,32.92575,45.00425,14.09875,17.4803333333,36.30725,30.6218333333,19.9146666666,34.5028333333,13.5358333333
598.18,15.6324895833,51.5225,32.9004166667,45.0001666667,14.0543333333,17.42675,36.2603333333,30.60725,19.8835555556,34.4834166667,13.5229166667
598.52,15.65440625,51.5126666666,32.9309166667,45.0230833334,14.0708333333,17.458,36.2745833333,30.617,19.9022777778,34.4664166667,13.538
598.85,15.6963958333,51.54425,32.9445833333,45.08175,14.0969166667,17.4895,36.3219166667,30.6588333333,19.9536111111,34.50125,13.5620833333
599.19,15.7158541667,51.5709583333,32.9563333333,45.1385833333,14.15225,17.5234166667,36.3439166667,30.7071666667,19.9754166667,34.537,13.6230833333
599.53,15.6712916667,51.6071666667,32.9298333333,45.1273333334,14.1478333334,17.5025,36.31075,30.6793333333,19.9557222222,34.5055833334,13.5880833333
599.86,15.68675,51.6660416667,32.9541666667,45.1291666667,14.1643333333,17.5196666667,36.3226666667,30.7406666667,19.9558055556,34.5580833333,13.5935
600.20,15.74503125,51.6780416667,32.9783333334,45.15375,14.2071666667,17.5858333333,36.3611666666,30.7948333333,20.0162222222,34.6109166666,13.6615
600.53,15.79134375,51.70275,33.021,45.1805833333,14.2396666667,17.6184166666,36.3900833333,30.8655833333,20.0375277778,34.5843333333,13.6990833333
600.87,15.8680208333,51.6925416667,33.0698333334,45.15425,14.2575833334,17.6519166666,36.37475,30.9056666667,20.0713472222,34.6024166667,13.74925
601.21,15.887625,51.7056666667,33.0934166667,45.21,14.28275,17.696,36.40725,30.95525,20.1233472222,34.5929166666,13.7756666667
601.54,15.9670625,51.8134166667,33.177,45.2814166667,14.3825,17.7915,36.4973333333,31.042,20.20925,34.6494166666,13.8318333333
601.88,16.0458229167,51.927125,33.2433333334,45.4363333333,14.5045,17.8885833333,36.6256666667,31.1626666667,20.3260694444,34.7659166667,13.91275
602.21,16.098125,51.9797916667,33.2695833333,45.5055,14.5178333334,17.9158333333,36.6610833333,31.2361666667,20.3604722222,34.81325,13.9495
602.55,16.1308645833,52.0160416667,33.2874166667,45.5370833333,14.5648333333,17.9828333333,36.6801666667,31.28,20.3922222222,34.8510833333,14.0145833333
602.88,16.1476041666,51.9551666667,33.26325,45.4825833333,14.5706666667,17.967,36.64825,31.2573333333,20.3681527778,34.7974166667,14.0005
603.22,16.1961666667,51.998875,33.3303333333,45.5194166667,14.5999166666,18.0186666666,36.7176666667,31.3545,20.4178194444,34.8426666667,14.0704166667
603.56,16.1956875,52.00825,33.29875,45.5090833333,14.6143333333,18.0034166667,36.7361666667,31.3686666667,20.4186388889,34.8505833333,14.0635833333
603.89,16.1701041667,52.028625,33.2830833333,45.54625,14.5841666666,17.9851666667,36.7355,31.3728333334,20.399,34.8456666667,14.0314166667
604.23,16.16246875,52.0490833333,33.2835,45.5463333333,14.589,17.98925,36.7105,31.3835833333,20.3972222222,34.8629166667,14.0243333333
604.56,16.1276354167,52.0502083333,33.2155,45.5916666667,14.55375,17.97075,36.7071666666,31.3335,20.3755416667,34.8519166667,13.98575
604.90,16.1418020834,52.0869583333,33.2185833333,45.619,14.5806666666,17.9776666667,36.72225,31.3389166667,20.4101944444,34.8849166667,14.0214166667
605.23,16.1373020833,52.0696666667,33.2425,45.6148333333,14.5710833333,17.9615833333,36.719,31.329,20.4194861111,34.8720833333,14.0145833333
605.57,16.1217395833,52.1040416667,33.2999166667,45.6305833334,14.5335833333,17.9440833333,36.69975,31.3268333333,20.3812083333,34.8653333333,13.9911666667
605.90,16.1141666667,52.1106666666,33.30025,45.6180833333,14.5271666667,17.9305833334,36.7010833333,31.33775,20.3705,34.8723333333,13.99325
606.24,16.0349791667,52.03675,33.2548333333,45.5748333333,14.44825,17.8498333333,36.6321666667,31.32025,20.2993472222,34.8185,13.9125833333
606.58,16.02034375,52.1000833333,33.2723333333,45.6328333333,14.474,17.8679166667,36.694,31.3743333333,20.33075,34.8788333333,13.9114166667
606.91,16.0383541667,52.1219583334,33.2425,45.6920833333,14.4699166667,17.88375,36.7176666667,31.352,20.3362777778,34.8858333333,13.9115
607.25,16.03771875,52.126375,33.30675,45.7575833333,14.4753333334,17.9540833333,36.72725,31.3660833333,20.3500138889,34.9078333333,13.93625
607.58,16.09271875,52.1578333333,33.3864166666,45.7664166667,14.5395833333,18.0049166667,36.7766666667,31.3901666667,20.4067083333,34.9686666667,13.9578333333
607.92,16.1368541667,52.144625,33.4249166667,45.7751666667,14.5734166667,18.0229166667,36.8134166667,31.38925,20.453125,34.95475,13.97275
608.25,16.1938020833,52.1752083333,33.5059166667,45.816,14.6398333333,18.1384166666,36.8594166666,31.484,20.514875,35.0173333334,14.0249166667
608.59,16.1904583333,52.0716666667,33.46825,45.741,14.62625,18.1370833333,36.8203333333,31.4355,20.4828055556,34.9684166667,13.9890833333
608.92,16.1886770833,51.9894583333,33.3855833333,45.6813333334,14.61,18.1371666667,36.784,31.4308333333,20.4566944444,34.945,13.9764166667
609.26,16.1789270833,51.913875,33.333,45.6121666667,14.6120833333,18.1288333333,36.7403333333,31.388,20.4473888889,34.87775,13.9800833333
609.59,16.1833333333,51.9007916667,33.342,45.6321666666,14.6194166667,18.1500833333,36.7255833333,31.37025,20.4339027778,34.853,13.989
609.93,16.24175,51.9010833334,33.4090833333,45.6194166666,14.6861666667,18.2168333333,36.7560833333,31.3916666666,20.4896944445,34.8725,14.0445
610.26,16.2553020833,51.8917916667,33.4301666666,45.6384166667,14.69225,18.24575,36.72275,31.3965,20.5099722222,34.9058333333,14.0665
610.60,16.2596666666,51.8996666667,33.4570833333,45.66675,14.7064166667,18.2710833333,36.7271666667,31.4084166667,20.5170833333,34.9435833333,14.059
610.93,16.2872708334,51.8787083333,33.43775,45.6394166667,14.7240833333,18.24575,36.7115,31.4213333333,20.5214027778,34.9358333333,14.0601666666
611.27,16.3349375,51.8643333333,33.4253333333,45.69075,14.7495,18.3206666667,36.7033333333,31.46025,20.55325,34.9553333333,14.1115
611.60,16.3138958333,51.8083333333,33.374,45.627,14.7248333333,18.3109166667,36.6681666667,31.4306666667,20.5009722222,34.9555,14.1085
611.93,16.2876770833,51.6795,33.3025833334,45.5218333334,14.6833333333,18.211,36.6068333333,31.3509166667,20.4422083333,34.887,14.0795833333
612.27,16.268,51.703125,33.3113333333,45.5633333333,14.6704166667,18.1760833333,36.597,31.3681666666,20.43125,34.9130833334,14.07525
612.60,16.3172708334,51.814875,33.38775,45.6784166667,14.7228333333,18.231,36.6533333333,31.4153333333,20.4851666667,34.9735,14.1404166667
612.94,16.3500416667,51.8397916667,33.3851666667,45.7055,14.7424166666,18.2746666667,36.6935,31.4704166667,20.5098611111,35.0246666667,14.1555
613.27,16.3800208333,51.9125416667,33.4163333333,45.7335833333,14.7571666667,18.3070833334,36.7108333333,31.499,20.5499861111,35.0904166667,14.1344166667
613.61,16.4605729167,52.0193333333,33.4441666667,45.8171666667,14.7871666667,18.3683333334,36.7544166667,31.5466666667,20.5504444445,35.1778333334,14.1855833333
613.94,16.4836354167,52.042,33.4520833333,45.8155,14.77825,18.36975,36.7146666666,31.51675,20.5343055556,35.1565,14.1594166667
614.28,16.4482708334,52.009875,33.5098333334,45.7884166667,14.7631666667,18.3389166667,36.6551666667,31.5688333333,20.5070694444,35.124,14.1306666667
614.61,16.3839791667,51.9984583333,33.4811666667,45.7635,14.6629166667,18.2866666667,36.5860833333,31.49975,20.4787222222,35.0679166667,14.0491666667
614.94,16.3696041667,52.1279166667,33.5361666667,45.8024166667,14.65,18.2634166666,36.6500833333,31.52725,20.467875,35.095,14.03525
615.28,16.38725,52.1839583333,33.5915833333,45.8861666666,14.644,18.2928333333,36.72475,31.6179166667,20.5290277778,35.1079166667,14.0481666667
615.61,16.3595104167,52.2584166667,33.6505833333,45.8923333333,14.673,18.37175,36.7415833334,31.6896666667,20.5309583334,35.155,14.0754166667
615.95,16.4440416667,52.3420833333,33.7635833333,45.9653333333,14.7745833333,18.4845833333,36.8175,31.7923333333,20.5933194444,35.222,14.1740833333
616.28,16.4758541666,52.3899166667,33.8375,45.975,14.7905,18.4779166667,36.8371666667,31.859,20.6128333333,35.2923333334,14.1528333333
616.61,16.4271458333,52.3930416666,33.8549166666,46.0219166667,14.7735,18.43,36.8263333333,31.81375,20.6049583333,35.30225,14.09675
616.95,16.40121875,52.3507083333,33.8721666667,46.0370833333,14.7620833333,18.3868333333,36.8359166667,31.8369166667,20.5812916666,35.3104166667,14.087
