wavelength,Back_LanLeuf,Belly_LanLeuf,Breast_LanLeuf,Crissum_LanLeuf,Crown_LanLeuf,DorTail_LanLeuf,Patch10_LanLeuf,Rump_LanLeuf,Throat_LanLeuf,WingTip_LanLeuf
652.09,10.7654666667,29.4358843995,20.8654,19.3887333333,8.45883333333,13.3021666667,11.6994666667,12.6196666667,19.5301333333,13.0433333333
652.42,10.7627,29.3978125702,20.8683333333,19.3582,8.42116666667,13.3108,11.6657333333,12.6160666667,19.5434,12.9908
652.75,10.7399333333,29.2918377104,20.7605333333,19.3432,8.37353333333,13.3066,11.639,12.5849333333,19.4444,12.955
653.08,10.6728666667,29.2533748597,20.76,19.3348,8.3227,13.3321333333,11.591,12.6027333333,19.405,12.9516666667
653.41,10.6768666667,29.3129937149,20.8257333334,19.3662666667,8.3152,13.3725666667,11.6156666667,12.6582,19.4325333333,12.927
653.74,10.7290666667,29.4507212121,20.8962,19.4397333333,8.3489,13.4267666667,11.6051333333,12.7114,19.5142666667,12.9388
654.06,10.7550666667,29.5668121212,21.003,19.4947333333,8.4395,13.5480666667,11.661,12.7883333333,19.6010666667,12.9682666667
654.39,10.7588,29.6978237935,21.0726,19.5453333333,8.4867,13.6538666667,11.6889333333,12.8658666667,19.6571333333,13.0624
654.72,10.8074666667,29.7230808081,21.1494,19.6396,8.49233333333,13.6878,11.7581333333,12.9591333333,19.6636666667,13.0159333333
655.05,10.7130666667,29.5856835017,21.0569333333,19.5484666667,8.39856666667,13.5054,11.5947333333,12.8506,19.5106,12.8784666667
655.38,10.9091666667,29.7330628507,21.2109333333,19.6920666667,8.5585,13.7646,11.7666666667,13.0347333333,19.7482,13.0782
655.71,10.9740666667,29.8049265993,21.2717333333,19.7670666667,8.70246666667,13.8281,11.8433333333,13.1098666667,19.7894,13.0850666667
656.04,10.9762333333,29.8327885522,21.2737333333,19.8709333333,8.73726666667,13.8482666667,11.9142,13.1638666667,19.8503333333,13.1076
656.37,10.9915333333,29.9914022447,21.3806,19.9577333333,8.82543333333,13.8950333333,12.0226,13.2228666667,19.9939333333,13.1454
656.69,10.9973333333,30.0243970819,21.383,19.9546666666,8.80986666666,13.8186,12.0080666666,13.1741333333,19.9256666667,13.0588
657.02,10.9224333334,29.9022500561,21.2614,19.8376666667,8.71766666667,13.7327,11.9088,13.02,19.8111333333,12.9940666667
657.35,11.0595333333,30.0361075196,21.4141333333,19.9718666667,8.82363333333,13.8005,12.0374,13.0551333333,19.9062,13.1105333333
657.68,11.1477,30.0017429854,21.4445333333,20.0516666667,8.8875,13.7602666667,12.0913333333,13.0980666667,19.9599333333,13.1897333333
658.01,11.1483666667,29.9945789001,21.4483333333,19.9852666667,8.84236666667,13.713,12.1195333333,13.0504666667,19.9588666667,13.1188
658.34,11.1494,29.9653315376,21.4782666667,20.0584666667,8.84283333333,13.7530666667,12.0958666667,13.0574,19.9913333333,13.1824666666
658.66,11.2306666667,30.120512009,21.5461333333,20.1088,8.8908,13.8467666667,12.1936666667,13.1430666667,20.1242666667,13.2828
658.99,11.1187,30.021908642,21.4564,20.0441333333,8.7708,13.7101666666,12.1318,13.0337333333,19.9826666667,13.0972
659.32,11.1037333333,29.9960386083,21.4361333333,20.0014,8.71883333333,13.7058666667,12.0559333333,13.0099333333,19.9910666667,13.1044
659.65,11.173,30.1097631874,21.5301333334,20.0621333333,8.7633,13.7606,12.0956666667,13.1278,20.0176666667,13.1530666667
659.98,11.2410666666,30.1213649832,21.6051333333,20.0813333333,8.83113333333,13.8567,12.1607333333,13.1801333333,20.0306666667,13.2382666667
660.31,11.2180666667,30.0710940516,21.5714,20.0428666666,8.77966666667,13.8818,12.1082666667,13.1487333334,20.0762,13.2494666667
660.63,11.2993,30.2025360269,21.6890666667,20.1420666667,8.88926666667,13.9948333333,12.2293333333,13.3112666667,20.2134666667,13.3511333333
660.96,11.1716666667,30.0944716049,21.5868666667,20.0984666667,8.83546666667,13.9760666667,12.1548,13.3130666667,20.1274,13.3088
661.29,11.1850666666,30.1571351291,21.6254666667,20.091,8.87073333333,14.0666666667,12.1717333333,13.3683333333,20.1176666667,13.3332666667
661.62,11.1254333333,30.0189652076,21.5624,20.0492,8.8499,14.0183333333,12.1122666667,13.3364,20.0468666667,13.3210666667
661.94,11.2036333333,30.1898987654,21.6700666667,20.1017333333,9.00543333333,14.1227,12.278,13.455,20.1756666667,13.3881333333
662.27,11.2140666667,30.0751670033,21.6360666667,20.1181333333,9.01883333333,14.1425,12.2625333333,13.4784,20.1312666667,13.326
662.60,11.1667666667,30.0316953984,21.5868666667,20.0437333334,8.99343333333,14.1031,12.1822,13.4587333333,20.1689333333,13.325
662.93,11.1953,30.0408756454,21.6476666667,20.1184666666,9.0234,14.1013,12.2198,13.5084666667,20.22,13.3999333333
663.26,11.1074,29.9222460157,21.6227333333,20.0212,8.96533333333,14.0153666667,12.1368666667,13.412,20.2090666667,13.3847333333
663.58,10.9854666667,29.8899874298,21.5802,19.9946666667,8.84943333333,13.8498,12.0346666667,13.3503333333,20.1224,13.3126666667
663.91,11.1213666667,30.0324489338,21.7101333333,20.2165333333,9.01686666667,13.8289666667,12.1726,13.474,20.2522,13.4594666667
664.24,11.2009,30.1094891133,21.8092,20.2982,9.03653333333,13.8585666667,12.1984,13.5450666667,20.3232,13.5264666667
664.57,11.3496333333,30.1963959596,21.8834666667,20.3311333333,9.0766,13.9162,12.2758666667,13.6334666667,20.463,13.5318
664.89,11.4612333333,30.3488296296,22.018,20.4384666667,9.16396666667,13.9899333333,12.3480666667,13.6727333333,20.5346,13.5832666667
665.22,11.6357666667,30.5816056117,22.1718,20.6704,9.30363333333,14.1605333333,12.5099333333,13.8458666667,20.7288666667,13.6976666667
665.55,11.5614,30.59175578,22.1710666667,20.6442,9.22849999999,14.1173,12.4383333333,13.8054,20.6672,13.6864
665.87,11.4979666667,30.691328844,22.1843333334,20.6210666667,9.21163333333,14.0742,12.4782666667,13.7735333333,20.6974,13.7455333333
666.20,11.5842333333,30.9120334456,22.3448,20.7747333333,9.3046,14.1638333333,12.5932666667,13.901,20.7603333333,13.8776666667
666.53,11.6597333333,30.9332392817,22.3658666667,20.8489333334,9.37610000001,14.2644,12.6788,13.9535333333,20.7642666667,13.8929333333
666.86,11.8323333333,31.1637129068,22.4857333333,21.0382666667,9.53056666666,14.43,12.8708,14.0886666667,20.9073333333,13.9872
667.18,11.8125333333,31.0294139169,22.4301333333,20.9537333333,9.49316666666,14.4062666667,12.8171333333,14.0617333333,20.8652,13.9360666667
667.51,11.8297,30.9633620651,22.3786,20.8964,9.53106666665,14.5682333333,12.8597333333,14.1006666667,20.7740666667,13.8465333333
667.84,11.6543666667,30.8195257015,22.2723333333,20.7459333333,9.42513333333,14.4505,12.7774,13.9740666667,20.6182,13.6876
668.16,11.7694,30.8844136925,22.3928666667,20.8824,9.60530000001,14.5752666667,12.9433333333,14.1051333333,20.7036,13.8496666667
668.49,11.6194333333,30.7308774411,22.2604,20.7331333333,9.436,14.4170333333,12.8863333333,13.9791333334,20.6044,13.7637333333
668.82,11.7099333333,30.861196633,22.3954,20.7988666667,9.50520000001,14.5022,12.9238666667,14.0211333333,20.7188,13.9136
669.14,11.7863333333,30.9000650954,22.4695333333,20.8464,9.56583333333,14.5685666667,13.0224,14.0853333333,20.7748666667,13.9542
669.47,11.8367666667,30.9033171717,22.5561333333,20.9182,9.56489999999,14.5952666667,13.0000666667,14.0990666667,20.7979333333,13.9192
669.80,11.8099666667,30.8458893378,22.535,20.8508,9.57460000001,14.6122333333,13.0377333334,14.1124666666,20.7985333333,13.9151333333
670.13,11.8242333333,30.9619301908,22.6130666666,20.9329333333,9.59569999999,14.5864666667,13.0746666667,14.127,20.8307333334,13.9778666667
670.45,11.6493,30.754074523,22.4488,20.7321333333,9.36673333333,14.4156333333,12.8850666667,13.9479333333,20.6277333333,13.8142666666
670.78,11.6677333334,30.8667833895,22.4902666667,20.7839333333,9.34796666667,14.4412666667,12.8888,13.9471333333,20.6554,13.8148
671.10,11.5723,30.9123714927,22.5297333333,20.7686,9.2367,14.3395333333,12.8295333333,13.8919333333,20.6553333333,13.8446666666
671.43,11.6589666667,31.0053375982,22.5629333333,20.8053333333,9.20163333333,14.4188,12.8499333333,13.9324,20.7411333333,13.9120666667
671.76,11.4855,30.9075225589,22.4598666667,20.6392,8.95233333333,14.2699333333,12.6006666667,13.7182,20.6026666666,13.752
672.08,11.5482,30.9297982043,22.5242,20.7199333333,8.9898,14.3438666667,12.5243333333,13.7740666667,20.6426666667,13.7916666667
672.41,11.5936,30.9042040404,22.527,20.7261333333,8.98813333333,14.3945,12.6182666667,13.9056666666,20.5884,13.7502
672.74,11.5183,30.8048123457,22.3979333333,20.6898666667,8.87383333333,14.3028333333,12.4818666667,13.7521333333,20.5363333333,13.6686666667
673.06,11.6808333333,30.9015535354,22.5236666667,20.8862,9.04593333333,14.4572666667,12.6156,13.8906,20.6702,13.8571333333
673.39,11.7610333333,30.906349046,22.5268666667,20.9668,9.0393,14.5196333333,12.5482,13.877,20.7242666666,13.8608666667
673.72,11.5524666666,30.7118969697,22.2949333333,20.7379333333,8.8124,14.2900666667,12.2828666667,13.7221333333,20.547,13.6022666667
674.04,11.6608333333,30.7801813693,22.3844666667,20.8517333333,8.9804,14.4115666667,12.4115333333,13.8355333333,20.7395333333,13.6746666667
674.37,11.7458333333,30.878823569,22.4198666667,20.8982,9.03373333333,14.5249666667,12.4390666667,13.877,20.7889333333,13.7052666667
674.69,11.8398,31.0026298541,22.4862,20.9844666667,9.10013333333,14.6117,12.4953333333,13.9756666667,20.9323333333,13.7440666667
675.02,11.7754,30.9740347924,22.3874,20.9675333333,9.115,14.5003,12.4316,13.9562,20.9078666666,13.631
675.35,11.8036333333,31.0442832772,22.3904666667,21.0181333333,9.20113333333,14.5183,12.5026,14.0323333334,20.9932,13.6698666667
675.67,11.8220666667,31.090562514,22.3885333333,21.0432666666,9.30723333333,14.5947333333,12.6273333333,14.0740666667,21.0698,13.7246
676.00,11.6738333333,31.0094298541,22.2898,21.0046666667,9.20039999999,14.4502333333,12.5261333333,13.8673333333,21.0127333333,13.6895333333
676.32,11.7210666667,31.0522527497,22.3672666667,21.1349333333,9.26963333334,14.4975,12.5654,14.0354,21.0952,13.7884
676.65,11.7058333333,31.1054561167,22.3712666667,21.0544666667,9.2236,14.5370666667,12.5846666667,14.0770666667,21.1514666667,13.8034
676.97,11.7821,31.2412769921,22.4826,21.1582,9.35620000001,14.6167333333,12.7521333333,14.1826666667,21.2333333333,13.9416
677.30,11.9196666667,31.4072529742,22.6714,21.3416666667,9.54063333333,14.8117666667,12.9518666667,14.3290666667,21.3880666667,14.1276
677.63,12.0330333333,31.5048325477,22.7625333333,21.4312,9.628,14.9336333333,12.9912,14.4535333333,21.4466,14.2666
677.95,12.0728333333,31.4319813693,22.8248666667,21.5209333333,9.7361,14.9281,13.0453333333,14.5390666667,21.5295333333,14.3748666667
678.28,12.0524333333,31.3433407407,22.8254666667,21.4936,9.7332,14.9496,12.994,14.4738666666,21.5094,14.4418
678.60,12.0421,31.2962621773,22.8972666667,21.4913333333,9.72263333333,14.9995666667,12.9833333333,14.4603333333,21.4985333333,14.5149333333
678.93,11.9600666667,31.2023521885,22.8594666667,21.4432666667,9.61156666666,14.9225,12.9492666666,14.3512666667,21.3346,14.4531333333
679.25,11.8726,31.1808632997,22.757,21.3734,9.44096666666,14.8111,12.8494666667,14.2488,21.3136666667,14.3761333334
679.58,11.8173666667,31.1656179574,22.7936,21.324,9.38739999999,14.8179333333,12.7700666667,14.2765333333,21.3162,14.3087333333
679.90,11.7127666667,31.0845010101,22.6557333333,21.1079333333,9.27173333333,14.7001,12.6759333333,14.0986,21.1491333333,14.1912666667
680.23,11.6622333333,31.1157054994,22.6676666667,21.1840666667,9.2531,14.6754,12.6154666667,14.0554666667,21.1538,14.1383333333
680.55,11.4712666667,30.8869952862,22.5227333333,21.0406666667,9.05606666667,14.4886333333,12.4286,13.8766,20.9482,13.9114666667
680.88,11.4046,30.8227883277,22.4600666667,21.0024,8.9901,14.4664333333,12.3477333333,13.8045333333,20.9129333333,13.8161333333
681.20,11.2311333334,30.6726231201,22.3380666667,20.8404666667,8.81746666667,14.2873666667,12.2192666667,13.6474,20.7522,13.6373333333
681.53,11.2577666667,30.7236729517,22.3656,20.8032,8.78646666667,14.3421666667,12.2644666667,13.6378666667,20.8100666667,13.6618666667
681.85,11.2568333333,30.7120130191,22.3486666667,20.7342,8.68946666667,14.2957666667,12.2493333333,13.5902,20.7966666667,13.5226
682.18,11.3951666667,30.8326258137,22.3994,20.861,8.7666,14.4234333333,12.3586,13.6733333333,20.941,13.5988
682.50,11.4814666667,30.8975185185,22.4140666667,20.8865333333,8.83453333333,14.5201,12.3816666667,13.7852666667,21.0946666667,13.662
682.83,11.5971666667,30.983403367,22.5585333333,20.9987333333,8.97286666667,14.6148666667,12.4325333333,13.8534666666,21.1486,13.7094666667
683.15,11.6605666667,31.0277804714,22.5163333333,21.0376,9.0199,14.657,12.4672,13.8685333333,21.1535333334,13.7519333333
683.48,11.8447,31.2398226712,22.7536666667,21.2490666667,9.18616666667,14.8571666667,12.6346666667,14.0608666667,21.3417333333,13.8452
683.80,11.8887333333,31.1947638608,22.7048,21.1541333333,9.18006666667,14.8551333333,12.6284666667,14.0783333333,21.2364666667,13.8698
684.13,12.0581333333,31.3611721661,22.8186666666,21.3013333333,9.28513333333,15.0545,12.7544,14.2765333333,21.3668666667,14.0009333333
684.45,12.1894,31.4413317621,22.9134666667,21.3857333333,9.34906666667,15.1216333333,12.7592,14.3717333333,21.4693333333,14.1052666667
684.78,12.3692333333,31.6481218855,23.1148,21.6429333333,9.56300000001,15.3359,12.9621333333,14.5856666667,21.7324,14.3508
685.10,12.3027333333,31.6737299663,23.0141333334,21.6734,9.50079999999,15.3344,12.8688,14.5848,21.6908666667,14.2281333333
685.43,12.3530333333,31.7586464647,23.0846666667,21.8195333333,9.58706666667,15.4502666667,12.9486,14.7119333333,21.7238,14.3094666667
685.75,12.4322666667,31.8092487093,23.239,21.9076,9.71356666667,15.5310666667,13.0046666667,14.815,21.7633333334,14.3862
686.08,12.4372,31.8734085297,23.328,22.0338666667,9.76006666667,15.6109,13.0296,14.8282666667,21.7890666667,14.4175333333
686.40,12.4321,31.8139530864,23.2832666667,22.0643333333,9.7663,15.6308666667,13.0512666667,14.8713333333,21.8242666667,14.4848666667
686.72,12.3600666667,31.7878439955,23.2498666667,22.0070666667,9.71833333333,15.5861333333,13.0246666667,14.8214666667,21.7977333333,14.3839333333
687.05,12.5019666667,31.7667063973,23.2615333333,22.1255333333,9.81743333333,15.6724333333,13.1455333333,14.9503333333,21.8491333333,14.4566666667
687.37,12.5257333333,31.7574451179,23.3069333333,22.2321333333,9.86430000001,15.7136,13.2255333333,14.9752666667,21.9681333333,14.4905333333
687.70,12.4642333333,31.7297232323,23.2968,22.2076,9.82149999999,15.6067,13.2156666667,14.9128666667,21.9714666667,14.4457333333
688.02,12.423,31.6938446689,23.2840666667,22.1162666667,9.79290000001,15.5720333333,13.2984,14.9144666667,21.9436,14.4111333333
688.34,12.4304,31.690189899,23.3089333334,22.1237333333,9.8219,15.5538666667,13.2878666667,14.9094666667,21.9330666667,14.4242
688.67,12.487,31.7685358025,23.4476,22.1808,9.96646666666,15.6288666667,13.3896666667,15.0099333333,22.0318,14.5236666667
688.99,12.4860333333,31.8119896745,23.4535333333,22.2966666667,9.95009999999,15.6161,13.4266,15.0279333333,22.1430666667,14.5966
689.32,12.5763666667,31.87543367,23.502,22.3646,9.96543333333,15.7023333333,13.4521333333,15.0846,22.2024,14.6492
689.64,12.7421,32.0259636364,23.6647333333,22.4463333333,10.0939666667,15.8188333333,13.5963333333,15.2251333333,22.3788,14.7164
689.96,12.7213333333,32.0490875421,23.6578,22.4172,10.0813666667,15.7847,13.5995333333,15.2534666667,22.2961333333,14.6498
690.29,12.6884666667,31.9545652076,23.6474,22.3575333333,10.0969666667,15.7747666667,13.5405333333,15.1647333333,22.2856666667,14.6484666667
690.61,12.4531666666,31.8418960718,23.5296666667,22.1912,9.93276666668,15.6626333333,13.4028666667,15.0342666667,22.2237333333,14.5148
690.94,12.5291666666,32.0037227834,23.6304,22.2882,10.0130666667,15.755,13.4436,15.1338,22.2995333333,14.5018666667
691.26,12.5924,32.0458121212,23.661,22.3042,10.0490666667,15.8918,13.442,15.1452666667,22.4475333333,14.5386
691.58,12.8038,32.21455578,23.8920666667,22.5452,10.2165,16.1291,13.62,15.3192,22.6890666667,14.8032
691.91,12.8872333333,32.3521189674,24.0204666667,22.6318666667,10.2006,16.2936666667,13.7508666667,15.4834,22.8332,14.8885333333
692.23,12.9794333333,32.342478339,24.0484,22.7783333333,10.2713666667,16.3596333333,13.8701333333,15.5627333333,22.8962666667,14.9127333333
692.55,12.8882666667,32.1522354658,23.929,22.6394,10.2331333333,16.2943666667,13.7412,15.4758,22.7205333334,14.8271333333
692.88,12.8161333334,32.0586098765,23.8476,22.4969333333,10.1594666667,16.1778,13.7602666667,15.4146,22.6198666667,14.7541333333
693.20,12.6069333333,31.9332920314,23.6857333333,22.3856,9.98263333333,16.057,13.6286,15.2946,22.4712666667,14.5688666666
693.52,12.6940333333,32.0857411897,23.82,22.5404666667,10.0357333333,16.1995,13.8004666667,15.4819333333,22.7023333333,14.6871333333
693.85,12.8805666667,32.2810870931,24.0644,22.7316,10.1312,16.3775,13.9698,15.7464666667,22.8926666667,14.8663333333
694.17,12.9391666667,32.4177402918,24.1747333333,22.8152,10.147,16.3740333333,13.9455333333,15.7882,23.0144666667,14.9077333333
694.49,12.8661666667,32.4434325477,24.1436,22.7882,10.0608333333,16.2777,13.928,15.7498666667,23.0072,14.9438666667
694.82,12.8871333333,32.4874390572,24.2782,22.8492,10.1543666667,16.2611,14.0257333333,15.8598,22.9808666667,15.0447333333
695.14,12.6337666667,32.3612956229,24.0742666666,22.7484666667,10.0030333333,16.1378333333,13.9106666667,15.7156,22.785,14.7962
695.46,12.4384,32.1018484849,23.8316,22.4942,9.83949999999,15.9184666667,13.637,15.4183333333,22.4694,14.5938666667
695.79,12.3665333333,32.1130428732,23.7958666667,22.3501333333,9.66796666667,15.8017,13.496,15.2962666667,22.3586,14.5461333333
696.11,12.4801,32.2466296296,23.9557333333,22.4384666667,9.7946,15.9255333333,13.6700666667,15.4551333333,22.4912666667,14.6805333333
696.43,12.2711333334,32.1692841751,23.8244,22.3817333333,9.62756666667,15.7981666667,13.4778666667,15.2996666667,22.3988666667,14.6576666667
696.75,12.3176333333,32.2412828283,23.9234666667,22.4860666667,9.72943333333,15.8292,13.5956666667,15.4090666667,22.4665333333,14.8756
697.08,12.3092333333,32.268701908,24.0006666666,22.5029333333,9.70753333333,15.8016333333,13.5378666667,15.3817333334,22.4232,14.9138
697.40,12.3005666667,32.2531517396,23.9645333333,22.4577333333,9.67430000001,15.7393333333,13.5548666667,15.3288,22.3957333334,14.9051333333
697.72,12.2406666667,32.2676121212,23.9521333333,22.4174,9.68233333334,15.7424333333,13.606,15.3142,22.347,14.9315333333
698.05,12.1205666667,32.0394601571,23.7966666667,22.2273333333,9.57819999999,15.6334333333,13.4720666667,15.1534666667,22.1908,14.8067333333
698.37,12.1023333333,31.9677290685,23.6907333333,22.1716666667,9.52853333333,15.5858333333,13.3960666667,15.0984,22.1520666667,14.7677333333
698.69,12.2007666667,32.0046024691,23.7352,22.1320666667,9.53193333334,15.5674333333,13.3607333333,15.0775333334,22.2182666667,14.8254666667
699.01,12.1524666667,32.0041916947,23.6876,22.1244,9.46853333333,15.6035333333,13.3296666667,15.0654666667,22.2018,14.7658666667
699.34,12.1446666667,31.9815290685,23.6900666667,22.0891333333,9.49916666666,15.6056,13.3732,15.0626,22.2230666667,14.7648666667
699.66,12.1462,31.976301908,23.6418666667,22.0092666667,9.4789,15.6639666667,13.3948,15.0326666667,22.2135333333,14.7138
