wavelength,Back_IncPulm,Belly_IncPulm,Breast_IncPulm,Crissum_IncPulm,Crown_IncPulm,DorTail_IncPulm,Patch10_IncPulm,Patch11_IncPulm,Rump_IncPulm,Throat_IncPulm,WingTip_IncPulm
813.24,22.7470666667,53.8904,27.0164666667,40.4471333333,23.3754,14.3568,37.2659333333,40.0712666667,23.0255333333,8.65566666667,20.0324
813.54,22.4117333333,54.0587333333,26.8039333333,40.6601333333,23.1698,14.3857333333,37.2027333333,40.1502666667,23.124,8.536,20.0000666667
813.85,22.1642,53.0562666667,26.8856666667,40.6633333333,22.9887333333,14.7503333333,37.314,39.8647333333,23.0916666667,8.89526666665,19.9677333333
814.15,21.8006666667,52.8105333333,26.6924666667,40.6454666667,22.8009333333,14.3272,37.2766,39.9289333333,23.1301333333,8.85433333332,19.942
814.46,20.3728666667,51.244,25.6059333333,39.2221333333,21.5107333333,12.8512,36.0269333333,38.5535333333,22.0765333333,7.59259999999,19.0291333333
814.76,19.8382,50.7856666666,25.2313333333,38.5774,20.6788666667,12.053,35.3896,37.7884666667,21.3256,6.88006666666,18.448
815.07,21.1812666667,51.7496666667,26.3857333333,39.6042,21.6156,13.1226,36.4622666667,38.7355333333,22.4331333333,8.23753333334,19.9296
815.37,20.5700666667,51.1112,25.2322,38.7767333333,20.6788,12.3406,35.7542,37.9058666667,21.7290666667,7.43520000001,19.0906
815.68,20.6132,51.2681333333,24.8662,38.7997333333,20.6389333333,12.0491333333,35.876,37.9154,21.6844,7.10553333334,19.0126
815.98,20.5341333334,51.776,24.5946666667,39.0090666667,20.6307333334,12.0012666667,35.9266666667,37.5932666667,22.1363333333,7.00766666667,19.2085333333
816.29,20.0449333333,51.3013333333,23.8140666667,38.5577333333,19.6794666667,11.4487333333,35.5963333333,36.9550666667,21.3012666667,6.28846666666,18.5769333333
816.59,20.2494,51.8249333333,24.3144666667,38.9262,19.9168666667,11.8631333333,35.7174666666,37.3346,21.5085333333,6.37900000001,18.9454666667
816.89,20.4340666667,51.6730666667,23.8930666667,38.3019333333,19.7296666667,12.0692666667,35.3082,36.9121333333,21.2201333333,6.18873333334,18.5094666667
817.20,21.8221333333,52.7239333333,24.4838,39.2600666667,20.796,12.9788,36.0261333333,37.6927333333,21.9838,6.72893333333,18.9366
817.50,22.472,52.6262,25.0165333333,39.6313333333,21.4021333333,13.7080666667,36.1136,38.0962,22.2968,6.85400000001,19.0388666667
817.81,22.5911333333,53.139,25.2415333333,40.1354,21.9199333333,14.1283333333,36.5665333333,38.2860666667,22.4146,7.08479999999,19.0046666667
818.11,22.5153333333,53.4173333333,25.0756666666,40.3248666667,22.5658666667,14.6498666667,36.8067333333,38.594,22.8684,7.89920000001,19.3669333333
818.41,21.6856,52.6850666667,24.3759333334,39.449,21.8476666667,13.96,36.0507333333,37.9093333334,22.1555333333,7.16360000001,18.444
818.72,21.6078666667,51.6202666667,24.5778666667,39.0984666667,22.0235333333,14.0345333333,35.7525333333,37.3653333333,22.0936,7.74860000001,18.5724666667
819.02,21.5414,52.2742,24.9974666667,39.1632,22.019,14.033,35.9242,37.8250666666,22.2602,7.7164,18.6855333333
819.33,20.7482666667,51.5202666667,24.6612,38.1399333333,21.4583333333,13.3418666667,35.2064666667,37.4341333333,21.5137333333,7.07720000001,18.1269333333
819.63,20.9280666667,51.6694,24.9584666667,38.0070666667,21.7046666667,13.289,35.5074666667,37.6002666667,21.7084,7.15486666667,18.4322
819.93,21.3756666667,51.9265333333,25.2038,38.528,22.0416666667,13.517,36.1282666667,38.1201333333,21.9016,7.5288,18.9698
820.24,21.7843333333,52.4738666667,25.8542,39.2059333333,22.5391333333,13.9028,36.9774666667,38.7930666667,22.3616666667,7.98846666667,19.6185333333
820.54,22.0415333333,52.8814666667,26.1,39.3584,22.7116666667,14.0718666667,37.4713333333,39.0806666667,22.5131333333,8.27139999999,20.1476666667
820.85,22.2310666667,53.4881333334,26.3761333333,39.7017333333,22.8773333333,14.1954,38.0192666667,39.4589333333,22.711,8.45426666667,20.5046666667
821.15,22.5781333333,53.773,26.6616666667,40.0216666667,23.1275333333,14.4542,38.3028666667,39.8252,22.8879333333,8.82513333333,20.8942666667
821.45,22.8410666667,53.8390666667,26.9336666667,40.1987333333,23.2280666667,14.6766666667,38.5453333334,40.049,23.0086,9.0422,21.2173333333
821.76,23.022,54.1241333333,27.2034,40.4933333333,23.3904,14.8485333333,38.8462666667,40.307,23.2151333333,9.25813333333,21.5056
822.06,23.1924666667,54.3800666667,27.3411333333,40.5878,23.4537333333,14.8976666667,39.1127333333,40.5112,23.3237333333,9.3098,21.6804666667
822.36,23.2355333333,54.183,27.2987333333,40.6806,23.4432666667,14.9328,39.0800666667,40.3306666667,23.1978,9.36013333333,21.721
822.67,23.4909333333,54.3661333333,27.4926,41.0388,23.6192,15.0935333333,39.3640666667,40.5455333333,23.3684666667,9.55139999999,21.9385333333
822.97,23.6282666667,54.5270666667,27.5902,41.3357333333,23.8076666667,15.2126,39.5387333333,40.7204,23.4455333333,9.71560000001,22.1231333333
823.27,23.5943333333,54.7239333333,27.6711333334,41.4388666667,23.8128,15.1952666667,39.6359333333,40.7008666667,23.4241333333,9.69073333333,22.1457333333
823.58,23.3964,54.6897333333,27.5037333333,41.3473333333,23.6633333333,15.0113333333,39.4233333333,40.5429333333,23.2781333333,9.49286666667,22.0972666667
823.88,23.2097333333,54.584,27.364,41.2702,23.5339333333,14.8772666667,39.1784666667,40.3562,23.1705333333,9.36079999999,21.9785333333
824.18,23.2696,54.6272,27.4123333333,41.3470666667,23.5960666667,14.9308,39.2088,40.4464666667,23.2285333333,9.41399999999,22.0486
824.49,23.0132,54.5064666667,27.2096,41.116,23.3651333333,14.6355333333,39.0464,40.1508666667,23.0769333333,9.04313333334,21.835
824.79,22.772,54.4022,27.1067333333,41.0300666667,23.2677333333,14.3375333333,38.7572666667,39.8039333333,22.8386,8.68233333334,21.5757333333
825.09,22.5601333333,54.4216,26.8524,40.9691333333,23.1254,14.1066,38.5121333334,39.6446666667,22.5782,8.2698,21.2436
825.39,22.6189333333,54.7771333333,26.9160666667,41.2921333333,23.2628,14.3002666667,38.5798,39.9371333333,22.6146,8.22546666666,21.3898
825.70,22.5651333333,55.1710666667,26.9333333333,41.377,23.3515333333,14.2316666667,38.7893333333,40.228,22.7587333333,8.05979999999,21.3930666667
826.00,22.6952,55.2124,27.0654,41.3981333334,23.4788666667,14.3867333333,38.8953333333,40.3964,22.89,8.11166666666,21.5317333334
826.30,22.7354,55.2338,27.2929333333,41.3284666667,23.5065333333,14.5148666667,38.9489333333,40.3797333333,23.0581333333,8.13526666667,21.713
826.61,22.9016666667,55.0478,27.3676666667,41.3042666667,23.6671333333,14.597,38.8102666667,40.5412,23.2785333333,8.22366666667,21.8384
826.91,22.9830666667,54.8405333333,27.3118666667,41.2712666667,23.6089333333,14.4215333333,38.9647333334,40.4502,23.1658666667,8.10873333334,21.6878
827.21,23.25,55.1558,27.6625333333,41.6581333333,23.8704,14.6113333334,39.4530666667,40.8168,23.3946666667,8.24373333333,21.8763333333
827.51,23.2398,54.8463333333,27.641,41.615,23.656,14.6193333333,39.1626,40.5457333333,23.3171333333,8.24426666667,21.7271333333
827.82,23.4324666667,54.8874,27.84,41.8192,23.8336666667,14.7948666667,39.2512,40.6921333333,23.5558,8.55513333334,21.9066
828.12,23.7031333333,55.1483333334,27.9235333333,41.9803333333,23.8900666667,14.891,39.5963333333,41.0592666667,23.8736666667,8.78246666667,22.0128
828.42,23.9745333333,55.1808666667,28.1135333333,42.1790666667,24.1389333333,15.0685333333,39.8069333334,41.1212666667,24.185,9.00119999999,22.2136666667
828.72,24.1004666667,55.3445333333,28.3379333333,42.4385333333,24.3436,15.0764,39.8472,41.0415333333,24.3997333333,8.98346666666,22.1142666667
829.02,24.4634,55.0202666667,28.7617333333,42.2841333333,24.595,15.4182666667,39.7436,41.1201333333,24.6188,9.46686666666,22.3044
829.33,24.456,55.2882,28.9642,42.4595333333,24.5913333333,15.3256666667,39.759,41.2014666667,24.7984666667,9.37473333333,22.2410666667
829.63,24.8075333333,55.3732666667,29.1231333334,42.5446666667,24.673,15.3690666667,39.7434,41.2619333334,25.0010666667,9.46379999999,22.019
829.93,24.303,54.8998,28.4895333333,41.8599333333,24.0140666667,14.7879333333,39.338,40.6108,24.4148666667,8.96979999999,21.0116666667
830.23,24.5308,55.286,28.7466666667,41.9324666667,24.3833333333,15.108,39.4406666667,40.8899333333,24.7800666667,9.09733333333,20.9813333334
830.54,23.5771333333,54.2492666667,27.691,40.8346,23.0786,14.0162,38.2763333333,39.8483333333,24.0324,8.06506666667,19.87
830.84,23.3877333333,54.6803333333,27.4576666667,40.8540666667,23.3992,13.729,38.6930666667,40.2522666667,24.4254,7.67546666666,19.9771333333
831.14,24.2808666667,55.4073333334,27.9491333333,42.0681333333,24.171,14.5349333333,39.4974,41.0572,25.2512666667,8.46326666667,20.7914
831.44,24.4898,55.6800666667,28.2500666667,42.7028,24.6762666667,15.0128,39.8246,41.1308666667,25.4396,8.75313333334,21.4078666667
831.74,24.1451333333,54.9139333333,27.7742666667,41.9944666667,24.2418666667,14.6612666667,39.5160666667,40.7956,24.8602,8.78493333333,21.3279333333
832.04,23.3282666667,53.6948666667,26.752,40.6878,23.3333333333,14.016,38.7047333334,40.1054,23.9961333333,8.19773333334,20.9940666667
832.35,22.744,53.1965333333,25.8228,40.3301333333,22.5836666667,13.4370666667,38.1942666667,39.4813333333,23.3475333333,7.59073333335,20.4102
832.65,22.4437333333,52.6864666667,25.4294666667,39.8864,22.2558,13.2372,37.8753333334,38.9682,22.8982666667,7.21313333333,20.1180666667
832.95,21.8872666667,52.2913333333,25.0298666667,39.7086666667,21.8543333333,12.8984666667,37.4564,38.6255333333,22.5516666667,6.65026666665,19.9014
833.25,22.2624,52.7336,25.2843333333,39.8988,22.1378,13.2282666667,37.8894666667,38.8940666667,22.9051333333,6.8264,20.2024666667
833.55,22.6764,53.4086666667,25.6276666667,40.5381333333,22.4242666667,13.5402666667,38.4453333333,39.5294666667,23.3728666667,7.18246666666,20.6098666667
833.85,22.9038,53.6454,25.8883333333,40.8114,22.8157333333,13.9133333333,38.8877333333,39.8789333333,23.4581333333,7.23939999999,20.8186
834.16,22.7998,53.2754,25.672,40.6402666667,22.5068,13.5973333333,38.7338,39.3812666667,22.9444666667,6.9598,20.3726
834.46,22.2736,52.7046,25.2047333333,40.0218,21.8677333333,13.1542666667,38.1908666667,38.8414,22.1564,6.27926666666,19.7478
834.76,21.6618666666,52.13,24.6738666667,39.4470666667,21.1958,12.57,37.601,38.4057333333,21.4439333333,5.6326,19.0750666667
835.06,22.1264666667,52.5944,25.2516,39.8742,21.5094,12.9953333333,37.9322666667,38.9623333333,21.8985333333,5.90406666667,19.375
835.36,22.7042666667,53.195,25.7232,40.5326,22.0881333333,13.3166,38.4444666667,39.6226,22.3606,6.1426,19.5890666667
835.66,23.1873333334,53.8850666667,26.3384,40.9258,22.6766,13.5977333334,39.2476,40.2143333333,22.7633333334,5.99633333334,19.7583333333
835.96,22.9530666667,54.1742,26.1160666667,40.8208666667,22.6126,13.5185333333,39.1440666667,40.1150666666,22.3372666667,5.48546666668,19.3093333333
836.26,23.1436,54.2676,26.2764,40.7586,22.8138666667,13.8116,39.4448666667,40.2692666667,22.1654,5.47953333333,19.0712
836.57,23.7402,54.8935333333,27.0917333333,42.0765333333,23.7218,14.6144666667,40.0000666667,41.1050666667,22.7504,5.98673333333,19.9210666667
836.87,22.8345333333,53.5579333333,26.6997333333,40.8324,23.0988,14.0865333333,38.9428,40.0924,21.784,5.35186666666,19.1012666666
837.17,22.0869333333,52.4275333333,26.2101333333,40.1666666667,22.3840666667,13.0290666667,37.7463333333,39.4855333333,20.9420666667,4.73913333333,18.1376666667
837.47,22.0902666667,52.9770666667,26.6032666667,40.5781333333,22.5415333333,13.2226,37.6722,39.9841333333,21.1322666667,5.07513333333,18.5114
837.77,22.9172666667,53.9722666667,27.7092,41.5552666667,23.7494666667,13.9470666667,38.697,41.1013333333,22.5388,6.25480000001,19.6216666667
838.07,23.2687333333,53.9714666667,27.9172,41.5436,24.3295333333,14.5752,38.5252666667,41.0953333333,23.3634666667,6.99439999999,19.7585333333
838.37,22.086,53.2002,26.1873333333,40.7279333333,24.0478666667,13.8306,37.6920666667,39.8135333333,22.6543333333,5.88546666665,18.9525333333
838.67,21.0334,53.1778,25.5054,40.6766666667,23.3287333333,13.2328,37.1924666667,38.8661333333,21.9569333333,5.54186666667,18.4361333333
838.97,19.8512,53.1008,24.6118,40.13,22.436,12.3012,36.1414,38.0382,21.1715333333,5.06739999999,18.0566666667
839.27,20.4984666667,52.89,25.1522666667,40.2122666667,22.5483333333,12.4284666667,36.3989333333,38.6796,22.0129333333,6.20499999999,18.6886
839.57,21.2871333334,54.2593333333,26.1665333333,41.5,23.2222,12.8888666667,37.5648666667,39.7778,23.0833333333,7.41666666665,19.8796
839.87,21.2751333333,53.5336666667,25.5646666667,40.9017333333,22.4316,12.5682,37.2040666667,39.2805333333,22.887,7.68666666667,19.6174666667
840.17,21.9059333333,54.2908,26.1012666667,41.7876,22.7359333333,13.0962666667,37.6379333333,39.7355333333,23.4292,8.54533333334,20.4650666667
840.47,22.8520666667,55.5132,27.3298,42.534,23.8238666666,14.5867333333,38.8828,40.3905333333,24.3960666667,9.66399999999,21.8528666667
840.77,22.0358,54.6812666667,26.8867333333,41.6963333333,23.5762,14.2594,38.2485333333,39.8900666667,24.0072666667,9.15173333333,21.2288
841.07,20.7707333333,53.2683333333,25.4596,40.2415333333,22.0797333333,13.3519333333,36.6201333334,38.3008,22.3862666667,7.89226666666,19.8142666667
841.37,21.6277333334,54.1714666667,26.2086,40.7019333333,22.3684,13.7524666667,37.8363333333,39.3178,22.8751333333,7.93366666667,20.4483333334
841.67,20.9495333333,53.3946,25.9010666667,39.8162,20.8678666667,12.7819333333,37.0902666667,38.3869333333,21.7866,6.5952,19.3262
841.97,20.9869333333,52.5564666667,26.1523333334,39.8846666667,20.9238666667,13.1024666667,37.2178666667,38.1103333333,22.1104,6.64573333333,19.2966666667
842.27,21.9109333333,53.1814,27.2096666667,40.8361333333,21.4224,14.0501333333,38.0238,39.0664,22.8772666667,7.45926666667,19.6960666667
842.57,21.9249333333,54.554,27.3005333334,41.7958,21.2676,14.2254,38.9906,39.5658,22.5938,6.80746666666,19.8239333333
842.87,20.8998666667,54.2838666667,26.4638666667,40.849,20.2915333333,13.7135333333,38.1242,38.5043333333,22.1165333333,5.60193333335,18.2003333333
843.17,20.7162666667,55.6336,27.5068666667,41.0467333333,20.4269333333,13.7878666667,38.7740666667,38.8429333333,22.6308666667,4.94493333333,18.2093333333
843.47,21.6815333333,57.2321333333,27.4404,41.8898666667,20.5653333333,14.0178666667,39.9852,39.5685333333,23.0802666667,4.34513333334,17.9465333333
843.77,21.4988666666,57.4863333333,26.6510666666,41.8578666667,20.1404,13.8640666667,39.8438666667,39.2038,22.9507333333,3.95006666665,16.5026666667
844.07,23.2596666667,59.5741333333,27.6331333333,43.1121333333,21.0318666667,15.7412,42.1622666667,40.0001333333,23.6854,4.96313333335,17.3793333333
844.37,24.1106,60.7771333333,28.6874666667,43.4542,21.8653333333,16.4767333333,44.1276666667,40.2936,24.3522666667,5.0258,17.1674666667
844.67,21.2662,60.1861333333,26.2756666667,42.4952666667,19.2924,13.7802666667,42.8492,37.9888666667,20.9125333333,2.02980000001,13.9852
844.97,23.0739333333,60.9444666667,28.3148,44.0926,21.4259333333,15.6666,44.1296,39.6667333333,22.4444,4.88886666665,16.2221333333
845.27,23.9114,62.1001333334,28.1116666667,44.5858666667,21.2330666667,15.106,44.5086,40.2505333333,21.4257333333,3.60306666667,16.4354
845.57,24.5906,60.2286,27.4856,43.9236666667,22.2856666667,14.9524,43.6190666667,39.4286666667,22.1905333333,3.61900000001,17.4286666667
845.87,24.7724,57.9758666667,28.3565333333,42.7298666667,23.6398666667,14.9303333333,42.8040666667,38.4586666667,22.9898666667,4.56820000001,18.1059333333
846.17,25.6908,56.6396,29.3944666667,41.3910666667,23.7396666667,14.4894666667,42.3486666667,38.1029333333,23.4686666667,4.8238,19.3494
846.47,25.0978666666,54.8127333333,29.2336,40.6954,23.4045333333,13.3868666667,40.5882666667,36.8449333333,22.4242666667,3.85026666665,18.3066666667
846.77,24.6547333333,52.6855333333,29.6504,40.4433333333,24.2795333334,13.8788,40.1874666667,36.1464666667,23.6318,4.87633333333,19.3521333334
847.07,25.9915333333,52.253,31.2743333333,41.8397333333,25.2826666667,15.0548666667,40.962,38.0084666667,25.2320666667,6.51473333333,22.0928666667
847.37,27.5,53.3163333333,32.7042,43.7754666667,27.4830666667,15.7652,41.2415333333,40.0510666667,26.1734666667,7.14286666667,23.9626
847.67,27.1133333333,52.3574,32.2085333333,43.0436,26.7824666667,15.8146,39.4542,40.2148,26.1704,7.14633333333,23.6228666667
847.97,30.4852666667,55.2589333333,35.5339333333,46.3268,30.7119333333,19.8542666667,42.3948,43.4141333333,30.3883333333,10.7768666667,27.0224666667
848.26,30.8458,56.2024,36.8988,47.413,31.1774,20.8788666667,43.1343333333,44.5770666667,31.6417333333,11.1775333333,27.4626666667
848.56,31.4215333334,56.3072,38.9706666667,47.3368,32.3202,22.5327333333,43.1372666667,44.7875333333,32.9085333333,13.0065333333,28.3332666667
848.86,31.6666,57.8114666667,40.202,48.6195333333,31.9698,24.0237333333,44.4780666667,45.7239333333,33.7541333333,14.3265333333,29.1414666667
849.16,33.2013333333,59.8514,41.4686666667,50.3632,32.7392,26.9307333333,45.5942666667,47.1287333333,35.8416,16.3368,30.3135333333
849.46,33.7303333333,60.6783333333,41.2407333333,51.497,33.6807333333,28.321,46.2034,48.2714666666,36.741,17.3202,30.5542
849.76,32.3524666667,60.1164,39.9002,49.7755333333,33.4164666667,27.6808,46.118,47.6142666667,35.8104666667,17.1903333333,30.0249333333
850.06,31.3655333333,60.1188,39.3215333333,48.4647333333,32.3495333333,26.6665333333,45.6319333333,46.3442666667,33.995,15.8948666667,28.4479333333
850.36,32.5572666667,62.0458666667,39.1005333333,48.9242,32.8218666667,26.9488,46.2788,46.3139333333,34.1622,14.9735333333,28.0073333333
850.65,31.976,60.2234666667,38.0585333333,46.7698,31.426,26.4605333333,45.4811333333,44.4672666667,34.0721333333,15.1030666667,27.457
850.95,33.1344,62.2584666667,39.458,48.6541333333,33.6042,27.3890666667,47.9855333333,46.5762,35.8987333333,16.0612666667,29.3765333333
851.25,32.6916666667,60.6062,38.253,46.8448666667,32.8522,26.2032,46.9518,45.1693333333,35.3298,15.8468666667,29.0732
851.55,32.0764666667,60.2369333333,36.0838666667,46.5027333333,33.3152,24.2258666667,46.2841333333,44.0256,34.0436666667,14.9362,28.5792666667
851.85,33.0260666667,62.9971333334,36.5993333333,49.0298666667,34.3517333333,24.3419333333,49.0873333333,45.879,35.1584666667,15.562,29.5676
852.15,31.8227333333,63.142,35.2065333333,47.7743333333,34.3404,22.3364666667,48.2376,44.8338666667,32.9909333333,12.6486666667,27.6939333333
852.45,29.509,61.0031333333,32.5600666667,45.6842666667,32.7064666667,18.9968666667,46.4368,41.8390666667,29.6343333333,10.3448666667,25.162
852.74,29.468,61.8242,33.1596,46.2542,32.5516666667,19.1747333333,47.0357333333,41.9542666667,28.4691333333,9.25080000002,24.2996666667
853.04,29.9662,62.3794,32.9517333334,47.0032666667,32.0313333333,20.2246,46.6667333333,41.7507333333,27.9910666667,8.75419999999,22.6936
853.34,28.2206666667,59.955,31.509,45.4954666667,30.3378666667,18.4009333333,43.9190666667,40.9908666667,26.5090666667,8.06313333333,21.2162666667
853.64,24.1721333333,55.276,28.7196,41.5895333333,27.7262666667,15.9381333333,41.0818666667,37.8366,23.5982666667,6.57833333335,18.2339333333
853.94,22.2523333333,54.3018,27.7027333333,40.2478666667,27.3874,14.3918666667,40.7207333333,36.7792666667,22.2972,5.13506666668,16.8017333333
