wavelength,Back_IncPerf,Belly_IncPerf,Breast_IncPerf,Crissum_IncPerf,Crown_IncPerf,DorTail_IncPerf,Patch10_IncPerf,Patch11_IncPerf,Rump_IncPerf,Throat_IncPerf,WingTip_IncPerf
405.39,4.25033333333,14.133,10.6376666667,9.753,8.177,4.41266666667,3.558,15.9365,6.19633333333,9.133,5.20566666667
405.75,4.22366666667,14.193,10.6606666667,9.775,8.211,4.43833333333,3.53933333333,15.9835,6.245,9.12533333333,5.196
406.11,4.207,14.2163333333,10.672,9.78166666667,8.19,4.41333333333,3.52266666667,15.95,6.2,9.11033333333,5.17066666667
406.47,4.27033333333,14.2936666667,10.7463333333,9.82233333333,8.232,4.48666666667,3.61666666667,16.0265,6.262,9.18666666667,5.23433333333
406.83,4.30266666667,14.4046666667,10.829,9.898,8.299,4.50933333333,3.67133333333,16.093,6.281,9.20333333333,5.25666666667
407.19,4.306,14.4563333333,10.836,9.94266666667,8.32666666667,4.531,3.7,16.177,6.328,9.28666666667,5.28666666667
407.55,4.29733333333,14.5363333333,10.9113333333,9.985,8.366,4.55133333333,3.68766666667,16.231,6.35966666667,9.318,5.32633333333
407.90,4.30066666667,14.5756666667,10.9333333333,10.029,8.403,4.565,3.723,16.3065,6.37433333333,9.36666666667,5.36233333333
408.26,4.3,14.655,10.9973333333,10.0763333333,8.408,4.59933333333,3.76266666667,16.3855,6.392,9.40066666667,5.382
408.62,4.25333333333,14.6946666667,10.9816666667,10.0733333333,8.412,4.58866666667,3.727,16.4385,6.419,9.36566666667,5.39866666667
408.98,4.26633333333,14.744,11.011,10.1563333333,8.44833333333,4.58766666667,3.761,16.4945,6.40133333333,9.352,5.44466666667
409.34,4.23466666667,14.792,11.044,10.1866666667,8.455,4.60133333333,3.77033333333,16.537,6.41366666667,9.35,5.46866666667
409.70,4.24533333333,14.8116666667,11.0736666667,10.1723333333,8.442,4.588,3.78066666667,16.5385,6.41766666667,9.382,5.457
410.06,4.27533333333,14.871,11.1236666667,10.17,8.48,4.60266666667,3.79966666667,16.623,6.44366666667,9.429,5.47766666667
410.42,4.27566666667,14.9133333333,11.171,10.2423333333,8.48333333333,4.59366666667,3.79833333333,16.676,6.45366666667,9.44066666667,5.476
410.77,4.23733333333,14.893,11.128,10.224,8.42766666667,4.56233333333,3.76366666667,16.7115,6.434,9.45533333333,5.46233333333
411.13,4.22866666667,14.9416666667,11.1346666667,10.252,8.42,4.55566666667,3.73233333333,16.732,6.41133333333,9.43733333333,5.43333333333
411.49,4.23533333333,14.9603333333,11.1203333333,10.2623333333,8.397,4.52833333333,3.71666666667,16.7675,6.383,9.41966666667,5.41966666667
411.85,4.25266666667,14.9863333333,11.141,10.2473333333,8.37433333333,4.52033333333,3.71833333333,16.754,6.39066666667,9.44066666667,5.415
412.21,4.28533333333,15.052,11.1456666667,10.269,8.41666666667,4.54766666667,3.74266666667,16.767,6.45933333333,9.473,5.44366666667
412.57,4.316,15.0913333333,11.1713333333,10.3273333333,8.43933333333,4.60033333333,3.77266666667,16.835,6.485,9.547,5.471
412.92,4.30766666667,15.1086666667,11.1953333333,10.308,8.4,4.58666666667,3.73633333333,16.875,6.495,9.633,5.405
413.28,4.32766666667,15.1846666667,11.2546666667,10.3196666667,8.396,4.58566666667,3.72566666667,16.891,6.472,9.69633333333,5.417
413.64,4.34533333333,15.1986666667,11.327,10.3323333333,8.40733333333,4.58866666667,3.74533333333,16.9615,6.47666666667,9.72366666667,5.416
414.00,4.34466666667,15.1993333333,11.3686666667,10.3636666667,8.39966666667,4.58566666667,3.752,17.0065,6.49333333333,9.74366666667,5.39866666667
414.36,4.30533333333,15.206,11.372,10.306,8.34966666667,4.546,3.71666666667,16.994,6.47033333333,9.75266666667,5.357
414.72,4.324,15.252,11.424,10.3463333333,8.37566666667,4.551,3.74233333333,17.0195,6.49166666667,9.76133333333,5.34833333333
415.07,4.31033333333,15.2693333333,11.474,10.3326666667,8.39266666667,4.55366666667,3.71233333333,17.0545,6.475,9.752,5.35333333333
415.43,4.279,15.318,11.5026666667,10.3386666667,8.40766666667,4.573,3.727,17.11,6.461,9.78433333333,5.361
415.79,4.25266666667,15.292,11.5023333333,10.3693333333,8.378,4.56366666667,3.734,17.112,6.455,9.76566666667,5.36666666667
416.15,4.20233333333,15.226,11.4783333333,10.3273333333,8.31633333333,4.49433333333,3.676,17.0985,6.37766666667,9.70666666667,5.30366666667
416.51,4.20566666667,15.2453333333,11.5386666667,10.344,8.29966666667,4.463,3.66133333333,17.0665,6.32966666667,9.676,5.28866666667
416.86,4.19433333333,15.3003333333,11.5833333333,10.3753333333,8.31966666667,4.47866666667,3.65066666667,17.041,6.34066666667,9.64066666667,5.323
417.22,4.16,15.2883333333,11.5466666667,10.3396666667,8.31266666667,4.44833333333,3.61933333333,17.039,6.32166666667,9.60666666667,5.27733333333
417.58,4.15166666667,15.3263333333,11.533,10.3396666667,8.311,4.437,3.59466666667,17.054,6.26933333333,9.61,5.25766666667
417.94,4.139,15.3293333333,11.547,10.3386666667,8.27933333333,4.41433333333,3.57133333333,17.016,6.26466666667,9.583,5.285
418.29,4.15833333333,15.3403333333,11.5686666667,10.3766666667,8.29066666667,4.41966666667,3.55766666667,17.0035,6.25633333333,9.57233333333,5.3
418.65,4.17633333333,15.3836666667,11.614,10.4023333333,8.32833333333,4.44666666667,3.55966666667,17.0495,6.27233333333,9.60766666667,5.31633333333
419.01,4.16966666667,15.3646666667,11.6006666667,10.3996666667,8.32466666667,4.45466666667,3.58333333333,17.034,6.27666666667,9.62866666667,5.31566666667
419.37,4.19366666667,15.384,11.625,10.4113333333,8.332,4.471,3.58566666667,17.03,6.292,9.62733333333,5.334
419.73,4.186,15.4073333333,11.6386666667,10.4073333333,8.34033333333,4.44833333333,3.555,17.0255,6.29233333333,9.64833333333,5.31433333333
420.08,4.176,15.4223333333,11.6326666667,10.423,8.32866666667,4.44066666667,3.546,17.037,6.29733333333,9.65333333333,5.307
420.44,4.18566666667,15.4333333333,11.619,10.4103333333,8.32533333333,4.44533333333,3.54566666667,17.044,6.295,9.667,5.312
420.80,4.21466666667,15.4536666667,11.6256666667,10.4073333333,8.339,4.441,3.57033333333,17.08,6.287,9.65933333333,5.30766666667
421.16,4.214,15.4873333333,11.671,10.4366666667,8.34033333333,4.45466666667,3.57433333333,17.107,6.29266666667,9.659,5.31966666667
421.51,4.22033333333,15.5126666667,11.701,10.467,8.34733333333,4.469,3.58333333333,17.135,6.33633333333,9.66666666667,5.32533333333
421.87,4.20266666667,15.549,11.719,10.4736666667,8.34266666667,4.48166666667,3.58933333333,17.147,6.32666666667,9.68433333333,5.304
422.23,4.20833333333,15.5613333333,11.739,10.4806666667,8.35866666667,4.475,3.60233333333,17.208,6.327,9.69966666667,5.30033333333
422.58,4.19633333333,15.555,11.748,10.478,8.33666666667,4.46166666667,3.60333333333,17.2305,6.33233333333,9.678,5.28833333333
422.94,4.21666666667,15.621,11.7876666667,10.515,8.351,4.45866666667,3.61566666667,17.275,6.35466666667,9.68866666667,5.30066666667
423.30,4.22133333333,15.656,11.813,10.542,8.363,4.47433333333,3.612,17.3305,6.36833333333,9.70433333333,5.29333333333
423.66,4.25233333333,15.682,11.8513333333,10.5866666667,8.37133333333,4.48566666667,3.624,17.381,6.37833333333,9.71966666667,5.314
424.01,4.267,15.729,11.9296666667,10.617,8.40133333333,4.51966666667,3.63833333333,17.4245,6.40166666667,9.751,5.32633333333
424.37,4.276,15.7763333333,11.9626666667,10.6396666667,8.42733333333,4.51933333333,3.65533333333,17.454,6.43333333333,9.77566666667,5.312
424.73,4.25133333333,15.797,11.965,10.653,8.412,4.516,3.62933333333,17.464,6.432,9.79166666667,5.28833333333
425.08,4.29133333333,15.847,12.001,10.6856666667,8.46366666667,4.55633333333,3.66633333333,17.5225,6.456,9.86333333333,5.312
425.44,4.29566666667,15.8586666667,12.0026666667,10.6956666667,8.46966666667,4.557,3.677,17.529,6.44366666667,9.878,5.31566666667
425.80,4.33166666667,15.898,12.027,10.7296666667,8.50833333333,4.58733333333,3.691,17.5895,6.46733333333,9.917,5.33433333333
426.16,4.33266666667,15.9596666667,12.035,10.7413333333,8.501,4.61133333333,3.69966666667,17.5935,6.486,9.925,5.33533333333
426.51,4.341,16.0223333333,12.0503333333,10.752,8.52933333333,4.61266666667,3.70366666667,17.614,6.48033333333,9.95833333333,5.35833333333
426.87,4.32366666667,16.024,12.039,10.7436666667,8.485,4.60333333333,3.673,17.6295,6.452,9.97,5.34333333333
427.23,4.318,16.044,12.0573333333,10.7383333333,8.48466666667,4.58466666667,3.66866666667,17.662,6.44166666667,9.96666666667,5.32833333333
427.58,4.31466666667,16.102,12.0873333333,10.7263333333,8.49866666667,4.599,3.667,17.6815,6.461,9.98733333333,5.31566666667
427.94,4.32233333333,16.175,12.0713333333,10.7576666667,8.499,4.60333333333,3.67733333333,17.7085,6.471,10.013,5.33133333333
428.30,4.293,16.1676666667,12.0516666667,10.7513333333,8.46533333333,4.58933333333,3.65266666667,17.7585,6.43566666667,10.002,5.32933333333
428.65,4.28933333333,16.1776666667,12.0843333333,10.747,8.47133333333,4.56166666667,3.64966666667,17.7605,6.40966666667,10.0146666667,5.33433333333
429.01,4.25433333333,16.1933333333,12.093,10.7403333333,8.42733333333,4.51433333333,3.61566666667,17.7455,6.41,9.99666666667,5.30566666667
429.37,4.24,16.2776666667,12.1386666667,10.7596666667,8.442,4.52033333333,3.61566666667,17.803,6.398,10.02,5.306
429.72,4.217,16.3056666667,12.1403333333,10.7696666667,8.45,4.505,3.60633333333,17.8045,6.392,10.0323333333,5.29966666667
430.08,4.21633333333,16.3293333333,12.1886666667,10.7943333333,8.475,4.508,3.58466666667,17.823,6.38533333333,10.0516666667,5.31066666667
430.44,4.24133333333,16.3986666667,12.2376666667,10.8456666667,8.50366666667,4.53633333333,3.60333333333,17.8965,6.39766666667,10.0856666667,5.32133333333
430.79,4.28766666667,16.459,12.324,10.9366666667,8.58233333333,4.57866666667,3.63466666667,17.927,6.44833333333,10.1283333333,5.36266666667
431.15,4.31966666667,16.5296666667,12.386,11.0246666667,8.61066666667,4.59533333333,3.67633333333,17.953,6.498,10.1923333333,5.39466666667
431.50,4.32966666667,16.5826666667,12.429,11.086,8.64566666667,4.613,3.69833333333,18.007,6.48,10.2253333333,5.41966666667
431.86,4.35066666667,16.5833333333,12.474,11.1026666667,8.66333333333,4.62466666667,3.71266666667,18.0355,6.507,10.2453333333,5.42333333333
432.22,4.37133333333,16.6296666667,12.5463333333,11.1376666667,8.69833333333,4.665,3.752,18.029,6.54166666667,10.2716666667,5.45233333333
432.57,4.38133333333,16.662,12.5653333333,11.1586666667,8.71866666667,4.72866666667,3.77033333333,18.0745,6.577,10.304,5.468
432.93,4.39266666667,16.695,12.565,11.189,8.722,4.734,3.79466666667,18.103,6.58066666667,10.3193333333,5.45233333333
433.29,4.40733333333,16.73,12.5906666667,11.2183333333,8.73833333333,4.74566666667,3.82066666667,18.101,6.61466666667,10.3423333333,5.46566666667
433.64,4.431,16.7283333333,12.605,11.2363333333,8.752,4.744,3.84666666667,18.1175,6.628,10.3496666667,5.44766666667
434.00,4.43533333333,16.765,12.5966666667,11.23,8.752,4.74,3.847,18.119,6.623,10.357,5.43233333333
434.35,4.43233333333,16.738,12.618,11.2256666667,8.71766666667,4.71866666667,3.84666666667,18.073,6.622,10.342,5.409
434.71,4.404,16.7463333333,12.5963333333,11.1816666667,8.70033333333,4.69766666667,3.84433333333,18.0585,6.58666666667,10.3333333333,5.37
435.07,4.39,16.7396666667,12.6076666667,11.153,8.686,4.70033333333,3.81566666667,18.05,6.547,10.3413333333,5.34766666667
435.42,4.382,16.7606666667,12.6183333333,11.132,8.689,4.70766666667,3.821,18.049,6.592,10.353,5.33733333333
435.78,4.371,16.8073333333,12.6393333333,11.174,8.701,4.69966666667,3.82366666667,18.092,6.583,10.3646666667,5.34066666667
436.13,4.38066666667,16.8556666667,12.6733333333,11.195,8.69533333333,4.70266666667,3.808,18.146,6.592,10.38,5.34633333333
436.49,4.38966666667,16.8806666667,12.6993333333,11.2263333333,8.68766666667,4.67366666667,3.82233333333,18.167,6.61033333333,10.3786666667,5.35166666667
436.84,4.39066666667,16.869,12.7466666667,11.2183333333,8.68533333333,4.66866666667,3.79333333333,18.1795,6.598,10.3693333333,5.35366666667
437.20,4.39633333333,16.9056666667,12.778,11.2333333333,8.7,4.65333333333,3.77766666667,18.217,6.62,10.3773333333,5.35966666667
437.56,4.39566666667,16.965,12.812,11.2276666667,8.66366666667,4.641,3.741,18.243,6.60466666667,10.38,5.375
437.91,4.42066666667,16.9826666667,12.8586666667,11.298,8.69433333333,4.652,3.75833333333,18.326,6.646,10.4266666667,5.41
438.27,4.431,17.0326666667,12.862,11.338,8.71133333333,4.68,3.758,18.3385,6.65366666667,10.4573333333,5.421
438.62,4.433,17.0973333333,12.8993333333,11.3493333333,8.73566666667,4.674,3.752,18.407,6.672,10.471,5.44033333333
438.98,4.44066666667,17.1173333333,12.9033333333,11.38,8.75033333333,4.67266666667,3.75333333333,18.415,6.68833333333,10.4686666667,5.46366666667
439.33,4.44533333333,17.154,12.898,11.4016666667,8.76333333333,4.68166666667,3.76433333333,18.442,6.66,10.478,5.47566666667
439.69,4.45,17.1793333333,12.917,11.4026666667,8.76366666667,4.70033333333,3.761,18.4615,6.66766666667,10.4956666667,5.47033333333
440.04,4.45833333333,17.2136666667,12.937,11.441,8.78133333333,4.693,3.76833333333,18.4825,6.66566666667,10.5173333333,5.47366666667
440.40,4.457,17.2713333333,12.963,11.4666666667,8.817,4.696,3.76033333333,18.5215,6.65133333333,10.53,5.46633333333
440.75,4.48166666667,17.357,12.9833333333,11.533,8.849,4.733,3.80666666667,18.5545,6.67666666667,10.5553333333,5.50866666667
441.11,4.484,17.3663333333,12.9753333333,11.537,8.827,4.736,3.80233333333,18.577,6.666,10.552,5.50333333333
441.47,4.496,17.4163333333,13.024,11.58,8.88066666667,4.76,3.832,18.619,6.69066666667,10.5883333333,5.52266666667
441.82,4.48433333333,17.4626666667,13.056,11.6066666667,8.86233333333,4.77766666667,3.84366666667,18.631,6.68733333333,10.6013333333,5.52133333333
442.18,4.504,17.537,13.1116666667,11.6416666667,8.89166666667,4.79,3.86766666667,18.6875,6.71866666667,10.62,5.55133333333
442.53,4.535,17.561,13.143,11.7056666667,8.911,4.825,3.897,18.6915,6.74066666667,10.6366666667,5.576
442.89,4.542,17.628,13.1843333333,11.7213333333,8.91333333333,4.83466666667,3.91533333333,18.7465,6.754,10.648,5.57633333333
443.24,4.54,17.648,13.2233333333,11.7573333333,8.91866666667,4.82533333333,3.918,18.7785,6.77133333333,10.653,5.579
443.60,4.56666666667,17.6966666667,13.2676666667,11.7673333333,8.942,4.835,3.914,18.7835,6.77766666667,10.651,5.58966666667
443.95,4.56066666667,17.7303333333,13.2873333333,11.782,8.949,4.86166666667,3.90933333333,18.8295,6.78733333333,10.6723333333,5.598
444.31,4.57233333333,17.7333333333,13.3073333333,11.7753333333,8.938,4.854,3.89833333333,18.8485,6.81333333333,10.7036666667,5.60733333333
444.66,4.55766666667,17.7353333333,13.331,11.77,8.92633333333,4.84466666667,3.87366666667,18.877,6.80566666667,10.7113333333,5.6
445.02,4.551,17.7446666667,13.3556666667,11.7856666667,8.94133333333,4.84166666667,3.866,18.8985,6.809,10.7396666667,5.58433333333
445.37,4.554,17.7806666667,13.3706666667,11.826,8.94266666667,4.865,3.884,18.945,6.83333333333,10.7666666667,5.59466666667
445.72,4.575,17.784,13.379,11.7976666667,8.96833333333,4.85466666667,3.88366666667,18.943,6.859,10.777,5.60466666667
446.08,4.55566666667,17.7906666667,13.389,11.804,8.985,4.845,3.87,18.9685,6.85633333333,10.8036666667,5.602
446.43,4.55233333333,17.8296666667,13.4253333333,11.8203333333,8.97066666667,4.83633333333,3.86666666667,19.01,6.84066666667,10.836,5.59233333333
446.79,4.56666666667,17.8793333333,13.4556666667,11.8586666667,8.99233333333,4.86233333333,3.888,19.0425,6.862,10.8676666667,5.60366666667
447.14,4.57566666667,17.897,13.482,11.8576666667,8.988,4.87966666667,3.89033333333,19.0615,6.87133333333,10.8713333333,5.624
447.50,4.59,17.9443333333,13.5096666667,11.8843333333,8.99366666667,4.886,3.90833333333,19.081,6.88133333333,10.9043333333,5.63933333333
447.85,4.599,17.9803333333,13.535,11.9026666667,9.024,4.88533333333,3.91733333333,19.1045,6.903,10.925,5.64266666667
448.21,4.605,18.0456666667,13.5543333333,11.9396666667,9.044,4.903,3.95133333333,19.1315,6.90366666667,10.9546666667,5.65133333333
448.56,4.63033333333,18.0843333333,13.5876666667,11.9593333333,9.085,4.93033333333,3.97566666667,19.1595,6.93433333333,11.0056666667,5.66933333333
448.92,4.65966666667,18.1386666667,13.6376666667,11.9963333333,9.10066666667,4.951,3.998,19.1725,6.938,11.016,5.71066666667
449.27,4.66233333333,18.1403333333,13.6753333333,11.994,9.10566666667,4.939,3.98666666667,19.1575,6.936,11.0106666667,5.70166666667
449.62,4.65466666667,18.1826666667,13.717,12.029,9.12733333333,4.95166666667,4.00366666667,19.2045,6.919,11.028,5.69366666667
449.98,4.66566666667,18.2133333333,13.7456666667,12.0363333333,9.12733333333,4.96166666667,4.02133333333,19.2225,6.92133333333,11.0523333333,5.689
450.33,4.67633333333,18.2233333333,13.765,12.0673333333,9.168,5.00033333333,4.03033333333,19.255,6.962,11.0576666667,5.718
450.69,4.682,18.2476666667,13.782,12.0963333333,9.18566666667,4.993,4.034,19.282,6.96,11.076,5.73033333333
451.04,4.71533333333,18.3273333333,13.842,12.157,9.22533333333,5.011,4.051,19.329,6.98,11.1243333333,5.73366666667
451.40,4.727,18.3566666667,13.876,12.2256666667,9.25866666667,5.04233333333,4.09066666667,19.4105,7.002,11.1603333333,5.75066666667
451.75,4.71,18.3863333333,13.887,12.221,9.23933333333,5.02866666667,4.09566666667,19.427,6.98833333333,11.1383333333,5.72866666667
452.10,4.718,18.3946666667,13.9403333333,12.228,9.25033333333,5.03966666667,4.093,19.4505,7.009,11.1216666667,5.72766666667
452.46,4.70866666667,18.4156666667,13.9503333333,12.2516666667,9.24066666667,4.99866666667,4.08266666667,19.467,7.00333333333,11.1066666667,5.71966666667
452.81,4.71266666667,18.443,13.944,12.2596666667,9.23866666667,5.01266666667,4.07833333333,19.501,7.01933333333,11.1123333333,5.7
453.17,4.726,18.4796666667,13.9336666667,12.275,9.23733333333,5.019,4.08533333333,19.5365,7.01666666667,11.104,5.69566666667
453.52,4.73,18.538,13.9526666667,12.2983333333,9.23266666667,5.01366666667,4.084,19.536,7.02966666667,11.103,5.69133333333
453.87,4.73233333333,18.5473333333,13.9746666667,12.304,9.20733333333,5.00466666667,4.05866666667,19.588,7.01833333333,11.083,5.674
454.23,4.72533333333,18.5903333333,13.9893333333,12.308,9.198,4.98733333333,4.06533333333,19.58,7.01433333333,11.0886666667,5.65366666667
454.58,4.72833333333,18.6103333333,13.9903333333,12.3133333333,9.175,4.993,4.05866666667,19.578,7.02933333333,11.1023333333,5.63633333333
454.93,4.71933333333,18.6446666667,13.991,12.3306666667,9.172,4.997,4.069,19.605,7.04733333333,11.1036666667,5.64966666667
455.29,4.70766666667,18.645,14.0043333333,12.2993333333,9.18133333333,4.97533333333,4.04733333333,19.5825,7.039,11.0973333333,5.64966666667
455.64,4.73733333333,18.6763333333,14.041,12.335,9.20666666667,4.99066666667,4.06433333333,19.6135,7.05333333333,11.1273333333,5.675
456.00,4.75066666667,18.717,14.07,12.3866666667,9.23366666667,5.01966666667,4.07466666667,19.6145,7.06233333333,11.1746666667,5.70066666667
456.35,4.73933333333,18.769,14.087,12.4013333333,9.24033333333,5.041,4.06533333333,19.636,7.087,11.19,5.70333333333
456.70,4.73333333333,18.787,14.127,12.4286666667,9.26266666667,5.06533333333,4.082,19.67,7.09533333333,11.2366666667,5.71733333333
457.06,4.72966666667,18.8126666667,14.153,12.4386666667,9.259,5.05766666667,4.05,19.675,7.11333333333,11.245,5.74166666667
457.41,4.72766666667,18.817,14.173,12.448,9.22766666667,5.053,4.02266666667,19.6925,7.10833333333,11.2333333333,5.73733333333
457.76,4.74433333333,18.8713333333,14.1976666667,12.467,9.266,5.075,4.04066666667,19.705,7.142,11.273,5.76633333333
458.12,4.76966666667,18.8813333333,14.2096666667,12.485,9.291,5.08,4.04366666667,19.75,7.15633333333,11.2823333333,5.77833333333
458.47,4.779,18.9046666667,14.2486666667,12.498,9.313,5.10366666667,4.05033333333,19.794,7.17033333333,11.301,5.809
458.82,4.77666666667,18.9043333333,14.2533333333,12.4926666667,9.30533333333,5.09333333333,4.031,19.7955,7.15833333333,11.2786666667,5.801
