wavelength,Back_MelNigf,Belly_MelNigf,Breast_MelNigf,Crissum_MelNigf,Crown_MelNigf,DorTail_MelNigf,Patch10_MelNigf,Rump_MelNigf,Throat_MelNigf,WingTip_MelNigf
623.28,12.947,13.9924666667,10.3921333333,17.9001333333,8.3498,9.89373333335,39.564,16.4429333333,10.7707333333,14.7470666667
623.62,12.9198,13.9986,10.3749333333,17.9205333333,8.31866666667,9.89586666666,39.5993333334,16.4650666667,10.7768,14.7111333333
623.95,12.9184666667,13.9938666667,10.3758666667,17.9538666667,8.31486666667,9.93093333333,39.6051333333,16.4762,10.7835333333,14.7473333333
624.28,12.8979333333,13.9963666667,10.3447333333,17.9426666667,8.2948,9.9326,39.6390666667,16.4914,10.7738666667,14.7345333333
624.62,12.9934,14.0914333333,10.4146666667,18.0185333333,8.36453333333,9.984,39.7483333333,16.5288,10.8610666667,14.8038
624.95,13.0058,14.1304,10.4193333333,18.0576,8.38453333333,9.98706666665,39.8235333333,16.5824,10.8788666667,14.8363333333
625.28,12.9849333333,14.1377,10.4358666667,18.0958666667,8.3928,9.9832,39.8906,16.6013333333,10.8777333333,14.8514
625.61,12.9448666667,14.1429,10.4036,18.0846,8.382,9.98446666666,39.8611333333,16.5603333333,10.8428666667,14.8228666667
625.95,12.9276,14.1372,10.3840666667,18.0838666667,8.37586666667,9.98513333332,39.9155333333,16.5669333333,10.8165333333,14.8347333333
626.28,12.9203333333,14.1292666667,10.3786,18.0572666667,8.34706666667,9.96213333333,39.9388,16.5632666667,10.8142,14.8321333333
626.61,12.9139333333,14.1177666667,10.36,18.0654,8.3338,9.95693333333,39.9485333333,16.5754,10.804,14.8267333333
626.94,12.9709333334,14.1903666667,10.4226666667,18.1035333333,8.37686666667,9.9622,40.0047333333,16.6276,10.837,14.8928666667
627.28,13.0070666667,14.1854,10.4422,18.1217333334,8.40106666667,9.97386666667,40.0308,16.6350666667,10.8387333333,14.9274666667
627.61,13.0357333333,14.2164666667,10.4691333333,18.1285333333,8.43753333333,9.99773333333,40.0568666667,16.6615333333,10.8716,14.9578
627.94,13.1106,14.2875333333,10.5654,18.2230666667,8.52453333334,10.0725333333,40.1106,16.713,10.9394666667,15.0049333333
628.27,13.1531333333,14.3282333333,10.5588,18.2526666667,8.54286666667,10.1146666667,40.1686,16.7736666667,10.9546666667,15.0647333333
628.61,13.1714666667,14.2872,10.5332666667,18.2131333333,8.5028,10.1308,40.1408,16.7248666667,10.9132666667,15.0504
628.94,13.2032,14.2939333333,10.57,18.2205333333,8.52713333333,10.1569333333,40.1196,16.7536,10.918,15.0756666667
629.27,13.1842666666,14.2715333333,10.5292666667,18.1804666667,8.50006666667,10.154,40.1224666667,16.7549333333,10.9044666667,15.0714
629.60,13.1349333333,14.2075333333,10.445,18.1150666667,8.4342,10.0890666667,40.0599333333,16.7084666667,10.8078666667,14.9994666667
629.94,13.1306,14.2175,10.4412,18.1053333334,8.45393333333,10.1080666667,39.9915333333,16.6883333333,10.7932,15.0111333333
630.27,13.1871333333,14.2811666667,10.5080666667,18.1417333333,8.5166,10.1592,40.0134,16.7028,10.8383333333,15.044
630.60,13.1308666667,14.2123,10.4365333333,18.0948666667,8.4678,10.1150666667,39.9398,16.6732666667,10.7894,14.9792
630.93,13.0971333333,14.2066333333,10.4138666667,18.0505333333,8.4554,10.0953333333,39.8774,16.6475333333,10.7736,14.9691333333
631.26,13.0795333333,14.1852333333,10.4446666667,18.0748,8.47493333333,10.094,39.8712,16.6434,10.7858,14.9852666667
631.60,13.0206,14.1166333333,10.3627333333,17.9924666667,8.4064,10.0484,39.8506,16.5904,10.7098,14.9296666667
631.93,13.0016,14.0984,10.3844666666,17.9738,8.41993333333,10.0556666667,39.8387333333,16.5843333333,10.7132666667,14.9379333333
632.26,12.9879333333,14.1304,10.4106,18.0354666667,8.45666666667,10.0476666667,39.8431333333,16.6022666667,10.7554666667,14.9482666667
632.59,12.9604,14.1114,10.3571333333,18.0040666667,8.40646666667,10.0129333333,39.8616666667,16.5752,10.7407333333,14.9342
632.92,13.0043333333,14.1617,10.4093333333,18.0694,8.43893333333,10.0337333333,39.8984,16.6240666667,10.7604666667,14.9712666666
633.26,13.0146666667,14.1696,10.4336,18.0796666667,8.47433333333,10.0593333333,39.8907333333,16.6328666667,10.7902666667,14.9985333334
633.59,13.0286666667,14.1760333333,10.4566,18.1186666667,8.45906666667,10.0533333333,39.9440666667,16.6303333333,10.7927333333,15.0043333333
633.92,13.0178,14.1674666667,10.4749333333,18.1362666667,8.45413333333,10.0614666667,39.9802666667,16.6505333333,10.7998666667,15.0529333334
634.25,13.0561333333,14.2195,10.5118,18.2091333333,8.4886,10.128,40.0822,16.6944666667,10.8544,15.1172666667
634.58,13.0994666667,14.2558333333,10.5809333333,18.2571333333,8.509,10.1711333333,40.2058666667,16.749,10.9006666667,15.1729333333
634.91,13.1162666667,14.2940333333,10.5731333333,18.2435333333,8.51513333333,10.1689333333,40.2124666667,16.7587333333,10.9038,15.1766
635.25,13.1851333333,14.3245333333,10.6488666667,18.2964,8.5712,10.2204,40.2307333333,16.7807333333,10.9642666667,15.2361333333
635.58,13.1738666667,14.3229666667,10.6474666667,18.3148,8.563,10.1951333333,40.2267333334,16.7499333333,10.9614,15.2006666667
635.91,13.2110666667,14.3667,10.691,18.3265333333,8.60953333333,10.2152,40.3038,16.7983333333,10.9688,15.281
636.24,13.319,14.4586,10.7672666667,18.3970666667,8.72053333333,10.3243333333,40.3777333333,16.8844666667,11.0394,15.3766666667
636.57,13.3466,14.4597,10.8119333333,18.4176,8.74733333333,10.3724666667,40.4035333333,16.9303333333,11.0831333333,15.4070666667
636.90,13.3756666667,14.4675,10.8490666667,18.4230666667,8.74386666667,10.4156,40.4457333333,16.9440666667,11.1398,15.4269333333
637.23,13.4203333333,14.5269,10.89,18.4521333333,8.797,10.4854666667,40.5338,17.0352,11.198,15.4844
637.56,13.3697333334,14.4926,10.8285333333,18.4167333333,8.74393333333,10.4442666667,40.4707333333,17.014,11.1700666667,15.3982
637.90,13.3836666667,14.4963333334,10.8642666667,18.3961333333,8.74953333333,10.4647333333,40.4788,16.9972666667,11.1694,15.4166
638.23,13.3894666667,14.5000333333,10.8124,18.3721333333,8.73186666666,10.4636666667,40.4242666667,16.9880666667,11.1404,15.3824666667
638.56,13.3084,14.4207333333,10.7151333333,18.2994,8.6172,10.3799333333,40.4097333333,16.9161333333,11.0444666667,15.2996
638.89,13.1894,14.3559666667,10.6238,18.2417333333,8.5074,10.2804,40.4122,16.9094,10.9704,15.2460666667
639.22,13.132,14.2999333333,10.5649333333,18.2231333333,8.42733333334,10.2124,40.4408666667,16.8972666667,10.9162666667,15.2016666666
639.55,13.0822666667,14.2089,10.5252,18.193,8.3606,10.1535333333,40.3852,16.8641333333,10.9013333333,15.1412
639.88,13.0582,14.1994,10.5268,18.2014,8.36066666666,10.13,40.4014666667,16.8568,10.9212,15.1782666667
640.21,13.0464666667,14.1980333333,10.5182,18.1898,8.39093333333,10.1054,40.3552,16.8288,10.8988,15.1774666667
640.54,13.0522666667,14.2168666667,10.5174,18.2382,8.39026666667,10.0968666667,40.4195333333,16.8378666667,10.8821333333,15.2012
640.87,12.9987333333,14.1936333333,10.4852666667,18.2345333333,8.3542,10.0688666667,40.4058,16.8041333334,10.8719333333,15.1768666667
641.20,13.0635333333,14.2694333333,10.547,18.2632,8.41446666667,10.102,40.4708666667,16.8484,10.922,15.2504666667
641.53,13.0484666667,14.2868666667,10.5281333333,18.2626666667,8.41706666667,10.0814,40.4510666667,16.8732,10.9157333333,15.2382666667
641.87,13.0212,14.297,10.526,18.2992666667,8.42273333333,10.0723333333,40.4856,16.8678666667,10.9286,15.2502666667
642.20,13.1172666667,14.3556,10.6060666667,18.4340666667,8.50853333333,10.1898666667,40.505,16.9658,11.0314666667,15.3502666667
642.53,13.2864666667,14.5071666667,10.7384,18.5736,8.6432,10.3655333333,40.6361333333,17.0708,11.1660666667,15.4823333334
642.86,13.3446666667,14.5769333333,10.7747333333,18.5967333333,8.6972,10.4518666667,40.6567333333,17.1299333334,11.1973333333,15.5385333333
643.19,13.3011333333,14.5463666667,10.7261333333,18.5712666667,8.63126666667,10.4424666667,40.6639333333,17.0723333333,11.1579333333,15.5232666667
643.52,13.2637333333,14.5368,10.6922666667,18.5695333333,8.57013333333,10.4372,40.6544,17.0683333333,11.1036,15.4392
643.85,13.306,14.5840333333,10.7113333333,18.6127333333,8.56913333333,10.4764,40.773,17.1195333333,11.1446666667,15.4934
644.18,13.3364,14.6115666667,10.7148666667,18.6264,8.6076,10.5028666667,40.7994,17.1405333333,11.1762,15.5363333333
644.51,13.4242,14.66,10.8084,18.7095333333,8.6836,10.5856,40.7995333333,17.1982666667,11.2366,15.6144666667
644.84,13.4664,14.7238666667,10.8725333333,18.8378666667,8.7212,10.6715333333,40.8836666667,17.2808666667,11.2902666667,15.6924
645.17,13.4348666667,14.6664,10.8341333334,18.7763333333,8.7034,10.6582,40.8976666667,17.2128,11.2398,15.6566
645.50,13.4674666667,14.6693666667,10.8173333333,18.775,8.7042,10.6502,40.9451333333,17.2604666667,11.2084,15.678
645.83,13.4512,14.6796333333,10.8396,18.7287333333,8.70146666667,10.6434,40.9810666666,17.2523333333,11.1978,15.6549333333
646.16,13.3987333333,14.6245666667,10.8019333333,18.6597333333,8.6722,10.5922,40.8795333334,17.2142,11.1312,15.6078666667
646.49,13.4143333333,14.6503,10.8375333333,18.6927333333,8.70286666667,10.6431333333,40.9015333333,17.2162666667,11.1468666667,15.6307333333
646.82,13.4617333333,14.7498,10.903,18.6817333333,8.76553333333,10.6856666667,40.9012,17.2603333333,11.1662,15.6698666667
647.15,13.4690666667,14.7532,10.9284666667,18.7018,8.81113333333,10.7044,40.8756666667,17.2434666667,11.1833333333,15.7018666666
647.48,13.4504666667,14.7239333333,10.9384,18.6978666667,8.7684,10.6872666667,40.8583333333,17.2022,11.1703333333,15.7049333333
647.81,13.4339333333,14.7222333333,10.9080666667,18.6593333333,8.72846666667,10.6324666667,40.8233333333,17.1830666667,11.0822,15.6439333333
648.14,13.3109333334,14.6102,10.7773333333,18.5381333333,8.60806666667,10.5119333333,40.7307333333,17.0919333333,10.953,15.5454
648.47,13.2474,14.5056,10.6783333333,18.3879333333,8.56306666667,10.4371333333,40.5756666667,16.9489333333,10.8381333333,15.4513333333
648.80,13.309,14.5664,10.7408666667,18.4727333333,8.58606666667,10.5032,40.627,17.0433333333,10.8710666667,15.5124666667
649.13,13.2760666667,14.5418333333,10.7478,18.4574666667,8.5864,10.5146666667,40.5775333333,17.0182,10.9052,15.5042
649.46,13.2335333333,14.4932666667,10.6764666667,18.4487333333,8.53146666667,10.4568,40.5854666667,16.9868,10.8610666667,15.5026
649.79,13.2399333333,14.5330333333,10.696,18.4918,8.5368,10.4616,40.6947333333,17.0549333333,10.867,15.5382
650.11,13.2929333333,14.5712666666,10.7584,18.5454666667,8.595,10.4858,40.7348666666,17.1026,10.9444,15.603
650.44,13.4119333334,14.6558333333,10.8370666667,18.7341333333,8.69846666667,10.6060666667,40.8691333334,17.2379333333,11.0504,15.7321333333
650.77,13.4814,14.7084333333,10.936,18.7856,8.77233333333,10.6496666667,40.9196666667,17.3484,11.1254666667,15.7906666667
651.10,13.584,14.8409666667,11.0067333333,18.891,8.8834,10.7440666667,41.0085333333,17.4677333333,11.2352666667,15.8812
651.43,13.6039333333,14.8579,11.0396666667,18.9456,8.88966666667,10.801,41.0198666666,17.4859333333,11.2906666667,15.9343333333
651.76,13.6802,14.9489333333,11.1326666667,19.0415333333,8.97866666668,10.8836,41.155,17.5737333333,11.3928,16.0017333333
652.09,13.7033333333,14.9806666667,11.1748666667,19.0982,8.98213333333,10.9522,41.2606,17.6432,11.4581333333,16.0782
652.42,13.7168666667,15.0235,11.1739333333,19.1261333333,9.02100000001,10.9923333333,41.2736666667,17.6574,11.5142666667,16.1220666667
652.75,13.7675333333,15.0891666667,11.2752,19.2151333333,9.09246666667,11.0429333333,41.3694,17.7024,11.5566,16.1992666667
653.08,13.8218,15.1718666667,11.3581333333,19.2667333333,9.18606666666,11.1160666666,41.3899333333,17.7232666667,11.6412666667,16.2591333333
653.41,13.8465333333,15.1972,11.3758,19.2640666667,9.22033333335,11.1506666667,41.3539333333,17.6989333333,11.6867333333,16.2716666667
653.74,13.8155333333,15.1622333333,11.2856,19.2051333333,9.14940000001,11.0962666667,41.3151333333,17.6544666667,11.6104,16.2244
654.06,13.6897333333,15.0383,11.1634,19.0207333333,9.02673333333,10.9670666667,41.2134666667,17.5296666666,11.4736666667,16.0989333333
654.39,13.6191333333,14.9809333333,11.0362666667,18.9292666667,8.90246666667,10.8980666667,41.1685333333,17.4417333333,11.3663333333,16.0178
654.72,13.6134,14.9309333333,11.0148,18.8986,8.91140000001,10.8878666666,41.1206,17.4318666667,11.3337333333,16.0088
655.05,13.7247333334,15.042,11.0974666667,19.0104,9.02966666667,11.0033333333,41.2611333333,17.5575333333,11.4628,16.1388
655.38,13.6972666667,15.0164333333,11.0725333333,18.9468,9.0034,11.0084,41.1892666667,17.4828666667,11.4172666667,16.1394666667
655.71,13.6872,14.9798333333,11.0514666667,18.9523333333,8.98926666667,10.9716666667,41.2273333334,17.4896666667,11.3804,16.1194666667
656.04,13.5794666667,14.8633666667,10.9826,18.8706666667,8.88253333334,10.8459333334,41.1678666667,17.4153333333,11.2949333333,16.0092
656.37,13.5635333333,14.856,10.9673333333,18.8292666667,8.85046666667,10.8698666667,41.1301333333,17.3888,11.2840666667,15.9928666667
656.69,13.5974,14.8793333333,10.9978666667,18.8973333333,8.84166666667,10.9076,41.1901333333,17.4328666666,11.2797333333,16.0458
657.02,13.521,14.8107666667,10.9361333333,18.8412666667,8.7636,10.8708666667,41.102,17.3583333333,11.1863333333,15.9756
657.35,13.4900666667,14.7796,10.9338666667,18.8217333333,8.75173333333,10.8625333333,41.0606666667,17.3366,11.1486,15.9679333333
657.68,13.5642,14.8447666667,11.0516,18.982,8.8372,10.9592,41.1509333333,17.4296666667,11.2613333333,16.0791333333
658.01,13.5388666667,14.8366333333,11.032,18.9854666667,8.83266666666,10.9575333333,41.1483333333,17.4171333333,11.238,16.0836
658.34,13.4416,14.7644,10.9534,18.9146666667,8.72766666667,10.8664666667,41.1098666667,17.3238666667,11.1611333333,16.0416666667
658.66,13.374,14.6980333333,10.9169333333,18.8368666667,8.6642,10.8014,41.0105333333,17.2632666667,11.0722666667,15.9836
658.99,13.3999333334,14.7060666667,10.9091333333,18.8686666667,8.676,10.8297333333,41.0443333333,17.2944,11.0894,15.9996666667
659.32,13.3578666667,14.6924666667,10.8908666667,18.8125333333,8.67426666667,10.8018666667,40.9421333333,17.2394,11.0738,15.9556666667
659.65,13.4425333333,14.7793333333,10.9836666667,18.8749333333,8.75953333333,10.8911333333,40.9485333333,17.2903333333,11.1280666667,16.0452666667
659.98,13.4632666667,14.7907666667,10.9735333333,18.8910666667,8.7612,10.8796666667,40.9330666667,17.2908666667,11.1322666667,16.0583333333
660.31,13.4426666666,14.7672666667,10.9706,18.8357333334,8.75126666667,10.8792666667,40.9093333333,17.2776666667,11.1058,16.0174666667
660.63,13.4306,14.7530666667,10.9752,18.8446666667,8.7576,10.8808666667,40.9464666667,17.2908,11.1154666667,16.0374
660.96,13.4694,14.787,11.0122,18.8558666667,8.7868,10.9306666667,40.991,17.351,11.15,16.0732
661.29,13.3756,14.7048666667,10.9032,18.6994666667,8.6804,10.8405333333,40.8718666667,17.2395333333,11.0189333333,15.9518666667
661.62,13.4208666667,14.7446,10.958,18.7128666667,8.69813333333,10.8617333333,40.8444666667,17.2279333333,11.0608,15.9784666667
661.94,13.4335333333,14.7626333333,10.9500666666,18.6935333333,8.6836,10.8729333333,40.8234,17.1931333333,11.0512,15.9376
662.27,13.3957333333,14.7161666667,10.9146,18.6868666667,8.65106666667,10.8512666667,40.8072,17.1862,11.0454,15.9224666667
662.60,13.4530666666,14.7556666667,10.9824666667,18.7294666667,8.6744,10.8593333333,40.8136,17.2272666667,11.0854,15.9629333333
662.93,13.5734,14.8626333333,11.0670666667,18.8266666667,8.70386666667,10.9322666667,40.9563333333,17.3616,11.1580666667,16.0922666667
663.26,13.5555333334,14.83,11.0057333333,18.8112666667,8.6458,10.887,40.9946666667,17.3361333333,11.115,16.0581333333
663.58,13.5776666667,14.8159333333,11.0184666667,18.8101333333,8.66673333333,10.9075333333,41.0458,17.3722,11.1198,16.0846666667
663.91,13.542,14.7901333333,10.9429333333,18.7914666667,8.615,10.8443333333,41.0902666667,17.3112666667,11.0653333333,16.0547333333
664.24,13.5484666667,14.7672333333,10.9285333333,18.7806666667,8.59353333333,10.8261333333,41.0463333333,17.2664666667,11.0314666667,16.0434666667
664.57,13.5917333333,14.8558,11.0210666667,18.9055333333,8.695,10.9129333333,41.2161333333,17.3234666666,11.1247333333,16.1454666667
664.89,13.7725333333,15.0054333333,11.2009333333,19.0946,8.8842,11.063,41.4248,17.4988,11.2906666667,16.3339333333
665.22,13.8423333333,15.0051333333,11.2254666667,19.1284,8.95620000001,11.1144,41.4822666667,17.5440666667,11.3592,16.4478666667
665.55,13.9042666667,15.0055,11.2797333333,19.1965333334,9.03293333333,11.1872666667,41.5726,17.6382666667,11.3804,16.5238666667
665.87,13.8986,15.0056666667,11.2173333333,19.1634666667,9.00519999999,11.1331333333,41.5996,17.5450666667,11.3581333333,16.4498666667
666.20,13.8538666667,14.9711333333,11.1752,19.1108,8.93766666667,11.1122,41.6438,17.5228,11.3158666667,16.4453333333
666.53,13.8340666667,14.8973333333,11.1076666667,19.1086,8.93326666666,11.1242,41.5980666667,17.4192666667,11.2467333333,16.3773333333
666.86,13.8162666667,14.8529666667,11.0676,19.0674,8.88893333333,11.0870666667,41.6061333333,17.3943333333,11.2146,16.3632666667
667.18,13.7082666667,14.7950333333,10.9611333333,18.9529333333,8.78560000001,10.9794,41.5280666667,17.2993333333,11.1138666667,16.2536666667
667.51,13.6981333334,14.8062333333,10.9424,18.9328666667,8.79333333334,10.9952666667,41.4214666667,17.3214666667,11.1431333333,16.2742
667.84,13.6968666667,14.8355,10.932,18.9221333333,8.77313333333,10.9667333333,41.4464,17.3491333333,11.1325333333,16.2980666667
668.16,13.6658666667,14.7566666667,10.8741333333,18.8538,8.70813333333,10.9061333333,41.3616666667,17.2968666667,11.0653333333,16.2464
668.49,13.5698,14.7302333333,10.7326,18.7601333333,8.59986666667,10.8576666667,41.2793333333,17.2103333333,10.9826,16.1383333333
668.82,13.5018,14.7166333333,10.6867333333,18.7371333333,8.543,10.8140666667,41.2664666667,17.1756,10.8994666667,16.0468666667
669.14,13.5433333334,14.7828,10.7635333333,18.7724,8.57813333334,10.8476,41.2845333334,17.2011333333,10.9688,16.0584666667
669.47,13.5566,14.8218666667,10.8066,18.7822666667,8.59953333334,10.9418,41.2798,17.2610666667,10.9694,16.1209333333
669.80,13.6046,14.9045,10.849,18.8479333333,8.70693333333,11.0095333333,41.3358,17.3178,11.0322,16.1794
670.13,13.5677333333,14.9336,10.8516666667,18.8075333333,8.69413333333,11.006,41.3538,17.3546,11.0921333333,16.2162
670.45,13.6611333333,15.0317,10.9932666667,18.9192,8.84206666667,11.1423333333,41.3973333333,17.4644,11.2370666667,16.3438666667
670.78,13.7671333333,15.1515333333,11.1384666667,19.0562,8.96566666667,11.3172,41.5581333333,17.5908666667,11.3930666667,16.4845333333
671.10,13.8396,15.2052666667,11.2374666667,19.1015333333,9.03686666667,11.4209333333,41.5700666667,17.6796,11.4865333333,16.5894
671.43,13.9776,15.3491666667,11.4234666667,19.2721333333,9.17493333333,11.6164666667,41.6651333333,17.8246666667,11.6872666667,16.7504
671.76,13.9944,15.3989333334,11.4434666667,19.2696666667,9.17766666667,11.6322,41.6562,17.8521333333,11.697,16.7645333333
672.08,13.9681333333,15.3217666667,11.4395333333,19.2214,9.20746666668,11.6397333333,41.5116666667,17.8251333333,11.6676,16.7652
