wavelength,Back_LoxNocm,Belly_LoxNocm,Breast_LoxNocm,Crissum_LoxNocm,Crown_LoxNocm,DorTail_LoxNocm,Rump_LoxNocm,Throat_LoxNocm,WingTip_LoxNocm
431.86,3.6108,4.7388,4.4636,3.85453333333,3.63193333333,5.60493333333,4.0655,2.806,5.49313333333
432.22,3.61433333333,4.74406666667,4.46566666667,3.864,3.63633333333,5.59546666666,4.06313333333,2.80006666667,5.49226666667
432.57,3.6424,4.7728,4.49413333333,3.89793333333,3.66186666667,5.63186666667,4.10146666667,2.82606666667,5.52113333333
432.93,3.64246666667,4.76233333333,4.48933333333,3.8936,3.6502,5.6238,4.09003333333,2.8226,5.5096
433.29,3.6382,4.7516,4.48653333333,3.88113333333,3.6518,5.61493333333,4.08903333333,2.8172,5.50453333333
433.64,3.65246666667,4.76533333333,4.49806666667,3.88906666667,3.66573333333,5.625,4.09423333333,2.8282,5.51046666667
434.00,3.64226666667,4.7602,4.47946666667,3.87953333333,3.6568,5.60666666667,4.0867,2.82246666667,5.49946666667
434.35,3.62306666667,4.75406666666,4.46046666667,3.86586666667,3.64126666667,5.58486666667,4.0754,2.809,5.47813333333
434.71,3.6268,4.7578,4.4658,3.87846666667,3.65153333333,5.58766666667,4.07786666667,2.81186666667,5.475
435.07,3.61353333333,4.74253333334,4.449,3.87273333333,3.63713333333,5.58166666667,4.0563,2.7972,5.45773333333
435.42,3.60876666667,4.73926666667,4.43033333333,3.85366666667,3.6436,5.57333333333,4.0493,2.79293333333,5.44926666667
435.78,3.60506666667,4.72573333333,4.41653333333,3.85486666667,3.64106666667,5.554,4.05333333333,2.79013333333,5.4432
436.13,3.59586666666,4.73633333333,4.40693333333,3.84013333333,3.64026666667,5.5606,4.05753333333,2.7966,5.44466666667
436.49,3.58286666667,4.7266,4.39506666667,3.8262,3.64133333333,5.54646666667,4.04586666667,2.7886,5.43473333333
436.84,3.58546666667,4.7376,4.40433333333,3.83386666667,3.65046666667,5.55553333333,4.06236666667,2.79726666667,5.43866666667
437.20,3.58126666666,4.74586666667,4.4146,3.83826666667,3.64586666667,5.55833333333,4.06693333333,2.80233333333,5.44893333333
437.56,3.58886666667,4.728,4.41213333333,3.83153333333,3.63566666667,5.55046666667,4.06443333333,2.8062,5.44206666667
437.91,3.61173333333,4.7546,4.44153333333,3.86093333333,3.65653333333,5.58466666667,4.08783333333,2.82113333333,5.46946666667
438.27,3.61543333333,4.77013333333,4.45993333333,3.8678,3.6608,5.59873333333,4.09823333333,2.8282,5.48286666667
438.62,3.59056666667,4.7358,4.4272,3.83406666667,3.62246666667,5.56186666667,4.07126666667,2.81093333333,5.455
438.98,3.5731,4.7284,4.42026666667,3.82913333333,3.61306666667,5.55293333333,4.06286666667,2.80953333333,5.45573333333
439.33,3.57666666667,4.7332,4.43106666667,3.8402,3.60313333333,5.54786666667,4.06543333334,2.82286666667,5.47286666667
439.69,3.5779,4.73393333333,4.43033333333,3.83433333333,3.5972,5.54353333333,4.06333333333,2.82286666667,5.4672
440.04,3.58036666667,4.7294,4.43453333333,3.84113333333,3.5952,5.53306666667,4.06276666667,2.82013333333,5.46413333333
440.40,3.55733333333,4.7044,4.40606666667,3.82013333334,3.55753333333,5.513,4.03466666667,2.79306666667,5.43686666667
440.75,3.5486,4.69206666667,4.39173333333,3.8086,3.54713333333,5.49893333334,4.01893333333,2.7748,5.43266666667
441.11,3.53343333333,4.677,4.36566666667,3.7984,3.53146666666,5.47873333333,3.99806666667,2.76533333333,5.4166
441.47,3.52013333333,4.68286666667,4.3588,3.80046666667,3.52726666667,5.47486666667,3.9948,2.75413333333,5.4196
441.82,3.49696666667,4.6576,4.33946666666,3.77713333333,3.49913333333,5.44346666667,3.97516666667,2.73846666667,5.39686666667
442.18,3.4901,4.64,4.3216,3.7666,3.48953333333,5.4318,3.96373333333,2.7376,5.38653333333
442.53,3.50623333333,4.656,4.34913333333,3.7868,3.5156,5.45153333333,3.97466666667,2.753,5.40613333333
442.89,3.51896666667,4.66966666667,4.3634,3.79346666667,3.52833333333,5.45733333333,3.9927,2.75853333333,5.41546666667
443.24,3.5148,4.66753333333,4.35666666666,3.78646666667,3.52926666667,5.4582,3.99063333333,2.75033333333,5.39433333333
443.60,3.50633333333,4.66413333333,4.3548,3.793,3.53153333334,5.46913333333,3.9893,2.74946666667,5.39893333333
443.95,3.5136,4.66293333333,4.35173333333,3.8032,3.5212,5.48073333333,3.98966666667,2.7474,5.41173333333
444.31,3.52916666667,4.67793333333,4.3708,3.81866666667,3.53346666667,5.4858,4.0066,2.76333333333,5.42533333333
444.66,3.55773333333,4.70986666667,4.398,3.8574,3.564,5.5204,4.04273333333,2.80313333334,5.45773333333
445.02,3.5904,4.73493333333,4.42873333333,3.8874,3.59366666667,5.55426666667,4.0729,2.82613333334,5.4812
445.37,3.6065,4.74786666667,4.43953333333,3.90133333333,3.6146,5.56906666667,4.0908,2.84126666667,5.49613333333
445.72,3.6255,4.75806666667,4.4508,3.91626666667,3.63326666667,5.59186666667,4.10326666667,2.85786666667,5.50833333333
446.08,3.62853333333,4.76473333333,4.45653333334,3.92533333333,3.6468,5.60013333333,4.10436666667,2.86573333333,5.50413333333
446.43,3.62146666667,4.76426666666,4.44626666667,3.92573333333,3.6424,5.58946666667,4.0999,2.86786666666,5.50253333333
446.79,3.62176666667,4.75906666667,4.44133333333,3.92273333333,3.635,5.58233333333,4.08663333333,2.86226666667,5.49386666667
447.14,3.63263333333,4.7734,4.4598,3.9444,3.6554,5.59486666667,4.10083333333,2.88073333333,5.5172
447.50,3.6559,4.799,4.477,3.9646,3.67373333333,5.61566666667,4.1216,2.90773333333,5.54026666667
447.85,3.65533333333,4.80533333333,4.4832,3.9726,3.6948,5.62066666667,4.12846666667,2.92246666667,5.5438
448.21,3.655,4.8042,4.48406666667,3.9804,3.7024,5.61753333333,4.12143333334,2.92386666667,5.5502
448.56,3.6302,4.78353333333,4.4682,3.95666666667,3.6836,5.59086666667,4.0907,2.90013333333,5.52333333333
448.92,3.60983333333,4.7762,4.4556,3.946,3.67393333333,5.57806666667,4.07163333333,2.8934,5.50866666667
449.27,3.60966666667,4.76953333333,4.4544,3.9496,3.67233333333,5.57513333333,4.066,2.89573333333,5.50546666667
449.62,3.61573333333,4.78426666667,4.46246666667,3.95906666667,3.6834,5.58133333333,4.07136666667,2.9044,5.5076
449.98,3.62633333333,4.79266666666,4.46353333333,3.96326666667,3.6794,5.57706666667,4.07506666667,2.91113333333,5.52006666667
450.33,3.65126666667,4.8176,4.48653333333,3.97793333333,3.6892,5.6044,4.09483333333,2.91933333333,5.53626666667
450.69,3.64983333333,4.8142,4.47853333333,3.97726666667,3.69186666667,5.607,4.09793333333,2.92193333333,5.53633333333
451.04,3.63523333333,4.80826666667,4.4646,3.96406666667,3.677,5.60173333333,4.09333333334,2.91286666667,5.52933333333
451.40,3.61396666667,4.77706666667,4.4416,3.9442,3.65086666667,5.5646,4.0601,2.88606666667,5.49073333333
451.75,3.6186,4.7742,4.43553333333,3.93853333333,3.64413333333,5.5524,4.05743333333,2.8786,5.4852
452.10,3.62226666667,4.786,4.44666666667,3.94933333333,3.65786666667,5.57866666667,4.07083333333,2.89486666667,5.4938
452.46,3.63076666667,4.784,4.43686666667,3.95113333333,3.66026666667,5.5788,4.07933333333,2.8974,5.4958
452.81,3.6367,4.78526666667,4.4336,3.95726666667,3.6628,5.57006666667,4.09936666667,2.9012,5.5042
453.17,3.626,4.7834,4.42526666667,3.95086666667,3.6562,5.57013333333,4.08903333333,2.8936,5.4916
453.52,3.6143,4.78173333333,4.425,3.951,3.64653333333,5.55826666667,4.08056666667,2.88566666667,5.49293333333
453.87,3.60926666667,4.77653333333,4.43086666667,3.9492,3.64726666666,5.56266666667,4.08276666667,2.87293333333,5.493
454.23,3.60043333333,4.7646,4.43246666667,3.94713333334,3.652,5.5594,4.07593333333,2.874,5.48133333334
454.58,3.6227,4.78886666667,4.46193333333,3.9826,3.6758,5.58026666667,4.101,2.90133333333,5.509
454.93,3.63683333333,4.79586666667,4.472,3.9956,3.68406666667,5.58746666667,4.10326666667,2.90673333334,5.50833333333
455.29,3.66153333333,4.82813333333,4.50793333333,4.0218,3.71546666666,5.62,4.13313333333,2.9302,5.5386
455.64,3.68123333333,4.8496,4.53806666667,4.04706666667,3.72873333333,5.65653333333,4.1588,2.95513333333,5.56293333333
456.00,3.7159,4.8834,4.56733333333,4.07073333333,3.749,5.67913333333,4.18966666667,2.98246666667,5.59493333333
456.35,3.74356666667,4.9106,4.6074,4.10266666667,3.7738,5.7086,4.2238,3.011,5.6296
456.70,3.76086666667,4.92466666667,4.64013333333,4.1132,3.79,5.73133333333,4.23003333333,3.02726666667,5.6496
457.06,3.76396666667,4.9244,4.6484,4.11533333333,3.79253333333,5.72726666666,4.23123333333,3.03173333333,5.658
457.41,3.76843333333,4.92113333333,4.63793333333,4.1102,3.79426666667,5.73226666667,4.2337,3.0352,5.65513333333
457.76,3.76623333333,4.92353333333,4.63413333333,4.11653333333,3.794,5.73146666667,4.23136666667,3.04213333333,5.65606666667
458.12,3.76856666667,4.927,4.6184,4.119,3.78906666667,5.73426666667,4.2343,3.03766666667,5.6628
458.47,3.74833333333,4.90613333333,4.59973333333,4.09513333334,3.7704,5.72473333333,4.21286666667,3.01853333334,5.64473333333
458.82,3.75303333333,4.90353333333,4.59646666667,4.1024,3.76986666667,5.71886666667,4.20586666667,3.02226666667,5.65193333333
459.18,3.7231,4.8706,4.5742,4.0788,3.7376,5.68373333333,4.17973333333,2.99553333333,5.63213333333
459.53,3.7002,4.85133333333,4.54673333333,4.0558,3.7156,5.66113333333,4.159,2.9784,5.6128
459.88,3.6706,4.82286666666,4.51866666667,4.03286666667,3.6934,5.62646666667,4.1299,2.95993333333,5.5846
460.24,3.64656666667,4.8076,4.49506666667,4.01473333333,3.67353333333,5.60426666667,4.1,2.943,5.557
460.59,3.62903333333,4.79193333333,4.46893333333,4.00166666667,3.6572,5.5844,4.0775,2.92553333333,5.53026666667
460.94,3.6197,4.78013333333,4.45253333333,3.99013333333,3.64793333333,5.57033333333,4.06796666667,2.92233333333,5.51446666667
461.29,3.6082,4.77313333333,4.44693333334,3.98906666667,3.6398,5.55246666667,4.05073333333,2.91633333333,5.5004
461.65,3.6087,4.76686666666,4.4422,3.9834,3.633,5.54866666667,4.0459,2.9186,5.48853333333
462.00,3.60096666667,4.7642,4.44773333333,3.97833333333,3.62853333333,5.54453333333,4.04223333333,2.92453333333,5.48286666666
462.35,3.6076,4.7738,4.44906666667,3.9888,3.62686666667,5.54453333333,4.04323333333,2.92873333333,5.4834
462.71,3.61603333333,4.7884,4.4648,4.00133333334,3.638,5.55806666667,4.0612,2.94086666667,5.491
463.06,3.63096666667,4.8134,4.4798,4.02533333333,3.66266666667,5.57766666667,4.07583333333,2.96493333333,5.49986666667
463.41,3.66473333334,4.84813333334,4.52006666667,4.06226666667,3.7018,5.6056,4.09676666667,2.99373333333,5.52533333333
463.76,3.7028,4.883,4.56113333333,4.102,3.73433333333,5.64713333333,4.13373333334,3.02133333333,5.56506666667
464.12,3.74646666667,4.91573333333,4.5934,4.13773333333,3.76726666667,5.6794,4.16996666667,3.06073333333,5.60046666667
464.47,3.76943333333,4.92273333333,4.6158,4.16066666667,3.77793333333,5.6936,4.19573333333,3.08,5.62593333333
464.82,3.79033333333,4.9438,4.64553333333,4.17866666667,3.78986666667,5.7124,4.20773333333,3.09573333333,5.65013333333
465.17,3.81383333333,4.9618,4.67333333333,4.2004,3.81373333334,5.75113333333,4.24123333333,3.1242,5.6894
465.53,3.81536666667,4.9596,4.672,4.20046666667,3.81833333333,5.73526666667,4.23786666666,3.12306666667,5.6928
465.88,3.82076666667,4.96533333333,4.67053333333,4.211,3.823,5.7248,4.23583333333,3.13093333333,5.69646666667
466.23,3.83796666667,4.98333333333,4.69706666667,4.23606666667,3.85766666667,5.73773333333,4.27253333333,3.15786666667,5.71946666667
466.58,3.8182,4.96726666667,4.67186666667,4.20753333333,3.83913333333,5.71873333333,4.24956666667,3.14573333333,5.68766666667
466.94,3.83366666667,4.98073333333,4.67966666667,4.20766666667,3.84813333333,5.73466666667,4.26733333333,3.1556,5.69286666667
467.29,3.8072,4.95146666667,4.6512,4.1776,3.81993333333,5.70893333333,4.2453,3.12806666667,5.67266666667
467.64,3.78636666666,4.9292,4.63186666667,4.15993333333,3.80606666667,5.69373333333,4.22916666667,3.1148,5.643
467.99,3.7603,4.91286666667,4.63026666667,4.14706666666,3.7924,5.68286666667,4.21863333333,3.0972,5.63433333334
468.35,3.76226666667,4.93033333333,4.63593333333,4.1422,3.79686666667,5.6884,4.21586666667,3.109,5.631
468.70,3.7546,4.92053333333,4.6272,4.148,3.7976,5.6878,4.2264,3.10973333333,5.62753333333
469.05,3.74196666667,4.9066,4.60866666667,4.1348,3.77546666667,5.66006666667,4.21266666667,3.0894,5.60906666667
469.40,3.7264,4.906,4.60693333333,4.13086666667,3.7726,5.66326666667,4.21686666667,3.089,5.61366666667
469.75,3.74586666667,4.9108,4.62706666666,4.1522,3.79726666667,5.69546666667,4.23596666666,3.09513333333,5.64273333333
470.11,3.73196666667,4.90073333333,4.61853333333,4.13473333333,3.77366666667,5.67953333333,4.21126666667,3.08306666667,5.63026666667
470.46,3.75173333333,4.92473333333,4.64766666667,4.1664,3.79206666667,5.69386666667,4.23746666667,3.10566666667,5.66486666667
470.81,3.76213333333,4.93746666666,4.64753333333,4.18473333333,3.7944,5.7,4.23883333333,3.11633333333,5.6844
471.16,3.7768,4.95453333333,4.66613333333,4.20486666667,3.81873333333,5.72046666667,4.26013333333,3.14066666667,5.695
471.51,3.78336666667,4.9684,4.65913333333,4.20326666667,3.81973333333,5.71926666667,4.2533,3.13913333333,5.70506666667
471.87,3.7854,4.96006666667,4.6472,4.20193333333,3.8066,5.71093333333,4.2499,3.13866666667,5.7048
472.22,3.78196666667,4.94766666667,4.63426666667,4.2076,3.807,5.70993333333,4.24826666666,3.13486666667,5.7142
472.57,3.78153333333,4.95606666666,4.64046666666,4.2016,3.80113333333,5.70433333333,4.2323,3.1246,5.71493333333
472.92,3.76156666667,4.94446666667,4.62746666667,4.18026666666,3.78873333333,5.6958,4.2065,3.1184,5.689
473.27,3.78263333333,4.96526666667,4.64106666667,4.2012,3.80093333333,5.7134,4.21006666667,3.13773333333,5.69293333333
473.62,3.75336666667,4.9594,4.62086666667,4.18306666667,3.77886666666,5.68573333333,4.19116666667,3.1226,5.667
473.98,3.7187,4.91686666667,4.5796,4.15593333333,3.7398,5.66466666667,4.14803333333,3.07873333333,5.63113333333
474.33,3.67543333333,4.8618,4.52546666667,4.10253333333,3.699,5.62006666667,4.095,3.02253333333,5.58533333333
474.68,3.69116666667,4.8694,4.54653333333,4.127,3.71313333333,5.63066666667,4.11826666667,3.045,5.60293333333
475.03,3.7027,4.876,4.5508,4.14346666667,3.70626666667,5.6314,4.12556666667,3.06146666666,5.6098
475.38,3.6953,4.86993333333,4.55093333333,4.14426666667,3.70433333333,5.6202,4.12293333333,3.06493333333,5.59473333333
475.73,3.69993333333,4.8874,4.55633333333,4.15806666666,3.73146666667,5.64173333334,4.1255,3.07473333333,5.603
476.08,3.68923333333,4.8798,4.54993333333,4.16166666667,3.73446666667,5.64206666667,4.12523333333,3.074,5.5942
476.44,3.68273333333,4.88466666667,4.53433333333,4.16766666667,3.73386666667,5.6444,4.13313333333,3.08593333333,5.59186666667
476.79,3.71556666667,4.91506666667,4.556,4.20313333333,3.76006666667,5.66106666667,4.16923333333,3.105,5.63033333333
477.14,3.7133,4.92086666667,4.56193333333,4.2098,3.76453333333,5.66626666667,4.18386666667,3.106,5.63633333333
477.49,3.71723333333,4.91573333333,4.55546666667,4.21186666667,3.75273333333,5.66353333333,4.17676666667,3.1074,5.62826666667
477.84,3.72893333333,4.93833333333,4.57413333333,4.227,3.78033333333,5.66566666666,4.2001,3.132,5.6466
478.19,3.75696666667,4.9762,4.60546666667,4.25546666666,3.80086666667,5.69693333333,4.22623333334,3.16646666667,5.6674
478.54,3.74006666667,4.9722,4.602,4.24073333333,3.7868,5.69626666667,4.209,3.16213333333,5.65426666667
478.89,3.72126666667,4.95526666667,4.58333333333,4.21993333333,3.7728,5.68046666667,4.187,3.1434,5.6426
479.24,3.73153333333,4.95233333333,4.59206666667,4.22213333333,3.76853333333,5.6822,4.1878,3.146,5.65446666666
479.60,3.73443333333,4.95426666667,4.6022,4.23986666667,3.76806666667,5.67793333334,4.19256666667,3.1532,5.66033333333
479.95,3.7456,4.97826666667,4.62566666667,4.24933333333,3.7758,5.6872,4.2042,3.1648,5.68453333333
480.30,3.74233333333,4.96466666667,4.6296,4.24713333333,3.769,5.68513333333,4.1947,3.151,5.6814
480.65,3.73913333333,4.9606,4.63,4.25453333333,3.76453333333,5.684,4.18763333334,3.14906666667,5.67733333333
481.00,3.7356,4.94313333333,4.6122,4.24753333333,3.74366666667,5.6756,4.17626666667,3.1408,5.671
481.35,3.73163333333,4.93866666667,4.61153333333,4.24846666667,3.743,5.6852,4.18016666667,3.142,5.67193333333
481.70,3.73423333333,4.9342,4.61286666667,4.24853333333,3.73966666667,5.694,4.1818,3.15253333333,5.67506666667
482.05,3.72526666667,4.92813333333,4.60673333333,4.2594,3.73773333333,5.692,4.1833,3.154,5.6824
482.40,3.71136666667,4.91513333333,4.58793333333,4.24786666667,3.7266,5.68513333333,4.17416666667,3.14166666667,5.675
482.75,3.71736666667,4.92106666667,4.59353333333,4.25733333333,3.73013333333,5.69186666667,4.18103333333,3.14546666666,5.68713333333
483.10,3.71113333333,4.91713333333,4.5888,4.2572,3.72306666667,5.69266666667,4.17906666667,3.14293333333,5.68233333333
483.45,3.7083,4.9104,4.58086666666,4.25146666667,3.71653333333,5.6878,4.17606666667,3.14446666667,5.6748
483.80,3.7069,4.90386666667,4.5738,4.2534,3.71153333334,5.68326666667,4.1726,3.1452,5.66886666667
484.15,3.70973333333,4.9056,4.57093333333,4.25806666667,3.71493333333,5.6856,4.17423333333,3.15666666667,5.67153333333
484.50,3.71196666667,4.9092,4.57406666667,4.2644,3.71993333333,5.6948,4.1819,3.1648,5.6774
484.85,3.7103,4.90886666667,4.57386666667,4.26933333333,3.71893333333,5.69453333333,4.17773333333,3.16666666667,5.6796
485.20,3.7131,4.91073333334,4.57606666667,4.27426666667,3.72106666667,5.69213333333,4.1796,3.17093333333,5.6846
485.55,3.7095,4.91206666667,4.56953333333,4.2828,3.71953333333,5.69066666667,4.17873333333,3.172,5.68453333333
485.90,3.70876666667,4.90833333333,4.56873333333,4.27833333333,3.7142,5.68826666667,4.17736666667,3.17193333333,5.6818
486.25,3.71583333334,4.90913333333,4.57346666667,4.29073333333,3.72233333333,5.6886,4.18166666667,3.18026666667,5.68586666666
486.60,3.71236666666,4.90626666666,4.56986666667,4.2952,3.7212,5.6848,4.18183333333,3.1876,5.67713333333
486.95,3.71876666667,4.91413333333,4.57313333333,4.30466666667,3.72793333333,5.68966666667,4.18793333333,3.19853333333,5.68393333333
487.30,3.7158,4.914,4.56906666667,4.30286666667,3.72413333333,5.68566666667,4.18383333333,3.1968,5.6798
487.65,3.71373333333,4.9106,4.5672,4.30126666666,3.71846666667,5.6794,4.17836666667,3.198,5.6744
488.00,3.70966666667,4.90706666667,4.566,4.3016,3.71406666667,5.66946666667,4.17593333333,3.19086666667,5.66206666667
488.35,3.69546666667,4.888,4.54953333333,4.2864,3.69713333333,5.64706666667,4.16106666667,3.17926666667,5.64273333333
488.70,3.70073333334,4.89166666666,4.55626666667,4.2912,3.7068,5.6466,4.16783333333,3.1892,5.6384
489.05,3.69833333333,4.89486666667,4.55466666667,4.29513333334,3.70366666667,5.64153333333,4.16743333333,3.19313333333,5.63386666667
489.40,3.70353333333,4.8976,4.55993333333,4.297,3.70593333333,5.6434,4.17436666667,3.19793333334,5.63353333333
489.75,3.6982,4.89486666666,4.5538,4.301,3.70066666667,5.63326666667,4.16673333333,3.1978,5.62213333333
490.10,3.68906666667,4.8936,4.54766666667,4.29866666667,3.6906,5.62286666667,4.1614,3.19806666667,5.61146666667
490.45,3.68326666667,4.88506666667,4.54333333333,4.29353333333,3.68486666667,5.61533333333,4.15206666667,3.19373333333,5.60126666667
490.80,3.67113333333,4.86746666667,4.53146666667,4.2862,3.67433333333,5.59653333333,4.14093333333,3.1842,5.58346666667
491.15,3.66823333333,4.86093333333,4.52773333333,4.28993333333,3.6682,5.58926666667,4.1365,3.184,5.58113333333
491.50,3.6695,4.8604,4.5262,4.291,3.66973333333,5.5932,4.14136666667,3.18666666667,5.58426666667
491.85,3.6824,4.87266666667,4.53773333333,4.2986,3.67753333333,5.60893333333,4.14956666667,3.20593333333,5.60293333333
492.20,3.6888,4.8832,4.544,4.30986666667,3.68286666667,5.61553333333,4.14743333333,3.21353333333,5.61146666667
492.55,3.69003333333,4.8872,4.54473333333,4.32046666667,3.686,5.61553333333,4.15456666667,3.21973333333,5.62186666667
492.90,3.69336666667,4.88146666667,4.54946666667,4.32206666667,3.68513333333,5.614,4.15356666667,3.22913333333,5.62386666667
