wavelength,Back_SalAtem,Belly_SalAtem,Breast_SalAtem,Crissum_SalAtem,Crown_SalAtem,DorTail_SalAtem,Patch10_SalAtem,Rump_SalAtem,Throat_SalAtem,WingTip_SalAtem
653.41,11.49,21.5052820513,19.6988666667,23.1243333333,3.93133333333,10.7987333333,5.1088,15.2811777778,52.629,11.8504666667
653.74,11.628,21.632225641,19.8148,23.2268666667,4.07946666667,10.9733333333,5.24226666667,15.3986888889,52.651,12.0369333333
654.06,11.6288,21.6521538461,19.8019333333,23.223,4.07286666667,11.0305333333,5.24646666667,15.3978666667,52.6365333333,12.0389333333
654.39,11.6782666667,21.7235076923,19.9226666667,23.2760666667,4.1548,11.0692,5.32013333333,15.4546444444,52.7022666667,12.1281333333
654.72,11.7305333333,21.7613846154,19.9694666666,23.3304,4.2188,11.1354666667,5.40746666667,15.5453333333,52.7210666667,12.1727333333
655.05,11.7986,21.8293025641,20.0332666667,23.4088,4.27646666667,11.2118,5.44593333333,15.6101333333,52.7592,12.2712666667
655.38,11.6949333334,21.7844820513,20.0032666667,23.3923333333,4.21013333333,11.1526666667,5.37446666666,15.5754888889,52.7987333333,12.1952
655.71,11.5796,21.7034923077,19.9366666667,23.4512666667,4.1038,11.0632666667,5.2734,15.4842444445,52.8731333333,12.0967333333
656.04,11.6156,21.7097846154,19.9950666667,23.4684,4.13313333333,11.1285333333,5.3356,15.545,52.8338666667,12.1876666666
656.37,11.7267333333,21.8085948718,20.1022,23.6194666667,4.25926666667,11.2795333333,5.4652,15.6846444444,52.8693333333,12.2871333333
656.69,11.6937333333,21.7961435897,20.1072,23.6322,4.26593333333,11.2790666667,5.43026666667,15.6839555556,52.8174666667,12.2877333333
657.02,11.6048666667,21.7839333333,20.069,23.5931333333,4.26066666667,11.2856,5.3918,15.6239555556,52.7395333333,12.3094
657.35,11.5624666667,21.760174359,20.0286666667,23.5641333333,4.24973333333,11.2096666667,5.36866666667,15.6301333333,52.6288666667,12.279
657.68,11.5547333333,21.7991230769,20.0546666667,23.6317333333,4.20193333333,11.2229333333,5.3562,15.6712444445,52.656,12.2795333334
658.01,11.5182,21.7697333333,20.0092,23.5826666667,4.20026666667,11.2137333333,5.3338,15.6554666667,52.5342,12.2523333333
658.34,11.4975333333,21.7893948718,20.0254666667,23.6022666667,4.18026666667,11.2349333333,5.3122,15.6524888889,52.5669333333,12.2861333333
658.66,11.5096,21.8012564103,20.0264666667,23.6342666667,4.18726666667,11.2536,5.34326666667,15.6376444444,52.5930666667,12.2608666667
658.99,11.4731333333,21.7298666667,19.9969333333,23.5984,4.17046666667,11.2072,5.3184,15.5910888889,52.5579333334,12.2282666667
659.32,11.5404,21.7881538462,20.046,23.6111333333,4.26626666667,11.2855333333,5.406,15.6756444444,52.4701333333,12.3302
659.65,11.5644,21.8851692308,20.0461333333,23.6781333333,4.2828,11.315,5.41693333333,15.6945555555,52.5908,12.3443333333
659.98,11.5362,21.9018102564,20.0651333334,23.6748666667,4.25726666667,11.2874666667,5.3872,15.6849555556,52.6196666667,12.3351333333
660.31,11.5637333333,21.8901589743,20.0524,23.6597333333,4.30673333333,11.3147333333,5.42053333333,15.7104,52.572,12.3124666667
660.63,11.6374666667,21.9012358974,20.1065333333,23.7457333333,4.32106666667,11.3408,5.43426666666,15.7831555556,52.6466666667,12.2900666667
660.96,11.635,21.8972051282,20.1101333333,23.794,4.31133333333,11.3862666667,5.41133333333,15.7750444444,52.7268,12.3032666667
661.29,11.5983333333,21.8376564102,20.1053333333,23.7496666667,4.28546666667,11.3195333333,5.3564,15.7018666667,52.6684,12.2477333333
661.62,11.6466666667,21.8342051282,20.1721333333,23.8294,4.32606666667,11.3691333333,5.41273333334,15.7302444445,52.6732,12.2759333334
661.94,11.6434,21.8059794872,20.1319333333,23.8193333334,4.3314,11.3556666667,5.42346666667,15.7133333333,52.6300666667,12.3128
662.27,11.6642,21.8267589743,20.1744,23.8455333333,4.32386666667,11.3794666667,5.41606666667,15.795,52.6682666667,12.3484666667
662.60,11.6998666667,21.8644153846,20.1536,23.8599333333,4.3018,11.4494,5.39353333333,15.8102,52.6449333333,12.3858
662.93,11.7168,21.8403794872,20.1474,23.8377333333,4.24633333333,11.4632666667,5.38366666667,15.7882666667,52.6596,12.3829333333
663.26,11.7448,21.7479589744,20.1625333333,23.8066666667,4.2736,11.4843333334,5.41886666667,15.8114444444,52.5118,12.4348
663.58,11.7116666667,21.7417538462,20.1228,23.7619333333,4.22673333333,11.4607333333,5.34073333333,15.7749111111,52.5674666667,12.3951333333
663.91,11.7258,21.7504820513,20.1419333333,23.8006666667,4.1832,11.4606666667,5.3168,15.8085333333,52.6816,12.4088666666
664.24,11.7210666667,21.7052358974,20.1129333333,23.7283333333,4.18713333333,11.475,5.2988,15.8012666667,52.5708666667,12.4054666667
664.57,11.7174,21.7051641026,20.1361333333,23.6901333333,4.184,11.4882,5.29926666667,15.8414888889,52.4264,12.393
664.89,11.7238666667,21.6923025641,20.0807333333,23.6674666667,4.18266666666,11.5316,5.2896,15.888,52.4566666667,12.4139333333
665.22,11.6794,21.6832102564,19.9568666667,23.656,4.11126666666,11.4798666667,5.15813333333,15.8857555556,52.4652666667,12.3514666667
665.55,11.6778,21.7056307692,20.0128,23.6916,4.1118,11.4715333333,5.11493333333,15.9336,52.498,12.3358666667
665.87,11.6401333333,21.6646615384,19.9423333333,23.693,4.07433333333,11.3890666667,5.08306666667,15.8823111111,52.3843333333,12.3551333334
666.20,11.6445333333,21.6962666667,20.0247333333,23.7659333333,4.16946666667,11.3982666667,5.13966666667,15.9910222222,52.396,12.4328
666.53,11.6407333333,21.7234461538,20.072,23.7998666667,4.2506,11.4060666667,5.17046666667,16.0482888889,52.4071333334,12.4404
666.86,11.6432666667,21.7490102564,20.0866,23.8187333333,4.25373333333,11.4343333333,5.12173333333,16.1089777778,52.4394666666,12.4148
667.18,11.6454,21.7290205128,20.0495333333,23.8227333333,4.2702,11.4484666667,5.1588,16.1155333333,52.3217333333,12.446
667.51,11.6399333333,21.6791846154,19.9993333333,23.8121333333,4.26726666667,11.4377333333,5.18393333333,16.0874,52.1604,12.4528666667
667.84,11.7221333333,21.8252512821,20.0585333333,23.9171333333,4.3684,11.5347333333,5.31146666666,16.1818222222,52.1673333333,12.6050666667
668.16,11.8214666667,21.9072102564,20.1068,24.0684666667,4.47226666667,11.6191333333,5.43773333333,16.2516222222,52.284,12.6946666667
668.49,11.9782666667,22.0690666667,20.2844,24.2210666667,4.66013333333,11.7913333333,5.58973333334,16.3998444444,52.3784666667,12.8382
668.82,12.0285333333,22.0975179487,20.3072666667,24.251,4.69086666667,11.8462666667,5.6638,16.4238444444,52.3664,12.8954
669.14,12.0478666667,22.075374359,20.2250666667,24.2292,4.70226666667,11.8743333333,5.68206666667,16.4001555556,52.2458,12.8609333333
669.47,12.0516666667,22.1066153846,20.3172666667,24.2410666667,4.74986666667,11.9531333333,5.6982,16.4346888889,52.2792666667,12.8518
669.80,12.1008666667,22.1721538461,20.3707333333,24.3094,4.7568,12.0366666667,5.6956,16.4364444444,52.3372,12.8711333333
670.13,12.2043333333,22.2236717949,20.3797333333,24.4202666666,4.77326666666,12.1149333333,5.71513333333,16.4682888889,52.4300666667,12.9507333333
670.45,12.2433333333,22.3174410256,20.4130666667,24.4555333333,4.78326666667,12.1462,5.7524,16.4783111111,52.5440666667,12.9841333333
670.78,12.2923333333,22.3580358975,20.4576666667,24.5384666667,4.83133333333,12.1816,5.80793333333,16.5699111111,52.6204,13.0528
671.10,12.2566666667,22.3580769231,20.5123333333,24.5549333334,4.84533333333,12.2019333333,5.7988,16.5753111111,52.6652666667,13.0577333333
671.43,12.1986666667,22.2487282051,20.4643333333,24.5247333333,4.73973333333,12.1384,5.72113333333,16.5246,52.6662666667,12.9708
671.76,12.1706,22.2424769231,20.4464,24.4548666667,4.70086666667,12.1156,5.65366666667,16.5393111111,52.675,12.9281333333
672.08,12.1611333333,22.158374359,20.3842666667,24.4351333333,4.63713333333,12.035,5.62273333334,16.5301777778,52.6123333333,12.9244
672.41,12.0629333333,22.0760666667,20.3296,24.339,4.49566666667,11.9267333333,5.5006,16.4342888889,52.6167333333,12.8712666667
672.74,12.1331333334,22.0980410257,20.4663333334,24.447,4.5212,11.9788,5.53273333333,16.5128888889,52.7534,12.9955333333
673.06,12.2435333333,22.1130051282,20.4764666667,24.5495333333,4.58853333333,12.0710666667,5.60673333333,16.5687333333,52.7694666667,13.0686666666
673.39,12.2671333333,22.072625641,20.5038666667,24.5861333334,4.60093333333,12.0671333333,5.6446,16.6062888889,52.7464,13.0907333333
673.72,12.2174,22.0404615385,20.5086,24.5876666666,4.58986666667,12.0367333333,5.60646666667,16.5648888889,52.6856,13.051
674.04,12.1671333333,21.8979948718,20.4159333333,24.5287333333,4.54606666667,11.9843333333,5.53,16.4791111111,52.4503333333,12.9988666667
674.37,12.1688666667,21.8552615385,20.4125333333,24.4695333333,4.57666666667,12.0376,5.48093333333,16.4574,52.2856666667,13.0143333333
674.69,12.1534,21.8417076923,20.3574666667,24.5012666666,4.50726666667,12.0017333333,5.35946666667,16.3748444445,52.3699333333,12.9728666667
675.02,12.2578,21.8779897436,20.4264,24.5745333333,4.64473333333,12.0793333333,5.3862,16.4260888889,52.3816666667,13.0816
675.35,12.2664,21.8809897436,20.4759333333,24.6809333333,4.62653333334,12.1394666667,5.3844,16.3898,52.3902666667,13.1505333333
675.67,12.2178,21.925425641,20.5032666667,24.7378666667,4.59973333333,12.1959333333,5.35993333333,16.3318888889,52.4271333333,13.1247333333
676.00,12.4039333333,22.115225641,20.7068666667,24.9874,4.85586666667,12.4242,5.5988,16.5351555555,52.5294666667,13.3213333333
676.32,12.4399333333,22.139425641,20.7173333333,25.0191333333,4.888,12.4625333333,5.6154,16.5728222222,52.5926666666,13.3033333333
676.65,12.4636,22.1819128205,20.7976666667,25.0209333333,4.9186,12.4512,5.65533333334,16.5765777778,52.6536666667,13.3362666667
676.97,12.4440666666,22.1594153846,20.6942,24.9572666667,4.86566666667,12.3811333333,5.58913333333,16.5023777778,52.5922,13.3156666667
677.30,12.4423333333,22.1054615385,20.7062,24.9338,4.79013333333,12.3216666667,5.57213333333,16.4945333334,52.6373333333,13.3087333333
677.63,12.4418666667,22.1403179487,20.7412666667,24.9809333334,4.80746666667,12.3294,5.61886666667,16.4417333333,52.66,13.3156
677.95,12.3749333333,22.0644769231,20.6879333333,24.9863333333,4.68153333333,12.1786666667,5.51273333333,16.3215111111,52.7108666667,13.2095333333
678.28,12.4364,22.1221384615,20.7556666666,25.0534,4.74293333333,12.2271333333,5.6358,16.4186888889,52.715,13.3448
678.60,12.4896666667,22.2321948718,20.8596666666,25.1765333333,4.79013333333,12.3317333333,5.70453333333,16.4741555556,52.8528666667,13.4526666667
678.93,12.5018,22.2453692308,20.8302666667,25.2008,4.84946666667,12.2979333333,5.6972,16.4856888889,52.9034,13.4782666666
679.25,12.5098666667,22.2564769231,20.851,25.2192,4.88773333333,12.3104666667,5.733,16.4888222222,52.928,13.5456666667
679.58,12.4659333333,22.1856717949,20.8321333333,25.1811333333,4.817,12.2752,5.65986666667,16.4363777778,52.9091333334,13.5156
679.90,12.4970666667,22.2380666667,20.8317333333,25.2532,4.86386666667,12.3004,5.69886666667,16.4467333333,52.9003333333,13.5979333333
680.23,12.5422,22.2799230769,20.8487333333,25.3201333333,4.901,12.3999333333,5.74066666667,16.5185777778,52.9432666667,13.6711333333
680.55,12.6787333333,22.3821025641,20.9959333333,25.4642666667,5.0708,12.5986,5.91573333333,16.6421555555,53.0399333333,13.8014666667
680.88,12.8254666667,22.5476461539,21.1132666667,25.5952666667,5.289,12.7658666667,6.08733333333,16.7593777778,53.0677333333,13.9811333333
681.20,12.8848666667,22.570174359,21.1901333333,25.7024,5.3162,12.7968,6.10873333333,16.8858222222,53.1697333333,14.0434666667
681.53,12.9732666667,22.6473794872,21.2652,25.8154666667,5.4002,12.9186666667,6.2518,16.9847111111,53.2568666667,14.1648
681.85,12.9619333333,22.6279538462,21.2462666667,25.8086,5.3704,12.925,6.22066666667,16.9477555556,53.2821333333,14.1098
682.18,12.9746666667,22.6184051282,21.2069333333,25.7934,5.3388,12.91,6.222,16.9598,53.2506666667,14.0779333333
682.50,12.9863333333,22.5865128205,21.1926,25.78,5.24726666667,12.8902666666,6.1892,16.9467333333,53.1813333333,14.0384
682.83,13.0226666667,22.5656615385,21.1670666667,25.7957333333,5.17113333333,12.8899333333,6.1554,16.9566888889,53.2732,14.0064
683.15,13.0520666667,22.5593794872,21.1248,25.7984,5.178,12.9054666667,6.1514,16.9447111111,53.2064666667,14.0154666667
683.48,12.9890666667,22.4979282051,21.0924666667,25.7438,5.0856,12.8690666667,6.12686666667,16.8509777778,53.1981333333,13.8851333334
683.80,12.9412666667,22.4180512821,21.0225333333,25.6852,5.00853333333,12.7438666667,6.03613333333,16.7406888889,53.1146666667,13.8306
684.13,12.7893333334,22.2743282051,20.8750666667,25.5309333333,4.77873333333,12.5593333333,5.86433333333,16.5879777778,53.0060666667,13.7003333333
684.45,12.6371333333,22.1256461539,20.7576,25.4589333333,4.5748,12.4524,5.69253333333,16.4830444445,52.9426666667,13.5452
684.78,12.5830666667,22.0981641026,20.6896666667,25.3883333333,4.52533333333,12.4252,5.6534,16.4124444444,52.9676666666,13.5394666667
685.10,12.6126666667,22.1472564103,20.7028,25.4194,4.53466666667,12.4501333333,5.6398,16.4138444444,52.9320666667,13.5227333333
685.43,12.7118666667,22.2192051282,20.7715333333,25.5311333333,4.62953333333,12.5206,5.69986666667,16.4560222222,52.8922666667,13.6211333333
685.75,12.7981333333,22.3140974359,20.8873333333,25.6072,4.6942,12.5792,5.77153333333,16.4787333333,52.9788,13.6862
686.08,12.7961333333,22.3635128205,20.968,25.6885333333,4.79793333334,12.6978,5.86493333333,16.5165555556,53.05,13.7452
686.40,12.7168,22.3009076923,21.0070666667,25.6524666667,4.81386666667,12.6619333333,5.78973333333,16.4690666667,52.9003333333,13.7043333333
686.72,12.8011333334,22.4165025641,21.1345333333,25.7872,4.8944,12.7254,5.87786666667,16.5427777778,53.0963333333,13.7520666667
687.05,12.863,22.4139435898,21.1741333333,25.8732,4.99013333333,12.7687333333,5.94566666667,16.5997111111,53.0910666666,13.8894
687.37,12.8148666667,22.4685846154,21.2121333333,25.9383333334,5.02366666667,12.8558,5.94766666666,16.6291555555,53.1628666667,13.9166
687.70,12.8696666667,22.4772615385,21.25,25.9808,5.10446666667,12.8854666667,5.94446666667,16.6058666667,53.2487333333,13.9432666667
688.02,12.7892,22.418974359,21.1232666667,25.9721333333,5.05006666667,12.786,5.83606666667,16.5255333333,53.2776,13.8648
688.34,12.6484666667,22.3133538462,21.0274,25.894,4.94493333333,12.7058666667,5.7192,16.3771555556,53.0924666667,13.7628
688.67,12.5894666667,22.2521641026,20.9256666667,25.8608,4.85966666667,12.6665333333,5.59726666667,16.2930888889,53.1322,13.7145333333
688.99,12.4406666667,22.1569641026,20.7824666667,25.7796,4.7004,12.5792,5.4376,16.1883333333,53.13,13.5708666667
689.32,12.2731333333,21.9786615385,20.6090666667,25.7137333333,4.56773333333,12.4647333333,5.23253333333,16.0744222222,53.082,13.4233333333
689.64,12.3475333333,22.0122153846,20.6028,25.8138666667,4.5968,12.4689333333,5.22186666667,16.1241111111,53.1228,13.4868
689.96,12.5272666667,22.1842666667,20.6810666667,26.0540666667,4.75833333333,12.6071333333,5.36613333333,16.2643333333,53.2806666667,13.6792666666
690.29,12.543,22.1840717949,20.6891333333,26.0903333333,4.76426666666,12.688,5.36413333333,16.3039333333,53.2726,13.7496
690.61,12.5688666667,22.2382769231,20.7114666667,26.1324666667,4.75293333333,12.7275333333,5.32373333333,16.3013555555,53.2899333333,13.7438
690.94,12.7666,22.3393282051,20.8556,26.3285333333,4.9226,12.8490666667,5.47126666667,16.4421111111,53.2930666666,13.8572
691.26,12.8098666667,22.4235692308,20.9120666667,26.4850666667,4.9928,12.9759333333,5.5772,16.5675777778,53.2742,13.9072
691.58,12.9106,22.4705179487,21.0102,26.5424666666,5.098,13.1067333333,5.67133333333,16.6275333333,53.1443333333,14.0152
691.91,13.1326,22.6797179487,21.1790666667,26.8141333333,5.25306666667,13.287,5.82766666667,16.8443111111,53.3856666667,14.2132666667
692.23,13.157,22.6756358974,21.2939333333,26.9411333333,5.29086666667,13.3549333333,5.86033333333,16.9027555556,53.4215333333,14.2842666667
692.55,13.2578,22.7384410256,21.4726,27.0822,5.4286,13.4661333333,5.96946666667,17.0354222222,53.4841333333,14.4159333333
692.88,13.2782666667,22.8184102564,21.5248666667,27.1227333334,5.48793333333,13.5356,6.04286666667,17.0837555556,53.4303333333,14.5167333333
693.20,13.2732666667,22.793574359,21.5018,27.0697333333,5.4644,13.4552666667,6.06706666667,17.0116222222,53.3648,14.4542666667
693.52,13.0796,22.6174871795,21.3555333333,26.9214,5.2832,13.2922666667,5.93286666667,16.8350666667,53.1944,14.2991333333
693.85,12.9777333333,22.5730307692,21.3009333333,26.901,5.16693333333,13.1466,5.84973333333,16.7310222222,53.1234,14.1980666667
694.17,12.8742,22.5118769231,21.2493333333,26.8340666667,5.07953333333,13.082,5.75986666667,16.6529555555,53.0906666667,14.1632
694.49,12.7517333333,22.4801589744,21.1254,26.7799333333,4.87566666667,12.9962666666,5.6574,16.5647777778,53.1586,14.0924
694.82,12.7335333333,22.4645846154,21.1310666667,26.7904,4.90593333333,12.9857333333,5.72306666667,16.6120888889,53.0241333333,14.1512666667
695.14,12.667,22.4747641026,21.0960666667,26.8245333333,4.87386666667,12.9826666667,5.77293333333,16.5970444444,53.0894,14.1221333333
695.46,12.7078,22.4995025641,21.1215333333,26.8343333333,4.9248,12.9688666667,5.85326666667,16.6481777778,52.9906,14.1041333333
695.79,12.7090666667,22.5451846154,21.1460666667,26.9067333333,4.95286666667,12.9440666667,5.89326666667,16.7103777778,53.0357333333,14.1094
696.11,12.7540666667,22.646225641,21.1674,27.0077333333,5.02806666667,12.9930666667,5.99886666667,16.7709777778,53.0500666666,14.2351333333
696.43,12.6986666667,22.613825641,21.1035333333,27.0304,4.96853333334,12.9386666666,6.01006666667,16.6909555555,52.9434,14.1816
696.75,12.6004,22.5994358974,21.1224,27.1031333333,4.80913333333,12.8842666667,5.89946666667,16.6697777778,53.0582,14.1508
697.08,12.6836666667,22.7047230769,21.2296666667,27.1964,4.8496,12.9864,6.03046666667,16.7923111111,53.2142,14.2729333333
697.40,12.6912,22.7271538462,21.2686666667,27.2432666667,4.89706666667,13.0162,6.07353333333,16.8206666667,53.283,14.3323333333
697.72,12.7332666667,22.7506717949,21.3432,27.3409333333,4.9934,13.0599333333,6.1694,16.8868,53.3076666667,14.3912
698.05,12.7049333333,22.7477487179,21.352,27.3235333333,4.97973333333,13.0340666667,6.1802,16.8945111111,53.3300666667,14.3746666667
698.37,12.7148,22.7843179487,21.3801333333,27.4022,4.9744,13.0217333333,6.13126666667,16.8989333333,53.4644666667,14.3866
698.69,12.7707333333,22.8392564103,21.4496,27.4602666667,5.026,13.0263333333,6.13506666667,16.9098,53.5333333333,14.416
699.01,12.7070666667,22.8115435898,21.4015333333,27.4743333333,4.97566666667,13.0344666667,6.09013333333,16.8626,53.5962666667,14.3842
699.34,12.7764666667,22.8910205128,21.4338666667,27.5073333334,5.02486666667,13.0502,6.152,16.9168444444,53.6901333333,14.4605333333
699.66,12.828,22.8996461539,21.4744666667,27.5216,5.04453333333,13.082,6.197,16.9308888889,53.7344,14.472
699.98,12.9086666667,22.9874615385,21.5852,27.6116666667,5.1744,13.1587333333,6.289,17.0680222222,53.8601333333,14.555
700.30,12.9812,23.0269641026,21.5944,27.5688666667,5.34906666667,13.2876666667,6.40526666667,17.1475777778,53.7692666667,14.6524
