wavelength,Back_SpoFrof,Belly_SpoFrof,Breast_SpoFrof,Crissum_SpoFrof,Crown_SpoFrof,DorTail_SpoFrof,Rump_SpoFrof,Throat_SpoFrof,WingTip_SpoFrof
415.43,6.21933333333,12.6188333333,10.4093333333,10.7221666667,4.947,8.6145,6.086,10.226,7.38283333334
415.79,6.18783333333,12.6368333333,10.3768333333,10.7118333334,4.9255,8.61216666667,6.033,10.2018333333,7.36666666667
416.15,6.16816666666,12.6186666667,10.3686666667,10.7166666667,4.84016666666,8.5955,5.97216666667,10.1915,7.33916666667
416.51,6.19316666667,12.616,10.406,10.7133333333,4.86483333333,8.57633333334,5.99266666667,10.2003333333,7.38433333333
416.86,6.1545,12.605,10.3908333333,10.6785,4.79883333333,8.58583333333,5.92683333333,10.1481666666,7.38733333334
417.22,6.1515,12.632,10.4136666667,10.676,4.803,8.617,5.92533333334,10.1631666667,7.38783333333
417.58,6.11716666666,12.6608333334,10.4285,10.7033333333,4.79866666666,8.63283333333,5.91766666667,10.1388333333,7.38683333333
417.94,6.14466666667,12.6526666667,10.4808333333,10.7626666667,4.8265,8.651,5.919,10.1731666667,7.40216666666
418.29,6.17183333333,12.6828333333,10.4888333333,10.811,4.84233333333,8.669,5.91583333333,10.1691666667,7.39916666666
418.65,6.20166666666,12.7025,10.5301666667,10.8171666667,4.82066666667,8.67233333334,5.92683333333,10.1365,7.4055
419.01,6.171,12.6975,10.5338333333,10.8175,4.81583333333,8.6785,5.91233333333,10.1185,7.41283333333
419.37,6.216,12.7563333333,10.5706666667,10.8533333333,4.85566666666,8.692,5.92533333333,10.1513333333,7.43033333333
419.73,6.24683333334,12.78,10.5853333333,10.8875,4.85733333333,8.698,5.94833333334,10.1601666666,7.428
420.08,6.248,12.804,10.5841666667,10.903,4.9005,8.71266666667,5.96633333333,10.1531666667,7.434
420.44,6.2555,12.8175,10.597,10.932,4.90283333333,8.74283333333,5.97866666667,10.1505,7.42916666667
420.80,6.265,12.8511666667,10.6125,10.952,4.93583333334,8.74083333334,6.00633333334,10.143,7.42866666667
421.16,6.251,12.8781666666,10.6066666667,10.9686666667,4.9275,8.737,6.00316666667,10.149,7.43883333333
421.51,6.26416666667,12.918,10.6318333333,10.983,4.9225,8.75466666667,6.02916666667,10.1691666667,7.45966666667
421.87,6.246,12.9336666667,10.607,10.9553333333,4.9045,8.74,6.029,10.1421666667,7.44516666667
422.23,6.1935,12.8966666666,10.5841666667,10.9153333333,4.86766666667,8.71933333333,5.995,10.0821666667,7.4185
422.58,6.17983333333,12.8828333333,10.556,10.903,4.86583333333,8.6995,5.99,10.0726666667,7.39883333333
422.94,6.19166666667,12.9118333333,10.5523333333,10.9143333333,4.86166666667,8.69766666667,5.9905,10.062,7.37866666666
423.30,6.18916666666,12.9043333333,10.5391666667,10.9173333333,4.85933333333,8.71483333334,6.00366666666,10.0418333333,7.389
423.66,6.22066666667,12.9256666666,10.5541666667,10.9423333333,4.88566666666,8.731,6.01916666666,10.0556666667,7.43266666667
424.01,6.24216666667,12.9663333333,10.5983333333,10.9611666667,4.89833333333,8.75016666667,6.04933333333,10.072,7.46683333333
424.37,6.25383333334,12.9933333333,10.5971666667,10.9763333333,4.89533333334,8.76133333333,6.05616666667,10.0795,7.48383333333
424.73,6.24083333334,12.9586666667,10.5696666667,10.9715,4.85566666667,8.7545,6.02716666666,10.0421666667,7.46833333333
425.08,6.28183333333,12.9886666667,10.6395,10.995,4.87483333334,8.781,6.06283333333,10.0568333333,7.507
425.44,6.303,13.0035,10.611,11.0045,4.87316666667,8.78716666667,6.04333333334,10.0463333333,7.50733333333
425.80,6.32583333333,13.038,10.6431666667,11.051,4.90633333333,8.81566666666,6.05016666666,10.0406666667,7.53316666667
426.16,6.39183333333,13.1355,10.6946666667,11.1285,4.95283333334,8.86183333333,6.10766666667,10.1036666667,7.60216666666
426.51,6.40316666666,13.1793333333,10.709,11.1693333333,4.9665,8.88133333334,6.11566666666,10.117,7.62966666666
426.87,6.42716666667,13.236,10.738,11.209,5.01083333334,8.91916666666,6.17116666667,10.1536666667,7.67683333334
427.23,6.42216666666,13.2701666667,10.7773333333,11.2333333333,5.0065,8.9065,6.1595,10.172,7.70383333333
427.58,6.36833333334,13.2558333334,10.7541666667,11.2053333333,4.97016666667,8.87316666666,6.145,10.1641666667,7.66333333333
427.94,6.37583333333,13.2798333334,10.7395,11.2408333334,4.964,8.88166666667,6.13083333333,10.1955,7.68033333333
428.30,6.3835,13.3165,10.7585,11.228,4.9825,8.87083333333,6.14166666666,10.2083333334,7.6955
428.65,6.44316666667,13.4303333333,10.817,11.286,5.04666666667,8.92366666666,6.20416666667,10.3188333333,7.74
429.01,6.44733333333,13.4518333334,10.7773333333,11.3065,5.06333333333,8.92833333334,6.207,10.3338333333,7.7065
429.37,6.425,13.4336666667,10.791,11.3025,5.06916666666,8.88783333333,6.20833333334,10.3235,7.692
429.72,6.44716666666,13.4618333334,10.786,11.3378333333,5.081,8.887,6.21783333334,10.3705,7.718
430.08,6.40533333333,13.4331666667,10.7806666667,11.2961666667,5.05333333333,8.864,6.17683333333,10.3695,7.6325
430.44,6.419,13.454,10.7976666667,11.32,5.03566666666,8.87383333333,6.1625,10.3768333333,7.6375
430.79,6.41933333334,13.4573333334,10.8278333333,11.337,5.0475,8.8725,6.147,10.4185,7.64
431.15,6.47433333333,13.5233333333,10.8656666667,11.387,5.08316666667,8.93266666667,6.18616666666,10.4868333333,7.673
431.50,6.509,13.5861666667,10.9343333333,11.4438333333,5.12083333333,8.9985,6.2155,10.5456666666,7.71916666667
431.86,6.5155,13.6268333333,10.9401666667,11.455,5.137,9.01316666667,6.21866666667,10.5208333334,7.706
432.22,6.50866666667,13.6535,10.9566666667,11.4975,5.1495,9.02633333333,6.21433333333,10.5398333333,7.69333333333
432.57,6.49433333333,13.6733333333,10.9771666667,11.5273333334,5.151,9.025,6.21683333333,10.5328333333,7.69116666667
432.93,6.5015,13.7008333333,11.0393333333,11.5738333333,5.16783333334,9.03866666667,6.232,10.5735,7.6995
433.29,6.51183333333,13.7158333333,11.0723333333,11.5878333333,5.17883333333,9.064,6.2195,10.599,7.70833333333
433.64,6.50416666667,13.7481666667,11.0863333333,11.5805,5.159,9.04833333334,6.21733333333,10.5953333334,7.67483333334
434.00,6.54266666667,13.7918333333,11.1013333333,11.6376666667,5.186,9.07683333333,6.24883333333,10.6185,7.71283333334
434.35,6.56516666667,13.801,11.126,11.643,5.21216666667,9.08,6.28116666667,10.6466666667,7.72266666667
434.71,6.56966666667,13.8185,11.114,11.6588333333,5.1925,9.07466666666,6.25916666667,10.6341666667,7.682
435.07,6.566,13.8071666666,11.1013333333,11.6571666667,5.20083333333,9.03966666666,6.27666666667,10.6221666666,7.68416666666
435.42,6.572,13.8438333333,11.1005,11.6848333333,5.19716666666,9.01083333334,6.26383333333,10.6213333333,7.65316666667
435.78,6.57883333333,13.8806666667,11.1701666667,11.7423333334,5.204,9.03616666667,6.29633333334,10.671,7.67883333333
436.13,6.611,13.919,11.2296666667,11.7861666667,5.23666666667,9.07316666667,6.33666666667,10.7091666666,7.71366666666
436.49,6.62583333333,13.9845,11.279,11.8345,5.25433333333,9.10383333334,6.37233333333,10.7645,7.742
436.84,6.64333333333,14.0266666666,11.2851666667,11.86,5.2675,9.1235,6.39433333333,10.7873333334,7.75783333334
437.20,6.662,14.0716666666,11.2961666667,11.8893333333,5.2735,9.136,6.43516666666,10.8226666667,7.78066666666
437.56,6.64,14.0756666667,11.2963333333,11.884,5.26933333334,9.1365,6.42933333334,10.8326666666,7.78816666666
437.91,6.63133333334,14.094,11.3031666667,11.8951666667,5.24766666667,9.14716666667,6.4425,10.8651666667,7.8035
438.27,6.63816666666,14.135,11.3178333333,11.9248333333,5.24683333333,9.1665,6.4535,10.9003333333,7.80716666667
438.62,6.60816666667,14.1201666667,11.3053333333,11.8955,5.23383333334,9.14033333333,6.44666666667,10.9068333333,7.8085
438.98,6.57983333334,14.1255,11.3203333333,11.8963333334,5.21233333333,9.14716666667,6.42683333333,10.8865,7.78216666667
439.33,6.56766666666,14.1126666667,11.3208333333,11.8935,5.192,9.15866666666,6.44133333333,10.8846666667,7.8055
439.69,6.56966666667,14.0971666667,11.2748333333,11.8686666667,5.17666666666,9.14483333334,6.43133333333,10.889,7.7855
440.04,6.5495,14.0895,11.267,11.8626666667,5.13566666667,9.11716666667,6.40633333333,10.8745,7.7365
440.40,6.55616666667,14.0486666667,11.24,11.8341666667,5.12333333333,9.10483333333,6.39433333334,10.8455,7.72066666667
440.75,6.50983333334,13.9988333333,11.1863333333,11.791,5.0715,9.05116666667,6.33866666667,10.7776666667,7.6785
441.11,6.54116666667,14.0413333333,11.2223333333,11.8231666666,5.09766666666,9.07066666666,6.34866666667,10.7805,7.68783333333
441.47,6.57083333333,14.0553333333,11.2466666667,11.87,5.11466666667,9.09133333333,6.37,10.8006666667,7.72633333334
441.82,6.576,14.072,11.2675,11.867,5.13733333333,9.0895,6.34866666667,10.7785,7.711
442.18,6.5465,14.0623333334,11.2508333333,11.8605,5.12783333333,9.06816666667,6.33983333334,10.7438333333,7.71383333333
442.53,6.5765,14.1008333333,11.2993333333,11.9036666667,5.14016666666,9.10633333333,6.36266666667,10.7458333333,7.73633333333
442.89,6.598,14.1305,11.3121666667,11.936,5.16416666667,9.1255,6.379,10.7638333334,7.74666666666
443.24,6.61783333333,14.1546666666,11.3171666667,11.9588333333,5.19233333334,9.145,6.38116666666,10.7766666667,7.74266666667
443.60,6.60266666666,14.1891666667,11.3285,11.9555,5.19733333334,9.15166666667,6.36433333333,10.7435,7.74566666667
443.95,6.61833333334,14.213,11.3338333333,11.9733333333,5.1995,9.17016666667,6.386,10.7333333333,7.80716666666
444.31,6.61716666666,14.2328333333,11.3106666667,11.993,5.18083333334,9.15266666667,6.37433333334,10.714,7.8125
444.66,6.6485,14.2848333334,11.3306666667,12.0383333333,5.20466666667,9.187,6.4065,10.7423333333,7.86749999999
445.02,6.6225,14.2853333333,11.3093333333,12.0458333334,5.16533333333,9.20166666666,6.402,10.7273333333,7.86733333335
445.37,6.627,14.2993333334,11.3083333333,12.054,5.1775,9.23433333333,6.41866666667,10.7156666667,7.84966666666
445.72,6.639,14.3245,11.3045,12.0796666667,5.17266666667,9.24683333334,6.44583333333,10.7331666667,7.87816666668
446.08,6.64816666667,14.34,11.3073333333,12.0883333333,5.1755,9.256,6.4385,10.7428333333,7.88016666666
446.43,6.64316666667,14.3356666666,11.283,12.086,5.16033333334,9.24566666667,6.44083333333,10.7148333333,7.89033333331
446.79,6.65433333333,14.3426666667,11.2698333333,12.0886666667,5.14616666666,9.25433333334,6.44266666666,10.6916666667,7.91233333335
447.14,6.68166666667,14.3738333333,11.2873333333,12.1033333333,5.16016666667,9.281,6.47033333333,10.6918333333,7.955
447.50,6.69566666666,14.3648333333,11.2841666667,12.1255,5.16116666667,9.29199999998,6.4865,10.6995,7.97400000001
447.85,6.68416666666,14.364,11.2656666667,12.1271666667,5.14766666667,9.28233333333,6.45666666666,10.677,7.96016666666
448.21,6.6895,14.3826666666,11.2943333333,12.1398333333,5.15816666667,9.29483333335,6.477,10.6915,7.97066666665
448.56,6.7375,14.4395,11.3415,12.1803333333,5.18533333333,9.336,6.51583333334,10.7268333333,8.01066666666
448.92,6.76333333333,14.4448333334,11.3583333333,12.1945,5.20033333333,9.32799999998,6.52733333334,10.7431666667,8.03266666666
449.27,6.782,14.4603333333,11.3563333333,12.1983333333,5.18233333333,9.30916666665,6.53183333333,10.756,8.06183333333
449.62,6.78883333333,14.4635,11.3593333333,12.1915,5.16766666666,9.30983333331,6.53133333334,10.7346666667,8.05883333332
449.98,6.826,14.5053333333,11.3573333333,12.2181666667,5.16166666666,9.33666666665,6.552,10.749,8.08083333332
450.33,6.87733333334,14.55,11.3936666667,12.2573333334,5.1995,9.37750000002,6.567,10.7856666667,8.12483333331
450.69,6.87783333333,14.5593333334,11.3858333333,12.2523333333,5.2035,9.36116666666,6.548,10.7935,8.11733333331
451.04,6.8715,14.5575,11.345,12.2355,5.18983333334,9.33616666667,6.5245,10.7623333333,8.12883333335
451.40,6.87633333334,14.5833333333,11.3738333333,12.2571666667,5.18033333333,9.33599999998,6.52433333334,10.7681666667,8.15616666665
451.75,6.89766666666,14.6351666667,11.3941666667,12.304,5.21433333333,9.37516666667,6.55333333334,10.8145,8.15100000001
452.10,6.89933333333,14.6281666667,11.4045,12.3056666667,5.195,9.38716666666,6.5315,10.8061666667,8.14583333332
452.46,6.86183333334,14.6028333334,11.36,12.2958333333,5.1775,9.36433333331,6.50033333333,10.7805,8.1115
452.81,6.862,14.6275,11.3655,12.3025,5.191,9.37549999998,6.4885,10.7711666667,8.10516666665
453.17,6.85233333333,14.628,11.3523333333,12.3101666667,5.1665,9.35883333333,6.46566666666,10.7621666667,8.10566666666
453.52,6.869,14.6415,11.3828333333,12.3231666667,5.18733333333,9.38249999999,6.48216666667,10.7778333333,8.12783333333
453.87,6.86633333333,14.653,11.4223333333,12.3428333334,5.19683333334,9.41183333334,6.48716666667,10.7883333333,8.14583333334
454.23,6.85783333333,14.6788333333,11.428,12.3558333333,5.20483333333,9.40266666665,6.51083333333,10.8026666667,8.14450000002
454.58,6.87166666666,14.7256666667,11.488,12.415,5.22633333333,9.44999999998,6.55433333334,10.8336666667,8.18033333335
454.93,6.86533333334,14.7668333334,11.5186666667,12.4456666666,5.2355,9.46100000001,6.55133333334,10.866,8.14583333332
455.29,6.88,14.7818333333,11.5341666667,12.4811666667,5.269,9.47216666669,6.5745,10.9021666667,8.15316666668
455.64,6.89783333333,14.8158333333,11.5781666667,12.5146666667,5.29483333333,9.48466666666,6.608,10.9376666667,8.19033333331
456.00,6.9145,14.8821666667,11.6091666667,12.5583333333,5.32383333333,9.48083333335,6.63683333333,10.9843333333,8.21183333332
456.35,6.895,14.8983333333,11.6545,12.5613333333,5.30833333333,9.49150000001,6.64583333333,11.0001666667,8.199
456.70,6.90583333333,14.9223333334,11.6366666667,12.6046666667,5.30166666666,9.50533333335,6.66733333333,11.0231666667,8.19449999999
457.06,6.91,14.9768333334,11.6756666667,12.6243333333,5.339,9.55233333335,6.68666666667,11.059,8.19283333333
457.41,6.90716666667,15.0358333334,11.6865,12.6938333333,5.33783333334,9.56350000002,6.68766666666,11.0983333334,8.19166666667
457.76,6.9075,15.0575,11.6778333333,12.7135,5.349,9.55599999998,6.706,11.112,8.18999999998
458.12,6.91066666666,15.079,11.7163333333,12.7486666666,5.336,9.57116666667,6.707,11.1555,8.19299999999
458.47,6.94816666667,15.1365,11.7658333333,12.7708333333,5.36183333333,9.58483333332,6.733,11.2198333333,8.20750000002
458.82,6.95883333333,15.1501666666,11.8048333333,12.8023333333,5.36433333333,9.60333333331,6.75966666667,11.2366666666,8.21300000002
459.18,6.97066666667,15.2091666666,11.8483333333,12.8325,5.38316666666,9.62366666665,6.77716666666,11.2618333333,8.22066666667
459.53,6.97483333334,15.2198333333,11.8626666667,12.8378333333,5.3765,9.62916666665,6.78266666667,11.264,8.2345
459.88,6.973,15.2391666667,11.8776666667,12.8383333333,5.37233333333,9.64266666665,6.78733333333,11.2856666667,8.22883333332
460.24,7.002,15.289,11.8938333333,12.8703333334,5.39666666667,9.65083333334,6.81233333334,11.3301666667,8.26450000001
460.59,7.0035,15.3135,11.9323333333,12.8833333333,5.41383333333,9.65183333334,6.82133333333,11.3631666667,8.27433333332
460.94,7.04716666667,15.36,11.9916666667,12.92,5.4385,9.66150000001,6.84783333333,11.4168333333,8.30733333332
461.29,7.05833333333,15.3656666667,12.0113333333,12.9175,5.45383333333,9.65649999998,6.84916666666,11.4388333333,8.30883333333
461.65,7.08133333334,15.4158333333,12.0615,12.9495,5.45866666667,9.65183333335,6.8645,11.4901666666,8.32599999998
462.00,7.09066666667,15.4533333333,12.0685,12.9505,5.452,9.64366666669,6.858,11.492,8.31483333333
462.35,7.09016666667,15.4723333334,12.0775,12.9963333333,5.46183333333,9.63150000002,6.86116666666,11.5246666666,8.33049999999
462.71,7.12383333333,15.5303333333,12.1508333333,13.0466666667,5.4815,9.63666666668,6.896,11.5941666667,8.344
463.06,7.1545,15.5708333334,12.1793333333,13.0651666667,5.48916666666,9.63650000002,6.91483333333,11.659,8.34700000001
463.41,7.20266666666,15.6941666667,12.2473333333,13.1418333333,5.54366666667,9.65683333331,6.95033333333,11.7601666667,8.40716666665
463.76,7.22416666666,15.7621666667,12.2955,13.2075,5.5825,9.685,6.98466666667,11.8126666667,8.42866666665
464.12,7.23366666667,15.8078333334,12.3423333334,13.2288333333,5.59483333333,9.68316666665,6.98083333333,11.865,8.41166666666
464.47,7.2465,15.8843333333,12.3893333334,13.2741666667,5.62466666667,9.69866666665,7.022,11.9413333334,8.42416666665
464.82,7.2645,15.9503333334,12.4375,13.3321666667,5.6515,9.71633333331,7.05266666666,11.9773333333,8.45399999999
465.17,7.2735,15.9975,12.461,13.3581666666,5.65266666667,9.70683333332,7.06816666667,12.0223333333,8.4405
465.53,7.27333333333,16.0436666667,12.4883333333,13.3873333333,5.67166666667,9.73216666668,7.06716666667,12.0696666667,8.44033333333
465.88,7.30366666667,16.1121666667,12.5528333333,13.4466666666,5.71583333333,9.75900000001,7.1065,12.1856666667,8.46633333335
466.23,7.33516666666,16.1743333333,12.583,13.4686666666,5.725,9.79500000001,7.12183333334,12.2395,8.44883333335
466.58,7.37766666667,16.2453333333,12.6251666666,13.5085,5.7785,9.82733333333,7.14766666666,12.3255,8.48966666669
466.94,7.41216666667,16.3288333334,12.7106666666,13.5543333333,5.818,9.88049999999,7.18966666666,12.406,8.5355
467.29,7.424,16.3126666666,12.719,13.544,5.80483333333,9.86333333333,7.19583333333,12.4435,8.50766666666
467.64,7.46716666666,16.3461666666,12.747,13.5885,5.84283333333,9.88049999999,7.219,12.5265,8.53900000002
467.99,7.52366666667,16.4133333333,12.8401666666,13.666,5.8965,9.93016666669,7.29283333333,12.59,8.59833333332
468.35,7.558,16.4643333333,12.8893333333,13.6886666667,5.899,9.95266666665,7.29783333333,12.6333333333,8.62316666668
468.70,7.54216666667,16.5125,12.9193333334,13.7036666667,5.8935,9.97683333331,7.301,12.6831666666,8.58733333335
469.05,7.56566666666,16.5828333333,12.9865,13.7571666667,5.9455,10.0051666667,7.33383333333,12.7695,8.63166666668
469.40,7.613,16.633,13.074,13.8278333334,5.9825,10.0296666667,7.3775,12.8435,8.64216666669
469.75,7.66966666667,16.6996666666,13.12,13.879,6.03316666667,10.0636666667,7.43466666667,12.9113333334,8.67933333335
470.11,7.66283333333,16.7246666667,13.1476666667,13.8771666666,6.00566666667,10.0378333333,7.43766666666,12.935,8.69716666665
470.46,7.63966666667,16.7471666666,13.1401666666,13.8983333333,5.9755,10.003,7.41066666666,12.9791666667,8.65716666667
470.81,7.64433333333,16.7633333334,13.1466666666,13.9445,5.96966666667,9.96483333335,7.42266666667,12.9901666667,8.6245
471.16,7.65116666667,16.8001666667,13.1561666666,13.9603333333,5.98533333333,9.97649999999,7.437,13.0051666667,8.63150000001
471.51,7.66116666667,16.838,13.1753333334,13.9733333333,5.9935,9.97266666669,7.447,13.0271666667,8.61916666669
471.87,7.6635,16.8568333333,13.207,13.9915,5.98616666667,9.988,7.439,13.0833333333,8.57816666665
472.22,7.65316666667,16.833,13.2031666667,14.0103333333,5.99666666667,9.95166666665,7.42583333333,13.076,8.55133333334
472.57,7.694,16.8568333334,13.2205,14.0586666666,6.014,9.94683333335,7.4485,13.113,8.56016666666
472.92,7.69883333334,16.8745,13.231,14.0751666667,6.00416666667,9.96066666669,7.45683333334,13.1031666667,8.55083333331
473.27,7.69333333333,16.9211666667,13.2631666667,14.0616666667,6.0145,9.96383333335,7.46216666667,13.0918333333,8.56000000002
473.62,7.66116666667,16.8828333333,13.242,14.0516666667,6.0095,9.94583333335,7.4525,13.0596666667,8.55283333334
473.98,7.68316666667,16.9013333333,13.2556666667,14.0821666667,6.05366666667,9.96483333334,7.47316666666,13.0538333333,8.56033333332
474.33,7.71183333333,16.9263333334,13.2741666667,14.0901666667,6.084,10.0016666667,7.51483333333,13.0276666666,8.59583333333
474.68,7.7175,16.9233333334,13.23,14.0951666666,6.10216666667,10.0413333333,7.50916666666,13.0183333333,8.5995
475.03,7.72166666667,16.9246666666,13.2331666666,14.1153333333,6.11383333334,10.0781666667,7.52033333333,13.022,8.61183333335
475.38,7.73716666666,16.9593333333,13.2705,14.1668333333,6.134,10.1155,7.55066666667,13.0335,8.65166666668
475.73,7.7615,16.9725,13.2273333333,14.1801666667,6.1435,10.1295,7.54766666667,12.9778333333,8.67033333335
476.08,7.75916666667,16.973,13.2081666667,14.1688333333,6.103,10.1458333333,7.54616666667,12.9591666667,8.65950000002
476.44,7.71016666666,16.9075,13.1491666667,14.1213333333,6.058,10.1283333333,7.50183333334,12.8771666667,8.62483333335
476.79,7.741,16.9186666667,13.1468333333,14.1321666667,6.07233333334,10.1618333333,7.52016666667,12.8618333333,8.65783333332
477.14,7.71116666666,16.8918333334,13.1026666667,14.1296666666,6.06533333333,10.1585,7.51983333333,12.8206666667,8.65016666666
477.49,7.713,16.9193333334,13.0978333333,14.1195,6.05183333333,10.1938333333,7.528,12.7878333334,8.65300000002
477.84,7.6885,16.9161666667,13.0938333334,14.1266666666,6.04016666666,10.1681666667,7.5175,12.7703333333,8.63916666665
478.19,7.677,16.9153333333,13.0491666666,14.102,6.028,10.156,7.49133333333,12.7215,8.64416666668
478.54,7.67416666667,16.9415,13.0585,14.1043333333,6.0215,10.154,7.49466666667,12.6991666667,8.66049999998
478.89,7.62266666666,16.9218333334,12.999,14.0926666667,5.97483333333,10.1226666667,7.4575,12.6305,8.64350000001
479.24,7.59016666666,16.8931666666,12.9406666666,14.0613333333,5.93783333333,10.1148333333,7.42183333333,12.5595,8.61933333333
479.60,7.58433333333,16.8891666666,12.9011666666,14.0506666667,5.93616666666,10.122,7.423,12.536,8.65116666666
479.95,7.591,16.9078333333,12.9078333334,14.0658333333,5.964,10.1491666667,7.45666666667,12.5098333333,8.68750000001
480.30,7.61333333333,16.8948333334,12.8911666666,14.0908333333,5.9805,10.1313333333,7.4775,12.4896666666,8.72850000001
480.65,7.60266666667,16.865,12.881,14.0896666667,5.9655,10.1323333333,7.46616666667,12.4283333333,8.73133333335
481.00,7.61283333333,16.8473333333,12.8465,14.0871666667,5.96233333333,10.1301666667,7.4555,12.3718333334,8.73566666669
481.35,7.61133333333,16.8393333333,12.8281666666,14.126,5.94766666667,10.1278333333,7.43333333333,12.3216666667,8.72800000001
481.70,7.61116666666,16.8206666666,12.81,14.1438333334,5.919,10.153,7.4195,12.2725,8.72216666667
482.05,7.60516666666,16.8211666667,12.8385,14.2003333333,5.91583333333,10.1816666666,7.43,12.2416666667,8.729
482.40,7.59233333333,16.8078333334,12.8353333334,14.2003333333,5.891,10.184,7.416,12.1945,8.7185
482.75,7.61216666666,16.8413333334,12.857,14.2371666667,5.89416666667,10.2055,7.42216666666,12.1911666667,8.71766666665
483.10,7.62183333334,16.87,12.8618333333,14.2551666666,5.896,10.2228333333,7.43466666667,12.1848333333,8.73066666666
483.45,7.59933333334,16.8588333333,12.8545,14.267,5.878,10.2131666667,7.42266666667,12.174,8.71766666665
483.80,7.59383333334,16.869,12.8705,14.2838333333,5.881,10.2208333333,7.426,12.1656666667,8.71383333331
484.15,7.59933333334,16.9063333333,12.8876666666,14.3095,5.89483333334,10.2505,7.44416666666,12.1835,8.72583333335
484.50,7.60466666667,16.9281666667,12.896,14.3271666666,5.90283333333,10.2531666666,7.44966666667,12.1963333333,8.7295
484.85,7.60883333333,16.9443333334,12.904,14.3418333333,5.89833333333,10.2631666667,7.45333333333,12.2073333334,8.72833333331
485.20,7.6075,16.9596666667,12.9115,14.3465,5.90066666667,10.2516666666,7.463,12.217,8.73333333334
485.55,7.60383333334,16.9765,12.9085,14.3493333333,5.9095,10.262,7.471,12.2295,8.72899999998
485.90,7.6105,17.0195,12.91,14.3605,5.9165,10.2608333333,7.47533333333,12.2621666666,8.72283333334
486.25,7.61616666667,17.0571666666,12.9195,14.392,5.93066666667,10.2673333333,7.48416666666,12.2958333334,8.7195
486.60,7.6275,17.0925,12.9601666667,14.4173333333,5.95416666666,10.2875,7.50083333334,12.3316666667,8.72650000002
486.95,7.6545,17.1313333333,13.0103333334,14.459,5.98383333333,10.3103333333,7.52633333333,12.3838333333,8.74833333335
487.30,7.68183333333,17.1955,13.0525,14.4883333333,6.01933333334,10.3295,7.55366666667,12.435,8.76483333335
487.65,7.70866666666,17.2391666667,13.0698333334,14.5185,6.03916666667,10.3458333334,7.56733333333,12.4973333333,8.78383333334
488.00,7.73066666666,17.2621666666,13.1106666667,14.5386666667,6.04866666667,10.3511666667,7.58133333333,12.5306666667,8.79883333335
488.35,7.741,17.2925,13.126,14.5603333333,6.057,10.365,7.59716666667,12.5778333334,8.80283333334
488.70,7.75133333334,17.3146666667,13.1616666666,14.5868333333,6.07433333333,10.3671666667,7.616,12.62,8.81633333332
489.05,7.78283333333,17.3633333333,13.2136666666,14.6251666666,6.10016666667,10.407,7.64116666667,12.68,8.84283333331
489.40,7.80466666666,17.4236666666,13.2738333333,14.6628333333,6.12683333334,10.4178333333,7.6775,12.7413333333,8.86999999998
489.75,7.84633333333,17.4701666667,13.3275,14.6926666667,6.15816666667,10.444,7.71483333334,12.8175,8.91533333333
490.10,7.887,17.5336666666,13.3955,14.7293333333,6.19333333333,10.465,7.7515,12.9091666667,8.95633333331
490.45,7.908,17.5888333333,13.4195,14.7513333334,6.20716666667,10.4685,7.79433333334,12.981,8.98783333334
490.80,7.92233333334,17.627,13.4523333334,14.7671666667,6.2245,10.4676666667,7.81016666667,13.035,8.98399999999
491.15,7.95383333333,17.6671666667,13.4953333334,14.8085,6.24266666667,10.4885,7.84716666667,13.0963333333,8.99950000002
491.50,7.96583333334,17.6963333334,13.5466666667,14.8246666667,6.24883333333,10.4898333333,7.86433333334,13.1453333333,9.00833333335
491.85,7.979,17.7548333333,13.5745,14.8468333333,6.2695,10.4998333334,7.87733333333,13.2236666667,9.00800000002
492.20,8.02266666666,17.8318333333,13.6588333333,14.888,6.30883333334,10.5185,7.924,13.3036666667,9.04266666669
492.55,8.05583333333,17.9333333333,13.7203333334,14.9356666667,6.33683333333,10.5495,7.95116666666,13.3783333333,9.06000000002
492.90,8.07916666666,18.0023333334,13.765,14.9616666667,6.3665,10.5513333333,7.95883333333,13.4483333333,9.07083333333
493.25,8.1405,18.1111666666,13.8545,15.0383333333,6.419,10.5953333333,8.00083333334,13.5675,9.10983333335
493.60,8.175,18.1861666666,13.9471666666,15.0896666667,6.46266666667,10.627,8.04966666667,13.6586666666,9.13583333334
493.95,8.22666666667,18.2708333334,14.0243333334,15.1428333333,6.5025,10.6591666667,8.10233333334,13.7766666667,9.16250000002
494.30,8.30783333334,18.3786666667,14.1536666667,15.218,6.58883333333,10.6878333333,8.16383333333,13.9273333333,9.19216666665
494.65,8.36933333333,18.5178333334,14.255,15.2983333334,6.63866666667,10.7001666666,8.21333333334,14.0911666667,9.24833333333
495.00,8.42483333333,18.6403333334,14.3916666666,15.3493333333,6.69616666667,10.713,8.2555,14.239,9.28933333334
495.34,8.50183333333,18.801,14.5071666667,15.4413333333,6.79766666667,10.76,8.33666666666,14.4125,9.33633333335
495.69,8.55566666667,18.9116666666,14.6436666666,15.5273333333,6.8575,10.7963333334,8.379,14.555,9.36333333331
496.04,8.56,18.9928333333,14.7286666666,15.5878333334,6.8965,10.8098333333,8.4,14.6648333333,9.36099999998
496.39,8.6105,19.0385,14.798,15.636,6.935,10.824,8.4435,14.7811666667,9.38616666666
