wavelength,Back_ConFerm,Belly_ConFerm,Breast_ConFerm,Crissum_ConFerm,Crown_ConFerm,DorTail_ConFerm,Patch10_ConFerm,Rump_ConFerm,Throat_ConFerm,WingTip_ConFerm
453.87,10.8385333333,6.7232,7.22090666667,5.44813333333,10.4218,8.11166666667,28.1598,14.0064666667,8.97356666667,8.06753333333
454.23,10.8788666667,6.7666,7.27712666667,5.50293333333,10.4786,8.14313333333,28.2602666667,14.0428666667,9.02363333333,8.0892
454.58,10.8725,6.767,7.28422666667,5.48793333333,10.467,8.12766666666,28.2892666667,14.0211333333,8.99896666667,8.07786666667
454.93,10.8715,6.77766666667,7.28949333333,5.50426666666,10.4684666667,8.13146666667,28.3304,14.0149333333,9.01183333333,8.07473333334
455.29,10.8905333333,6.8074,7.30067333333,5.52113333333,10.5016,8.15333333332,28.3793333333,14.0060666667,9.03280000001,8.091
455.64,10.8373333333,6.79626666667,7.27954666667,5.48733333333,10.4773333333,8.10413333333,28.3732,13.9859333333,8.99763333333,8.03033333333
456.00,10.8121333333,6.78313333333,7.26017333333,5.46966666667,10.4516,8.08873333333,28.3882666667,13.9584666667,8.96573333333,8.00373333333
456.35,10.8072333333,6.7892,7.26268666667,5.45953333333,10.4508666667,8.09133333333,28.4322,13.9669333333,8.9812,7.99573333333
456.70,10.8157666667,6.81186666667,7.27385333333,5.4734,10.4524666667,8.09693333333,28.5046666667,13.9864666667,8.99556666666,8.00213333333
457.06,10.854,6.8684,7.32886666667,5.5218,10.5127333333,8.13793333334,28.6043333334,14.0208,9.04826666667,8.04366666667
457.41,10.8614,6.9012,7.35707333333,5.5518,10.5320666667,8.18306666666,28.7051333333,14.0416,9.06986666667,8.0668
457.76,10.8374333333,6.90993333333,7.35469333333,5.57273333333,10.5358666667,8.19226666667,28.7482666667,14.0194666667,9.09743333334,8.0642
458.12,10.8241333333,6.9168,7.34339333333,5.5676,10.5418666667,8.19853333333,28.7807333333,14.0183333334,9.09396666667,8.04953333333
458.47,10.8529333333,6.93546666667,7.37562,5.60746666667,10.5916,8.23893333333,28.8720666667,14.0445333333,9.14176666667,8.0796
458.82,10.8391666667,6.9266,7.37977333333,5.5978,10.5747333333,8.221,28.8862666667,14.0351333333,9.12883333333,8.07586666667
459.18,10.8284333333,6.9228,7.36044666667,5.5886,10.5594666667,8.20520000001,28.9228666667,14.0292,9.11783333334,8.05093333333
459.53,10.8487333333,6.9394,7.38423333333,5.61833333333,10.5911333333,8.22653333333,28.9747333333,14.0462,9.13866666667,8.07593333333
459.88,10.8385,6.94346666667,7.3938,5.6348,10.6025333333,8.22893333334,29.0172666667,14.0492,9.15156666667,8.07506666667
460.24,10.8365,6.9552,7.40206,5.6566,10.6208,8.22733333334,29.0506,14.0514666667,9.16739999999,8.08306666667
460.59,10.8599666667,6.9728,7.43754666667,5.6768,10.6644,8.25060000001,29.1164,14.076,9.20026666667,8.10293333333
460.94,10.8494,6.97533333333,7.43726666667,5.67773333333,10.6573333333,8.25106666666,29.1088,14.0724,9.2059,8.10133333333
461.29,10.8509,6.99086666667,7.4527,5.69546666667,10.6726,8.24506666666,29.1062,14.0766,9.21543333333,8.10073333333
461.65,10.8774666667,7.0068,7.46707333333,5.69446666667,10.6909333333,8.24026666666,29.1484,14.0964666667,9.21273333333,8.09693333333
462.00,10.8806666667,7.0088,7.48174,5.7124,10.7029333333,8.23386666666,29.1749333333,14.0968666666,9.22953333333,8.09386666667
462.35,10.8390666666,6.99306666667,7.45240666667,5.67813333333,10.6819333334,8.195,29.1794666667,14.0797333333,9.19026666667,8.05373333333
462.71,10.8722,7.02713333333,7.48535333334,5.71126666666,10.7528,8.2332,29.2798666667,14.1094,9.22373333334,8.05553333333
463.06,10.8853333333,7.0534,7.52305333333,5.7462,10.8091333333,8.25520000001,29.356,14.1388,9.25356666667,8.07833333333
463.41,10.8935333334,7.05513333333,7.52142666667,5.72806666667,10.8142,8.24633333334,29.4264,14.1358,9.26313333333,8.06446666667
463.76,10.9111,7.06593333333,7.50086666667,5.70153333333,10.8235333333,8.22406666667,29.5001333333,14.1316666667,9.2778,8.0336
464.12,10.9074,7.0734,7.49860666667,5.6976,10.834,8.22226666666,29.5423333333,14.1148666667,9.27116666667,8.0272
464.47,10.89,7.0888,7.50199333333,5.69826666667,10.8528666667,8.20633333334,29.604,14.1144,9.28173333334,8.02086666667
464.82,10.9159666667,7.1038,7.52483333333,5.70873333333,10.8835333333,8.20693333333,29.6883333333,14.1259333333,9.30209999999,8.0186
465.17,10.9469666667,7.1266,7.54885333333,5.72626666667,10.9284,8.23626666666,29.7993333333,14.1650666667,9.35303333333,8.05713333333
465.53,10.9275666667,7.1176,7.56966,5.7336,10.9354666667,8.2242,29.8358,14.1645333333,9.36023333333,8.05753333333
465.88,10.9422333333,7.14986666667,7.59067333333,5.74046666667,10.9640666667,8.23680000001,29.9162,14.1752,9.36933333333,8.06533333333
466.23,10.989,7.20046666666,7.62260666667,5.8044,10.9989333333,8.28140000001,30.0090666667,14.2209333333,9.43026666665,8.0942
466.58,10.9484333333,7.20373333333,7.60506666667,5.79106666667,10.9647333333,8.2674,30.0180666667,14.1981333333,9.42893333334,8.0724
466.94,10.9466333333,7.22133333334,7.62736666667,5.801,10.9711333333,8.26426666667,30.0517333333,14.2066666667,9.45879999999,8.0716
467.29,10.9585666667,7.24386666667,7.65211999999,5.8374,10.9900666667,8.27926666667,30.098,14.2175333333,9.49060000001,8.08306666667
467.64,10.9761333333,7.2808,7.71471333333,5.89613333333,11.0412666667,8.32046666666,30.1898666667,14.2664666667,9.53436666667,8.1102
467.99,10.965,7.27753333333,7.71814,5.89873333333,11.0505333333,8.31093333333,30.2321333333,14.2766,9.53820000001,8.09773333333
468.35,10.9992666667,7.2858,7.73153333333,5.919,11.0733333333,8.33193333333,30.3098666667,14.2913333333,9.55839999999,8.1076
468.70,11.0238333334,7.32413333333,7.77772666667,5.95686666667,11.1048666667,8.35973333333,30.3886,14.3362666667,9.5926,8.1544
469.05,11.0367,7.35473333333,7.80704666667,5.97413333333,11.1155333333,8.36766666667,30.4192,14.3339333333,9.6253,8.15586666666
469.40,11.0511,7.40666666667,7.83756666667,6.01526666667,11.1594,8.40326666667,30.5104,14.3733333333,9.69320000001,8.1812
469.75,11.0589666667,7.417,7.85107999999,6.02633333333,11.1714666667,8.40720000001,30.5545333333,14.3693333333,9.73636666667,8.18306666667
470.11,11.0488666667,7.43313333333,7.88065333333,6.04073333333,11.2054,8.40666666667,30.612,14.3776,9.74960000001,8.19373333333
470.46,11.0651666667,7.44833333334,7.91496000001,6.0602,11.2382,8.40900000001,30.685,14.3958,9.76363333335,8.2118
470.81,11.0825666667,7.4694,7.94682666667,6.09206666666,11.2726666667,8.43533333334,30.7678666667,14.3976666667,9.79206666667,8.2244
471.16,11.1109,7.516,7.98576666667,6.135,11.3219333333,8.47506666666,30.8692666667,14.4338666667,9.82703333333,8.2494
471.51,11.1381333333,7.56286666667,8.02589333333,6.16773333333,11.3707333333,8.52866666667,30.9633333333,14.4697333333,9.87686666667,8.29793333333
471.87,11.1981,7.63593333333,8.08478666667,6.2252,11.4282666667,8.58866666666,31.0810666667,14.5118666667,9.95379999999,8.35133333333
472.22,11.2268333333,7.69126666667,8.16053999999,6.27686666666,11.4897333333,8.6382,31.1539333333,14.5343333333,10.0185666667,8.38853333333
472.57,11.2234333333,7.7176,8.17084666667,6.30393333334,11.5193333333,8.64860000001,31.2142666667,14.541,10.0342,8.37039999999
472.92,11.2287,7.7304,8.19231999999,6.32566666667,11.5472,8.66893333334,31.272,14.5547333333,10.0406,8.37113333333
473.27,11.2311333333,7.73793333333,8.19425333333,6.33733333333,11.563,8.66906666666,31.3256666667,14.5508666667,10.0302333333,8.36786666667
473.62,11.238,7.769,8.22114666666,6.36193333333,11.5860666667,8.69386666667,31.4014,14.5875333333,10.0389333333,8.37880000001
473.98,11.2292666667,7.78153333333,8.23165333333,6.34986666667,11.5849333333,8.69453333333,31.4227333333,14.5544,10.0665666667,8.36173333333
474.33,11.2775,7.85106666667,8.28044666666,6.4074,11.6435333333,8.74206666666,31.5526666667,14.6190666667,10.1506333333,8.40306666668
474.68,11.3130666667,7.9106,8.32343333333,6.44846666667,11.7136666667,8.78119999999,31.6574666667,14.6464,10.2118666667,8.4474
475.03,11.2996666667,7.91506666667,8.32474666666,6.43746666667,11.7121333333,8.76473333334,31.6753333334,14.6305333333,10.2091333333,8.44019999999
475.38,11.2875,7.91693333333,8.31366666667,6.43653333333,11.7138666667,8.74406666666,31.698,14.6028666667,10.2059,8.42846666667
475.73,11.3059,7.93913333333,8.34819333334,6.46426666667,11.7346,8.76353333334,31.7611333333,14.6347333333,10.2273333333,8.44246666666
476.08,11.2845666667,7.93053333333,8.32023333334,6.4558,11.7156666667,8.73646666666,31.8087333333,14.6286666667,10.2090333333,8.41459999999
476.44,11.2665333333,7.9026,8.30224666666,6.43406666667,11.6904666667,8.69906666667,31.8336666666,14.6021333334,10.2072,8.37753333334
476.79,11.2680666667,7.92013333333,8.32071333333,6.45326666667,11.7291333333,8.71706666667,31.8844,14.6262666667,10.2559666667,8.39066666667
477.14,11.2723,7.9256,8.31892,6.44533333333,11.7327333333,8.72399999999,31.9087333333,14.6263333333,10.2617333333,8.37993333334
477.49,11.2964,7.95973333333,8.34728666666,6.4864,11.7646,8.75339999999,31.9528,14.6455333333,10.3059333333,8.40986666666
477.84,11.3237666667,7.9712,8.36410666667,6.50553333333,11.7870666667,8.7516,31.9966,14.6648,10.3172333333,8.41613333333
478.19,11.2878333333,7.943,8.35221333334,6.4678,11.7688,8.71006666666,31.9922666667,14.6166,10.2924,8.38026666668
478.54,11.2452666666,7.90933333333,8.32107333333,6.43966666667,11.7054,8.66453333334,31.9633333333,14.601,10.2522333333,8.32746666667
478.89,11.3001666667,7.98213333333,8.37288000001,6.498,11.7621333333,8.71486666666,32.0688,14.659,10.3201333333,8.37833333334
479.24,11.3274666666,8.03226666667,8.42842666666,6.53633333333,11.7885333333,8.75073333333,32.126,14.6868666667,10.3684333333,8.40926666667
479.60,11.3196,8.05953333333,8.43945333333,6.54533333333,11.813,8.76346666667,32.1826666667,14.6666,10.4034,8.41860000001
479.95,11.3312666667,8.08546666667,8.47023999999,6.56786666667,11.8269333333,8.77473333334,32.204,14.6638666667,10.4330666667,8.43526666666
480.30,11.3135666667,8.11826666667,8.51181333333,6.5948,11.8455333333,8.80939999999,32.2312666667,14.654,10.4464333333,8.45813333332
480.65,11.293,8.14666666667,8.51169333334,6.60053333333,11.8442,8.8034,32.2748,14.6232,10.4515,8.45106666667
481.00,11.2631666666,8.16613333333,8.52873333334,6.6292,11.8496,8.80053333333,32.3107333333,14.5953333333,10.4782333333,8.45206666667
481.35,11.2598333334,8.19326666667,8.55059333333,6.6542,11.886,8.82760000001,32.4076666667,14.5978,10.5099,8.46433333333
481.70,11.2648,8.2234,8.57203333333,6.66886666667,11.9183333333,8.85366666667,32.5387333333,14.6178,10.5416333333,8.4712
482.05,11.2771333333,8.24606666667,8.58528666667,6.6948,11.9491333333,8.87673333333,32.6278,14.6477333333,10.5765333333,8.48186666667
482.40,11.2589666667,8.2484,8.58748666667,6.69506666667,11.9603333333,8.87939999999,32.6805333333,14.6435333333,10.594,8.47513333333
482.75,11.2361333333,8.23913333333,8.58244000001,6.68513333333,11.9464,8.85806666666,32.7104,14.6289333333,10.5954,8.45246666667
483.10,11.2172,8.23886666667,8.57735333334,6.6852,11.9465333333,8.84693333333,32.7323333333,14.6278666667,10.5969333333,8.43993333333
483.45,11.1972666666,8.23226666667,8.57177333333,6.67753333333,11.9326666666,8.82913333333,32.7182666667,14.6106666667,10.5826666667,8.41533333333
483.80,11.1952666667,8.2436,8.57793333333,6.6866,11.9376666667,8.82799999999,32.7335333334,14.6124,10.5871666667,8.41386666666
484.15,11.1937333333,8.2568,8.58148666667,6.69606666667,11.9475333333,8.82733333334,32.7518666666,14.6252,10.5933333334,8.4072
484.50,11.1965,8.26813333333,8.59151333334,6.70886666667,11.9506,8.82606666667,32.7698,14.636,10.6013333333,8.40626666667
484.85,11.2049,8.29,8.60620000001,6.7212,11.9601333333,8.83253333333,32.7995333334,14.6464666667,10.6165666667,8.40786666667
485.20,11.1911333333,8.29366666666,8.60837333333,6.71573333333,11.9482,8.81299999999,32.8021333333,14.6393333333,10.6153666667,8.38886666667
485.55,11.1795333333,8.3076,8.61136666667,6.73026666667,11.9482,8.80633333333,32.804,14.6345333333,10.6280333333,8.38633333333
485.90,11.1688,8.32306666667,8.61755333333,6.7446,11.9457333333,8.79440000001,32.8199333333,14.6269333333,10.6402,8.37533333333
486.25,11.1792,8.357,8.64329333334,6.7638,11.961,8.80086666667,32.8564666666,14.6328666667,10.6625333333,8.381
486.60,11.1750333333,8.37933333333,8.66124000001,6.78586666667,11.9775333333,8.80766666667,32.8772666667,14.6351333333,10.6851333333,8.38246666667
486.95,11.1815666666,8.39693333333,8.68423333334,6.80553333333,11.9865333333,8.81073333334,32.8998666667,14.6316666667,10.7152333333,8.38513333333
487.30,11.2030666667,8.4316,8.71361999999,6.838,12.0182,8.8326,32.9740666667,14.6567333333,10.7637333333,8.40713333333
487.65,11.1834333333,8.4352,8.71241333333,6.83473333333,12.0094666667,8.82433333333,32.9854,14.6416666667,10.767,8.38153333333
488.00,11.1877,8.45326666667,8.7305,6.8408,12.0237333334,8.81686666667,33.0276,14.6336666667,10.7970666667,8.38333333333
488.35,11.1871666667,8.47433333333,8.75377999999,6.8512,12.0380666667,8.8196,33.0679333333,14.6304666667,10.8181333333,8.3798
488.70,11.1961,8.50106666667,8.78368666667,6.87573333333,12.0608666667,8.83286666666,33.1098666667,14.6380666667,10.8471333333,8.39186666667
489.05,11.2148,8.5356,8.81433333334,6.90446666667,12.0887333333,8.84933333332,33.173,14.6567333334,10.8888333333,8.40866666667
489.40,11.2094333333,8.5516,8.84793333334,6.91533333333,12.0968666667,8.8502,33.1932,14.6518666667,10.9122,8.40753333334
489.75,11.2142,8.58913333333,8.88523333333,6.93713333333,12.1198,8.87393333333,33.2215333333,14.6572666667,10.9398333333,8.42146666667
490.10,11.2215666667,8.60813333333,8.91058666667,6.96706666666,12.1360666667,8.87880000001,33.2671333333,14.6619333333,10.9601,8.42433333333
490.45,11.2222333333,8.63626666667,8.92904666667,6.98653333333,12.1494,8.88946666666,33.3058666667,14.6672666667,10.9805333333,8.42413333334
490.80,11.2286333333,8.6638,8.95581333333,7.00026666667,12.1720666667,8.89493333333,33.3761333334,14.6853333333,10.9953333333,8.42513333334
491.15,11.2273666667,8.67046666667,8.97006666667,7.00913333333,12.1770666667,8.88539999999,33.386,14.6774666667,10.9971666667,8.41199999999
491.50,11.2430333333,8.7024,9.00278666666,7.0354,12.2109333333,8.89413333333,33.4542,14.7021333333,11.0412333333,8.43299999999
491.85,11.2504333333,8.7184,9.01322666666,7.05213333333,12.2174,8.89626666667,33.4984,14.7032,11.0598,8.42960000001
492.20,11.2349666667,8.7068,9.00039333334,7.04293333333,12.2032,8.87786666666,33.5302666667,14.6958,11.0665333333,8.4148
492.55,11.2258,8.7134,8.99916,7.048,12.2054,8.86500000001,33.5675333333,14.6996,11.0761333333,8.4008
492.90,11.2275,8.7322,9.02425333333,7.0718,12.2293333333,8.86820000001,33.6129333333,14.7144666667,11.0971666667,8.39293333333
493.25,11.2437,8.76493333333,9.03652,7.10386666667,12.2517333333,8.87473333333,33.6747333333,14.7306666667,11.1154,8.393
493.60,11.2426,8.78046666667,9.05712,7.1162,12.2642,8.87166666666,33.7343333334,14.7386666667,11.1485,8.38326666667
493.95,11.2587,8.82713333333,9.08182000001,7.1332,12.2946666667,8.88386666667,33.7976,14.765,11.2015333333,8.39333333333
494.30,11.2703333333,8.86513333333,9.13070666666,7.15386666667,12.3274,8.89326666667,33.8636666667,14.7746666667,11.2543333333,8.4076
494.65,11.2569666667,8.89220000001,9.1328,7.17486666667,12.3301333333,8.89626666666,33.8985333333,14.7580666667,11.2747,8.398
495.00,11.2623666667,8.93586666667,9.16611333333,7.20333333333,12.3518,8.90946666667,33.9884666667,14.7739333333,11.3138,8.41266666667
495.34,11.2697,8.99373333333,9.20003333334,7.2338,12.3918,8.93699999999,34.1128,14.8000666667,11.3586666667,8.42960000001
495.69,11.2734333333,9.03533333333,9.23393333334,7.26326666667,12.4299333333,8.96679999999,34.2139333333,14.8216666667,11.4103333333,8.45433333333
496.04,11.2846,9.08433333332,9.27223333334,7.302,12.4872,8.99706666667,34.2981333333,14.8375333333,11.4525,8.4632
496.39,11.2988666667,9.09879999999,9.30304,7.30826666667,12.505,9.00073333333,34.363,14.8408666667,11.5020666667,8.46793333334
496.74,11.2868,9.11666666667,9.31169333334,7.31066666667,12.4984,8.99020000001,34.4107333333,14.8263333333,11.5320666667,8.4676
497.09,11.2829,9.11666666667,9.32263333334,7.29053333333,12.5052,8.97493333333,34.4805333333,14.8266666667,11.5616,8.45113333333
497.44,11.3067666667,9.14739999999,9.36164666667,7.33386666667,12.5368,8.99366666666,34.5502666667,14.8445333333,11.5960666667,8.47306666667
497.79,11.2864,9.1612,9.37638666666,7.34586666667,12.5206,8.98973333333,34.5662,14.8370666667,11.6070333333,8.46233333333
498.14,11.3020333333,9.17446666666,9.3796,7.36466666667,12.5272,8.96966666667,34.6152666667,14.8486,11.6082666667,8.45646666667
498.48,11.3255,9.19386666666,9.40391999999,7.3822,12.5542,8.97766666666,34.6706666667,14.8604,11.6613,8.45926666667
498.83,11.3184666666,9.21386666667,9.42006,7.3958,12.5708666667,8.98559999999,34.7046,14.8677333333,11.6841666667,8.45586666666
499.18,11.3482666667,9.25566666667,9.46493333333,7.45246666667,12.6000666667,9.01493333332,34.7487333333,14.8931333333,11.7409333333,8.47839999999
499.53,11.3732333333,9.2994,9.52424,7.50986666667,12.6379333333,9.05020000001,34.796,14.9321333333,11.8018666667,8.49666666666
499.88,11.4102666667,9.36073333332,9.59729333333,7.5624,12.6665333333,9.08166666667,34.8521333333,14.9769333333,11.8623,8.53379999999
500.23,11.4242,9.41706666665,9.63872666667,7.6078,12.7045333333,9.11566666667,34.9351333333,15.0076,11.8961,8.55020000001
500.58,11.423,9.42473333335,9.64836666666,7.62173333334,12.7271333333,9.11666666666,34.9775333333,15.0008,11.9043,8.54693333334
