wavelength,Back_EmbHerm,Belly_EmbHerm,Breast_EmbHerm,Crissum_EmbHerm,Crown_EmbHerm,DorTail_EmbHerm,Patch10_EmbHerm,Patch11_EmbHerm,Rump_EmbHerm,Throat_EmbHerm,WingTip_EmbHerm
433.29,7.87916666667,33.46325,30.2194166667,21.4455,6.86525,6.84135714287,6.79725,5.57925,7.54025,35.4914166667,6.59083333333
433.64,7.89483333333,33.4925,30.272375,21.4945,6.87575,6.84939682539,6.817,5.59483333333,7.55925,35.5075833333,6.58983333333
434.00,7.85933333333,33.5134166667,30.295875,21.5043333334,6.84108333333,6.83013095239,6.78958333333,5.56325,7.53708333333,35.563,6.55941666666
434.35,7.85541666667,33.5369166667,30.3139583334,21.5355,6.84708333333,6.85228174603,6.77708333333,5.56808333333,7.55075,35.6081666667,6.565
434.71,7.87008333333,33.5848333333,30.3632916667,21.5668333334,6.87108333334,6.85298015873,6.78316666667,5.56741666667,7.57058333333,35.67325,6.57525
435.07,7.88333333333,33.6319166667,30.4083333333,21.5888333333,6.88158333333,6.86331349208,6.79316666667,5.57608333333,7.584,35.71525,6.60066666667
435.42,7.8655,33.6944166666,30.4444166667,21.618,6.88966666666,6.83924999999,6.80216666667,5.56783333333,7.57516666667,35.7615,6.59033333333
435.78,7.86583333333,33.7520833334,30.5425,21.6726666667,6.89133333333,6.83782539682,6.82125,5.56775,7.57825,35.8559166667,6.58616666667
436.13,7.87458333333,33.8076666667,30.6128333333,21.70175,6.88525,6.8431468254,6.81025,5.55833333333,7.59091666667,35.9433333333,6.58533333333
436.49,7.86975,33.8496666667,30.6765,21.7390833333,6.9015,6.83385714286,6.82141666666,5.57033333333,7.59283333334,36.0185833333,6.58275
436.84,7.89616666666,33.92925,30.7764583333,21.7944166667,6.92925,6.84436507936,6.83308333333,5.57666666667,7.60341666667,36.1198333333,6.59266666667
437.20,7.91083333334,33.9774166667,30.8468333333,21.8395833333,6.94233333334,6.84075793652,6.813,5.58141666667,7.60741666667,36.2084166666,6.56958333334
437.56,7.93158333334,34.0590833334,30.90525,21.8988333334,6.95291666666,6.84840873015,6.82725,5.57858333333,7.62816666667,36.3214166667,6.57891666667
437.91,7.99275,34.1215833334,31.0004166666,21.9676666667,7.0045,6.88976984126,6.88108333333,5.6165,7.67466666667,36.4039166667,6.62375
438.27,8.04416666667,34.2313333333,31.10925,22.0615,7.0465,6.93661507938,6.93633333333,5.64233333333,7.71725,36.53275,6.64558333333
438.62,8.05616666668,34.3265,31.2012916667,22.1271666667,7.05275,6.95072222223,6.96616666666,5.6545,7.73591666667,36.6530833333,6.64833333333
438.98,8.07433333334,34.4058333333,31.2828333333,22.18925,7.06075,6.9720515873,6.96941666667,5.66133333333,7.75566666667,36.7516666667,6.6535
439.33,8.11775,34.4774166667,31.358125,22.2564166667,7.09,6.99622619047,6.98908333333,5.69008333333,7.79416666667,36.8250833334,6.69333333333
439.69,8.13775,34.512,31.37925,22.2975833333,7.09133333333,6.99789285714,6.97966666667,5.69666666667,7.80416666667,36.8829166667,6.69816666667
440.04,8.15066666666,34.55775,31.4208333334,22.333,7.11666666667,7.01032936508,6.99558333333,5.71116666667,7.82458333333,36.9274166667,6.7165
440.40,8.15549999999,34.5896666667,31.4418333333,22.34725,7.11308333333,7.01219047619,6.98233333333,5.69833333333,7.82233333333,36.9604166666,6.69608333333
440.75,8.16091666667,34.6346666667,31.4803333333,22.3725833333,7.12866666666,7.02685714286,6.98308333333,5.71125,7.83308333333,37.0129166667,6.7005
441.11,8.17808333334,34.707,31.5669166666,22.4201666667,7.16208333333,7.0566388889,7.01983333333,5.72966666666,7.87441666667,37.0825833333,6.72933333333
441.47,8.18841666666,34.7623333333,31.6467916667,22.4615833333,7.19441666667,7.08069444443,7.02283333333,5.75441666667,7.90275,37.1363333333,6.75275
441.82,8.19583333332,34.8420833333,31.7355,22.5174166666,7.19933333333,7.08471031747,7.01566666667,5.75825,7.91358333333,37.2203333333,6.75591666667
442.18,8.17150000001,34.865,31.7755,22.52875,7.1835,7.05809523809,6.97741666667,5.74425,7.89691666666,37.245,6.73441666667
442.53,8.19083333332,34.8630833333,31.7830833333,22.5624166667,7.21025,7.06834523809,6.96525,5.76133333333,7.90708333333,37.2768333333,6.75566666667
442.89,8.18350000001,34.89575,31.82075,22.5913333334,7.19766666666,7.04062698413,6.93275,5.74475,7.90258333333,37.3321666666,6.72375
443.24,8.17691666667,34.9249166666,31.8649583333,22.6309166667,7.19616666667,7.04977777777,6.8965,5.74758333333,7.90108333334,37.4113333333,6.71591666667
443.60,8.15008333334,34.9568333333,31.8802083334,22.6335,7.19441666667,7.02627777778,6.85891666667,5.73341666667,7.89475,37.4191666667,6.68733333334
443.95,8.1505,34.9524166667,31.892125,22.6340833333,7.17733333333,7.00223015874,6.83408333333,5.71483333333,7.88341666667,37.4305,6.65575
444.31,8.17074999999,35.03825,31.98925,22.6970833333,7.19933333333,7.01255555557,6.83491666667,5.73458333333,7.913,37.5456666667,6.68166666667
444.66,8.19358333332,35.0889166667,32.0301666667,22.7565,7.2155,7.03351190476,6.83425,5.75141666666,7.93233333333,37.6063333334,6.70141666666
445.02,8.18699999999,35.1171666667,32.052375,22.7956666666,7.2045,7.03077380953,6.80041666666,5.7385,7.9245,37.6748333334,6.69625
445.37,8.15808333334,35.09575,32.028375,22.7875833333,7.18166666667,7.00831349207,6.75783333334,5.71816666667,7.90391666666,37.6655833333,6.663
445.72,8.16708333334,35.1053333333,32.0333333333,22.80325,7.19208333333,7.01916269842,6.74725,5.73266666667,7.91416666667,37.6919166667,6.66958333333
446.08,8.14108333334,35.1018333334,32.03425,22.8066666666,7.18216666667,7.00948412699,6.71033333333,5.71225,7.911,37.707,6.65308333333
446.43,8.13641666667,35.1468333334,32.0970416667,22.8380833333,7.18325,7.02518253968,6.69525,5.71716666667,7.92658333333,37.7565833333,6.65
446.79,8.14991666668,35.1740833333,32.1308333333,22.8710833334,7.20883333333,7.04525396826,6.69308333333,5.73216666666,7.95558333333,37.8121666667,6.67091666667
447.14,8.136,35.18775,32.1489166667,22.8635,7.21158333333,7.05008730159,6.6775,5.71558333333,7.95183333334,37.8166666667,6.66958333333
447.50,8.17066666667,35.2256666667,32.19925,22.9144166667,7.243,7.09355952382,6.69616666667,5.73141666667,7.98058333333,37.886,6.70716666666
447.85,8.17708333333,35.2866666667,32.2768333333,22.9583333333,7.2725,7.11811111112,6.67991666667,5.75825,8.00658333333,37.9839166667,6.7225
448.21,8.17616666667,35.30125,32.2954166666,22.9710833333,7.27575,7.13277777777,6.66441666667,5.77075,8.0235,38.00025,6.729
448.56,8.16325000001,35.34575,32.3416666666,23.0051666666,7.26891666666,7.12949206349,6.62266666667,5.75008333333,8.01525,38.0768333333,6.716
448.92,8.16341666667,35.3969166667,32.3930833333,23.0368333333,7.28466666667,7.1339404762,6.60883333333,5.76025,8.03475,38.1045833333,6.70941666667
449.27,8.18441666668,35.4988333333,32.4635,23.08625,7.30725,7.1448611111,6.60883333334,5.76325,8.05675,38.2235833333,6.71891666666
449.62,8.17825000001,35.5561666667,32.53075,23.135,7.31375,7.15014682541,6.5815,5.74608333333,8.05658333333,38.288,6.70241666667
449.98,8.19649999999,35.6441666667,32.6187083333,23.1878333333,7.34025,7.15928968255,6.59275,5.76358333334,8.071,38.3689166667,6.71675
450.33,8.19816666666,35.6964166667,32.66525,23.22325,7.35166666667,7.15380952381,6.57433333333,5.75966666666,8.07808333333,38.446,6.7145
450.69,8.21699999999,35.7756666667,32.75275,23.2940833333,7.38041666666,7.16152380951,6.57383333333,5.76533333333,8.08525,38.5363333333,6.72658333334
451.04,8.24133333334,35.8440833333,32.8340416667,23.3621666667,7.408,7.17425396825,6.58575,5.7865,8.11408333333,38.637,6.73025
451.40,8.23816666667,35.9356666667,32.9524583333,23.4175,7.4215,7.15770238095,6.57991666666,5.79308333333,8.1375,38.7453333333,6.71983333333
451.75,8.26133333333,35.9938333333,32.9950416666,23.48875,7.44575,7.16421825397,6.58966666666,5.80491666667,8.15075,38.7918333333,6.73816666667
452.10,8.27125,36.08225,33.0595,23.5594166667,7.46708333334,7.17547222223,6.58383333333,5.79333333333,8.14041666667,38.8946666667,6.7375
452.46,8.28699999999,36.1295,33.133875,23.6088333333,7.48908333333,7.17928571428,6.60425,5.82258333334,8.17816666667,38.934,6.74758333333
452.81,8.30166666668,36.1655,33.1535,23.6670833333,7.48333333334,7.18932936508,6.61183333333,5.81975,8.18091666667,39.0180833333,6.7645
453.17,8.31274999999,36.2178333333,33.2115833333,23.7095,7.47641666667,7.19793650793,6.61441666667,5.82516666667,8.19616666667,39.0839166667,6.76216666667
453.52,8.33775000001,36.291,33.2705416666,23.75975,7.50183333333,7.21096825397,6.64025,5.84475,8.22966666667,39.1756666667,6.78241666667
453.87,8.39458333334,36.3599166667,33.3418333333,23.82725,7.5445,7.25450396824,6.66575,5.87958333333,8.28566666667,39.281,6.82783333333
454.23,8.42383333333,36.4200833334,33.3969583333,23.8991666667,7.56816666667,7.28490079364,6.69425,5.90075,8.31691666667,39.3526666667,6.85291666667
454.58,8.42591666666,36.4720833333,33.4530416667,23.9295833333,7.56375,7.29138095238,6.69066666667,5.89341666667,8.32825,39.418,6.85191666666
454.93,8.45225000001,36.5555,33.510875,23.98525,7.56058333333,7.29521031745,6.69291666666,5.90766666667,8.34458333334,39.5209166667,6.85566666666
455.29,8.44983333332,36.5685,33.53425,23.9911666667,7.5505,7.29846825397,6.67541666667,5.90616666667,8.34333333333,39.5575833333,6.85258333333
455.64,8.46475000001,36.6370833333,33.5885,24.0338333333,7.5755,7.32518253967,6.68075,5.92341666667,8.37425000001,39.6478333334,6.85966666667
456.00,8.50549999999,36.6834166667,33.6789583334,24.1055,7.6155,7.36501587302,6.72141666667,5.96466666667,8.43158333333,39.6930833333,6.89766666667
456.35,8.52075,36.7270833333,33.7315416667,24.1395,7.6255,7.38588888888,6.7455,5.96325,8.44333333334,39.7443333333,6.90641666667
456.70,8.53600000001,36.7858333333,33.8234166666,24.2074166667,7.66216666667,7.40306349208,6.75966666667,5.99225,8.48091666666,39.79275,6.89925
457.06,8.54483333333,36.7775,33.8387083333,24.2365833333,7.68941666667,7.39804761905,6.76808333333,5.99191666667,8.49183333333,39.79325,6.90283333333
457.41,8.54525,36.7999166666,33.8851666667,24.2688333333,7.69533333333,7.39175000001,6.76991666667,6.00233333333,8.51216666668,39.8119166667,6.91091666666
457.76,8.54891666666,36.8599166667,33.9245416667,24.3023333333,7.69575,7.38161111111,6.78666666667,6.01708333333,8.51158333333,39.8450833333,6.88983333333
458.12,8.54716666666,36.891,33.9649583333,24.306,7.68508333333,7.36917857142,6.79083333333,6.00391666667,8.51158333334,39.8626666667,6.88791666667
458.47,8.54716666667,36.9016666667,33.970625,24.3136666667,7.677,7.37297222222,6.80883333334,6.01525,8.51858333332,39.8776666667,6.89116666667
458.82,8.55366666666,36.91825,34.00025,24.34675,7.6955,7.36794444443,6.81608333333,6.01575,8.53366666667,39.889,6.89191666667
459.18,8.56133333333,36.9468333333,33.9965833333,24.3745833333,7.69208333333,7.3723095238,6.84583333334,6.01858333333,8.54483333333,39.9060833333,6.89883333334
459.53,8.55883333334,36.9921666667,34.0342083333,24.3971666667,7.68141666667,7.37079365079,6.86483333333,6.02283333333,8.55158333333,39.9530833334,6.90391666667
459.88,8.58308333333,37.03875,34.07725,24.423,7.68625,7.38904365079,6.88925,6.04275,8.56866666666,40.0025,6.90908333333
460.24,8.60449999999,37.0860833333,34.1170416667,24.4658333334,7.7095,7.39401984126,6.9115,6.0565,8.59041666667,40.0659166666,6.91283333333
460.59,8.62024999999,37.1241666667,34.1622083333,24.466,7.70308333333,7.39195634921,6.92383333333,6.05333333333,8.59883333334,40.1160833333,6.92008333334
460.94,8.63433333332,37.197,34.2327916667,24.5159166666,7.71525,7.4170079365,6.9525,6.08083333333,8.62216666667,40.2049166667,6.94041666666
461.29,8.67433333333,37.2481666667,34.2842916667,24.5678333333,7.73975,7.43794444444,6.986,6.09858333334,8.62991666667,40.2933333333,6.96016666667
461.65,8.68191666668,37.2835833333,34.3147916666,24.60175,7.74258333333,7.43827777777,6.99525,6.09308333334,8.63583333332,40.3550833333,6.96691666667
462.00,8.6935,37.3459166667,34.3600833333,24.6333333333,7.76866666667,7.44051984127,7.02233333333,6.10133333333,8.65875,40.4463333333,6.96841666667
462.35,8.73933333334,37.4591666666,34.466625,24.7226666667,7.80425,7.45848809523,7.05458333333,6.118,8.67966666667,40.5793333333,6.96916666667
462.71,8.76133333333,37.53425,34.5362083333,24.7663333334,7.81908333333,7.47475000001,7.07916666666,6.14033333333,8.68941666667,40.69575,6.97991666667
463.06,8.82916666667,37.6295833333,34.662125,24.8605833334,7.88341666667,7.52618650794,7.12366666667,6.18183333333,8.73741666666,40.8045,7.00441666667
463.41,8.85366666666,37.64775,34.7115,24.9173333333,7.89433333333,7.51511111111,7.13291666667,6.17483333333,8.73108333334,40.8425833333,6.98591666667
463.76,8.83591666668,37.684,34.734125,24.9498333333,7.89266666667,7.48049206349,7.13208333334,6.1455,8.72675,40.9121666667,6.96566666667
464.12,8.87375000001,37.748,34.78825,24.9935833333,7.93183333333,7.50756746032,7.17875,6.1745,8.77541666666,40.9653333333,6.99616666667
464.47,8.90716666667,37.8196666667,34.8407083333,25.0726666667,7.95983333333,7.52485714285,7.22291666667,6.20433333333,8.78574999999,41.05425,7.00916666667
464.82,8.93483333333,37.8774166667,34.908875,25.1271666666,7.972,7.52997619046,7.27191666667,6.20575,8.80216666666,41.1056666667,7.023
465.17,8.91633333333,37.9559166666,34.9378333333,25.1579166667,7.96908333333,7.52965873016,7.28975,6.19383333334,8.82933333334,41.1630833334,7.00525
465.53,8.92883333333,38.0133333333,35.001875,25.2215,7.983,7.55478174603,7.33408333333,6.19191666667,8.85508333334,41.2333333333,7.029
465.88,8.96408333333,38.0540833333,35.0633333334,25.297,7.98058333333,7.56714285714,7.3735,6.20683333333,8.86225000001,41.2689166667,7.03308333333
466.23,8.99608333333,38.1070833333,35.1254166667,25.35125,8.02841666667,7.60646428572,7.44783333333,6.24891666667,8.91766666667,41.31725,7.08733333333
466.58,9.03375000001,38.1539166666,35.1630416667,25.3955,8.048,7.62680555556,7.50625,6.2595,8.96341666668,41.32725,7.10608333333
466.94,9.0455,38.234,35.2181666666,25.4334166667,8.04133333334,7.61290873015,7.51933333333,6.2605,8.96391666666,41.43125,7.09383333333
467.29,9.04733333333,38.3055,35.2481666667,25.4609166667,8.03216666667,7.60057539683,7.5425,6.24141666667,8.96291666667,41.5094166666,7.07866666667
467.64,9.09216666666,38.389,35.3426666667,25.5400833333,8.05916666667,7.62416269841,7.60308333334,6.26641666667,8.98541666666,41.60075,7.10716666666
467.99,9.09466666667,38.4125,35.3642083333,25.564,8.02508333334,7.61481746031,7.60508333333,6.26883333333,8.96,41.62975,7.07658333333
468.35,9.10341666667,38.443,35.374875,25.5971666667,8.03175,7.61673809523,7.63975,6.26408333333,8.97924999999,41.6790833333,7.08008333333
468.70,9.11566666667,38.4473333333,35.3834166667,25.6096666667,8.04491666666,7.62815476192,7.65975,6.26166666667,8.99316666667,41.697,7.072
469.05,9.14983333333,38.4550833334,35.4285833333,25.6410833333,8.04508333334,7.63764682539,7.68983333333,6.28425,9.00375,41.73125,7.06583333333
469.40,9.20208333334,38.5026666667,35.4980833333,25.6714166667,8.08116666667,7.64900793651,7.74691666667,6.3275,9.04425000001,41.796,7.07716666667
469.75,9.24191666667,38.6265,35.5835,25.743,8.11874999999,7.68018253969,7.79166666667,6.35575,9.07933333334,41.925,7.08808333333
470.11,9.25725000002,38.6970833333,35.6238333333,25.778,8.10933333333,7.6643095238,7.80441666667,6.35841666667,9.07999999999,42.00175,7.07583333333
470.46,9.28641666668,38.7980833333,35.7283333334,25.8594166667,8.13891666667,7.6821388889,7.85791666666,6.38508333333,9.09808333333,42.1224166667,7.10033333333
470.81,9.26166666666,38.8206666666,35.7417916667,25.88625,8.11808333333,7.65344841269,7.87566666667,6.36191666667,9.09241666667,42.1685,7.09233333334
471.16,9.29016666666,38.858,35.7982083333,25.9106666667,8.1235,7.66450396824,7.89983333333,6.38341666667,9.11908333332,42.2455833333,7.11733333333
471.51,9.28641666668,38.8944166667,35.8096666667,25.9011666666,8.11358333332,7.65703571428,7.90391666667,6.37141666667,9.12958333333,42.2873333333,7.09458333333
471.87,9.34508333334,38.9928333333,35.9282083333,25.9773333333,8.151,7.67850000001,7.96583333333,6.39783333333,9.17316666667,42.4304166667,7.1325
472.22,9.36366666667,39.0405833333,35.9897916667,26.0159166667,8.16366666666,7.70269047618,7.98675,6.41608333333,9.20174999999,42.4640833334,7.13775
472.57,9.40508333332,39.1530833333,36.0940833333,26.0985,8.18791666667,7.73303571429,8.00941666667,6.45583333333,9.23650000002,42.5720833333,7.16991666667
472.92,9.44724999999,39.24475,36.1714166667,26.1813333333,8.22699999999,7.78534920636,8.05375,6.50091666667,9.27516666668,42.6490833333,7.23216666666
473.27,9.45775,39.2890833333,36.204125,26.2400833333,8.22433333332,7.79801190475,8.03391666667,6.49225,9.29316666667,42.6964166667,7.21941666667
473.62,9.48749999999,39.3210833333,36.2715416667,26.30125,8.26374999999,7.82083333332,8.05758333333,6.53533333333,9.34841666666,42.7208333333,7.25608333333
473.98,9.49799999999,39.3215,36.31275,26.3350833333,8.27699999999,7.83153174603,8.05725,6.52608333333,9.37449999999,42.749,7.25291666666
474.33,9.49649999998,39.3429166666,36.3355,26.3438333333,8.28833333332,7.83947619048,8.03641666666,6.51708333333,9.39458333335,42.7799166667,7.24075
474.68,9.54666666667,39.37725,36.4016666667,26.37675,8.34524999999,7.87676190475,8.04491666667,6.56033333334,9.44225,42.8179166666,7.27958333333
475.03,9.58108333335,39.4495833333,36.48675,26.4598333333,8.40233333334,7.92397619047,8.05733333334,6.60458333333,9.49625000001,42.8706666667,7.30825
475.38,9.6075,39.4820833333,36.5026666667,26.51025,8.4395,7.9663095238,8.03858333333,6.64341666667,9.53591666666,42.9135,7.33425
475.73,9.59858333332,39.4870833333,36.5145833333,26.5380833333,8.44599999999,7.97690873017,7.99933333334,6.63891666666,9.54158333332,42.91875,7.34258333333
476.08,9.56725,39.4919166667,36.5349166666,26.537,8.4245,7.94651587302,7.93375,6.62408333333,9.51966666666,42.9191666666,7.34058333333
476.44,9.52558333334,39.4446666667,36.5093333333,26.5259166666,8.40466666667,7.91586507938,7.86691666667,6.59141666667,9.49091666668,42.9211666667,7.3055
476.79,9.48716666667,39.4565833333,36.5081666667,26.5045833333,8.41408333334,7.88196031745,7.82583333333,6.55833333333,9.49158333332,42.95975,7.27158333334
477.14,9.48050000001,39.4629166667,36.4947916667,26.5108333333,8.41733333334,7.87416269842,7.80683333333,6.57733333333,9.49766666666,42.9599166667,7.27441666667
477.49,9.45833333333,39.4638333333,36.4890833334,26.5053333333,8.39916666667,7.86776190477,7.76733333333,6.55191666666,9.47833333333,42.9834166667,7.2585
477.84,9.42100000001,39.4584166667,36.4808333333,26.4931666667,8.36366666667,7.84198412698,7.69616666667,6.5415,9.44191666668,42.9999166667,7.22533333333
478.19,9.41766666665,39.42675,36.4795833333,26.5081666666,8.37208333332,7.8518095238,7.67275,6.54975,9.44291666666,43.019,7.23158333333
478.54,9.39783333334,39.45675,36.5175833334,26.54225,8.35516666666,7.85163095239,7.64808333334,6.536,9.44741666667,43.0465,7.23066666666
478.89,9.38566666668,39.4638333333,36.5125833334,26.5543333333,8.35866666666,7.85090873016,7.6145,6.51908333333,9.45466666665,43.0349166667,7.23275
479.24,9.34183333333,39.4299166667,36.5317916667,26.5515833333,8.32391666668,7.80145634921,7.56308333333,6.48325,9.42108333333,43.0114166667,7.20475
