wavelength,Back_ConMarm,Belly_ConMarm,Breast_ConMarm,Crissum_ConMarm,Crown_ConMarm,DorTail_ConMarm,Rump_ConMarm,Throat_ConMarm,WingTip_ConMarm
786.22,9.93320000001,40.9816666667,31.1394,42.5516,7.56973333333,9.66679999999,14.8587866666,28.9151333333,13.7454
786.53,10.0828,40.3368,31.1821333333,42.4644666667,7.77786666667,9.81086666666,15.2712333333,28.7233333333,13.6525333333
786.84,10.9402666667,40.5471333333,31.1736666666,42.5412,8.92306666668,10.4557333333,15.74882,29.0484,14.3590666667
787.14,11.2628666667,40.2387333333,31.1408,42.5478666667,9.12026666667,10.5912,15.6209533333,28.9425333333,14.1716
787.45,10.6066,40.5341333333,31.3299333334,42.4708666667,8.64213333334,9.76073333333,15.1780333333,28.8926,13.5893333333
787.76,9.71873333333,40.3898666667,31.3004666667,41.9492666667,7.87519999999,9.21179999999,14.2867666667,28.2763333333,12.7151333334
788.07,10.187,40.8745333333,31.749,42.2113333333,8.14086666667,9.571,14.7096066667,28.6248666667,12.7448
788.38,10.3509333333,40.7674,31.5155333333,42.2476,8.47333333334,9.34420000001,14.62756,28.5659333334,12.6422
788.69,9.68306666667,40.6176,30.8306666667,41.6174666667,8.01086666667,8.82519999999,13.94034,28.0328,11.7541333333
789.00,10.4017333333,41.1726666667,31.3247333333,41.8675333333,8.45826666666,9.37566666667,14.3062333333,28.2194,12.2528666667
789.31,10.4925333333,40.9143333333,31.2436,41.5782,8.15233333333,9.05566666667,14.08986,28.011,12.2395333333
789.62,10.5772,40.8339333333,31.2786,41.1928,7.7824,8.60520000001,13.7651,27.6443333333,12.0242666667
789.92,10.9821333333,41.9015333333,31.9783333333,42.0552,8.14680000001,8.84706666665,13.9578,28.3574,12.6728666667
790.23,11.4360666667,42.4517333333,32.9538666667,42.8778666667,8.61646666667,9.20593333333,14.6065533333,28.8091333333,13.1290666667
790.54,11.325,42.7818,32.9016666667,42.9197333334,8.90893333333,9.00493333333,15.0390133333,29.1666,13.2014666667
790.85,11.7787333333,42.4156666667,32.8370666667,42.8699333333,9.53666666667,9.65026666667,15.5342733333,29.1957333333,13.8894
791.16,12.2487333333,42.8764666667,33.0348,43.6379333333,10.4143333333,10.2072666667,16.3350533333,29.9878666667,14.8628
791.47,11.4453333333,42.0436666667,32.1246666667,43.0031333333,9.77566666667,9.44546666667,15.8237133333,29.4143333333,14.38
791.78,11.5837333333,42.5351333333,32.5478,42.9054,9.35506666665,9.47633333333,16.1067266667,29.4826666667,14.5913333333
792.08,11.9573333333,42.6098,33.0426,43.2881333333,9.49606666665,9.51553333333,16.3980133333,29.8579333333,15.1614666666
792.39,11.5966,42.5595333333,32.7326,43.3039333333,9.49373333333,9.02373333333,16.2142333333,29.8726666667,14.8025333333
792.70,12.2387333333,43.3168,33.7182666667,44.2187333333,10.043,9.85066666668,16.7726933333,30.2953333333,15.5090666667
793.01,13.2736666667,44.2917333333,34.7198,45.4461333333,11.1641333334,11.1044,18.0265333333,31.4294666667,16.5506666667
793.32,13.2344,43.5672666667,34.296,44.8994666667,10.9924666667,10.9264,17.9268866666,30.7747333333,16.0632666667
793.62,10.8791333333,42.2448666667,32.3665333333,43.3535333333,8.63433333333,8.77606666667,15.7410933333,29.4252,14.0094666667
793.93,11.129,42.3976,32.4608666667,43.1968666667,8.61800000001,9.27073333332,15.7249933333,29.3507333333,14.2924666667
794.24,10.8382,42.149,32.1292,42.841,7.9906,8.75579999999,15.3033733333,29.0087333333,13.5528
794.55,10.7206666667,41.8228666667,31.971,42.5732666667,7.68666666666,8.03553333335,15.1227733333,28.845,13.0767333333
794.86,11.3827333333,41.9249333333,32.3452,43.0798666666,8.12953333334,8.80966666667,15.75674,29.246,13.6156666667
795.16,10.9470666667,41.0164,31.7991333333,42.6831333333,8.13753333333,8.81946666667,15.2777,28.8446666667,13.2070666667
795.47,11.1068666667,41.4008666667,31.9574,42.8956,8.37393333334,9.29326666667,15.4733133333,29.0182,13.1583333333
795.78,11.924,41.6838666667,32.3978666667,43.6918666667,8.66233333333,10.4210666667,15.8596733333,29.6228,13.8386
796.09,11.5202,40.7586,31.8284,43.3364,8.28240000001,10.2065333333,15.45486,29.2816,13.3210666667
796.40,11.1376666667,40.2569333333,31.2904666667,42.7645333333,8.16513333334,9.9634,15.0641933333,28.7708,13.1499333333
796.70,11.073,39.8614,31.0367333333,42.2786,8.493,10.0483333333,15.2502666667,28.8066,13.5263333333
797.01,13.3214666667,41.0994,32.7866666667,43.4391333333,10.5879333333,11.8988666667,17.284,30.5760666667,15.4967333333
797.32,12.4334666667,40.4165333333,32.1195333333,43.3574666667,9.82506666667,10.936,16.58576,30.1871333333,14.837
797.63,13.0654,41.0534,32.3288,43.9512666667,10.271,11.4764666667,17.2152266666,30.6850666667,15.3060666667
797.93,13.5452666667,40.8780666667,32.2736666667,43.9176,10.7114666667,12.0255333333,17.64884,30.6994,15.6647333333
798.24,14.028,41.6061333333,32.7938666667,44.3907333333,11.231,12.3907333333,17.8752666667,31.2061333333,15.9441333333
798.55,14.2572,41.7040666667,32.5530666667,43.9948666667,11.2859333333,11.9912,18.0386133333,31.0986666667,15.9738
798.85,14.6730666667,41.2522666667,32.4111333333,43.732,11.6885333333,12.0622666667,18.3178933333,30.8722666667,16.3362666667
799.16,13.3584666667,40.0628666667,31.1615333334,42.1907333333,10.5256666667,10.5194,17.3264266667,29.6002,15.3288
799.47,13.9440666667,40.9031333333,31.8320666667,42.8308,11.7175333333,10.897,18.2590133333,30.4324666667,16.0941333333
799.78,13.3269333333,40.9312666667,31.7166666667,42.5798666667,11.2898666667,10.2813333333,17.9301666667,30.3394,15.7582
800.08,13.3596666667,41.9406,32.2442,43.4850666667,11.4323333333,10.5214666667,18.1143,30.7526,15.6435333333
800.39,12.3894666667,41.2517333333,31.7937333333,43.2196,10.8635333333,10.241,17.6024,29.7255333333,15.0268666667
800.70,13.5984666667,42.2464,32.9158666667,44.0026,12.0278,11.4314,18.5109733333,30.5102,16.3684
801.00,13.6027333333,42.4175333333,33.2863333333,44.3500666667,12.4849333333,11.5354,18.88022,30.8419333333,16.8485333333
801.31,13.8476666667,42.626,33.5906,44.731,12.5076,11.9255333333,19.0395866667,31.0254,17.3062
801.62,13.6842,42.3818666667,33.6235333333,44.9122666667,12.4898666667,11.9636,19.4522,31.3225333334,17.7733333333
801.92,13.5114666667,42.446,34.0254666666,45.639,12.6413333333,12.1958,19.60742,31.5108,18.0679333333
802.23,13.1365333333,43.1926666667,34.3247333333,46.1532666667,12.6512,12.0324,19.7813,32.0042,18.0028666667
802.54,13.0395333333,43.3577333334,34.6136,45.9951333333,12.8016,12.2979333333,19.8195133333,32.0321333333,17.7684
802.84,11.8254,42.9653333334,33.8764666667,45.3806666667,11.104,11.3898666667,18.5703133333,31.1183333333,16.7702666667
803.15,12.5275333333,43.6044,34.6153333333,46.5127333333,11.4432666667,11.9488666667,19.1501333333,31.8754,17.0842666667
803.46,13.6360666667,43.5215333333,35.3708666667,46.7332,11.8568,12.3811333333,19.86414,32.3736,17.9697333333
803.76,13.4382666667,43.6479333333,35.3708,46.9289333333,11.8426666667,12.1498,19.51314,31.9999333333,17.8051333333
804.07,12.5926,42.888,34.1789333333,45.6714666667,10.7221333333,11.4776666667,18.8851133333,31.0588,16.618
804.38,12.5216666667,43.0815333333,34.8592,45.9002,10.6274666667,11.567,18.71542,31.0860666667,16.3096
804.68,12.4459333333,43.9135333333,35.5403333333,46.0978666667,11.2854666667,12.1578,19.0133866667,31.6267333333,16.2987333333
804.99,12.721,44.5694,35.4916666667,46.0084,11.4504,12.1548,18.7340066667,31.4887333333,16.081
805.30,13.4018,45.2452666667,36.0243333333,46.0432666666,12.1096,12.8390666667,19.33182,32.2767333333,16.5792666667
805.60,13.6802,45.5259333333,36.262,46.2427333333,12.2311333333,13.0482,19.23784,32.6243333333,16.5163333333
805.91,14.1902,45.6447333333,36.4622,46.5725333333,12.1934,12.7672,19.52054,32.7594,16.4072
806.21,14.6574,45.4124666667,36.1904,46.0318,12.8224,13.0081333333,20.00462,32.4970666666,16.3841333333
806.52,15.3461333334,45.4786,36.5191333333,45.524,13.6965333333,13.6586,20.5221,32.8112666667,17.2984666667
806.83,15.1268,45.7208666667,36.2390666667,45.5998,13.636,13.4166666667,20.4025866667,32.8868666667,17.0261333333
807.13,14.8825333333,45.7649333333,36.2158,45.7649333333,13.5645333333,12.7088666667,20.0954866667,32.8940666666,16.5624666667
807.44,15.3380666667,46.3246666667,37.2791333333,46.8178666667,14.2083333334,12.8002666667,20.2489733333,33.9538,16.9370666667
807.74,14.7380666667,46.0251333333,36.4595333333,46.1387333333,13.78,12.0422666667,19.3308266667,33.7393333333,16.7844666666
808.05,13.5241333333,44.8236666666,35.3258666667,45.2054666667,12.4782666667,10.3031333333,18.3735933333,32.362,16.0730666667
808.35,14.4774,44.6254666666,35.9588666667,45.5063333333,13.2675333333,11.2100666667,19.2065666667,33.2099333333,17.0370666667
808.66,14.6682666667,45.2132666667,35.9864666667,46.4300666667,13.1981333333,11.6348666667,19.0334533333,33.8149333333,17.2454666667
808.97,14.9002666667,45.7095333333,36.7555333333,46.9292,13.5366666667,12.6386666667,19.89736,34.0448666667,18.2210666667
809.27,15.8322,47.0861333333,38.1256666667,48.19,14.9336,14.095,20.96268,35.3957333334,19.6748
809.58,16.8959333333,48.792,39.7530666667,50.2556666667,16.067,15.0706,22.23102,37.1427333333,21.2168666667
809.88,16.1474666667,48.8160666667,39.153,50.5465333333,15.2732666667,14.2440666667,21.7030666667,36.6211333333,20.4825333333
810.19,14.7491333333,47.9511333333,38.4154666667,49.5077333333,13.9522,12.8550666667,20.3676333333,35.5742666667,19.2311333333
810.49,14.6386,47.3474,37.9487333333,48.3357333333,13.1281333333,12.8205333333,20.4262066667,35.1048666667,19.0770666667
810.80,14.3846,46.9711333333,37.16,47.3951333333,12.4020666667,12.7708666667,20.3607133333,33.9695333333,18.6077333333
811.10,15.0854,47.1462,37.6025333333,48.059,12.3927333333,13.6376666667,21.1904333333,34.2555333333,18.5984666667
811.41,15.3795333333,47.2606666667,38.1989333333,48.9580666667,12.5224,13.6161333334,21.37478,34.7005333333,18.331
811.71,13.8872666667,47.0455333334,38.0856,48.416,11.6812666667,13.0222666667,20.6579866666,33.6734,17.2594666667
812.02,13.7254666667,46.1404666667,38.1922666667,47.2883333333,11.4874,12.4247333333,21.25286,33.0848,16.7862666667
812.32,15.1516,46.4056666667,38.4149333333,47.0396666667,12.9417333333,13.641,21.95704,33.958,17.697
812.63,14.3067333333,45.5096,37.8972,46.0606666667,12.7087333333,13.6547333333,20.9357533333,33.1129333333,17.2084666667
812.93,12.9438,43.3876,36.0416666667,43.8316,11.4674,12.2645333333,19.1114466667,31.0054,15.5435333333
813.24,13.7312,43.9800666667,37.1505333333,44.3872,12.4196666667,13.3243333333,20.1527266667,31.5964666667,16.3455333333
813.54,13.858,43.6996666667,36.9697333333,43.9348666667,12.474,13.5414666667,20.3645466667,31.0628666667,16.3274
813.85,14.1373333333,43.7398,36.6304,43.5862,12.7192666667,13.7218,20.1906933333,30.7948,16.3958
814.15,14.3333333333,43.7026,37.2612666667,43.5766,13.7206666667,13.9639333333,20.5540733334,31.2071333333,16.8288
814.46,14.4900666667,43.3466,36.6622666667,42.8255333333,14.5254,14.1986666667,20.6843733333,30.7285333333,17.2009333333
814.76,15.0503333333,44.4328,37.039,42.742,14.9802666667,15.2430666666,20.78924,31.1344666667,17.5644666667
815.07,15.4106,44.9718,36.8969333333,42.8508,14.9413333333,15.1326666667,20.8119266667,31.0212,17.6618666667
815.37,14.9318666667,44.4971333333,36.0826666667,42.3012666667,14.4753333333,14.6771333333,19.91652,30.1889333333,17.1014666667
815.68,13.0219333333,42.8928,34.3035333333,41.2372,12.3631333333,12.3187333333,17.8621333333,28.429,14.7932
815.98,13.2072,43.5272666667,34.7676,41.9216,12.7650666667,12.2686666667,18.7351866667,29.5895333333,14.8850666667
816.29,13.2250666666,44.0866666667,35.3090666667,41.9666,12.8732,13.0716666667,19.2213866667,30.2391333333,14.9751333333
816.59,11.552,42.0062666667,33.6392,40.4768666667,11.3809333333,11.3629333333,17.44576,28.9338666667,13.3962666667
816.89,12.5178666667,42.952,34.6719333333,41.7464666667,12.1986666667,12.3315333333,18.1126066667,29.9822,14.3262
817.20,12.8720666667,43.4204666667,35.7528666667,42.6892666667,13.1071333333,13.1332,19.0392266667,30.8789333333,14.8302666667
817.50,13.4697333333,43.5807333333,36.1892666667,43.3334666667,13.5037333333,13.9046,19.43658,31.5686666667,15.6949333333
817.81,13.8256,43.763,36.4371333333,43.7130666667,13.1498666667,13.7922,19.0279933333,31.481,15.628
818.11,13.4053333333,42.9337333333,35.6834666667,43.1814,12.6298666667,13.1416666667,18.36696,30.5195333333,15.1959333333
818.41,12.8276666667,42.3961333333,35.2002666667,42.8238666667,12.4465333333,12.6020666667,18.0046933333,30.3851333333,14.8346
818.72,13.6434,43.5806,36.3602,44.0827333333,13.2226666667,13.4737333333,18.7464333333,31.7903333333,15.5557333333
819.02,15.2450666667,44.57,37.8074666667,45.7076,14.5186666667,15.2175333333,20.1809133333,32.8810666667,17.0812
819.33,15.6709333333,44.3970666667,37.6624666667,45.8318666667,14.4157333333,15.6214,20.23518,32.5232,17.0872
819.63,16.976,45.4933333333,38.6026666667,47.0986666667,15.664,16.7626666667,21.5210666667,33.9146666667,18.4426666667
819.93,17.8392,46.9727333333,39.3068,47.9676,16.0342,17.7673333333,22.57614,34.7108,19.3698
820.24,18.2776,47.1009333333,39.2861333333,48.2266666667,16.3436666667,18.0056666667,22.9974133333,35.0368666667,19.5694666667
820.54,18.6571333333,47.4162,39.432,48.5390666667,16.6156,18.2648666667,23.23594,35.3397333333,19.9552666667
820.85,18.9899333333,47.9457333333,39.6048666667,48.9172666667,16.915,18.5617333333,23.5583066667,35.7568666667,20.1234666667
821.15,19.1528,48.1418666667,39.5582666667,49.1323333333,17.1404,18.7016666667,23.84746,35.9854,20.2602
821.45,19.7052666667,48.5941333333,39.9957333333,49.6267333333,17.8011333333,19.2852,24.5452466667,36.8108666667,20.9519333334
821.76,20.077,48.7196,40.1885333333,49.9375333333,18.1394,19.6710666667,24.90706,37.035,21.2564666667
822.06,20.1432666667,48.7431333333,40.0322666666,49.8933333333,18.1886,19.758,24.9523066667,36.895,21.306
822.36,20.0496666667,48.8174,40.0206,49.7429333333,18.1131333333,19.6915333333,24.9171866667,36.9528666667,21.2339333333
822.67,19.9664,48.8754,39.9814666666,49.8242,17.9628666667,19.4717333333,24.8237066667,36.9552,21.1203333333
822.97,20.0691333333,48.905,39.9392666667,49.9487333333,17.9351333333,19.4420666666,24.7806733333,37.018,21.0468666667
823.27,20.2284,48.9228666666,40.0658,50.1185333333,18.1970666667,19.5795333333,24.8765466666,37.2177333333,21.2112
823.58,20.1011333333,48.8098,39.9332,49.9311333333,18.1967333333,19.4845333333,24.813,37.1278,21.2316
823.88,20.3675333333,49.1537333333,40.1644666667,50.1886666667,18.5088,19.8588,25.23476,37.4626,21.4331333333
824.18,20.2856,48.9910666667,40.0312666667,49.9916666667,18.5116,19.7749333333,25.2784466667,37.3399333333,21.3362666667
824.49,20.2579333334,48.9968666667,40.2099333333,49.8299333333,18.5552666667,19.7079333333,25.3241533333,37.4163333333,21.2644
824.79,20.1298,48.7598666667,40.0773333333,49.5343333333,18.2765333333,19.5104,25.16208,37.09,20.9217333333
825.09,19.9541333333,48.6513333334,39.8649333333,49.0509333333,18.083,19.4006,24.9426466667,37.0702666667,20.7453333333
825.39,19.7309333333,48.5214,39.809,48.9814666667,17.8298666667,19.265,24.7705333333,37.1268666666,20.6394666667
825.70,19.716,48.3492,39.6828,48.9593333333,17.7585333333,19.1964,24.79206,37.0488666667,20.6614666667
826.00,19.9848,48.3440666667,39.5905333333,48.6832666667,18.0569333333,19.789,25.0565933333,37.0945333334,21.0632
826.30,20.1206,48.502,39.7648,48.7062,18.1337333333,20.0525333333,25.4565066667,37.1897333333,21.3556
826.61,19.9936666667,48.2516666667,39.4966,48.3388,18.0357333333,19.7855333333,25.2398666666,36.9635333333,21.1096
826.91,20.1037333334,48.5022,39.6511333333,48.4959333333,18.1674666667,20.1098,25.4304533333,37.1019333333,21.1662
827.21,19.5058666667,47.8131333333,38.901,47.6705333333,17.5138666667,19.3318666667,24.56904,36.4180666667,20.5099333333
827.51,19.3381333333,47.6236,38.8613333333,47.7243333333,17.4370666667,19.1209333333,24.3024333333,36.2011333333,20.4218
827.82,19.1473333333,47.5630666666,38.8439333333,47.6373333333,17.3710666666,19.0294,24.0578133333,36.1644666667,20.4853333334
828.12,19.0254,47.4612,38.8312,47.3976,17.3552666667,19.135,24.15668,36.017,20.4837333333
828.42,18.5744,47.128,38.5668,47.2338666667,17.0051333334,18.805,23.7938533333,35.6738666667,20.0226666667
828.72,18.4065333333,47.2760666667,38.5958666667,47.0166666666,17.0228,18.7646666667,23.65656,35.4952666667,19.9134666667
829.02,17.7582666667,46.9526,38.1484,46.4578666667,16.5826666667,18.3480666667,23.0037933333,35.0486,19.4417333333
829.33,17.3944666667,46.8498666667,38.3918,46.4886,16.4224,18.0406666667,22.8168866667,34.9923333333,19.2620666667
829.63,15.0934,45.0100666666,36.9456666667,44.6304,14.5067333333,16.2382,20.56036,33.2184,17.3308666667
829.93,13.3076666667,43.7636,35.8381333333,43.2370666667,13.038,15.0547333333,19.0083933333,31.8432666667,15.851
830.23,13.1724,43.6237333333,36.1875333333,43.2738,12.9695333333,15.0751333333,18.8008733333,31.8572,15.9006666667
830.54,12.0960666667,42.6772,35.3882,42.4746666667,12.336,14.6082,17.9258666667,31.3761333333,15.5830666667
830.84,11.9521333333,42.2222,34.699,41.6973333333,11.9521333334,14.7915333333,17.6196733333,31.088,15.1618666667
831.14,11.7842,41.5182,34.0424666667,41.2486,11.1908,14.9364,17.31096,30.6974,14.8748
831.44,11.9955333333,41.7737333333,34.16,41.6160666667,11.6197333333,14.9044,17.1860266667,31.1911333333,15.31
831.74,13.6434666667,43.0087333333,35.4835333333,43.0447333333,12.6262666667,15.8153333334,18.2497,32.1357333333,16.9336
832.04,14.0154,42.3805333333,35.6002,42.9554666667,12.5912,15.5332,18.2234,31.9625333334,16.7502
832.35,15.4457333333,43.1807333334,36.3675333333,43.6935333333,13.8522,16.3856666667,19.72578,32.8694,17.6312
832.65,16.5994,43.9934,36.9518666667,44.396,15.0224,17.4888666667,20.5654866667,33.6410666667,18.8703333333
832.95,17.9074,45.2700666667,37.6738666666,45.2284666667,16.1578666667,18.6032666667,21.7150133333,34.4651333333,20.166
833.25,19.4669333333,46.3878666666,38.7772666667,46.3632666667,17.3978666667,19.9216666666,23.2373533333,35.5782666667,21.4722666667
833.55,19.4235333333,46.6335333333,38.6109333333,46.4541333333,17.3918666667,19.6362,23.1212733333,35.4689333333,21.4174666667
833.85,19.9208666667,47.4399333333,39.2265333334,47.235,17.7078666667,19.8602,23.6976733333,35.6115333333,21.7516
834.16,20.1212666667,48.0906,39.7244666667,47.6238666667,17.5396666667,19.93,23.88424,35.6909333333,22.0495333334
834.46,20.5346,48.5840666667,40.1546666666,48.6310666667,17.9090666667,20.2156666667,24.3812533333,36.1557333333,22.4238
834.76,20.4303333333,48.5956,40.1111333333,48.5037333333,17.5248,20.0872,24.2064466667,36.1372666667,22.132
835.06,19.8786,48.5722666667,39.7877333333,48.1627333333,17.2353333333,19.7068666667,24.05922,35.8403333333,21.6022
835.36,20.378,49.5686,40.3940666667,48.9030666667,18.2214,20.41,25.1799733333,36.4163333333,22.4494
835.66,20.5651333333,49.8401333333,40.7705333333,49.1494,18.5901333333,20.6163333333,25.1826466666,36.4553333333,22.8308666667
835.96,18.8616,48.4529333333,39.9119333333,48.0818,16.849,18.9748,23.9767333333,35.0880666667,21.0125333333
