wavelength,Back_HemRucf,Belly_HemRucf,Breast_HemRucf,Crissum_HemRucf,Crown_HemRucf,DorTail_HemRucf,Patch10_HemRucf,Patch11_HemRucf,Rump_HemRucf,Throat_HemRucf,WingTip_HemRucf
630.93,14.72,47.8033333333,34.0536666667,31.7816666667,14.6706666667,15.118,14.7723333333,28.5273333333,22.1843333333,40.0193333333,15.7166666667
631.26,14.8803333333,47.9243333333,34.2226666667,31.9873333333,14.7546666667,15.2113333333,14.9533333333,28.6313333333,22.2796666667,40.001,15.872
631.60,14.7783333333,48.0023333333,34.1353333333,32.0743333333,14.6486666667,15.2116666667,14.899,28.5153333333,22.117,39.8643333333,15.7986666667
631.93,14.8656666667,48.0806666667,34.161,32.037,14.64,15.278,14.8626666667,28.5026666667,22.082,39.9236666667,15.732
632.26,14.937,48.3,34.2413333333,32.113,14.6213333333,15.336,14.8896666667,28.52,22.141,39.9983333333,15.6666666667
632.59,15.078,48.3546666667,34.3343333333,31.987,14.7323333333,15.3696666667,15.0303333333,28.619,22.1956666667,39.9893333333,15.822
632.92,14.9383333333,48.2626666667,34.297,31.9136666667,14.5983333333,15.38,15.016,28.4183333333,22.1676666667,39.936,15.6896666667
633.26,14.9416666667,48.3886666667,34.3283333333,32.022,14.679,15.408,15.112,28.4553333333,22.1883333333,39.9856666667,15.7333333333
633.59,14.9896666667,48.359,34.3866666667,32.1006666667,14.6813333333,15.4953333333,15.172,28.3996666667,22.224,40.0143333333,15.8606666667
633.92,15.003,48.4443333333,34.5046666667,32.1503333333,14.6516666667,15.5703333333,15.183,28.4686666667,22.24,40.135,15.8136666667
634.25,15.0403333333,48.5876666667,34.6856666667,32.241,14.7686666667,15.6766666667,15.2303333333,28.5473333333,22.2676666667,40.247,15.9906666667
634.58,15.0476666667,48.6723333333,34.8353333333,32.2983333333,14.781,15.6336666667,15.2026666667,28.5933333333,22.2393333333,40.349,16.0823333333
634.91,15.112,48.7333333333,34.923,32.3533333333,14.8363333333,15.6206666667,15.235,28.7913333333,22.3313333333,40.5283333333,16.0833333333
635.25,15.1836666667,48.61,34.992,32.2026666667,14.841,15.629,15.1653333333,28.8013333333,22.3726666667,40.513,16.092
635.58,15.2246666667,48.6266666667,34.9876666667,32.297,14.925,15.6583333333,15.3026666667,28.9516666667,22.3936666667,40.621,16.1703333333
635.91,15.1876666667,48.442,35.0146666667,32.186,14.8813333333,15.592,15.2793333333,28.95,22.3013333333,40.551,16.1863333333
636.24,15.196,48.401,35.0556666667,32.3323333333,14.914,15.6066666667,15.3053333333,28.955,22.3996666667,40.6713333333,16.181
636.57,15.37,48.5833333333,35.1746666667,32.458,15.159,15.7913333333,15.438,29.2,22.4923333333,40.7376666667,16.3846666667
636.90,15.447,48.5373333333,35.1296666667,32.4896666667,15.158,15.772,15.3586666667,29.1673333333,22.6073333333,40.786,16.5203333333
637.23,15.3796666667,48.5466666667,35.1216666667,32.3773333333,15.1896666667,15.8126666667,15.353,29.2513333333,22.5586666667,40.7853333333,16.5153333333
637.56,15.358,48.3843333333,35.072,32.363,15.125,15.7046666667,15.3983333333,29.2023333333,22.4736666667,40.7023333333,16.52
637.90,15.3636666667,48.2836666667,35.024,32.2813333333,14.9913333333,15.7083333333,15.483,29.1903333333,22.383,40.684,16.409
638.23,15.3696666667,48.364,35.03,32.1526666667,15.0066666667,15.6916666667,15.6433333333,29.1163333333,22.4126666667,40.587,16.3913333333
638.56,15.2833333333,48.2136666667,34.8303333333,31.966,14.954,15.659,15.5783333333,28.9823333333,22.2993333333,40.4756666667,16.3283333333
638.89,15.275,48.353,34.8046666667,32.0176666667,15.013,15.8243333333,15.743,29.103,22.2953333333,40.5456666667,16.4626666667
639.22,15.2553333333,48.416,34.9603333333,31.9863333333,15.0146666667,15.855,15.8046666667,29.005,22.3273333333,40.4703333333,16.4653333333
639.55,15.0643333333,48.412,34.8833333333,31.911,14.915,15.8863333333,15.6896666667,28.9716666667,22.267,40.3833333333,16.4066666667
639.88,15.125,48.5653333333,34.9576666667,31.97,14.9043333333,16.0916666667,15.7533333333,29.122,22.3456666667,40.3996666667,16.5326666667
640.21,15.0393333333,48.5596666667,34.9493333333,31.893,14.67,16.0433333333,15.6853333333,29.15,22.2083333333,40.439,16.346
640.54,15.0296666667,48.6076666667,35.125,31.8353333333,14.732,16.121,15.8386666667,29.2233333333,22.2523333333,40.3943333333,16.2376666667
640.87,15.1823333333,48.74,34.9996666667,31.925,14.7306666667,16.1203333333,16.0136666667,29.302,22.3373333333,40.458,16.1923333333
641.20,15.1663333333,48.8176666667,35.0193333333,31.904,14.745,16.2776666667,16.0363333333,29.329,22.3053333333,40.4106666667,16.1663333333
641.53,15.1226666667,48.8123333333,34.896,31.968,14.701,16.1366666667,16.0203333333,29.3563333333,22.4313333333,40.359,16.1943333333
641.87,15.2233333333,48.6933333333,34.8796666667,31.9893333333,14.725,16.2556666667,16.0336666667,29.461,22.3053333333,40.3723333333,16.2323333333
642.20,15.5483333333,49.0703333333,35.2236666667,32.225,14.8763333333,16.5743333333,16.236,29.6543333333,22.568,40.6476666667,16.409
642.53,15.564,49.0873333333,35.2733333333,32.1586666667,14.9093333333,16.4283333333,16.0916666667,29.6593333333,22.6493333333,40.5856666667,16.3413333333
642.86,15.6453333333,49.1826666667,35.1716666667,32.1626666667,15.0143333333,16.469,16.157,29.641,22.6553333333,40.6186666667,16.4646666667
643.19,15.788,49.3023333333,35.256,32.2793333333,15.2126666667,16.532,16.206,29.5966666667,22.7706666667,40.7906666667,16.6243333333
643.52,15.6746666667,49.2426666667,35.2076666667,32.1716666667,15.189,16.448,16.104,29.5403333333,22.6013333333,40.839,16.5613333333
643.85,15.7346666667,49.348,35.2996666667,32.2973333333,15.4296666667,16.571,16.3843333333,29.486,22.86,40.8936666667,16.6603333333
644.18,15.745,49.5126666667,35.287,32.4606666667,15.4296666667,16.687,16.3676666667,29.5976666667,22.7533333333,41.046,16.773
644.51,15.7686666667,49.513,35.4906666667,32.6676666667,15.5673333333,16.9973333333,16.278,29.758,22.8293333333,41.2116666667,17.0796666667
644.84,15.789,49.5136666667,35.5216666667,32.7196666667,15.6033333333,16.9753333333,16.3043333333,29.756,22.927,41.2586666667,16.9926666667
645.17,16.0163333333,49.684,35.762,32.776,15.7893333333,17.21,16.363,29.8766666667,23.0576666667,41.4696666667,17.119
645.50,15.983,49.8796666667,35.8666666667,32.8606666667,15.8043333333,17.2303333333,16.277,29.8753333333,23.1553333333,41.459,17.081
645.83,15.663,49.6186666667,35.565,32.6946666667,15.7373333333,16.9943333333,16.0983333333,29.679,23.0006666667,41.198,17.0193333333
646.16,15.734,49.4983333333,35.5756666667,32.699,15.7423333333,17.131,16.2356666667,29.694,23.029,41.2166666667,17.135
646.49,15.649,49.4726666667,35.5926666667,32.7933333333,15.6076666667,17.215,16.189,29.8613333333,23.1706666667,41.2406666667,17.148
646.82,15.6236666667,49.489,35.5776666667,32.7763333333,15.499,17.282,16.255,29.917,23.13,41.085,17.203
647.15,15.6393333333,49.4753333333,35.4466666667,32.7633333333,15.439,17.1243333333,16.2506666667,29.793,23.057,40.9596666667,17.1613333333
647.48,15.7373333333,49.5446666667,35.454,32.6846666667,15.4546666667,17.2133333333,16.0366666667,29.8323333333,23.0383333333,41.0086666667,17.2423333333
647.81,15.7826666667,49.4936666667,35.404,32.5903333333,15.3593333333,17.1356666667,16.0856666667,29.843,23.1696666667,40.978,17.3183333333
648.14,15.659,49.4493333333,35.2946666667,32.4563333333,15.2806666667,16.9263333333,16.066,29.7013333333,23.106,40.7973333333,17.0136666667
648.47,15.6706666667,49.6943333333,35.3623333333,32.4516666667,15.3923333333,16.964,16.0116666667,29.8283333333,23.0593333333,40.8383333333,17.251
648.80,15.482,49.5223333333,35.0453333333,32.3946666667,15.2376666667,16.818,15.8416666667,29.6036666667,22.917,40.45,17.1153333333
649.13,15.5446666667,49.4606666667,35.027,32.387,15.248,16.7966666667,15.8593333333,29.669,22.9436666667,40.484,17.1643333333
649.46,15.6606666667,49.6246666667,35.0606666667,32.4016666667,15.3266666667,16.877,15.9166666667,29.677,22.8583333333,40.539,17.1986666667
649.79,15.5713333333,49.6363333333,34.9363333333,32.4086666667,15.2713333333,16.7756666667,15.888,29.5523333333,22.751,40.5336666667,17.1206666667
650.11,15.586,49.5836666667,34.8753333333,32.341,15.2866666667,16.7426666667,15.869,29.479,22.791,40.616,17.0416666667
650.44,15.717,49.558,35.0403333333,32.4983333333,15.353,16.769,15.9666666667,29.6576666667,22.8553333333,40.762,17.1293333333
650.77,15.7746666667,49.5613333333,35.1376666667,32.4433333333,15.3993333333,16.9056666667,15.9586666667,29.602,22.9636666667,40.8206666667,17.2076666667
651.10,15.826,49.4866666667,35.137,32.5193333333,15.2163333333,16.7873333333,15.961,29.5536666667,22.8003333333,40.8516666667,17.176
651.43,15.8836666667,49.3603333333,35.1373333333,32.5913333333,15.3053333333,16.8963333333,15.9613333333,29.459,22.669,40.869,17.1053333333
651.76,15.9383333333,49.247,35.2516666667,32.6046666667,15.3206666667,16.8643333333,16.0123333333,29.3693333333,22.6226666667,40.9276666667,17.1316666667
652.09,15.9543333333,49.1673333333,35.1926666667,32.6706666667,15.271,17.0186666667,16.178,29.4193333333,22.4613333333,40.9833333333,17.0476666667
652.42,16.052,49.3476666667,35.4,32.7206666667,15.6186666667,17.1813333333,16.448,29.6203333333,22.5486666667,41.1966666667,17.2106666667
652.75,15.8226666667,49.1936666667,35.1506666667,32.684,15.5883333333,17.2173333333,16.4343333333,29.468,22.3686666667,40.9516666667,17.0793333333
653.08,15.943,49.3186666667,35.3646666667,32.9526666667,15.579,17.2846666667,16.582,29.6596666667,22.5453333333,41.0576666667,17.1916666667
653.41,15.8083333333,49.4926666667,35.444,32.871,15.5813333333,17.268,16.5533333333,29.6596666667,22.462,41.0746666667,17.0156666667
653.74,15.8863333333,49.5086666667,35.415,32.8763333333,15.6283333333,17.3346666667,16.5373333333,29.614,22.3773333333,41.0183333333,17.0976666667
654.06,15.6806666667,49.6683333333,35.1873333333,32.7616666667,15.5756666667,17.238,16.3306666667,29.4373333333,22.238,41.0953333333,16.9023333333
654.39,15.5876666667,49.6286666667,35.1313333333,32.727,15.605,17.1833333333,16.3873333333,29.4693333333,22.045,40.9466666667,16.7963333333
654.72,15.533,49.5313333333,35.0143333333,32.748,15.8413333333,17.25,16.396,29.526,22.0826666667,40.917,16.889
655.05,15.3616666667,49.7206666667,34.971,32.77,15.708,17.186,16.4716666667,29.4673333333,22.1083333333,40.9143333333,16.831
655.38,15.4236666667,49.7646666667,34.8206666667,32.7826666667,15.5966666667,17.2706666667,16.445,29.4533333333,22.0296666667,40.943,16.7996666667
655.71,15.2436666667,49.6506666667,34.7963333333,32.635,15.46,16.9406666667,16.1186666667,29.214,22.0716666667,40.8556666667,16.6626666667
656.04,15.1666666667,49.5526666667,34.7326666667,32.487,15.202,16.7983333333,15.947,29.1446666667,21.82,40.8333333333,16.548
656.37,15.34,49.5663333333,34.8136666667,32.5263333333,15.189,16.8283333333,16.0043333333,29.2516666667,22.0023333333,41.027,16.6646666667
656.69,15.392,49.5583333333,34.8513333333,32.53,15.2353333333,16.9563333333,15.9286666667,29.3163333333,21.9333333333,41.0166666667,16.7026666667
657.02,15.5586666667,49.5216666667,34.9736666667,32.6333333333,15.277,16.9876666667,15.977,29.34,22.0826666667,41.0256666667,16.934
657.35,15.3046666667,49.3786666667,35.0253333333,32.4996666667,15.163,16.8426666667,15.8386666667,29.205,21.931,40.9266666667,16.77
657.68,15.5073333333,49.3003333333,35.1526666667,32.5316666667,15.2046666667,17.0633333333,15.991,29.3366666667,22.1253333333,40.8706666667,16.9536666667
658.01,15.6573333333,49.425,35.2103333333,32.672,15.2336666667,17.2796666667,16.08,29.4526666667,22.3106666667,41.002,17.0606666667
658.34,15.6043333333,49.5966666667,35.375,32.7726666667,15.2026666667,17.3996666667,16.0816666667,29.531,22.3456666667,41.075,17.051
658.66,15.773,49.478,35.533,32.854,15.394,17.549,16.2263333333,29.6253333333,22.506,41.0136666667,17.17
658.99,15.7686666667,49.5503333333,35.5996666667,32.8703333333,15.519,17.6016666667,16.2936666667,29.7486666667,22.5933333333,41.0246666667,17.3296666667
659.32,15.9283333333,49.659,35.663,32.914,15.582,17.8166666667,16.4423333333,29.8003333333,22.6766666667,40.9566666667,17.4776666667
659.65,15.947,49.5756666667,35.7053333333,32.9216666667,15.6483333333,17.9033333333,16.3953333333,29.7736666667,22.7163333333,40.919,17.4883333333
659.98,15.8936666667,49.5906666667,35.7706666667,32.922,15.6513333333,17.9163333333,16.36,29.7506666667,22.7066666667,40.9353333333,17.5126666667
660.31,15.7976666667,49.4126666667,35.735,32.859,15.6903333333,17.877,16.3426666667,29.675,22.7843333333,40.9133333333,17.5026666667
660.63,15.921,49.393,35.7456666667,32.9466666667,15.7216666667,18.0326666667,16.4466666667,29.7336666667,22.8236666667,40.9463333333,17.5703333333
660.96,16.0116666667,49.4866666667,35.7846666667,33.0306666667,15.7513333333,18.0876666667,16.4523333333,29.6983333333,22.8183333333,40.9716666667,17.7583333333
661.29,15.9223333333,49.464,35.6986666667,33.1016666667,15.706,17.9806666667,16.472,29.5896666667,22.7693333333,40.8526666667,17.7253333333
661.62,15.86,49.5726666667,35.8416666667,33.1803333333,15.687,17.8443333333,16.4853333333,29.5746666667,22.869,40.842,17.8036666667
661.94,15.846,49.4103333333,35.7826666667,33.1643333333,15.665,17.7966666667,16.3863333333,29.4326666667,22.864,40.7143333333,17.8333333333
662.27,15.7053333333,49.6103333333,35.8613333333,33.1846666667,15.6546666667,17.7213333333,16.2433333333,29.4083333333,22.8023333333,40.807,17.8226666667
662.60,15.5913333333,49.538,35.821,33.195,15.505,17.565,16.144,29.265,22.8256666667,40.6366666667,17.6296666667
662.93,15.5806666667,49.3546666667,35.6463333333,33.1483333333,15.466,17.3473333333,16.1796666667,29.033,22.754,40.683,17.471
663.26,15.731,49.4963333333,35.8516666667,33.5446666667,15.6366666667,17.4493333333,16.3653333333,29.1286666667,22.9313333333,40.8436666667,17.7323333333
663.58,15.7756666667,49.5673333333,35.9493333333,33.5163333333,15.62,17.3746666667,16.3576666667,28.9986666667,22.887,40.733,17.8416666667
663.91,15.8616666667,49.651,36.032,33.636,15.6106666667,17.518,16.4943333333,29.1223333333,22.8826666667,40.9363333333,17.9926666667
664.24,15.7966666667,49.6926666667,36.0423333333,33.811,15.6313333333,17.338,16.4113333333,29.168,22.9643333333,41.059,17.915
664.57,16.0993333333,49.9546666667,36.278,34.2193333333,15.8883333333,17.5693333333,16.6546666667,29.469,23.2966666667,41.153,18.029
664.89,16.138,49.901,36.4103333333,34.2653333333,16.1473333333,17.7653333333,16.616,29.5656666667,23.3106666667,41.313,17.9926666667
665.22,16.291,49.6676666667,36.4113333333,34.3223333333,16.291,18.0456666667,16.6013333333,29.6543333333,23.2613333333,41.3646666667,17.997
665.55,16.4063333333,49.5496666667,36.371,34.195,16.3186666667,18.0516666667,16.859,29.687,23.402,41.356,17.9446666667
665.87,16.4443333333,49.4703333333,36.2523333333,34.1143333333,16.054,18.06,16.8103333333,29.6676666667,23.3363333333,41.353,17.8993333333
666.20,16.6003333333,49.621,36.361,34.16,16.0673333333,18.293,16.8306666667,29.6746666667,23.36,41.4966666667,18.068
666.53,16.6566666667,49.814,36.6266666667,34.3563333333,16.1626666667,18.4086666667,16.8426666667,30.0206666667,23.6296666667,41.608,18.2666666667
666.86,16.4503333333,49.6956666667,36.5386666667,34.02,16.0553333333,18.3936666667,16.9856666667,29.87,23.7273333333,41.512,18.2183333333
667.18,16.5433333333,49.6876666667,36.578,34.0886666667,16.1943333333,18.5433333333,17.1146666667,30.108,23.9673333333,41.629,18.1753333333
667.51,16.221,49.598,36.4283333333,33.6673333333,15.8723333333,18.11,16.7733333333,29.778,23.8206666667,41.209,17.7033333333
667.84,16.3176666667,49.5693333333,36.5813333333,33.6606666667,16.063,18.315,16.8903333333,29.8203333333,23.892,41.1526666667,17.872
668.16,16.0166666667,49.091,36.318,33.271,15.7913333333,18.0366666667,16.6883333333,29.6483333333,23.7176666667,41.025,17.6863333333
668.49,16.135,49.1186666667,36.4933333333,33.1896666667,15.7043333333,17.9593333333,16.7863333333,29.5076666667,23.748,40.9653333333,17.6913333333
668.82,16.286,49.3986666667,36.812,33.362,16.008,18.0583333333,17.148,29.615,24.11,41.268,17.9386666667
669.14,16.305,49.562,36.9033333333,33.5436666667,16.095,18.1476666667,17.3393333333,29.6436666667,24.135,41.3306666667,18.0666666667
669.47,16.3853333333,49.3793333333,36.9693333333,33.5766666667,16.333,18.1886666667,17.416,29.6736666667,24.2246666667,41.3543333333,18.1506666667
669.80,16.276,49.1203333333,36.8703333333,33.5106666667,16.3626666667,18.0253333333,17.2873333333,29.7243333333,24.0976666667,41.3033333333,18.073
670.13,16.2783333333,49.2933333333,37.0676666667,33.6226666667,16.6156666667,18.184,17.576,29.8063333333,24.1233333333,41.6173333333,18.131
670.45,16.5626666667,49.537,37.085,33.9056666667,16.8383333333,18.201,17.5996666667,29.9503333333,24.245,41.719,18.1523333333
670.78,16.52,49.5446666667,37.0876666667,33.9746666667,16.8083333333,18.204,17.577,29.9266666667,24.0476666667,41.8403333333,18.233
671.10,16.6886666667,49.6086666667,37.3356666667,34.2936666667,17.122,18.4856666667,17.8063333333,30.0793333333,24.1373333333,42.1256666667,18.5743333333
671.43,16.647,49.7126666667,37.3066666667,34.2116666667,17.1083333333,18.4623333333,17.8226666667,29.9753333333,24.1123333333,42.1326666667,18.6856666667
671.76,16.791,49.8106666667,37.3493333333,34.254,17.3186666667,18.5526666667,18.0203333333,29.9243333333,24.1516666667,42.197,18.737
672.08,16.6993333333,49.8023333333,37.2716666667,34.2643333333,17.3146666667,18.4106666667,18.0103333333,29.9456666667,24.1703333333,42.191,18.8413333333
672.41,16.3843333333,49.536,36.944,33.9986666667,17.055,18.0936666667,17.5693333333,29.627,23.8276666667,41.8456666667,18.5676666667
672.74,16.6386666667,49.7626666667,37.1476666667,34.083,17.2506666667,18.036,17.475,29.759,23.9356666667,41.9916666667,18.5253333333
673.06,16.5693333333,49.877,37.24,34.087,17.328,17.943,17.5073333333,29.6883333333,23.8593333333,41.8486666667,18.4713333333
673.39,16.8626666667,50.263,37.6223333333,34.3026666667,17.533,18.2393333333,17.8886666667,29.6523333333,24.0746666667,42.102,18.7493333333
673.72,17.0213333333,50.2563333333,37.5486666667,34.348,17.5233333333,18.2746666667,17.736,29.6826666667,24.121,41.831,18.932
674.04,16.7736666667,50.1746666667,37.5436666667,34.241,17.4676666667,18.2553333333,17.671,29.582,24.0623333333,41.785,18.944
674.37,16.9356666667,50.217,37.7803333333,34.3,17.6623333333,18.3363333333,17.866,29.6546666667,24.22,41.8823333333,18.9786666667
674.69,17.2443333333,50.4523333333,37.642,34.536,17.8876666667,18.468,18.0603333333,29.7306666667,24.4446666667,41.8823333333,19.0483333333
675.02,17.2343333333,50.3586666667,37.599,34.4693333333,17.962,18.5166666667,18.114,29.9473333333,24.4883333333,41.9166666667,19.082
