wavelength,Back_VolJacm,Belly_VolJacm,Breast_VolJacm,Crissum_VolJacm,Crown_VolJacm,DorTail_VolJacm,Patch10_VolJacm,Rump_VolJacm,Throat_VolJacm,WingTip_VolJacm
609.59,6.26966666667,5.4658,6.4148,5.45473333333,5.1956,6.30126666667,42.433,5.8302,5.07106666667,8.19386666667
609.93,6.21486666667,5.38813333333,6.3554,5.37006666667,5.13933333333,6.22473333333,42.2558,5.74413333333,5.0088,8.14659999999
610.26,6.20553333333,5.34133333333,6.33493333333,5.34093333333,5.13873333333,6.20946666666,42.2943333333,5.72673333333,4.98573333333,8.1122
610.60,6.2296,5.34806666666,6.35233333333,5.36726666667,5.18553333333,6.2068,42.2698666667,5.75826666667,5.00306666667,8.12986666667
610.93,6.28206666667,5.39513333333,6.40546666667,5.41833333333,5.28386666667,6.2606,42.3032666667,5.81413333333,5.08966666667,8.2082
611.27,6.22746666667,5.3562,6.37213333333,5.3844,5.2542,6.24546666667,42.1783333333,5.77566666667,5.06426666667,8.16473333334
611.60,6.231,5.30326666667,6.32726666667,5.332,5.20013333333,6.23526666667,42.1819333333,5.73326666666,5.04973333333,8.15273333333
611.93,6.18766666667,5.30913333333,6.32153333334,5.32786666667,5.1836,6.22886666667,42.1846,5.7016,5.04153333333,8.16626666667
612.27,6.20946666667,5.32413333333,6.33286666667,5.3486,5.19733333333,6.2254,42.1845333333,5.71286666667,5.0584,8.19493333332
612.60,6.21266666667,5.3136,6.31546666666,5.33106666667,5.20393333333,6.21506666667,42.295,5.70893333333,5.03933333333,8.18786666666
612.94,6.22933333333,5.3632,6.3506,5.41513333333,5.24546666667,6.29366666667,42.4359333333,5.7832,5.09613333333,8.25846666667
613.27,6.27766666667,5.44373333333,6.42066666667,5.49266666667,5.30786666667,6.34146666667,42.4725333333,5.85673333333,5.16346666667,8.33859999999
613.61,6.2484,5.44626666667,6.44513333334,5.48333333333,5.26513333333,6.34173333333,42.4794,5.85073333333,5.14666666667,8.35066666666
613.94,6.14966666667,5.376,6.3778,5.43853333333,5.17773333333,6.2818,42.5094,5.7698,5.0854,8.26880000001
614.28,6.1226,5.3428,6.3746,5.42493333333,5.13666666667,6.2712,42.6464666667,5.7292,5.08273333333,8.25073333333
614.61,6.03493333333,5.30126666667,6.33753333333,5.402,5.07753333333,6.2186,42.6334,5.7024,5.0162,8.14793333334
614.94,6.0556,5.2912,6.33726666667,5.42893333333,5.0664,6.25193333333,42.5907333334,5.72193333333,5.0174,8.14153333333
615.28,6.01026666667,5.25,6.3182,5.424,5.02746666667,6.18886666667,42.5756666667,5.68646666667,4.97386666667,8.12153333333
615.61,6.07746666667,5.32026666667,6.40926666667,5.5054,5.10886666667,6.24106666667,42.6534666667,5.76806666667,5.03073333333,8.20793333333
615.95,6.05426666667,5.2902,6.41026666667,5.49366666667,5.07066666667,6.19313333333,42.6093333333,5.71433333333,5.015,8.15793333333
616.28,6.12793333333,5.34466666667,6.44826666667,5.5428,5.12586666667,6.2438,42.5961333333,5.77473333333,5.0684,8.20640000001
616.61,6.18653333333,5.39333333333,6.45126666667,5.57106666666,5.18493333333,6.2902,42.6202,5.7954,5.08573333334,8.2676
616.95,6.17826666667,5.3884,6.4112,5.54626666667,5.18393333333,6.27866666667,42.5888,5.7974,5.0482,8.26113333333
617.28,6.18553333333,5.385,6.39953333333,5.53913333333,5.16486666667,6.24413333333,42.5000666667,5.8026,5.005,8.25399999999
617.62,6.20386666667,5.3784,6.374,5.48613333333,5.1584,6.2044,42.5664666667,5.78106666667,4.9718,8.269
617.95,6.29806666666,5.45873333334,6.44406666667,5.55786666667,5.24006666667,6.25973333333,42.6484,5.88613333333,5.0366,8.35960000001
618.28,6.38513333333,5.5732,6.52833333333,5.63446666666,5.31566666667,6.3664,42.7194666667,5.96186666667,5.12413333333,8.46346666666
618.62,6.34473333333,5.5398,6.49946666667,5.6054,5.2698,6.33386666667,42.6596,5.92566666667,5.0932,8.42533333333
618.95,6.42386666667,5.57746666667,6.54126666667,5.6614,5.32493333333,6.40873333333,42.7814,6.00393333333,5.15326666667,8.51606666668
619.28,6.42766666667,5.5994,6.57326666667,5.6724,5.30913333333,6.4336,42.7755333333,6.0076,5.17453333333,8.54306666667
619.62,6.51913333333,5.6942,6.66166666667,5.76793333333,5.3952,6.54566666667,42.9106,6.1138,5.289,8.59226666667
619.95,6.6058,5.7732,6.7468,5.8534,5.4352,6.62446666667,43.0312666667,6.1416,5.38273333333,8.68266666666
620.28,6.68493333333,5.84606666667,6.81633333333,5.93033333333,5.54053333333,6.6976,43.0374666667,6.18606666667,5.47153333334,8.75906666667
620.62,6.76246666667,5.95306666666,6.9252,6.0226,5.63386666667,6.792,43.1346666667,6.27286666667,5.58913333333,8.86160000001
620.95,6.63373333333,5.8464,6.788,5.87773333333,5.5484,6.70133333333,43.0686,6.1204,5.48086666667,8.73266666667
621.28,6.57426666667,5.75,6.7054,5.79126666667,5.46193333333,6.65033333334,43.0963333333,6.04726666667,5.38866666667,8.65619999999
621.62,6.58806666667,5.76833333333,6.70106666667,5.76486666667,5.46513333334,6.67386666667,43.0777333333,6.04933333333,5.411,8.66446666667
621.95,6.48453333333,5.6914,6.63146666667,5.6732,5.39273333333,6.57633333333,43.0663333333,5.9532,5.32573333333,8.57533333333
622.28,6.39693333333,5.59013333333,6.52366666667,5.5828,5.32306666667,6.5006,43.0698,5.85653333333,5.22286666667,8.51960000001
622.62,6.3064,5.4726,6.43486666667,5.5028,5.23046666667,6.4332,43.0636666667,5.7656,5.1328,8.43686666667
622.95,6.337,5.48866666667,6.46633333333,5.5,5.26893333333,6.4294,43.0011333333,5.8138,5.13,8.44593333334
623.28,6.2704,5.43913333333,6.384,5.44366666667,5.16726666667,6.36453333333,42.992,5.78886666667,5.06613333333,8.38873333333
623.62,6.13646666667,5.31613333333,6.2706,5.3714,5.0732,6.283,42.8752,5.67273333333,4.94426666667,8.27526666666
623.95,6.1596,5.315,6.3108,5.39873333333,5.07973333333,6.2712,42.9158,5.68826666667,4.96433333333,8.32793333333
624.28,6.1106,5.2686,6.2798,5.3444,5.03853333333,6.226,42.8318,5.66053333333,4.91773333333,8.27226666667
624.62,6.1012,5.3006,6.30846666667,5.38126666667,5.042,6.231,42.9128,5.67366666667,4.9106,8.30373333334
624.95,6.1436,5.34733333333,6.35393333333,5.4272,5.07466666667,6.27106666667,42.9030666667,5.695,4.9246,8.33253333333
625.28,6.23266666667,5.44533333333,6.47646666667,5.5168,5.193,6.3574,43.0177333333,5.76613333333,5.00526666667,8.38873333333
625.61,6.23166666667,5.48093333333,6.51326666667,5.5426,5.21706666667,6.3666,42.9228,5.76713333333,5.01486666667,8.42033333333
625.95,6.18946666667,5.4746,6.499,5.5468,5.21106666667,6.3628,42.8580666667,5.76073333333,4.99186666667,8.42233333333
626.28,6.31613333333,5.57826666667,6.62606666667,5.6576,5.36986666666,6.4978,42.9391333333,5.87946666667,5.12526666667,8.56113333333
626.61,6.42466666667,5.68266666667,6.71386666667,5.71746666667,5.4444,6.57113333333,42.9380666667,5.96626666667,5.2258,8.66126666667
626.94,6.3984,5.68313333333,6.67906666667,5.72933333333,5.44693333334,6.58926666667,42.8999333333,5.96406666667,5.2386,8.62739999999
627.28,6.42226666667,5.73926666667,6.69566666667,5.78113333333,5.50206666667,6.60966666667,42.8608666667,5.98146666667,5.31633333333,8.66899999999
627.61,6.4136,5.7164,6.68526666667,5.745,5.48493333333,6.5792,42.7848666667,5.9652,5.30733333333,8.63586666666
627.94,6.41013333333,5.7392,6.659,5.7478,5.50486666667,6.5994,42.7132666667,5.99906666667,5.34573333333,8.6478
628.27,6.38473333333,5.70406666667,6.60893333333,5.734,5.4614,6.5686,42.6665333333,5.9872,5.334,8.62806666667
628.61,6.43473333333,5.74126666667,6.64693333334,5.75006666667,5.5108,6.5776,42.779,6.0508,5.38313333333,8.68733333333
628.94,6.4466,5.72086666667,6.63753333333,5.7396,5.50533333333,6.5712,42.7697333333,6.04266666667,5.40293333333,8.67306666666
629.27,6.35846666667,5.64466666667,6.56293333333,5.66246666667,5.3988,6.5052,42.6954666667,5.95753333333,5.32786666667,8.60726666667
629.60,6.32646666667,5.61546666667,6.5432,5.66853333333,5.3908,6.51986666667,42.7416666667,5.95693333333,5.2726,8.56966666667
629.94,6.37113333333,5.63466666667,6.58266666666,5.6962,5.39113333333,6.52946666667,42.8546,5.96406666667,5.27066666667,8.59153333333
630.27,6.42233333333,5.656,6.6402,5.73286666667,5.41226666667,6.60566666667,43.0306,5.99113333333,5.257,8.63633333334
630.60,6.43426666667,5.6556,6.64986666667,5.76506666667,5.41153333333,6.6578,43.024,6.00033333333,5.2656,8.67340000001
630.93,6.5558,5.7212,6.75373333333,5.83493333333,5.4846,6.73213333333,43.1168,6.05153333333,5.32146666667,8.75886666667
631.26,6.56493333333,5.709,6.74306666667,5.8152,5.44793333333,6.73453333333,43.0416,6.0206,5.3066,8.76253333333
631.60,6.49466666666,5.6306,6.6556,5.76973333333,5.36926666667,6.71366666667,42.9235333333,5.91846666667,5.22033333333,8.68373333333
631.93,6.4724,5.61353333333,6.6418,5.7258,5.35173333333,6.72886666667,42.9892,5.9094,5.14366666667,8.67866666667
632.26,6.49293333334,5.66653333333,6.67713333334,5.7428,5.38333333333,6.74093333334,42.9574666667,5.92453333333,5.1382,8.68693333333
632.59,6.4352,5.59586666667,6.6464,5.6718,5.32213333333,6.67233333333,42.8302666667,5.8418,5.0992,8.6352
632.92,6.421,5.5926,6.66033333333,5.6824,5.3316,6.68113333333,42.7839333333,5.86973333333,5.10093333333,8.63933333334
633.26,6.38853333333,5.58853333333,6.6444,5.68653333333,5.33293333333,6.67006666667,42.6906666667,5.8872,5.1126,8.63973333333
633.59,6.32146666667,5.52386666667,6.56753333333,5.63833333333,5.29713333333,6.60653333333,42.5781333333,5.82626666667,5.03606666667,8.59260000001
633.92,6.1794,5.40373333333,6.44466666667,5.50006666666,5.1548,6.4854,42.5489333333,5.7084,4.9118,8.46733333334
634.25,6.04446666666,5.29133333333,6.36766666667,5.40733333333,5.06506666667,6.39886666667,42.6132666667,5.6406,4.7966,8.3622
634.58,5.9458,5.20866666667,6.2858,5.30733333333,4.97306666667,6.29013333333,42.6498666667,5.57193333333,4.74813333333,8.29220000001
634.91,5.92006666667,5.19246666667,6.2404,5.29646666667,4.93586666667,6.23333333333,42.6018666667,5.5032,4.7608,8.25193333333
635.25,5.77986666667,5.03726666667,6.11486666667,5.17206666667,4.81206666667,6.06953333333,42.6169333333,5.34753333333,4.65873333333,8.1304
635.58,5.82633333333,5.09906666666,6.17,5.25806666667,4.87826666667,6.13613333333,42.7661333333,5.444,4.73966666667,8.23920000001
635.91,5.85173333333,5.15326666667,6.22,5.23493333333,4.90466666666,6.16966666667,42.7132,5.43926666667,4.77146666667,8.28006666667
636.24,5.82933333333,5.09353333333,6.17946666667,5.1878,4.85773333333,6.08753333333,42.7673333333,5.3906,4.70926666667,8.23733333332
636.57,5.92013333333,5.19946666667,6.31746666667,5.32326666667,4.9626,6.2134,42.9998666667,5.49633333333,4.8264,8.35426666667
636.90,6.00233333333,5.34366666666,6.41633333333,5.457,5.10033333333,6.3422,43.1122666667,5.62446666667,4.94326666667,8.48033333334
637.23,6.06826666667,5.4452,6.46846666667,5.55473333333,5.18973333333,6.4296,43.0366,5.676,5.0266,8.53146666666
637.56,6.21453333333,5.617,6.6376,5.6772,5.33713333333,6.57026666667,43.0638666667,5.81126666667,5.1696,8.68186666666
637.90,6.28446666667,5.6822,6.70873333333,5.76913333333,5.4116,6.63253333333,43.1532666667,5.90953333333,5.22633333333,8.74853333334
638.23,6.36826666667,5.7808,6.7786,5.85393333333,5.50193333333,6.75426666667,43.2927333333,6.02566666667,5.30786666667,8.8576
638.56,6.31866666667,5.7,6.72666666667,5.77166666667,5.44366666667,6.66453333333,43.2409333333,5.90333333333,5.20946666667,8.78246666666
638.89,6.26793333333,5.62046666667,6.62193333333,5.73786666667,5.4012,6.592,43.1960666667,5.8538,5.13873333333,8.73993333333
639.22,6.2402,5.58753333333,6.5838,5.71333333333,5.40786666667,6.6248,43.0649333334,5.82153333334,5.1194,8.73453333333
639.55,6.2818,5.5976,6.54346666667,5.66926666667,5.41066666667,6.55206666667,43.1442,5.7888,5.12686666667,8.69086666666
639.88,6.29933333333,5.59413333333,6.5626,5.67526666666,5.412,6.57713333333,43.0639333333,5.76193333333,5.13073333333,8.72106666667
640.21,6.44006666667,5.71093333333,6.646,5.75693333333,5.54233333333,6.6924,43.2860666667,5.86473333333,5.2286,8.90880000001
640.54,6.47926666667,5.7118,6.6756,5.8096,5.55333333334,6.75133333333,43.3562,5.8806,5.2344,8.93333333334
640.87,6.49086666667,5.73346666667,6.70933333333,5.86946666667,5.57186666667,6.799,43.3443333333,5.92633333333,5.28766666667,8.97526666667
641.20,6.59113333333,5.8018,6.8094,5.98066666667,5.6532,6.90353333333,43.4526666667,6.02513333333,5.36946666667,9.04153333333
641.53,6.66133333333,5.87233333333,6.84833333333,6.03946666667,5.70166666667,6.99833333333,43.5062,6.1544,5.44793333333,9.11853333334
641.87,6.73533333333,5.91593333333,6.9686,6.1322,5.711,7.0862,43.7362666667,6.22933333333,5.51633333333,9.24466666666
642.20,6.78133333333,5.96333333333,7.02713333333,6.1526,5.69646666667,7.07313333333,43.8052,6.26873333333,5.5608,9.24506666666
642.53,6.6316,5.83433333333,6.92146666666,6.0446,5.59606666667,7.02766666667,43.7029333333,6.20633333333,5.4482,9.1418
642.86,6.67613333333,5.8142,6.9514,6.07846666667,5.61626666667,7.02946666666,43.8458666667,6.24866666667,5.50593333333,9.13166666667
643.19,6.6248,5.75653333333,6.93106666667,6.06046666667,5.579,6.97766666667,43.6798,6.2262,5.49066666667,9.05053333333
643.52,6.64366666667,5.7674,6.95033333333,6.07553333333,5.61246666667,6.93213333333,43.6773333333,6.2226,5.48553333333,9.0468
643.85,6.64906666666,5.76673333333,6.95686666667,6.03293333334,5.6198,6.98393333333,43.7228666667,6.156,5.4574,9.0678
644.18,6.56893333333,5.6926,6.85806666667,5.91113333333,5.5474,6.879,43.5461333333,6.06746666667,5.396,9.00606666666
644.51,6.517,5.685,6.8338,5.921,5.5562,6.8354,43.3654,6.0322,5.389,8.96126666667
644.84,6.5784,5.7716,6.86693333333,5.9222,5.68353333334,6.8662,43.3903333333,6.08886666667,5.46726666667,8.97040000001
645.17,6.64746666667,5.8582,6.91626666667,5.98893333333,5.79406666667,6.96926666667,43.5486,6.18746666667,5.54993333333,9.09606666666
645.50,6.59133333333,5.76953333334,6.8534,5.9082,5.73413333333,6.8888,43.3208,6.14473333333,5.4896,9.03433333333
645.83,6.39913333333,5.57846666667,6.658,5.7538,5.57366666666,6.74213333333,43.0293333333,5.97153333333,5.27646666667,8.86086666667
646.16,6.35846666667,5.5328,6.612,5.70586666667,5.5206,6.67233333333,43.1626,5.93193333333,5.20853333333,8.79866666667
646.49,6.257,5.45386666667,6.49886666667,5.64506666667,5.47073333333,6.65146666666,42.9818666667,5.857,5.13826666667,8.73146666667
646.82,6.15986666667,5.34133333334,6.37026666667,5.5436,5.3504,6.48866666667,42.8503333333,5.76186666667,5.00213333333,8.63973333333
647.15,6.3354,5.49153333333,6.52646666667,5.70446666667,5.4892,6.63766666667,42.9659333333,5.9358,5.15146666667,8.79193333333
647.48,6.399,5.5028,6.5426,5.69653333333,5.4434,6.647,43.2941333333,5.927,5.1182,8.82253333334
647.81,6.295,5.37286666667,6.4302,5.61486666667,5.28866666667,6.5994,43.0784,5.84813333333,4.98186666667,8.70293333334
648.14,6.22566666667,5.32833333333,6.39166666667,5.6156,5.20613333333,6.5672,42.9492666667,5.79693333333,4.914,8.65719999999
648.47,6.2864,5.41086666667,6.43293333333,5.6876,5.23453333333,6.615,43.1038666667,5.77906666667,4.9602,8.75500000001
648.80,6.35386666667,5.49493333333,6.4872,5.6768,5.27606666667,6.64973333333,43.234,5.82626666667,4.99786666667,8.81133333333
649.13,6.2894,5.4558,6.41833333333,5.5744,5.202,6.55933333333,43.1478666667,5.7776,4.9248,8.79559999999
649.46,6.27053333333,5.41546666667,6.36473333333,5.48866666667,5.10706666667,6.5096,43.2150666667,5.72633333333,4.8752,8.76986666667
649.79,6.3342,5.53673333333,6.51106666667,5.60233333333,5.19713333333,6.61793333333,43.2770666667,5.87893333333,5.03366666667,8.83306666666
650.11,6.30633333333,5.51246666667,6.5148,5.60086666667,5.18633333333,6.60846666666,43.3176666667,5.84186666667,5.03346666667,8.80653333334
650.44,6.25866666667,5.49166666667,6.48653333333,5.56826666667,5.18573333333,6.5878,43.0970666667,5.77693333333,5.0514,8.80913333334
650.77,6.3202,5.57966666667,6.51953333334,5.63106666667,5.2308,6.59633333333,43.3521333333,5.8258,5.09546666667,8.9206
651.10,6.44846666666,5.68166666667,6.64613333333,5.67673333333,5.3314,6.72033333333,43.4416,5.91633333333,5.22213333333,8.9746
651.43,6.55666666667,5.78753333333,6.779,5.75966666667,5.44,6.83993333333,43.5500666667,6.02326666667,5.3324,9.04633333333
651.76,6.64053333333,5.88226666667,6.891,5.93066666667,5.5554,6.94026666667,43.5874,6.10346666666,5.46506666667,9.18353333333
652.09,6.68666666667,5.89853333333,6.9606,6.016,5.59593333333,7.08426666667,43.6643333333,6.12286666667,5.50733333333,9.22346666667
652.42,6.78353333333,5.96666666667,7.05813333333,6.1198,5.69126666667,7.20553333333,43.7758666667,6.25106666667,5.62933333333,9.30206666667
652.75,6.77206666667,5.87493333333,6.98853333334,6.0564,5.64453333333,7.21813333333,43.8922,6.16106666667,5.5416,9.28186666666
653.08,6.60726666667,5.7854,6.86146666667,5.9726,5.5114,7.114,43.7586666667,6.01646666667,5.35793333333,9.20906666667
653.41,6.685,5.8712,6.9396,6.08186666667,5.61993333333,7.17846666667,43.8338,6.16826666666,5.41186666667,9.30573333333
653.74,6.64486666667,5.85633333333,6.98733333333,6.10906666667,5.69893333333,7.1732,43.6378666667,6.13753333333,5.46526666667,9.2662
654.06,6.57046666667,5.79666666667,6.9158,6.10333333333,5.63953333333,7.04506666667,43.5820666667,6.03993333334,5.38206666667,9.23526666667
654.39,6.5458,5.81553333333,6.91693333333,6.14753333333,5.67353333333,7.0114,43.5866,6.07853333333,5.36873333334,9.25226666667
654.72,6.481,5.76953333333,6.884,6.0034,5.55753333333,6.92693333333,43.5436,6.01633333333,5.30313333334,9.18333333333
655.05,6.5272,5.8302,6.88866666667,6.02986666667,5.58673333333,6.9034,43.5041333333,6.06846666667,5.36906666667,9.27500000001
655.38,6.37573333333,5.73546666667,6.7802,5.94806666667,5.49713333333,6.6952,43.3414666667,5.9206,5.24153333333,9.18726666667
655.71,6.40626666667,5.81613333333,6.84486666667,5.99846666667,5.57546666667,6.71313333333,43.2489333333,5.98653333333,5.3108,9.26473333333
656.04,6.43293333333,5.77166666667,6.8512,5.93833333334,5.5796,6.68033333333,43.2633333333,5.97893333333,5.31086666667,9.21659999999
656.37,6.36,5.72813333334,6.79233333333,5.857,5.48446666667,6.60933333333,43.3746666667,5.8906,5.26386666667,9.14393333334
656.69,6.37046666667,5.75286666667,6.8196,5.88053333333,5.46586666667,6.64186666667,43.5936666667,5.95733333333,5.2596,9.18746666667
657.02,6.2774,5.65593333333,6.7136,5.79473333334,5.39026666667,6.57866666667,43.5834,5.91813333333,5.16573333333,9.14213333334
657.35,6.19513333333,5.53033333333,6.60466666667,5.68353333333,5.27193333333,6.47173333333,43.5580666667,5.79926666667,5.0346,9.06019999999
657.68,6.23253333333,5.54793333334,6.60893333333,5.758,5.3452,6.5262,43.5166,5.85386666667,5.02406666667,9.11146666667
658.01,6.3186,5.6178,6.73053333333,5.81313333333,5.42613333333,6.5982,43.4864666667,5.91966666667,5.12066666667,9.1726
658.34,6.47186666667,5.711,6.8696,5.93746666667,5.53886666667,6.76026666667,43.5623333333,6.04233333334,5.23726666667,9.29393333334
658.66,6.36893333333,5.62013333333,6.77426666667,5.84813333333,5.42306666667,6.67433333333,43.4732,5.9326,5.14693333333,9.15760000001
658.99,6.3774,5.65586666667,6.76853333333,5.87486666667,5.41546666667,6.73966666666,43.4592,5.9622,5.2028,9.18253333333
659.32,6.38866666667,5.6306,6.7596,5.8574,5.4184,6.7576,43.3628,5.95986666667,5.2038,9.16353333333
659.65,6.29373333333,5.551,6.657,5.73366666667,5.35546666667,6.68586666667,43.189,5.82593333333,5.12553333333,9.07026666666
659.98,6.262,5.50686666667,6.6238,5.6426,5.3466,6.653,43.0376666667,5.73106666667,5.05106666667,9.00593333333
660.31,6.2912,5.5032,6.6506,5.677,5.3644,6.7298,42.9572666667,5.74646666667,5.10793333333,9.0466
660.63,6.29046666667,5.4834,6.65586666667,5.68733333333,5.34833333333,6.7752,43.032,5.75626666667,5.12153333333,9.04986666667
660.96,6.26033333333,5.44086666667,6.65406666666,5.69513333333,5.34633333333,6.8138,43.1120666667,5.73573333333,5.06693333333,9.00799999999
