wavelength,Back_CyaNitf,Belly_CyaNitf,Breast_CyaNitf,Crissum_CyaNitf,Crown_CyaNitf,DorTail_CyaNitf,Patch10_CyaNitf,Rump_CyaNitf,Throat_CyaNitf,WingTip_CyaNitf
452.10,6.60255555555,28.3163333334,13.6638888889,26.692,6.59200000001,7.04833333333,19.1657777778,8.84177777778,18.4346666667,7.00322222222
452.46,6.59711111111,28.3732222222,13.6733333333,26.7223333333,6.59655555557,7.06711111111,19.2231111111,8.85077777779,18.4563333333,7.01522222222
452.81,6.61833333333,28.449,13.7222222222,26.7628888889,6.61755555554,7.08944444444,19.2823333334,8.90733333333,18.4987777778,7.02144444444
453.17,6.62266666667,28.5278888889,13.7431111111,26.8133333333,6.60966666667,7.09088888889,19.2874444444,8.91000000001,18.5391111111,7.02333333333
453.52,6.63244444444,28.6002222222,13.7796666667,26.8943333333,6.61744444443,7.11022222222,19.3495555556,8.93444444444,18.5916666667,7.05666666666
453.87,6.64622222222,28.6821111111,13.816,27.0002222222,6.61266666667,7.13077777778,19.4136666667,8.95211111112,18.646,7.06611111111
454.23,6.64,28.7182222222,13.8226666667,27.0448888889,6.60288888889,7.132,19.4453333333,8.95555555554,18.6482222222,7.05511111111
454.58,6.68522222222,28.8667777778,13.9378888889,27.1411111111,6.6706111111,7.18722222222,19.5651111111,9.02599999999,18.7678888889,7.10633333333
454.93,6.70766666666,28.9565555556,13.9656666667,27.2021111111,6.69922222221,7.20988888889,19.6512222222,9.06022222222,18.8018888889,7.14611111111
455.29,6.731,29.0253333333,13.9694444444,27.257,6.69272222221,7.21666666667,19.7124444445,9.07555555557,18.8612222222,7.10722222222
455.64,6.78744444444,29.1727777778,14.0435555556,27.3651111111,6.75194444443,7.29011111111,19.8364444444,9.13988888889,18.9658888889,7.15322222222
456.00,6.80255555556,29.3,14.0796666667,27.4793333333,6.76777777778,7.28511111111,19.9178888889,9.15900000001,19.0152222222,7.13544444444
456.35,6.83766666667,29.3637777778,14.1197777778,27.5497777778,6.78216666667,7.29444444444,19.9406666667,9.195,19.065,7.12677777778
456.70,6.86844444444,29.4955555556,14.1738888889,27.6465555556,6.80761111111,7.31866666667,20.0035555556,9.23944444444,19.1183333334,7.13522222222
457.06,6.84511111111,29.5916666666,14.191,27.7135555556,6.80066666666,7.31677777778,20.0438888889,9.26788888889,19.1532222222,7.09577777778
457.41,6.86977777778,29.7051111111,14.2351111111,27.7885555556,6.81527777778,7.30244444444,20.0833333333,9.3128888889,19.2093333334,7.07622222222
457.76,6.91544444445,29.8313333333,14.2976666666,27.853,6.84916666666,7.32322222222,20.1364444444,9.37177777777,19.2793333333,7.09766666666
458.12,6.97722222222,30.0146666667,14.3954444445,27.9925555556,6.89988888888,7.38122222222,20.2422222222,9.45499999999,19.4045555555,7.14911111111
458.47,7.00855555556,30.1402222222,14.4307777778,28.1072222222,6.93155555557,7.39322222222,20.2965555556,9.50455555554,19.4316666667,7.14544444444
458.82,7.00211111111,30.2332222222,14.4701111111,28.1642222222,6.94033333333,7.39233333333,20.3145555556,9.52255555556,19.4528888889,7.13266666667
459.18,7.03444444444,30.3647777778,14.5384444444,28.2587777778,6.98450000001,7.41477777778,20.3584444444,9.55177777778,19.5006666667,7.17033333333
459.53,7.02588888889,30.4616666667,14.5568888889,28.3192222222,6.98133333333,7.39744444444,20.3917777778,9.56477777779,19.5278888889,7.15366666667
459.88,7.05955555556,30.5923333333,14.6235555556,28.411,7.01866666667,7.41955555555,20.4526666667,9.60222222222,19.5974444444,7.17255555556
460.24,7.09855555556,30.7143333333,14.6765555556,28.496,7.05138888888,7.44266666666,20.5275555556,9.65344444444,19.6646666667,7.18244444444
460.59,7.12244444444,30.8258888889,14.7182222222,28.58,7.0735,7.46222222222,20.5688888889,9.68533333332,19.7241111111,7.18333333333
460.94,7.155,30.9146666667,14.772,28.6576666667,7.0851111111,7.46811111111,20.6176666667,9.69799999999,19.761,7.18944444444
461.29,7.18211111111,31.0503333334,14.8186666667,28.7628888889,7.11505555555,7.49688888889,20.6966666666,9.73133333333,19.8047777778,7.19211111111
461.65,7.19377777778,31.1852222222,14.8567777778,28.88,7.13044444445,7.50344444444,20.7648888889,9.76511111111,19.8511111111,7.18544444444
462.00,7.21722222222,31.3023333333,14.9094444444,28.9821111111,7.15800000001,7.49311111111,20.8073333333,9.7941111111,19.9031111111,7.15266666667
462.35,7.28166666667,31.4651111111,15.0025555556,29.0842222222,7.20294444443,7.55444444444,20.9037777778,9.83755555554,20.0118888889,7.18722222222
462.71,7.364,31.6813333333,15.101,29.2421111111,7.25911111112,7.60588888889,21.0267777778,9.90644444445,20.1326666666,7.21655555555
463.06,7.40511111111,31.8484444444,15.1935555556,29.3822222222,7.29566666668,7.64111111111,21.1324444445,9.969,20.2265555556,7.20922222222
463.41,7.50666666667,32.0462222222,15.3341111111,29.5578888889,7.37283333332,7.73611111111,21.2295555556,10.07,20.3436666667,7.25722222222
463.76,7.577,32.2091111111,15.4243333333,29.7065555556,7.40911111112,7.78722222222,21.3117777778,10.1458888889,20.435,7.27955555556
464.12,7.60544444444,32.4285555556,15.5208888889,29.8666666667,7.42444444446,7.791,21.3792222222,10.1666666667,20.4927777778,7.27755555555
464.47,7.62622222222,32.5995555555,15.6008888889,29.9996666667,7.44294444443,7.81744444445,21.4648888889,10.2033333333,20.5701111111,7.26711111111
464.82,7.68422222222,32.825,15.6714444444,30.1525555555,7.49116666667,7.85866666667,21.5605555556,10.26,20.6716666666,7.28288888889
465.17,7.74511111111,32.9883333333,15.7681111111,30.2698888889,7.54161111112,7.90966666667,21.632,10.3313333333,20.7922222222,7.32677777778
465.53,7.81566666667,33.1528888889,15.8747777778,30.4016666667,7.6111111111,7.97611111111,21.711,10.4028888889,20.8957777778,7.35744444445
465.88,7.87311111111,33.3215555555,15.9312222222,30.4854444445,7.64827777778,8.034,21.7823333334,10.4614444444,20.9735555555,7.40111111111
466.23,7.88911111111,33.4621111111,15.9836666667,30.6082222222,7.66311111111,8.02377777778,21.845,10.4956666667,21.0376666667,7.39566666667
466.58,7.93877777778,33.5818888889,16.0651111111,30.7284444445,7.70027777778,8.07133333333,21.8808888889,10.5553333333,21.1248888889,7.42066666667
466.94,7.97,33.6758888889,16.1013333333,30.8023333333,7.72577777777,8.09366666667,21.896,10.5707777778,21.1605555556,7.40311111111
467.29,7.968,33.7357777778,16.1065555555,30.8218888889,7.72505555555,8.05455555556,21.8925555555,10.5607777778,21.1746666667,7.398
467.64,7.96722222222,33.7834444445,16.1087777778,30.8586666667,7.74000000001,8.03622222222,21.9028888889,10.5654444444,21.2004444444,7.38955555556
467.99,8.04488888889,33.8742222222,16.1726666667,30.9407777778,7.80783333335,8.12122222222,21.9787777778,10.6325555556,21.2903333334,7.46344444445
468.35,8.09233333333,33.9747777778,16.2284444445,30.9962222222,7.84249999999,8.14233333333,22.0114444444,10.6614444445,21.3804444444,7.50277777778
468.70,8.13955555555,34.0555555556,16.2984444445,31.0728888889,7.88016666666,8.161,22.0445555555,10.7168888889,21.4664444444,7.534
469.05,8.15833333333,34.134,16.3194444444,31.1516666667,7.89355555557,8.17644444444,22.053,10.7237777778,21.5135555556,7.53966666667
469.40,8.16166666666,34.2262222222,16.3465555556,31.2073333333,7.91216666665,8.19888888889,22.0937777778,10.7572222222,21.5726666667,7.56933333333
469.75,8.14811111111,34.235,16.3475555556,31.2195555556,7.90094444446,8.18055555555,22.0661111111,10.7315555555,21.5668888889,7.54955555555
470.11,8.14344444444,34.2313333333,16.3328888889,31.2424444445,7.88055555557,8.16088888889,22.0137777778,10.7101111111,21.5842222222,7.528
470.46,8.12566666666,34.171,16.2898888889,31.2015555556,7.85694444443,8.13877777778,21.974,10.6671111111,21.558,7.52
470.81,8.144,34.2257777778,16.3276666667,31.2452222222,7.87411111111,8.15944444444,22.0081111111,10.6992222222,21.6338888889,7.57522222222
471.16,8.14888888889,34.2078888889,16.3328888889,31.2663333333,7.87627777778,8.18722222222,22.0144444444,10.6895555556,21.6693333333,7.555
471.51,8.14933333333,34.2098888889,16.3268888889,31.2434444445,7.86150000001,8.21922222222,22.0118888889,10.6846666667,21.6941111111,7.58977777778
471.87,8.10244444444,34.1388888889,16.2897777778,31.1842222222,7.82077777778,8.16944444444,21.9465555555,10.6354444444,21.6901111111,7.54422222222
472.22,8.08044444444,34.0633333333,16.2392222222,31.1311111111,7.80377777777,8.141,21.8823333333,10.5884444444,21.6328888889,7.52655555555
472.57,8.03455555556,33.9344444444,16.1622222222,31.0204444444,7.7718888889,8.12133333333,21.7703333333,10.5194444444,21.5783333333,7.52688888889
472.92,8.02511111111,33.8544444444,16.1344444444,30.9631111111,7.75700000001,8.09766666667,21.7235555555,10.4757777778,21.5342222222,7.54655555556
473.27,8.00233333333,33.7647777778,16.0932222222,30.9014444445,7.7201111111,8.06633333333,21.6148888889,10.3992222222,21.516,7.53677777778
473.62,7.96944444445,33.6706666667,16.035,30.8512222222,7.68055555555,8.03966666667,21.5417777778,10.3353333333,21.4936666667,7.55166666667
473.98,7.96466666667,33.5841111111,15.9941111111,30.7828888889,7.69683333333,8.05433333333,21.4805555556,10.309,21.4676666667,7.59877777778
474.33,7.94466666667,33.5366666667,15.9781111111,30.7465555555,7.6723888889,8.04788888889,21.385,10.2672222222,21.4727777778,7.60977777778
474.68,7.84644444445,33.3353333333,15.8322222222,30.582,7.59994444443,7.97822222222,21.2066666667,10.1523333333,21.3812222222,7.57911111111
475.03,7.83077777778,33.3108888889,15.8073333333,30.5346666667,7.57711111112,7.95488888889,21.1475555556,10.1027777778,21.3897777778,7.61788888889
475.38,7.73733333333,33.1665555556,15.72,30.4338888889,7.51944444443,7.87688888889,20.9828888889,10.007,21.3152222222,7.55888888889
475.73,7.68355555556,33.0744444444,15.6366666667,30.3823333333,7.46988888888,7.83566666667,20.8738888889,9.92566666666,21.2571111111,7.56411111111
476.08,7.60766666667,32.9656666666,15.5816666667,30.3085555555,7.42066666668,7.80977777778,20.763,9.85088888888,21.2576666667,7.54244444444
476.44,7.59477777778,32.9255555555,15.5671111111,30.2924444444,7.43233333334,7.82788888889,20.7335555556,9.83755555554,21.2547777778,7.56466666667
476.79,7.58577777778,32.8542222222,15.5424444444,30.2273333333,7.41838888889,7.83055555555,20.6691111111,9.79644444444,21.2708888889,7.57388888889
477.14,7.56244444444,32.7977777778,15.5056666667,30.1818888889,7.38333333332,7.82622222222,20.6021111111,9.78255555557,21.2353333333,7.56877777778
477.49,7.54188888889,32.7592222222,15.4923333333,30.1261111111,7.38388888889,7.82611111111,20.547,9.79455555556,21.2303333333,7.58044444444
477.84,7.47766666667,32.7031111111,15.4274444444,30.0648888889,7.3041111111,7.75577777778,20.4232222222,9.72922222222,21.197,7.55188888889
478.19,7.42944444445,32.5972222222,15.3625555556,29.964,7.26094444446,7.71844444444,20.3365555555,9.67455555557,21.1386666667,7.52388888889
478.54,7.43344444444,32.5833333333,15.3611111111,29.9324444444,7.22733333332,7.72466666667,20.2918888889,9.65855555557,21.1422222222,7.53433333333
478.89,7.371,32.4776666667,15.3076666667,29.8585555556,7.18594444444,7.68888888889,20.1748888889,9.60333333333,21.0467777778,7.49277777778
479.24,7.41366666667,32.5151111111,15.3477777778,29.8922222222,7.20300000001,7.70666666667,20.1613333333,9.62755555555,21.0927777778,7.53655555555
479.60,7.40133333333,32.503,15.3534444444,29.8533333333,7.21477777777,7.71255555555,20.0997777778,9.63622222223,21.0976666666,7.54666666666
479.95,7.41988888889,32.5246666667,15.3677777778,29.8753333333,7.21266666666,7.71,20.0652222222,9.66277777778,21.0917777778,7.57533333333
480.30,7.39477777778,32.5056666667,15.3498888889,29.8536666667,7.18044444446,7.67044444444,19.9998888889,9.65422222222,21.1017777778,7.56477777778
480.65,7.35844444444,32.5082222222,15.3371111111,29.8594444444,7.164,7.63611111111,19.8964444444,9.63944444446,21.0992222222,7.53744444444
481.00,7.337,32.4978888889,15.3252222222,29.8353333333,7.14333333334,7.60244444445,19.8053333334,9.60866666668,21.0866666667,7.50311111111
481.35,7.35833333333,32.581,15.3842222222,29.8995555556,7.16177777778,7.63655555556,19.804,9.64044444443,21.1368888889,7.528
481.70,7.35388888889,32.7033333333,15.4428888889,29.9753333333,7.16133333332,7.655,19.8103333333,9.66111111111,21.1732222222,7.52322222222
482.05,7.37333333333,32.868,15.5182222222,30.0888888889,7.17188888889,7.67477777778,19.8464444445,9.6941111111,21.2426666667,7.54833333333
482.40,7.38322222222,33.0051111111,15.5728888889,30.2024444444,7.1938888889,7.67755555555,19.8741111111,9.72555555555,21.3116666667,7.55288888889
482.75,7.39833333334,33.1191111111,15.6022222222,30.2813333333,7.19027777777,7.683,19.8942222222,9.7548888889,21.3693333333,7.55511111111
483.10,7.39444444444,33.1875555555,15.6248888889,30.3212222222,7.1796111111,7.68177777778,19.8906666667,9.7631111111,21.402,7.55222222222
483.45,7.40466666667,33.2615555555,15.6617777778,30.3665555555,7.17744444445,7.68611111111,19.8987777778,9.78122222222,21.4501111111,7.55177777778
483.80,7.42544444444,33.3486666667,15.7006666667,30.4285555555,7.19288888888,7.70066666667,19.9257777778,9.8011111111,21.485,7.56588888889
484.15,7.45077777778,33.45,15.7513333333,30.4983333333,7.21222222223,7.71388888889,19.956,9.8248888889,21.5188888889,7.56388888889
484.50,7.48377777778,33.5701111111,15.8108888889,30.5632222222,7.23705555556,7.73888888889,20.0061111111,9.85755555555,21.5832222222,7.57644444445
484.85,7.517,33.7303333333,15.8804444445,30.6647777778,7.26605555557,7.76055555556,20.0743333333,9.894,21.656,7.58277777778
485.20,7.53811111111,33.8731111111,15.9271111111,30.7533333333,7.27394444445,7.76777777778,20.1111111111,9.91444444446,21.7183333333,7.57011111111
485.55,7.574,34.0115555556,15.9917777778,30.843,7.29816666668,7.77444444445,20.148,9.947,21.7875555556,7.56111111111
485.90,7.60188888889,34.1591111111,16.0496666667,30.9271111111,7.31433333333,7.77911111111,20.1828888889,9.97444444443,21.8557777778,7.54133333333
486.25,7.65466666666,34.3466666667,16.1394444444,31.0411111111,7.34066666666,7.80777777778,20.2402222222,10.0216666667,21.9327777778,7.53955555556
486.60,7.71655555555,34.5778888889,16.2513333333,31.1884444444,7.39750000001,7.84377777778,20.3331111111,10.091,22.0525555556,7.55522222222
486.95,7.772,34.7675555555,16.3487777778,31.312,7.44272222222,7.87277777778,20.4078888889,10.1425555556,22.1428888889,7.54544444444
487.30,7.845,34.9833333333,16.4531111111,31.4488888889,7.49883333333,7.91655555556,20.4931111111,10.2044444445,22.2353333333,7.55233333333
487.65,7.90333333333,35.187,16.5544444445,31.5727777778,7.54361111112,7.94766666667,20.5635555556,10.269,22.3233333333,7.55488888889
488.00,7.96266666667,35.3843333333,16.6564444445,31.7118888889,7.58244444443,7.97688888889,20.631,10.3311111111,22.4247777778,7.561
488.35,8.02144444444,35.6053333334,16.764,31.8716666667,7.61605555557,8.00388888889,20.7075555555,10.3997777778,22.5002222222,7.548
488.70,8.09088888889,35.8381111111,16.8885555556,32.0446666667,7.65705555554,8.03455555555,20.7761111111,10.4785555556,22.6117777778,7.55288888889
489.05,8.19,36.1234444445,17.06,32.257,7.72927777777,8.08033333333,20.8738888889,10.5765555556,22.7438888889,7.565
489.40,8.31444444444,36.4861111111,17.252,32.5038888889,7.82088888889,8.15266666666,20.9994444445,10.7113333333,22.9074444445,7.59044444445
489.75,8.43277777778,36.8404444445,17.437,32.749,7.91100000001,8.20588888889,21.1047777778,10.8483333333,23.0644444445,7.60288888889
490.10,8.54422222222,37.1505555556,17.6086666666,32.9565555555,7.98522222221,8.24322222222,21.199,10.9832222222,23.1994444445,7.59544444444
490.45,8.65877777778,37.46,17.7994444445,33.1578888889,8.05433333333,8.29911111111,21.2732222222,11.1102222222,23.3294444444,7.58688888889
490.80,8.79277777778,37.8121111111,17.999,33.4106666667,8.13661111111,8.36477777778,21.3768888889,11.2646666667,23.464,7.61877777778
491.15,8.89033333333,38.1293333333,18.1805555555,33.6581111111,8.192,8.40133333333,21.4575555555,11.3905555555,23.5851111111,7.617
491.50,9.00633333333,38.4243333334,18.35,33.8691111111,8.25472222222,8.45588888889,21.5304444444,11.511,23.7225555556,7.61922222222
491.85,9.12,38.751,18.5211111111,34.0753333333,8.33511111112,8.52022222222,21.6143333333,11.6516666667,23.8344444445,7.63566666667
492.20,9.24088888889,39.0384444444,18.6893333333,34.2726666667,8.41233333333,8.57311111111,21.696,11.7898888889,23.9584444445,7.652
492.55,9.37488888889,39.3267777778,18.8565555556,34.4596666667,8.49055555556,8.62922222222,21.7737777778,11.9264444444,24.0737777778,7.66477777778
492.90,9.49277777779,39.6327777778,19.0252222222,34.6471111111,8.55983333333,8.67144444445,21.8493333334,12.0623333333,24.1855555556,7.65611111111
493.25,9.64044444444,39.9373333333,19.2184444444,34.8848888889,8.6521111111,8.74311111111,21.9614444444,12.2361111111,24.3207777778,7.67988888889
493.60,9.81077777778,40.2707777778,19.4362222222,35.1393333333,8.73366666668,8.80722222222,22.063,12.4261111111,24.4617777778,7.67055555555
493.95,10.0215555556,40.7191111111,19.7165555556,35.4708888889,8.86644444443,8.91377777778,22.1734444444,12.648,24.6465555556,7.70066666667
494.30,10.2417777778,41.1531111111,19.9901111111,35.7905555555,8.99883333332,8.98977777778,22.2631111111,12.8945555556,24.8097777778,7.71666666667
494.65,10.4758888889,41.6395555555,20.2971111111,36.1287777778,9.13844444445,9.06599999999,22.357,13.1638888889,25.0105555556,7.70277777778
495.00,10.7221111111,42.1531111111,20.5997777778,36.4584444444,9.29155555554,9.15633333334,22.4768888889,13.4674444445,25.223,7.70044444445
495.34,10.9654444444,42.6473333333,20.926,36.821,9.47050000001,9.24388888888,22.5963333333,13.7918888889,25.4206666667,7.70233333334
495.69,11.2128888889,43.1213333333,21.2366666667,37.1766666667,9.61061111112,9.31333333333,22.6824444444,14.0864444444,25.6316666667,7.69566666667
496.04,11.4693333333,43.5776666667,21.5407777778,37.4851111111,9.76155555555,9.39555555557,22.7391111111,14.3983333333,25.8196666667,7.68655555556
496.39,11.7068888889,44.0347777778,21.8662222222,37.8287777778,9.93799999999,9.4908888889,22.819,14.7154444445,26.0086666667,7.68366666667
496.74,12.0051111111,44.5277777778,22.2057777778,38.2021111111,10.1587777778,9.64011111111,22.9453333333,15.1258888889,26.2156666667,7.74322222222
