wavelength,Back_RamCarf,Belly_RamCarf,Breast_RamCarf,Crissum_RamCarf,Crown_RamCarf,DorTail_RamCarf,Rump_RamCarf,Throat_RamCarf,WingTip_RamCarf
419.37,2.5166,3.60626666667,3.79306666667,3.23173333333,2.85033333333,4.42506666667,2.64606666667,3.94026666667,3.6689
419.73,2.52773333333,3.61806666667,3.80213333333,3.24773333333,2.8596,4.42346666667,2.65693333333,3.94366666667,3.6703
420.08,2.51413333333,3.59906666667,3.7954,3.2288,2.83866666667,4.40646666667,2.64793333333,3.9254,3.6544
420.44,2.51226666667,3.59846666667,3.79386666667,3.22606666667,2.83733333333,4.4014,2.64866666667,3.90733333333,3.6525
420.80,2.4986,3.589,3.7856,3.21146666667,2.8268,4.37646666667,2.62466666667,3.88066666667,3.64186666667
421.16,2.48433333333,3.57046666667,3.77213333333,3.2022,2.80966666666,4.35453333333,2.6056,3.86013333333,3.63
421.51,2.47773333333,3.5752,3.77866666667,3.21026666667,2.81746666666,4.36333333333,2.6116,3.85546666667,3.63536666667
421.87,2.46166666667,3.55906666666,3.76466666667,3.19493333333,2.80313333333,4.3482,2.59546666667,3.8466,3.61936666667
422.23,2.4748,3.573,3.77413333333,3.2096,2.80846666667,4.35666666667,2.60506666667,3.8582,3.62893333333
422.58,2.4726,3.56346666667,3.77253333333,3.20406666667,2.79513333333,4.34766666667,2.59693333333,3.8506,3.62203333333
422.94,2.483,3.57626666666,3.77226666667,3.21066666667,2.79666666667,4.3406,2.59766666667,3.85753333333,3.6294
423.30,2.49126666667,3.5824,3.77526666667,3.21293333334,2.79693333333,4.33433333333,2.60646666667,3.85386666667,3.63293333333
423.66,2.47993333333,3.56893333333,3.76506666667,3.2052,2.78146666667,4.3278,2.59573333333,3.83813333333,3.62043333333
424.01,2.50333333333,3.59206666667,3.78533333333,3.23173333333,2.80633333333,4.35373333333,2.6202,3.85913333333,3.6449
424.37,2.50153333333,3.5894,3.78953333333,3.2344,2.80666666667,4.34686666667,2.6234,3.864,3.65003333333
424.73,2.5114,3.599,3.79553333333,3.25293333333,2.8172,4.36153333333,2.64066666667,3.88426666667,3.65793333333
425.08,2.52466666667,3.61253333333,3.79713333333,3.25893333333,2.8262,4.3688,2.65,3.8904,3.66056666667
425.44,2.5198,3.60626666667,3.78053333333,3.2404,2.8118,4.35,2.6376,3.884,3.64693333333
425.80,2.53453333333,3.61053333333,3.78486666667,3.25393333333,2.81806666667,4.35473333333,2.64653333333,3.88926666667,3.64973333333
426.16,2.516,3.59633333333,3.7686,3.23446666666,2.8126,4.33786666667,2.63433333333,3.87186666667,3.6265
426.51,2.52153333333,3.6064,3.7678,3.24653333333,2.82593333333,4.34126666667,2.65106666667,3.8784,3.6406
426.87,2.5074,3.59313333333,3.7628,3.22873333333,2.80926666667,4.33613333333,2.64133333333,3.8702,3.62726666667
427.23,2.49946666667,3.58146666667,3.75446666667,3.225,2.79973333333,4.33173333333,2.63153333333,3.86726666667,3.6261
427.58,2.49866666667,3.5874,3.7536,3.22006666667,2.8048,4.32546666667,2.6334,3.88473333333,3.623
427.94,2.4938,3.58346666667,3.74306666667,3.21593333333,2.79746666667,4.3088,2.6276,3.8698,3.6126
428.30,2.4906,3.58733333333,3.7364,3.21773333333,2.78746666667,4.3048,2.61853333334,3.8606,3.60533333334
428.65,2.493,3.58693333333,3.73846666667,3.2068,2.7844,4.298,2.6112,3.85133333333,3.60893333333
429.01,2.51086666667,3.60146666667,3.7572,3.22306666667,2.80673333333,4.3112,2.62833333333,3.8658,3.62653333333
429.37,2.5166,3.60533333333,3.75666666667,3.2288,2.8076,4.31893333333,2.63013333333,3.8694,3.62223333333
429.72,2.5288,3.61593333333,3.78166666667,3.2378,2.82613333333,4.33253333333,2.63826666667,3.88613333333,3.64033333333
430.08,2.56666666667,3.6416,3.81,3.26966666667,2.847,4.36826666667,2.657,3.9132,3.67076666667
430.44,2.5646,3.637,3.80753333333,3.26673333333,2.832,4.36486666667,2.63993333334,3.9074,3.6575
430.79,2.55946666667,3.63953333333,3.80506666667,3.26666666667,2.83246666667,4.3586,2.63973333333,3.883,3.65443333333
431.15,2.5612,3.64986666667,3.80273333334,3.27433333334,2.8474,4.3662,2.64686666667,3.87686666667,3.6502
431.50,2.56826666667,3.65206666667,3.8204,3.28806666667,2.8574,4.36406666667,2.6494,3.8714,3.6682
431.86,2.544,3.63526666667,3.80853333333,3.27653333333,2.84053333333,4.3436,2.63026666667,3.85553333333,3.65046666667
432.22,2.5548,3.6398,3.81233333333,3.28293333333,2.84866666667,4.35986666667,2.63813333333,3.86066666667,3.6552
432.57,2.55353333334,3.63966666667,3.81066666666,3.2894,2.84733333333,4.35893333333,2.63986666666,3.86026666667,3.65193333333
432.93,2.53466666667,3.6202,3.78673333333,3.27493333333,2.82033333333,4.3378,2.6198,3.83733333333,3.63203333334
433.29,2.54093333333,3.62733333333,3.80313333333,3.27953333333,2.8286,4.3368,2.6252,3.83713333334,3.64213333333
433.64,2.53033333333,3.6312,3.7802,3.27353333333,2.8122,4.33173333333,2.61933333333,3.81893333333,3.63386666667
434.00,2.50793333333,3.61653333333,3.76826666666,3.25573333333,2.80393333333,4.31506666667,2.60673333333,3.80706666667,3.62523333333
434.35,2.51826666667,3.6234,3.776,3.2652,2.82033333333,4.32793333333,2.62506666667,3.81226666667,3.63853333333
434.71,2.52826666667,3.6268,3.77613333333,3.28013333334,2.8278,4.33826666667,2.62993333333,3.8254,3.6464
435.07,2.5352,3.63846666667,3.78413333333,3.28346666667,2.84226666666,4.34273333333,2.64406666667,3.83113333333,3.65863333333
435.42,2.537,3.63793333333,3.78113333333,3.27706666667,2.83633333333,4.3512,2.65306666667,3.8244,3.66173333333
435.78,2.55086666667,3.65306666667,3.78773333333,3.28753333333,2.84653333333,4.36826666667,2.661,3.83833333333,3.68
436.13,2.54633333333,3.64873333333,3.78486666667,3.28073333333,2.8458,4.35186666667,2.66033333333,3.83446666667,3.6858
436.49,2.52566666667,3.634,3.77126666667,3.26746666667,2.8334,4.34146666667,2.64566666667,3.8172,3.67036666667
436.84,2.50586666667,3.6302,3.7622,3.26173333333,2.82633333333,4.33506666667,2.6364,3.81433333333,3.65783333333
437.20,2.4928,3.61606666666,3.7432,3.25586666667,2.80853333333,4.32346666667,2.6262,3.8034,3.6477
437.56,2.4862,3.61066666667,3.75466666667,3.255,2.8094,4.31606666667,2.6234,3.80253333333,3.6539
437.91,2.50966666667,3.6358,3.77793333333,3.28446666667,2.82293333333,4.3346,2.646,3.8226,3.67696666667
438.27,2.5118,3.64206666667,3.78706666667,3.29306666667,2.82753333333,4.33973333333,2.64593333333,3.8242,3.67156666667
438.62,2.50813333333,3.64733333333,3.78913333333,3.29113333333,2.82626666667,4.3292,2.64673333333,3.81573333334,3.66756666667
438.98,2.51106666667,3.64006666667,3.7894,3.287,2.81313333333,4.32253333333,2.63793333333,3.81113333333,3.66186666667
439.33,2.50053333333,3.6416,3.78006666666,3.28466666667,2.81266666667,4.31266666667,2.62,3.80946666667,3.65416666667
439.69,2.50653333333,3.64146666667,3.7806,3.28386666667,2.82226666667,4.30653333334,2.6212,3.80826666666,3.64933333333
440.04,2.50113333334,3.63706666667,3.77533333333,3.27733333333,2.814,4.31113333333,2.61226666667,3.7956,3.63543333333
440.40,2.51006666667,3.6524,3.78246666667,3.2804,2.8202,4.30926666667,2.61926666667,3.8014,3.64756666667
440.75,2.51806666667,3.66046666667,3.79066666667,3.28333333333,2.82493333333,4.31593333333,2.6226,3.80206666667,3.66026666667
441.11,2.5132,3.66193333334,3.79246666667,3.28993333333,2.83106666667,4.31526666667,2.6214,3.8026,3.66613333333
441.47,2.53506666667,3.68546666667,3.8088,3.3086,2.85353333333,4.33213333333,2.6424,3.8162,3.67736666667
441.82,2.5272,3.67806666667,3.79893333333,3.29906666667,2.846,4.3218,2.63146666667,3.79866666667,3.66353333333
442.18,2.52246666667,3.67146666667,3.79333333333,3.2936,2.8446,4.31206666667,2.6266,3.7892,3.6685
442.53,2.53673333333,3.683,3.8068,3.3118,2.85566666667,4.32886666667,2.63446666667,3.79826666667,3.68236666667
442.89,2.5284,3.68013333333,3.806,3.30933333333,2.8524,4.3254,2.62866666667,3.7926,3.67663333333
443.24,2.53733333333,3.68986666667,3.80946666667,3.32126666667,2.85053333333,4.33306666667,2.6364,3.78473333333,3.67656666667
443.60,2.52806666667,3.68446666667,3.7962,3.31753333333,2.84513333333,4.33126666667,2.62606666667,3.77433333333,3.67136666667
443.95,2.5414,3.70453333333,3.81873333333,3.329,2.85726666667,4.338,2.64093333333,3.79186666667,3.68303333333
444.31,2.55186666667,3.70306666667,3.82086666667,3.34266666667,2.86246666667,4.3532,2.64553333333,3.7924,3.691
444.66,2.55986666667,3.70306666667,3.82926666667,3.35093333333,2.85786666667,4.36173333333,2.658,3.79473333333,3.6992
445.02,2.56793333333,3.713,3.83466666667,3.34946666667,2.85906666667,4.37106666667,2.66726666667,3.79393333333,3.70433333333
445.37,2.5446,3.69686666667,3.81486666667,3.33093333333,2.8364,4.34566666667,2.6496,3.76993333333,3.6858
445.72,2.53406666667,3.6842,3.80533333333,3.31826666667,2.82926666667,4.33566666667,2.64053333334,3.763,3.67806666667
446.08,2.53633333333,3.68546666667,3.802,3.318,2.83613333334,4.33493333333,2.64106666667,3.76133333333,3.6732
446.43,2.50893333333,3.65933333333,3.77773333333,3.2896,2.81606666667,4.3064,2.619,3.73813333333,3.65226666667
446.79,2.51,3.66346666667,3.77126666667,3.2952,2.81326666667,4.30773333333,2.6152,3.739,3.65623333333
447.14,2.5088,3.65453333333,3.77006666666,3.28706666667,2.8092,4.30193333333,2.61226666667,3.7422,3.6604
447.50,2.51593333333,3.65946666667,3.7738,3.2888,2.80406666667,4.30753333333,2.62353333333,3.7428,3.66253333333
447.85,2.4974,3.64066666667,3.75453333333,3.27753333333,2.7916,4.29653333333,2.61433333333,3.7252,3.6525
448.21,2.47773333333,3.62773333333,3.74013333333,3.2578,2.7822,4.27373333334,2.60293333333,3.71393333333,3.63453333334
448.56,2.46853333333,3.62393333333,3.7302,3.25006666667,2.7854,4.2648,2.5952,3.70426666667,3.62336666667
448.92,2.46793333333,3.61573333333,3.72486666667,3.24686666667,2.7846,4.2508,2.58566666667,3.70626666667,3.61796666667
449.27,2.49506666667,3.6366,3.75173333333,3.27246666666,2.81253333333,4.2776,2.6112,3.73233333333,3.6536
449.62,2.50366666667,3.65,3.75773333333,3.2898,2.8252,4.28406666667,2.61906666667,3.73693333333,3.6626
449.98,2.50126666667,3.657,3.7606,3.28706666667,2.81066666667,4.27593333333,2.61093333333,3.72873333333,3.6661
450.33,2.517,3.6794,3.782,3.30253333333,2.82633333333,4.29193333333,2.62993333333,3.7472,3.6817
450.69,2.5114,3.67753333333,3.78753333333,3.29646666667,2.83066666667,4.2854,2.62986666667,3.74353333333,3.6819
451.04,2.50546666667,3.68226666667,3.78646666667,3.29766666667,2.83733333333,4.28786666667,2.639,3.7422,3.68623333333
451.40,2.49813333333,3.6854,3.7908,3.29306666667,2.83553333333,4.2812,2.62566666667,3.73826666667,3.68276666667
451.75,2.52486666667,3.70546666667,3.80073333333,3.3166,2.85326666667,4.2936,2.63346666667,3.75453333333,3.70206666667
452.10,2.5434,3.72566666667,3.8254,3.34006666667,2.8686,4.3142,2.65466666667,3.77486666667,3.72103333333
452.46,2.54793333333,3.73406666667,3.8294,3.3528,2.8732,4.311,2.658,3.78,3.7262
452.81,2.55866666667,3.75313333334,3.84886666667,3.36846666667,2.8872,4.33026666667,2.67826666666,3.79066666667,3.7382
453.17,2.54973333333,3.74853333333,3.8348,3.35573333333,2.88366666667,4.31766666667,2.65893333333,3.77333333333,3.7154
453.52,2.5526,3.755,3.84653333333,3.35313333333,2.8838,4.317,2.6672,3.77706666667,3.72043333334
453.87,2.54973333333,3.76126666667,3.85553333333,3.36573333333,2.8878,4.33186666667,2.6772,3.79433333333,3.7275
454.23,2.552,3.7626,3.8532,3.3714,2.89166666667,4.3348,2.6776,3.79833333333,3.7317
454.58,2.54566666667,3.76353333333,3.85066666667,3.37226666667,2.88526666667,4.32693333333,2.67913333334,3.78713333333,3.72446666667
454.93,2.5592,3.77573333333,3.8696,3.3868,2.90446666667,4.3352,2.6912,3.79473333333,3.73766666667
455.29,2.57866666667,3.79533333333,3.89293333334,3.42146666667,2.9336,4.3572,2.7216,3.8054,3.77123333333
455.64,2.58466666667,3.817,3.91313333334,3.44193333333,2.9508,4.36746666667,2.74033333334,3.8126,3.77953333333
456.00,2.571,3.79953333333,3.88766666667,3.42326666667,2.93526666667,4.35033333333,2.71626666666,3.78833333333,3.7667
456.35,2.58946666667,3.8152,3.91186666667,3.43426666667,2.95193333333,4.366,2.73786666667,3.80306666667,3.792
456.70,2.59053333333,3.8184,3.90606666666,3.43553333333,2.9536,4.36453333333,2.73373333333,3.80493333333,3.7968
457.06,2.56586666667,3.79206666667,3.87513333333,3.42666666667,2.92466666667,4.34453333333,2.72046666666,3.7884,3.78416666667
457.41,2.55893333333,3.7888,3.85986666667,3.41773333333,2.91946666666,4.34873333333,2.7116,3.778,3.7818
457.76,2.57246666667,3.7902,3.85773333333,3.4198,2.92253333333,4.35113333333,2.71646666667,3.77686666667,3.78323333333
458.12,2.58166666667,3.79313333333,3.8656,3.42313333333,2.9234,4.35933333333,2.72366666667,3.77686666667,3.78623333333
458.47,2.58366666667,3.78286666667,3.8532,3.41213333333,2.91373333333,4.36466666667,2.71193333333,3.7752,3.78146666667
458.82,2.57873333333,3.78466666667,3.84973333333,3.4068,2.89993333333,4.366,2.7064,3.77446666667,3.76636666667
459.18,2.56233333333,3.7658,3.83493333333,3.38273333333,2.88333333333,4.34846666667,2.68486666667,3.76313333333,3.7493
459.53,2.5606,3.75373333333,3.8228,3.3708,2.87186666667,4.3404,2.67333333333,3.76313333333,3.74603333334
459.88,2.5808,3.779,3.84873333334,3.39333333333,2.89566666667,4.3602,2.69573333333,3.77973333334,3.76233333333
460.24,2.57833333333,3.77446666667,3.83933333333,3.39126666667,2.89506666667,4.356,2.68633333333,3.77386666667,3.75433333333
460.59,2.5632,3.7596,3.82573333333,3.3798,2.87953333333,4.34306666667,2.671,3.74793333333,3.73456666667
460.94,2.56986666667,3.76566666667,3.8358,3.38193333333,2.8872,4.34633333333,2.6708,3.75353333333,3.73633333333
461.29,2.57733333334,3.76493333333,3.83766666667,3.38793333334,2.88726666667,4.33813333333,2.66713333333,3.7508,3.73333333333
461.65,2.57133333333,3.76066666667,3.83166666667,3.38706666667,2.89026666666,4.33733333333,2.66246666667,3.74706666667,3.7255
462.00,2.57233333333,3.76873333333,3.8312,3.398,2.89953333333,4.34413333333,2.6674,3.75046666667,3.73133333333
462.35,2.59933333333,3.80106666667,3.8662,3.43506666667,2.9306,4.3716,2.7006,3.77813333333,3.77183333333
462.71,2.6004,3.79273333333,3.867,3.4364,2.93193333333,4.35973333333,2.6912,3.77086666667,3.77896666667
463.06,2.61613333333,3.81093333333,3.88033333333,3.45666666667,2.9414,4.36746666667,2.704,3.77826666667,3.7879
463.41,2.63433333334,3.83813333333,3.91226666667,3.48266666667,2.96533333333,4.3926,2.72986666667,3.79426666667,3.81203333333
463.76,2.638,3.84873333333,3.92066666667,3.49266666667,2.9674,4.40006666667,2.73813333333,3.8016,3.8128
464.12,2.635,3.8538,3.9224,3.4972,2.96333333333,4.40306666667,2.7396,3.7972,3.8091
464.47,2.63613333333,3.85706666667,3.9146,3.49713333333,2.96506666667,4.3976,2.74406666667,3.79893333333,3.80513333333
464.82,2.62213333333,3.8484,3.90713333333,3.48286666667,2.94666666667,4.38613333333,2.7304,3.78246666667,3.7929
465.17,2.61306666667,3.849,3.90873333333,3.48106666666,2.93533333333,4.38033333333,2.73293333333,3.78406666667,3.7869
465.53,2.61493333333,3.85853333333,3.92026666667,3.47933333333,2.93046666667,4.37813333333,2.73013333333,3.78626666667,3.7923
465.88,2.60726666667,3.85033333333,3.9226,3.4676,2.9212,4.3698,2.71666666667,3.7812,3.7856
466.23,2.57233333333,3.8294,3.89726666667,3.4376,2.89466666667,4.33173333333,2.68746666667,3.7502,3.75013333333
466.58,2.566,3.82426666667,3.8836,3.43533333333,2.8924,4.32286666667,2.68146666667,3.742,3.74306666667
466.94,2.5508,3.8084,3.86566666667,3.42066666667,2.8782,4.314,2.6676,3.73173333333,3.729
467.29,2.52386666667,3.7786,3.83113333333,3.38986666667,2.85453333333,4.28453333333,2.64006666667,3.69986666667,3.6972
467.64,2.5002,3.7444,3.79846666667,3.35713333333,2.82126666667,4.2564,2.60986666667,3.67106666667,3.68196666667
467.99,2.511,3.7586,3.80813333333,3.36293333333,2.82453333333,4.26026666667,2.61773333333,3.67826666667,3.6967
468.35,2.52886666667,3.76993333333,3.83373333333,3.38053333333,2.8382,4.2738,2.63333333333,3.70026666667,3.7232
468.70,2.54213333334,3.78626666667,3.84833333334,3.39506666667,2.85246666667,4.2884,2.65033333333,3.71713333333,3.73653333333
469.05,2.55286666667,3.79353333333,3.847,3.4008,2.86386666667,4.2916,2.65633333333,3.72193333333,3.7521
469.40,2.55186666667,3.7944,3.8456,3.40413333333,2.87133333333,4.28766666667,2.65633333333,3.71666666667,3.75603333333
469.75,2.56446666667,3.81113333333,3.84686666667,3.41573333333,2.8828,4.30046666667,2.6676,3.71733333333,3.76256666667
470.11,2.58353333333,3.825,3.85473333334,3.43513333333,2.90006666667,4.3212,2.6778,3.73326666667,3.77663333333
470.46,2.5876,3.84386666667,3.86713333333,3.44473333333,2.90506666667,4.34253333333,2.70386666667,3.75093333333,3.7936
470.81,2.623,3.8818,3.9078,3.478,2.93613333334,4.37613333333,2.74113333333,3.7846,3.8282
471.16,2.62753333333,3.8874,3.91493333333,3.4904,2.94246666667,4.37733333333,2.7388,3.79653333333,3.8276
471.51,2.65366666667,3.92193333333,3.946,3.526,2.98013333333,4.40613333333,2.77113333334,3.83393333333,3.85713333333
471.87,2.65846666667,3.93166666667,3.9514,3.53366666667,2.9888,4.40886666667,2.77106666667,3.8428,3.857
472.22,2.65193333333,3.94246666667,3.9524,3.52973333334,2.98693333333,4.414,2.76193333333,3.8376,3.8584
472.57,2.6794,3.9774,3.97226666667,3.55786666666,3.0144,4.43706666667,2.7904,3.86526666667,3.8854
472.92,2.67826666667,3.98026666667,3.98173333333,3.5726,3.02466666667,4.4516,2.79626666667,3.86933333333,3.89143333333
473.27,2.68686666667,3.99046666667,3.98226666667,3.57106666667,3.0178,4.45753333333,2.80313333333,3.86986666667,3.89696666667
473.62,2.69846666667,4.00526666667,3.9976,3.58113333333,3.02146666667,4.4558,2.8112,3.8768,3.91693333333
473.98,2.7192,4.0326,4.0194,3.596,3.03573333333,4.47666666667,2.83446666667,3.8942,3.93116666667
474.33,2.7358,4.03733333333,4.02726666666,3.61313333333,3.04806666667,4.4734,2.8304,3.8958,3.93103333333
474.68,2.7222,4.02806666667,4.01473333333,3.597,3.0442,4.45293333333,2.8178,3.88393333333,3.92376666667
475.03,2.73406666667,4.05046666667,4.03333333333,3.60526666667,3.0548,4.46446666666,2.839,3.89133333333,3.9464
475.38,2.73626666667,4.04566666667,4.02693333333,3.6126,3.04853333333,4.46073333333,2.83546666667,3.88173333333,3.94126666666
475.73,2.7358,4.04373333333,4.0318,3.6082,3.05233333333,4.46913333333,2.8376,3.8798,3.94933333333
476.08,2.73006666667,4.027,4.01766666667,3.6006,3.04486666667,4.45746666667,2.83993333333,3.87086666667,3.93436666667
476.44,2.732,4.02233333333,4.02186666667,3.60313333333,3.0486,4.45946666667,2.84146666667,3.87333333333,3.9395
476.79,2.73606666666,4.03006666667,4.03066666667,3.59273333333,3.0518,4.45593333333,2.83446666667,3.87013333333,3.93796666667
477.14,2.72413333334,4.01226666667,4.028,3.58333333333,3.04686666667,4.4364,2.831,3.86233333333,3.9241
477.49,2.71626666667,4.00593333333,4.019,3.5794,3.0356,4.43,2.82666666667,3.8672,3.91053333333
477.84,2.6926,3.97553333333,3.9966,3.5572,3.01446666667,4.40633333333,2.80413333333,3.84633333333,3.8879
478.19,2.6788,3.9684,3.9892,3.5436,2.99873333333,4.3944,2.7948,3.8434,3.88006666667
478.54,2.66893333333,3.96033333333,3.97693333333,3.5426,2.98173333333,4.39353333333,2.78086666666,3.82546666667,3.8676
478.89,2.66986666667,3.9588,3.97746666667,3.546,2.97806666667,4.39533333333,2.77913333333,3.83013333333,3.86463333333
479.24,2.64866666667,3.9538,3.9648,3.52386666667,2.9618,4.37533333333,2.76606666667,3.81373333333,3.85756666667
479.60,2.6346,3.9396,3.949,3.51866666667,2.9486,4.3582,2.75666666667,3.80673333333,3.84893333333
479.95,2.6322,3.94046666667,3.94633333333,3.51426666667,2.94513333333,4.357,2.74266666667,3.80806666667,3.84833333333
480.30,2.632,3.94113333333,3.95033333333,3.51746666667,2.94073333333,4.35993333333,2.74273333333,3.80426666667,3.84243333333
480.65,2.63473333333,3.9476,3.95013333333,3.519,2.94213333334,4.36926666667,2.74886666667,3.80653333333,3.85086666667
481.00,2.64793333333,3.97673333333,3.9638,3.53993333333,2.9574,4.39006666667,2.76153333333,3.82066666667,3.86993333333
