wavelength,Back_TanCucf,Belly_TanCucf,Breast_TanCucf,Crissum_TanCucf,Crown_TanCucf,DorTail_TanCucf,Patch10_TanCucf,Patch11_TanCucf,Rump_TanCucf,Throat_TanCucf,WingTip_TanCucf
770.69,18.0101333333,36.7315333333,30.291,36.5167333333,16.865,12.7755333333,15.9978666667,13.9596333333,19.8311466666,26.2702666667,16.4387666667
771.00,17.8163333333,36.5604,30.095,36.2064,17.045,12.6345333333,15.9418,14.0059333333,19.7660266667,26.0667333333,16.2979
771.32,16.9176,36.0434,29.4258666667,35.7924666667,16.4842,11.9632,15.4808,13.2858666667,19.1721066667,25.3896666667,15.6441333333
771.63,16.7182,35.7850666667,29.3058,35.6703333333,16.3243333333,11.9277,15.6779333333,13.1708333333,19.1715866667,25.3433333333,15.6877
771.94,16.794,35.9434666667,29.3154666667,35.6341333333,16.4848,11.8929333333,15.8195333333,13.3449666667,19.23364,25.5723333333,15.7983333333
772.25,16.8676,36.1268,29.2750666667,35.4808666667,16.3672,11.9759333333,15.9653333333,13.3037333333,19.3656533333,25.6146666667,15.8471333333
772.56,17.0582666667,36.0832666667,29.5844,35.5515333333,16.4507333333,11.9185333333,16.1110666667,13.3632333333,19.59696,25.6833333333,16.0011333333
772.87,17.9588666667,36.7046,30.122,36.1333333334,17.1759333333,12.8000666667,16.9043333333,14.2200333333,20.6038933334,26.1914666667,16.6705
773.18,18.3665333334,37.1193333333,30.4808,36.5882666667,17.5698666667,13.0395666666,17.3606,14.6429666667,21.1507333333,26.6305333333,17.0810333333
773.50,17.2327333333,36.4684666667,29.577,35.6753333333,16.3907333333,11.8740666667,16.2558666667,13.7277666667,20.3400266667,25.6735333333,16.0718666667
773.81,17.2403333333,36.7503333333,29.5978666667,35.603,16.2312,11.5912,16.1934,13.6098666667,20.4924,25.4731333333,15.8271
774.12,17.3385333333,36.929,29.8572,36.1442,16.4298666667,11.4032333333,16.093,13.969,20.6552133333,25.4596,15.8093666667
774.43,17.0628666667,36.9358666667,29.8052,36.4718666667,16.1304,11.0681333333,15.7845333333,13.9045333333,20.4796266667,25.59,15.5221333333
774.74,18.1454,37.9719333333,30.9896,37.5184,17.1092666667,11.9368666667,16.3753333333,14.8076333333,21.4908266667,26.5064,16.2219
775.05,18.6196,38.5024,31.1320666667,37.6364666667,17.2396,11.8834,16.0982,14.8219333333,21.3578,26.5898,16.3284
775.36,18.7160666667,38.3882666667,31.0751333333,37.6251333334,17.284,12.3120666667,16.2378666667,15.0413666667,21.4931866667,26.6173333333,16.3996
775.67,18.7954,38.3501333333,31.1800666667,37.8287333333,17.4422,12.6163666667,16.2194,15.2822,21.4583866667,26.8646,16.3160666667
775.98,18.746,38.0876666666,30.6856666667,37.7086666667,17.3478666667,12.4628,15.9224666667,15.027,20.8850666667,26.5224666667,16.3487666667
776.30,18.0893333333,37.7687333333,30.2864,37.2003333333,16.8202,11.7457,15.2438666667,14.3323666667,20.0322,26.3321333333,16.0916333333
776.61,17.8889333333,37.7037333333,30.1112666667,37.0554666667,16.6344666667,11.5601333333,15.2406666667,14.4467666667,19.9111066667,26.2547333333,16.0302
776.92,18.6499333333,38.6264666667,31.0394666667,37.8882666667,17.7528666667,12.6932,16.2486666667,15.1108333333,20.64952,27.0872666667,17.2576
777.23,18.6242666667,38.3471333333,30.8032,37.7654,17.6869333333,12.597,16.3388666667,15.2838666667,20.4681466667,26.8838666667,17.4145666667
777.54,18.6574,38.3216666667,30.5746666667,37.3746,17.4942666667,12.7355333333,16.3862666667,15.0759,20.2886533333,26.7815333333,17.4091
777.85,18.8235333334,38.0940666667,30.4743333333,36.9904666667,17.5696,12.9000666666,16.5162666667,15.0935,20.2644,26.5481333333,17.4008333333
778.16,18.7892666667,37.814,30.1814,36.6257333333,17.5783333333,12.7504333333,16.6532,15.0226,19.89844,26.544,17.56
778.47,18.8382666667,37.7354,30.4514,36.7415333333,17.7944666667,12.8794666667,16.9910666667,15.0192,20.19776,26.6532,17.6470333333
778.78,18.8806666667,37.4152,30.3344,36.5734666667,18.0022,12.5643333333,17.0056666667,14.9034,20.3496133334,26.571,17.6450333333
779.09,18.4976666667,37.0458,30.1908,36.3381333333,17.6475333333,12.0766333333,16.8803333333,14.4268,20.2774266667,26.1015333333,17.3467
779.40,17.8728666667,36.9611333333,30.3785333333,36.3582666667,17.5688666667,11.7205,16.6526,14.4274,20.33016,26.4516,16.8535666667
779.71,18.3218666667,37.0631333333,30.5856,36.3163333333,18.3539333333,12.3720666667,16.9662666667,15.1176333333,20.77092,26.8650666667,17.1691666667
780.02,19.2059333333,37.8023333333,31.2696666667,36.9713333333,19.2198,13.0746,17.2669333333,15.6508666667,21.5632,27.4654666667,17.8047333333
780.33,18.8434,37.0066666667,30.6176,36.4238,18.6258666667,12.4125333333,16.4793333333,15.2324,21.0437066667,26.7962,17.0946666667
780.64,18.6732,37.1636666667,30.9002666667,36.4697333333,18.6826666667,12.7403666667,16.5212,15.0256666667,21.0707066667,27.0698,17.2738333334
780.95,18.6054666667,37.0836,31.1189333333,36.3344,18.7230666667,12.8032333333,16.5135333333,15.1778666667,21.39636,26.9162666667,17.5312
781.26,19.006,37.8878666667,32.0429333333,37.0706,19.1348666667,13.1876,16.9795333333,15.7418,22.00712,27.4073333333,18.5402
781.57,19.5028666667,38.7014666667,32.6719333333,37.6683333333,19.8262,13.9778666667,17.3981333333,16.6158666667,22.67156,27.9171333333,19.1841333333
781.88,18.9728666666,38.1804,32.1056,36.9528,19.3397333333,13.4213,16.6495333333,16.4026333333,22.1667066667,27.3222,18.7455
782.19,19.1661333333,38.4364,32.5441333333,37.4038666667,19.4886666667,13.7676,16.6344666667,16.9622,22.4543466666,27.6246666667,18.9104333333
782.50,20.203,39.1828,33.1797333333,38.0781333333,20.3219333334,14.6607,17.2808,18.0460333333,23.2699333333,28.4002666667,19.7869666667
782.81,20.8477333333,39.5362666667,33.4280666667,38.3844,20.3990666667,15.1133333333,17.6364666667,18.2424666667,23.6849066667,28.5366,20.2593
783.12,20.1764,39.3515333333,33.1778,38.5368666667,19.4188,14.4098333333,16.939,17.2399,23.2808533333,27.943,19.6005333333
783.43,19.8642666667,38.8870666667,33.0042,38.3281333334,19.1484,14.4959666667,16.8966,16.9671,23.0418666667,27.8736666667,19.8849333333
783.74,20.7312666667,39.9948,34.2766666667,39.2740666667,20.2807333333,15.2464333333,18.2300666667,17.8141,24.02224,29.0514666667,20.8637666667
784.05,21.3301333333,40.362,34.5464666666,39.7606,20.8458666667,15.6637666667,18.6538666667,18.4490333333,24.6427466667,29.3908,21.1572666667
784.36,20.8312666667,39.8338,33.9716,39.2653333333,20.4772,15.4089666667,17.9620666667,18.1442333333,23.9839466667,29.0373333333,20.5524666667
784.67,20.4724,39.2324666667,33.1722666667,38.6098,19.8174666667,14.8067,17.4182,17.4879,23.3635066667,28.6149333333,19.8175
784.98,20.1672,38.8153333333,33.0262666667,38.1476666667,19.4075333333,14.2865,17.3882666667,16.8982,23.0133866667,28.6375333333,19.3834
785.29,21.4016666667,39.904,34.1382,39.5577333333,20.746,15.8725666667,18.9076,18.1054,24.27168,30.0614,20.6343666667
785.60,21.1271333333,40.1336,33.6217333333,39.4552,20.3312666667,15.5102333333,18.7552666667,17.5374666667,23.77356,29.6046666667,20.6143
785.91,20.214,39.679,32.8891333333,39.1012,19.5987333333,14.7860333333,18.1486666667,16.6694333333,22.9448933333,29.0478,19.9438
786.22,19.582,39.5292,32.4022,38.4551333333,19.3227333334,14.3677,17.8994,15.8967666667,22.0613866667,28.6348,19.6377333333
786.53,20.3352666667,39.9174,32.8019333333,38.8596,20.3405333333,15.0463333333,18.8286666667,17.0870666667,22.9257066667,29.3910666667,20.4436333333
786.84,20.0103333333,40.0823333333,32.592,38.5173333334,19.8765333334,14.4144,18.3268666667,16.5687666667,22.43084,29.2612,19.7348333333
787.14,19.2026666667,39.3087333333,31.6276,37.5978,19.0462,13.7975666667,17.2192666667,15.8590666667,21.53912,28.5996,19.0385666666
787.45,19.1710666667,39.0062,31.5507333333,37.6828,19.1859333333,14.015,17.4082,15.8426666667,21.6299866667,28.6991333333,19.0587666667
787.76,19.8181333333,39.4492666667,32.1336,38.3383333333,19.7247333333,14.3459666667,18.2398666667,16.2414666667,22.3028266667,29.5182,19.6435333333
788.07,20.029,39.6944666667,32.3102,38.5406,20.2569333333,14.7248333334,18.5793333333,16.5333333333,22.7404266667,29.857,19.7308666667
788.38,19.4960666667,39.2586666667,31.8508666666,38.3429333333,19.8642666667,14.2443333333,17.9894,16.0585666667,22.3062,29.2489333333,19.3775333333
788.69,19.31,39.1884666667,31.895,38.3576,19.4898,13.9384,17.7746666667,15.9038666667,22.1341333333,29.1254,19.0501
789.00,19.6476,39.2758,32.479,38.6629333333,20.0676,14.6224,18.3248666667,16.5024333333,22.9032266666,29.6356,19.2903
789.31,20.1506666667,39.5722666667,33.168,38.7852666667,20.7873333333,14.9805,18.9894,16.9048,23.41292,30.0681333333,19.7594333333
789.62,20.7602,39.3664,33.2747333333,38.7669333333,21.0868,15.3046333333,19.1862,17.4562666667,23.87824,30.0438666667,19.7148333333
789.92,20.904,39.3072,33.3874,38.8995333333,21.0906666666,15.2813,19.1845333333,17.4059666667,23.8987733333,30.1253333333,19.7494666667
790.23,21.293,39.2844666667,33.7872666667,39.3880666667,21.7567333333,15.9558666667,19.7927333333,18.0780333333,24.5171866667,30.6292666667,20.1923666667
790.54,21.6416,39.3372,34.1817333334,40.0603333333,22.1535333333,16.5738,20.4117333333,18.474,25.2390666667,31.0894666667,20.517
790.85,21.2238,39.314,34.2088666667,39.8822,21.8126,15.9984,19.9743333333,18.0005,24.8172533333,30.7524666667,20.0638666667
791.16,21.2742,39.3862666667,34.2795333333,39.7817333333,21.8046,16.225,20.1666,18.1073333333,25.065,30.7226,20.0184
791.47,21.6774,39.8124666667,34.6408,40.1233333333,21.8382,16.6613666667,20.4071333333,18.6173666667,25.4265866667,30.8094,20.56
791.78,22.1878666667,40.2214666667,34.765,40.5349333333,22.1502,17.3446333333,20.9509333333,19.2491333333,25.9244933334,31.2859333333,20.8455333333
792.08,22.4668666667,40.2267333333,34.6882,40.1510666667,22.3481333333,17.8730333333,21.2523333333,19.3739,26.0503066667,31.0822,21.1957333333
792.39,22.847,40.4645333333,34.9454666667,40.2678,22.366,18.0027,21.4589333333,19.4536333333,26.0053733333,31.2350666667,21.5493
792.70,22.7447333334,40.1760666667,34.6918,40.0496,22.0846,17.7971,20.8801333334,19.3371333333,25.7392,30.9460666667,21.4109666667
793.01,22.8992666667,40.4507333333,35.1028666667,40.7679333333,22.1312,18.0329,20.9682666667,19.1959,26.02224,31.4748,21.8751333333
793.32,23.1692,40.8092666667,35.4159333333,40.8828,22.1335333333,18.1012,21.064,19.0405666667,26.0576666667,31.8109333333,22.1843666667
793.62,22.8318,40.4558666667,34.8547333333,40.1709333333,21.3675333333,17.1425333333,20.4729333333,18.4216,25.3903333333,30.963,21.7778
793.93,22.7416,40.9292,34.5743333333,39.7922,20.6580666667,16.2019333333,19.9537333333,17.9711,24.69716,30.3953333333,21.4775666667
794.24,23.3334,41.526,34.6128,40.0516666667,20.7343333333,16.9189,20.2926,18.5857333333,25.1933066667,30.4302,22.0395666667
794.55,23.5335333333,42.402,35.0218,40.6091333333,20.8182,17.3629,20.4119333333,18.6887333333,25.1720266667,30.5250666667,22.2424333333
794.86,22.9123333333,41.9781333333,34.6656,40.2999333333,20.2306666667,16.6783666667,19.9020666667,17.9064666667,24.30688,30.0576666667,21.1677
795.16,22.7896666667,41.8730666667,35.0014666667,39.8577333333,20.2276666667,16.4161,19.8462666667,17.9135,24.36104,29.5928,21.0616666667
795.47,22.5945333333,42.0734,35.0458,40.1318,20.1602666667,15.9248,19.6164666667,17.7948666667,24.3059066667,30.1031333333,20.8475333333
795.78,22.4929333333,42.1805333333,35.1162666667,40.0738666667,20.3806,16.008,19.6423333333,17.8563,24.3156933333,30.5224666667,20.9456666666
796.09,22.7870666667,42.4830666667,35.2927333333,40.3492,20.6137333333,16.5512,20.1126,18.2011666667,24.5305333333,30.7488666667,21.2894333333
796.40,22.2426,42.1310666667,34.9233333333,39.8048666667,20.6583333333,16.2482666667,19.9496666667,18.1814,24.0903466667,30.1311333333,20.7282
796.70,21.0852666667,41.5780666667,33.8868666667,39.0088,20.1551333333,15.5757666667,19.2690666667,17.7465,23.22032,28.7928666667,19.6926666667
797.01,21.3312,42.1298,34.265,39.5230666667,20.7264666667,16.2091666667,19.9112666667,18.2334333333,23.6738533333,29.2401333333,19.9306
797.32,21.387,41.8256666666,34.3146666667,39.7149333333,21.4309333333,16.8255666667,20.3782666667,18.5472,23.9814533333,29.3584666667,20.0328333333
797.63,21.2728,41.4271333333,34.2865333333,39.9173333333,21.5978,16.3196333333,20.3692,18.3911666667,23.7719466667,29.6694666667,20.0443
797.93,21.4568,41.1074666666,34.348,39.9236666667,22.1604666667,16.3529333333,20.6927333333,18.9634333333,24.13644,30.2292666667,20.5565333333
798.24,21.6408,41.0758,34.2786,39.9021333333,22.6566666667,16.5387,21.1733333333,19.3098,24.6334266667,30.6710666667,21.6435333334
798.55,21.2351333333,40.3168666667,33.6284,39.6939333333,22.4262,16.1229333333,20.7814,18.6202666667,24.10608,30.929,21.6120666667
798.85,20.4690666667,39.3985333333,32.8864,38.8245333333,21.893,15.5823333333,20.1048,18.3002333333,23.4624266667,30.3918666667,20.9906333333
799.16,19.9777333333,39.0850666667,32.3793333333,38.5048666667,21.5118666667,15.0684333333,19.7043333334,17.9415666667,22.9544533333,29.7628,20.4936333333
799.47,19.1808,38.4634,31.9436,38.1074666666,21.0904,14.3899333333,19.2542666667,17.4915666667,22.3670933333,29.322,19.8419
799.78,19.5504666667,39.1358,32.5727333333,38.6170666667,21.1639333333,14.5144,19.6369333333,18.1072666667,22.9339866667,30.0662,20.3428
800.08,19.6144,38.925,32.9242666667,38.6794666667,20.8122666667,14.4756666667,19.5325333333,18.0368666667,23.1236,30.3186666667,20.6513333333
800.39,18.8263333333,38.0282666667,32.3239333333,38.0456666667,19.8416,13.8087333333,18.4506,17.1009,22.44608,29.7066,20.0176
800.70,19.3682,38.4883333333,32.9732,38.3112666667,20.0178,14.2160333333,18.5415333333,17.3695333333,23.0859066667,30.2625333333,20.5078333333
801.00,19.4355333333,38.3186666667,32.8923333333,37.6602666667,19.9353333333,14.3738666667,18.7712666667,17.3368333333,23.2568533333,30.341,20.4086
801.31,19.4016,38.2894666667,32.892,37.546,19.4198666667,13.8984,18.2654,16.9688666667,23.0886133333,30.0152666667,20.0906
801.62,18.8488,37.8024666667,32.6499333333,36.9898,18.9536,13.6289,17.5192,16.3894666667,22.5473066667,29.2152,18.9443666667
801.92,19.7143333333,39.2064,33.2444,37.9554666667,19.3841333333,14.2824666667,18.235,17.0444666667,23.3815333333,29.5937333333,18.9459
802.23,20.0772666667,39.685,33.6290666667,38.2834,19.5114666667,14.1143333333,18.3799333334,16.8788666667,23.57052,29.3925333333,19.2191333333
802.54,19.9083333334,39.2803333333,33.6538666667,37.9064666667,18.698,13.5983666667,17.6119333333,16.5489666667,23.49356,28.9565333333,18.5082666667
802.84,20.5566666667,39.8886,33.9161333333,37.8847333333,18.8802,14.106,17.9172666667,17.1708333333,24.1008533333,29.332,18.8311666667
803.15,21.4159333333,40.4720666667,33.9233333333,38.2038666667,19.7508666667,14.864,18.538,17.6663666667,24.8875733333,30.0031333333,19.7704
803.46,22.9556,41.6092,35.1921333333,39.5008,21.2217333333,16.3975,19.8818666667,19.0542666667,26.0545466667,31.2117333333,20.7651
803.76,23.6165333333,42.3122,35.7377333333,39.585,21.9961333333,17.0422666667,20.4084,19.5126333333,26.4150266667,31.6338,21.3799666667
804.07,23.2768,42.3776666667,35.1249333334,38.9210666667,21.7249333333,16.4868,19.9002,19.3241,25.9726266667,31.5886,20.9424
804.38,23.4109333333,42.8437333333,35.2719333333,39.2434666667,22.0803333333,16.3121333333,19.5542666667,19.1657666667,25.6656933333,31.5500666667,20.9827333333
804.68,23.0510666667,42.3992,34.6843333333,38.8642,22.0968666667,15.9441333333,19.3078666667,18.5317333333,24.9327466667,31.1761333333,20.8973
804.99,23.7112,42.8686666667,35.0718666667,39.4850666666,22.7282666667,16.3357,20.1806,18.8767,25.3120666667,31.9022666667,21.8824333333
805.30,23.432,42.5839333333,35.2662,39.2176,22.8599333333,16.4201333333,20.2892,19.2077333333,25.54244,31.933,22.7052333333
805.60,22.877,42.3478666667,35.2513333333,39.1401333334,22.7182,16.3093666667,20.4694666667,19.2161,25.32544,31.5476666667,22.6884333333
805.91,23.004,42.0091333334,35.1580666667,39.1172,23.2609333333,16.3701,21.087,19.2721333333,25.3702666666,31.5151333333,23.2575333333
806.21,22.7041333333,41.7536666667,35.0267333333,39.3238666667,22.8780666667,16.1613,20.5622666667,18.6076333333,24.8487066667,31.5126666667,23.1325666667
806.52,21.5847333333,40.8129333333,34.8976,38.7978666667,21.7076666667,15.1774666667,19.4126666667,17.5000666667,23.6735866667,30.9426,21.9125
806.83,20.6073333333,40.069,34.0579333333,37.9848,21.118,14.051,18.4679333333,16.6045,23.07668,30.1932666667,21.0179666667
807.13,21.1623333333,40.7306666667,34.5998,39.3320666667,21.8162666667,14.3563333333,19.7078,17.4842,23.8524533333,30.4941333333,21.3083333333
807.44,21.6873333333,40.7568,35.743,40.2499333333,22.4512666667,15.4895666667,20.7638666667,18.5764333333,24.5862133333,30.875,22.0971666667
807.74,22.2542666667,40.9485333333,36.5016666666,40.6458666667,22.9691333333,16.6427,21.3265333333,19.6597666667,25.6755866667,31.1959333333,23.0721333333
808.05,22.0646666667,40.7714666667,36.5311333333,40.6256,22.6903333333,16.7294666667,21.1887333333,19.7985,25.7991866667,31.06,22.6276666667
808.35,21.1576,40.3144666667,36.0127333333,40.2501333333,21.5720666667,15.9521666667,20.1429333333,19.3856666667,25.3391466667,30.4038,21.6149666667
808.66,20.6992,39.6836,35.2538,39.8748666667,20.8167333333,15.2132666667,19.264,18.6313333333,24.7092133333,30.2134666667,20.4195666667
808.97,21.6813333334,40.1169333333,35.2485333333,40.2046,21.3888,16.4290666667,19.9122666667,19.4515333333,25.46348,30.7895333333,21.155
809.27,21.5045333333,40.6332,35.0018666667,40.3872666667,21.229,16.6442333333,19.1507333333,19.3257666667,25.5091466667,30.8827333333,20.8715
809.58,22.6517333333,41.8455333333,35.8341333334,41.3936666667,22.2072666667,17.1034333333,20.2787333333,20.4256333333,26.36396,31.2014,21.8268333333
809.88,23.2466666667,42.3707333333,36.2326,41.9555333333,23.1786,17.8935666667,20.9061333333,21.7441,27.3462133333,30.7665333333,22.6501333333
810.19,23.982,42.7972666667,36.8204666667,42.1298,23.517,18.7064333333,21.6423333333,22.4373333333,27.9671066667,31.0461333333,23.7307
810.49,22.7082,41.9754,35.571,40.7715333333,21.9445333333,17.7507666667,20.4166666667,21.0996,27.02616,30.3011333333,22.8974666667
810.80,21.7544666667,41.5789333333,34.4577333333,40.2312666667,21.0845333333,16.3437,19.2106,20.0798,26.20096,29.2345333333,21.85
811.10,20.6298,41.3769333334,33.879,40.1847333333,20.1846,14.7482333333,18.539,19.114,25.31472,28.3626666667,20.5247
811.41,21.131,41.9728,34.6684,40.5951333333,20.5781333333,14.6001333334,19.3029333333,19.6853333333,25.9778933333,28.5884,20.9225333333
811.71,22.5892666667,42.5642,35.3846,41.1265333333,21.5384,15.8681,20.4541333333,20.5211333333,26.77944,29.2727333333,21.8831333333
812.02,23.4488666667,42.8961333333,36.3780666667,42.0131333333,22.2772,17.2978666667,21.3614,21.4809666667,27.0429733333,29.0759333333,22.7104
812.32,24.0082666667,43.2712,37.1924666667,42.5673333333,22.6997333333,17.3913666667,21.855,21.1386,27.21816,29.0932666667,22.8861333333
812.63,24.6179333333,44.0050666667,37.9344,43.1822,23.5599333333,17.7665,23.1318666667,21.5573333333,27.70624,29.6724666667,23.1191666667
812.93,24.1122666667,43.4506666667,37.6968666667,42.3282666667,23.4842,17.7471333333,23.1322666667,21.2059666667,27.9915733333,29.6230666667,22.5124666667
