wavelength,Back_IncOrtf,Belly_IncOrtf,Breast_IncOrtf,Crissum_IncOrtf,Crown_IncOrtf,DorTail_IncOrtf,Patch10_IncOrtf,Patch11_IncOrtf,Rump_IncOrtf,Throat_IncOrtf,WingTip_IncOrtf
655.38,13.2062222222,51.6157777778,28.2077777778,24.6295555556,12.1334444444,9.80211111112,5.448,38.9911111111,13.5203333333,28.1535555556,16.1042222222
655.71,13.1775555555,51.5868888889,28.2117777778,24.6117777778,12.0047777778,9.71455555556,5.377,38.9916666667,13.4414444445,28.0373333333,16.0446666667
656.04,13.1882222222,51.6498888889,28.1981111111,24.675,12.071,9.72322222221,5.347,39.0466666667,13.5105555555,28.0632222222,16.1088888889
656.37,13.3418888889,51.7944444444,28.3591111111,24.7413333333,12.1837777778,9.84422222221,5.42655555556,39.1675555556,13.6363333333,28.1524444444,16.2456666667
656.69,13.4325555556,51.9426666667,28.4835555556,24.9171111111,12.2741111111,9.94644444443,5.49644444444,39.3531111111,13.7605555556,28.3187777778,16.2958888889
657.02,13.4656666667,52.0036666667,28.5892222222,24.976,12.3101111111,9.96411111112,5.47333333333,39.4214444444,13.7504444444,28.3818888889,16.331
657.35,13.4901111111,51.9998888889,28.683,25.0031111111,12.3574444445,10.0325555556,5.45966666667,39.4962222222,13.7361111111,28.4458888889,16.3565555556
657.68,13.5733333333,52.0288888889,28.8168888889,25.1358888889,12.5016666667,10.1113333333,5.52711111111,39.6063333333,13.8526666667,28.5913333333,16.5006666667
658.01,13.5445555556,52.0112222222,28.8352222222,25.1493333334,12.5278888889,10.1353333333,5.54055555556,39.5682222222,13.8842222222,28.5577777778,16.5006666667
658.34,13.5861111111,52.0361111111,28.848,25.2581111111,12.6243333333,10.2185555556,5.61333333333,39.6496666667,13.9837777778,28.6956666667,16.5571111111
658.66,13.5744444444,52.0971111111,28.8735555556,25.2713333333,12.6195555556,10.1953333333,5.60855555555,39.6495555555,13.9823333333,28.6965555555,16.5691111111
658.99,13.6767777778,52.172,28.934,25.3511111111,12.6886666667,10.2752222222,5.65622222222,39.6454444444,14.098,28.7443333333,16.6293333333
659.32,13.749,52.233,29.0187777778,25.4313333333,12.7914444444,10.3952222222,5.74244444444,39.6403333333,14.1815555556,28.8512222222,16.7266666667
659.65,13.775,52.2503333333,29.0767777778,25.4555555556,12.8104444444,10.4473333334,5.79722222222,39.614,14.2035555555,28.8953333333,16.7905555556
659.98,13.689,52.1863333333,28.989,25.4212222222,12.735,10.3726666667,5.77388888889,39.5597777778,14.1225555555,28.8598888889,16.7327777778
660.31,13.6163333333,52.0763333334,28.8774444444,25.2656666667,12.6604444444,10.286,5.70122222222,39.4152222222,14.0304444444,28.7282222222,16.691
660.63,13.5761111111,51.9331111111,28.7794444445,25.2115555556,12.6064444444,10.2543333333,5.70366666666,39.3341111111,14.0114444444,28.6364444444,16.6423333333
660.96,13.5923333333,51.9438888889,28.7745555555,25.2428888889,12.6307777778,10.3213333333,5.74522222222,39.2963333334,14.0813333333,28.5942222222,16.6612222222
661.29,13.5474444444,51.9626666667,28.6986666667,25.2214444444,12.5767777778,10.2876666667,5.72911111111,39.275,14.0537777778,28.5173333334,16.6113333333
661.62,13.6144444444,52.0623333333,28.7636666667,25.298,12.6333333333,10.3251111111,5.78055555556,39.4426666667,14.1245555556,28.6326666667,16.6528888889
661.94,13.5807777778,52.0363333333,28.7758888889,25.3088888889,12.6008888889,10.3096666667,5.75955555556,39.3753333333,14.0853333333,28.5765555556,16.6487777778
662.27,13.6128888889,52.0288888889,28.7505555555,25.3437777778,12.6168888889,10.3724444445,5.78188888889,39.3801111111,14.1508888889,28.5395555556,16.6694444445
662.60,13.5877777778,52.0963333333,28.7606666666,25.3413333334,12.5974444445,10.3793333333,5.76855555555,39.4772222222,14.1741111111,28.5615555556,16.679
662.93,13.564,52.0334444444,28.7181111111,25.2682222222,12.5601111111,10.3514444444,5.73266666667,39.5027777778,14.1578888889,28.5442222222,16.6327777778
663.26,13.5337777778,51.949,28.6552222222,25.1731111111,12.45,10.2824444444,5.64688888889,39.4666666667,14.0676666667,28.4688888889,16.5337777778
663.58,13.5651111111,51.8975555556,28.6663333333,25.2014444444,12.4802222222,10.3478888889,5.674,39.4145555556,14.1228888889,28.4368888889,16.551
663.91,13.6638888889,52.0001111111,28.743,25.3476666667,12.5282222222,10.3713333333,5.727,39.5902222222,14.2131111111,28.4984444444,16.6252222222
664.24,13.7517777778,52.1926666667,28.8676666667,25.487,12.6222222222,10.4593333333,5.788,39.7788888889,14.2762222222,28.662,16.7848888889
664.57,13.6983333333,52.1271111111,28.8488888889,25.4906666667,12.545,10.3484444444,5.71322222222,39.7067777778,14.214,28.651,16.7521111111
664.89,13.6734444444,52.0,28.7763333333,25.4072222222,12.4931111111,10.29,5.68277777778,39.5374444445,14.1704444444,28.5762222222,16.732
665.22,13.7288888889,51.9588888889,28.7852222222,25.4506666667,12.5026666667,10.3376666667,5.69377777778,39.4327777778,14.2157777778,28.6234444444,16.7551111111
665.55,13.7854444445,52.097,28.9066666667,25.4806666667,12.5428888889,10.3697777778,5.72744444444,39.5081111111,14.2501111111,28.628,16.8406666667
665.87,13.7898888889,51.9167777778,28.8892222222,25.4346666667,12.5451111111,10.2758888889,5.70011111111,39.4708888889,14.2223333334,28.6327777778,16.7734444444
666.20,13.8015555556,51.8063333333,28.8646666667,25.4363333333,12.5062222222,10.2315555555,5.67922222222,39.3928888889,14.1388888889,28.5782222222,16.7394444445
666.53,13.7813333333,51.8547777778,28.8613333333,25.4382222222,12.4676666667,10.1966666667,5.70122222222,39.3772222222,14.136,28.4927777778,16.7251111111
666.86,13.8517777778,51.921,28.8826666667,25.4988888889,12.5845555556,10.292,5.812,39.4536666667,14.2055555556,28.5732222222,16.8594444445
667.18,13.8855555555,52.1216666667,28.9272222222,25.6328888889,12.6346666666,10.2891111111,5.80444444445,39.6223333334,14.2563333333,28.6758888889,16.8943333333
667.51,13.8905555556,52.1397777778,28.9423333333,25.6651111111,12.7117777778,10.3977777778,5.877,39.5687777778,14.2828888889,28.7446666667,16.9071111111
667.84,13.9224444444,52.1396666666,28.9848888889,25.6947777778,12.7686666666,10.4417777778,5.94211111111,39.5285555556,14.3733333333,28.7182222222,16.9346666667
668.16,13.9718888889,52.1765555556,28.9534444445,25.7092222222,12.9117777778,10.5491111111,6.03955555556,39.5958888889,14.4643333333,28.8138888889,17.0098888889
668.49,13.9947777778,52.1301111111,29.0008888889,25.7146666667,12.9427777778,10.5927777778,6.07222222222,39.6504444445,14.4597777778,28.7707777778,16.9778888889
668.82,13.9871111111,52.1326666667,29.0543333333,25.7526666667,12.9831111111,10.643,6.104,39.6845555556,14.4523333333,28.7644444445,17.0475555556
669.14,14.0151111111,52.1307777778,29.0371111111,25.8235555555,13.0315555556,10.7226666667,6.09733333333,39.7627777778,14.527,28.8803333333,17.0882222222
669.47,13.9373333333,52.1906666667,29.0011111111,25.8508888889,12.9728888889,10.7395555556,6.07244444445,39.7791111111,14.4481111111,28.8362222222,17.0896666667
669.80,14.0227777778,52.4063333333,29.146,25.9462222222,13.1078888889,10.8495555556,6.14322222222,39.952,14.5794444445,28.969,17.1986666667
670.13,14.1223333333,52.4711111111,29.216,26.0366666667,13.1672222222,10.915,6.17955555555,39.9698888889,14.6703333333,29.0658888889,17.2628888889
670.45,14.1754444444,52.4318888889,29.2712222222,26.0733333333,13.1963333333,10.9432222222,6.19766666667,39.9491111111,14.7492222222,29.064,17.2093333333
670.78,14.1883333333,52.291,29.23,25.9907777778,13.1491111111,10.9411111111,6.18088888889,39.8593333333,14.6751111111,29.0062222222,17.2465555555
671.10,14.17,52.221,29.1964444444,25.96,13.1101111111,10.8823333333,6.10122222222,39.8174444444,14.6151111111,28.9378888889,17.2144444444
671.43,14.1798888889,52.1758888889,29.1854444445,25.947,13.0933333333,10.8947777778,6.10944444444,39.7887777778,14.5885555556,28.9394444444,17.193
671.76,14.2147777778,52.2596666667,29.3186666667,26.0568888889,13.0436666667,10.8905555556,6.08977777778,39.8235555556,14.6005555556,28.9555555555,17.2381111111
672.08,14.2124444444,52.2951111111,29.3521111111,26.1417777778,13.0872222222,10.9297777778,6.13766666667,39.804,14.6723333333,29.0553333333,17.2832222222
672.41,14.1225555556,52.2923333333,29.2692222222,26.1054444444,12.9774444444,10.7725555555,5.98988888889,39.7751111111,14.6081111111,28.9953333333,17.1488888889
672.74,14.0434444444,52.3088888889,29.1971111111,25.9898888889,12.866,10.7051111111,5.92744444445,39.6602222222,14.5036666667,28.9232222222,17.0748888889
673.06,14.1803333333,52.4165555556,29.2967777778,26.0666666667,12.9524444444,10.8142222222,6.028,39.6603333333,14.6362222222,29.0802222222,17.1831111111
673.39,14.0397777778,52.2902222222,29.1386666667,25.9617777778,12.816,10.6785555556,5.88966666667,39.4948888889,14.5067777778,29.0318888889,17.0148888889
673.72,13.917,52.2135555556,29.0526666667,25.9582222222,12.7255555556,10.5892222222,5.77811111111,39.4716666667,14.4021111111,28.9301111111,16.9433333333
674.04,13.79,52.2643333333,28.9302222222,25.953,12.6286666667,10.4563333333,5.644,39.4301111111,14.2382222222,28.8372222222,16.8634444445
674.37,13.8324444444,52.2993333333,28.9406666667,25.9802222222,12.6521111111,10.4405555556,5.71233333333,39.3765555556,14.319,28.8673333333,16.8835555555
674.69,13.821,52.3287777778,28.9826666667,25.9928888889,12.6621111111,10.4476666667,5.72366666667,39.3722222222,14.3314444444,28.8486666667,16.8906666667
675.02,13.8148888889,52.2903333333,28.9847777778,26.0665555555,12.6964444444,10.4504444445,5.68044444444,39.3747777778,14.3101111111,28.8142222222,16.8532222222
675.35,13.841,52.2408888889,28.9107777778,25.9752222222,12.7123333333,10.4406666667,5.70722222222,39.3825555555,14.2872222222,28.7766666667,16.8237777778
675.67,13.8846666667,52.3375555556,28.9303333333,25.9685555556,12.7294444444,10.452,5.68822222222,39.4781111111,14.2742222222,28.829,16.8586666667
676.00,13.9675555555,52.3514444445,29.0278888889,26.0476666667,12.8696666667,10.5565555556,5.81577777778,39.5176666667,14.3581111111,28.8932222222,17.0384444444
676.32,14.0511111111,52.2692222222,29.0931111111,26.0934444444,12.9636666667,10.5467777778,5.86266666667,39.6095555556,14.4222222222,28.8846666667,17.1192222222
676.65,14.011,52.3887777778,29.1121111111,26.1228888889,13.0104444444,10.5086666667,5.81911111111,39.6853333333,14.4845555556,28.9173333333,17.1562222222
676.97,14.0712222222,52.4103333333,29.1808888889,26.1855555555,13.0714444445,10.5328888889,5.87055555555,39.7521111111,14.526,28.8717777778,17.2653333333
677.30,14.0878888889,52.4774444445,29.2201111111,26.21,13.1333333334,10.582,5.88955555556,39.7634444444,14.5248888889,28.9146666667,17.3394444444
677.63,14.169,52.4587777778,29.3134444444,26.2616666667,13.1774444445,10.6973333334,5.94188888889,39.8744444444,14.6281111111,29.0254444445,17.4092222222
677.95,14.2,52.4876666667,29.4462222222,26.293,13.2593333333,10.7538888889,5.95611111111,39.9882222222,14.6527777778,29.1137777778,17.4697777778
678.28,14.2094444445,52.5122222222,29.4571111111,26.3085555556,13.248,10.8017777778,5.94144444444,40.0193333333,14.6683333334,29.1901111111,17.5211111111
678.60,14.3527777778,52.6711111111,29.5951111111,26.3752222222,13.3414444444,10.8844444444,6.01655555556,40.1588888889,14.8024444445,29.3557777778,17.6445555555
678.93,14.3774444445,52.6544444445,29.6394444444,26.4586666667,13.4068888889,10.9501111111,6.05722222222,40.2004444445,14.8116666667,29.3925555556,17.663
679.25,14.3388888889,52.5984444444,29.5386666667,26.4513333333,13.3311111111,10.8984444444,5.99066666666,40.0876666667,14.7826666667,29.3105555555,17.5807777778
679.58,14.2873333333,52.5538888889,29.458,26.3438888889,13.2087777778,10.8675555555,5.90455555556,40.0161111111,14.7291111111,29.2418888889,17.4801111111
679.90,14.2965555556,52.5764444444,29.4754444445,26.3923333333,13.1825555556,10.903,5.86866666667,39.9694444444,14.7462222222,29.3071111111,17.4741111111
680.23,14.278,52.3436666667,29.4385555556,26.3325555556,13.1003333333,10.8832222222,5.816,39.8574444445,14.6657777778,29.1646666667,17.3731111111
680.55,14.2846666667,52.3245555556,29.4325555556,26.3703333333,13.0963333333,10.9318888889,5.83466666667,39.8267777778,14.6845555556,29.2318888889,17.3707777778
680.88,14.3127777778,52.3925555555,29.4831111111,26.3691111111,13.121,10.9411111111,5.86366666666,39.8031111111,14.7046666667,29.2855555556,17.3576666667
681.20,14.272,52.4084444444,29.4977777778,26.3643333333,13.1044444444,10.9087777778,5.83988888889,39.7364444445,14.6825555555,29.2348888889,17.3518888889
681.53,14.212,52.4363333333,29.3607777778,26.3452222222,13.0555555556,10.8575555556,5.77,39.6784444445,14.6225555556,29.1485555556,17.2677777778
681.85,14.2306666667,52.4128888889,29.3468888889,26.3498888889,13.0617777778,10.8346666667,5.75777777778,39.7012222222,14.5995555555,29.1135555555,17.2482222222
682.18,14.1121111111,52.327,29.2465555556,26.3005555556,12.987,10.771,5.71422222222,39.5687777778,14.5054444444,28.9918888889,17.1645555556
682.50,14.0768888889,52.3603333333,29.2441111111,26.3017777778,12.9495555556,10.7306666666,5.67655555556,39.4847777778,14.5446666667,28.9794444444,17.1613333333
682.83,14.0387777778,52.3022222222,29.2556666667,26.2892222222,12.9071111111,10.6778888889,5.60277777778,39.4516666667,14.4945555556,28.9783333333,17.125
683.15,14.0663333333,52.3258888889,29.3066666667,26.3603333333,12.9422222222,10.6775555555,5.59966666667,39.5031111111,14.4875555556,29.0261111111,17.1796666667
683.48,14.1041111111,52.3811111111,29.3606666667,26.4088888889,13.0351111111,10.759,5.72244444444,39.5512222222,14.5223333333,29.0096666667,17.2135555556
683.80,14.1681111111,52.5081111111,29.3938888889,26.4671111111,13.1258888889,10.7784444445,5.82833333333,39.634,14.5604444444,29.1083333333,17.2796666667
684.13,14.1118888889,52.3911111111,29.3595555556,26.4278888889,13.131,10.7378888889,5.83533333333,39.6493333333,14.517,28.9966666667,17.275
684.45,14.1163333333,52.3551111111,29.3127777778,26.4295555556,13.1062222222,10.7118888889,5.78388888889,39.6933333333,14.5241111111,28.9416666667,17.2813333333
684.78,14.1443333333,52.3431111111,29.279,26.3845555555,13.0864444445,10.6564444444,5.75377777778,39.6895555556,14.4897777778,28.947,17.2507777778
685.10,14.1328888889,52.2348888889,29.3372222222,26.3308888889,13.0638888889,10.6571111111,5.733,39.6271111111,14.4537777778,28.8818888889,17.2453333333
685.43,14.1451111111,52.2017777778,29.3328888889,26.3376666667,13.0654444444,10.697,5.76777777778,39.5892222222,14.5234444444,28.9142222222,17.2573333334
685.75,14.2806666667,52.3136666667,29.4232222222,26.4425555556,13.1884444444,10.7908888889,5.85622222222,39.747,14.6531111111,28.9817777778,17.3901111111
686.08,14.3036666667,52.3776666667,29.4852222222,26.4971111111,13.2191111111,10.8341111111,5.90466666666,39.8611111111,14.6565555556,28.9992222222,17.4167777778
686.40,14.2736666667,52.3697777778,29.4904444444,26.469,13.2217777778,10.8438888889,5.93211111111,39.8697777778,14.6003333334,28.9063333333,17.4056666667
686.72,14.2276666667,52.2776666667,29.3718888889,26.391,13.1642222222,10.7704444444,5.93055555556,39.8071111111,14.5986666667,28.8305555556,17.2947777778
687.05,14.1028888889,52.1356666667,29.225,26.2375555555,12.9697777778,10.5742222222,5.76166666667,39.671,14.458,28.7003333333,17.1704444444
687.37,14.0433333333,52.0224444444,29.1053333333,26.1572222222,12.9134444445,10.5485555556,5.69577777778,39.6033333333,14.4083333333,28.6222222222,17.1417777778
687.70,14.0943333333,52.1283333333,29.1633333333,26.1678888889,12.8624444444,10.5455555555,5.644,39.5982222222,14.4155555556,28.6664444445,17.1867777778
688.02,14.1233333334,52.1486666667,29.1854444444,26.1925555556,12.8563333333,10.5953333333,5.66688888889,39.6053333333,14.4672222222,28.6924444445,17.2056666666
688.34,14.087,52.2512222222,29.2287777778,26.2415555556,12.8978888889,10.6417777778,5.68233333333,39.6487777778,14.4994444444,28.7808888889,17.2435555556
688.67,14.2008888889,52.3206666667,29.2644444444,26.3436666667,12.9495555556,10.709,5.77155555556,39.714,14.6465555555,28.9225555556,17.263
688.99,14.2235555556,52.3647777778,29.3186666667,26.3821111111,13.023,10.6725555556,5.80711111111,39.7021111111,14.6252222222,28.9513333333,17.2658888889
689.32,14.1714444444,52.2626666667,29.254,26.3188888889,12.9546666667,10.6524444444,5.79988888889,39.6,14.5732222222,28.9844444444,17.2525555556
689.64,14.176,52.256,29.1823333333,26.2601111111,12.8806666667,10.5995555555,5.709,39.5527777778,14.524,28.9346666667,17.2455555556
689.96,14.249,52.3326666667,29.2783333333,26.2855555556,12.958,10.6556666667,5.752,39.6282222222,14.6456666667,29.0305555556,17.3305555556
690.29,14.3782222222,52.4994444444,29.4286666667,26.4354444444,13.101,10.8476666666,5.86466666666,39.7082222222,14.7417777778,29.1261111111,17.4703333333
690.61,14.4178888889,52.6833333334,29.5006666667,26.516,13.1796666667,10.929,5.87366666667,39.8356666667,14.8244444444,29.2747777778,17.5482222222
690.94,14.5346666667,52.9378888889,29.7918888889,26.7902222222,13.3141111111,11.0165555556,5.97033333334,40.0247777778,14.9211111111,29.4938888889,17.6651111111
691.26,14.6164444444,52.9816666667,29.8133333333,26.8807777778,13.4181111111,11.1534444444,6.05777777778,40.0082222222,14.9934444445,29.5537777778,17.7351111111
691.58,14.7283333333,52.953,29.8776666667,26.9708888889,13.5417777778,11.2763333333,6.15566666667,40.118,15.1117777778,29.6535555556,17.8945555556
691.91,14.8171111111,52.9041111111,29.9433333333,27.0858888889,13.6625555555,11.3843333333,6.255,40.1425555555,15.2045555556,29.6347777778,17.9971111111
692.23,14.6518888889,52.7057777778,29.7887777778,26.976,13.5984444445,11.323,6.17844444444,39.9524444445,15.0821111111,29.4987777778,17.9231111111
692.55,14.5225555555,52.673,29.609,26.9203333333,13.4128888889,11.2131111111,6.05466666667,39.9248888889,14.9867777778,29.2883333333,17.757
692.88,14.3628888889,52.6625555556,29.5694444444,26.8138888889,13.2747777778,11.06,5.85033333333,39.8158888889,14.8764444444,29.1307777778,17.6187777778
693.20,14.424,52.5702222222,29.6638888889,26.8687777778,13.3584444445,11.1625555556,5.95611111111,39.8176666667,14.9903333333,29.2174444444,17.6351111111
