wavelength,Back_PooCinf,Belly_PooCinf,Breast_PooCinf,Crissum_PooCinf,Crown_PooCinf,DorTail_PooCinf,Patch10_PooCinf,Rump_PooCinf,Throat_PooCinf,WingTip_PooCinf
630.60,13.1581444444,52.1234,52.3422,48.1094666667,8.70626666667,8.09086666667,41.0918,16.7275333333,53.3859333333,9.22186666667
630.93,13.1569888889,52.1577333333,52.3249666667,48.0947333333,8.67746666666,8.08226666666,41.0904,16.6823555556,53.4350833333,9.17146666667
631.26,13.2223333333,52.2390666667,52.4096,48.1842666667,8.74513333333,8.15713333334,41.1848,16.7764444444,53.5518583333,9.26613333333
631.60,13.2379111111,52.28,52.4701666667,48.2096,8.73020000001,8.16593333333,41.2214,16.8191333333,53.6266833333,9.26906666666
631.93,13.2594222222,52.2328666666,52.4108,48.141,8.7416,8.18300000001,41.1804666667,16.8074444444,53.5735916667,9.26359999999
632.26,13.2187555556,52.2192,52.4215,48.1390666667,8.70980000001,8.15453333334,41.1786666667,16.7652444444,53.53875,9.22580000001
632.59,13.1716777778,52.2154,52.4411333333,48.1231333333,8.65233333333,8.099,41.1687333333,16.7496888889,53.5243833334,9.19140000001
632.92,13.1759333333,52.2151333333,52.4651666667,48.1360666667,8.64393333333,8.09186666666,41.1784,16.7256,53.5301916666,9.1642
633.26,13.1369333333,52.2013666667,52.4461,48.1051333333,8.59686666667,8.03886666666,41.1592666667,16.6726444444,53.5005,9.10713333333
633.59,13.1801,52.2713333333,52.5006666667,48.2017333333,8.61213333333,8.05446666666,41.2144,16.6748444444,53.5398083333,9.1472
633.92,13.1860111111,52.2938,52.5122666667,48.2365333333,8.59853333334,8.06666666667,41.2011333333,16.6788,53.5211083333,9.16586666666
634.25,13.2153555555,52.3106666666,52.5409333333,48.2668,8.63213333333,8.09473333334,41.2379333333,16.7095555555,53.5004416666,9.19213333334
634.58,13.2238555556,52.3818333334,52.6307333333,48.3432,8.6498,8.11979999999,41.3368666667,16.7547777778,53.5653833333,9.221
634.91,13.1402777778,52.2730333333,52.5146333333,48.2318,8.57066666667,8.069,41.2164666667,16.6455111111,53.4490666667,9.12713333333
635.25,13.1837555555,52.3427,52.4981,48.2803333333,8.64433333333,8.11546666667,41.2394,16.6786888889,53.4580166667,9.2048
635.58,13.2503666667,52.4481666667,52.6212666667,48.4000666667,8.71886666667,8.17286666666,41.3327333333,16.7519111111,53.5738333333,9.26326666667
635.91,13.3101444444,52.5011333333,52.7056666667,48.4802666667,8.80673333333,8.26066666667,41.3922,16.8101111111,53.6683583333,9.32739999999
636.24,13.3198333333,52.5534666667,52.7511333333,48.5602,8.82440000001,8.28733333333,41.4381333333,16.8163555555,53.735025,9.32986666667
636.57,13.3908,52.6272666666,52.8343,48.6476,8.8772,8.359,41.5160666667,16.8966,53.839925,9.39833333334
636.90,13.4105333333,52.5960333333,52.8159,48.6029333333,8.8928,8.3934,41.4677333333,16.9197111111,53.7923583333,9.44013333333
637.23,13.4194666666,52.5837666666,52.7577666667,48.5194,8.90826666667,8.39486666667,41.4284666667,16.9320222222,53.7168166667,9.43159999999
637.56,13.3712666667,52.5691333333,52.7592666667,48.5014,8.86499999999,8.3264,41.4264,16.8860888889,53.7553333333,9.34106666666
637.90,13.3415222222,52.6276333333,52.8305,48.5272666667,8.85273333333,8.30539999999,41.4699333333,16.8486666667,53.8317,9.30086666667
638.23,13.3458111111,52.5864333333,52.8204,48.5464666667,8.86699999999,8.30486666667,41.4070666667,16.8616444444,53.82085,9.30679999999
638.56,13.3146666667,52.5317666667,52.7989,48.5512666667,8.83946666666,8.26053333333,41.3687333333,16.8364888889,53.7972083333,9.28646666667
638.89,13.2174888889,52.5037333333,52.8314,48.5265333334,8.74919999999,8.21033333333,41.3697333333,16.7782,53.806375,9.21666666667
639.22,13.1380444444,52.4441333334,52.7852666667,48.4585333333,8.66913333333,8.15153333333,41.3104666667,16.6986222222,53.7445083333,9.17053333334
639.55,13.1160444445,52.3386666667,52.6454,48.3319333333,8.63766666667,8.14006666667,41.2196666667,16.6839333333,53.6218833333,9.15926666666
639.88,13.1595666667,52.3260333333,52.6211,48.3029333333,8.68646666667,8.18340000001,41.2180666666,16.7248888889,53.5826,9.211
640.21,13.0731666667,52.2112666667,52.4862666667,48.2116666667,8.62239999999,8.12753333333,41.1439333333,16.6601111111,53.4764083333,9.14173333333
640.54,13.07,52.2287666667,52.5277,48.2593333334,8.58766666666,8.12979999999,41.1828666667,16.6692666667,53.5310166667,9.15140000001
640.87,13.0341666667,52.1775333333,52.5375666667,48.3094,8.56433333333,8.11273333334,41.1860666667,16.6455111111,53.554025,9.14679999999
641.20,13.0773555556,52.0625666667,52.4012,48.1926666667,8.60726666666,8.17379999999,41.1061333333,16.6571777778,53.42615,9.25546666668
641.53,13.1311,52.0109,52.2934,48.1204666667,8.66866666666,8.22746666667,41.0598666666,16.7026888889,53.374525,9.35193333335
641.87,13.1482,52.0812,52.3392666667,48.1492666667,8.67586666667,8.24486666666,41.125,16.726,53.4147166667,9.3712
642.20,13.2196444444,52.1351666667,52.3659333334,48.1866,8.73719999999,8.31840000001,41.1806666667,16.7619111111,53.4287,9.46006666665
642.53,13.3340888889,52.1706333333,52.4176333333,48.258,8.8462,8.43733333333,41.2405333334,16.8162444445,53.4665,9.56753333332
642.86,13.3461666667,52.1843666667,52.3985,48.2778,8.85093333333,8.4574,41.2251333334,16.8187333333,53.456775,9.58386666666
643.19,13.2802666667,52.1705333333,52.3737333333,48.2824,8.75453333333,8.37026666666,41.1804666667,16.7418222222,53.4455916667,9.52086666667
643.52,13.3085666667,52.2788333334,52.4957333333,48.3788666667,8.76020000001,8.3982,41.2473333333,16.756,53.55635,9.56633333334
643.85,13.3298222222,52.4398666667,52.6225666667,48.4688666667,8.7754,8.40639999999,41.2563333333,16.7529777778,53.6356,9.58833333333
644.18,13.3631,52.5436,52.6375666667,48.5423333333,8.81566666666,8.4006,41.2822,16.7517333333,53.6466583333,9.60226666667
644.51,13.3808222222,52.5905666667,52.6544333333,48.5188666667,8.83826666667,8.42546666667,41.2751333333,16.7631777778,53.6858333333,9.63259999999
644.84,13.4695555556,52.7304333333,52.7926666667,48.6805333333,8.93373333333,8.51153333333,41.4344,16.9023777778,53.8065583333,9.70213333333
645.17,13.4371444445,52.7933333333,52.8732,48.7618666666,8.86153333333,8.47686666666,41.4338666667,16.8709333333,53.841,9.64219999999
645.50,13.4399444445,52.7657666667,52.8419,48.7360666667,8.88626666666,8.49619999999,41.4011333333,16.8313555556,53.8017916667,9.66726666666
645.83,13.4837666667,52.8382,52.9621333333,48.7706,8.94153333334,8.52353333333,41.4358666667,16.9046222222,53.8917083333,9.71126666667
646.16,13.4728333333,52.8482,52.9881,48.7839333333,8.91026666667,8.48773333333,41.4264666667,16.9252,53.8879166667,9.68493333334
646.49,13.4970444444,52.9178,53.0383333333,48.8384,8.94019999999,8.51686666667,41.4918666667,16.9706888889,53.99065,9.73913333333
646.82,13.5427222222,52.9746,53.1311333333,48.9108666666,8.99606666667,8.5786,41.5861333333,17.0506666667,54.0442833333,9.81446666667
647.15,13.5032888889,52.8819666667,53.0548,48.8498666667,8.98526666666,8.54693333334,41.5150666667,17.0374666666,53.973475,9.78673333335
647.48,13.4894777778,52.8547666667,53.0418333333,48.8474666667,8.98773333332,8.50906666667,41.5262,17.0409111111,53.9448083333,9.81026666667
647.81,13.4353444445,52.7154666666,52.9743333333,48.779,8.95466666667,8.48693333334,41.469,17.0116666667,53.8761083333,9.76780000001
648.14,13.4484777778,52.7457333333,52.9689,48.8077333333,8.94966666667,8.50346666666,41.5125333333,17.0316222222,53.8908916667,9.76660000001
648.47,13.3976888889,52.7370666667,53.0047666667,48.8026666667,8.93473333334,8.49666666668,41.4568666667,16.9817333333,53.864625,9.72726666666
648.80,13.3394444445,52.6124666667,52.8481333333,48.6661333334,8.91506666667,8.48806666666,41.3808666666,16.929,53.7384833333,9.70153333333
649.13,13.3728,52.5934666666,52.8375,48.6748,8.94786666667,8.50326666667,41.3874,16.9784444445,53.7482333333,9.72466666667
649.46,13.3584222222,52.6082666667,52.8462666667,48.6897333333,8.92813333333,8.488,41.4495333333,16.9401555555,53.7499083333,9.68873333335
649.79,13.3223777778,52.5661666667,52.8112,48.6141333333,8.90193333333,8.46213333333,41.4156666667,16.8824444444,53.7129916667,9.64320000001
650.11,13.3582666667,52.5634,52.7798666667,48.6027333333,8.9168,8.51053333334,41.4272666667,16.8868666667,53.6506333333,9.65626666667
650.44,13.4284111111,52.5963,52.7753333334,48.6199333333,8.97553333333,8.58860000001,41.3964666667,16.9100888889,53.6486666667,9.67366666667
650.77,13.3873888889,52.4646333333,52.6485666667,48.4944,8.91973333333,8.56593333333,41.2971333333,16.8345555556,53.5308083333,9.63279999999
651.10,13.3612,52.4329666667,52.6472,48.5223333333,8.85339999999,8.55413333334,41.3096666667,16.7956444445,53.53185,9.57546666666
651.43,13.3802111111,52.4804333333,52.7353666667,48.5427333333,8.88040000001,8.57606666667,41.3526,16.8214444444,53.643375,9.61613333333
651.76,13.3258,52.4419,52.7036333333,48.4932666667,8.84633333334,8.54253333333,41.3011333333,16.7833111111,53.54955,9.58433333334
652.09,13.2732444444,52.3529333333,52.5695333333,48.3806666667,8.74166666667,8.44226666666,41.2203333333,16.6588666667,53.4493333333,9.52613333333
652.42,13.3389333333,52.4818,52.7411333334,48.5295333333,8.78333333333,8.48386666667,41.3646666667,16.7295777778,53.5639416667,9.57119999999
652.75,13.3315888889,52.5115,52.7702333333,48.5167333333,8.75906666667,8.53066666667,41.38,16.7093777778,53.5578,9.5806
653.08,13.3420444444,52.4610666667,52.7147666667,48.5018666667,8.77186666667,8.56320000001,41.3562,16.7376888889,53.5002916667,9.61960000001
653.41,13.3566444445,52.5158666667,52.7390666667,48.618,8.78366666667,8.56460000001,41.3865333333,16.7521333333,53.5759583333,9.65560000001
653.74,13.3565555555,52.5467666667,52.8047,48.6473333333,8.76406666666,8.50226666667,41.3976666667,16.7432666667,53.6193833333,9.65753333332
654.06,13.2642444444,52.5908666667,52.8124333333,48.6722,8.70626666667,8.40480000001,41.4338666667,16.7001555556,53.6609833333,9.60766666667
654.39,13.2942888889,52.7127,52.8672333333,48.7753333333,8.75459999999,8.41046666667,41.4963333333,16.7461111111,53.7494666667,9.65166666668
654.72,13.2442555556,52.6228666667,52.7951,48.6576666667,8.76340000001,8.40306666667,41.4096666666,16.7082222222,53.6228083333,9.63239999999
655.05,13.2818666667,52.6550333333,52.7484,48.6557333333,8.78573333334,8.46059999999,41.414,16.7432666667,53.5153416667,9.6586
655.38,13.3237666667,52.7207333333,52.8536333333,48.7711333333,8.84373333333,8.49626666666,41.5061333333,16.7890222222,53.62985,9.6872
655.71,13.3324666667,52.8475333333,52.941,48.8955333333,8.86986666667,8.53219999999,41.5808,16.8676888889,53.7349166667,9.69146666668
656.04,13.2749555556,52.7409,52.8442,48.8515333333,8.82666666667,8.51266666667,41.4791333333,16.8385555556,53.6566833333,9.66633333332
656.37,13.2162,52.6909333333,52.796,48.8122666667,8.76793333333,8.41453333333,41.4158666667,16.8118888889,53.6460166667,9.60953333334
656.69,13.2121222222,52.7826,52.7971333333,48.8127333333,8.75073333333,8.40493333333,41.4266666667,16.8197777778,53.6659916667,9.60286666667
657.02,13.2399888889,52.723,52.7588,48.7252,8.78266666666,8.42720000001,41.4384666667,16.8417777778,53.597675,9.63153333333
657.35,13.1851555556,52.7590333333,52.7663,48.7581333334,8.77793333333,8.4154,41.4663333333,16.8357111111,53.5776,9.5964
657.68,13.2913,52.7268333333,52.7621333333,48.7528,8.83773333333,8.52826666667,41.5102,16.9073333333,53.5471166667,9.70446666668
658.01,13.2996444444,52.7090666667,52.801,48.7529333333,8.81566666667,8.54166666667,41.5255333333,16.8799555556,53.537125,9.72826666666
658.34,13.3950333333,52.8285666667,52.8792333333,48.8375333333,8.8862,8.60253333333,41.6456666667,16.9763111111,53.662725,9.82413333335
658.66,13.4369666667,52.8784666667,52.9599333333,48.918,8.97233333334,8.64126666666,41.7256,17.0253111111,53.7894583333,9.88653333332
658.99,13.4813444444,52.896,52.9105,48.8862,8.99180000001,8.62953333333,41.7048,16.9979777778,53.74095,9.91486666667
659.32,13.4488666667,52.9075666667,52.9774,48.8516,8.98459999999,8.60726666667,41.7348666667,16.9651555556,53.7770416667,9.9114
659.65,13.5111666667,52.9456,52.9957333333,48.8110666667,9.02926666666,8.61846666667,41.7678666667,16.9992666667,53.8024,9.93633333332
659.98,13.5674555556,53.0174666667,53.0428,48.8782,9.08906666667,8.67133333334,41.8498,17.0448666667,53.8282333333,10.005
660.31,13.5336222222,53.0454666667,53.1189,48.948,9.05566666667,8.62226666667,41.8699333333,17.0267333333,53.9012416667,9.94959999999
660.63,13.5101333333,53.0276333333,53.0941333333,48.9485333333,9.04826666667,8.62606666667,41.8236,17.0196,53.892925,9.93906666665
660.96,13.5119333333,52.9761333333,53.0621666667,48.9067333333,9.04746666666,8.63479999999,41.7664666667,17.0047777778,53.9027166667,9.95113333332
661.29,13.4810111111,52.9666666667,53.0593333333,48.8821333333,9.05959999999,8.59886666668,41.7499333333,16.9574888889,53.9054916667,9.95233333334
661.62,13.4797111111,53.0982333333,53.1770333333,48.9383333333,9.09466666666,8.60973333333,41.7972666667,16.9915333333,54.0143416667,9.92793333333
