wavelength,Back_PooCaem,Belly_PooCaem,Breast_PooCaem,Crissum_PooCaem,Crown_PooCaem,DorTail_PooCaem,Patch10_PooCaem,Patch11_PooCaem,Rump_PooCaem,Throat_PooCaem,WingTip_PooCaem
590.77,9.35301851852,42.8171666666,11.949,18.4806666667,7.47833333333,7.01633333333,23.1331666666,4.98716666666,8.482,38.3968333334,8.25966666667
591.11,9.39124074073,42.881,12.0503333333,18.5451666667,7.50216666666,7.0425,23.2085,5.01166666666,8.50916666667,38.4471666666,8.26716666667
591.44,9.4451111111,42.906,12.1328333333,18.613,7.531,7.08116666667,23.2918333333,5.04566666667,8.5435,38.432,8.29683333333
591.78,9.45772222222,42.965,12.1791666667,18.6621666667,7.5275,7.08566666667,23.309,5.0125,8.54216666667,38.4793333333,8.30816666667
592.12,9.45907407407,42.9906666667,12.1823333333,18.6876666667,7.499,7.07133333333,23.266,4.99016666667,8.52683333334,38.446,8.32166666667
592.46,9.44083333334,42.9921666667,12.2021666667,18.7168333333,7.47633333333,7.07833333333,23.2593333333,4.97516666667,8.524,38.4878333333,8.301
592.79,9.43585185186,42.9608333333,12.2831666667,18.763,7.46683333333,7.05966666667,23.2171666667,4.99666666666,8.51583333333,38.4583333333,8.30616666667
593.13,9.48014814813,43.0541666667,12.3711666667,18.8308333334,7.5225,7.0965,23.2555,5.02683333334,8.56333333333,38.5165,8.366
593.47,9.54837037038,43.0755,12.4213333333,18.9163333333,7.55316666666,7.1265,23.3063333334,5.06,8.62033333334,38.5556666666,8.40716666667
593.80,9.53631481482,43.0998333333,12.443,18.9551666667,7.53933333333,7.08066666666,23.3126666666,5.06733333333,8.604,38.5501666667,8.43366666667
594.14,9.52114814815,43.091,12.492,18.9681666667,7.50683333333,7.0615,23.262,5.0425,8.58666666666,38.5766666666,8.397
594.48,9.47262962961,43.0768333333,12.4605,18.9386666667,7.46316666667,7.00316666667,23.194,4.9585,8.51883333333,38.5185,8.33933333333
594.81,9.46040740738,43.0828333333,12.4746666667,18.9873333333,7.48066666666,6.98966666667,23.1606666667,4.947,8.5295,38.4936666667,8.3505
595.15,9.45564814815,43.1016666667,12.5023333334,19.0371666667,7.47883333334,6.95366666666,23.1351666667,4.934,8.51683333333,38.523,8.34883333333
595.49,9.45262962963,43.1425,12.4886666667,19.0903333333,7.4565,6.95316666667,23.1238333333,4.936,8.508,38.5473333333,8.307
595.82,9.45824074074,43.1746666666,12.532,19.1498333333,7.4835,6.97383333333,23.1135,4.957,8.538,38.5853333333,8.30266666667
596.16,9.44205555555,43.1238333333,12.5186666666,19.1221666667,7.46183333333,6.9425,23.0861666667,4.93716666667,8.48416666667,38.5123333333,8.29166666667
596.50,9.40701851851,43.1075,12.5351666666,19.1316666667,7.44466666667,6.9415,23.0595,4.9185,8.46983333333,38.5063333333,8.27466666667
596.83,9.37818518518,43.062,12.534,19.1346666667,7.4215,6.90833333333,23.0456666666,4.91266666667,8.46283333334,38.4563333334,8.267
597.17,9.33607407406,43.0591666667,12.5761666667,19.1535,7.41133333333,6.90633333333,23.0281666667,4.89983333333,8.45416666666,38.4238333334,8.26066666666
597.51,9.30131481482,43.0488333334,12.5728333334,19.1401666667,7.37716666667,6.904,23.01,4.86166666667,8.398,38.4183333333,8.217
597.84,9.27727777778,43.0608333333,12.5808333334,19.1663333333,7.37733333333,6.90166666667,23.0345,4.834,8.39283333334,38.4416666667,8.24233333333
598.18,9.3129074074,43.1015,12.6338333333,19.2143333333,7.3705,6.91866666667,23.0906666667,4.84733333333,8.41716666667,38.5118333333,8.25533333333
598.52,9.30503703703,43.0783333333,12.6485,19.2166666667,7.341,6.90866666667,23.092,4.856,8.4045,38.52,8.27283333333
598.85,9.24542592593,43.057,12.621,19.1963333334,7.26033333333,6.8955,23.0745,4.81733333333,8.351,38.5125,8.2345
599.19,9.21116666667,43.0243333333,12.6625,19.2066666667,7.231,6.87183333334,23.0725,4.818,8.32016666666,38.5058333333,8.22233333333
599.53,9.17548148148,42.963,12.686,19.2073333333,7.1705,6.861,23.097,4.78466666667,8.2695,38.4775,8.1975
599.86,9.20461111111,43.0485,12.7948333333,19.3023333333,7.19966666666,6.86216666667,23.0996666667,4.81483333333,8.30133333333,38.5621666667,8.23016666666
600.20,9.27338888888,43.0648333334,12.8551666667,19.3541666666,7.24366666666,6.9185,23.1453333333,4.85366666667,8.3495,38.5746666667,8.27316666667
600.53,9.34966666667,43.0983333333,12.9465,19.4566666667,7.26866666667,6.97383333333,23.1673333333,4.87883333333,8.38733333334,38.596,8.31966666667
600.87,9.39014814815,43.1853333333,13.0028333334,19.5326666667,7.31066666667,7.02116666666,23.2075,4.91216666666,8.43566666667,38.6366666667,8.3805
601.21,9.48096296297,43.2751666666,13.107,19.6615,7.39283333333,7.0475,23.259,4.975,8.50633333333,38.6781666667,8.448
601.54,9.56153703705,43.3496666666,13.216,19.8038333333,7.428,7.12216666667,23.2966666667,5.06016666667,8.58916666667,38.7098333333,8.5155
601.88,9.56196296295,43.41,13.2878333334,19.8566666667,7.459,7.16533333333,23.2856666667,5.081,8.599,38.7073333334,8.54466666668
602.21,9.5835925926,43.5008333333,13.3653333333,19.9353333334,7.49083333333,7.21833333333,23.2926666667,5.12883333333,8.64333333334,38.7433333333,8.59883333335
602.55,9.68453703701,43.5715,13.5013333333,20.0456666666,7.6165,7.24966666667,23.3611666666,5.1875,8.7355,38.798,8.67583333333
602.88,9.73866666665,43.6306666667,13.611,20.0998333333,7.705,7.30816666667,23.3821666667,5.21966666666,8.79933333333,38.845,8.75550000001
603.22,9.73575925929,43.6665,13.6585,20.1261666667,7.6975,7.27433333333,23.3495,5.2175,8.81016666667,38.8663333333,8.77366666668
603.56,9.70620370369,43.6078333333,13.6693333334,20.1401666667,7.68616666667,7.31533333333,23.333,5.23483333333,8.82916666667,38.8126666667,8.77666666665
603.89,9.70355555555,43.6081666666,13.6996666666,20.1845,7.69183333333,7.33066666667,23.3506666667,5.25533333333,8.8265,38.8113333333,8.78749999999
604.23,9.6766851852,43.553,13.722,20.2071666667,7.68116666667,7.33966666666,23.3518333333,5.26216666667,8.81533333333,38.7961666666,8.76466666665
604.56,9.70551851851,43.5095,13.7665,20.2355,7.68916666666,7.34683333333,23.339,5.28133333333,8.824,38.8138333333,8.77933333335
604.90,9.70312962964,43.49,13.816,20.2476666667,7.68433333333,7.375,23.3373333333,5.29966666667,8.854,38.7961666666,8.79533333333
605.23,9.66301851854,43.4798333333,13.8226666667,20.2283333334,7.666,7.33666666666,23.3078333334,5.26966666667,8.81166666667,38.7553333333,8.76133333335
605.57,9.63535185184,43.4181666666,13.8218333333,20.2508333333,7.65783333334,7.3315,23.301,5.27633333333,8.8135,38.7091666667,8.76400000001
605.90,9.59638888887,43.3841666667,13.835,20.2398333333,7.61783333333,7.27483333333,23.2756666667,5.22066666667,8.77333333333,38.6993333333,8.71416666668
606.24,9.55092592594,43.3436666667,13.8383333334,20.2245,7.55616666667,7.28633333333,23.2513333333,5.19833333333,8.734,38.658,8.68050000001
606.58,9.55564814815,43.3168333334,13.8833333333,20.2841666667,7.52483333333,7.26816666667,23.271,5.19,8.74616666667,38.6591666667,8.67400000001
606.91,9.60905555556,43.3233333333,13.9708333334,20.3341666666,7.58316666666,7.32466666667,23.3086666667,5.22033333334,8.76333333333,38.6993333333,8.66866666669
607.25,9.6402037037,43.3146666666,14.0166666666,20.3813333333,7.57533333333,7.30133333334,23.3246666667,5.21366666666,8.77333333333,38.7308333333,8.65933333335
607.58,9.64164814817,43.2996666666,14.043,20.396,7.54116666667,7.24833333333,23.3023333333,5.19133333333,8.7635,38.7065,8.63783333333
607.92,9.64722222223,43.3403333333,14.0668333334,20.437,7.52916666666,7.25733333333,23.3191666666,5.19416666666,8.758,38.7806666666,8.63616666668
608.25,9.59729629628,43.3541666667,14.0733333333,20.4498333333,7.4805,7.23033333334,23.3626666667,5.14683333333,8.70716666666,38.8038333333,8.6065
608.59,9.54490740739,43.2766666667,14.0656666666,20.4613333333,7.4325,7.19566666667,23.3541666667,5.0625,8.64733333333,38.7791666666,8.55749999998
608.92,9.5862037037,43.2675,14.106,20.5471666666,7.47016666666,7.2555,23.4038333334,5.103,8.67533333334,38.8133333334,8.59049999998
609.26,9.6308888889,43.3031666667,14.2023333333,20.6393333333,7.50433333333,7.31,23.456,5.14316666667,8.69133333333,38.8903333334,8.60799999998
609.59,9.68281481481,43.281,14.2626666667,20.6991666667,7.557,7.37866666666,23.529,5.1815,8.71066666667,38.8928333333,8.63383333333
609.93,9.72974074074,43.2993333333,14.3113333333,20.8125,7.62383333333,7.41083333333,23.6118333333,5.222,8.75316666667,38.9596666667,8.673
610.26,9.72862962963,43.2151666667,14.3131666666,20.8125,7.6245,7.40566666666,23.6306666667,5.21883333333,8.72683333333,38.9085,8.65149999998
610.60,9.72144444446,43.1891666666,14.323,20.8878333334,7.59383333333,7.42333333333,23.6638333333,5.24466666667,8.73916666667,38.8916666666,8.67833333334
610.93,9.73649999998,43.2628333334,14.3948333334,20.9465,7.623,7.44566666666,23.7258333333,5.24083333333,8.71966666667,38.9531666666,8.70366666667
611.27,9.74270370369,43.2941666667,14.4466666666,21.0396666667,7.63283333333,7.48633333333,23.783,5.25533333333,8.73566666667,39.0,8.71016666665
611.60,9.77603703705,43.3078333334,14.5198333333,21.0921666667,7.648,7.50133333333,23.8033333334,5.26133333334,8.75083333333,38.9765,8.72600000001
611.93,9.83633333335,43.3056666666,14.6006666666,21.1886666667,7.72233333333,7.55833333333,23.8328333333,5.31866666667,8.80766666666,38.9846666666,8.73866666669
612.27,9.87625925928,43.3491666666,14.6951666667,21.2598333333,7.74783333334,7.5855,23.8653333334,5.34716666667,8.83983333334,39.0288333334,8.75783333335
612.60,9.9188148148,43.4298333333,14.817,21.3215,7.79483333333,7.60916666667,23.9566666667,5.38,8.86866666666,39.1191666667,8.81033333335
612.94,9.91368518518,43.4576666666,14.8318333333,21.3251666667,7.77183333333,7.56116666667,23.9491666667,5.3465,8.87433333334,39.1361666666,8.82466666668
613.27,9.9325,43.5145,14.8663333333,21.3956666667,7.77116666667,7.57783333334,23.9508333333,5.3685,8.88266666667,39.169,8.84883333335
613.61,9.8942222222,43.5195,14.9,21.3748333333,7.71966666667,7.52983333334,23.8938333333,5.33616666667,8.84233333333,39.1308333333,8.81566666665
613.94,9.88798148148,43.5633333334,14.9376666666,21.4338333333,7.71566666666,7.551,23.9063333333,5.3605,8.852,39.152,8.85816666665
614.28,9.86461111111,43.6006666666,14.9698333333,21.4721666667,7.78833333333,7.53266666667,23.8986666667,5.34333333333,8.87016666666,39.208,8.87933333331
614.61,9.84646296299,43.5931666666,15.0181666666,21.546,7.77733333333,7.5605,23.9165,5.35066666667,8.88933333333,39.1986666666,8.89066666667
614.94,9.77985185187,43.5475,15.0096666667,21.484,7.74333333333,7.528,23.874,5.31,8.837,39.2016666666,8.86083333334
615.28,9.71590740739,43.4868333334,15.0096666667,21.4541666666,7.71266666667,7.45266666667,23.8121666667,5.23533333334,8.76216666667,39.1803333333,8.79516666669
615.61,9.66372222222,43.4033333333,14.991,21.4205,7.61433333333,7.37833333334,23.7436666667,5.18966666666,8.72466666667,39.148,8.77299999999
615.95,9.66042592593,43.4286666667,14.9808333333,21.4311666667,7.59866666667,7.36866666666,23.7076666667,5.21216666667,8.71666666667,39.1486666667,8.79933333331
616.28,9.59622222223,43.3345,14.9303333333,21.3976666667,7.52433333333,7.31883333334,23.5731666667,5.15633333333,8.6805,39.0425,8.73133333333
616.61,9.61201851853,43.308,14.9606666666,21.3993333334,7.54233333333,7.33166666667,23.5755,5.14133333333,8.65816666667,39.0156666667,8.7015
616.95,9.59285185186,43.2451666667,14.9871666667,21.3733333333,7.52066666667,7.29633333333,23.566,5.11966666667,8.654,38.9916666667,8.67666666665
617.28,9.6006851852,43.2415,15.0248333333,21.4161666666,7.53416666666,7.30883333333,23.545,5.10716666666,8.657,39.0438333334,8.69133333335
617.62,9.6062962963,43.3385,15.0876666667,21.4885,7.561,7.327,23.5588333333,5.12816666666,8.69916666667,39.1005,8.70833333335
617.95,9.59124074073,43.2853333333,15.0921666666,21.4563333333,7.48216666667,7.286,23.5358333333,5.07066666667,8.64866666667,38.994,8.64433333334
618.28,9.59861111111,43.2793333333,15.11,21.4688333333,7.49483333333,7.26133333334,23.5511666667,5.0735,8.67033333333,38.9881666667,8.63283333334
618.62,9.6652037037,43.3958333333,15.2185,21.5796666667,7.5715,7.347,23.6076666666,5.11933333333,8.739,39.0361666667,8.71133333334
618.95,9.6916111111,43.522,15.2896666666,21.6571666666,7.618,7.445,23.6568333333,5.19816666667,8.8285,39.0571666667,8.81100000001
619.28,9.74557407409,43.6133333333,15.3856666667,21.7281666667,7.68366666667,7.50766666667,23.7093333334,5.23683333333,8.8545,39.07,8.86733333332
619.62,9.77838888887,43.647,15.4478333334,21.8133333333,7.7465,7.55416666667,23.806,5.31483333334,8.9375,39.1093333333,8.92600000001
619.95,9.77137037035,43.701,15.4863333334,21.8658333334,7.76033333333,7.56116666667,23.8543333333,5.33316666667,8.966,39.1373333333,8.91799999998
620.28,9.76322222221,43.702,15.549,21.9226666666,7.7375,7.60266666666,23.8151666667,5.36766666667,9.008,39.0975,8.94466666669
620.62,9.78361111114,43.8351666667,15.6305,22.0336666666,7.769,7.64533333333,23.8445,5.411,9.052,39.1965,8.99666666666
620.95,9.76133333332,43.8621666666,15.6553333334,22.0325,7.74983333333,7.63333333333,23.849,5.39916666666,9.01366666666,39.2015,8.97933333333
621.28,9.76603703703,43.8156666667,15.6598333333,22.03,7.738,7.61,23.8285,5.402,8.97183333334,39.192,8.97183333333
621.62,9.76812962964,43.8518333334,15.676,22.0681666667,7.74183333334,7.63083333333,23.859,5.416,9.00916666666,39.2628333334,8.99966666667
621.95,9.80414814815,43.8521666667,15.6946666667,22.0856666666,7.74366666666,7.64566666666,23.8056666666,5.424,9.01266666667,39.2085,9.02366666667
622.28,9.79605555555,43.844,15.7373333334,22.1226666666,7.7295,7.61533333333,23.8215,5.417,8.99,39.2456666667,9.03133333335
622.62,9.84359259259,43.7293333333,15.7911666666,22.194,7.76683333334,7.614,23.8775,5.4445,9.00783333333,39.2456666667,9.05216666665
622.95,9.79255555553,43.7393333334,15.7981666666,22.2153333334,7.77983333333,7.6105,23.8973333333,5.426,9.0285,39.2618333333,9.04666666669
623.28,9.75946296299,43.6978333334,15.8055,22.221,7.753,7.59233333334,23.8293333334,5.34666666666,8.96083333333,39.214,8.98583333332
623.62,9.74972222224,43.681,15.8596666666,22.2418333334,7.78216666666,7.57666666666,23.8548333334,5.33933333334,8.94166666667,39.2603333334,9.01750000001
623.95,9.73737037035,43.6701666666,15.8565,22.2725,7.79166666666,7.56316666667,23.8768333333,5.31683333333,8.91466666666,39.2856666667,9.04383333333
624.28,9.71757407407,43.5828333334,15.8695,22.2781666667,7.77716666666,7.516,23.8388333333,5.27583333334,8.882,39.1711666666,9.04216666665
624.62,9.77903703705,43.6355,15.9526666666,22.3923333333,7.8175,7.56366666667,23.8573333333,5.33016666667,8.94516666666,39.1743333333,9.10866666667
624.95,9.75764814815,43.6215,15.968,22.4105,7.77916666667,7.5355,23.7901666667,5.26833333333,8.91216666667,39.1591666667,9.0735
625.28,9.76970370371,43.6203333334,16.008,22.4621666666,7.76416666666,7.5275,23.7496666667,5.28683333334,8.89083333333,39.1303333333,9.07283333335
625.61,9.73699999999,43.523,16.0191666667,22.4478333333,7.7385,7.51633333333,23.7393333334,5.27983333334,8.8425,39.0921666667,9.07516666666
625.95,9.77035185185,43.551,16.0868333333,22.5351666667,7.787,7.54583333334,23.7683333333,5.33083333333,8.8825,39.1391666666,9.10266666668
626.28,9.71455555555,43.5825,16.0715,22.5328333333,7.72616666666,7.50716666667,23.6823333334,5.2935,8.81766666666,39.1331666666,9.06200000002
626.61,9.7161851852,43.5413333333,16.0918333333,22.5335,7.68066666667,7.4645,23.605,5.26183333333,8.73883333333,39.1278333333,9.025
626.94,9.74979629632,43.5708333333,16.1363333333,22.5433333333,7.67633333333,7.45683333333,23.6115,5.281,8.72716666666,39.13,9.04700000002
627.28,9.72666666668,43.6053333334,16.1565,22.5908333333,7.64733333334,7.43166666667,23.5655,5.26083333334,8.68666666667,39.0791666667,9.04050000002
627.61,9.74157407405,43.6385,16.2061666666,22.6356666666,7.66683333334,7.4165,23.5653333334,5.29033333333,8.69466666667,39.1026666666,9.03499999999
627.94,9.73118518518,43.665,16.2143333333,22.669,7.66433333333,7.4375,23.54,5.28716666667,8.66083333333,39.1605,9.03050000001
628.27,9.66766666666,43.6358333333,16.2191666667,22.6805,7.616,7.41483333334,23.5415,5.26433333334,8.6205,39.1463333333,8.99566666669
628.61,9.6778888889,43.7318333333,16.2873333333,22.7326666667,7.647,7.42466666666,23.59,5.29566666667,8.638,39.1778333333,9.03783333331
628.94,9.68761111112,43.7463333333,16.3603333333,22.7593333333,7.6745,7.45416666667,23.6168333334,5.331,8.65316666667,39.2285,9.0735
629.27,9.69914814816,43.785,16.4211666666,22.8183333334,7.67416666667,7.46216666667,23.6256666666,5.31816666667,8.65983333333,39.2845,9.07950000001
629.60,9.63750000002,43.7446666667,16.3796666666,22.7453333333,7.60016666667,7.37966666667,23.552,5.23616666667,8.60133333333,39.1753333333,9.02983333335
629.94,9.61248148147,43.754,16.4511666667,22.7528333333,7.5985,7.39016666667,23.5743333334,5.2025,8.619,39.1823333333,9.03
630.27,9.66403703701,43.863,16.5298333334,22.9225,7.67583333333,7.48116666667,23.6871666667,5.24933333334,8.69533333334,39.2718333333,9.10699999998
630.60,9.68357407406,43.9341666667,16.6278333334,23.0501666667,7.7185,7.50983333334,23.7576666667,5.28733333333,8.7585,39.3656666667,9.14383333331
630.93,9.77870370369,44.0011666667,16.7593333333,23.127,7.762,7.57883333333,23.8468333333,5.3615,8.87983333333,39.465,9.20466666667
631.26,9.79496296297,43.9516666666,16.832,23.1243333333,7.74166666667,7.599,23.8693333333,5.33616666667,8.89516666667,39.4988333333,9.22783333333
631.60,9.84488888887,43.9666666666,16.9035,23.1885,7.78783333333,7.63833333333,23.9395,5.36616666667,8.99933333333,39.5216666667,9.25716666667
631.93,9.90625925925,44.0168333334,16.9773333333,23.272,7.86783333333,7.69566666667,23.9961666667,5.41616666667,9.10516666667,39.536,9.32933333335
632.26,9.94540740742,44.0031666667,17.0093333333,23.3246666667,7.9355,7.76433333333,24.0251666667,5.4715,9.18683333333,39.539,9.35933333331
632.59,9.97044444445,44.0898333334,17.1136666667,23.3913333333,8.014,7.831,24.101,5.502,9.19333333333,39.5431666666,9.40716666667
632.92,9.9691111111,44.18,17.1678333333,23.4271666666,8.0655,7.84116666666,24.1486666667,5.544,9.23866666667,39.6175,9.41549999999
633.26,9.98516666667,44.1723333333,17.1756666667,23.4303333333,8.041,7.87983333334,24.1613333333,5.551,9.21983333333,39.6126666667,9.37983333335
633.59,10.0319814815,44.2548333333,17.2003333333,23.4916666667,8.06233333334,7.89883333333,24.229,5.591,9.2505,39.6606666667,9.42900000001
633.92,10.0052777778,44.2766666667,17.2343333334,23.4471666667,8.01366666667,7.8575,24.2068333333,5.577,9.24783333334,39.604,9.36683333335
634.25,9.96394444444,44.182,17.2046666666,23.4051666667,7.99616666667,7.8525,24.0973333334,5.5625,9.22366666667,39.4936666667,9.36116666666
634.58,9.88544444446,44.0788333334,17.1203333333,23.3581666667,7.96816666666,7.80116666667,23.9998333334,5.47833333333,9.1435,39.4026666666,9.31083333335
634.91,9.84529629628,44.0761666667,17.0915,23.3815,7.9755,7.79233333333,23.983,5.47383333333,9.12016666667,39.3086666666,9.27666666668
635.25,9.76201851853,44.0221666667,17.0733333333,23.324,7.93433333334,7.72166666667,23.8935,5.43,9.03483333333,39.2613333333,9.24766666665
635.58,9.74024074074,44.0111666666,17.066,23.3058333333,7.903,7.69483333333,23.8501666666,5.39216666667,8.94066666667,39.2468333333,9.19516666669
