wavelength,Back_DacAlbf,Belly_DacAlbf,Breast_DacAlbf,Crissum_DacAlbf,Crown_DacAlbf,DorTail_DacAlbf,Patch10_DacAlbf,Rump_DacAlbf,Throat_DacAlbf,WingTip_DacAlbf
625.95,13.0493333333,52.1885555556,34.2493333334,38.2278888889,11.6056111111,8.93527777778,11.4545555556,16.9704444445,30.2547777778,10.0056666667
626.28,13.0316666667,52.1458888889,34.196,38.182,11.5464444445,8.90972222223,11.3696666667,16.8694444445,30.1934444445,9.99322222222
626.61,13.0584444444,52.1911111111,34.2182222222,38.1618888889,11.5136666667,8.86977777778,11.3611111111,16.8251111111,30.205,9.991
626.94,13.0606666667,52.1428888889,34.1837777778,38.1641111111,11.5484444444,8.91805555554,11.4042222222,16.882,30.152,10.0045555556
627.28,13.0333333333,52.1082222222,34.155,38.1878888889,11.5471111111,8.91666666667,11.4371111111,16.882,30.1237777778,10.0341111111
627.61,12.9354444444,52.0445555556,34.0793333333,38.1318888889,11.5113888889,8.90494444444,11.4012222222,16.8144444444,30.06,10.0291111111
627.94,13.0682222222,52.176,34.2214444445,38.2294444444,11.6199444444,9.0365,11.5362222222,16.9294444445,30.2377777778,10.1656666667
628.27,13.0634444444,52.1578888889,34.153,38.2463333333,11.6447777778,9.03738888888,11.5705555555,16.9153333333,30.2262222222,10.1578888889
628.61,13.0511111111,52.2065555556,34.2035555556,38.2662222222,11.6595555556,9.05672222221,11.6168888889,16.8994444444,30.2556666666,10.2102222222
628.94,13.0023333333,52.0916666667,34.1057777778,38.2211111111,11.6202777778,9.0013888889,11.6138888889,16.835,30.192,10.2172222222
629.27,12.986,51.9314444444,34.0763333333,38.1458888889,11.6132777778,9.0121111111,11.6248888889,16.8118888889,30.0993333333,10.2603333333
629.60,12.9657777778,51.9514444445,34.1034444445,38.1885555556,11.5999444444,9.01066666666,11.6545555555,16.8684444444,30.157,10.258
629.94,12.9475555556,51.8942222222,34.1451111111,38.2104444445,11.6142777778,9.06783333334,11.7451111111,16.9274444444,30.1413333333,10.3067777778
630.27,12.8913333333,51.8118888889,34.0177777778,38.1236666667,11.5705555556,9.03350000001,11.6786666667,16.8355555555,30.0286666667,10.2652222222
630.60,12.8695555556,51.7597777778,33.9795555555,38.1447777778,11.5259444444,9.02377777777,11.6553333334,16.7437777778,30.0304444444,10.2318888889
630.93,12.861,51.7675555556,33.9987777778,38.1356666667,11.5068333333,9.03444444446,11.656,16.7456666667,30.0511111111,10.2944444445
631.26,12.8653333333,51.8046666666,34.0254444444,38.1295555555,11.4960555556,9.01072222223,11.588,16.7433333333,30.0308888889,10.2794444444
631.60,12.8253333333,51.9008888889,34.0121111111,38.2012222222,11.4817777778,8.93788888889,11.5003333334,16.7001111111,30.043,10.1971111111
631.93,12.8286666667,51.9516666667,34.108,38.218,11.466,8.98116666667,11.4754444444,16.7321111111,30.0865555556,10.1954444445
632.26,12.8371111111,52.0822222222,34.1338888889,38.2288888889,11.4975555556,9.06227777778,11.4955555556,16.7954444444,30.1307777778,10.237
632.59,12.8146666667,52.177,34.1806666667,38.3184444444,11.4717222222,9.117,11.5115555555,16.7886666666,30.1637777778,10.2192222222
632.92,12.762,52.2065555555,34.1544444445,38.3198888889,11.4388333333,9.10361111111,11.4682222222,16.7538888889,30.1508888889,10.1795555556
633.26,12.7195555556,52.1542222222,34.0795555556,38.2005555555,11.4098888889,9.0083888889,11.348,16.6052222222,30.0647777778,10.1002222222
633.59,12.74,52.198,34.0875555556,38.1836666667,11.4467777778,9.00561111111,11.3205555556,16.6132222222,30.0684444445,10.1117777778
633.92,12.7674444445,52.2868888889,34.1163333334,38.2563333334,11.4780555556,9.0591111111,11.3628888889,16.7253333333,30.147,10.1083333333
634.25,12.7886666667,52.4292222222,34.2191111111,38.2798888889,11.4915555555,9.03872222222,11.3777777778,16.7935555556,30.2063333333,10.1624444444
634.58,12.8262222222,52.3768888889,34.1484444444,38.2694444445,11.4736111111,9.00872222223,11.3573333334,16.7108888889,30.1413333334,10.1291111111
634.91,12.8443333333,52.263,34.1133333333,38.1926666666,11.4607777778,8.99905555556,11.3775555556,16.6725555556,30.1032222222,10.1388888889
635.25,12.8187777778,52.166,34.0583333333,38.0587777778,11.4183333333,9.02361111112,11.4004444444,16.6036666667,30.0496666667,10.1852222222
635.58,12.8148888889,52.1664444444,33.9775555556,38.0578888889,11.3986111111,9.02938888888,11.4047777778,16.5247777778,30.0041111111,10.1842222222
635.91,12.8145555556,52.0467777778,33.9367777778,38.0751111111,11.3786111111,8.99199999999,11.4075555555,16.4468888889,29.9486666667,10.1737777778
636.24,12.7691111111,52.0193333333,33.8757777778,38.0114444444,11.3401111111,8.91744444444,11.34,16.403,29.933,10.1792222222
636.57,12.7325555556,51.9412222222,33.8523333333,37.9757777778,11.2992777778,8.86122222221,11.306,16.343,29.988,10.1253333333
636.90,12.6748888889,51.9321111111,33.8185555555,38.0222222222,11.2918888889,8.90094444444,11.2973333333,16.3195555556,30.01,10.0708888889
637.23,12.6804444444,51.9738888889,33.8456666667,38.0425555555,11.2566666667,8.92955555556,11.3075555555,16.2768888889,30.047,10.0603333333
637.56,12.7113333333,52.0293333333,34.0002222222,38.1115555556,11.3172222222,9.00594444443,11.3521111111,16.2841111111,30.0943333334,10.1545555556
637.90,12.7634444445,51.9311111111,33.9902222222,38.1394444445,11.3693333333,9.11422222221,11.4384444444,16.2978888889,30.0483333333,10.2006666667
638.23,12.699,52.047,34.0315555556,38.238,11.3317222222,9.12538888888,11.4586666667,16.3655555556,30.1432222222,10.1765555555
638.56,12.7547777778,52.174,34.0716666667,38.3615555556,11.3348333333,9.22672222222,11.5626666667,16.4324444444,30.2277777778,10.2448888889
638.89,12.777,52.1382222222,34.0641111111,38.3478888889,11.3535,9.22755555556,11.6193333333,16.4565555555,30.1855555556,10.2924444444
639.22,12.7294444444,52.0904444444,34.013,38.2955555556,11.3649444444,9.19200000001,11.6575555555,16.4858888889,30.154,10.295
639.55,12.6777777778,51.9754444444,33.9441111111,38.1766666667,11.335,9.13444444446,11.6157777778,16.491,30.0818888889,10.2857777778
639.88,12.7123333333,51.9521111111,33.9985555555,38.2021111111,11.4327222222,9.25027777779,11.7178888889,16.5933333333,30.0447777778,10.3507777778
640.21,12.7788888889,51.8881111111,34.0006666667,38.1825555556,11.4831111111,9.35444444446,11.8352222222,16.6064444444,29.9735555556,10.436
640.54,12.8917777778,51.948,34.1282222222,38.2783333333,11.5230555556,9.41716666667,11.943,16.7268888889,30.0228888889,10.5865555556
640.87,12.8684444444,52.0057777778,34.1432222222,38.3786666667,11.5176111111,9.39588888889,11.938,16.7645555556,30.0704444444,10.5757777778
641.20,12.8305555556,51.806,33.9585555556,38.2988888889,11.4448888889,9.34449999999,11.8831111111,16.689,29.9658888889,10.5455555556
641.53,12.6346666667,51.7264444445,33.8067777778,38.1763333333,11.2637222222,9.16127777778,11.6877777778,16.5402222222,29.8722222222,10.3985555555
641.87,12.629,51.5597777778,33.7676666667,38.0527777778,11.277,9.10227777779,11.6215555556,16.4635555556,29.7545555555,10.4115555556
642.20,12.5561111111,51.4651111111,33.7257777778,37.9772222222,11.2485555556,9.06000000001,11.5741111111,16.4094444445,29.6573333333,10.3414444444
642.53,12.4596666667,51.4347777778,33.6433333333,37.9195555555,11.1979444444,9.01400000001,11.5147777778,16.3495555555,29.6365555556,10.2492222222
642.86,12.499,51.3861111111,33.7232222222,37.9085555555,11.1801111111,9.10177777777,11.557,16.3925555555,29.6621111111,10.3832222222
643.19,12.4777777778,51.3991111111,33.6501111111,37.8998888889,11.1068888889,9.0893888889,11.5127777778,16.3414444444,29.6372222222,10.3565555556
643.52,12.4693333333,51.4642222222,33.6624444444,37.9502222222,11.0862777778,9.04788888888,11.5123333333,16.3085555556,29.7517777778,10.3263333333
643.85,12.4314444444,51.6043333333,33.7035555556,38.0471111111,11.1171666667,9.02688888888,11.4998888889,16.3412222222,29.7856666667,10.3532222222
644.18,12.399,51.6663333333,33.6206666667,38.0112222222,11.1438888889,9.01866666666,11.492,16.349,29.7352222222,10.3503333333
644.51,12.4841111111,51.6958888889,33.6426666667,38.0641111111,11.2407777778,9.12277777777,11.6056666666,16.4557777778,29.7758888889,10.4907777778
644.84,12.6008888889,51.8437777778,33.8497777778,38.1391111111,11.4505,9.27044444443,11.797,16.6453333333,30.0016666667,10.6603333333
645.17,12.7267777778,51.9512222222,33.8748888889,38.2047777778,11.6353333333,9.44916666668,11.9292222222,16.7141111111,30.0594444444,10.8002222222
645.50,12.6207777778,51.8554444444,33.7788888889,38.1476666667,11.5557777778,9.38249999999,11.8885555556,16.5843333333,30.0092222222,10.6788888889
645.83,12.5004444444,51.7193333333,33.6395555556,37.938,11.4923888889,9.26299999999,11.7795555556,16.4722222222,29.8862222222,10.6072222222
646.16,12.4352222222,51.6802222222,33.6551111111,37.9504444444,11.3815,9.20511111112,11.6274444444,16.3875555556,29.8264444444,10.5643333333
646.49,12.3076666667,51.6364444444,33.5973333333,37.9293333333,11.2978888889,8.98805555557,11.4392222222,16.2746666667,29.8061111111,10.3886666667
646.82,12.1832222222,51.5187777778,33.5472222222,37.804,11.2532222222,8.89544444446,11.411,16.1583333333,29.68,10.3011111111
647.15,12.0825555556,51.2772222222,33.423,37.6424444445,11.1327777778,8.80916666667,11.267,16.0072222222,29.4196666667,10.2036666667
647.48,12.1036666667,51.2714444444,33.4671111111,37.6063333333,11.1637777778,8.86361111112,11.3147777778,16.0552222222,29.4432222222,10.2045555556
647.81,12.1177777778,51.3066666667,33.5307777778,37.6741111111,11.1747777778,8.92105555557,11.3737777778,16.0241111111,29.5142222222,10.2431111111
648.14,12.0226666667,51.1794444444,33.4695555556,37.5375555556,11.0308888889,8.83727777779,11.2951111111,15.8955555556,29.404,10.17
648.47,11.9426666667,51.1258888889,33.3234444444,37.4831111111,10.8568333333,8.75794444444,11.1676666667,15.7434444445,29.2635555556,10.0336666667
648.80,11.8825555556,51.1386666667,33.3064444444,37.4253333333,10.7780555556,8.7003888889,11.0827777778,15.723,29.25,9.96577777777
649.13,11.8875555556,51.3224444444,33.3996666667,37.4658888889,10.7927222222,8.76261111112,11.0816666667,15.7834444444,29.3565555555,10.05
649.46,11.9475555556,51.5447777778,33.6526666667,37.7311111111,10.8383888889,8.8833888889,11.1736666666,15.8871111111,29.5092222222,10.1515555556
649.79,11.9847777778,51.5443333333,33.6613333333,37.7115555556,10.8885,8.98388888888,11.2738888889,15.9018888889,29.5313333334,10.2372222222
650.11,12.0052222222,51.4711111111,33.6816666667,37.6932222222,10.8472777778,9.03527777777,11.2938888889,15.8827777778,29.4743333333,10.2595555555
650.44,12.1683333333,51.6472222222,33.8024444444,37.8991111111,10.9803888889,9.2136111111,11.404,16.0524444444,29.6962222222,10.4208888889
650.77,12.227,51.7535555555,33.792,37.9481111111,11.0303333333,9.31022222222,11.4786666667,16.1176666667,29.7654444444,10.461
651.10,12.2324444445,51.6214444444,33.7245555556,37.9056666667,10.9512222222,9.3285,11.3521111111,16.0198888889,29.6751111111,10.4353333333
651.43,12.1918888889,51.4398888889,33.6372222222,37.8096666667,10.8556111111,9.28188888888,11.255,15.9421111111,29.6037777778,10.3823333333
651.76,12.1574444444,51.4347777778,33.5857777778,37.7624444444,10.8773888889,9.23716666666,11.2227777778,15.9092222222,29.5536666667,10.3768888889
652.09,12.0483333333,51.3667777778,33.4971111111,37.681,10.7841666667,9.12116666666,11.1062222222,15.7875555555,29.4573333333,10.3032222222
652.42,12.0751111111,51.4642222222,33.6136666667,37.8492222222,10.763,9.07050000001,11.0936666667,15.7773333333,29.5345555556,10.3211111111
652.75,12.1672222222,51.3696666667,33.523,37.7807777778,10.7912777778,9.11250000001,11.1557777778,15.8003333333,29.538,10.3537777778
653.08,12.2277777778,51.1576666667,33.3373333333,37.6765555556,10.8641111111,9.09694444444,11.1284444444,15.7492222222,29.4968888889,10.3254444444
653.41,12.2075555556,51.1613333333,33.3232222222,37.6181111111,10.8392777778,8.96922222222,11.0758888889,15.723,29.4978888889,10.2687777778
653.74,12.2152222222,51.2171111111,33.3207777778,37.6174444445,10.9245555555,9.00594444444,11.1427777778,15.7847777778,29.5645555556,10.3233333333
654.06,12.2236666667,51.2436666667,33.3461111111,37.5953333333,10.9186666667,9.00511111112,11.1046666667,15.7155555556,29.5514444444,10.3207777778
654.39,12.3024444445,51.331,33.4343333333,37.6342222222,11.0025555556,9.03294444446,11.119,15.7496666667,29.6778888889,10.3804444444
654.72,12.243,51.3897777778,33.3802222222,37.6018888889,11.0277222222,8.9886111111,11.1411111111,15.7796666666,29.6976666667,10.3413333333
655.05,12.2832222222,51.396,33.4206666667,37.51,11.0941111111,9.02027777779,11.2402222222,15.8138888889,29.6736666666,10.3894444444
655.38,12.3088888889,51.4081111111,33.4703333333,37.5877777778,11.1112222222,9.03477777779,11.2731111111,15.7783333333,29.7661111111,10.3887777778
655.71,12.4083333333,51.5824444444,33.6854444444,37.8252222222,11.3184444444,9.17455555556,11.4268888889,15.9241111111,29.9542222222,10.5471111111
656.04,12.4554444444,51.4524444445,33.6434444445,37.7887777778,11.3424444444,9.26272222223,11.4712222222,15.942,29.9516666667,10.6306666667
656.37,12.4191111111,51.5708888889,33.7603333334,37.9095555556,11.3770555556,9.27755555554,11.4256666667,15.916,29.9528888889,10.603
656.69,12.3898888889,51.7095555555,33.8934444444,38.0286666667,11.3892777778,9.2905,11.3916666667,15.9278888889,30.0868888889,10.6604444444
657.02,12.4601111111,51.7064444444,33.8721111111,38.0906666667,11.4492222222,9.40761111112,11.43,15.9481111111,30.0917777778,10.7148888889
657.35,12.4445555556,51.7722222222,33.9107777778,38.1202222222,11.4503888889,9.42849999999,11.3985555556,15.8957777778,30.1446666667,10.667
657.68,12.4565555555,51.6976666667,33.9992222222,38.2104444445,11.4673888889,9.42455555557,11.4463333333,15.8715555556,30.1471111111,10.6934444444
658.01,12.41,51.6641111111,33.9923333333,38.1573333333,11.4725555555,9.43411111111,11.4696666667,15.8568888889,30.1212222222,10.681
658.34,12.4066666667,51.638,33.9866666667,38.1443333333,11.4361111111,9.42727777779,11.4344444444,15.7945555555,30.0724444444,10.6992222222
658.66,12.4158888889,51.7684444445,34.0497777778,38.2838888889,11.4796666667,9.4563888889,11.4355555556,15.8537777778,30.195,10.763
658.99,12.48,51.8822222222,34.137,38.3688888889,11.5683333333,9.59827777778,11.5177777778,15.9305555556,30.287,10.8768888889
659.32,12.435,51.9167777778,34.1486666667,38.3827777778,11.4694444444,9.61327777779,11.4871111111,15.921,30.2451111111,10.9131111111
659.65,12.3667777778,51.9846666667,34.2051111111,38.3611111111,11.4441111111,9.61777777778,11.5131111111,15.8983333333,30.208,10.9362222222
659.98,12.4577777778,51.9763333334,34.2382222222,38.4203333333,11.4835555555,9.69294444444,11.602,15.9635555556,30.2438888889,11.0118888889
660.31,12.4398888889,51.9131111111,34.2094444444,38.3401111111,11.4325,9.70555555554,11.6253333333,15.9472222222,30.1088888889,11.056
660.63,12.437,51.955,34.2313333333,38.4023333333,11.4097222222,9.68794444446,11.6583333333,15.944,30.1442222222,11.0847777778
660.96,12.537,52.0138888889,34.2776666667,38.4841111111,11.4165,9.77322222221,11.7432222222,15.9972222222,30.1218888889,11.1628888889
661.29,12.4921111111,52.0763333333,34.2144444444,38.3947777778,11.4022222222,9.822,11.7726666667,16.0692222222,30.1041111111,11.1748888889
661.62,12.4934444445,52.0672222222,34.1911111111,38.3974444444,11.3458888889,9.7975,11.755,16.0198888889,30.0827777778,11.1827777778
661.94,12.5421111111,52.0766666667,34.2317777778,38.4624444444,11.3946666667,9.80483333334,11.8174444445,16.0433333334,30.1671111111,11.2511111111
662.27,12.5037777778,51.9793333333,34.1935555555,38.4827777778,11.3891111111,9.82638888888,11.8174444445,16.0345555556,30.1783333333,11.1892222222
662.60,12.405,51.8496666667,34.1024444444,38.4131111111,11.2623888889,9.71333333334,11.7276666667,15.922,30.0357777778,11.0464444444
662.93,12.4045555555,51.8102222222,34.0388888889,38.3112222222,11.1966111111,9.59061111112,11.6498888889,15.8186666667,29.9641111111,10.9271111111
663.26,12.4427777778,51.8298888889,34.01,38.3463333333,11.2079444444,9.56483333332,11.6471111111,15.8276666666,30.0242222222,10.8703333333
663.58,12.3006666667,51.6386666667,33.9522222222,38.2032222222,11.1653888889,9.53988888889,11.5978888889,15.7802222222,29.9967777778,10.8566666667
663.91,12.2137777778,51.596,33.8281111111,38.1704444444,11.0831666667,9.41511111111,11.5094444445,15.6785555556,29.9762222222,10.7085555556
664.24,12.311,51.7211111111,34.002,38.3222222222,11.1876111111,9.55455555554,11.6495555556,15.7827777778,30.0938888889,10.7995555556
664.57,12.2465555556,51.6996666667,33.8987777778,38.319,11.1604444444,9.4561111111,11.6037777778,15.7144444444,30.0972222222,10.7888888889
664.89,12.1444444445,51.7237777778,33.968,38.2837777778,11.0965,9.37627777779,11.4877777778,15.5847777778,30.0885555555,10.7342222222
665.22,12.2178888889,51.825,34.1494444445,38.4071111111,11.2126111111,9.45911111112,11.6032222222,15.6621111111,30.2115555556,10.8965555556
665.55,12.2066666667,51.7523333333,34.1055555555,38.3183333333,11.2522222222,9.47422222222,11.6755555555,15.6574444444,30.1575555556,10.9268888889
665.87,12.2288888889,51.7435555555,34.0088888889,38.2077777778,11.1785,9.41377777778,11.602,15.5458888889,29.9694444444,10.8824444444
666.20,12.2838888889,51.8353333333,34.0188888889,38.1736666667,11.2874444445,9.42516666666,11.6322222222,15.6176666667,30.0317777778,10.9398888889
666.53,12.3396666667,51.6284444444,33.9266666667,38.0658888889,11.3742222222,9.466,11.6954444445,15.6415555556,30.0487777778,10.9992222222
666.86,12.3385555556,51.5261111111,33.814,37.9808888889,11.3217777778,9.41055555557,11.648,15.5615555556,29.9478888889,10.9185555555
667.18,12.4205555556,51.692,33.8348888889,38.0194444445,11.3466666667,9.36161111111,11.6691111111,15.5341111111,29.9928888889,10.929
667.51,12.4012222222,51.6925555556,33.8847777778,37.9566666667,11.3212777778,9.3896111111,11.6882222222,15.4955555556,29.9857777778,10.8993333333
667.84,12.2222222222,51.4001111111,33.646,37.733,11.1883888889,9.2433888889,11.498,15.3295555556,29.7621111111,10.754
